business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,permanently_closed,plus_code,opening_hours,url
CLOSED_TEMPORARILY,"RF5M+8F, Manamas, Naibenu, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.1917069, 'lng': 124.4836705}, 'viewport': {'northeast': {'lat': -9.190557570107277, 'lng': 124.48564625}, 'southwest': {'lat': -9.19325722989272, 'lng': 124.47774325}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jalur mal'aob,ChIJ1-FqUHdjVSwRGfZeqcrpuLI,5.0,ChIJ1-FqUHdjVSwRGfZeqcrpuLI,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,True,,,https://www.google.com/maps/place/?q=place_id:ChIJ1-FqUHdjVSwRGfZeqcrpuLI
OPERATIONAL,"PGH6+FX, Humusu C, Insana Utara, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.271323899999999, 'lng': 124.5123089}, 'viewport': {'northeast': {'lat': -9.270006670107277, 'lng': 124.5134089298927}, 'southwest': {'lat': -9.27270632989272, 'lng': 124.5107092701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Niuf Ulan,ChIJoXInBL6H_ywRNrejDeef-50,5.0,ChIJoXInBL6H_ywRNrejDeef-50,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 4206, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114363640293915653277"">A Google User</a>'], 'photo_reference': 'AUGGfZloigP90mcBPfiUIROvYKSIJgojL28ftFd_EqLaB_e4cd7ZXbm90jx48fwOU6ocNJ5LbtN3NjWVALIYdkv8g-Ca_r_QfzYOpK5GhswMNpEjA5fd58Tivn94RCWtxoQeKe_tF0NJJD21bMsGEeFzcWP_nVeUHY4V596Y-NMih9pgo8h0', 'width': 3118}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJoXInBL6H_ywRNrejDeef-50
OPERATIONAL,"Humusu C, Insana Utara, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.179127099999999, 'lng': 124.4990769}, 'viewport': {'northeast': {'lat': -9.177600670107278, 'lng': 124.5003032798927}, 'southwest': {'lat': -9.180300329892722, 'lng': 124.4976036201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Resort marjon,ChIJAy2fNg1iVSwR3SdvlWzSYyQ,4.3,ChIJAy2fNg1iVSwR3SdvlWzSYyQ,"['tourist_attraction', 'point_of_interest', 'establishment']",122,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108707686627927383794"">A Google User</a>'], 'photo_reference': 'AUGGfZl3c46vxJ1PgWaBXkCtjrdU0MVJKMc_s671c6OBxxJnsPQF2fyNsPRQ76572v12qfJMY5fC1tiXZ1yc581RqJM7YV8hu92Db26G9xdtpUXcF3y7dDQzWVa6J5hypPehbIXrYStNcNTBPlcl6_FhmZL8MBaPlfqSkrZNem43aHwneIHI', 'width': 4160}]",,"{'compound_code': 'RFCX+8J Humusu C, North Central Timor Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q26RFCX+8J'}",,https://www.google.com/maps/place/?q=place_id:ChIJAy2fNg1iVSwR3SdvlWzSYyQ
OPERATIONAL,"Tuntun, Miomafo Timur, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.359822099999999, 'lng': 124.5028029}, 'viewport': {'northeast': {'lat': -9.358472270107276, 'lng': 124.5041527298927}, 'southwest': {'lat': -9.36117192989272, 'lng': 124.5014530701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Bonemnaisio,ChIJJ-DSIdp_VSwRgX3sdDOKZBA,4.2,ChIJJ-DSIdp_VSwRgX3sdDOKZBA,"['tourist_attraction', 'point_of_interest', 'establishment']",5,"[{'height': 9248, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117952781575678935640"">A Google User</a>'], 'photo_reference': 'AUGGfZmqXY6HLF1toCT5mP77KJ4hZnH77swhPyx1pxyVJkIrWvHa91PPCITsM_61Z5jM4QLtl8iIgCcbsvPEYMaE0B4j-kli2Oz_Z-ToCGpajw4T54YV-vT_y2lOqcmqSR0NY6AIu0ep55TCY3nDLG4evOcf-UgYFJCzee4EnG0Rr4gv5cB1', 'width': 6944}]",,"{'compound_code': 'JGR3+34 Tuntun, North Central Timor Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q26JGR3+34'}",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJJ-DSIdp_VSwRgX3sdDOKZBA
OPERATIONAL,"RG8J+5X5, Humusu C, Insana Utara, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.1846078, 'lng': 124.5324798}, 'viewport': {'northeast': {'lat': -9.183133870107278, 'lng': 124.5343803798927}, 'southwest': {'lat': -9.185833529892722, 'lng': 124.5316807201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dermaga Mini Wini Beta Timor,ChIJT8NSTpOJ_ywRj-7DZCdxM14,4.2,ChIJT8NSTpOJ_ywRj-7DZCdxM14,"['tourist_attraction', 'point_of_interest', 'establishment']",5,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117952781575678935640"">A Google User</a>'], 'photo_reference': 'AUGGfZkiMdbmmOJQaze4KSZDiIiGy83Z89PwTaJ1QgCRM0xKocdTg8GMrWc6qt4WG6ZpKRnxDornLcKr2QpNiLb0q2Mhmjb19YX2VXLB4OsQ2tPDZdlpyxRW1KPjp-VH25VaePzAGAA6u_pZC4I5ECPAhc2Gtg6fOi0QTXC2Di9T2lyiWtw8', 'width': 3024}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJT8NSTpOJ_ywRj-7DZCdxM14
OPERATIONAL,"Kaenbaun, Miomafo Timur, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.3714917, 'lng': 124.4904268}, 'viewport': {'northeast': {'lat': -9.370141870107279, 'lng': 124.4917766298927}, 'southwest': {'lat': -9.372841529892723, 'lng': 124.4890769701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Alam Gunung Batu Bnoko Kaenbaun,ChIJHT9c8wZ_VSwR4mdBPqie00Q,0.0,ChIJHT9c8wZ_VSwR4mdBPqie00Q,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111535053199331088739"">A Google User</a>'], 'photo_reference': 'AUGGfZlb2_FAS2gZ-21_EImjfOnEtuTQGefCdAhPPYLCZNfQh2-HWJki-tgXedS22i_H9vN9Un9cHW9aMJUmn8AOVLi9SaQSM95Q0wVrjGGGca3PfMUpr2vM3r5Z1fa21J3dcUvnVE7TTAzgUKKv_237a0MoHd2p8D4XUuQMzie3s2xJ4NbE', 'width': 4160}]",,"{'compound_code': 'JFHR+C5 Kaenbaun, North Central Timor Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q26JFHR+C5'}",{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJHT9c8wZ_VSwR4mdBPqie00Q
OPERATIONAL,"JGP4+M6Q, Unnamed Road, Tuntun, Kec. Miomaffo Tim., Kabupaten Timor Tengah Utara, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -9.3632761, 'lng': 124.5056205}, 'viewport': {'northeast': {'lat': -9.362220570107278, 'lng': 124.5066898298927}, 'southwest': {'lat': -9.364920229892721, 'lng': 124.5039901701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Tuntun,ChIJAQAAANx_VSwRKAfOUm8BYL0,4.3,ChIJAQAAANx_VSwRKAfOUm8BYL0,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117480079306093692128"">A Google User</a>'], 'photo_reference': 'AUGGfZk6f2WPBrHW06Fi6YP3mlt2kFuh26xEY2Bb3975V5S0PQO_n3md6kVIJQhURewWp0A-DdfvATkTfEeHCXWCNMYgVd-Sp4YlVEwkFD5mFqd-GpGf_wjAscp3FI7XB9tNLjfMCzrNo4mraLpf1tIV2Psq2EBvcauGc1CsRfwF0Vc7C9Q', 'width': 2448}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJAQAAANx_VSwRKAfOUm8BYL0
OPERATIONAL,"RFGG+6VH, Humusu C, Insana Utara, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.174094499999999, 'lng': 124.47705}, 'viewport': {'northeast': {'lat': -9.1730373, 'lng': 124.4805849}, 'southwest': {'lat': -9.1772661, 'lng': 124.4758717}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,DNA fishing camp,ChIJ3SuY-9ljVSwRQer_pVGhGJY,0.0,ChIJ3SuY-9ljVSwRQer_pVGhGJY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 868, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100005821695157891268"">A Google User</a>'], 'photo_reference': 'AUGGfZmY0BFIdHr05Cu7N9Dn9OHasythMl58D0lODETR5MDiZp77RRkmty0B_UIA3_SPJJKOPsq7aYkGz8IPxE_tcwDgDxuAQQf4NSwCW7I-TWvYbiWnzq2SHsKL16Pmdr00sA8Hntdwo7xi_zptAAQi5RVo6cl9iIj2OR5Eg3SQQhY8UFmA', 'width': 1160}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ3SuY-9ljVSwRQer_pVGhGJY
OPERATIONAL,"RG8J+5X5, Humusu C, Insana Utara, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.1846383, 'lng': 124.5329817}, 'viewport': {'northeast': {'lat': -9.18325042010728, 'lng': 124.5346493298927}, 'southwest': {'lat': -9.185950079892724, 'lng': 124.5319496701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dermaga bambu wini,ChIJv57fWACJ_ywR75RfXnKgTmo,0.0,ChIJv57fWACJ_ywR75RfXnKgTmo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJv57fWACJ_ywR75RfXnKgTmo
OPERATIONAL,"RFGQ+8FF, Humusu C, Insana Utara, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.1742181, 'lng': 124.4886073}, 'viewport': {'northeast': {'lat': -9.172923270107278, 'lng': 124.4898729798927}, 'southwest': {'lat': -9.175622929892722, 'lng': 124.4871733201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Wini,ChIJs9lhYD1iVSwRWSz5xgfe-go,4.5,ChIJs9lhYD1iVSwRWSz5xgfe-go,"['tourist_attraction', 'point_of_interest', 'establishment']",398,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112798808157993445785"">Farid Ridwan</a>'], 'photo_reference': 'AUGGfZndxrZMbB1uYRbCAy66TKB3wnCStzZFBtBlOofsy2luepDzzQ1oKPBxVtrY48RgXIPkTbr-QBdzYjNp7P2aeMh1w0FBH9rFH4OX03v3_rxuwREvj3b0rs8qomEJFNkWvdq6cLI7FNSnFp2E-mOS1GMvTGyhieqteRBuD3NW_7HQPRFs', 'width': 4032}]",,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJs9lhYD1iVSwRWSz5xgfe-go
OPERATIONAL,"JC7C+M7, Sainoni, Bikomi Utara, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.385842799999999, 'lng': 124.4207041}, 'viewport': {'northeast': {'lat': -9.38423182010728, 'lng': 124.4219656798928}, 'southwest': {'lat': -9.386931479892723, 'lng': 124.4192660201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Check Dam Sainoni,ChIJE-KX7m1_VSwRlOMb0ow3HZE,3.0,ChIJE-KX7m1_VSwRlOMb0ow3HZE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113506607890055625638"">Sandy Gayasih</a>'], 'photo_reference': 'AUGGfZkoKP_h6vGlti6V9DwvwySyo6_haDPOrIjPMrAr_ijcZJbYYqU1YzenpRTZpJ5layjT0-XZlMNpDKdrGdDKizSaZtaNdBeW5xrU1-qghUJ9_8XSbeZuR_00EG_MIaMzgiqtiXs-TGgUO4hZVRBwkQFib2dUpqTHgBBY0QgsS4NM6uDR', 'width': 4000}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJE-KX7m1_VSwRlOMb0ow3HZE
OPERATIONAL,"J9HM+P7M, Napan, Bikomi Utara, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.3706564, 'lng': 124.3831807}, 'viewport': {'northeast': {'lat': -9.369343020107278, 'lng': 124.3845895798927}, 'southwest': {'lat': -9.372042679892722, 'lng': 124.3818899201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Cinta Napan Jalur Manis,ChIJiY13YgB5VSwRr59CR3AAVFs,4.5,ChIJiY13YgB5VSwRr59CR3AAVFs,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 8000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116950739890469244103"">A Google User</a>'], 'photo_reference': 'AUGGfZkLJPRQNwEKxlunUear8OVzr7eQCj4rSGLWRtJ6DddaCgKF61HxvPByhJRQADc6ShdjXB0FlBCf-0NVXc2ZOdzP-9JZZZI5riuhPjmKfvxkuOs1_gX7VwE3eUVkbeeVsxs807WN6voe8dqnakUcg1V80-RM1oZs-zZMGGysBGGTZx2o', 'width': 6000}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJiY13YgB5VSwRr59CR3AAVFs
OPERATIONAL,"MCWV+HR6, Unnamed Road, Kutete, Timor-Leste","{'location': {'lat': -9.3035937, 'lng': 124.4445252}, 'viewport': {'northeast': {'lat': -9.3027445, 'lng': 124.4461196298927}, 'southwest': {'lat': -9.306141299999998, 'lng': 124.4434199701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Fatu Numus, Leolbatan",ChIJHxqPJCh9VSwR03ruuztdFPA,5.0,ChIJHxqPJCh9VSwR03ruuztdFPA,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108845740708212660052"">A Google User</a>'], 'photo_reference': 'AUGGfZmjTHeOgRjSM1WBtPm1iySVvay9XFta5GCzpb7N0gA7M8aL73caGHaeOTwrCVY7WqlA2x6vN_XWN6XcnMT-Nvc7VGIPLqbKWB2hijC1p5gIzqenRmB9fwwtIGEckP6qEGkoFWNqwpTxPtEviECjZZkth8XPHnvDeeRbWvdpOLhQGSf4', 'width': 3120}]",,,{},https://www.google.com/maps/place/?q=place_id:ChIJHxqPJCh9VSwR03ruuztdFPA
OPERATIONAL,"RHG2+CC3, Oesoko, Insana Utara, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.1739793, 'lng': 124.5510545}, 'viewport': {'northeast': {'lat': -9.172629470107278, 'lng': 124.5524043298927}, 'southwest': {'lat': -9.175329129892722, 'lng': 124.5497046701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,benteng oesoko,ChIJRf8Va7KJ_ywRfEoIhAix41I,5.0,ChIJRf8Va7KJ_ywRfEoIhAix41I,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105179764229457303875"">A Google User</a>'], 'photo_reference': 'AUGGfZnRRuM-lYmZpxDQRMOfT24iVlZeM8seA7OrxiJbKkuqgORyma_XGEVVPx9sOUr2go4SYnZ8GQjV4ctrUcLaz0jSGjGKrINFkaj_b176VZMWB4LpomlE2VkjalOWWkf0ZrYx8sLlCMIBL-EoVp6QthKCmRhvMvvbnhbPeHzW_w-wzD6M', 'width': 4128}]",,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJRf8Va7KJ_ywRfEoIhAix41I
OPERATIONAL,"RG9P+J2W, Humusu C, Insana Utara, North Central Timor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.1808862, 'lng': 124.5350853}, 'viewport': {'northeast': {'lat': -9.179520270107277, 'lng': 124.5364125298927}, 'southwest': {'lat': -9.182219929892721, 'lng': 124.5337128701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Oeusapi,ChIJv9M8RrmJ_ywRq3Bw9x7MeY8,4.5,ChIJv9M8RrmJ_ywRq3Bw9x7MeY8,"['tourist_attraction', 'point_of_interest', 'establishment']",16,"[{'height': 6936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112764364318664916523"">azim hassani</a>'], 'photo_reference': 'AUGGfZnX6Vf7HzYAhrHvjQ8hE2WNTJLKJWQhP0N4FcuJlIE0Vxrfgbx9SaPFVlI5NsYtXZv3LVl2TXh7aYjeWh81SZgJpzcaPp2mVFEVtVEU7DXTIm0xNxtgknOrLzozOObYK2dfh-pY0hguKfOp_m5mpWD3oeFsqlerO8-CW1Yor93jM7mr', 'width': 9248}]",,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJv9M8RrmJ_ywRq3Bw9x7MeY8
