business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,price_level,rating,reference,types,user_ratings_total,plus_code,permanently_closed,url
OPERATIONAL,"4R69+Q2X, Area Hutan, Nglurup, Kec. Sendang, Kabupaten Tulungagung, Jawa Timur 66254, Indonesia","{'location': {'lat': -7.888013699999999, 'lng': 111.8176098}, 'viewport': {'northeast': {'lat': -7.886663870107276, 'lng': 111.8189596298927}, 'southwest': {'lat': -7.889363529892719, 'lng': 111.8162599701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Lawean Prongos,{'open_now': True},"[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112827355325510787413"">eko morgan</a>'], 'photo_reference': 'AUGGfZnvJMz56L7S5wBOxJkK-NiWTTTCYTj1kbwDnUoNGm81QfKcEMdpJGQns_ciJNas2-k6fp-1P4qf-6gm1ntP-H-HeKKlMx5mHqjyjSDfLRlis5KYS_IGwaZLZp69pL4lIFHb_eITjO4dLdwOZzSu8QN6_kzHlAM0iEeTOCdT3-tEx-9I', 'width': 720}]",ChIJz8EkDHkAeS4Ryw2dDnB7_UU,,4.6,ChIJz8EkDHkAeS4Ryw2dDnB7_UU,"['tourist_attraction', 'point_of_interest', 'establishment']",14,,,https://www.google.com/maps/place/?q=place_id:ChIJz8EkDHkAeS4Ryw2dDnB7_UU
OPERATIONAL,"3R5C+5QC, Babakan, Nglurup, Kec. Sendang, Kabupaten Tulungagung, Jawa Timur 66254, Indonesia","{'location': {'lat': -7.9417203, 'lng': 111.8206323}, 'viewport': {'northeast': {'lat': -7.940353620107278, 'lng': 111.8218566798927}, 'southwest': {'lat': -7.943053279892721, 'lng': 111.8191570201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,D capin,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118390242616871049856"">Lulu Ariva</a>'], 'photo_reference': 'AUGGfZkLRJv7UbzAZKsSh2-4XJmhCbpCLvLBSbouGX3MNU4h44NLzkyhDf_rWyLwZCqrjNPFnGKLra7mqi6GGHxhoQV_OoWmL-b2SwUTEX7FsxxpJkhYlNgnT6xOHEI-SlRjVc_5WGSKIGrMuYrjlK_G7ovEoRxeDwzSQ1eoXj9xP0SCDCde', 'width': 3000}]",ChIJMUkVJVwBeS4RSvPXmmYkR90,,4.7,ChIJMUkVJVwBeS4RSvPXmmYkR90,"['tourist_attraction', 'point_of_interest', 'establishment']",72,,,https://www.google.com/maps/place/?q=place_id:ChIJMUkVJVwBeS4RSvPXmmYkR90
OPERATIONAL,"4R5G+XGR, Hutan, Nyawangan, Kec. Sendang, Kabupaten Tulungagung, Jawa Timur 66254, Indonesia","{'location': {'lat': -7.8900126, 'lng': 111.8262563}, 'viewport': {'northeast': {'lat': -7.888662770107278, 'lng': 111.8276061298927}, 'southwest': {'lat': -7.891362429892722, 'lng': 111.8249064701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air terjun suci tirto sari,,,ChIJg3UNQAABeS4RDaOwXq8zVgA,,0.0,ChIJg3UNQAABeS4RDaOwXq8zVgA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJg3UNQAABeS4RDaOwXq8zVgA
OPERATIONAL,"Sendang watuaji rw04, Putuk, Krosok, Kec. Sendang, Kabupaten Tulungagung, Jawa Timur 66254, Indonesia","{'location': {'lat': -7.964427, 'lng': 111.844691}, 'viewport': {'northeast': {'lat': -7.963086820107279, 'lng': 111.8460106798927}, 'southwest': {'lat': -7.965786479892722, 'lng': 111.8433110201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Embung pule krentil,,,ChIJk9ZpKwABeS4RLOSydCAqH9E,,0.0,ChIJk9ZpKwABeS4RLOSydCAqH9E,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJk9ZpKwABeS4RLOSydCAqH9E
OPERATIONAL,"2RGC+8RJ, Unnamed Road, Sumberagung, Kedoyo, Kec. Sendang, Kabupaten Tulungagung, Jawa Timur 66254, Indonesia","{'location': {'lat': -7.9741597, 'lng': 111.8220029}, 'viewport': {'northeast': {'lat': -7.972417920107277, 'lng': 111.82531115}, 'southwest': {'lat': -7.975117579892721, 'lng': 111.82090015}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Jurang Gandul,{'open_now': True},"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114639530699259979033"">A Google User</a>'], 'photo_reference': 'AUGGfZkOEvOWRMXRIAZW0rX0T6JAGUFj9InWP5qnDlZL2p8aJL3kbo_kGOuorBlkVoqvfv7junior6BmdBnaMKmrrt_YBIBoqynFTTkd7GKFrmy3CVJ6Z6qk_C5vHqrdlXlcVU6T0-HpMiW0YFWKmsziz78JQoCaVCF8Uc31pxXHizu0_NGC', 'width': 4096}]",ChIJm-4_mKsDeS4RgRsq1hL4wik,,4.3,ChIJm-4_mKsDeS4RgRsq1hL4wik,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,,https://www.google.com/maps/place/?q=place_id:ChIJm-4_mKsDeS4RgRsq1hL4wik
OPERATIONAL,"66254, Penampean, Geger, Kec. Sendang, Kabupaten Tulungagung, Jawa Timur 66254, Indonesia","{'location': {'lat': -7.911857400000001, 'lng': 111.792735}, 'viewport': {'northeast': {'lat': -7.910509620107278, 'lng': 111.7938788798927}, 'southwest': {'lat': -7.913209279892722, 'lng': 111.7911792201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Sakawuni Park,{'open_now': True},"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102599735016580639457"">Lukman Arifin</a>'], 'photo_reference': 'AUGGfZlRTnxGy1pw4A3CI_Z4HFkFinZrcw9BQYomjYs9J1CIUsQ0tP3iCA3zDb07Xsv1BkAfggjUd1dHBdakvKAy6nVYoUfmDKdTy8IQLTRXbqF9ZMBelpji_a5Xu0jCEJm3qUJ1VeE-zD8Hs-Jy2Vno0MblLLkjXRJhchSUVoTkIBdnevJK', 'width': 4160}]",ChIJh0d-ou4AeS4Rb3XyWicSVS4,,3.5,ChIJh0d-ou4AeS4Rb3XyWicSVS4,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"{'compound_code': '3QQV+73 Geger, Tulungagung Regency, East Java, Indonesia', 'global_code': '6P4H3QQV+73'}",,https://www.google.com/maps/place/?q=place_id:ChIJh0d-ou4AeS4Rb3XyWicSVS4
OPERATIONAL,"Area Hutan, Nglurup, Sendang, Tulungagung Regency, East Java 66254, Indonesia","{'location': {'lat': -7.942137400000001, 'lng': 111.8203534}, 'viewport': {'northeast': {'lat': -7.94078217010728, 'lng': 111.8217367298927}, 'southwest': {'lat': -7.943481829892724, 'lng': 111.8190370701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jaten shizen view,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116576553111635709871"">Novi khairul huda</a>'], 'photo_reference': 'AUGGfZkulWfOWVlEdaf4cRKj85dAk9JZmCl3DrW9nnl8iKDkZQC8oD7vdIuJ1jcijLI5g3M9sa5VAgKvdjWeDwprnTOpAJuN4W8wteMagBdPLu0vNytDN4roCeu6zh3gv0in4N2HycceQEgIL04GG-YqnZUakV17_It93mlGWD1RgPEaSlnx', 'width': 3000}]",ChIJgaauG8QBeS4Rs9KaJZraJIY,,4.8,ChIJgaauG8QBeS4Rs9KaJZraJIY,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"{'compound_code': '3R5C+44 Nglurup, Tulungagung Regency, East Java, Indonesia', 'global_code': '6P4H3R5C+44'}",,https://www.google.com/maps/place/?q=place_id:ChIJgaauG8QBeS4Rs9KaJZraJIY
OPERATIONAL,"2RPF+HH9, Area Hutan, Kedoyo, Kec. Sendang, Kabupaten Tulungagung, Jawa Timur 66254, Indonesia","{'location': {'lat': -7.9635763, 'lng': 111.8239998}, 'viewport': {'northeast': {'lat': -7.96230252010728, 'lng': 111.8252288798927}, 'southwest': {'lat': -7.965002179892724, 'lng': 111.8225292201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Kenanga Kedoyo,,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105797120939509339423"">A Google User</a>'], 'photo_reference': 'AUGGfZmOV5zjdKvjQDMQtMBtVxDhuZY2kQYSKcTzevHpH26y7ytkpj1-xlJH6eKku29zS__Z520V6ye96R71cMz5WIIuFIyN8_esdzLD-rjl_IQdeFBG4SCjwjFyjxxKiVy02E-RCFhat3bpJa8ZWTSByC0bwYtmn-iNt6MUnARnKkQDwPGn', 'width': 960}]",ChIJMdhW4SQBeS4RD-2GdbXvll8,,4.0,ChIJMdhW4SQBeS4RD-2GdbXvll8,"['tourist_attraction', 'point_of_interest', 'establishment']",6,,,https://www.google.com/maps/place/?q=place_id:ChIJMdhW4SQBeS4RD-2GdbXvll8
OPERATIONAL,"3RJC+VVW, Jambuwok, Nglurup, Kec. Sendang, Kabupaten Tulungagung, Jawa Timur 66254, Indonesia","{'location': {'lat': -7.9177574, 'lng': 111.8222044}, 'viewport': {'northeast': {'lat': -7.916490420107277, 'lng': 111.8235437798927}, 'southwest': {'lat': -7.91919007989272, 'lng': 111.8208441201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Posyandu Magersari,{'open_now': False},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117347169493469310422"">A Google User</a>'], 'photo_reference': 'AUGGfZko_4g8QDk0_52u8raXEmmmVCpLqum5GSfamA4gER9TquIUtw5uB2QzLty-YpKndH2LNr7rNGXLqlzT4li6dT1O-ip3_unmw8E4g-dTuXNVPGD3bLpkj1WjVWL-eVxGrUzc_pIoYEPLdJiKQfmLNXOKkA1i9hesfVWTw7f6XGrgEBBG', 'width': 3264}]",ChIJCQ73WHEBeS4RYgOnSfDdROg,,5.0,ChIJCQ73WHEBeS4RYgOnSfDdROg,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,https://www.google.com/maps/place/?q=place_id:ChIJCQ73WHEBeS4RYgOnSfDdROg
OPERATIONAL,"Watuwayang, Tugu, Sendang, Tulungagung Regency, East Java 66254, Indonesia","{'location': {'lat': -7.962329499999999, 'lng': 111.8529871}, 'viewport': {'northeast': {'lat': -7.961012470107279, 'lng': 111.8543696798927}, 'southwest': {'lat': -7.963712129892722, 'lng': 111.8516700201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Pakis,{'open_now': False},"[{'height': 719, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110543880583382853576"">A Google User</a>'], 'photo_reference': 'AUGGfZn3YTnMte7njnm0MSPj7kEIVsCmShRcuSC_WQEDw1pNyVogYczhd0fwVYh9X3AWHMrJD7ZB7Tf8yDi0petm-qz7jGvwsGZL0OKzWLb-d6SRWYtHihRAYZP80QjoikzDDXR87ym9BsPtzfydISCS1KRhCobZT5_biobYKKFfSbFOK7JQ', 'width': 1280}]",ChIJ1S7VQfsBeS4RQhdHIbuO_-8,,4.6,ChIJ1S7VQfsBeS4RQhdHIbuO_-8,"['tourist_attraction', 'point_of_interest', 'establishment']",40,"{'compound_code': '2VQ3+35 Tugu, Tulungagung Regency, East Java, Indonesia', 'global_code': '6P4H2VQ3+35'}",,https://www.google.com/maps/place/?q=place_id:ChIJ1S7VQfsBeS4RQhdHIbuO_-8
OPERATIONAL,"2VP2+PJF, Watuwayang, Tugu, Kec. Sendang, Kabupaten Tulungagung, Jawa Timur 66254, Indonesia","{'location': {'lat': -7.9631835, 'lng': 111.8515424}, 'viewport': {'northeast': {'lat': -7.961933570107278, 'lng': 111.8529989798927}, 'southwest': {'lat': -7.964633229892722, 'lng': 111.8502993201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Legowo putro,,,ChIJR9h9g10BeS4RwnOqIDuiI_E,,0.0,ChIJR9h9g10BeS4RwnOqIDuiI_E,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJR9h9g10BeS4RwnOqIDuiI_E
