formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,plus_code,rating,user_ratings_total,url
"2X9Q+6J8, Warnasari, Citangkil, Cilegon, Banten, Indonesia","{'location': {'lat': -5.9819669, 'lng': 105.9890731}, 'viewport': {'northeast': {'lat': -5.980716270107278, 'lng': 105.9906932798927}, 'southwest': {'lat': -5.983415929892722, 'lng': 105.9879936201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Tanjung Sari,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116125507017640757105"">nandra iswahyada</a>'], 'photo_reference': 'AUGGfZmEo1p3rvb1K1JgXj4Y5yLw9RvLK17hpJLXUHeaewDuQnPhMKdYmtA-rGe5YPFejWBHjbgsKpfs522DQLfrO3cIlAfZP-O1fLjsA7WycZNgKql_byTcsebWgzvrBcQtkaN_mIO_lkqW4pzYwM3ansBsL3LYfFKn6x2DLgUD8vnTR-cM', 'width': 4000}]",ChIJsx3VFxSQQS4R0kByQYgmVhY,ChIJsx3VFxSQQS4R0kByQYgmVhY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,4.1,230.0,https://www.google.com/maps/place/?q=place_id:ChIJsx3VFxSQQS4R0kByQYgmVhY
"3X5F+MQ, Tamansari, Kota Cilegon, Banten, Indonesia","{'location': {'lat': -5.94081, 'lng': 105.974484}, 'viewport': {'northeast': {'lat': -5.939460170107278, 'lng': 105.9758338298927}, 'southwest': {'lat': -5.942159829892722, 'lng': 105.9731341701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,RESCUE INDEPENDENT WONOSOBO,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105425003214731304863"">Ismail Fauzi</a>'], 'photo_reference': 'AUGGfZk32psWGr-sAq67Gr87pQVPGXHEDoPqZ-sCB4uN3HUTj70OVYZarRI8NUITwG5Qfg8TAzhnw1dQFtvRt2O0jX3sisSp9hk48OWf1_XFDqkeBcW23CG_H6-yLvFdxLiFw3b-zOjCn8l0zoVA3k6yNh9wQs_RhQJHhif5Y-31NUz7bIaN', 'width': 3024}]",ChIJPRzYSQCRQS4Rjrnv41gt-tg,ChIJPRzYSQCRQS4Rjrnv41gt-tg,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,5.0,1.0,https://www.google.com/maps/place/?q=place_id:ChIJPRzYSQCRQS4Rjrnv41gt-tg
"2X8Q+4QQ, Jl. Pantai Tj. Peni, Warnasari, Kec. Citangkil, Kota Cilegon, Banten 42443, Indonesia","{'location': {'lat': -5.984672, 'lng': 105.989489}, 'viewport': {'northeast': {'lat': -5.983077570107278, 'lng': 105.9914753798927}, 'southwest': {'lat': -5.985777229892722, 'lng': 105.9887757201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Tanjung Peni,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108022845477497225019"">A Google User</a>'], 'photo_reference': 'AUGGfZmyM66D81Owje8-RlA1XGURGV1B6jkvt23Fi6XVdyiKN7DSD9LfDTxUfTA541PGzoIEqZ4V3_W-4KWVKd3jqP_NCu6mFneeD_YBnXxmOdUAxlHn7UkyYl7F53UleyYguZwz4ZTBWRnFkGW1rxF1uchj0wS5jF8aDSZq92TREWrmkCHV', 'width': 3264}]",ChIJywlpjJKRQS4RUrncMQ5aXYM,ChIJywlpjJKRQS4RUrncMQ5aXYM,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},,4.4,13.0,https://www.google.com/maps/place/?q=place_id:ChIJywlpjJKRQS4RUrncMQ5aXYM
"Jl. KH. Yasin Beji No. 6, Kebondalem, Purwakarta, Kebondalem, Kec. Purwakarta, Kota Cilegon, Banten 42433, Indonesia","{'location': {'lat': -6.000285, 'lng': 106.042952}, 'viewport': {'northeast': {'lat': -5.998935320107277, 'lng': 106.0443277798927}, 'southwest': {'lat': -6.001634979892721, 'lng': 106.0416281201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Krakatau Water World Cilegon,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102115622606457564940"">Topanicuz Erectuz</a>'], 'photo_reference': 'AUGGfZkUXpkUZR2Pv-X0GR4dULP91mqQ8kdl0IBKawthXvqBm8j8l1vJA2XGB_IJoFxXIAOOF1PkBeSRrvxP-WBuQspSKdjeFutM8tNJbT8sxHiipu4q_cwTA76WYHcvmIZ0uXWgWa6912PO-X2YP2uFbKd4OWj9UoPstQK2AH4wN7Q5dueH', 'width': 960}]",ChIJ4VNoIB-OQS4RSLrZuamBp5M,ChIJ4VNoIB-OQS4RSLrZuamBp5M,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': 'X2XV+V5 Kebondalem, Cilegon, Banten, Indonesia', 'global_code': '6P58X2XV+V5'}",4.3,1499.0,https://www.google.com/maps/place/?q=place_id:ChIJ4VNoIB-OQS4RSLrZuamBp5M
"328J+66R, Tamansari, Pulomerak, Cilegon, Banten 42438, Indonesia","{'location': {'lat': -5.9343905, 'lng': 106.0305021}, 'viewport': {'northeast': {'lat': -5.932914720107278, 'lng': 106.0318273298927}, 'southwest': {'lat': -5.935614379892722, 'lng': 106.0291276701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu Bukit Gambir,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113617220471970728618"">Rohmah Meylani</a>'], 'photo_reference': 'AUGGfZm7UEjVvvSSV0qEkSChvsX30MPDW-u7Lk2td4oENd1Vf7ITi-pMaobFa9YZ54D0o-83Ov7I21H6EIzlaXOXU6UdIoLZHIqtly2vlO_bLbW_9BVRBctcGU5DDA2AoH3eMvb6JRDJZ4u_RB3qRjRIklPfNHMBFlKNc22voXN72RKVLq1W', 'width': 4160}]",ChIJw59qaz2RQS4RwljcK5qI42g,ChIJw59qaz2RQS4RwljcK5qI42g,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,4.6,169.0,https://www.google.com/maps/place/?q=place_id:ChIJw59qaz2RQS4RwljcK5qI42g
"2X6M+3H, Samangraya, Citangkil, Cilegon, Banten 42443, Indonesia","{'location': {'lat': -5.989758699999999, 'lng': 105.9839109}, 'viewport': {'northeast': {'lat': -5.988412070107278, 'lng': 105.9853262298927}, 'southwest': {'lat': -5.991111729892721, 'lng': 105.9826265701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai KDL,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116038173814689760352"">Kendil Kendil</a>'], 'photo_reference': 'AUGGfZlfYq81jt0T2njX0Bv1b2h5cTsS-bieeMtST7HwcA1hQHQS_sj9mVgtceJj_ldbjHE3cJqFa-c4HxpV2OJCNaGSy27Jv3wsHmKySKnx6QujQFYwJ3yEr9FQ4bN-RwEUCxl1vBdAwTVXzHw1N6t-EuPIUGFA1CRUJ3X7on70dGfzaE0l', 'width': 3840}]",ChIJRcXTjFuRQS4RfqpbtkseLY4,ChIJRcXTjFuRQS4RfqpbtkseLY4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,4.1,10.0,https://www.google.com/maps/place/?q=place_id:ChIJRcXTjFuRQS4RfqpbtkseLY4
"X2VR+WHG, Jl. KH. Yasin Beji, Kebondalem, Kec. Purwakarta, Kota Cilegon, Banten 42433, Indonesia","{'location': {'lat': -6.0051945, 'lng': 106.0414636}, 'viewport': {'northeast': {'lat': -6.003983620107277, 'lng': 106.0426803798927}, 'southwest': {'lat': -6.006683279892721, 'lng': 106.0399807201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Krakatau Jungle Park,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113827144371616136529"">Tia Saumi</a>'], 'photo_reference': 'AUGGfZk-JN3igGcwp0_XDK-k6TdNv_Nb3oRX7rsWU5HNPU0r19_6due-1gHegW3ejA1pyL7jvopBhQEA_Qs-uU-MkwFDS6mVQYg3eK0JmPY3lBFyFppl-63nFf0c9FQ-4ove3TK5SQBQ0aY-VHbN7XjWPOHFEOaIEey3ANpefBPNtCZJVqiW', 'width': 4128}]",ChIJu2asbhiOQS4RrVKrLOYG_kk,ChIJu2asbhiOQS4RrVKrLOYG_kk,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},,4.1,1036.0,https://www.google.com/maps/place/?q=place_id:ChIJu2asbhiOQS4RrVKrLOYG_kk
"Jl. H. Abdul Syukur, Taman Baru, Kec. Citangkil, Kota Cilegon, Banten 42441, Indonesia","{'location': {'lat': -6.0280777, 'lng': 106.0341952}, 'viewport': {'northeast': {'lat': -6.026729520107278, 'lng': 106.0356156798927}, 'southwest': {'lat': -6.029429179892722, 'lng': 106.0329160201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebon Jati Cilegon,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109583298346541537610"">Muhammad Nur Khatami</a>'], 'photo_reference': 'AUGGfZkZIu-vonwSFtCQ8zGWa6wP24rk7vNOqSuBubkP7q5KRdp3Q0BsPn2S6p_krh4gicvfmJVPocE-YFg8fgz-QSjXE-vio6JjsV5ktZI_HspuLDVQj8bsF5vqDzoW8S5yU68HivePYbEB9RB5OsbcM6x8V4mqmfdlcOIlknkl6AyFVnAt', 'width': 3468}]",ChIJQdXlUnGPQS4RsiwKQAuhAGg,ChIJQdXlUnGPQS4RsiwKQAuhAGg,"['tourist_attraction', 'store', 'food', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': 'X2CM+QM Taman Baru, Cilegon, Banten, Indonesia', 'global_code': '6P58X2CM+QM'}",4.5,200.0,https://www.google.com/maps/place/?q=place_id:ChIJQdXlUnGPQS4RsiwKQAuhAGg
"Jl. Isa Ibnu Abbas, 42166, Indonesia","{'location': {'lat': -5.948148499999999, 'lng': 105.8608498}, 'viewport': {'northeast': {'lat': -5.946811870107278, 'lng': 105.8621842798927}, 'southwest': {'lat': -5.949511529892722, 'lng': 105.8594846201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Legon Bajo,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116133393705158534855"">Valerious bumidatu</a>'], 'photo_reference': 'AUGGfZmcXG-Mxzo_TCoCjXBP92fDuO5xuroLwG2VGaPkfRLCxxx2l7BXwSpQD2C7VjLAHCyd8q6LYBMWJvYwcqOd_ahC0v_ZAFLQj3hOEUKMzVPIcMLIowhzWeHVABFC1fmAtUCUsO8RrkJkmYuf6LX7axwePFVpuQg9ZpLPD1xyZICW3Qf8', 'width': 3000}]",ChIJf00iRmudQS4R4-V0Gkq9kfI,ChIJf00iRmudQS4R4-V0Gkq9kfI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,"{'compound_code': '3V36+4Q Bakauheni, South Lampung Regency, Lampung, Indonesia', 'global_code': '6P673V36+4Q'}",4.6,15.0,https://www.google.com/maps/place/?q=place_id:ChIJf00iRmudQS4R4-V0Gkq9kfI
"Jl. Pelabuhan Merak No.2, Mekarsari, Kec. Pulomerak, Kota Cilegon, Banten 42438, Indonesia","{'location': {'lat': -5.9419444, 'lng': 105.9975}, 'viewport': {'northeast': {'lat': -5.939023299999999, 'lng': 105.99955365}, 'southwest': {'lat': -5.942918099999999, 'lng': 105.99681545}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau Merak Kecil,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103819427727240224912"">ilham novianto</a>'], 'photo_reference': 'AUGGfZkkVMAJO0WvZZkAOg1nvOpbMDDt64NFBuKd1O6LpLvgCt2jkW7sVl-rRWIb_iZj0GkX_znzz4OiOzi5649A6LHdzp-Na2nrCOW3ius3rQOwYRbJhfY8S2_S37rrhAfvnlXONHt4ApL5XdZ5ydesbfDUF3a8TIA7tPZ14Chwb2A8AiLX', 'width': 3024}]",ChIJyzkWtOGRQS4RSAm5TKPLcOY,ChIJyzkWtOGRQS4RSAm5TKPLcOY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},"{'compound_code': '3X5X+62 Mekarsari, Cilegon, Banten, Indonesia', 'global_code': '6P673X5X+62'}",4.5,264.0,https://www.google.com/maps/place/?q=place_id:ChIJyzkWtOGRQS4RSAm5TKPLcOY
