business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,permanently_closed,opening_hours,url
OPERATIONAL,"FR5C+X2W, Soru, Umbu Ratu Nggay, Central Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.540007700000002, 'lng': 119.8200703}, 'viewport': {'northeast': {'lat': -9.539261720107277, 'lng': 119.8211468298927}, 'southwest': {'lat': -9.54196137989272, 'lng': 119.8184471701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Harunda,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115020291019265773265"">Aten Waingapu</a>'], 'photo_reference': 'AUGGfZm7xo3oJVL8GR5JLAh5YXZ0lIo3sdxWSw3z3bb_iQsXVAd1ucxTu-Dwp53cg7fe3AvlYkJinLhM--7CeKj-rZMWAi744NqQ2wIeZWXkk4IJvPdGxDObidwdouVdK7CtqMpD8WUo09fMxuctq63QNms3XcoykA1YWD-2SU-ZEr_yWPcn', 'width': 2448}]",ChIJ4XsicDlASywRSXNAI6UVYp4,,4.2,ChIJ4XsicDlASywRSXNAI6UVYp4,"['tourist_attraction', 'point_of_interest', 'establishment']",10,,,https://www.google.com/maps/place/?q=place_id:ChIJ4XsicDlASywRSXNAI6UVYp4
OPERATIONAL,"8QWH+H8F, Prai Karoku Jangga, Umbu Ratu Nggay, Central Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.653572500000001, 'lng': 119.7782905}, 'viewport': {'northeast': {'lat': -9.652408399999997, 'lng': 119.78226025}, 'southwest': {'lat': -9.657064800000002, 'lng': 119.77696725}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit berkabut,"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100293345127378785588"">A Google User</a>'], 'photo_reference': 'AUGGfZm9UgeC5gBrNB-OTZ7gcUI45F01EzH0x49apnClbPD6sxjQBmEiaSo0m2i4tkYF2_EtDEFF2EckO2LyezM4FwX5Aum1vBT4kU_iD47T-hrJN5I7YiBOvf6bmZjnExpvad8E1Qn8u7UYhTEQKp7ieAjpCfVXWdOElzg2bXdzTRqY1Fr2', 'width': 4096}]",ChIJ07S7ev8TSywRC-mnnuCEQ_0,,0.0,ChIJ07S7ev8TSywRC-mnnuCEQ_0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ07S7ev8TSywRC-mnnuCEQ_0
OPERATIONAL,"JR99+CW2, Lenang, Umbu Ratu Nggay, Central Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.381483, 'lng': 119.8197766}, 'viewport': {'northeast': {'lat': -9.380804720107276, 'lng': 119.82235915}, 'southwest': {'lat': -9.38350437989272, 'lng': 119.81891575}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lenang Beach,"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114136008122331354559"">Pamuji Raharjo</a>'], 'photo_reference': 'AUGGfZkgy5OE0x66lNgG1VhU_Oj9tBnRJwdJ1AgA4S6MNPaC_pBsjgkP7PVj1dozwR9n17O1625cxF3fmbp8fsCkCB_NlBS6ctv5Ysoh7GjdsvGoNvT7vJ0I4AdpvSjA9pVi1YheAp5YNQ4Xfpa6gZn5izMWfCjJ6Ti4iZmqq2o6PU6-7-nb', 'width': 3968}]",ChIJOfYcqG5ISywRqLB8blVm9vs,,4.6,ChIJOfYcqG5ISywRqLB8blVm9vs,"['tourist_attraction', 'point_of_interest', 'establishment']",9,,,https://www.google.com/maps/place/?q=place_id:ChIJOfYcqG5ISywRqLB8blVm9vs
OPERATIONAL,"JP6P+33, Lenang, Umbu Ratu Nggay, Central Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.3898125, 'lng': 119.7351875}, 'viewport': {'northeast': {'lat': -9.388746420107278, 'lng': 119.7365546798927}, 'southwest': {'lat': -9.391446079892722, 'lng': 119.7338550201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,okidookie beach point,"[{'height': 2602, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111865663075801190869"">A Google User</a>'], 'photo_reference': 'AUGGfZmXwgOmgkmeFffNRsLgc-u5gmQArGYgTdtP_StHNTXRTrJUI52RWnC5AxFNtv7p7kinR1nJlkaY8_QBE0SHaXskemCGCuFZcUlwtVKzBnf36ykpiokKhz0eSq0DoS7HIu5IEXTW0TbcOBx4Oh_H6Gq4K3BbkDgAT5A4RyC5ln_OuNkx', 'width': 4624}]",ChIJH7zUEiM3SywRkXihCdM-1Rg,,5.0,ChIJH7zUEiM3SywRkXihCdM-1Rg,"['tourist_attraction', 'point_of_interest', 'establishment']",9,,,https://www.google.com/maps/place/?q=place_id:ChIJH7zUEiM3SywRkXihCdM-1Rg
CLOSED_TEMPORARILY,"8QW3+XCX, Mbilur Pangadu, Umbu Ratu Nggay, Central Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.651804199999999, 'lng': 119.753809}, 'viewport': {'northeast': {'lat': -9.650450570107278, 'lng': 119.7551658798927}, 'southwest': {'lat': -9.653150229892722, 'lng': 119.7524662201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cua,,ChIJ_68yl98TSywRDNL3R95DQTk,,0.0,ChIJ_68yl98TSywRDNL3R95DQTk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,https://www.google.com/maps/place/?q=place_id:ChIJ_68yl98TSywRDNL3R95DQTk
OPERATIONAL,"9MG4+8HJ, Umbu Langgang, Umbu Ratu Nggay Barat, Central Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.624164799999999, 'lng': 119.6563841}, 'viewport': {'northeast': {'lat': -9.622997620107276, 'lng': 119.6574045298927}, 'southwest': {'lat': -9.62569727989272, 'lng': 119.6547048701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Pamalar, Desa Umbu Langang","[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117427409507332395455"">A Google User</a>'], 'photo_reference': 'AUGGfZmsRSIGcTZLs0Wopjg4NZookjbd9Eai2Pelhtvuq8IGIRhJGB8tLHR_fFoxhKgFscEyGoEO4DoFjSaaMN4qy_hN3ZTRzVGu87RVtjuKlrhDklhM0RmyXnKjyl8GKVvtMy-4vnlwBbjsdN-UuB469afnVhng1FMzr2Yga1l3vVZR0XG7', 'width': 5184}]",ChIJl1bdLlMXSywRHH-eKHemEnI,,5.0,ChIJl1bdLlMXSywRHH-eKHemEnI,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJl1bdLlMXSywRHH-eKHemEnI
OPERATIONAL,"CHXJ+Q56, Anajiaka, Umbu Ratu Nggay Barat, Central Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.550598899999999, 'lng': 119.5803753}, 'viewport': {'northeast': {'lat': -9.549306720107277, 'lng': 119.5817171298928}, 'southwest': {'lat': -9.55200637989272, 'lng': 119.5790174701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KAMPUNG WAIKALEBUNG,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101025223730437956938"">Umbu Andry</a>'], 'photo_reference': 'AUGGfZmfVq9hwov0trWfwZVX6bfF_RMOp65wpRXejB7Djp-b9P3S_yeZJtkI_YTa3qXTLqvtfbcwlmvNghV1Hx3XwyBnSVB4owBg13GKS33r1iDI2XymmmLA7EB0cDP6KZGMhaEXTPcz_O4QemQUiILbzwYmLgXP45_lBLjCc_hPsQQ_W0qY', 'width': 1920}]",ChIJJ9_TZPEjSywR0qbQvrhi2UA,,0.0,ChIJJ9_TZPEjSywR0qbQvrhi2UA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJJ9_TZPEjSywR0qbQvrhi2UA
CLOSED_TEMPORARILY,"CJM5+W6, Umbu Kawolu, Umbu Ratu Nggay Barat, Central Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.5652935, 'lng': 119.6079839}, 'viewport': {'northeast': {'lat': -9.5640218, 'lng': 119.6098524798927}, 'southwest': {'lat': -9.568929399999996, 'lng': 119.6071528201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,MARAD'A PAD'UA,,ChIJBUMhua09SywRRqSjHUEnoio,,0.0,ChIJBUMhua09SywRRqSjHUEnoio,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,https://www.google.com/maps/place/?q=place_id:ChIJBUMhua09SywRRqSjHUEnoio
OPERATIONAL,"GJW5+832, Sambali Loku, Umbu Ratu Nggay Barat, Central Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.4542469, 'lng': 119.6076299}, 'viewport': {'northeast': {'lat': -9.452897070107277, 'lng': 119.6089797298927}, 'southwest': {'lat': -9.45559672989272, 'lng': 119.6062800701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,We Soka waterfall,"[{'height': 533, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104620674855059325877"">A Google User</a>'], 'photo_reference': 'AUGGfZlAAzoaoUcJSS7Psx5kIpaZij5UyAfJtA9Gojvxfz2KTAwt6q6KnRDqmADXJWZQmwAjv6EW1F1zaekmQXAnZ1GRPw_1lBBDt9HhzZ8CacjTJYzk-u8mTj-y0KFHTMof4Kxj8SqEQGafjGbN7fqyQxjxGXCBVZ4zic4k_N3TejlbuAPl', 'width': 800}]",ChIJ50IhJ9k7SywRN-P1xvGF5FY,,0.0,ChIJ50IhJ9k7SywRN-P1xvGF5FY,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJ50IhJ9k7SywRN-P1xvGF5FY
CLOSED_TEMPORARILY,"HQXR+82H, Lenang pahar, Kec. Umbu Ratu Nggay, Kabupaten Sumba Tengah, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -9.4016238, 'lng': 119.7901149}, 'viewport': {'northeast': {'lat': -9.400214870107277, 'lng': 119.7914879798927}, 'southwest': {'lat': -9.40291452989272, 'lng': 119.7887883201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lenang pahar,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112749925984051448703"">A Google User</a>'], 'photo_reference': 'AUGGfZm97XPes2OaaFDSc9Etq6LQ06dDSuksyoSNxeDQfp-8sRkLNYaEO1FvKMcyCriIGQiiEXwAObxHoOSbzBCtQXcd_Ukk_ethCX-WZX-_PFLbT6lHkz6zfkMq1VUIwErIIIyjIUaHxa1XOWWqXngpAVN-EJ9sMoqfgobsS0K39B__ClJL', 'width': 2778}]",ChIJVXJStJlHSywR9nXm9rwXzng,,1.0,ChIJVXJStJlHSywR9nXm9rwXzng,"['tourist_attraction', 'point_of_interest', 'establishment']",1,True,,https://www.google.com/maps/place/?q=place_id:ChIJVXJStJlHSywR9nXm9rwXzng
OPERATIONAL,"9JM2+VMR, Wai Rasa, Umbu Ratu Nggay Barat, Central Sumba Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -9.615262099999999, 'lng': 119.6016469}, 'viewport': {'northeast': {'lat': -9.614036120107277, 'lng': 119.6042719}, 'southwest': {'lat': -9.616735779892721, 'lng': 119.6007719}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lairabas,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109182916479020570507"">Erlinda Rambu</a>'], 'photo_reference': 'AUGGfZkUITpNaXb-QKoTZ6ZKq_04wzmyq9nG63pziJalt-2cPzR4lcX73VAr9lB2iN7DHjgrQGJYUtXzi_ZXGhVDAiiftzmldvQgsEj8ix2UDiaEomDOvpQR7uYwuknC5vc0bKEg1U1noTkAs3CHdGv1Xu_jF4U1BCQq7gIwpvN3LKQRiAgX', 'width': 1080}]",ChIJVe1HfAAZSywRAhS1nepSeAU,,0.0,ChIJVe1HfAAZSywRAhS1nepSeAU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJVe1HfAAZSywRAhS1nepSeAU
CLOSED_TEMPORARILY,"CVJ3+R28, Unnamed Road, Soru, Kec. Umbu Ratu Nggay, Kabupaten Sumba Tengah, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -9.5679564, 'lng': 119.8525864}, 'viewport': {'northeast': {'lat': -9.566606570107279, 'lng': 119.8539362298927}, 'southwest': {'lat': -9.569306229892723, 'lng': 119.8512365701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Harunda Soru-Matawai Kurang,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103186435363975711973"">Umbu Pandabandjal</a>'], 'photo_reference': 'AUGGfZmqQeLdcL8xpH8ivW5hqT7KLz1c_qX2EVVZ75apw44xNLJmDTL1q1-aU8MJV0EouSus2ghydyXm0MBwQ7NbfE09UPinfkUu4m3q2DAI2d7ntgz3GFmgy9Zt4scDRlldlKA3lRZxgDGDBGpGzD6IdOzGFmosiOHgQOy3ZSFESVuoXnEi', 'width': 2080}]",ChIJ3_rL0yFrSywRWJ5kWCy664Q,,5.0,ChIJ3_rL0yFrSywRWJ5kWCy664Q,"['tourist_attraction', 'point_of_interest', 'establishment']",1,True,,https://www.google.com/maps/place/?q=place_id:ChIJ3_rL0yFrSywRWJ5kWCy664Q
