business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,permanently_closed,price_level,url
OPERATIONAL,"Banjar, Randupitu, Gending, Probolinggo Regency, East Java 67272, Indonesia","{'location': {'lat': -7.790491500000001, 'lng': 113.3208647}, 'viewport': {'northeast': {'lat': -7.789141670107279, 'lng': 113.3222145298927}, 'southwest': {'lat': -7.791841329892723, 'lng': 113.3195148701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,BeullaegBelteu.BattoHoppa,,ChIJq9dRQQCr1y0RWOd-oKH-XOU,5.0,ChIJq9dRQQCr1y0RWOd-oKH-XOU,"['lodging', 'point_of_interest', 'establishment']",1,,"{'compound_code': '685C+R8 Randupitu, Probolinggo Regency, East Java, Indonesia', 'global_code': '6P4M685C+R8'}",,,https://www.google.com/maps/place/?q=place_id:ChIJq9dRQQCr1y0RWOd-oKH-XOU
OPERATIONAL,"679F+GWQ, Area Sawah, Curahsawo, Kec. Gending, Kabupaten Probolinggo, Jawa Timur, Indonesia","{'location': {'lat': -7.7811507, 'lng': 113.2748487}, 'viewport': {'northeast': {'lat': -7.779980170107279, 'lng': 113.2761038798927}, 'southwest': {'lat': -7.782679829892722, 'lng': 113.2734042201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Bentar Hill,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105773150346899264109"">SAMSU AZA NURHUDA</a>'], 'photo_reference': 'AUGGfZnQgsWT7lPAwzvr-W--N4Z8FM0WCP7bhd0-PTR0qDlarwEWmkimasVtq4Hn7bQbIkY3QGzKeoE0AJw5HI8c9jSBKKJltHaMBr0eV6xRBnusg-rJ5vIqNmGMTVrVWe4ZRksoMmstzYXwurm3PpjonF_VCHHtnPW0MvBDstjDg_iICk2L', 'width': 4096}]",ChIJB3vvaUit1y0R6MpVvRJLLOY,4.0,ChIJB3vvaUit1y0R6MpVvRJLLOY,"['park', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJB3vvaUit1y0R6MpVvRJLLOY
OPERATIONAL,"744W+286, Jl. Raya Banjarsari, Banjarsari, Kec. Sumberasih, Kabupaten Probolinggo, Jawa Timur 67251, Indonesia","{'location': {'lat': -7.744875, 'lng': 113.1457561}, 'viewport': {'northeast': {'lat': -7.743473520107277, 'lng': 113.1471028298927}, 'southwest': {'lat': -7.746173179892721, 'lng': 113.1444031701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Warung'e Buka Kembali,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115688004207110570859"">rahmat arif</a>'], 'photo_reference': 'AUGGfZktrh9sC_qUKyyv7KZAesbYnD8Dq5lL0ybRMLyZ4bzX7OEcolk1dmOY9CsV4Po3bGR1wQGJqq8w0vqS2El3bL5EdOjdLaF7K9UzsVYz5wXTtsoPP2dbViqG93-DinoPtuxCWfkesDujwrBjdfvabczWzmL7lHHk58zHL27Euu172pzQ', 'width': 4640}]",ChIJVcF_iSCz1y0R9KznlRiS9LQ,4.3,ChIJVcF_iSCz1y0R9KznlRiS9LQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",326,{'open_now': False},,,2.0,https://www.google.com/maps/place/?q=place_id:ChIJVcF_iSCz1y0R9KznlRiS9LQ
OPERATIONAL,"Banjar Selatan, Banjarsari, Sumberasih, Probolinggo Regency, East Java 67251, Indonesia","{'location': {'lat': -7.7420114, 'lng': 113.1385897}, 'viewport': {'northeast': {'lat': -7.740649870107276, 'lng': 113.1398889298927}, 'southwest': {'lat': -7.74334952989272, 'lng': 113.1371892701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/convenience_pinlet,Indomaret Banjarsari,"[{'height': 780, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100366766275540776284"">A Google User</a>'], 'photo_reference': 'AUGGfZnKQylDp54N_5Ffv_Br1SSmDHd0dExysUN52r0W5A_F4y5jyy9u-l6RTBh4ro16pD8lzr7vKAodS1f5ZrlCHExL0QEVNtX04-c5Sa58v4F7SGD2LARbTVkbAtPT1MVKoj8zkQODMUnWq-iKDhMRruNjJ2BaCCrsioUCNJxJ2PglfkV3', 'width': 1040}]",ChIJl4GG082z1y0Rx1SmtnRRrzk,4.0,ChIJl4GG082z1y0Rx1SmtnRRrzk,"['convenience_store', 'store', 'food', 'point_of_interest', 'establishment']",20,,"{'compound_code': '745Q+5C Banjarsari, Probolinggo Regency, East Java, Indonesia', 'global_code': '6P4M745Q+5C'}",,,https://www.google.com/maps/place/?q=place_id:ChIJl4GG082z1y0Rx1SmtnRRrzk
OPERATIONAL,"JL. Sukapura Tongas Jawa Timur Sukapura Probolinggo, Watulumpang, Sapih, Kec. Lumbang, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia","{'location': {'lat': -7.8833753, 'lng': 113.0509763}, 'viewport': {'northeast': {'lat': -7.881988570107279, 'lng': 113.0523812798927}, 'southwest': {'lat': -7.884688229892723, 'lng': 113.0496816201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rest Area Sukapura,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110400738547362923090"">08562903226</a>'], 'photo_reference': 'AUGGfZkVHbA9u_oUvE_8jTbqw5cMe2G12mxQka7zDM2V3wNkREY3jr-xdluP4KTdCNmR--QY02KMBJ6mIiK_NeX8q4xYtw8PIt9XK6L3_APYpBGwyw5BYURlZhBsh35ILRXz5r8BK1vS_MfFxXRdrV75AlZAZQvzGpGT3tygFuWPyTxRwAsU', 'width': 4160}]",ChIJld2x7sxL1i0Ri3thYPvSo3Y,4.3,ChIJld2x7sxL1i0Ri3thYPvSo3Y,"['point_of_interest', 'establishment']",426,{'open_now': True},"{'compound_code': '4382+J9 Watulumpang, Sukapura, Probolinggo Regency, East Java, Indonesia', 'global_code': '6P4M4382+J9'}",,,https://www.google.com/maps/place/?q=place_id:ChIJld2x7sxL1i0Ri3thYPvSo3Y
OPERATIONAL,"745Q+3MM, Jl. Pb. Sudirman, Banjar Selatan, Banjarsari, Kec. Sumberasih, Kabupaten Probolinggo, Jawa Timur 67251, Indonesia","{'location': {'lat': -7.742336799999999, 'lng': 113.1391489}, 'viewport': {'northeast': {'lat': -7.740826520107277, 'lng': 113.1405555798927}, 'southwest': {'lat': -7.743526179892721, 'lng': 113.1378559201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/gas_pinlet,SPBU Pertamina 54.672.14,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106213589782242677517"">Google Local Guide</a>'], 'photo_reference': 'AUGGfZm5SCUZZC_M30Xi4sGdwoCRLLsnPZb-k6KA7y0SxLWIe_bly803JEl4QY7vmYnch8M0_b4Av4aTBhjMzz7JbaMqracVaBjFo71mkE1tIM_JiH4CMcNCXmM9f1L6-YFIdZsYYrvBdzagUdWu7X8gSWlFxSdGOEB_3DQ6mSuwvc1FG5UJ', 'width': 1920}]",ChIJGywBM8yz1y0Rn34-nPcbeQA,4.3,ChIJGywBM8yz1y0Rn34-nPcbeQA,"['gas_station', 'point_of_interest', 'establishment']",418,{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJGywBM8yz1y0Rn34-nPcbeQA
OPERATIONAL,"742M+48H, Banjar Selatan, Banjarsari, Kec. Sumberasih, Kabupaten Probolinggo, Jawa Timur 67251, Indonesia","{'location': {'lat': -7.749684, 'lng': 113.1333516}, 'viewport': {'northeast': {'lat': -7.748345020107277, 'lng': 113.1346962798927}, 'southwest': {'lat': -7.751044679892721, 'lng': 113.1319966201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rumah Alyah,,ChIJY9Ye0xGz1y0R0hxI5ANkmcE,0.0,ChIJY9Ye0xGz1y0R0hxI5ANkmcE,"['lodging', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJY9Ye0xGz1y0R0hxI5ANkmcE
OPERATIONAL,"F2F5+RQM, Aranio, Banjar Regency, South Kalimantan 70671, Indonesia","{'location': {'lat': -3.5254244, 'lng': 115.0094272}, 'viewport': {'northeast': {'lat': -3.524098070107277, 'lng': 115.0108191298927}, 'southwest': {'lat': -3.526797729892722, 'lng': 115.0081194701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Matang Kaladan,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114278626280478461807"">merlin hutagalung</a>'], 'photo_reference': 'AUGGfZmWNsvgmDA9U_ZAzZCFswcmhFGH9dwtSm_CxFf-Beiks4gs-E3dUok-mMal6d5rjNY_XslGe48ZaEDqXFwdtY2OVa_Lzbspo5mYZ6dxU2S6QhNb5UY-Ggsz-9zZf7Qv1CPbe-qL9MDcwsrN0rtaG7QrmxsdY32XqUoICQBJ49R1vrMN', 'width': 4000}]",ChIJBxxz6Fx75i0RJQG7TLhnius,4.5,ChIJBxxz6Fx75i0RJQG7TLhnius,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",2144,{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJBxxz6Fx75i0RJQG7TLhnius
OPERATIONAL,"Banjar Utara, Banjar sari, Sumberasih, Probolinggo Regency, East Java 67251, Indonesia","{'location': {'lat': -7.7363148, 'lng': 113.1391227}, 'viewport': {'northeast': {'lat': -7.734938420107279, 'lng': 113.1404022798927}, 'southwest': {'lat': -7.737638079892723, 'lng': 113.1377026201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,ASR THREE JAYA Tour end Travel,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108682309059815196363"">A Google User</a>'], 'photo_reference': 'AUGGfZmTP-ZZ7czakJEVawoe8THI9wLdMz6w1tzuDD6VlkkHnw6p71MATrgCwt4CeHWhGFil-OCZ-t5UZsHm35Pp9evOdm77hmbGM5bi88CnTOjPvQBeJjJ6tkLrkCpaBXyXQnzTQ4UH1RE0IMQlnMpVGckd2K0L6C9zk-qV8q8oJv70ysxQ', 'width': 3120}]",ChIJ73cScdqz1y0RUT6xhZdHTJQ,0.0,ChIJ73cScdqz1y0RUT6xhZdHTJQ,"['travel_agency', 'point_of_interest', 'establishment']",0,,"{'compound_code': '747Q+FJ Banjarsari, Probolinggo Regency, East Java, Indonesia', 'global_code': '6P4M747Q+FJ'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ73cScdqz1y0RUT6xhZdHTJQ
OPERATIONAL,"Jl. Tongas No.KM.84, Bulak, Tambakrejo, Kec. Tongas, Kabupaten Probolinggo, Jawa Timur 67254, Indonesia","{'location': {'lat': -7.7224043, 'lng': 113.0905894}, 'viewport': {'northeast': {'lat': -7.721151220107279, 'lng': 113.0918788798927}, 'southwest': {'lat': -7.723850879892723, 'lng': 113.0891792201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,RM Tongas Asri Probolinggo,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106178807790631958228"">Sri Rahayu</a>'], 'photo_reference': 'AUGGfZmastiIhIyP6XhvxZHgT4f-g-JCuMae3oQhFtRNYq52IBwV9-eDm2L4w_YYrvw74QfTKG3SOP-cLrFPNK9ViJ-38gN9bcOFuFt5omEqMRzvZKgz0sxt9yCyo6V29DM6pMQNqUJym83ccg1nKTqjsfq57EYD_Wx2ijGZAjqAI6E8cX5G', 'width': 4608}]",ChIJ9aGkAK621y0RJasGrXEEqKw,4.1,ChIJ9aGkAK621y0RJasGrXEEqKw,"['restaurant', 'food', 'point_of_interest', 'establishment']",9643,{'open_now': False},"{'compound_code': '73HR+26 Tambakrejo, Probolinggo Regency, East Java, Indonesia', 'global_code': '6P4M73HR+26'}",,2.0,https://www.google.com/maps/place/?q=place_id:ChIJ9aGkAK621y0RJasGrXEEqKw
OPERATIONAL,"Dusun banjar RT/RW 04, RW.02, Randupitu, Kec. Gending, Kabupaten Probolinggo, Jawa Timur 67272, Indonesia","{'location': {'lat': -7.789304, 'lng': 113.3237406}, 'viewport': {'northeast': {'lat': -7.787961370107277, 'lng': 113.3251490298927}, 'southwest': {'lat': -7.790661029892721, 'lng': 113.3224493701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kontrakan Joy,,ChIJGRtlV_qr1y0Rftau4V13JTQ,5.0,ChIJGRtlV_qr1y0Rftau4V13JTQ,"['lodging', 'point_of_interest', 'establishment']",2,,"{'compound_code': '686F+7F Randupitu, Probolinggo Regency, East Java, Indonesia', 'global_code': '6P4M686F+7F'}",,,https://www.google.com/maps/place/?q=place_id:ChIJGRtlV_qr1y0Rftau4V13JTQ
