formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,rating,user_ratings_total,plus_code,permanently_closed,url
"7Q67+8G, Waryesi, Supiori Timur, Supiori Regency, Papua 98161, Indonesia","{'location': {'lat': -0.739142, 'lng': 135.7637835}, 'viewport': {'northeast': {'lat': -0.7380940701072779, 'lng': 135.7652758298927}, 'southwest': {'lat': -0.7407937298927223, 'lng': 135.7625761701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,wisata kali swir-beach,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116611780552467873987"">A Google User</a>'], 'photo_reference': 'AUGGfZnBQsiQx2M8xUnwWJ3cHntCZNyqC1-op8fEMHSDDjsKGmcp8-2Vl_YhAgU5HCGNeRXKJxoAsU0iBe5Mrqp7R2jQgdP7sB42wWJODU7hKp1049eaOUWKfIryvJNb9ufEiBIT0-z2BWe4rvLblt3fqk-4aY1_iqXlFqP3nRuxLKleH7zz', 'width': 4000}]",ChIJc5SJYCxvAWgRyzuW2OEkBSU,ChIJc5SJYCxvAWgRyzuW2OEkBSU,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJc5SJYCxvAWgRyzuW2OEkBSU
"Supiori Utara, Supiori Regency, Papua, Indonesia","{'location': {'lat': -0.6732507999999999, 'lng': 135.6191212}, 'viewport': {'northeast': {'lat': -0.6624329999999999, 'lng': 135.683614}, 'southwest': {'lat': -0.798388, 'lng': 135.551761}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Supiori Utara,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117242532349257555206"">Yudhie Juan</a>'], 'photo_reference': 'AUGGfZkir4ZRHnBaouYjdNoxaKMvogy7POdZ15s-CV7XJ7-Y6IN6uyPodrd2qZg-BNHwC6J-HkUFlS9AFxeTxo11-QWECZXEpEk9QqZpun4EJV9kaO1tx-yb_flfpmBq8Rb1aBrwZ-Fx5uKlzyuVrzaOm5af0VHJyj3TwDcat7HPPK7yql8', 'width': 4096}]",ChIJR0xT5Mp3AWgR0IYpHNcryjI,ChIJR0xT5Mp3AWgR0IYpHNcryjI,"['administrative_area_level_3', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJR0xT5Mp3AWgR0IYpHNcryjI
"7QQX+5F8, Douwbo, Supiori Timur, Supiori Regency, Papua, Indonesia","{'location': {'lat': -0.7120776999999999, 'lng': 135.7987022}, 'viewport': {'northeast': {'lat': -0.7107030499999998, 'lng': 135.8033825}, 'southwest': {'lat': -0.7162016500000002, 'lng': 135.7971421}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TELAGA BIRU DOUBO SUPIORI TIMUR,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109302685552874003530"">A Google User</a>'], 'photo_reference': 'AUGGfZmAF7PqSCvLhdJvMZB5JnlwT93kr-yz5Vw-gPZrhdpQIbDH7suPGizA7ezhwaPNooowGFGK7mdODch6auQXzA1aeqxn3GAtzz8d_SDeyaRlsjYcv8KUG4U-G9vCh_GJv2LO5Oo7gzwH65wvLyXy2S5h94ZWq8oB1lOP_j5nZ1IMRmdl', 'width': 4032}]",ChIJ9WRQlPBvAWgROsYD9VUZJ7k,ChIJ9WRQlPBvAWgROsYD9VUZJ7k,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,5.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ9WRQlPBvAWgROsYD9VUZJ7k
"7PJH+FJR, Sauyas, Supiori Timur, Supiori Regency, Papua 98161, Indonesia","{'location': {'lat': -0.7187525, 'lng': 135.729009}, 'viewport': {'northeast': {'lat': -0.7173775701072778, 'lng': 135.7303842298927}, 'southwest': {'lat': -0.7200772298927222, 'lng': 135.7276845701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Pariem,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112893269127564508763"">Rhayhan M.Mirza</a>'], 'photo_reference': 'AUGGfZnluPi0HRJIwtCs41Z1DeU6JQ7UJSjbR4F8DLF4BZYPrb5183JJcGAs0B6fnk2Sgwt-c-zl9euGlk1rdU0vufSK6QTiiYQ5lnsdX3kVEiI-AlrWg2ExKnbp74lgHRcELCrNHQ76hK7UJ4pizwI_PN1rQJ0i7oED74LnYWh6ewvQ_RYg', 'width': 4160}]",ChIJ82wQ-P5xAWgRiTIPPO64pNo,ChIJ82wQ-P5xAWgRiTIPPO64pNo,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.1,18.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ82wQ-P5xAWgRiTIPPO64pNo
"Kepulauan Aruri, Supiori Regency, Papua, Indonesia","{'location': {'lat': -0.8189465, 'lng': 135.5031282}, 'viewport': {'northeast': {'lat': -0.6316689999999999, 'lng': 135.545131}, 'southwest': {'lat': -0.967613, 'lng': 135.360627}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kepulauan Aruri,"[{'height': 324, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101899132259944730020"">A Google User</a>'], 'photo_reference': 'AUGGfZnRcjyvEiNjbvbg-6EuuioqLIAlZEDjBbJdyB1FWW4R-GiRqZQ-BUrSGPHSDXCM4uCqo6TnUaPgA5V6zra3G9SSCA9QV1dvLUozQZ5JzHfCzo8R1RemRlHt4AMFyAE0tR_QTD6UVmjsaQvrtfnrrpyhVle4mhbAeHhWcyfiQpbLcay4', 'width': 720}]",ChIJs_xVkvaFAWgROc9SuTXco6A,ChIJs_xVkvaFAWgROc9SuTXco6A,"['administrative_area_level_3', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJs_xVkvaFAWgROc9SuTXco6A
"6P22+6P9, Unnamed Road, Marsram, Kec. Supiori Tim., Kabupaten Supiori, Papua 98161, Indonesia","{'location': {'lat': -0.7994553999999999, 'lng': 135.7018644}, 'viewport': {'northeast': {'lat': -0.7979503701072778, 'lng': 135.7033440298927}, 'southwest': {'lat': -0.8006500298927223, 'lng': 135.7006443701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WISATA MANGROF MARSRAM.,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107461515453386833367"">A Google User</a>'], 'photo_reference': 'AUGGfZnoen3H9F7AOwEHwDdhpd_USNnVCqTHnls4IeA_-xPzDGNcXlcg3p8Zwul0jQgi29r5IQKgWCndmPtjoYfgc0n9_E-nXs_W-A1JZXygL2SBR_w4kIWqdsKCfLYX_9DcTcAZLBPiJO90iG5l1pSzwpQtd5oSOrsQ2mlI13nKprTWbVfp', 'width': 1440}]",ChIJbQmFohx7AWgRh3DA_T1hMvo,ChIJbQmFohx7AWgRh3DA_T1hMvo,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJbQmFohx7AWgRh3DA_T1hMvo
"Supiori Selatan, Supiori Regency, Papua, Indonesia","{'location': {'lat': -0.837294, 'lng': 135.5890065}, 'viewport': {'northeast': {'lat': -0.7169369999999999, 'lng': 135.6462181}, 'southwest': {'lat': -0.886926, 'lng': 135.473413}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Supiori Selatan,"[{'height': 1968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106104479689967954063"">A Google User</a>'], 'photo_reference': 'AUGGfZnC35PPI97tfDBrGEG1c_iXmLzlVOmfdqx_6SmDBLMgdfKrAyXEJ_woF9Ne6PEVY5PkTp_ujgszDVuHBTJnuzl6KNbFileEp1VzF6bgHIX_Az9UbweC6FSlSKqSy0M3xnfHPYMNPBxi2aVSxdTRodWxDcQwD78uVk_OjnYrwMsutxtl', 'width': 4144}]",ChIJ7fxOTMyDAWgRbzrHE4DH7_Y,ChIJ7fxOTMyDAWgRbzrHE4DH7_Y,"['administrative_area_level_3', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ7fxOTMyDAWgRbzrHE4DH7_Y
"7MGW+P34, Wafor, Supiori Timur, Supiori Regency, Papua 98161, Indonesia","{'location': {'lat': -0.7232280999999999, 'lng': 135.6952118}, 'viewport': {'northeast': {'lat': -0.7221783999999998, 'lng': 135.6963019298927}, 'southwest': {'lat': -0.7263772000000001, 'lng': 135.6936022701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Wafor Maranggop,"[{'height': 1196, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103300279838167497138"">Nur Safudin</a>'], 'photo_reference': 'AUGGfZmTjZokwmTUCj1Sxs43Ax24w8e91N-eEmWHXQRKlmFYrOFOvRBfWi7Twihmz45AW5nszI3CtFjs58MCkDdK-cnePbUNsOA47oej0zBIKVIN_Qe5z7Ee1_Dquu27SGNNGr2q16BY6pzIqMeW-w-rb5yvPuDBljsG7nW_pMzux5wmbtYN', 'width': 1600}]",ChIJYx6RxSRxAWgRJq9jPj96_FU,ChIJYx6RxSRxAWgRJq9jPj96_FU,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.5,2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJYx6RxSRxAWgRJq9jPj96_FU
"7Q48+QM, Waryesi, Supiori Timur, Supiori Regency, Papua 98154, Indonesia","{'location': {'lat': -0.7430281999999999, 'lng': 135.7666923}, 'viewport': {'northeast': {'lat': -0.7376114, 'lng': 135.7676546}, 'southwest': {'lat': -0.7448337999999999, 'lng': 135.7638054}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air terjun mansoben,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109302685552874003530"">A Google User</a>'], 'photo_reference': 'AUGGfZleeIqQ7DWWz1QCEC3Eg4zfS0nsj4wkJSaVIPD8l0gPE5WI8MhlvgKcrl1_TPHP9dS2tS9lC6QCEQFLnktpMho0bF_0ctTiBAxnnXvMa280GZrYOdjP0OmqyafUMlyYw52CRvtwpCEVj9ZUivqINj2pQBwJs_e_WkNdjYdKORZ0xivh', 'width': 3024}]",ChIJzX0q135vAWgRcnUJRjBzwWo,ChIJzX0q135vAWgRcnUJRjBzwWo,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.3,9.0,,,https://www.google.com/maps/place/?q=place_id:ChIJzX0q135vAWgRcnUJRjBzwWo
"7QHQ+26, Douwbo, Supiori Timur, Supiori Regency, Papua, Indonesia","{'location': {'lat': -0.7224828, 'lng': 135.7881088}, 'viewport': {'northeast': {'lat': -0.7211329701072778, 'lng': 135.7894586298927}, 'southwest': {'lat': -0.7238326298927223, 'lng': 135.7867589701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali wandos,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107817550592159263354"">A Google User</a>'], 'photo_reference': 'AUGGfZmNi2LAWLtVt5pRXedMHB3Uz8oUiNNlwRxyygju-1SKF7w12r0az4UCmTQoYVov0y9PIOtIB3TcG_x7kZ3zRMCth3EK37WetnEjxxxibKnbw0Q61Q-rZfc0QpD3q1ejEs3uSVQXmdo7e8YT1GkRrDGE8SqSmrdK_X6hWG17lnpXQTtu', 'width': 1920}]",ChIJIdRz18tvAWgRZgcA56X6sT8,ChIJIdRz18tvAWgRZgcA56X6sT8,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.3,3.0,,,https://www.google.com/maps/place/?q=place_id:ChIJIdRz18tvAWgRZgcA56X6sT8
"7QHQ+57W, Douwbo, Supiori Timur, Supiori Regency, Papua, Indonesia","{'location': {'lat': -0.7220205, 'lng': 135.7881926}, 'viewport': {'northeast': {'lat': -0.7206706701072778, 'lng': 135.7895424298927}, 'southwest': {'lat': -0.7233703298927223, 'lng': 135.7868427701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Supiori,,ChIJwwV3UABvAWgRmtwD9K8S-Mc,ChIJwwV3UABvAWgRmtwD9K8S-Mc,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJwwV3UABvAWgRmtwD9K8S-Mc
