business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,price_level,permanently_closed,url
OPERATIONAL,"Jl. Soekarno-Hatta No.16, Cijoro Pasir, Kec. Rangkasbitung, Kabupaten Lebak, Banten 42316, Indonesia","{'location': {'lat': -6.3449708, 'lng': 106.2613532}, 'viewport': {'northeast': {'lat': -6.343618470107278, 'lng': 106.2627877298927}, 'southwest': {'lat': -6.346318129892722, 'lng': 106.2600880701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gofary Project Home,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110066285930817524900"">Alfian Gofary</a>'], 'photo_reference': 'AUGGfZmOQulCeXcR4fwdLRDgturORNUIuma9nfQMEDWUGteiNqw9r3jJzzGWqObCM-S0R6I6JKBxQHCt5MlOTYLY121m4AaU25vzujxFwknStHf-YqmuCWMUyuZBsXBaEdatTN9IxqrUBgPcJJG5a9JikRWwPb2OuAZt0n_jCmcmoqq87N3r', 'width': 4000}]",ChIJdX4NqskRQi4RAmK7CMGU2K4,5.0,ChIJdX4NqskRQi4RAmK7CMGU2K4,"['tourist_attraction', 'point_of_interest', 'establishment']",6,"{'compound_code': 'M746+2G Cijoro Pasir, Lebak Regency, Banten, Indonesia', 'global_code': '6P58M746+2G'}",{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJdX4NqskRQi4RAmK7CMGU2K4
OPERATIONAL,"Kp kedung selahaur, Gang Bypass, RT.005/RW.,011, Cijoro Lb., Kec. Rangkasbitung, Kabupaten Lebak, Banten 42317, Indonesia","{'location': {'lat': -6.3463683, 'lng': 106.2616537}, 'viewport': {'northeast': {'lat': -6.345021670107278, 'lng': 106.2630460798927}, 'southwest': {'lat': -6.347721329892722, 'lng': 106.2603464201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kusnadi Cyber-K,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109957708751409621206"">kusnadi skensa</a>'], 'photo_reference': 'AUGGfZnenI5-CG9unHj_mCcGA5Z4Uw1WGEUQPE8bkFawrFfFW18ytPSdhJ-gHi7NPDYUtcvSgF42D0O-Of0SEQnTrr2QzHHLJtF4ASDY2ckbnCoio4c4RI1hEh3sAM7X2hPAUYNute-HnhSPJoYkAcdBq5IBbz06KmBTY1CAjJSPbtqo8z2G', 'width': 3264}]",ChIJH-YIkqgRQi4RpaGj_ODYkvs,4.0,ChIJH-YIkqgRQi4RpaGj_ODYkvs,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"{'compound_code': 'M736+FM Cijoro Lebak, Lebak Regency, Banten, Indonesia', 'global_code': '6P58M736+FM'}",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJH-YIkqgRQi4RpaGj_ODYkvs
OPERATIONAL,"H7PJ+MW, Pasirtanjung, Rangkasbitung, Lebak Regency, Banten, Indonesia","{'location': {'lat': -6.4133515, 'lng': 106.2822684}, 'viewport': {'northeast': {'lat': -6.411526120107278, 'lng': 106.2833367798927}, 'southwest': {'lat': -6.414225779892722, 'lng': 106.2806371201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bendungan Waduk Karian,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100240193524185160414"">Dita Setyo Rini</a>'], 'photo_reference': 'AUGGfZkNqkY7H0XoAU2ZfTkLUcU9UYuTKM0V8tl3uemtbd4FbpeacVy87fjuhCWGjfj1NeakrBi3OjbecUP_qyj5fqEB9H-v25h0uWTTGRDo6_7LmEXsgoaljePw0T9XLOrlSzo2sf-RCjq-znfyb3SsrbBpsuyuiPTvtJ-r2rVAJr7GNQws', 'width': 4032}]",ChIJmbHyVVETQi4RCMqonEyREV0,4.3,ChIJmbHyVVETQi4RCMqonEyREV0,"['tourist_attraction', 'point_of_interest', 'establishment']",39,,,,,https://www.google.com/maps/place/?q=place_id:ChIJmbHyVVETQi4RCMqonEyREV0
OPERATIONAL,"J67G+HXF, Kp. Kaduranggem, Pasirkupa, Kec. Kalanganyar, Kabupaten Lebak, Banten 42312, Indonesia","{'location': {'lat': -6.386074499999999, 'lng': 106.2274316}, 'viewport': {'northeast': {'lat': -6.384738820107278, 'lng': 106.2287875298927}, 'southwest': {'lat': -6.387438479892722, 'lng': 106.2260878701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lembah soraya,"[{'height': 3466, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111224490932012714193"">nanda nurgustiansyah</a>'], 'photo_reference': 'AUGGfZlHVO1n0bPrwc5RkNiZSo64nZ-A1rYHd6AVuTR8XkoA93bkzcQki34CCvwTyV65_YAa9nAdS24dGnP1Ko1Wga9b1soni68XFJHDfDrXBWDDYUJ8UPGVl-TRgfiW6rEYEhYOYK97Ccd1NKWfpyvWqBH-S-dPgpxG1R2p8I5omoGDaEi0', 'width': 4621}]",ChIJaw65EvkXQi4RfltQ05yV3yo,4.1,ChIJaw65EvkXQi4RfltQ05yV3yo,"['tourist_attraction', 'point_of_interest', 'establishment']",15,,,,,https://www.google.com/maps/place/?q=place_id:ChIJaw65EvkXQi4RfltQ05yV3yo
OPERATIONAL,"H7VM+M4, Pasirtanjung, Rangkasbitung, Lebak Regency, Banten, Indonesia","{'location': {'lat': -6.405833599999999, 'lng': 106.2827887}, 'viewport': {'northeast': {'lat': -6.404678870107277, 'lng': 106.2841929298927}, 'southwest': {'lat': -6.40737852989272, 'lng': 106.2814932701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Bendungan Karian,,ChIJ8TdjHwATQi4RQqpwlbJ9qVE,4.2,ChIJ8TdjHwATQi4RQqpwlbJ9qVE,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ8TdjHwATQi4RQqpwlbJ9qVE
OPERATIONAL,"Jatimulya, Rangkasbitung, Lebak Regency, Banten 42315, Indonesia","{'location': {'lat': -6.3511202, 'lng': 106.2701753}, 'viewport': {'northeast': {'lat': -6.349875620107277, 'lng': 106.2714988298927}, 'southwest': {'lat': -6.352575279892721, 'lng': 106.2687991701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gua Maria Bukit Kanada,"[{'height': 1350, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114986290230016530354"">Kristofer Ignatius</a>'], 'photo_reference': 'AUGGfZktmsNkP5W9BfRLu5BLoj05Evn9Sq6O9sFbCDAojlxjwqSM3pqabOpxDxYuOd8rxtzvq_SneBx53CpZKDZXycODXMi9ckw0ofL-7BBNXUuPjX1MNnRYLKXXseNPUH9Q5us_vPrJJsE9vPKl8ha-4yZt_tm6CUOoZ98KTTIHT43mRqju', 'width': 1080}]",ChIJVb8EjtwQQi4RHrU0aUcU2Gk,4.8,ChIJVb8EjtwQQi4RHrU0aUcU2Gk,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",660,"{'compound_code': 'J7XC+G3 Jatimulya, Lebak Regency, Banten, Indonesia', 'global_code': '6P58J7XC+G3'}",,,,https://www.google.com/maps/place/?q=place_id:ChIJVb8EjtwQQi4RHrU0aUcU2Gk
OPERATIONAL,"H6GX+4P5, Cinihni, Marga Jaya, Kec. Cimarga, Kabupaten Lebak, Banten 42361, Indonesia","{'location': {'lat': -6.424728, 'lng': 106.249373}, 'viewport': {'northeast': {'lat': -6.423172420107279, 'lng': 106.2510398298927}, 'southwest': {'lat': -6.425872079892723, 'lng': 106.2483401701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Yasmin Farm,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108844949555855554585"">Acep Nazmudin</a>'], 'photo_reference': 'AUGGfZlQBL6FSad-Ntm4HXgJgCGk82kkJcjJwFD0EZx7y9DCdcWCCEkzkP6GXv8FfLV028vJ85zCATTtPNBA-uH203WNi_Raebe-OXjrOrOtSCI4fiq2T6Yg7Iu7SPqLEBusMsLhNFwgIoPyyR5EMzwz1JoqP8CR31JyhUZ7yA4qSxLXwaxC', 'width': 4032}]",ChIJGS4gOiYVQi4RWPMlkxxE0Bg,4.5,ChIJGS4gOiYVQi4RWPMlkxxE0Bg,"['tourist_attraction', 'point_of_interest', 'establishment']",269,,,,,https://www.google.com/maps/place/?q=place_id:ChIJGS4gOiYVQi4RWPMlkxxE0Bg
OPERATIONAL,"Pasirtanjung, Rangkasbitung, Lebak Regency, Banten 42312, Indonesia","{'location': {'lat': -6.4083371, 'lng': 106.2811272}, 'viewport': {'northeast': {'lat': -6.407003320107278, 'lng': 106.2826383298927}, 'southwest': {'lat': -6.409702979892722, 'lng': 106.2799386701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kawasan Wisata Terpadu Desa Pasirtanjung,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106175766025216857041"">Hans</a>'], 'photo_reference': 'AUGGfZkUIVWTrHNROMjsIoiLYaG-lWjVhRa0NDmuyUPcVHVDc89I1tUPZPWHYEsMkmL6NwxoLS8zbwtZ-JefankoXk56VYCf9ClyRGSETJ897EHZiq5CQYUUYATkpmRcxg6vi_QMsty9ZSx_VyTWNePbEI6NU_SP9OSnVrkRlE_kLHCYMJjt', 'width': 4624}]",ChIJ3bqYCsQTQi4RulN1LGQ0vSo,3.9,ChIJ3bqYCsQTQi4RulN1LGQ0vSo,"['tourist_attraction', 'point_of_interest', 'establishment']",34,"{'compound_code': 'H7RJ+MF Pasirtanjung, Lebak Regency, Banten, Indonesia', 'global_code': '6P58H7RJ+MF'}",{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJ3bqYCsQTQi4RulN1LGQ0vSo
OPERATIONAL,"J6PX+WFH, Jl.Rawasari Balong, Jl. Sentral, Rangkasbitung Bar., Kec. Rangkasbitung, Kabupaten Lebak, Banten 42312, Indonesia","{'location': {'lat': -6.3626896, 'lng': 106.2487213}, 'viewport': {'northeast': {'lat': -6.361450420107278, 'lng': 106.2500041298927}, 'southwest': {'lat': -6.364150079892722, 'lng': 106.2473044701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Balong Ranca Lentah,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104347019023284943404"">ibad urochman</a>'], 'photo_reference': 'AUGGfZkRdh53Jjzx9Lnftol0adsWaPek7k_Lv2xoAumr0UIKV75yREDb5WEsEnaQDHcNEpMawo8XfcyyOk9YElQsjD8YsQAh8mD_BOoNjNvaX6vQvzvl9g2HfxbNfjWmLmLQLSL3ciRlAVYAhJgRBVuf7qn6WoWpTguHcWQo3HBw11CzOixo', 'width': 1600}]",ChIJ1x7GQtQWQi4R_rqa3X-NMVU,4.2,ChIJ1x7GQtQWQi4R_rqa3X-NMVU,"['park', 'point_of_interest', 'establishment']",1320,,{'open_now': True},1.0,,https://www.google.com/maps/place/?q=place_id:ChIJ1x7GQtQWQi4R_rqa3X-NMVU
OPERATIONAL,"Pasir Limus-Legok, Pasirkupa, Kec. Kalanganyar, Kabupaten Lebak, Banten 42312, Indonesia","{'location': {'lat': -6.3714207, 'lng': 106.226756}, 'viewport': {'northeast': {'lat': -6.370151570107278, 'lng': 106.2281321798927}, 'southwest': {'lat': -6.372851229892722, 'lng': 106.2254325201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kp. Legok,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113568761328506816221"">A Google User</a>'], 'photo_reference': 'AUGGfZnfG_aaLn8BrH9zqaep1_ZkatpwEoRUt3m8HvFoEGlELtkOrE09XC_vkTYaH5mXdN9MT2KjM8GjylCcaUQoPrKl8rDgq9EFhdj0yRxBLx7oGpAMS86m7eA-ZUC36en0xsr94hdbWFsNK45a-YW8M8j7cXZCG_1SXHeAqPSik-k-oAYJ', 'width': 3000}]",ChIJ50knU2kXQi4Rr5WWwCD9DHk,4.8,ChIJ50knU2kXQi4Rr5WWwCD9DHk,"['tourist_attraction', 'point_of_interest', 'establishment']",13,"{'compound_code': 'J6HG+CP Pasirkupa, Lebak Regency, Banten, Indonesia', 'global_code': '6P58J6HG+CP'}",{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ50knU2kXQi4Rr5WWwCD9DHk
