formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,plus_code,rating,user_ratings_total,url
"Tambak Rejo, Jombatan, Kesamben, Jombang Regency, East Java 14130, Indonesia","{'location': {'lat': -7.443497, 'lng': 112.3116079}, 'viewport': {'northeast': {'lat': -7.442110920107278, 'lng': 112.3129871798927}, 'southwest': {'lat': -7.444810579892722, 'lng': 112.3102875201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dam Karet Menturus,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104689309610188285890"">Zaffida Vahlevia</a>'], 'photo_reference': 'AUGGfZmuv9wcqRjLxbweMo04DonFf5Ep8kMoCa2E0nI13EYVDQN6LYxhN3MXvFZW0Cv8F6G6vOK6rIWIkLVgXYswgxqjbWVcOQ7lIudXIdUlejcCN0dLN4RImNM-C8GvHnW5hMqxacj07rK6d4nc5cp3AqO4F6vt3nJM0qmONJE-a7u-sMls', 'width': 3120}]",ChIJOxnhaKIWeC4RINMfmMEZTOU,ChIJOxnhaKIWeC4RINMfmMEZTOU,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': 'H846+HJ Jombatan, Jombang Regency, East Java, Indonesia', 'global_code': '6P4JH846+HJ'}",4.2,346.0,https://www.google.com/maps/place/?q=place_id:ChIJOxnhaKIWeC4RINMfmMEZTOU
"Kepuhkembeng, Peterongan, Jombang Regency, East Java, Indonesia","{'location': {'lat': -7.536301, 'lng': 112.2577752}, 'viewport': {'northeast': {'lat': -7.525733999999999, 'lng': 112.262893}, 'southwest': {'lat': -7.549752999999999, 'lng': 112.2503949}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kepuhkembeng,"[{'height': 2359, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104481221640689309494"">A Google User</a>'], 'photo_reference': 'AUGGfZnJEfX-kNRARdeI_8s4cL33J8Bg_PnXk5gTR5YLRsF0u9R3VIV-PsmFqwiYWzpWNZC-Zw9rYcjeLInraEgqJcKeuIRju-NEgGl4v6oFQCdkaPnKKdWFTrL6Rr_BEBnwhtcwPLkpHjwZPxSO77Pbq1lh7-4QRuXbIL877dU-y_OtOVMQ', 'width': 4191}]",ChIJw3N3frRqeC4R3f_HkPHUhWA,ChIJw3N3frRqeC4R3f_HkPHUhWA,"['administrative_area_level_4', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJw3N3frRqeC4R3f_HkPHUhWA
"984H+FM8, Unnamed Road, Area Sawah/Kebun, Perhutani, Mojowarno, Jombang Regency, East Java 61475, Indonesia","{'location': {'lat': -7.643831899999999, 'lng': 112.3292175}, 'viewport': {'northeast': {'lat': -7.642482070107277, 'lng': 112.3305673298927}, 'southwest': {'lat': -7.64518172989272, 'lng': 112.3278676701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sumber Kidang,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112035116520839664246"">sugeng raharjo</a>'], 'photo_reference': 'AUGGfZmYso-He4FI6ExzDFQB4J7qWFTyt_aG04m8ezQuDcyy59eSIPjh2bjjNxM7R8RsDT2KK2gcJWbauBVQt02WrvnjFV7-2pAp52zKlq7IBEu0s-yiL3ilCXiMzMnChpYuFtiRfdUjm-ngnhLm1bdqhZrFyFq79PnToS-7--F-4baPQiKR', 'width': 3120}]",ChIJBQ_vAsFpeC4Rnd6azycwiNs,ChIJBQ_vAsFpeC4Rnd6azycwiNs,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,4.8,6.0,https://www.google.com/maps/place/?q=place_id:ChIJBQ_vAsFpeC4Rnd6azycwiNs
"Nglungge, Keplaksari, Peterongan, Jombang Regency, East Java 61481, Indonesia","{'location': {'lat': -7.536814599999999, 'lng': 112.2632953}, 'viewport': {'northeast': {'lat': -7.535418170107278, 'lng': 112.2646499298927}, 'southwest': {'lat': -7.538117829892722, 'lng': 112.2619502701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Parks Keplaksari Jombang,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113796797432085223314"">Andik Suprapto</a>'], 'photo_reference': 'AUGGfZkSpIDdHofvnjCpoOQs3gitX2-NYsUPvEoGHCBWwCF_EKb0o10SbsoJQj0ZyypzVXs-iWpxFWr5_Kf_we1kVApx4unOSFklmQolPhosUB3ypJxRO73lZxhOOlRsOzdVipn6V0yTjmBFg56Fl0VfgzZ8LtmbmwrqCoTeucZAOrx4SB-j', 'width': 3264}]",ChIJobwFg8pqeC4RgsQkWMMvv0E,ChIJobwFg8pqeC4RgsQkWMMvv0E,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': 'F777+78 Keplaksari, Jombang Regency, East Java, Indonesia', 'global_code': '6P4JF777+78'}",4.2,1513.0,https://www.google.com/maps/place/?q=place_id:ChIJobwFg8pqeC4RgsQkWMMvv0E
"Kaliwungu, Jombang, Jombang Regency, East Java, Indonesia","{'location': {'lat': -7.557695000000001, 'lng': 112.2369114}, 'viewport': {'northeast': {'lat': -7.553579000000001, 'lng': 112.2408481}, 'southwest': {'lat': -7.563063, 'lng': 112.233081}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kaliwungu,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111797023832457540079"">Arie Ahmad</a>'], 'photo_reference': 'AUGGfZkydj78iTmFFn6GCNN_UHImqQGFw9ZtdE1Jhfcrct-dH0TFxra90nbvc8OUCeo0ufkbK3FOyNkH5WdbbHlRLIEgUJGAcpe2v42Qz_r4flPuFd2F0bbZam7LVBhNEaOMTGAhzj3zC-5UGNomoLFAzz8IgsR-35NMX2-CRKcNTQL9H4nY', 'width': 2448}]",ChIJYUAIaCBAeC4RYOlFpY02Ja8,ChIJYUAIaCBAeC4RYOlFpY02Ja8,"['administrative_area_level_4', 'political']",,,,,,https://www.google.com/maps/place/?q=place_id:ChIJYUAIaCBAeC4RYOlFpY02Ja8
"G6PF+476, Jalan pinggir kali brantas, Kedung, Kedungrejo, Kec. Megaluh, Kabupaten Jombang, Jawa Timur 61457, Indonesia","{'location': {'lat': -7.464702399999999, 'lng': 112.2231541}, 'viewport': {'northeast': {'lat': -7.463371820107279, 'lng': 112.2245277798927}, 'southwest': {'lat': -7.466071479892722, 'lng': 112.2218281201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Sunset Cangkring Kedung,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118263605351526666956"">acong bajigur</a>'], 'photo_reference': 'AUGGfZlbf-yL0ZpieGvF8mAlrej7q8BwEbwQm7RE8zAPW1d_teeSCYKYd7q0VMr53XglWkIaf-0G9pILaEmpOE6Bw6-B20i4MSfT0OgpaGU_GsjujLF7HfLhusnaI4FB4JLf2NELKjJZsGO-4rn3bLH7_C5JTc30zSU6A5b-BJp5N_wqEfvz', 'width': 2248}]",ChIJdZP4R4Y_eC4RjC85dX8eEfs,ChIJdZP4R4Y_eC4RjC85dX8eEfs,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,4.3,6.0,https://www.google.com/maps/place/?q=place_id:ChIJdZP4R4Y_eC4RjC85dX8eEfs
"dsn Jeblok Rt 002/002, Jeblok, Brudu, Kec. Sumobito, Kabupaten Jombang, Jawa Timur 61483, Indonesia","{'location': {'lat': -7.543827599999998, 'lng': 112.311691}, 'viewport': {'northeast': {'lat': -7.542411620107277, 'lng': 112.3130785798927}, 'southwest': {'lat': -7.545111279892721, 'lng': 112.3103789201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ayris,,ChIJOXgaPT5reC4RdBO2wfPP3RU,ChIJOXgaPT5reC4RdBO2wfPP3RU,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': 'F846+FM Brudu, Jombang Regency, East Java, Indonesia', 'global_code': '6P4JF846+FM'}",5.0,2.0,https://www.google.com/maps/place/?q=place_id:ChIJOXgaPT5reC4RdBO2wfPP3RU
"C5Q3+V3Q, Banjar Sari, Kec. Bandarkedungmulyo, Kabupaten Jombang, Jawa Timur 61462, Indonesia","{'location': {'lat': -7.560276900000001, 'lng': 112.1527488}, 'viewport': {'northeast': {'lat': -7.558847720107278, 'lng': 112.1541237798927}, 'southwest': {'lat': -7.561547379892722, 'lng': 112.1514241201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Parks Ponggok Banjarsari Bandarkedungmulyo Jombang,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104471045315230777642"">Hari Nasution</a>'], 'photo_reference': 'AUGGfZkXMg7iW7GGAeze8M6E2DsL9VvX-MU6IZcDvSPlbNKQhnpXtQM0-kHC6vF2c0edczUq2TopZDwe22aeOtMbrt-IluTrkoGh-pcNUSO_GHIVD1ZK5kBGvzI458rOuz3ZPzTEA93FUFl4EgfqDnr05WPDoVhhmp9S6zRy2-4I3v7gg0ib', 'width': 4128}]",ChIJCROt2rdAeC4RisB1dqLi-SY,ChIJCROt2rdAeC4RisB1dqLi-SY,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},,3.7,856.0,https://www.google.com/maps/place/?q=place_id:ChIJCROt2rdAeC4RisB1dqLi-SY
"F777+24Q, Keplaksari, Peterongan, Nglungge, Keplaksari, Kec. Jombang, Kabupaten Jombang, Jawa Timur 61481, Indonesia","{'location': {'lat': -7.537417100000001, 'lng': 112.2628632}, 'viewport': {'northeast': {'lat': -7.536238820107278, 'lng': 112.2642012798927}, 'southwest': {'lat': -7.538938479892722, 'lng': 112.2615016201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Kebon Ratu,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100339273431290411644"">wahyoo biant</a>'], 'photo_reference': 'AUGGfZkrBdy5yYuC7aBotJMTrFKIcNNM8Bwzo3-I8qrxNy3pawZ2qsEeKA3kPhkd1l7LcHA9p3wN6hnjmhjx59hFyZFg_Mi9spKDfJqaCo0qcfbpILNwgvudLPUEcRAkioKkSLwoPpBhSq5UYnX0DsKFJuDdcwP7NQBhI8wXnVTvNffcHRrv', 'width': 4000}]",ChIJJfUSfcpqeC4RMENlAX3WDTM,ChIJJfUSfcpqeC4RMENlAX3WDTM,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},,4.4,1114.0,https://www.google.com/maps/place/?q=place_id:ChIJJfUSfcpqeC4RMENlAX3WDTM
"8888+X7J, Area Sawah/Kebun, Bareng, Kec. Bareng, Kabupaten Jombang, Jawa Timur 61474, Indonesia","{'location': {'lat': -7.682537900000001, 'lng': 112.3156475}, 'viewport': {'northeast': {'lat': -7.680964070107277, 'lng': 112.3167267798927}, 'southwest': {'lat': -7.683663729892721, 'lng': 112.3140271201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,DAM Banjarsari,"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107579226931139873640"">mirza oberon</a>'], 'photo_reference': 'AUGGfZnNRAxmhYGNS2vPFP37uOtKoXv7_jsXwZ-r84nn4QHZrLxZgwZvGAcuMJG-IYOAEg82hG2uRSmrqn_SaOubzS6wrJm2Z0Js_ngO5PvNlS58c3rk9y4STAhSVVd_5jx-KxFITnqhcpFdKoPVmSCFOHUBnt7HVDus9uWj4UChIVER26f2', 'width': 4160}]",ChIJqboaXuNpeC4Ri59TLmdbhFo,ChIJqboaXuNpeC4Ri59TLmdbhFo,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,5.0,2.0,https://www.google.com/maps/place/?q=place_id:ChIJqboaXuNpeC4Ri59TLmdbhFo
