business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,plus_code,permanently_closed,price_level,url
OPERATIONAL,"Bamba Puang, Anggeraja, Enrekang Regency, South Sulawesi 91752, Indonesia","{'location': {'lat': -3.4838466, 'lng': 119.7972876}, 'viewport': {'northeast': {'lat': -3.481852820107278, 'lng': 119.7986087298927}, 'southwest': {'lat': -3.484552479892723, 'lng': 119.7959090701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Buttu Macca,ChIJJRpQKckUlC0R7WGnQFL0C7I,4.4,ChIJJRpQKckUlC0R7WGnQFL0C7I,"['tourist_attraction', 'point_of_interest', 'establishment']",246.0,"[{'height': 987, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105664597612992504468"">Erwin Ali</a>'], 'photo_reference': 'AUGGfZmSR90pjgw6XdWNcLIReTMnHtYieaNYhjesYqjaNF06ATvBC4T4HKBYQvu5-kMnelKdKLnNjF8jKjfs2SbbJqTFGfmCfTgnClXomEcEMqFFaQYl2Wc-ivOKEamAJt3G8tWccO49-G9M4wilas39sOtX-2B1PeAASGLzzRES-lYi-krK', 'width': 1500}]",{'open_now': True},"{'compound_code': 'GQ8W+FW Bamba Puang, Enrekang Regency, South Sulawesi, Indonesia', 'global_code': '6P8XGQ8W+FW'}",,,https://www.google.com/maps/place/?q=place_id:ChIJJRpQKckUlC0R7WGnQFL0C7I
OPERATIONAL,"HQ3R+GVP, Tanete, Anggeraja, Enrekang Regency, South Sulawesi 91752, Indonesia","{'location': {'lat': -3.4461625, 'lng': 119.7922182}, 'viewport': {'northeast': {'lat': -3.444715170107278, 'lng': 119.7933609798927}, 'southwest': {'lat': -3.447414829892722, 'lng': 119.7906613201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dante Pine,ChIJMybIUEoTlC0R-9JZz4BETSc,4.5,ChIJMybIUEoTlC0R-9JZz4BETSc,"['tourist_attraction', 'point_of_interest', 'establishment']",814.0,"[{'height': 2313, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115175844694578550179"">Acuk Td</a>'], 'photo_reference': 'AUGGfZnzFbX3uImHM-LNrUYccS_XwKLeEczqxWm2jIx8xJUbwtqk7mdKZEKct1EYGPTD-_KtVSjEmZlUrNU35A-Q4mkgLR6iXDaivtfdoqQWwXvpNxmce3nMmRFqXSWEs7Xjpv-MMrYBqLE7euwp-7WL9_ljZfsan-5VvJridEH-ry7973Cd', 'width': 3120}]",{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJMybIUEoTlC0R-9JZz4BETSc
OPERATIONAL,"HQ2V+3CR, Tanete, Anggeraja, Enrekang Regency, South Sulawesi 91752, Indonesia","{'location': {'lat': -3.4497619, 'lng': 119.7935198}, 'viewport': {'northeast': {'lat': -3.448407220107278, 'lng': 119.7947921798928}, 'southwest': {'lat': -3.451106879892722, 'lng': 119.7920925201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Loko' Nippon,ChIJv43JnTcTlC0RsFuLVqmYgHQ,4.2,ChIJv43JnTcTlC0RsFuLVqmYgHQ,"['tourist_attraction', 'point_of_interest', 'establishment']",21.0,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110870180751527530161"">Hermawan Wawan</a>'], 'photo_reference': 'AUGGfZlJh1ezRkUlBdP8p9vededDfAkraJ6LzDJqcacm0vYb69AsjuOl-2VzczOQNVdSpVMsh0cDwPdIMdzBptbvxzdFB4l2SYbQPuPOgjtw6BwmVQqorUznWBPEgPUO2K5jQUBU7Gi9M9pYFHaMkjKy7c9fIPSKvIr2W_pGwFlPWf_bd8X8', 'width': 4000}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJv43JnTcTlC0RsFuLVqmYgHQ
OPERATIONAL,"JQ5Q+3JF, Unnamed Road, Mataran, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752, Indonesia","{'location': {'lat': -3.392317, 'lng': 119.7890411}, 'viewport': {'northeast': {'lat': -3.391036470107278, 'lng': 119.7903845798927}, 'southwest': {'lat': -3.393736129892723, 'lng': 119.7876849201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,InCes Cafe (Indo Cocoi Ces),ChIJh17sEOwTlC0R7PNQbfxSWxo,4.9,ChIJh17sEOwTlC0R7PNQbfxSWxo,"['tourist_attraction', 'point_of_interest', 'establishment']",7.0,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103940882926009228663"">ZuhudMhmmad Zuhud</a>'], 'photo_reference': 'AUGGfZlZgpDraIQSci8HOqyGqxytd9mFoJxRmfqMYiig8_SOUf_TOkpglYwmRWkX1c9dZ_D_kNNDImxIWlz9hIt-a5hWEldcoXLPH_oLGK39-F7_mI5DcZv6iroP255evREl6UH-WLY72BZGVf2QfSzaCKz3aA9a_Pw-cDaZXdTm2py4nS1u', 'width': 3840}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJh17sEOwTlC0R7PNQbfxSWxo
OPERATIONAL,"GQCV+GFQ, Bamba Puang, Anggeraja, Enrekang Regency, South Sulawesi 91752, Indonesia","{'location': {'lat': -3.4786564, 'lng': 119.7937303}, 'viewport': {'northeast': {'lat': -3.477311970107278, 'lng': 119.7950694798927}, 'southwest': {'lat': -3.480011629892723, 'lng': 119.7923698201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hotspot Gunung Nona,ChIJn63dx5oVlC0RNbvpTmP4uzE,4.5,ChIJn63dx5oVlC0RNbvpTmP4uzE,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111749003932952845447"">Ahmad Sahwawi</a>'], 'photo_reference': 'AUGGfZlI49-B94zdo-rkUTWhce7ALqgVXCwGs65XFbxWfw2n2zeDnkui7_uxK_GhGTeInEROCPPMw1N5Hql-VcV5t4g9SLcMY4YQkzUxC5F0TWF6ley-LZb2ToJ66z6cfOr9Ua4zSCn82caxYGZrKQrjkWrF8OrPKGlqObWAspb5DQNMshYN', 'width': 1920}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJn63dx5oVlC0RNbvpTmP4uzE
OPERATIONAL,"HQQX+MWV, Kota sossok, Lakawan, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752, Indonesia","{'location': {'lat': -3.4107803, 'lng': 119.7998501}, 'viewport': {'northeast': {'lat': -3.409413720107278, 'lng': 119.8012711298928}, 'southwest': {'lat': -3.412113379892722, 'lng': 119.7985714701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kota Sossok,ChIJd5TRCRwTlC0RNAB3d3Crtm4,4.0,ChIJd5TRCRwTlC0RNAB3d3Crtm4,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJd5TRCRwTlC0RNAB3d3Crtm4
OPERATIONAL,"GQRC+4WP, Tindallun, Anggeraja, Enrekang Regency, South Sulawesi 91752, Indonesia","{'location': {'lat': -3.4599319, 'lng': 119.7724651}, 'viewport': {'northeast': {'lat': -3.458669570107277, 'lng': 119.7736566298927}, 'southwest': {'lat': -3.461369229892722, 'lng': 119.7709569701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Kasambi ,tindalun",ChIJ5y8xoWRtlC0Rwqc9NZ_-2rQ,5.0,ChIJ5y8xoWRtlC0Rwqc9NZ_-2rQ,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112218566322590961299"">achir rudy</a>'], 'photo_reference': 'AUGGfZkhSPotyAgKNZ1OlhBiyarAa5kDxtiDp4sOEV_PJXeMRYn4ffgwNXLkdoYcauyA6lJp2K-dUzdwf_4A5R4OsyigaSnLuQqrd7wr0fYQjHxXzY-Z3bCfymTstHaWS5TkyAWQdw6D0roNxr4TdPWcXEWavKJWKCreOalZkKe7tcaEIEA_', 'width': 4000}]",{},,,,https://www.google.com/maps/place/?q=place_id:ChIJ5y8xoWRtlC0Rwqc9NZ_-2rQ
OPERATIONAL,"HQGX+3H2, Tanete, Anggeraja, Enrekang Regency, South Sulawesi 91752, Indonesia","{'location': {'lat': -3.4248672, 'lng': 119.7988865}, 'viewport': {'northeast': {'lat': -3.423517370107278, 'lng': 119.8002363298927}, 'southwest': {'lat': -3.426217029892723, 'lng': 119.7975366701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cekong Hill,ChIJ0d8mvdcSlC0RIlTrNioz_YU,4.4,ChIJ0d8mvdcSlC0RIlTrNioz_YU,"['tourist_attraction', 'point_of_interest', 'establishment']",114.0,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108165485076556928581"">nur baiti</a>'], 'photo_reference': 'AUGGfZnb5Rq7oNcyPHGA7cPdK7uf85eYYqyFASna6DaPYRrBAqoQOKHeNs23sm2Kvhpm8ej9JgVWsqMDujfmFc4AjDJF8ULYHsdj9ryBl9Bexp0cu4JYfsL9nGc9HxkDfnnqevifmRfFh4rO5ZlMElT5hFd1IQOSOel61_N2WgpZSDIjS4cr', 'width': 4608}]",{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJ0d8mvdcSlC0RIlTrNioz_YU
OPERATIONAL,"GRJ8+9CQ, Rosoan, Enrekang, Enrekang Regency, South Sulawesi 91752, Indonesia","{'location': {'lat': -3.4690459, 'lng': 119.8160979}, 'viewport': {'northeast': {'lat': -3.467696070107277, 'lng': 119.8174477298927}, 'southwest': {'lat': -3.470395729892722, 'lng': 119.8147480701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puncak Gunung Nona,ChIJsRpEcpkUlC0R34Z-cLfWAgk,4.5,ChIJsRpEcpkUlC0R34Z-cLfWAgk,"['tourist_attraction', 'point_of_interest', 'establishment']",19.0,"[{'height': 3628, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100309470718269589545"">DIANA ER</a>'], 'photo_reference': 'AUGGfZlzdLuEEgYtbp2hM4ZjFpItG1CB5qV91iLl9NKskTZRM8s6TFcuvrfKqYAJ1lVAhhjtITpNUSwyH5gETzHgSdegsU4wqdi8M_QsungJxa_Wl_l59uDkT9U3k2X3ET5FfcZF0dJeeEaPLloThd1shqrZcK0S_j3deTR42GMz83KsgSwI', 'width': 16382}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJsRpEcpkUlC0R34Z-cLfWAgk
OPERATIONAL,"JRX3+9WH mata alo, Poros, Salu Dewata, Kec. Alla, Kabupaten Enrekang, Sulawesi Selatan 91754, Indonesia","{'location': {'lat': -3.3515563, 'lng': 119.8048674}, 'viewport': {'northeast': {'lat': -3.350151970107278, 'lng': 119.8062202298927}, 'southwest': {'lat': -3.352851629892723, 'lng': 119.8035205701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,House rwpublik,ChIJN0dMLgANlC0RBNB9Q0wCr-Q,0.0,ChIJN0dMLgANlC0RBNB9Q0wCr-Q,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJN0dMLgANlC0RBNB9Q0wCr-Q
OPERATIONAL,"HPQ4+8M, Tallu Bamba, Enrekang, Enrekang Regency, South Sulawesi, Indonesia","{'location': {'lat': -3.4116624, 'lng': 119.7066574}, 'viewport': {'northeast': {'lat': -3.410312570107278, 'lng': 119.7080072298927}, 'southwest': {'lat': -3.413012229892723, 'lng': 119.7053075701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Bukit Miallo, Panassang, Enrekang, Sulawesi Selatan",ChIJX_nKIgBtlC0RZ2Z7Au8zzBs,0.0,ChIJX_nKIgBtlC0RZ2Z7Au8zzBs,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJX_nKIgBtlC0RZ2Z7Au8zzBs
OPERATIONAL,"GQ74+55, Buttu Batu, Enrekang, Enrekang Regency, South Sulawesi, Indonesia","{'location': {'lat': -3.4870736, 'lng': 119.7555186}, 'viewport': {'northeast': {'lat': -3.485734870107278, 'lng': 119.7568830798928}, 'southwest': {'lat': -3.488434529892722, 'lng': 119.7541834201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dusun Papi Enrekang,ChIJI7AhKwBrlC0RV2HIt64hsCw,0.0,ChIJI7AhKwBrlC0RV2HIt64hsCw,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJI7AhKwBrlC0RV2HIt64hsCw
OPERATIONAL,"GRF8+3H, Rosoan, Enrekang, Enrekang Regency, South Sulawesi, Indonesia","{'location': {'lat': -3.477291, 'lng': 119.8164392}, 'viewport': {'northeast': {'lat': -3.475906270107277, 'lng': 119.8178176298927}, 'southwest': {'lat': -3.478605929892722, 'lng': 119.8151179701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Leon park,ChIJS2ydEQAVlC0R8UTc4vdca-s,0.0,ChIJS2ydEQAVlC0R8UTc4vdca-s,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJS2ydEQAVlC0R8UTc4vdca-s
OPERATIONAL,"FRFJ+46Q, Kaluppini, Enrekang, Enrekang Regency, South Sulawesi 91711, Indonesia","{'location': {'lat': -3.5271598, 'lng': 119.8306113}, 'viewport': {'northeast': {'lat': -3.5256115, 'lng': 119.8320735298928}, 'southwest': {'lat': -3.5318047, 'lng': 119.8293738701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Passarambuan,ChIJgU3PVgAVlC0RaPQ3BeeGv1I,0.0,ChIJgU3PVgAVlC0RaPQ3BeeGv1I,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 1448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111051414932896873747"">A Google User</a>'], 'photo_reference': 'AUGGfZmgeX3DzMSa2H93m6NzHtSlIlXEcXMn-gMU97755P5aoMHyTkdOHd8oe--oQfRKNJLFeswZ0uOLgAeDL_YN6YGYenuW3ETKjTfwo-KStXlVRkz9VH7B_cFOTr4SlTV494RKCJKjzhY2fSikpXbfmErb45bVF4is16pxnT4PLRcrQhlw', 'width': 1080}]",,,,,https://www.google.com/maps/place/?q=place_id:ChIJgU3PVgAVlC0RaPQ3BeeGv1I
