business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,plus_code,permanently_closed,opening_hours,url
OPERATIONAL,"QCW7+VJ2, Kuala Dua, Raya River, Kubu Raya Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.2028579, 'lng': 109.4140133}, 'viewport': {'northeast': {'lat': -0.2015080701072778, 'lng': 109.4153631298927}, 'southwest': {'lat': -0.2042077298927222, 'lng': 109.4126634701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kebun alpukat pak Dwi,,ChIJV35yBgBPHS4Rmhm0MOcaCw8,0.0,ChIJV35yBgBPHS4Rmhm0MOcaCw8,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJV35yBgBPHS4Rmhm0MOcaCw8
OPERATIONAL,"R78J+PP, Punggur Besar, Sungai Kakap, Kubu Raya Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.18313, 'lng': 109.28177}, 'viewport': {'northeast': {'lat': -0.1817462201072778, 'lng': 109.2831922798927}, 'southwest': {'lat': -0.1844458798927222, 'lng': 109.2804926201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Paret Rahmad,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114170460433498152896"">A Google User</a>'], 'photo_reference': 'AUGGfZljt4ymHaWA1gfvzI58Kr4wQ6UrVwrAhSsibHzlni3QleOwu_nP8Hs2SBGesEt2EFJVmn-vma7ObbAeH02bCP7g07-Q--_kd9kVyBECKcIuHC8FTfXdp4dGhNRrBp3JMKEDob_-qqXrxZ1vLQN6OhDdRUH1TzHqgS-y5RRifJF_ImzS', 'width': 1201}]",ChIJkVLpZcFDHS4R29Yu6tdj1s0,4.5,ChIJkVLpZcFDHS4R29Yu6tdj1s0,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJkVLpZcFDHS4R29Yu6tdj1s0
OPERATIONAL,"MCM2+FX5, Baru, Kubu, Kubu Raya Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.3163625, 'lng': 109.4024844}, 'viewport': {'northeast': {'lat': -0.31547445, 'lng': 109.40316735}, 'southwest': {'lat': -0.31902665, 'lng': 109.40043555}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Wisata Air Teluk Kemantan,"[{'height': 6120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109887855935148802221"">Anggun Luluk</a>'], 'photo_reference': 'AUGGfZnfmKuI8FNbS_TfYm8PlMR9kRbw8LXDFhQZEHTq5IUdSUG-VJ1O6jpipqp3ES9T9YVJbvE6mcDKfEpKgnrEJypX7-1toeLH8by4pWg8L0TFXPZe5FN2lu4Vzv0QBq5kxYdc6PmrlDmSfJEwuAbYxXDGxns1NUnebPUHup3HJYepUjWN', 'width': 8160}]",ChIJnV05JwA3HS4R3nS2wAN1E-U,5.0,ChIJnV05JwA3HS4R3nS2wAN1E-U,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJnV05JwA3HS4R3nS2wAN1E-U
OPERATIONAL,"J7XF+RQG, Unnamed Road, Sei Deras, Telok Pa'kedai, Kabupaten Kubu Raya, Kalimantan Barat 78383, Indonesia","{'location': {'lat': -0.3504285, 'lng': 109.2744511}, 'viewport': {'northeast': {'lat': -0.3488966201072777, 'lng': 109.2752784298927}, 'southwest': {'lat': -0.3515962798927222, 'lng': 109.2725787701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SAUNG LESEHAN,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115583930876159074552"">Syarif Zul</a>'], 'photo_reference': 'AUGGfZknRl58AB2Fqim8kQ1S2LFQXHlm88Nhj1lwDB22ZXqhUcbepBuf8F02q3KOcCthcBouJmyjVzea0gIdhwep9GxwDeJIWxIQGUwGYPRowjPK5Baci_7WvCW76a6PIcjoMLrrXBsDa1QZfKx0RhjJX7cGZqlGxDfhTQAR8mZnYCaI2WDv', 'width': 4000}]",ChIJOxMoDXo_HS4Rj4COs-P0GFk,4.4,ChIJOxMoDXo_HS4Rj4COs-P0GFk,"['tourist_attraction', 'point_of_interest', 'establishment']",29.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJOxMoDXo_HS4Rj4COs-P0GFk
OPERATIONAL,"M9J9+7PP, Pinang Luar, Kubu, Kubu Raya Regency, West Kalimantan 78384, Indonesia","{'location': {'lat': -0.3192801, 'lng': 109.3693163}, 'viewport': {'northeast': {'lat': -0.3177000201072778, 'lng': 109.3707138798927}, 'southwest': {'lat': -0.3203996798927222, 'lng': 109.3680142201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanah harapan ismet,,ChIJUanxL3Q5HS4RiyP9felwjlw,3.0,ChIJUanxL3Q5HS4RiyP9felwjlw,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJUanxL3Q5HS4RiyP9felwjlw
OPERATIONAL,"A, trb5 kiri, Bulan River, Raya River, Kubu Raya Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.3267467, 'lng': 109.4854061}, 'viewport': {'northeast': {'lat': -0.3253846701072777, 'lng': 109.4867970298927}, 'southwest': {'lat': -0.3280843298927222, 'lng': 109.4840973701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dusun Wonodadi sungai bulan A,,ChIJyaOSRQA1HS4R-s0hDmEKQdI,0.0,ChIJyaOSRQA1HS4R-s0hDmEKQdI,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"{'compound_code': 'MFFP+85 Bulan River, Kubu Raya Regency, West Kalimantan, Indonesia', 'global_code': '6PFFMFFP+85'}",,,https://www.google.com/maps/place/?q=place_id:ChIJyaOSRQA1HS4R-s0hDmEKQdI
OPERATIONAL,"Jl. KH. Abdurahman Wahid, Kuala Dua, Kec. Sungai Raya, Kabupaten Kubu Raya, Kalimantan Barat 78391, Indonesia","{'location': {'lat': -0.181995, 'lng': 109.4414858}, 'viewport': {'northeast': {'lat': -0.1806234701072778, 'lng': 109.4428073798927}, 'southwest': {'lat': -0.1833231298927222, 'lng': 109.4401077201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hutan Albasia,"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106433241166837062976"">DeLVin93</a>'], 'photo_reference': 'AUGGfZlRj96OguoRvApe6hOR1dIpXC-G-NGBttA-UbP5yCvgcwZ600iG4uVaQVt99HyBxrmYqOjW4Td0oPgEMwPmOKimXRjC08BPTPTcU4c-lBGvK7FPjWyLJpGJLhnx6wzO752Z00YBC3L_Q5Q36Ac1g4adR_fpw2VlCQFrF68NPYS2Jkq1', 'width': 4160}]",ChIJ4S6U3KpPHS4Ry_LnulnD8Qo,4.1,ChIJ4S6U3KpPHS4Ry_LnulnD8Qo,"['tourist_attraction', 'point_of_interest', 'establishment']",388.0,"{'compound_code': 'RC9R+6H Kuala Dua, Kubu Raya Regency, West Kalimantan, Indonesia', 'global_code': '6PFFRC9R+6H'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ4S6U3KpPHS4Ry_LnulnD8Qo
OPERATIONAL,"RC7V+HVM, Kuala Dua, Raya River, Kubu Raya Regency, West Kalimantan 78391, Indonesia","{'location': {'lat': -0.1860773, 'lng': 109.4447869}, 'viewport': {'northeast': {'lat': -0.1847154201072778, 'lng': 109.4461320298927}, 'southwest': {'lat': -0.1874150798927222, 'lng': 109.4434323701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jln TKT,,ChIJKQm_feBPHS4RIOcxgNZ0_YY,0.0,ChIJKQm_feBPHS4RIOcxgNZ0_YY,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJKQm_feBPHS4RIOcxgNZ0_YY
OPERATIONAL,"V763+4GC, Jl. Parit Deraman, Punggur Besar, Kec. Sungai Kakap, Kabupaten Kubu Raya, Kalimantan Barat 78381, Indonesia","{'location': {'lat': -0.1499631, 'lng': 109.2536842}, 'viewport': {'northeast': {'lat': -0.1486114201072778, 'lng': 109.2550887798927}, 'southwest': {'lat': -0.1513110798927222, 'lng': 109.2523891201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,La Nanda Al Fatih,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109300563971458884838"">A Google User</a>'], 'photo_reference': 'AUGGfZmjV0nP5uoCrLHb4R1kvujujJprRPX6LeD1rh8YuZ9RgnIrrzKEF9Xz68QYqvXs3SWBKfybbnDZ23y4usn5vcCoBhCeNZOB6cfhADRMHxsDerRLJ60YfoChuDDziQuZwH9H12iLAbbTig48LCSxH8RS4Quea09zB2EMRBcKylbP37Pb', 'width': 4000}]",ChIJyTXpZuVdHS4RWDwmLVHDlgo,5.0,ChIJyTXpZuVdHS4RWDwmLVHDlgo,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJyTXpZuVdHS4RWDwmLVHDlgo
OPERATIONAL,"play cano and RC HOCE, Kuala Dua, Kec. Sungai Raya, Kabupaten Kubu Raya, Kalimantan Barat 78391, Indonesia","{'location': {'lat': -0.1653029, 'lng': 109.4294561}, 'viewport': {'northeast': {'lat': -0.1638812701072778, 'lng': 109.4307708798927}, 'southwest': {'lat': -0.1665809298927222, 'lng': 109.4280712201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Hoce & Cafe,"[{'height': 4344, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102986973944087747300"">Ernita Dwi Astuti</a>'], 'photo_reference': 'AUGGfZl8w6UWNhaKvLvMBbZVCHjft2s11FVh6gSXXoKQMH-KMQakcW6T5u4WinIfiu2KR6XvpQJNGONq7La6_H-7_Swlht-NM4ArSLM6i50SpjGIgYbkH1y9r7D_WwJt8tUfiK0c0yqGbTXdVnIDPh5GfzVHgnylTXHU07Y-CwphAkHTzS__', 'width': 5792}]",ChIJQ2Pg2PZPHS4RAQZAPM5xE7A,3.9,ChIJQ2Pg2PZPHS4RAQZAPM5xE7A,"['tourist_attraction', 'point_of_interest', 'establishment']",157.0,"{'compound_code': 'RCMH+VQ Kuala Dua, Kubu Raya Regency, West Kalimantan, Indonesia', 'global_code': '6PFFRCMH+VQ'}",,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJQ2Pg2PZPHS4RAQZAPM5xE7A
,"Rasau Jaya Tiga, Rasau Jaya, Kubu Raya Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.256113, 'lng': 109.3188387}, 'viewport': {'northeast': {'lat': -0.218993, 'lng': 109.366769}, 'southwest': {'lat': -0.278856, 'lng': 109.2908219}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rasau Jaya Tiga,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112232799238010913492"">Salman Busrah</a>'], 'photo_reference': 'AUGGfZkDS0fWT5AB2DwTqahri5jw8KW6rfCE1VM5VlWI-KHMpBoBTchfzu1q7_I7j9_0WDloGxnTn-cMfzUvPVtEpyCWbJ3I4iMtddHJ8ctMPvU_Ihnm0EUc_nWGjcAiL4t7AmGsrexJMUxIYxRyRgv6jV0630fuKAzw7lY2-OqPA-sSLKgg', 'width': 3840}]",ChIJ6_5IWwBHHS4RW9uNVKrTg0Y,,ChIJ6_5IWwBHHS4RW9uNVKrTg0Y,"['administrative_area_level_4', 'political']",,,,,https://www.google.com/maps/place/?q=place_id:ChIJ6_5IWwBHHS4RW9uNVKrTg0Y
,"Rasau Jaya Umum, Rasau Jaya, Kubu Raya Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.2029764, 'lng': 109.3188387}, 'viewport': {'northeast': {'lat': -0.182585, 'lng': 109.3842991}, 'southwest': {'lat': -0.2512151, 'lng': 109.284822}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rasau Jaya Umum,"[{'height': 2368, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113532627549251381151"">A Google User</a>'], 'photo_reference': 'AUGGfZkmHbML2080mCyBHk3qPmTq3YLpFNL0pKL4c_dbNYCCBwXzSoJDL_yLdMKc2hH4bTsAGwKqYofgfzCizSYdvbY7lXCbLJAXH9gCvDimg16R3ognQ5r4GllrakD-I4hn0UqyxH6FDv0t5pmvSTNsnTAyqoFUllhsc2CgR-cleINjiQBr', 'width': 4208}]",ChIJ67DzOnxGHS4R3UAAgYtFJjg,,ChIJ67DzOnxGHS4R3UAAgYtFJjg,"['administrative_area_level_4', 'political']",,,,,https://www.google.com/maps/place/?q=place_id:ChIJ67DzOnxGHS4R3UAAgYtFJjg
,"Rasau Jaya Satu, Rasau Jaya, Kubu Raya Regency, West Kalimantan, Indonesia","{'location': {'lat': -0.2560009, 'lng': 109.3902179}, 'viewport': {'northeast': {'lat': -0.219694, 'lng': 109.424619}, 'southwest': {'lat': -0.300608, 'lng': 109.356214}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rasau Jaya Satu,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102289702308315793793"">Latifah Ahwan</a>'], 'photo_reference': 'AUGGfZkCMungcf3sETUuPylC4SDDAnS02aSYPU6Z6rk8fohj6MbndrsF5O5gpRyZJWxHPUfjipDAf2y72FFfngjAc-7im3IWmjqC22iY6WTl34E0IO6VHl4t0-gipsGM_TJm5ba8IABttff98TflZT6aWne2PefIxxSnH6jnFYYLCNmBSgbu', 'width': 1080}]",ChIJuZzVA25IHS4R2IM8H9kgVy4,,ChIJuZzVA25IHS4R2IM8H9kgVy4,"['administrative_area_level_4', 'political']",,,,,https://www.google.com/maps/place/?q=place_id:ChIJuZzVA25IHS4R2IM8H9kgVy4
OPERATIONAL,"Rasau Jaya Satu, Rasau Jaya, Kubu Raya Regency, West Kalimantan 78391, Indonesia","{'location': {'lat': -0.2662881, 'lng': 109.361275}, 'viewport': {'northeast': {'lat': -0.2650407201072777, 'lng': 109.3628246298927}, 'southwest': {'lat': -0.2677403798927222, 'lng': 109.3601249701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Terminal Speed Boat Rasau Jaya,"[{'height': 1868, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114881036045663175385"">Tom Johnson</a>'], 'photo_reference': 'AUGGfZk85q6vUPLvert66rhzwH52jScz9yX47NNIBh0bAz0A2jXqZPLG_qItZTGUnkj0BKu8QufX3jrufCmXN5-SbxCyB3YE30JSzk_BOkaiAk_jvSwXOwkXqR2G9p_2OHk7UbYynxl5kza0-HzMAC6e7Rb0bUsU_2Vbk2qFiFLqxqNxjBYF', 'width': 4000}]",ChIJzQwdkulHHS4Rq2s-Z7wkisM,4.5,ChIJzQwdkulHHS4Rq2s-Z7wkisM,"['travel_agency', 'point_of_interest', 'establishment']",37.0,"{'compound_code': 'P9M6+FG Rasau Jaya Satu, Kubu Raya Regency, West Kalimantan, Indonesia', 'global_code': '6PFFP9M6+FG'}",,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJzQwdkulHHS4Rq2s-Z7wkisM
