business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,photos,price_level,url
OPERATIONAL,"MMFW+R4H, Kebraon, Karangpilang, Surabaya, East Java, Indonesia","{'location': {'lat': -7.3254427, 'lng': 112.6954026}, 'viewport': {'northeast': {'lat': -7.324093420107279, 'lng': 112.6967585798927}, 'southwest': {'lat': -7.326793079892723, 'lng': 112.6940589201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,RT 05 KEBRAON,ChIJ92CWNcL91y0RQvo_xhx3i4E,,0.0,ChIJ92CWNcL91y0RQvo_xhx3i4E,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ92CWNcL91y0RQvo_xhx3i4E
OPERATIONAL,"PP9R+M9F, Jl. Polisi Istimewa, Keputran, Kec. Tegalsari, Surabaya, Jawa Timur 60265, Indonesia","{'location': {'lat': -7.280822399999999, 'lng': 112.7409251}, 'viewport': {'northeast': {'lat': -7.279573570107278, 'lng': 112.7423231298927}, 'southwest': {'lat': -7.282273229892722, 'lng': 112.7396234701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Monumen Perjuangan Polisi Republik Indonesia,ChIJVVVVFcH71y0RJBNbc4V8OL8,,4.5,ChIJVVVVFcH71y0RJBNbc4V8OL8,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",608,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106262644002692878093"">bintang prakoso</a>'], 'photo_reference': 'AUGGfZmmP6vmhTGgc4S-xKQCcXxeDLPmuvJqZVC5Hz0006ZBaZuklLXVA14uveMZYu2IyE_CkfFkBgNdreHZ0r5aZ0uGN9PjNm08XR1YL5jDz0ob-wCbNK9_pfd_o2xcz-SsKC5Tw-0JLsTKIJnBttaB876BaQcOSABEmQLDQQ6Qjc1kqeFI', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJVVVVFcH71y0RJBNbc4V8OL8
OPERATIONAL,"Jl. Raya Kampus Unesa, Lidah Wetan, Kec. Lakarsantri, Surabaya, Jawa Timur 60213, Indonesia","{'location': {'lat': -7.301489300000001, 'lng': 112.6749246}, 'viewport': {'northeast': {'lat': -7.300459520107279, 'lng': 112.6765064798927}, 'southwest': {'lat': -7.303159179892723, 'lng': 112.6738068201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Unesa Lake,ChIJ26tkv1H81y0RX300Hu4mVEU,"{'compound_code': 'MMXF+CX Lidah Wetan, Surabaya, East Java, Indonesia', 'global_code': '6P4JMMXF+CX'}",4.5,ChIJ26tkv1H81y0RX300Hu4mVEU,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",6641,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103044155898135904578"">A Google User</a>'], 'photo_reference': 'AUGGfZkssybCG7easqsyH3Zbd_8TNegvLZQ9Z4aivkn3SdE42WyDygIkG2vaJFYtpBKAyGb9tZT8Ajot9xlXtmCxsHE8jhudrNvPJ72ohvnqr43u24YTOtM_kaZ_s0qUyKfQBEXFNfo60ltN8x-U4mNKEqQhXmpw5MoFE_p6XnyQw7r03Gnq', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJ26tkv1H81y0RX300Hu4mVEU
OPERATIONAL,"PPQQ+RRR, Jl. Tunjungan, Kedungdoro, Kec. Tegalsari, Surabaya, Jawa Timur, Indonesia","{'location': {'lat': -7.260387799999999, 'lng': 112.7395077}, 'viewport': {'northeast': {'lat': -7.259037970107277, 'lng': 112.7408575298927}, 'southwest': {'lat': -7.261737629892721, 'lng': 112.7381578701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tunjungan Romansa,ChIJFfZCFij51y0RdWvYp3R8r7U,,4.8,ChIJFfZCFij51y0RdWvYp3R8r7U,"['tourist_attraction', 'point_of_interest', 'establishment']",171,{'open_now': True},"[{'height': 2608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103395465658856906841"">Devi Desmiawan</a>'], 'photo_reference': 'AUGGfZlbEoazHtmHBwjGPtk4r7LdsS-QSRI1tFpqyEzlvdB11viiYTxl9qILU6yALntPhDRczJwP-rXTN8e8ooKBN1xIi84zKN6FDId_5WxpewVDUuYY4uEIAKJHn7v4O2HtEyYxPnIgt_V6Nok6rpY6eL1qokvlTLSHTIecRxRB04LQ1f3V', 'width': 4624}]",,https://www.google.com/maps/place/?q=place_id:ChIJFfZCFij51y0RdWvYp3R8r7U
OPERATIONAL,"Jl. Gubernur Suryo No.15, Embong Kaliasin, Kec. Genteng, Surabaya, Jawa Timur 21256, Indonesia","{'location': {'lat': -7.2638645, 'lng': 112.7453065}, 'viewport': {'northeast': {'lat': -7.262716870107277, 'lng': 112.7465552798927}, 'southwest': {'lat': -7.265416529892721, 'lng': 112.7438556201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Alun - Alun Surabaya,ChIJlYXv3iz51y0RLLhpJ0iVitM,"{'compound_code': 'PPPW+F4 Embong Kaliasin, Surabaya, East Java, Indonesia', 'global_code': '6P4JPPPW+F4'}",4.8,ChIJlYXv3iz51y0RLLhpJ0iVitM,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",9726,,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107958571916075626617"">A Google User</a>'], 'photo_reference': 'AUGGfZlpke_EIr9qSiok3cq38Ap4nMZPuuOPTMwd0S0TmgbZL8m7o9mdY-01pzv_v_rm75pJvqv4q4raLbHzHCEr0Tzpzm5pDYDoL_agIVD2k-cfAFm388ekSBS5UJdB_Ck3HTTanpulD2BOJizlCuH8d2ILZ9kFBMpOI63dqe0k0nVOJCQG', 'width': 4608}]",,https://www.google.com/maps/place/?q=place_id:ChIJlYXv3iz51y0RLLhpJ0iVitM
OPERATIONAL,"Jl. Pemuda No.39, Ketabang, Kec. Genteng, Surabaya, Jawa Timur 60271, Indonesia","{'location': {'lat': -7.2623406, 'lng': 112.7457631}, 'viewport': {'northeast': {'lat': -7.260964470107275, 'lng': 112.7471060298927}, 'southwest': {'lat': -7.263664129892719, 'lng': 112.7444063701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Perahu Kalimas Rute Monkasel - Siola,ChIJXXicXX371y0R5uUBJ1cmkz8,"{'compound_code': 'PPQW+38 Ketabang, Surabaya, East Java, Indonesia', 'global_code': '6P4JPPQW+38'}",3.9,ChIJXXicXX371y0R5uUBJ1cmkz8,"['tourist_attraction', 'point_of_interest', 'establishment']",208,{'open_now': False},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103969255191781207092"">freddy yufen</a>'], 'photo_reference': 'AUGGfZkoxG6FHVoZxTpnFQ7s799JosRKc2P-sIujeWjyzZx59xADIHcR3cSxi-F3KxA0QhRfm5Pc7jZ-2_PQ8Oy9nUdbVjeuzqxSuYG7IxVGaE_Zaf3h2jcXf5Vzc8kooAgzCOxcX9upP8pDiIV3aCpsbe9Ghw_9oSMHIdxyLS2FRvGPT7o0', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJXXicXX371y0R5uUBJ1cmkz8
OPERATIONAL,"PPRQ+6HM, Jl. Tunjungan, Genteng, Kec. Genteng, Surabaya, Jawa Timur 60275, Indonesia","{'location': {'lat': -7.259417900000001, 'lng': 112.738911}, 'viewport': {'northeast': {'lat': -7.258068070107279, 'lng': 112.7402608298927}, 'southwest': {'lat': -7.260767729892723, 'lng': 112.7375611701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mlaku - Mlaku Nang Tunjungan Surabaya,ChIJcZmCIqv51y0RvFPKxP5GJi4,,5.0,ChIJcZmCIqv51y0RvFPKxP5GJi4,"['tourist_attraction', 'point_of_interest', 'establishment']",11,{'open_now': True},"[{'height': 645, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101947865645122679914"">A Google User</a>'], 'photo_reference': 'AUGGfZkXSRQmNRbDbyFGFINuI-fMS613--ny1T-TJxehqYFtbrGZqupskZ6iC_tf33FBN4XkZUs_ypGCVosAXTOyCUm_vG8-dD-qAi_HR6cu3OsIzj5tZsGrZ80464zft_UTrfmH9azDDva5Go2rq1liDhy9ZIXd8RBkzXHlPn7WXrsPv7Cp', 'width': 720}]",,https://www.google.com/maps/place/?q=place_id:ChIJcZmCIqv51y0RvFPKxP5GJi4
OPERATIONAL,"Gula St kampung doro 1 No.9a, Bongkaran, Pabean Cantikan, Surabaya, East Java 60161, Indonesia","{'location': {'lat': -7.239027000000001, 'lng': 112.738964}, 'viewport': {'northeast': {'lat': -7.237659920107277, 'lng': 112.7403145298927}, 'southwest': {'lat': -7.240359579892721, 'lng': 112.7376148701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jalan Gula Spot Foto,ChIJHXdZVw351y0RA_Sga-u3Kes,"{'compound_code': 'QP6Q+9H Bongkaran, Surabaya, East Java, Indonesia', 'global_code': '6P4JQP6Q+9H'}",4.5,ChIJHXdZVw351y0RA_Sga-u3Kes,"['tourist_attraction', 'point_of_interest', 'establishment']",605,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108368361225364853501"">Samsul Bahri</a>'], 'photo_reference': 'AUGGfZm6zp4z76cEkHuS4ePNOOQW1yb46sYZzqqryjrDH1vlu4hwQ0mc8jgFKofcxIR3yAxej-jYoHXLlGNV8B-5SrqjrtSYWRdbgAxBYc_cGrPA_NyaNL36eTF06Ph83vV8Yb6US7p4GCm_kcrQL8twDBodEbbfW5Th_YGjfzybrW6YAZAH', 'width': 3024}]",,https://www.google.com/maps/place/?q=place_id:ChIJHXdZVw351y0RA_Sga-u3Kes
OPERATIONAL,"Jl. Sumberan HKSN 1, RT.002/RW.004, Balas Klumprik, Kec. Wiyung, Surabaya, Jawa Timur 60222, Indonesia","{'location': {'lat': -7.330381300000001, 'lng': 112.6784212}, 'viewport': {'northeast': {'lat': -7.329161320107279, 'lng': 112.6797923298927}, 'southwest': {'lat': -7.331860979892723, 'lng': 112.6770926701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Batas Kampung,ChIJKSiA9MH91y0RrNoUp7sugrg,"{'compound_code': 'MM9H+R9 Balas Klumprik, Surabaya, East Java, Indonesia', 'global_code': '6P4JMM9H+R9'}",4.4,ChIJKSiA9MH91y0RrNoUp7sugrg,"['tourist_attraction', 'point_of_interest', 'establishment']",290,{'open_now': False},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113430765924550871061"">Firani Dwi Putri</a>'], 'photo_reference': 'AUGGfZmX1wiG4im3x3eue5nMPM3WhR8_cQS_DOsN1zddUhD2ixkvhVQgx-6dJClos_YsMR4FCSC18EUHRRSSwKgSvpKI8M8Tto2tQinxzIZGbtzOpUWkQjDFJjKFBRgYePxfBzu8Lj4iZMIicGqcjyrGsBNm0OhvR-kect-hnmG5i-5jgR2H', 'width': 2250}]",,https://www.google.com/maps/place/?q=place_id:ChIJKSiA9MH91y0RrNoUp7sugrg
OPERATIONAL,"Jl. Wonorejo Timur No.1, Wonorejo, Kec. Rungkut, Surabaya, Jawa Timur 60296, Indonesia","{'location': {'lat': -7.3074377, 'lng': 112.822921}, 'viewport': {'northeast': {'lat': -7.306077370107277, 'lng': 112.8242722798927}, 'southwest': {'lat': -7.30877702989272, 'lng': 112.8215726201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Mangrove Wonorejo Ecotourism,ChIJvQmQ1mTw1y0REK5dCN2ff7Q,"{'compound_code': 'MRVF+25 Wonorejo, Surabaya, East Java, Indonesia', 'global_code': '6P4JMRVF+25'}",4.3,ChIJvQmQ1mTw1y0REK5dCN2ff7Q,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",7790,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102996479577408002177"">samuel denah</a>'], 'photo_reference': 'AUGGfZnaRZr3Q1a5l__3FCBP_QR5MIFRB4fvgRsdzBFaL25OxXf9iNOJgXfxreOs_3Jo_BO8mTrCEpysvRRBj2ipuuhejLmxcdonMTTsgev7ndQmRo3eK9MA9acX8_T0Yrs4kdhwCkqh71COd8k3wYV-k6XL9fLzYyFcNbAUHMygRHBIFItT', 'width': 3024}]",,https://www.google.com/maps/place/?q=place_id:ChIJvQmQ1mTw1y0REK5dCN2ff7Q
