business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,permanently_closed,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,plus_code,url
OPERATIONAL,"Jl. Bengawan Solo No.RT 10, Ulak Surung, Kec. Lubuk Linggau Utara II, Kota Lubuklinggau, Sumatera Selatan 31617, Indonesia","{'location': {'lat': -3.2858711, 'lng': 102.8569352}, 'viewport': {'northeast': {'lat': -3.284657820107278, 'lng': 102.8583334298927}, 'southwest': {'lat': -3.287357479892723, 'lng': 102.8556337701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Sulap,,ChIJR5kn5gThMC4RLhij_rIN0aM,4.2,ChIJR5kn5gThMC4RLhij_rIN0aM,"['tourist_attraction', 'point_of_interest', 'establishment']",1314.0,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100147265775138676310"">A Google User</a>'], 'photo_reference': 'AUGGfZnjwDydaFwYogegU1artl0tuudpnokbUaaF05_Fp25Se8pLrk7CdmZJYQXD75a_kcclZKA4q_nwfyciiHsE-ahoFa-AvAxygFE-ZOV4oa55dqefC_obVWEk3S_8j1_E9VPjWtmVLYIXwBXvjKUXOe_zGTP9hziSXgrnAppLfhPhJg3s', 'width': 1280}]",{},"{'compound_code': 'PV74+MQ Ulak Surung, Lubuklinggau City, South Sumatra, Indonesia', 'global_code': '6P84PV74+MQ'}",https://www.google.com/maps/place/?q=place_id:ChIJR5kn5gThMC4RLhij_rIN0aM
OPERATIONAL,"PWQJ+2P7, Tanah Periuk, Lubuk Linggau Selatan II, Lubuklinggau City, South Sumatra 31625, Indonesia","{'location': {'lat': -3.2624602, 'lng': 102.9317977}, 'viewport': {'northeast': {'lat': -3.261356270107278, 'lng': 102.9330023798927}, 'southwest': {'lat': -3.264055929892722, 'lng': 102.9303027201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug Tanah Periuk,,ChIJHS2pc3XnMC4R1MrMZ8efO5Q,4.0,ChIJHS2pc3XnMC4R1MrMZ8efO5Q,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117985230864243519043"">Rio Popriangga</a>'], 'photo_reference': 'AUGGfZlKN5UDc9Tmcbfzlbbw2GrBobQC0Rnoe4PEORj4oYJOYGbxjBcwLDjdp234e4RhUgOUgeV2idJ7uD4gRVcSsiTT8W4OP41DNE-VniF_H-34Alwc1SBef-3fM9y6_sfL2IE3UO_9XSaPxi-b6CyQ12PTzvSSYYZExfWnnppCcHBWq3bY', 'width': 1920}]",,,https://www.google.com/maps/place/?q=place_id:ChIJHS2pc3XnMC4R1MrMZ8efO5Q
OPERATIONAL,"PV5C+82X, Jl. Yos Sudarso, Jawa Kiri, Kec. Lubuk Linggau Tim. II, Kota Lubuklinggau, Sumatera Selatan 31613, Indonesia","{'location': {'lat': -3.2916351, 'lng': 102.8701243}, 'viewport': {'northeast': {'lat': -3.290282120107278, 'lng': 102.8714723798927}, 'southwest': {'lat': -3.292981779892722, 'lng': 102.8687727201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,PERTIGAAN KOTA LUBUK LINGGAU,,ChIJHTV264HhMC4R_JsvKPsv12M,4.1,ChIJHTV264HhMC4R_JsvKPsv12M,"['park', 'point_of_interest', 'establishment']",13.0,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114697038710539218111"">sober syabaruddin</a>'], 'photo_reference': 'AUGGfZkKWPU8KvplS2hoOARZoLCfz7ETgwVemhCJcEgO7NKueP2N29kfh9ZkC98VcHy9VduUuInD2pOC4kEbj5AXUR0_huDjJqmr5Fx_Om9-Z7ysDlTosRXYo3EI22PdhQx6pvSr3VtajicZVJleVKxx2Pcs4tlxbEG32__v0MrTA9L7M9DK', 'width': 4608}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJHTV264HhMC4R_JsvKPsv12M
OPERATIONAL,"Jl. Air Temam, Rahmah, Kec. Lubuk Linggau Sel. I, Kota Lubuklinggau, Sumatera Selatan 31600, Indonesia","{'location': {'lat': -3.2935625, 'lng': 102.9300625}, 'viewport': {'northeast': {'lat': -3.291733320107278, 'lng': 102.9312894798927}, 'southwest': {'lat': -3.294432979892722, 'lng': 102.9285898201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Temam,,ChIJVVVVVVHmMC4RRl8ybZwQtSQ,4.4,ChIJVVVVVVHmMC4RRl8ybZwQtSQ,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",2087.0,"[{'height': 2368, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111558557555888049975"">Aden Winardi</a>'], 'photo_reference': 'AUGGfZkH8gk7X4RiwHIemVmJDxiU71Rk_l2s_xKzhymJ7OAgR-bkgzThDuocnAowvWyUy3_f20bJBkqCAZ_HeLa0LM46GnEE6a-iSpKz0W5vmFkFjen3GEy7h4mz5rlKujwFmTcdWW1eWXXS9CmCKN97Mdr3XKTsQp7Eq-_8kRP4wA5S-agV', 'width': 4208}]",{'open_now': True},"{'compound_code': 'PW4J+H2 Rahma, Lubuklinggau City, South Sumatra, Indonesia', 'global_code': '6P84PW4J+H2'}",https://www.google.com/maps/place/?q=place_id:ChIJVVVVVVHmMC4RRl8ybZwQtSQ
OPERATIONAL,"PV29+6PP, Karya Bhakti, Lubuk Linggau Timur II, Lubuklinggau City, South Sumatra 31613, Indonesia","{'location': {'lat': -3.2994632, 'lng': 102.8689167}, 'viewport': {'northeast': {'lat': -3.298103970107278, 'lng': 102.8702860798927}, 'southwest': {'lat': -3.300803629892723, 'lng': 102.8675864201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bunga,,ChIJiwyuojLhMC4Re0jybhzVewQ,0.0,ChIJiwyuojLhMC4Re0jybhzVewQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJiwyuojLhMC4Re0jybhzVewQ
OPERATIONAL,"MV9W+HC, Air Kati, Lubuk Linggau Selatan I, Lubuklinggau City, South Sumatra, Indonesia","{'location': {'lat': -3.3310111, 'lng': 102.8961136}, 'viewport': {'northeast': {'lat': -3.329979320107278, 'lng': 102.8977960798927}, 'southwest': {'lat': -3.332678979892723, 'lng': 102.8950964201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nau Garden Linggau,,ChIJ6ctISo3hMC4Rnp8QkFCvv_Q,4.7,ChIJ6ctISo3hMC4Rnp8QkFCvv_Q,"['tourist_attraction', 'point_of_interest', 'establishment']",13.0,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117238509619402498366"">Addi Ramdhoni</a>'], 'photo_reference': 'AUGGfZlQMuAboGV6bYst847a0KhT-2-z5H0B8FcnE1lOANfv-ygXCUzn2Aj1Nw_JQVo7MUkTuI3Our_CoK4veR_-68vNqylko1dYIFJBC9YOGK3fiV7hZ2g5cvsGBvhlTXguTOR-bl7achpyx-qJzvVLHJ6AhGTafOz_TCAIwFunEEc69VxB', 'width': 4032}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ6ctISo3hMC4Rnp8QkFCvv_Q
OPERATIONAL,"Tapak Lebar, Lubuk Linggau Barat II, Lubuklinggau City, South Sumatra 31613, Indonesia","{'location': {'lat': -3.2914952, 'lng': 102.853222}, 'viewport': {'northeast': {'lat': -3.290230720107278, 'lng': 102.8544620798927}, 'southwest': {'lat': -3.292930379892722, 'lng': 102.8517624201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jembatan Bukit Sulap,,ChIJHXR1ULLhMC4RYFb_KQQeb_M,4.8,ChIJHXR1ULLhMC4RYFb_KQQeb_M,"['tourist_attraction', 'point_of_interest', 'establishment']",30.0,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103770047914425232251"">Amr Hendra Chan Chan</a>'], 'photo_reference': 'AUGGfZkcb3p4vrEuuf5WyeU_9NHhGNT6tpfopPGVs0KvHyy3WZz_AxfZw1zZ22dYeC1VZZwDHIrboELXXZDi2NUxEGqCYR6SYaN2nWTkm-W9jhGr4X00LQINu9j2hmso2ew-spERb_mgew7aEZTIaMvzo6JcOG44PuCjJvFJtXgrn5B7r4k', 'width': 3984}]",{'open_now': True},"{'compound_code': 'PV53+C7 Tapak Lebar, Lubuklinggau City, South Sumatra, Indonesia', 'global_code': '6P84PV53+C7'}",https://www.google.com/maps/place/?q=place_id:ChIJHXR1ULLhMC4RYFb_KQQeb_M
OPERATIONAL,"Jl. Waringin No.36, Puncak Kemuning, Kec. Lubuk Linggau Utara II, Kota Lubuklinggau, Sumatera Selatan 31627, Indonesia","{'location': {'lat': -3.2751461, 'lng': 102.8642677}, 'viewport': {'northeast': {'lat': -3.274073970107278, 'lng': 102.8657017298927}, 'southwest': {'lat': -3.276773629892722, 'lng': 102.8630020701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Durian,,ChIJ1VYocHDhMC4RY6znWfVU8Y8,0.0,ChIJ1VYocHDhMC4RY6znWfVU8Y8,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110784021610613166312"">A Google User</a>'], 'photo_reference': 'AUGGfZnCjuuKAW5SXsO_G90wo2Ouu8owLbhmk1QQGibw77lEFRBdwrgZpoyHNHDbctTDaCKFk_X_8tzVukN-KpSU1k3NebvJqDO8W9p4kKNiXWmjjCsSRb31BAIfRMy-bKG_F7lwr2Flti8Oto6ykpzFttE_7rclOevuHSIHF5B54zaC5epF', 'width': 2448}]",,"{'compound_code': 'PVF7+WP Puncak Kemuning, Lubuklinggau City, South Sumatra, Indonesia', 'global_code': '6P84PVF7+WP'}",https://www.google.com/maps/place/?q=place_id:ChIJ1VYocHDhMC4RY6znWfVU8Y8
OPERATIONAL,"PVC7+5VV, Megang, Lubuk Linggau Utara II, Lubuklinggau City, South Sumatra 31613, Indonesia","{'location': {'lat': -3.2795123, 'lng': 102.8646825}, 'viewport': {'northeast': {'lat': -3.277938170107277, 'lng': 102.8657570798927}, 'southwest': {'lat': -3.280637829892722, 'lng': 102.8630574201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Linggau mbah,,ChIJa_Ov6tzhMC4RImxpGkhD5ms,0.0,ChIJa_Ov6tzhMC4RImxpGkhD5ms,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJa_Ov6tzhMC4RImxpGkhD5ms
OPERATIONAL,"Jl. Garuda No.1, Bandung Kanan, Kec. Lubuk Linggau Bar. II, Kota Lubuklinggau, Sumatera Selatan 31614, Indonesia","{'location': {'lat': -3.2957073, 'lng': 102.8605743}, 'viewport': {'northeast': {'lat': -3.294380170107277, 'lng': 102.8619345298927}, 'southwest': {'lat': -3.297079829892722, 'lng': 102.8592348701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Museum Perjuangan Subkoss Garuda Sriwijaya,,ChIJ90dLm6fhMC4R7ssB8v_iuE4,4.4,ChIJ90dLm6fhMC4R7ssB8v_iuE4,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",92.0,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114251684686924528983"">A Google User</a>'], 'photo_reference': 'AUGGfZnG2qbrHipRNCNPuc7lhyCq-GyAV3TGgY81aOmiUsVSqx61XJnlw6fWr74JuP4RuqNOXXKhsZqn_NxKJCGekteEsu5jbxgIUIgnd3Qw6u_OyM6YjtEVrWH5QdV_M4nHuVwVjeDaKeSic188qGiVwHo1uu2yNfLcg8qIH7jyU-6XfUWp', 'width': 4640}]",{'open_now': True},"{'compound_code': 'PV36+P6 Bandung Kanan, Lubuklinggau City, South Sumatra, Indonesia', 'global_code': '6P84PV36+P6'}",https://www.google.com/maps/place/?q=place_id:ChIJ90dLm6fhMC4R7ssB8v_iuE4
