business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,plus_code,opening_hours,url
OPERATIONAL,"QW85+PP8, Walur, South Krui, West Pesisir Regency, Lampung, Indonesia","{'location': {'lat': -5.2332145, 'lng': 103.9093422}, 'viewport': {'northeast': {'lat': -5.231569470107277, 'lng': 103.9110282798927}, 'southwest': {'lat': -5.234269129892721, 'lng': 103.9083286201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Ilahan,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103555920386190522020"">andrian sido</a>'], 'photo_reference': 'AUGGfZkpn4hbH4xCwq1WWVc3mAFgEPtZy10ZHAM-elowYqFa_yR5Zg5qY93OwRl1oiDdUyOS5L14E-r2GqrzgiPM5d9E9CpEwbTK1w_LDD7f_QIcDQb4ZlfsCiZPJ8_v-UT6-sElZJALxEsEp9DYjWGKZO9BvqRbnTWJbu9NNhLVSiHedSbt', 'width': 1872}]",ChIJ40NJbADrRy4R8fJPtDuFx1w,4.7,ChIJ40NJbADrRy4R8fJPtDuFx1w,"['tourist_attraction', 'point_of_interest', 'establishment']",7,,,,https://www.google.com/maps/place/?q=place_id:ChIJ40NJbADrRy4R8fJPtDuFx1w
OPERATIONAL,"Kampung Jawa, Pesisir Tengah, West Lampung Regency, Lampung 34874, Indonesia","{'location': {'lat': -5.1909377, 'lng': 103.9310325}, 'viewport': {'northeast': {'lat': -5.189659020107277, 'lng': 103.9325180298927}, 'southwest': {'lat': -5.192358679892721, 'lng': 103.9298183701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Labuhan Jukung Beach Club,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109554163721834487526"">Yui san</a>'], 'photo_reference': 'AUGGfZng-8gz7n7iQ6KrFrgEIGKE66-1LbTXU__1bnQwyv1-3p62z2_Dh6oFxvOfK6KPsnb88qYr5HYT_yJtScJ9YCOmS0faz-srYfqEDFKvQ1IvHuVDO31nRqOjnBWMOWfEKEjBfoRQ8oGXPQYaftNFj1-7EwqiQLWcHJHabOBxzZe6_lM2', 'width': 4000}]",ChIJhQuGVdiURy4RNOqXLSLm3LU,4.5,ChIJhQuGVdiURy4RNOqXLSLm3LU,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",2185,,"{'compound_code': 'RW5J+JC Kampung Jawa, West Pesisir Regency, Lampung, Indonesia', 'global_code': '6P65RW5J+JC'}",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJhQuGVdiURy4RNOqXLSLm3LU
OPERATIONAL,"QX37+2PQ, W Trans Sumatera Hwy, Balai Kencana, South Krui, West Pesisir Regency, Lampung, Indonesia","{'location': {'lat': -5.2477861, 'lng': 103.9646802}, 'viewport': {'northeast': {'lat': -5.246405770107278, 'lng': 103.9660441798927}, 'southwest': {'lat': -5.249105429892722, 'lng': 103.9633445201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kedai HANIBUNG.,"[{'height': 2084, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118196594561940653502"">ferdinan ramin</a>'], 'photo_reference': 'AUGGfZk0IGmUimBfOu6w0Z6MYf0CpanVNE80rdGlQFFZKcC8Fd4l4hso9HBC4gqpoloxNf5tDL3k3-ni5lOMRME6lnIbVdWNts2-BjA1EouchqOOOJ2zYWgMQ28uKhfR2K7km1xPynIs_nnmQVCyRhURcd882gmm4d7mDc8-h4deor0TvCHu', 'width': 4624}]",ChIJzwU4-TO_Ry4RO1cV61q7vfU,5.0,ChIJzwU4-TO_Ry4RO1cV61q7vfU,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJzwU4-TO_Ry4RO1cV61q7vfU
OPERATIONAL,"VWH2+5P9, Way Sindi, hanuan, West Pesisir Regency, Indonesia","{'location': {'lat': -5.1220796, 'lng': 103.9018501}, 'viewport': {'northeast': {'lat': -5.119359950000001, 'lng': 103.9032767298927}, 'southwest': {'lat': -5.12298615, 'lng': 103.9005770701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Matu Beach,,ChIJG8nbYxTtRy4Rf2vt-RLn4j4,0.0,ChIJG8nbYxTtRy4Rf2vt-RLn4j4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJG8nbYxTtRy4Rf2vt-RLn4j4
OPERATIONAL,"QW89+64Q, jl.Pariwisata, Lintik, Kec. Krui Sel., Kabupaten Pesisir Barat, Lampung, Indonesia","{'location': {'lat': -5.234413, 'lng': 103.917857}, 'viewport': {'northeast': {'lat': -5.232830670107278, 'lng': 103.9189429798927}, 'southwest': {'lat': -5.235530329892722, 'lng': 103.9162433201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pelabuhan Lintik,,ChIJaXUa51eVRy4RvftvqgZskbI,5.0,ChIJaXUa51eVRy4RvftvqgZskbI,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJaXUa51eVRy4RvftvqgZskbI
OPERATIONAL,"QW76+V8J, Lintik, South Krui, West Pesisir Regency, Lampung, Indonesia","{'location': {'lat': -5.235287899999999, 'lng': 103.9107728}, 'viewport': {'northeast': {'lat': -5.233390720107278, 'lng': 103.9126083798927}, 'southwest': {'lat': -5.236090379892722, 'lng': 103.9099087201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Mayah Lintik,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102334555202680710668"">francisco eloy moro molas</a>'], 'photo_reference': 'AUGGfZn-QUzso8OXLmI-SkFVUqr7H-ZddZWaP1GV7LUeGGSNfJyXgXqgkUvTbq5qNYBjOM5Vqp6Y1yv56SV8PrJT1LcAonopGhMpFdBCrCxAMzr_0bLdA8_CZFVWXz8D7rgL8lzYpzGy27wQGM8d-cVy0Y4NA4MM2hgbVXNBiFdwcU681wKz', 'width': 4160}]",ChIJKXaT0fHrRy4RVl_cvCKTysI,4.6,ChIJKXaT0fHrRy4RVl_cvCKTysI,"['tourist_attraction', 'point_of_interest', 'establishment']",41,,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJKXaT0fHrRy4RVl_cvCKTysI
OPERATIONAL,"VW79+HCG, Way Nukak, Karya Penggawa, West Pesisir Regency, Lampung, Indonesia","{'location': {'lat': -5.136053, 'lng': 103.9185864}, 'viewport': {'northeast': {'lat': -5.134463370107278, 'lng': 103.9200882298927}, 'southwest': {'lat': -5.137163029892722, 'lng': 103.9173885701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Sharling,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105162567482423278334"">A Google User</a>'], 'photo_reference': 'AUGGfZlfCPmOnEvnk32PgMb1NlBJggUx8eajzoEiA2CoCTuFnpoOV8kOyvHsBbgytOfPdmot4PoRSMHDuSOxHut8Q1lafh7BPjzoSddJYLGw0o8bHTl1Pd1pExtGccjV17mVkgswPADTP8yY5OVm3JybJ0HBJQePZBGVLeBHHEBgXSyc9TfX', 'width': 2250}]",ChIJV7WxDSmTRy4R2P9tBz-yi-I,5.0,ChIJV7WxDSmTRy4R2P9tBz-yi-I,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,,https://www.google.com/maps/place/?q=place_id:ChIJV7WxDSmTRy4R2P9tBz-yi-I
OPERATIONAL,"Jl. Wisata Pantai Mandiri, Balai Kencana, Kec. Krui Sel., Kabupaten Pesisir Barat, Lampung 34874, Indonesia","{'location': {'lat': -5.2481284, 'lng': 103.9652245}, 'viewport': {'northeast': {'lat': -5.246727170107278, 'lng': 103.9666011798927}, 'southwest': {'lat': -5.249426829892721, 'lng': 103.9639015201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kedai Kubu Giom,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105712671960006566202"">A Google User</a>'], 'photo_reference': 'AUGGfZmCNaTee-zVZQfO5i7uimgKKxjfyDP7kmDz3E2UoktRJ0p5VvJBVtGPnzFKrZ4kD06EMY3ZqlgelURby6y9Z9x9hHfuj0dfj8anYezb5Y6CakRuynhD_MoWRd56KCiK-OSoMMU7GCFnY-rAdz9IjxXcpTxel7ncVpRLu87xDNisIHIR', 'width': 3000}]",ChIJHe-m8kW_Ry4R4MBPfr7L9z4,0.0,ChIJHe-m8kW_Ry4R4MBPfr7L9z4,"['tourist_attraction', 'cafe', 'store', 'food', 'point_of_interest', 'establishment']",0,,"{'compound_code': 'QX28+P3 Balai Kencana, West Pesisir Regency, Lampung, Indonesia', 'global_code': '6P65QX28+P3'}",{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJHe-m8kW_Ry4R4MBPfr7L9z4
OPERATIONAL,"W Trans Sumatera Hwy, Balai Kencana, South Krui, West Pesisir Regency, Lampung, Indonesia","{'location': {'lat': -5.249298899999999, 'lng': 103.968394}, 'viewport': {'northeast': {'lat': -5.247892420107277, 'lng': 103.9697771798927}, 'southwest': {'lat': -5.250592079892721, 'lng': 103.9670775201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Biru Mandiri & ATV Rent,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106510199764664157198"">A Google User</a>'], 'photo_reference': 'AUGGfZm_GTXfspDqmrqmKznlVyH06oDIpB3HLnR-4Ku8dpfoVjfl6OTYWBnML7ShmebXBAxDLYaDR-jQ0hSFvxTZ_WnFtVbC8iXn9Xnp1Rcmb6AGcv65L5QK0udSVnNU65sTgkRuNdZCYctpiWdbQOWaSBSPCRjOTyOXMHOcRZihqK_FDxAo', 'width': 3264}]",ChIJcauFeWe_Ry4RNYe4sV3mioo,4.9,ChIJcauFeWe_Ry4RNYe4sV3mioo,"['tourist_attraction', 'point_of_interest', 'establishment']",10,,"{'compound_code': 'QX29+79 Balai Kencana, West Pesisir Regency, Lampung, Indonesia', 'global_code': '6P65QX29+79'}",{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJcauFeWe_Ry4RNYe4sV3mioo
OPERATIONAL,"PXXH+27, Balai Kencana, South Krui, West Pesisir Regency, Lampung, Indonesia","{'location': {'lat': -5.2523779, 'lng': 103.9782116}, 'viewport': {'northeast': {'lat': -5.250875820107278, 'lng': 103.9795302798927}, 'southwest': {'lat': -5.253575479892722, 'lng': 103.9768306201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rest Area Mandiri Sejati,,ChIJUSFkkOu_Ry4RgL1Ybb8Bz-8,0.0,ChIJUSFkkOu_Ry4RgL1Ybb8Bz-8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJUSFkkOu_Ry4RgL1Ybb8Bz-8
OPERATIONAL,"Pantai Walur, Walur, South Krui, Kabupaten Lampung Barat, Lampung 34874, Indonesia","{'location': {'lat': -5.2156893, 'lng': 103.902526}, 'viewport': {'northeast': {'lat': -5.214377170107278, 'lng': 103.9044133298927}, 'southwest': {'lat': -5.217076829892722, 'lng': 103.9017136701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Walur Beach,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108086099195274688489"">A Google User</a>'], 'photo_reference': 'AUGGfZkwjV1ccFSkIkxA01UN6vvlK8zS8zygEZIFZtaiyBdSBAt60j4avMJwWTq6SprAA3Frmmc-tyxdmoeCV2xnjAJfEx4sfWYsgjGSsdrMy1I1ETppvbUTNCv8O7XfNtDOkq5yZQJer-PfZASNqKY8xBmpyacgVeg-vAPAV7BuCuGxOres', 'width': 3000}]",ChIJH6G6A-XrRy4RZMxs0eMA5ow,4.8,ChIJH6G6A-XrRy4RZMxs0eMA5ow,"['tourist_attraction', 'point_of_interest', 'establishment']",6,,"{'compound_code': 'QWM3+P2 Walur, West Pesisir Regency, Lampung, Indonesia', 'global_code': '6P65QWM3+P2'}",,https://www.google.com/maps/place/?q=place_id:ChIJH6G6A-XrRy4RZMxs0eMA5ow
OPERATIONAL,"PXJW+GX2, South Pesisir, West Pesisir Regency, Lampung, Indonesia","{'location': {'lat': -5.2687262, 'lng': 103.9973887}, 'viewport': {'northeast': {'lat': -5.264855749999999, 'lng': 104.00253415}, 'southwest': {'lat': -5.27001635, 'lng': 103.99567355}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ando Beach,,ChIJg6sAHQC_Ry4RUpXvu8vhykQ,0.0,ChIJg6sAHQC_Ry4RUpXvu8vhykQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJg6sAHQC_Ry4RUpXvu8vhykQ
OPERATIONAL,"P294+79F, Tanjung Jati, South Pesisir, West Pesisir Regency, Lampung, Indonesia","{'location': {'lat': -5.2818173, 'lng': 104.0059279}, 'viewport': {'northeast': {'lat': -5.280467470107277, 'lng': 104.0072777298927}, 'southwest': {'lat': -5.283167129892721, 'lng': 104.0045780701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Bidok Pekon Tanjung Jati,,ChIJWWRP0He_Ry4R4dns-D36z6w,0.0,ChIJWWRP0He_Ry4R4dns-D36z6w,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJWWRP0He_Ry4R4dns-D36z6w
OPERATIONAL,"VVW7+8J3, W Trans Sumatera Hwy, North Way Sindi, Karya Penggawa, West Pesisir Regency, Lampung, Indonesia","{'location': {'lat': -5.1042461, 'lng': 103.8640447}, 'viewport': {'northeast': {'lat': -5.102793120107278, 'lng': 103.8654984798927}, 'southwest': {'lat': -5.105492779892722, 'lng': 103.8627988201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Tembakak Krui,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111431483923350769135"">A Google User</a>'], 'photo_reference': 'AUGGfZkP_Ah3r_D5BbG6LyRKAtlIy9-Qx5pBf_LY6sfhgQsoLfApBSYZyvuNh0INoQYnlAJCqj7nfnZC4ql6jJQDaFocosIbMA-VONdZa4-ULM8Axa7aCy1PXg3flb8PZXQl6KGh4fTtVvnylqw3Od8WWcFnvrzkWcd-w_OhHf-diThNU-YS', 'width': 4160}]",ChIJrxMuR6btRy4RGPXXuHbO1L8,4.4,ChIJrxMuR6btRy4RGPXXuHbO1L8,"['tourist_attraction', 'point_of_interest', 'establishment']",258,,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJrxMuR6btRy4RGPXXuHbO1L8
