formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,plus_code,rating,user_ratings_total,opening_hours,url
"Nambo, Abeli, Kendari City, South East Sulawesi 93238, Indonesia","{'location': {'lat': -4.0014536, 'lng': 122.6166158}, 'viewport': {'northeast': {'lat': -4.000043920107278, 'lng': 122.6178955298927}, 'southwest': {'lat': -4.002743579892722, 'lng': 122.6151958701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nambo Beach,"[{'height': 2371, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115272029616400328422"">Laode Rakhmad Darmawan</a>'], 'photo_reference': 'AUGGfZnKuuP1Uy2_d0O43_VTw3z66f0qHS2Gic7OJ_3HX_DS4Km2Nq_AUgCdLDZ0pBYvk6m22zdV4LwMurdoA4dO_s51ttqwao2YuS1oQyJr4pgkw78ds6n_itHn027UnGkRv4PwHnTmfrHbHVH2CpfoleP8HUb8QiYhN1OGqOUndZe9DcrE', 'width': 3357}]",ChIJR6HbBC6TmC0RU94IXjbfhC8,ChIJR6HbBC6TmC0RU94IXjbfhC8,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,"{'compound_code': 'XJX8+CJ Nambo, Kendari City, South East Sulawesi, Indonesia', 'global_code': '6Q74XJX8+CJ'}",4.7,12.0,,https://www.google.com/maps/place/?q=place_id:ChIJR6HbBC6TmC0RU94IXjbfhC8
"XFM3+3R4, Abeli Dalam, Puuwatu, Kendari City, South East Sulawesi 93117, Indonesia","{'location': {'lat': -4.0173523, 'lng': 122.4545635}, 'viewport': {'northeast': {'lat': -4.016164720107278, 'lng': 122.4561165798927}, 'southwest': {'lat': -4.018864379892721, 'lng': 122.4534169201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Puncak ST, Kendari-Sulawesi Tenggara","[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100923898605469532556"">Al Ishak Bin Husein</a>'], 'photo_reference': 'AUGGfZnOx6Di4io2uqqyVolX7eab3itG2-wzreghAS9g-qntpxJgVkmUd-oORZwCmyc6xE1slYhG30dKAqgTFe0bS22m5LPvqezuLxPIPsJ3C-Ljiyifhub0iZ_Ppbxtm_gb4_7Aj9SP6cm9qDkxFgNzdN_JmptIy9AwYC4V75ygKnD0TuZb', 'width': 4160}]",ChIJFbVFI5uMmC0Rk5K6ZIkIbeM,ChIJFbVFI5uMmC0Rk5K6ZIkIbeM,"['tourist_attraction', 'campground', 'park', 'lodging', 'point_of_interest', 'establishment']",OPERATIONAL,,4.2,192.0,,https://www.google.com/maps/place/?q=place_id:ChIJFbVFI5uMmC0Rk5K6ZIkIbeM
"2J69+XCV, Bungkutoko, Kendari City, South East Sulawesi 93234, Indonesia","{'location': {'lat': -3.9875186, 'lng': 122.6185339}, 'viewport': {'northeast': {'lat': -3.986145620107278, 'lng': 122.6200738298928}, 'southwest': {'lat': -3.988845279892722, 'lng': 122.6173741701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Kali Biru,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110510629356370115212"">Razak Abadi</a>'], 'photo_reference': 'AUGGfZkte3Zl-MzR2TZwRGwM70VdLUlf_7TVbLNZKJWB9uTGkS8hqdnJz_Qy6qmESssUbo-GB3TEk7RgVcYv4ehf6kIF3EOTQCr6X9_OzfoosFUry-JR4QHvJBLvgGY64EdfOO8MTxM_T2zIFRT8nXq_avOLUvMRP6PZhsCSceFDzUPbcy22', 'width': 4608}]",ChIJ1aDJ3EmTmC0RzcMMS7UQre8,ChIJ1aDJ3EmTmC0RzcMMS7UQre8,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.1,47.0,,https://www.google.com/maps/place/?q=place_id:ChIJ1aDJ3EmTmC0RzcMMS7UQre8
"Jl. Dermaga Cinta, Purirano, Kec. Kendari, Kota Kendari, Sulawesi Tenggara, Indonesia","{'location': {'lat': -3.961623, 'lng': 122.6186585}, 'viewport': {'northeast': {'lat': -3.960249570107278, 'lng': 122.6199596298927}, 'southwest': {'lat': -3.962949229892722, 'lng': 122.6172599701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Vila Purirano,"[{'height': 2994, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102074958442124894236"">Ilham Kreasi</a>'], 'photo_reference': 'AUGGfZl9sZtXEATOP6LCL9-K6XwHnljppt_xfSHuZmpe5UbHKMNeZ-Rra00OP1PRXU4VvmSZ1KNv9Bq4Aj1P_n7JlN8gNSn0QQFardckZePIudGJAPwyHZBWQSshuqFORALhpDyEsshOrCjBCB5nYf4gh_FCHVQHIzm7fte2ahQrXYBY9eF9', 'width': 3992}]",ChIJO2q4KKXtmC0RcLrpM8ymcIo,ChIJO2q4KKXtmC0RcLrpM8ymcIo,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,"{'compound_code': '2JQ9+9F Purirano, Kendari City, South East Sulawesi, Indonesia', 'global_code': '6Q842JQ9+9F'}",4.8,35.0,{},https://www.google.com/maps/place/?q=place_id:ChIJO2q4KKXtmC0RcLrpM8ymcIo
"XF7W+RP3, Baruga, Kendari City, South East Sulawesi 93116, Indonesia","{'location': {'lat': -4.0354945, 'lng': 122.4967841}, 'viewport': {'northeast': {'lat': -4.034136320107278, 'lng': 122.4980444298927}, 'southwest': {'lat': -4.036835979892722, 'lng': 122.4953447701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Adibahasa,"[{'height': 2560, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116319000155438241207"">Burhan Bur</a>'], 'photo_reference': 'AUGGfZnmB5Jtz5vtVRxEp61KsOZZ-gM5Kzqrmtg6bMS3qSMKkdTLjiuSFsEAfuMifno4fGMoI52RLezb9xQxnJK1cBkK-eCtGgrOCwG3dFJ3QcoYdsdKP8DGVtsX0Bhy8JdI0vAssqwjIP_iSPOraUk7GcRCycEbXRon1OCqHyQV1umNk-Aj', 'width': 1536}]",ChIJvyp-MLKNmC0Rnh_v0sKZNdQ,ChIJvyp-MLKNmC0Rnh_v0sKZNdQ,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.4,375.0,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJvyp-MLKNmC0Rnh_v0sKZNdQ
"2GJJ+23G, Lahundape, Kendari Barat, Kendari City, South East Sulawesi 93121, Indonesia","{'location': {'lat': -3.9699403, 'lng': 122.5302135}, 'viewport': {'northeast': {'lat': -3.968555770107278, 'lng': 122.5315450298928}, 'southwest': {'lat': -3.971255429892722, 'lng': 122.5288453701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Bakau Kendari,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116367632213470828874"">oni riantoutomo</a>'], 'photo_reference': 'AUGGfZmXQDLFp0HgLl3jfBD7eUeTnjuWFWwBT9uVPyaq0I7oNoWGbYTjQL6z3mq9gtTq2Xs4bbA6FpvX38HA851VUzICedrC_ry1ZGq4XEFWt3IX0tVf_zCahJ1CYe0W4_0bbpte0YYuedrt2ELOpF3IsN-8CD0QyrlkiAlvrqxsk0r7DY7h', 'width': 4096}]",ChIJ7VUowJjymC0RlLYtb86AmrI,ChIJ7VUowJjymC0RlLYtb86AmrI,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.4,199.0,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ7VUowJjymC0RlLYtb86AmrI
"2GHJ+M6X, Bar.,, Lahundape, Kec. Kendari Bar., Kota Kendari, Sulawesi Tenggara, Indonesia","{'location': {'lat': -3.9707682, 'lng': 122.5306143}, 'viewport': {'northeast': {'lat': -3.968977020107279, 'lng': 122.5317315798927}, 'southwest': {'lat': -3.971676679892723, 'lng': 122.5290319201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Tracking Mangrove Lahundape,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116915897943239465827"">Bayu Rohman Hakim</a>'], 'photo_reference': 'AUGGfZmrXtB6p4bVpsFJMxCbBvOfzdwh47_6JPCaAoubw8mfU7ztMFQSU-ANi0J_J4Zw8IVkfOHMahEmlat4BgjHG7LuqCaOxRE1qX4-m9DWZbBA5u7Wf49Viyzyl1ynGJqXKJ3PNYGIPk4qdoWCbllKF1UQdBbEeiBwebsyfcsmBlF6eNhB', 'width': 5184}]",ChIJH1lZmJjymC0RkjU9PddJn4w,ChIJH1lZmJjymC0RkjU9PddJn4w,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,,4.0,151.0,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJH1lZmJjymC0RkjU9PddJn4w
"2J83+2H3, Petoaha, Abeli, Kendari City, South East Sulawesi 93236, Indonesia","{'location': {'lat': -3.9849884, 'lng': 122.6039276}, 'viewport': {'northeast': {'lat': -3.983638570107278, 'lng': 122.6052774298927}, 'southwest': {'lat': -3.986338229892722, 'lng': 122.6025777701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kendari water front city,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102786030973637399974"">reka reza</a>'], 'photo_reference': 'AUGGfZm6JInIijfrmjA0KVyJxMfCNGA319ygVCbPb-m9Vsc8F0J1vbg3HBr5hz1nm_6YMMfbwJ3en6b2KFyR06Y1CPUyB_vDbFwsj-DHD-l3KY9P0qPYiQTGSKPSV0jXZ4C5xeovY-oR4_IWld3_EU9kK5kRVAoNAza_KM-vMFfTlZgRPaw5', 'width': 3264}]",ChIJk8uBCLyTmC0RtJmSpWlBHZ0,ChIJk8uBCLyTmC0RtJmSpWlBHZ0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.0,29.0,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJk8uBCLyTmC0RtJmSpWlBHZ0
"2JF3+GMM, Bungkutoko, Kendari City, South East Sulawesi, Indonesia","{'location': {'lat': -3.9759671, 'lng': 122.604448}, 'viewport': {'northeast': {'lat': -3.974692620107279, 'lng': 122.6058787298927}, 'southwest': {'lat': -3.977392279892722, 'lng': 122.6031790701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai puki,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117565805068094054708"">Rainy Craft</a>'], 'photo_reference': 'AUGGfZlKANu51rpVXYnIkg5x0__O5iwnVwRpyNPQ4eSl-naiJWS2c2Ea3q2niyrVbikZ5lThOoEACvVVZd-Yywsdnk47psVYr0kSohvJsML4_Hg0qLkQc7GY1ZgYeg6KnuBbwlzLAlri9UgqrcTpFb7WrfKkUZXiY_Ga1Laac8HRkTdijDv1', 'width': 3024}]",ChIJeS2y9ajtmC0RntUUDkgei7c,ChIJeS2y9ajtmC0RntUUDkgei7c,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,17.0,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJeS2y9ajtmC0RntUUDkgei7c
"2G4P+5H3, Anduonohu, Poasia, Kendari City, South East Sulawesi 93231, Indonesia","{'location': {'lat': -3.9946029, 'lng': 122.5364375}, 'viewport': {'northeast': {'lat': -3.993227670107278, 'lng': 122.5377428298927}, 'southwest': {'lat': -3.995927329892722, 'lng': 122.5350431701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,CitraLand Waterpark,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101856119812104504309"">Inaz Saiful</a>'], 'photo_reference': 'AUGGfZkTKkQ3Gv_HExHeOglEqcVR0bqBodfQPS1vN4Veh6WGWU4UZ6Ak6qXMENEVEmXe9sIzwVvG-NHDPcaHeYbr8a0LL5j7ZawL_X7lmLCGKQXHWZEDATejHbUFrM9xoDxIHyEOEx8Qv51yvwnvnEfwiC71uwaqtjQgZnABPZIS76kcPdqy', 'width': 3840}]",ChIJH_NkN1aNmC0RsK9XNAWAtiw,ChIJH_NkN1aNmC0RsK9XNAWAtiw,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",OPERATIONAL,,4.1,962.0,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJH_NkN1aNmC0RsK9XNAWAtiw
