business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,plus_code,photos,opening_hours,permanently_closed,url
OPERATIONAL,"RPVC+4G, Purba Horison, Simalungun Regency, North Sumatra, Indonesia","{'location': {'lat': 2.8427544, 'lng': 98.7213384}, 'viewport': {'northeast': {'lat': 2.844630129892722, 'lng': 98.72249012989272}, 'southwest': {'lat': 2.841930470107278, 'lng': 98.71979047010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Sirungkungan,ChIJ_8rUC8m7MTARz8RfJpAixdI,4.8,ChIJ_8rUC8m7MTARz8RfJpAixdI,"['tourist_attraction', 'point_of_interest', 'establishment']",6,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110798526727935664882"">A Google User</a>'], 'photo_reference': 'AUGGfZnmpmPpXzTj6Lgu5sgGn5H2DLV83afme7NQTi4DS5VdRm_aZXp2peqt3Xzly8lXwFkrO4hYmaitnu-m7yYuhhGHkI6vbSRlGzfMrmFyl6tXVY9NRv0NOQKBo9ab2q7gGcYC7OndniFEJrmuT-ur1zx_N1VqcmZQa8wFyNFs_qjospud', 'width': 4000}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ_8rUC8m7MTARz8RfJpAixdI
OPERATIONAL,"RQ76+XVP, Togu Domu Nauli, Simalungun Regency, North Sumatra, Indonesia","{'location': {'lat': 2.8149587, 'lng': 98.7622092}, 'viewport': {'northeast': {'lat': 2.816284029892722, 'lng': 98.76351177989272}, 'southwest': {'lat': 2.813584370107277, 'lng': 98.76081212010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TEKONGAN SILGANG,ChIJ8Tk63IO_MTAR_5b8hQ0BoU8,0.0,ChIJ8Tk63IO_MTAR_5b8hQ0BoU8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112982333240861700133"">Masdon Nuel</a>'], 'photo_reference': 'AUGGfZm6fp8Z5gSeuawm-D_wzSNaZttWvhWcWs0iUXmsJ-KbDe5YHieI_wT1QntdZuNM_r7PxpI5ApL6RGxUkfu4-2NyrAhZVejiOj9iEM5JYDKhupNjamL6WWWkvbRwnLvQMDA6VUUueMKxVKQQVrhC9b1XFe4hsqpLAYU8ewqGrVtftXkR', 'width': 1920}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ8Tk63IO_MTAR_5b8hQ0BoU8
OPERATIONAL,"VJPG+CM, Nagori Purba, Haranggaol Horison, Simalungun Regency, North Sumatra 21165, Indonesia","{'location': {'lat': 2.8860062, 'lng': 98.62667619999999}, 'viewport': {'northeast': {'lat': 2.887270929892722, 'lng': 98.62828422989273}, 'southwest': {'lat': 2.884571270107278, 'lng': 98.62558457010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Zetny,ChIJFckcbICxMTAR1s9ViWMeN2w,3.0,ChIJFckcbICxMTAR1s9ViWMeN2w,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117228452636918728700"">A Google User</a>'], 'photo_reference': 'AUGGfZl0FmwYD4Hiu0Oz30C0fQ8HPHEI2aaXqlV1S_FuiN4z7aCxASJEQpvMnwTgONFRjv73k7vZf7k30-D4O2Wnj85HCjp2zwnmH1cjD3h6OKqNhhmrVpdtS9B9fXuodgjg-FUWAWs4SmUQbwIQ-rhFsCQkMiCCRQiS90NhziKLj73fGxDo', 'width': 1506}]",,,https://www.google.com/maps/place/?q=place_id:ChIJFckcbICxMTAR1s9ViWMeN2w
OPERATIONAL,"VJPQ+9C8, Nagori Sihalpe, Haranggaol Horison, Simalungun Regency, North Sumatra, Indonesia","{'location': {'lat': 2.8859101, 'lng': 98.6385862}, 'viewport': {'northeast': {'lat': 2.88898675, 'lng': 98.63974982989272}, 'southwest': {'lat': 2.88488455, 'lng': 98.63705017010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Juma Sappalan,ChIJWQk8RACxMTARuknBL6oNhAs,0.0,ChIJWQk8RACxMTARuknBL6oNhAs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJWQk8RACxMTARuknBL6oNhAs
OPERATIONAL,"RQJ7+FQ2, Jl. Simarjarunjung, Tiga Runggu, Kec. Purba, Kabupaten Simalungun, Sumatera Utara 21163, Indonesia","{'location': {'lat': 2.8311325, 'lng': 98.7643966}, 'viewport': {'northeast': {'lat': 2.832528979892722, 'lng': 98.76578917989274}, 'southwest': {'lat': 2.829829320107278, 'lng': 98.76308952010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Penatapan Simarjarunjung,ChIJ1WWXsRu8MTARzgllp5F5Uc4,4.4,ChIJ1WWXsRu8MTARzgllp5F5Uc4,"['tourist_attraction', 'point_of_interest', 'establishment']",1352,,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115904243718858627666"">František Brabec</a>'], 'photo_reference': 'AUGGfZmA-uUWaG33QLsXNka8waBpsvohsue8lOExkcfWcZTqUuPZEtqw_qmmFNkuYSjjWYBCsN5BvN6taiwE-s2Rfhb0QrJSpjzgDNLFjF94ztLe0DND4ioj_V3uaE0gj4jybEjcS0lUFQQadHSRZ_7VJsFQQDECHFnuMrFrLMrqh0TTz9TR', 'width': 4080}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ1WWXsRu8MTARzgllp5F5Uc4
OPERATIONAL,"RQJ7+CR9, Jl. Simarjarunjung, Tiga Runggu, Kec. Purba, Kabupaten Simalungun, Sumatera Utara 21163, Indonesia","{'location': {'lat': 2.8285625, 'lng': 98.7669375}, 'viewport': {'northeast': {'lat': 2.8293195, 'lng': 98.77108784999999}, 'southwest': {'lat': 2.8262915, 'lng': 98.76555405000003}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Simarjarunjung carabel,ChIJyVlD4Cu9MTARU3VnPWvcaWY,4.0,ChIJyVlD4Cu9MTARU3VnPWvcaWY,"['tourist_attraction', 'point_of_interest', 'establishment']",15,,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105483413290707769420"">A Google User</a>'], 'photo_reference': 'AUGGfZnEgMRtCQ0zVCnc_JPP8O4YJ_qs_0LiYN2Z6MoxYPwoF5VvZubAZU1qVf2FZ0BR_sjAgcXM-j0ViUZAQImsvdPBUrzEtoaJ64FdspIdzSNx_r2bSBlMqPpAjRt8e_dUuY7AbN46P2UOTWKPEqmXCjKbQQQUONbO1iWDNgnFCzSd3sta', 'width': 4608}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJyVlD4Cu9MTARU3VnPWvcaWY
OPERATIONAL,"VM5Q+W9M, Haranggaol Horison, North Sumatra 21165, Indonesia","{'location': {'lat': 2.8598346, 'lng': 98.68842049999999}, 'viewport': {'northeast': {'lat': 2.861483979892722, 'lng': 98.69012952989272}, 'southwest': {'lat': 2.858784320107278, 'lng': 98.68742987010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Batu Papan Indah,ChIJ9ZuYZYm7MTARsJFVwPFXstY,3.8,ChIJ9ZuYZYm7MTARsJFVwPFXstY,"['tourist_attraction', 'point_of_interest', 'establishment']",23,,"[{'height': 2464, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109371368290258774855"">suriani saragih</a>'], 'photo_reference': 'AUGGfZlGdkH-dgjN8GBNVmscSYYy-aqweD9MHyoDvOCWPUBF0cqrbTlb7GbW8skYwZQcTQt-oiBaooRv86LIa4QhP_cRimsBYLq_yqmYJmn_4Faq3N8IftGFX1dSKAWfOAdLrqCepM2TN0UgVLSAsrRqZ6m9Cwxl8z38id0Uim2KL5zHNoXf', 'width': 3280}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ9ZuYZYm7MTARsJFVwPFXstY
OPERATIONAL,"RPPJ+5P9, Bukit Sihutik, Liang Atas, Kan. Simalungun, Sumatera Utara, Indonesia","{'location': {'lat': 2.8354088, 'lng': 98.731848}, 'viewport': {'northeast': {'lat': 2.836761479892722, 'lng': 98.73321712989274}, 'southwest': {'lat': 2.834061820107278, 'lng': 98.73051747010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TEKONGAN LIANG ATAS - LIANG DEAK,ChIJgaspQyq7MTARkepWHK3V9_8,3.0,ChIJgaspQyq7MTARkepWHK3V9_8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112982333240861700133"">Masdon Nuel</a>'], 'photo_reference': 'AUGGfZlVBRCGEwqZSoEF4KLOKYIjjpOCda7-OrcXoRgXf0Y_FM6npqCk3yGgX--FlxPa94uG3u8X0zJnpnIh8J6iLeAbLVwX7J7u7euwO3LqKgjQ92B4u2437_slGm_Z3Ed8cM3-u8owUpn1qMBvslA6KEB9ho2TXf0bJIP04ttx8UAXySKu', 'width': 7392}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJgaspQyq7MTARkepWHK3V9_8
OPERATIONAL,"VJGM+9FX, Unnamed Road, Nagori Sihalpe, Kec. Haranggaol Horison, Kabupaten Simalungun, Sumatera Utara 21165, Indonesia","{'location': {'lat': 2.8759692, 'lng': 98.6336869}, 'viewport': {'northeast': {'lat': 2.877322329892722, 'lng': 98.63503392989273}, 'southwest': {'lat': 2.874622670107278, 'lng': 98.63233427010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SIHALPE Danau Toba dan area mendaki,ChIJe5CY_5OxMTARUd7PxqueVr4,4.5,ChIJe5CY_5OxMTARUd7PxqueVr4,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,"[{'height': 1952, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116815406524115758227"">A Google User</a>'], 'photo_reference': 'AUGGfZki-SybglcJi2kdEIjS7BDlL4RDBmq1ppiY-tCEN4PzZzt_7eCDWBtkohLdX39-aeUF8oQQ3N24j4v2f-9ODuYzblUZL2Gzg2eK_MiHq8Fs7ZChDi9eZ1PwgR4uzJ3bG7W5lc8xwnqkbNI0mXSGD1Rp_MSxc4NmsUPb0yVH2e4JB9oR', 'width': 4160}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJe5CY_5OxMTARUd7PxqueVr4
OPERATIONAL,"Jl. Simarjarunjung, Tiga Runggu, Kec. Purba, Kabupaten Simalungun, Sumatera Utara, Indonesia","{'location': {'lat': 2.8329225, 'lng': 98.76864429999999}, 'viewport': {'northeast': {'lat': 2.834240829892722, 'lng': 98.76999382989273}, 'southwest': {'lat': 2.831541170107278, 'lng': 98.76729417010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,carabel cafe,ChIJaQsbnx-9MTARusn7yMXFsNU,0.0,ChIJaQsbnx-9MTARusn7yMXFsNU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106691806291237508587"">A Google User</a>'], 'photo_reference': 'AUGGfZmHG6b7rz430zgD7Vl8D4q4lYQERwl4-ySZGJBEt_9wzhxB7IueCxnOEqQnF8xGlfefsIwvnbMKa9cogrZ65lv4UrYnJW-tWkbogttD-wk5bx0c_HVh_OyW9SbgVdgL_7-YbEnNDnkxblTiaL5tgADK4_eM4kE-7u8xspxwo5aZNTZ1', 'width': 4000}]",{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJaQsbnx-9MTARusn7yMXFsNU
OPERATIONAL,"WM83+3GC, Purba Sipinggan, Purba, Simalungun Regency, North Sumatra 21165, Indonesia","{'location': {'lat': 2.9151857, 'lng': 98.6537541}, 'viewport': {'northeast': {'lat': 2.916528129892722, 'lng': 98.65513102989271}, 'southwest': {'lat': 2.913828470107277, 'lng': 98.65243137010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Simpang GAJAPOKKI,ChIJe9gWTJ-vMTARlTMhN3mf1Ro,4.7,ChIJe9gWTJ-vMTARlTMhN3mf1Ro,"['tourist_attraction', 'point_of_interest', 'establishment']",32,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103482503734772670387"">A Google User</a>'], 'photo_reference': 'AUGGfZl1jNAHIztFDsl9uBAazHxeB_JyZWZTcanlr3pD57qvou-Hep73qW-w_8pI5snjXQO4CaRPATmSWttj9c1FIZZT7JqQcMAmNkMlO_VW8U-ZqwZqkCEJC1y0q908ZTntVxc-sOqwfOpc6w5su8Z8A3v2B-YSkIlA0QHSrje07BCNq-wy', 'width': 3120}]",{},,https://www.google.com/maps/place/?q=place_id:ChIJe9gWTJ-vMTARlTMhN3mf1Ro
OPERATIONAL,"Jl. Simarjarunjung, Parik Sabungan, Kec. Dolok Pardamean, Kabupaten Simalungun, Sumatera Utara 21163, Indonesia","{'location': {'lat': 2.8178556, 'lng': 98.77558409999999}, 'viewport': {'northeast': {'lat': 2.8199715, 'lng': 98.77753352989272}, 'southwest': {'lat': 2.8171503, 'lng': 98.77483387010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Simarjarunjung Hound Sky,ChIJ3Q86YJm-MTAR-ziSJKa2aqs,4.3,ChIJ3Q86YJm-MTAR-ziSJKa2aqs,"['tourist_attraction', 'point_of_interest', 'establishment']",295,"{'compound_code': 'RQ9G+46 Parik Sabungan, Simalungun Regency, North Sumatra, Indonesia', 'global_code': '6MJWRQ9G+46'}","[{'height': 540, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110085862292019872788"">A Google User</a>'], 'photo_reference': 'AUGGfZlkQauDG3IObbMYEjc3EYruN_JscHF-o2jKnwEApIYsRmjE9Y-zo-1L4bJ1tEZQ7z3sX7rvCxK3cwuNvjUZbZIO6fN91OfiPb53tQI3_tiQgWgYk3F37qHbxaD7VHgaveO5L2yX5ufkcPeIE_DKkyGoZhoMpoUVELg2k94i9Epv1PDd', 'width': 720}]",{},,https://www.google.com/maps/place/?q=place_id:ChIJ3Q86YJm-MTAR-ziSJKa2aqs
