formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,rating,user_ratings_total,opening_hours,plus_code,permanently_closed,url
"P3XH+VR4, Layabaung, West Simeulue, Simeulue Regency, Aceh 23892, Indonesia","{'location': {'lat': 2.7496412, 'lng': 96.0795888}, 'viewport': {'northeast': {'lat': 2.750983629892722, 'lng': 96.08091462989273}, 'southwest': {'lat': 2.748283970107277, 'lng': 96.07821497010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,DESA LAYABAUNG,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114274855329935304293"">Mahyar Amin</a>'], 'photo_reference': 'AUGGfZnQMB82CiSybiWexzA-Eh0jhZ14v1IzBHxa7wuyU7UbCQDQbStmY65lqOkT8uK9cvmWbky_edrvWrBtIcsw2OeCFGO52OtH-tZSxvx8Z4fj8D1NpHuVnca1kuCOu_BB3CrMjxp2LN96m5XOtmsZrzjhITsO8wTFzAiCPINOPz_um-pb', 'width': 3060}]",ChIJgWVQWZe_PDARRvi8sdC-CYM,ChIJgWVQWZe_PDARRvi8sdC-CYM,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.3,6.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJgWVQWZe_PDARRvi8sdC-CYM
"F5QQ+4J, Naibos, Teupah Barat, Simeulue Regency, Aceh, Indonesia","{'location': {'lat': 2.4877554, 'lng': 96.18900850000001}, 'viewport': {'northeast': {'lat': 2.489375479892722, 'lng': 96.19055522989274}, 'southwest': {'lat': 2.486675820107278, 'lng': 96.18785557010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Naibos,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117610477306571611277"">A Google User</a>'], 'photo_reference': 'AUGGfZm1GbJcHgNJTFjFP2tZ3OGlY1z2CF0n7uliypomWhln1U6XB69l9AhOINrcKgVU__ZELLBfgrMb9ylV4oH0cTJndG0Ks2JI5HUhAVzLPjRig3FMNnuGY10iXH6HrgJQcVonGsWLFEBmvIOJ7JkYL9bza--DMKvO2PMvi-LZifQddXF5', 'width': 3024}]",ChIJJ5h_cwCzPDARqUW1uw8Zjlw,ChIJJ5h_cwCzPDARqUW1uw8Zjlw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJJ5h_cwCzPDARqUW1uw8Zjlw
"GC63+WP6, Unnamed Road, Bengkalak Island, Teupah Selatan, Simeulue Regency, Aceh 24782, Indonesia","{'location': {'lat': 2.512292, 'lng': 96.4042578}, 'viewport': {'northeast': {'lat': 2.513641829892722, 'lng': 96.40560762989271}, 'southwest': {'lat': 2.510942170107278, 'lng': 96.40290797010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Babang,"[{'height': 2984, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112738829859829742585"">Arya Nanda</a>'], 'photo_reference': 'AUGGfZk7AwUakwGPK8c1ISwD6OyiRFovUDGpKGghvF4WUWGpdKlJ_5w9ETBIkJNpTKTQXcwVh1sAT4No_QiEvzuTFn5rfuFiDCYAOutClDQoq_7S3i2FzbRGQMEq-KIJ5gFdvztNWMwAb2TNL5NGH6Y-G_vPcv9O8211TBtIBEB2s7u2GI86', 'width': 3984}]",ChIJ64l9Oz9VOzAR92c6qeOjF7M,ChIJ64l9Oz9VOzAR92c6qeOjF7M,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.4,18.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ64l9Oz9VOzAR92c6qeOjF7M
"HXJ7+39G, Kampung Aie, Simeulue Tengah, Simeulue Regency, Aceh, Indonesia","{'location': {'lat': 2.5801984, 'lng': 95.9634472}, 'viewport': {'northeast': {'lat': 2.58225175, 'lng': 95.96430072989273}, 'southwest': {'lat': 2.57951395, 'lng': 95.96160107010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Kampung Air,"[{'height': 1943, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111218932308572338486"">Udin Sudin</a>'], 'photo_reference': 'AUGGfZk5FWkI14hj_nhPqhdXSmKpxNIGwOJwBoZxml1ODygnJGYdBUd8feKNo4goHy9HOyX6Sbran6SQ2vm7yOo77YxeoZBdQsrVyRIAiVyVbdIk9sW-PdUPYnFXh0r678ytXJsebsnKC1noXbyW0nK3ouD5EJUZlWkLHMgK2vk8kYmCeABe', 'width': 3187}]",ChIJ401CWUfPPDARbaaMZ0Imi80,ChIJ401CWUfPPDARbaaMZ0Imi80,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.1,27.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ401CWUfPPDARbaaMZ0Imi80
"G47V+8RQ, Bunon, Simeulue Regency, Aceh 24786, Indonesia","{'location': {'lat': 2.5133411, 'lng': 96.1446062}, 'viewport': {'northeast': {'lat': 2.516598649999999, 'lng': 96.14532229999999}, 'southwest': {'lat': 2.51225525, 'lng': 96.1424579}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sudayan balong,,ChIJl8VhqJm1PDAR8-Ne--YgLjs,ChIJl8VhqJm1PDAR8-Ne--YgLjs,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.0,1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJl8VhqJm1PDAR8-Ne--YgLjs
"J8QG+3P, Siumat Island, Simeulue Regency, Aceh, Indonesia","{'location': {'lat': 2.6377258, 'lng': 96.3267879}, 'viewport': {'northeast': {'lat': 2.639075629892722, 'lng': 96.32813772989272}, 'southwest': {'lat': 2.636375970107277, 'lng': 96.32543807010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau talam,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113170234698066390888"">A Google User</a>'], 'photo_reference': 'AUGGfZni8LXDlTSQjPAcxc9Y20KIeRgsUVaEwdmW6uz36f0HRrxv-rx_2hmj4tRmvu3j00w8jLQQg5iFgivAI3anRFp0kkt5h0vnJOKtQzARdtGA1hnB0YXzCpxSV5I-C1x5WXA8L1Se2-nIFevZ1yDF20-CTI4FD02_7j9lypqmgB0EWlql', 'width': 850}]",ChIJ_RohRwCnPDARPKiZGrM-VEE,ChIJ_RohRwCnPDARPKiZGrM-VEE,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_RohRwCnPDARPKiZGrM-VEE
"HWQC+C6G, Borengan, Simeulue Regency, Aceh, Indonesia","{'location': {'lat': 2.5885625, 'lng': 95.9205625}, 'viewport': {'northeast': {'lat': 2.589912329892722, 'lng': 95.92191232989272}, 'southwest': {'lat': 2.587212670107278, 'lng': 95.91921267010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,LUANGKAK Beach,"[{'height': 1088, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100315527575997471519"">Tasnim Alamin</a>'], 'photo_reference': 'AUGGfZntTMbKMQryI5uwrCJSnpafADe5V9m5lElHWSqymS1gwcvBtilWsEBBVDkeS8TK0E8LgY_DifQpmmZGnCcoiArCfnOZp1AEaeEViU5tXxVu1RmirRAiJF31AhDBnf9ykgb5pYV8n1Ec6pwGA6xUMsWVJxlV0QodCNkfFIuAYZUsdF9x', 'width': 1632}]",ChIJdQjRSFrPPDARTjs7SHVE5s0,ChIJdQjRSFrPPDARTjs7SHVE5s0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,2.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJdQjRSFrPPDARTjs7SHVE5s0
"No, 8-A, Cabin Tanah Rezab JPS, Jalan Wah Keng Jooi, Pekan Teluk Intan, 36000 Teluk Intan, Perak, Malaysia","{'location': {'lat': 4.024513199999999, 'lng': 101.0172402}, 'viewport': {'northeast': {'lat': 4.025821079892721, 'lng': 101.0186394798927}, 'southwest': {'lat': 4.023121420107277, 'lng': 101.0159398201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Teluk Intan Firefly Marvels River Cruise,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118133148337792282255"">Tan chee hong</a>'], 'photo_reference': 'AUGGfZnblHxpNQXDv4DJRYernvXCuTIo9scfZIvdsQEL5nN192DsBS4H760TUryxChaUmGsJ27_ohikZQsyvguWPXS9cdlEwOaAQZxzUbLH3Zl5QetSHp8F4zdfQL6mdcPbaJMUIbp2wCfy8FuWx6w2kZfq0Gq6pr0Pyz5BUroeOACsTsqsS', 'width': 4096}]",ChIJBTPVzbAVyzERYbsFaaSouVg,ChIJBTPVzbAVyzERYbsFaaSouVg,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.9,228.0,{'open_now': False},"{'compound_code': '22F8+RV Teluk Intan, Perak, Malaysia', 'global_code': '6PP322F8+RV'}",,https://www.google.com/maps/place/?q=place_id:ChIJBTPVzbAVyzERYbsFaaSouVg
"F5R9+8V8, Laayon, Teupah Barat, Simeulue Regency, Aceh 24786, Indonesia","{'location': {'lat': 2.4907875, 'lng': 96.16970309999999}, 'viewport': {'northeast': {'lat': 2.49400935, 'lng': 96.17090082989272}, 'southwest': {'lat': 2.48971355, 'lng': 96.16820117010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gua BAKO TEHER,"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106600971044528898056"">A Google User</a>'], 'photo_reference': 'AUGGfZnpvpEIKhvev_AIOzsptQGenAE-NCTvZNAoPTfuByNXgGfa9xGDQqmI4x6I8ciJYm0MXbn4JFkzJOLomkUDUK2D4khhu7x_Fj8swWo7v-f2Vs7iCqi8YP3vpqUShSrGExO_pfqM5_CsggOD-OBpY_zRpQe7WiuGypvJHXoJ0Jdm2EFZ', 'width': 4160}]",ChIJtaXyg3CzPDARe1GD3KPJSeY,ChIJtaXyg3CzPDARe1GD3KPJSeY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.0,1.0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJtaXyg3CzPDARe1GD3KPJSeY
"H39G+WJC, Lauke, Simeulue Tengah, Simeulue Regency, Aceh 24782, Indonesia","{'location': {'lat': 2.5698192, 'lng': 96.07650579999999}, 'viewport': {'northeast': {'lat': 2.571199879892722, 'lng': 96.07786432989272}, 'southwest': {'lat': 2.568500220107278, 'lng': 96.07516467010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sp. Lauke,,ChIJlYSCno-3PDARXNPlHTnGxJM,ChIJlYSCno-3PDARXNPlHTnGxJM,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.0,4.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJlYSCno-3PDARXNPlHTnGxJM
"F5W8+4VG Bar, Laayon, Kec. Teupah Bar., Kabupaten Simeulue, Aceh 24786, Indonesia","{'location': {'lat': 2.5001298, 'lng': 96.1597882}, 'viewport': {'northeast': {'lat': 2.501479629892722, 'lng': 96.16113802989271}, 'southwest': {'lat': 2.498779970107277, 'lng': 96.15843837010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lokasi manggrove,,ChIJcai9PACzPDARnXsRhj4AyAk,ChIJcai9PACzPDARnXsRhj4AyAk,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJcai9PACzPDARnXsRhj4AyAk
"F5X7+MG, Laayon, Teupah Barat, Simeulue Regency, Aceh, Indonesia","{'location': {'lat': 2.4992307, 'lng': 96.16377969999999}, 'viewport': {'northeast': {'lat': 2.500629979892723, 'lng': 96.16541757989272}, 'southwest': {'lat': 2.497930320107278, 'lng': 96.16271792010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa angkeo,,ChIJu6NrHACzPDARGeszP-RndrU,ChIJu6NrHACzPDARGeszP-RndrU,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJu6NrHACzPDARGeszP-RndrU
"HXF4+GGF, Bubuhan, Simeulue Tengah, Simeulue Regency, Aceh, Indonesia","{'location': {'lat': 2.5738068, 'lng': 95.95628479999999}, 'viewport': {'northeast': {'lat': 2.575156629892722, 'lng': 95.95763462989272}, 'southwest': {'lat': 2.572456970107277, 'lng': 95.95493497010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pelabuhan Seanduk,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109655204571506669056"">A Google User</a>'], 'photo_reference': 'AUGGfZmoGYQtr6qi0JbV0Ubf8_V4jMM76ftgbGQz4QTa-DKhJOo-749wEXFILAIYtGqoAIFI9dx9nWMDdsaZuPR5iu1nHthy5t1mSUTm5Iwu3CEYciCt0QjaXqSbJqwxHhOM9xXinS5_9K9oXL1EWKtBN3PyEscZfXD0Xk_GX2tbSQnDYeMr', 'width': 4000}]",ChIJPdscIxrPPDARmNvySemFOoU,ChIJPdscIxrPPDARmNvySemFOoU,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,3.2,5.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJPdscIxrPPDARmNvySemFOoU
