business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,permanently_closed,plus_code,url
OPERATIONAL,"VQ98+XQ, Lhok Pauh, Simeulue Regency, Aceh, Indonesia","{'location': {'lat': 2.8699299, 'lng': 95.7668822}, 'viewport': {'northeast': {'lat': 2.871402179892722, 'lng': 95.76944795}, 'southwest': {'lat': 2.868702520107278, 'lng': 95.76602695000001}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PANTAI SILIMBANGAN,,ChIJh6KTWC7jPDARCaArNn8oNMY,5.0,ChIJh6KTWC7jPDARCaArNn8oNMY,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJh6KTWC7jPDARCaArNn8oNMY
OPERATIONAL,"VQ47+WC, Lhok Pauh, Simeulue Regency, Aceh, Indonesia","{'location': {'lat': 2.8573547, 'lng': 95.7635327}, 'viewport': {'northeast': {'lat': 2.858567779892721, 'lng': 95.7696008}, 'southwest': {'lat': 2.855868120107277, 'lng': 95.76151000000002}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ujung Matambilik,,ChIJo5JjHwDjPDARRssP8PDPVvM,0.0,ChIJo5JjHwDjPDARRssP8PDPVvM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJo5JjHwDjPDARRssP8PDPVvM
CLOSED_TEMPORARILY,"Q32H+VGF Rumah Ridhotul afwan, Layabaung, Simeulue Bar., Kabupaten Simeulue, Aceh 23892, Indonesia","{'location': {'lat': 2.752185, 'lng': 96.07879419999999}, 'viewport': {'northeast': {'lat': 2.753591729892722, 'lng': 96.08016882989273}, 'southwest': {'lat': 2.750892070107278, 'lng': 96.07746917010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Ridhotul afwan,,ChIJ6_NnP12_PDARMaZMwNBOdAQ,0.0,ChIJ6_NnP12_PDARMaZMwNBOdAQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,,https://www.google.com/maps/place/?q=place_id:ChIJ6_NnP12_PDARMaZMwNBOdAQ
CLOSED_TEMPORARILY,"QWWF+58, Lamamek, West Simeulue, Simeulue Regency, Aceh, Indonesia","{'location': {'lat': 2.795471, 'lng': 95.92327700000001}, 'viewport': {'northeast': {'lat': 2.80017425, 'lng': 95.92477702989274}, 'southwest': {'lat': 2.79390325, 'lng': 95.92207737010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah abit,,ChIJCWzTGnfpPDARDEkX1k9Kcgo,0.0,ChIJCWzTGnfpPDARDEkX1k9Kcgo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,,https://www.google.com/maps/place/?q=place_id:ChIJCWzTGnfpPDARDEkX1k9Kcgo
CLOSED_TEMPORARILY,"RWFJ+PR, Batu Ragi, West Simeulue, Simeulue Regency, Aceh, Indonesia","{'location': {'lat': 2.8243233, 'lng': 95.9320781}, 'viewport': {'northeast': {'lat': 2.825411529892722, 'lng': 95.93321997989271}, 'southwest': {'lat': 2.822711870107278, 'lng': 95.93052032010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dermaga Sefakhak,,ChIJUeYIfJ7pPDARSI_447mc8_k,0.0,ChIJUeYIfJ7pPDARSI_447mc8_k,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,True,,https://www.google.com/maps/place/?q=place_id:ChIJUeYIfJ7pPDARSI_447mc8_k
OPERATIONAL,"J4P4+JP5, Bulu Hadik, Teluk Dalam, Simeulue Regency, Aceh, Indonesia","{'location': {'lat': 2.6365164, 'lng': 96.1068639}, 'viewport': {'northeast': {'lat': 2.638178229892722, 'lng': 96.10753890000002}, 'southwest': {'lat': 2.635478570107277, 'lng': 96.10483889999998}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Mangrove Jembatan Pelangi Bulu Hadek,{'open_now': True},ChIJbVDPf8u5PDARDay6sYnaHQY,4.0,ChIJbVDPf8u5PDARDay6sYnaHQY,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116914626421401580880"">gus mariadi</a>'], 'photo_reference': 'AUGGfZkwqJCwfJgK7G73dipoZAuMv2I4ftWggdwVmQF4c813avus7HtAQwfatJwzDp-ML-4m92NoyZ7Rzj2NcSwHwmf-NjVBErfZ79c2zZxbuUxqx_0rED8FRFsaLoLilmlGsZT_KPMuaNloEGTX4Bip9uW0V4SKGWQT9tcM901mXBSU-OqS', 'width': 1080}]",,,https://www.google.com/maps/place/?q=place_id:ChIJbVDPf8u5PDARDay6sYnaHQY
OPERATIONAL,"MQMH+QH, Along, Simeulue Regency, Aceh, Indonesia","{'location': {'lat': 2.6844396, 'lng': 95.7789588}, 'viewport': {'northeast': {'lat': 2.686063079892722, 'lng': 95.78082082989272}, 'southwest': {'lat': 2.683363420107277, 'lng': 95.77812117010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Pantai Along,,ChIJ_UjaEj7ZPDAR8yzhcZCjozA,4.5,ChIJ_UjaEj7ZPDAR8yzhcZCjozA,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106873311485178704936"">A Google User</a>'], 'photo_reference': 'AUGGfZn8f5EQglwMnKQWGKtXVeraUp2ZzvzDU_cB7MqqliIeZXtYp2PcZfoDKfBcETLhn-4duNpECOEnpM6GbM13FFbeyYod17KvfW7UdEB4NhoRBH1KvU7IjfOSmHuqWGIf58-BXUgRzl6-QJI7b-BorlndpmIKJaBddkcnHjVw_93N_3io', 'width': 4000}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ_UjaEj7ZPDAR8yzhcZCjozA
OPERATIONAL,"Lubuk Baik, Alafan, Simeulue Regency, Aceh, Indonesia","{'location': {'lat': 2.8052631, 'lng': 95.71079850000001}, 'viewport': {'northeast': {'lat': 2.8069398, 'lng': 95.71249157989273}, 'southwest': {'lat': 2.800233, 'lng': 95.70979192010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Batu Siambung-Ambung,{'open_now': True},ChIJu-I_3MofPTARHrdINWAoYY4,4.5,ChIJu-I_3MofPTARHrdINWAoYY4,"['tourist_attraction', 'point_of_interest', 'establishment']",97,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103897080576119273015"">Mic Haris</a>'], 'photo_reference': 'AUGGfZlaZ4wJ9NaSYggZX7Pt_Jg2wQq9FftxuTtGvaLUeb21aMfsrgTozjgaZhlIQrNymCZhdWI915peLDf-x6dYNIw_JcgIdk2XPCiBHzOekrhS17tomWODpQSOCpz-I7oh9XcEbmr2fDVXV01TwpX2YvQsUtPSmLE9jDXiBDO31RdzoHPA', 'width': 4096}]",,"{'compound_code': 'RP46+48 Lubuk Baik, Simeulue Regency, Aceh, Indonesia', 'global_code': '6MJQRP46+48'}",https://www.google.com/maps/place/?q=place_id:ChIJu-I_3MofPTARHrdINWAoYY4
OPERATIONAL,"MQMH+QH, Along, Salang, Simeulue Regency, Aceh, Indonesia","{'location': {'lat': 2.6846885, 'lng': 95.7790795}, 'viewport': {'northeast': {'lat': 2.686187529892722, 'lng': 95.78088117989272}, 'southwest': {'lat': 2.683487870107278, 'lng': 95.77818152010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hatchery MAFAL,,ChIJR9kAHQDZPDARW-UupJjkIEk,0.0,ChIJR9kAHQDZPDARW-UupJjkIEk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJR9kAHQDZPDARW-UupJjkIEk
OPERATIONAL,"JVP7+8J, Tameng, Salang, Simeulue Regency, Aceh, Indonesia","{'location': {'lat': 2.6358613, 'lng': 95.864008}, 'viewport': {'northeast': {'lat': 2.637211129892722, 'lng': 95.86535782989272}, 'southwest': {'lat': 2.634511470107277, 'lng': 95.86265817010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai bidadari,,ChIJYzDaG7HbPDARfOeJcYmQ3Cs,0.0,ChIJYzDaG7HbPDARfOeJcYmQ3Cs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJYzDaG7HbPDARfOeJcYmQ3Cs
OPERATIONAL,"J4JF+8M6, Bulu Hadik, Teluk Dalam, Simeulue Regency, Aceh 24786, Indonesia","{'location': {'lat': 2.6307935, 'lng': 96.12414299999999}, 'viewport': {'northeast': {'lat': 2.63240205, 'lng': 96.12541390000001}, 'southwest': {'lat': 2.62596785, 'lng': 96.1203303}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jembatan Pelangi Bulu Hadik,,ChIJSbKy34C5PDARBpIE9oW3Wbg,5.0,ChIJSbKy34C5PDARBpIE9oW3Wbg,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105836439421066145922"">A Google User</a>'], 'photo_reference': 'AUGGfZkvPApApaDQnHvmHiC9E66SazsERDTJBSP11SfTd6usRNAVwb8P7MB4dlq1pnRPOhQpcszYkfGCRa82GQabWBBIPhqk23Io43MUWuMD3B9G3A6BgG8pIXPlRp6m6CsEN__R3biDyfjmlGEoWsIfpTCXLA8KaN3zOegAgn4Ix5E-a99N', 'width': 4032}]",,,https://www.google.com/maps/place/?q=place_id:ChIJSbKy34C5PDARBpIE9oW3Wbg
OPERATIONAL,"JRJ4+M2, Karya Bakti, Simeulue Regency, Aceh, Indonesia","{'location': {'lat': 2.6316436, 'lng': 95.8051227}, 'viewport': {'northeast': {'lat': 2.632993429892722, 'lng': 95.80647252989274}, 'southwest': {'lat': 2.630293770107277, 'lng': 95.8037728701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Panta aiy aiy,{'open_now': True},ChIJyxENV6jZPDARupI7xInFFVg,5.0,ChIJyxENV6jZPDARupI7xInFFVg,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103965799279053215168"">Jasdi fiki</a>'], 'photo_reference': 'AUGGfZnUZJJ5hsmwNrXJ8ayjcax_xbo9IRA703trmrd9zZH_gfrJ7uFHBoKBss77_OIRw6MDLr8BU1B1sKNEZ6jZ2bY9KMDU7M2Tg8aSUaUC_zwLo6NZJm91RvBQvlX9LJuwDzgxKzE_O6Sq911DHaxfaAAJ9j3UDOPh7NUrsBrO-Rs0jHw', 'width': 3000}]",,,https://www.google.com/maps/place/?q=place_id:ChIJyxENV6jZPDARupI7xInFFVg
OPERATIONAL,"JV8R+M5R, Unnamed Road, Suak Manang, Salang, Simeulue Regency, Aceh, Indonesia","{'location': {'lat': 2.6167314, 'lng': 95.8903791}, 'viewport': {'northeast': {'lat': 2.617957129892722, 'lng': 95.89220072989272}, 'southwest': {'lat': 2.615257470107277, 'lng': 95.88950107010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Nasreuhe,{'open_now': True},ChIJsa2WI8HbPDARBrXMYpVsGCY,4.5,ChIJsa2WI8HbPDARBrXMYpVsGCY,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 1400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115814278725450095751"">festiaji</a>'], 'photo_reference': 'AUGGfZlGFsfYF6W2jh1fxgySflL4LVBS_-ysJuWwTYjzlhE79d1sfJ740cJ0YuPtS69LgJl5RkDwXcyL8AgyPKihjf9BDPnJAHeb2B1RZG4Oyp4x4ZzaG7wVXCuURZ1W0lLCvy3LmrG5gTAqsBLWqE_qbkYmLPjRsdwLE8YZQJGoNclVyEzK', 'width': 2400}]",,,https://www.google.com/maps/place/?q=place_id:ChIJsa2WI8HbPDARBrXMYpVsGCY
OPERATIONAL,"Desa, Sambai, Tlk. Dalam, Kabupaten Simeulue, Aceh, Indonesia","{'location': {'lat': 2.6501125, 'lng': 96.2142344}, 'viewport': {'northeast': {'lat': 2.651462329892722, 'lng': 96.21558422989273}, 'southwest': {'lat': 2.648762670107277, 'lng': 96.21288457010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Pulau Pinang,{'open_now': False},ChIJAWtRbYK7PDARsDVwKxGpoJA,4.3,ChIJAWtRbYK7PDARsDVwKxGpoJA,"['tourist_attraction', 'point_of_interest', 'establishment']",40,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111171947078761796901"">Azhar Kiman</a>'], 'photo_reference': 'AUGGfZkW-_41hE6-jyEVwWMrOGMZWlBM9H2ewZ1lKBGPnsJ0mp_jsTqHy4JILXBSA3fhiPxHtVS299FWURvh8QsEGuXGlPZOXG5rj17T5W3vBj0gL52MY6fobl2kU88O6dR-HUZulaHN4DS9828IF28uCdHvfzjjrvBR9azqrwfRfI9b8cr0', 'width': 1920}]",,"{'compound_code': 'M627+2M Sambai, Simeulue Regency, Aceh, Indonesia', 'global_code': '6MJRM627+2M'}",https://www.google.com/maps/place/?q=place_id:ChIJAWtRbYK7PDARsDVwKxGpoJA
OPERATIONAL,"J4P4+Q3Q, Unnamed Road, Kuala Bakti, Teluk Dalam, Simeulue Regency, Aceh 24786, Indonesia","{'location': {'lat': 2.6369641, 'lng': 96.105222}, 'viewport': {'northeast': {'lat': 2.638337679892722, 'lng': 96.10656622989274}, 'southwest': {'lat': 2.635638020107278, 'lng': 96.10386657010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Manggrove Kuala Bakti,,ChIJZ1Ygkmm5PDARzOXS7clhmvA,3.0,ChIJZ1Ygkmm5PDARzOXS7clhmvA,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111710251196819540136"">Xlabs Medan</a>'], 'photo_reference': 'AUGGfZmjNoqmcNsscBPfMbMLficg3kpKXO13ZhLdbwZVK3JRhf9EaT5XQHbATq-ktwAjro4rGYABt3ikVi_eWqAlnvsFq37usRJoZlPbOiTH-y-ngM4UaW8GEaqInjHgNjVh2ErylY-C74b7xYDmkfpCoGE5ccZD5DNRMytymyX9GhycL0vK', 'width': 2268}]",,,https://www.google.com/maps/place/?q=place_id:ChIJZ1Ygkmm5PDARzOXS7clhmvA
