business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,permanently_closed,photos,opening_hours,plus_code,url
OPERATIONAL,"Jl. Brigjen Katamso No.47, Poncowati, Kec. Terbanggi Besar, Kabupaten Lampung Tengah, Lampung 34163, Indonesia","{'location': {'lat': -4.9013101, 'lng': 105.2002696}, 'viewport': {'northeast': {'lat': -4.899960270107279, 'lng': 105.2016103298927}, 'southwest': {'lat': -4.902659929892723, 'lng': 105.1989106701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Green House Melon SMart 12,ChIJZYcE4PmpQC4RsnOAKYSAYsY,3.0,ChIJZYcE4PmpQC4RsnOAKYSAYsY,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110502413391604197557"">mulyadi amoey</a>'], 'photo_reference': 'AUGGfZmrVa2ATLA5sQ045Xlzk21I8UZPQ6w51HBTGCapCSKxTYyxNp1E0l4KC0r05OGDPxc68mbM_TKaYwylr_PJRzBgubOh0ngO8vex7CNfHvYlIUv2O18nj8S8GYKy6XPnOjY3s1kLzl9A4HBwyrXSfQ1_wlED52gox-4kghSittlEXJUt', 'width': 4000}]",,"{'compound_code': '36X2+F4 Poncowati, Central Lampung Regency, Lampung, Indonesia', 'global_code': '6P7736X2+F4'}",https://www.google.com/maps/place/?q=place_id:ChIJZYcE4PmpQC4RsnOAKYSAYsY
OPERATIONAL,"25X6+V5Q, Unnamed Road, Simpang Agung, Kec. Seputih Agung, Kabupaten Lampung Tengah, Lampung 34166, Indonesia","{'location': {'lat': -4.9502519, 'lng': 105.160486}, 'viewport': {'northeast': {'lat': -4.948891670107277, 'lng': 105.1618340298927}, 'southwest': {'lat': -4.951591329892721, 'lng': 105.1591343701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sadimun (Dalang) dan Ibu Asiyah,ChIJSy5WRcCpQC4RBt98zS1Q1A4,5.0,ChIJSy5WRcCpQC4RBt98zS1Q1A4,"['lodging', 'point_of_interest', 'establishment']",3.0,,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJSy5WRcCpQC4RBt98zS1Q1A4
OPERATIONAL,"452V+873, Poncowati, Terbanggi Besar, Central Lampung Regency, Lampung 34163, Indonesia","{'location': {'lat': -4.8987764, 'lng': 105.1931413}, 'viewport': {'northeast': {'lat': -4.897423920107278, 'lng': 105.1946410798927}, 'southwest': {'lat': -4.900123579892722, 'lng': 105.1919414201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Green House Melon SMart 14,ChIJ_ZmCPT2pQC4Ra7onWO448Ac,5.0,ChIJ_ZmCPT2pQC4Ra7onWO448Ac,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_ZmCPT2pQC4Ra7onWO448Ac
OPERATIONAL,"36H3+WRP, Yukum Jaya, Terbanggi Besar, Central Lampung Regency, Lampung 34163, Indonesia","{'location': {'lat': -4.9201643, 'lng': 105.2045628}, 'viewport': {'northeast': {'lat': -4.918813170107279, 'lng': 105.2059126298927}, 'southwest': {'lat': -4.921512829892722, 'lng': 105.2032129701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Villa damai lestari,ChIJDRyqT_KpQC4R88NJV1-iqUg,0.0,ChIJDRyqT_KpQC4R88NJV1-iqUg,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJDRyqT_KpQC4R88NJV1-iqUg
OPERATIONAL,"56C7+68, Terbanggi Besar, Central Lampung Regency, Lampung, Indonesia","{'location': {'lat': -4.829488200000001, 'lng': 105.2132508}, 'viewport': {'northeast': {'lat': -4.82463015, 'lng': 105.2142131298927}, 'southwest': {'lat': -4.83110755, 'lng': 105.2115134701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot casting humas,ChIJB-HBuQxXPy4R4Nr1er-IM-Q,0.0,ChIJB-HBuQxXPy4R4Nr1er-IM-Q,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104852246014883428454"">alfian rivalga</a>'], 'photo_reference': 'AUGGfZmttPLQXCfG4-b8eWzVgK0n1EOHCv3ZWsXL9WCT4MSU2feqcFgI_vEeNrvQHRgpc98RQ5rAAwd3bM3hQ1942QZYZHqnqXyCZsKGupXDp04P4cWKZDsoVuDrmHAeG5lC2qmeAszk2aqbWIC_i3TY4lAs63HYsnZFa2fZOUEshD_5ZMWN', 'width': 1920}]",,,https://www.google.com/maps/place/?q=place_id:ChIJB-HBuQxXPy4R4Nr1er-IM-Q
OPERATIONAL,"35PQ+4CC, Unnamed Road, Bumi Kencana, Kec. Seputih Agung, Kabupaten Lampung Tengah, Lampung 34163, Indonesia","{'location': {'lat': -4.9147031, 'lng': 105.1885073}, 'viewport': {'northeast': {'lat': -4.913371720107278, 'lng': 105.1897862798927}, 'southwest': {'lat': -4.916071379892722, 'lng': 105.1870866201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Griya BJW,ChIJbUHMolSpQC4Re53KZRHo8Lk,5.0,ChIJbUHMolSpQC4Re53KZRHo8Lk,"['lodging', 'point_of_interest', 'establishment']",2.0,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107881245454271818121"">A Google User</a>'], 'photo_reference': 'AUGGfZmWhLehZbQ4E6yi_EkByQTrgc2sAdUa81vz_1Ijtatu_Lg-B7ZkBaCTQl9V74nHvjSqq5Sb0qy0Z-akYY52uZl5P1yz9FolqU_dSMHQDMBbdnfEGtF91OJ0Q6aql7n0YNuDg-WrOp6hg67C3X6009JW98HXiuOWMFApwzN-IszQsIbU', 'width': 1080}]",,,https://www.google.com/maps/place/?q=place_id:ChIJbUHMolSpQC4Re53KZRHo8Lk
,"Seputih Agung, Central Lampung Regency, Lampung, Indonesia","{'location': {'lat': -4.945247999999999, 'lng': 105.1492869}, 'viewport': {'northeast': {'lat': -4.8908758, 'lng': 105.194106}, 'southwest': {'lat': -4.999147, 'lng': 105.0674}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Seputih Agung,ChIJg2M3u2CpQC4R_JNgUOj1x_E,,ChIJg2M3u2CpQC4R_JNgUOj1x_E,"['administrative_area_level_3', 'political']",,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106061676570064112473"">Roy Tarigan</a>'], 'photo_reference': 'AUGGfZnFdLInFMAWx9gV1HccpY6z-nY3sjof2emRciP3VESVR6OSalcH3AaQYO7JW3s2K8962Z5Hy8F5iGE3QWTMDIFJ0d7RHHrMd2inCMvG23zH9KruXNfiAdXVgfop-bnWKVkdLc1gwYZvP5JGtEwMaxpIuEfSpglhyFO8tsc7_osM4gXu', 'width': 2336}]",,,https://www.google.com/maps/place/?q=place_id:ChIJg2M3u2CpQC4R_JNgUOj1x_E
OPERATIONAL,"Poncowati, Terbanggi Besar, Central Lampung Regency, Lampung, Indonesia","{'location': {'lat': -4.899481499999999, 'lng': 105.193773}, 'viewport': {'northeast': {'lat': -4.898249870107277, 'lng': 105.1951236298927}, 'southwest': {'lat': -4.900949529892721, 'lng': 105.1924239701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung Wisata Poncowati,ChIJHXcRe5ypQC4RZntni8b-pg0,4.8,ChIJHXcRe5ypQC4RZntni8b-pg0,"['tourist_attraction', 'point_of_interest', 'establishment']",13.0,,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101425618038863481198"">A Google User</a>'], 'photo_reference': 'AUGGfZlvUkg6TrzNZr2g9Nc5DCuX-7BkpUq6nFWKT42xu8iFe-HNdTq8by-pzw2BUJST33x0T9I9CXXmLfGIXmhJRDr1F7cT2TUY3ZQZCg1l2q5M7TmKzSGbjUXJHj2LxvOmBQWObVj7dHHDbeJSBIlmZrUxak_2whnByvrsqxSrfUV3vdOH', 'width': 4000}]",{'open_now': False},"{'compound_code': '452V+6G Poncowati, Central Lampung Regency, Lampung, Indonesia', 'global_code': '6P77452V+6G'}",https://www.google.com/maps/place/?q=place_id:ChIJHXcRe5ypQC4RZntni8b-pg0
OPERATIONAL,"543P+HWX, Tanjung Ratu Ilir, Way Pangubuan, Central Lampung Regency, Lampung, Indonesia","{'location': {'lat': -4.846016200000001, 'lng': 105.1373557}, 'viewport': {'northeast': {'lat': -4.844350820107278, 'lng': 105.1386021798927}, 'southwest': {'lat': -4.847050479892722, 'lng': 105.1359025201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam pancing vila2 TBL,ChIJi3HOTABXPy4RgIxBr-1XW4A,0.0,ChIJi3HOTABXPy4RgIxBr-1XW4A,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJi3HOTABXPy4RgIxBr-1XW4A
OPERATIONAL,"59J4+WR, Sumber Agung Mataram, Seputih Mataram, Central Lampung Regency, Lampung, Indonesia","{'location': {'lat': -4.817458999999999, 'lng': 105.356924}, 'viewport': {'northeast': {'lat': -4.816140570107278, 'lng': 105.3583275798927}, 'southwest': {'lat': -4.818840229892722, 'lng': 105.3556279201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gianto endang,ChIJmV2JO_BfPy4RP5tH6TEZiH8,5.0,ChIJmV2JO_BfPy4RP5tH6TEZiH8,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJmV2JO_BfPy4RP5tH6TEZiH8
CLOSED_TEMPORARILY,"X3WM+84X, Jl. Raya Padang Ratu, Negara Bumi Ilir, Kec. Anak Tuha, Kabupaten Lampung Tengah, Lampung 34161, Indonesia","{'location': {'lat': -5.004198199999999, 'lng': 105.0828454}, 'viewport': {'northeast': {'lat': -5.002933570107277, 'lng': 105.0841874298927}, 'southwest': {'lat': -5.005633229892721, 'lng': 105.0814877701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Menara tower air,ChIJLzJBdwCtQC4RKuOhBniP4a4,4.0,ChIJLzJBdwCtQC4RKuOhBniP4a4,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,True,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108265980737269185237"">A Google User</a>'], 'photo_reference': 'AUGGfZkSWYGiQd2CGFEFsswyGbrdt1MbGWhVFbEPOuMRpxKp2nPu40dp-wnjkbovYIloRLwb0-V6Sq9556L1VBLoQOWffAFJrQzPfWxrWFiuLMjGiM-vI92JXJDhY7G64tsjCGD8-RriaY34AEGXhELjBL7P5RzHO9c2PhEgSmKRfHyfJxpo', 'width': 1800}]",,,https://www.google.com/maps/place/?q=place_id:ChIJLzJBdwCtQC4RKuOhBniP4a4
CLOSED_TEMPORARILY,"34VW+H9Q, Bandar Jaya Tim, Kec. Terbanggi Besar, Kabupaten Lampung Tengah, Lampung 34166, Indonesia","{'location': {'lat': -4.9060489, 'lng': 105.145972}, 'viewport': {'northeast': {'lat': -4.904699070107278, 'lng': 105.1473218298927}, 'southwest': {'lat': -4.907398729892722, 'lng': 105.1446221701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Muhammad Irfani,ChIJsyK6_IupQC4R6fzBsn4okM8,0.0,ChIJsyK6_IupQC4R6fzBsn4okM8,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,True,,,,https://www.google.com/maps/place/?q=place_id:ChIJsyK6_IupQC4R6fzBsn4okM8
CLOSED_TEMPORARILY,"44F8+9RJ, Tanjung Ratu Ilir, Way Pangubuan, Central Lampung Regency, Lampung, Indonesia","{'location': {'lat': -4.876530499999999, 'lng': 105.1170262}, 'viewport': {'northeast': {'lat': -4.875104020107277, 'lng': 105.1183486298927}, 'southwest': {'lat': -4.877803679892721, 'lng': 105.1156489701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BUMK / EMBUNG TJ RATU ILIR,ChIJc_YTMzxVPy4RarwvF7psNLc,0.0,ChIJc_YTMzxVPy4RarwvF7psNLc,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,True,,,,https://www.google.com/maps/place/?q=place_id:ChIJc_YTMzxVPy4RarwvF7psNLc
CLOSED_TEMPORARILY,"2685+MWP, Gunung Sugih, Central Lampung Regency, Lampung 34161, Indonesia","{'location': {'lat': -4.9832863, 'lng': 105.2098427}, 'viewport': {'northeast': {'lat': -4.981959970107279, 'lng': 105.2111134798927}, 'southwest': {'lat': -4.984659629892723, 'lng': 105.2084138201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Budaya,ChIJw0BObl2vQC4Rn1Z6oyyDOT4,4.3,ChIJw0BObl2vQC4Rn1Z6oyyDOT4,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",150.0,True,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106057004199772425172"">TJIUNGGU TJERMIN</a>'], 'photo_reference': 'AUGGfZlpFe9GKd3eirXEHCZe5HDcvm878VBJf9sFIVjROKk9Kbx0jxFDHEeDrEutV25b6XrG92P5YWdWx2WGet2yLxITam6pHOLJgfbY_GpjEyOReF9mXNcSximbx6zChoWZTfCE1cDO9-yP9H5AUEptGIzUTiZMavTuVBpaq4dBlzrqaVU', 'width': 5184}]",,,https://www.google.com/maps/place/?q=place_id:ChIJw0BObl2vQC4Rn1Z6oyyDOT4
