business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,types,user_ratings_total,photos,opening_hours,url
OPERATIONAL,"6394+H75, Kampung Baru, Rumbia Tengah, Bombana Regency, South East Sulawesi 93771, Indonesia","{'location': {'lat': -4.7811021, 'lng': 122.0557257}, 'viewport': {'northeast': {'lat': -4.779720720107277, 'lng': 122.0571536298927}, 'southwest': {'lat': -4.782420379892721, 'lng': 122.0544539701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Istana,ChIJEytjscjmoi0ReaLVv9koNUI,,3.6,ChIJEytjscjmoi0ReaLVv9koNUI,"['lodging', 'point_of_interest', 'establishment']",8.0,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103897083846066963811"">Prans Sandangan1973</a>'], 'photo_reference': 'AUGGfZnj2gFB_QKdcaD5sb9NgoYmXd_Ei5XGW7XUAJglA-O3z_24oXC5RqUHscQ0yZpLN_9qgPJAP8FM7M6BlnsQoHF7drs7oMkbB5tRKSwFuQnVrQ0yS3WVEXP_RiCQ8zBLhAQFEEnwoOhgGmY5tC4j6YolRD4kSmRJy5DgNmTtqblnThVv', 'width': 2448}]",,https://www.google.com/maps/place/?q=place_id:ChIJEytjscjmoi0ReaLVv9koNUI
OPERATIONAL,"62FM+X76, Doule, Rumbia, Bombana Regency, South East Sulawesi 93771, Indonesia","{'location': {'lat': -4.774397899999999, 'lng': 122.0338063}, 'viewport': {'northeast': {'lat': -4.772979870107278, 'lng': 122.0350732298927}, 'southwest': {'lat': -4.775679529892722, 'lng': 122.0323735701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Duana,ChIJO9Jmsrfnoi0RTs4sE8a6imw,,3.0,ChIJO9Jmsrfnoi0RTs4sE8a6imw,"['lodging', 'point_of_interest', 'establishment']",3.0,"[{'height': 520, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106210730044624532449"">A Google User</a>'], 'photo_reference': 'AUGGfZnnaLx5wPsRrpmRc9U-cpZ84on-zvWeUXpQuvL0VJSHtnIqGoP4dFvEVr1EP1aGFFK6rbWufhIPdP9PvZ0aypz4uHBfrvb5II6uPgZlSYGHOhf1v8HL2nPn1resus9jMRCrduAtneccoVC6AfLSfhJPxcsTihXL3b66iORbfKIx_uS8', 'width': 1156}]",,https://www.google.com/maps/place/?q=place_id:ChIJO9Jmsrfnoi0RTs4sE8a6imw
OPERATIONAL,"62MR+62F, Lampopala, Rumbia, Bombana Regency, South East Sulawesi 93771, Indonesia","{'location': {'lat': -4.7669291, 'lng': 122.0400543}, 'viewport': {'northeast': {'lat': -4.765530320107278, 'lng': 122.0414337798927}, 'southwest': {'lat': -4.768229979892721, 'lng': 122.0387341201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Febry,ChIJEdvZO-Lmoi0Rieq-ZJqTXZc,,4.4,ChIJEdvZO-Lmoi0Rieq-ZJqTXZc,"['lodging', 'point_of_interest', 'establishment']",41.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103990789360815269981"">Stefani Tandiabang</a>'], 'photo_reference': 'AUGGfZkPwt9m8mP95Qu7NhtUayxKzJvHdgLRnmx5OZLsHOi7nfX-HYcs5gx2JE8bpLffxBc_l5lOlOGAMNTPflmW5L7lmiGqhpIU_48bSFgxWCZIAes2tHyPAoupEKmbN0x1dwTE8BIawqCmJ-t-MKzSrxwQNDZU4XRIU8-fLgJF0xqtoZ0E', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJEdvZO-Lmoi0Rieq-ZJqTXZc
OPERATIONAL,"Belakang PLN, Jl. Banteng No.22, Lauru, Kec. Rumbia Tengah, Kabupaten Bombana, Sulawesi Tenggara 93771, Indonesia","{'location': {'lat': -4.7763835, 'lng': 122.0534173}, 'viewport': {'northeast': {'lat': -4.774974670107277, 'lng': 122.0547821798927}, 'southwest': {'lat': -4.777674329892722, 'lng': 122.0520825201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Umega Syariah,ChIJ66lMjijnoi0RC6mx5qW0lTQ,"{'compound_code': '63F3+C9 Lauru, Bombana Regency, South East Sulawesi, Indonesia', 'global_code': '6Q7463F3+C9'}",4.1,ChIJ66lMjijnoi0RC6mx5qW0lTQ,"['lodging', 'point_of_interest', 'establishment']",17.0,"[{'height': 963, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100044551097138808495"">A Google User</a>'], 'photo_reference': 'AUGGfZmhB-pn0FGZpwvL-GrQWFmXx-uG7Q2jfna0TapLWszHJBqnotP3ylqYO-q05M_xsXBmIV3vuWbscwb1jg1ogbjzOou66b0BVha8H0dJoYTGaiuPQ_Hw74rGZoABB_vhqBI6Bp3XboNeSb1jmkhL6hi8JzrDNBdjILVYl5RVl9YT13-c', 'width': 1280}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ66lMjijnoi0RC6mx5qW0lTQ
OPERATIONAL,"63F2+P7H, Jalan Banteng, Lauru, Kec. Rumbia Tengah, Kabupaten Bombana, Sulawesi Tenggara 93771, Indonesia","{'location': {'lat': -4.7756889, 'lng': 122.0507257}, 'viewport': {'northeast': {'lat': -4.774333620107278, 'lng': 122.0520154798927}, 'southwest': {'lat': -4.777033279892722, 'lng': 122.0493158201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Iqrah Bombana,ChIJQQw6pjThoi0Ro4GrXvShYzk,,4.6,ChIJQQw6pjThoi0Ro4GrXvShYzk,"['lodging', 'point_of_interest', 'establishment']",5.0,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110233352908779292014"">Nurul Iqrah</a>'], 'photo_reference': 'AUGGfZktPxTPAHTYWc0rTgOdW-oFnrRL1aevmETNUKjj8WxwR-1oEN683gKN1X2m-NYF-6-CVKxUiKSwKh05e1HSXSFH2Zb16KzUVoVOFvTIBDdVnPUmZqARvUOrrCPCP5UnEun3LrbZD7HUsCEDJ_U8nd1tcIL33L1CBuFqKa_UY1huxcJR', 'width': 3264}]",,https://www.google.com/maps/place/?q=place_id:ChIJQQw6pjThoi0Ro4GrXvShYzk
OPERATIONAL,"7WPC+WWR, Lakomea, Rarowatu, Bombana Regency, South East Sulawesi 93774, Indonesia","{'location': {'lat': -4.7130835, 'lng': 121.9230023}, 'viewport': {'northeast': {'lat': -4.711648120107278, 'lng': 121.9243993798927}, 'southwest': {'lat': -4.714347779892722, 'lng': 121.9216997201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rumah serlyanti,ChIJX9fYk5jDoi0RzidhU8VejrE,,5.0,ChIJX9fYk5jDoi0RzidhU8VejrE,"['lodging', 'point_of_interest', 'establishment']",1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJX9fYk5jDoi0RzidhU8VejrE
OPERATIONAL,"62HW+7CH, Jl. Yos Sudarso Rumbia, Lampopala, Kec. Rumbia, Kabupaten Bombana, Sulawesi Tenggara 93771, Indonesia","{'location': {'lat': -4.771813499999999, 'lng': 122.0461136}, 'viewport': {'northeast': {'lat': -4.770423470107278, 'lng': 122.0474279298927}, 'southwest': {'lat': -4.773123129892721, 'lng': 122.0447282701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,wisma terapung,ChIJEV3SfOfmoi0RSiFtIG_y4xE,,4.0,ChIJEV3SfOfmoi0RSiFtIG_y4xE,"['lodging', 'point_of_interest', 'establishment']",42.0,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111606623571636193603"">A Google User</a>'], 'photo_reference': 'AUGGfZnQiUpRdmORrG5WKovBaCEdw4PfD_uA_fJspZTFRIRTtQBRNeNqxYUjenTOrwuJV-oJ4O7WNQ-vJUoGDnEqWD67dQG5wu1B6WQ1RxP4OsuJUBv-8vGJrK4_LFLdLF7qJj0PHMAVityKsygHbyONWuN4qoD4CurHnv-tdls4GQzm2Zvc', 'width': 4608}]",,https://www.google.com/maps/place/?q=place_id:ChIJEV3SfOfmoi0RSiFtIG_y4xE
OPERATIONAL,"63C7+PC5, Kampung Baru, Rumbia Tengah, Bombana Regency, South East Sulawesi 93771, Indonesia","{'location': {'lat': -4.7788109, 'lng': 122.0637542}, 'viewport': {'northeast': {'lat': -4.777460570107278, 'lng': 122.0651413798927}, 'southwest': {'lat': -4.780160229892722, 'lng': 122.0624417201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Mess SLS Group - Bombana,ChIJ2S5ulm3noi0RIELEXSkarr4,,5.0,ChIJ2S5ulm3noi0RIELEXSkarr4,"['lodging', 'point_of_interest', 'establishment']",2.0,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106873708717824441714"">A Google User</a>'], 'photo_reference': 'AUGGfZk0mHSe7yl3xG3o30PqgOChs7HNed1idCGynGxvNU8qY3wZ5ZNp_Q5ESSpg3Thr2geWNMYp9BzvZEyRPaFz12r2ECUibkdvcpT363lFEZVvFyj3vsnKUjssYz2ZfH0RAqQvaKQVM2c5zKmmAPhSYzDnFJwaOuvVhqtcQk_oLjy9bcYE', 'width': 3060}]",,https://www.google.com/maps/place/?q=place_id:ChIJ2S5ulm3noi0RIELEXSkarr4
OPERATIONAL,"62HW+FMX, Lampopala, Rumbia, Bombana Regency, South East Sulawesi, Indonesia","{'location': {'lat': -4.7712569, 'lng': 122.0467394}, 'viewport': {'northeast': {'lat': -4.769869020107279, 'lng': 122.0480556298927}, 'southwest': {'lat': -4.772568679892723, 'lng': 122.0453559701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Penginapan,ChIJF4P2gEvnoi0RtxDjFnnBXzA,,5.0,ChIJF4P2gEvnoi0RtxDjFnnBXzA,"['lodging', 'point_of_interest', 'establishment']",1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJF4P2gEvnoi0RtxDjFnnBXzA
OPERATIONAL,"Jl. Yos Sudarso No.39, Lameroro, Kec. Rumbia, Kabupaten Bombana, Sulawesi Tenggara 93771, Indonesia","{'location': {'lat': -4.7503685, 'lng': 122.0191038}, 'viewport': {'northeast': {'lat': -4.748965120107279, 'lng': 122.0205326298927}, 'southwest': {'lat': -4.751664779892723, 'lng': 122.0178329701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Zam Zam Bombana,ChIJdRpQAhrnoi0R5z6nV8RKK4M,"{'compound_code': '62X9+VM Lameroro, Bombana Regency, South East Sulawesi, Indonesia', 'global_code': '6Q7462X9+VM'}",3.3,ChIJdRpQAhrnoi0R5z6nV8RKK4M,"['lodging', 'point_of_interest', 'establishment']",3.0,,,https://www.google.com/maps/place/?q=place_id:ChIJdRpQAhrnoi0R5z6nV8RKK4M
OPERATIONAL,"Kost Andra Bombana Kabupaten Bombana Kasipute, Poea, Kec. Rumbia Tengah, Kendari, Sulawesi Tenggara 93771, Indonesia","{'location': {'lat': -4.7870747, 'lng': 122.0582921}, 'viewport': {'northeast': {'lat': -4.785702420107278, 'lng': 122.0594648798928}, 'southwest': {'lat': -4.788402079892722, 'lng': 122.0567652201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kost Andra Bombana,ChIJw5RbZm3noi0Rr7HardflMUs,"{'compound_code': '6375+58 Poea, Bombana Regency, South East Sulawesi, Indonesia', 'global_code': '6Q746375+58'}",0.0,ChIJw5RbZm3noi0Rr7HardflMUs,"['lodging', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJw5RbZm3noi0Rr7HardflMUs
OPERATIONAL,"557W+M9M, Maginti, Muna Regency, South East Sulawesi, Indonesia","{'location': {'lat': -4.8362809, 'lng': 122.1958763}, 'viewport': {'northeast': {'lat': -4.834934520107279, 'lng': 122.1972227298927}, 'southwest': {'lat': -4.837634179892722, 'lng': 122.1945230701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rumah Husni Mubarak,ChIJpxBmPX39oi0RbHqCMx_RHWU,,0.0,ChIJpxBmPX39oi0RbHqCMx_RHWU,"['lodging', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJpxBmPX39oi0RbHqCMx_RHWU
OPERATIONAL,"Jl. Tina Orima, Doule, Kec. Rumbia, Kabupaten Bombana, Sulawesi Tenggara 93771, Indonesia","{'location': {'lat': -4.773179, 'lng': 122.0429754}, 'viewport': {'northeast': {'lat': -4.771806770107277, 'lng': 122.0442989298927}, 'southwest': {'lat': -4.774506429892722, 'lng': 122.0415992701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel fadilah,ChIJEeLjaADnoi0RO-HhX5y-9Qw,,0.0,ChIJEeLjaADnoi0RO-HhX5y-9Qw,"['lodging', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJEeLjaADnoi0RO-HhX5y-9Qw
,"Kepulauan Masaloka Raya, Bombana Regency, South East Sulawesi, Indonesia","{'location': {'lat': -4.8266216, 'lng': 122.1121466}, 'viewport': {'northeast': {'lat': -4.807811, 'lng': 122.1525919}, 'southwest': {'lat': -4.851126, 'lng': 122.092115}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kepulauan Masaloka Raya,ChIJNVpdv1Dioi0RqxgXV2o-dno,,,ChIJNVpdv1Dioi0RqxgXV2o-dno,"['administrative_area_level_3', 'political']",,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109573016956299145984"">Kasra J. Munara</a>'], 'photo_reference': 'AUGGfZnjmn8mIZAg3DFUOqcumCoscLNp4-8HpEc_9vPo-2YjqU9SCM9J6P-6kPH8KdRm7RitdgaYOx_ez5TEN_E6GJDwiuOVgTIKHlWRHuPynDzWOWhvWda5xgsCmbGEoOBGCssa0zT0tyCvCAFSm3xPrU5ecvRH25SwMwKpFMTSMs7R_PX4', 'width': 4032}]",,https://www.google.com/maps/place/?q=place_id:ChIJNVpdv1Dioi0RqxgXV2o-dno
