business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,permanently_closed,price_level,url
OPERATIONAL,"F79V+VX3, Ngrancang, Dadapan, Kec. Kendal, Kabupaten Ngawi, Jawa Timur, Indonesia","{'location': {'lat': -7.530373699999999, 'lng': 111.2949357}, 'viewport': {'northeast': {'lat': -7.528697020107277, 'lng': 111.2965855298927}, 'southwest': {'lat': -7.531396679892721, 'lng': 111.2938858701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ngijo macanan,,"[{'height': 1968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116574929057789569727"">Izzuma Nasai</a>'], 'photo_reference': 'AUGGfZmqY-iCVSyadr1qq99By7Vbk6FMg4f-llttBPbXZEYDiJ8Z3AQoJVNEXzljQi1OvTNQLgKpeffqypSa_Jhu4g8_eaguqVcasp9CdKc_CadFWHjipz7m8xYAVtF-9pOR20eIp4TfrVBaGVy_9dnTRxSNthYLqnuCdZkhmC9GqZCZEksS', 'width': 4160}]",ChIJF1jxGt7teS4RcqCcEkDhoKs,,5.0,ChIJF1jxGt7teS4RcqCcEkDhoKs,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJF1jxGt7teS4RcqCcEkDhoKs
OPERATIONAL,"C78H+F66, Geneng, Karangrejo, Kec. Kendal, Kabupaten Ngawi, Jawa Timur, Indonesia","{'location': {'lat': -7.5838383, 'lng': 111.2780305}, 'viewport': {'northeast': {'lat': -7.582487620107277, 'lng': 111.2794108798927}, 'southwest': {'lat': -7.585187279892721, 'lng': 111.2767112201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kencongan,,"[{'height': 854, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108846519191118678095"">A Google User</a>'], 'photo_reference': 'AUGGfZkbdNU71WSitCKpD7u3dklhOiyZqdYSWDeR2-WcqU4rNETfGw9CljSQJczsx1uqLcRjKh1DiVKKLX_tVrgiQYzjwTZpRgJXH_BX-FaKkUCYnJhYlxFLQMABRSn7SMq-hwwm67JWCXg0P2ro5yUX6hY7Zy_GgVJPHNCzderRKLGdwMfc', 'width': 531}]",ChIJl1SAgtPzeS4R2zMeRaXl97Y,,0.0,ChIJl1SAgtPzeS4R2zMeRaXl97Y,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJl1SAgtPzeS4R2zMeRaXl97Y
OPERATIONAL,"F89C+W99, Jatirejo, Patalan, Kec. Kendal, Kabupaten Ngawi, Jawa Timur 63261, Indonesia","{'location': {'lat': -7.5302204, 'lng': 111.3209938}, 'viewport': {'northeast': {'lat': -7.528859870107278, 'lng': 111.3222640798927}, 'southwest': {'lat': -7.531559529892721, 'lng': 111.3195644201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gubug AE,,,ChIJK6bfvpDteS4RwmWavOFY0vw,,0.0,ChIJK6bfvpDteS4RwmWavOFY0vw,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJK6bfvpDteS4RwmWavOFY0vw
OPERATIONAL,"9FCR+99R, Unnamed Road, Mbulurejo, Kendalsari, Kemalang, Klaten Regency, Central Java 57484, Indonesia","{'location': {'lat': -7.629010699999999, 'lng': 110.4908773}, 'viewport': {'northeast': {'lat': -7.627751070107277, 'lng': 110.4923930298927}, 'southwest': {'lat': -7.630450729892721, 'lng': 110.4896933701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Obyek Wisata BKK kendal sari,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114490878247482976552"">Tri Santoso</a>'], 'photo_reference': 'AUGGfZl5XFVfZ_sd9wZgO65p9i9VkfZZKFFqiDHw5ZW0p6IyrLfCy7D8bZ1iJjoWaIAxxRMLT67eHGFvMjs3XdNsAH-cCZc-qRG0WzqBFYexAjsq9sbFd82rwDzzrisEhkjlDqg_uswO-2aJzw_zSboiuaB1if1dZK8oINaDtwPYK8SFXwM9', 'width': 4160}]",ChIJzSpGE_Ndei4R5oMf9M3YExk,,4.0,ChIJzSpGE_Ndei4R5oMf9M3YExk,"['tourist_attraction', 'point_of_interest', 'establishment']",30.0,,,https://www.google.com/maps/place/?q=place_id:ChIJzSpGE_Ndei4R5oMf9M3YExk
OPERATIONAL,"F82M+V88, Area Hutan, Patalan, Kec. Kendal, Kabupaten Ngawi, Jawa Timur, Indonesia","{'location': {'lat': -7.5478361, 'lng': 111.3333279}, 'viewport': {'northeast': {'lat': -7.545649699999998, 'lng': 111.3340541798927}, 'southwest': {'lat': -7.548564900000001, 'lng': 111.3313545201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SELO TUMPANG,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110096203122197918358"">A Google User</a>'], 'photo_reference': 'AUGGfZmvZJn5nj5xkfPW211PNwMasreR6N64Vgg18U8AVIlD9J3UnUbmE-gxDCXse8qKqkEXxrQe1vdlhQwBJzOVR6Dy-HaR6gs2yi9ENRKxqXREu9pKDfjRY4o9DlbJpuTF1-MoZ2lDCU288uAjEeffcNP08ifmASh80iBbhIuOzPApNsgh', 'width': 1800}]",ChIJG_9FCLLteS4R3YSSYB1WhOw,,5.0,ChIJG_9FCLLteS4R3YSSYB1WhOw,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJG_9FCLLteS4R3YSSYB1WhOw
OPERATIONAL,"97WQ+QH2, Bareng, Simo, Kec. Kendal, Kabupaten Ngawi, Jawa Timur 63352, Indonesia","{'location': {'lat': -7.603107899999999, 'lng': 111.2889062}, 'viewport': {'northeast': {'lat': -7.601713220107277, 'lng': 111.2902882298927}, 'southwest': {'lat': -7.604412879892721, 'lng': 111.2875885701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sumber air desa,,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107988803091648452806"">A Google User</a>'], 'photo_reference': 'AUGGfZnwJTazc81K2zDgbsz2P6Gr3YPU0QvJOB56LURfKsUnDmWIEhRqFay5Ke6IoW4Cg1Yf8e7nFIatnk7M-dJ6KB_th5CXbo7c4BfApX2YJWMjSCHJJGKC2YWqNIttET_P6HJ8Jg8Dev_7HPqwINK7Wqxp4NStpixXTfqGlwgx0LnTmOgZ', 'width': 2322}]",ChIJeWGBIuOTeS4RhPb1jIrbADc,,3.5,ChIJeWGBIuOTeS4RhPb1jIrbADc,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJeWGBIuOTeS4RhPb1jIrbADc
CLOSED_TEMPORARILY,"F877+G59, Jatirejo, Patalan, Kec. Kendal, Kabupaten Ngawi, Jawa Timur 63261, Indonesia","{'location': {'lat': -7.536209200000001, 'lng': 111.312984}, 'viewport': {'northeast': {'lat': -7.534840920107279, 'lng': 111.3143894298927}, 'southwest': {'lat': -7.537540579892723, 'lng': 111.3116897701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TMHTL,,,ChIJEaavbUXteS4ROkYkocftAb4,,0.0,ChIJEaavbUXteS4ROkYkocftAb4,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,True,,https://www.google.com/maps/place/?q=place_id:ChIJEaavbUXteS4ROkYkocftAb4
CLOSED_TEMPORARILY,"F8C2+28G, Ngrancang, Dadapan, Kec. Kendal, Kabupaten Ngawi, Jawa Timur 63261, Indonesia","{'location': {'lat': -7.530116, 'lng': 111.3006029}, 'viewport': {'northeast': {'lat': -7.52876497010728, 'lng': 111.3020178298927}, 'southwest': {'lat': -7.531464629892723, 'lng': 111.2993181701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gubug e pak purwanto,,,ChIJW3HsE2zteS4R4KvpFi6VBnc,,0.0,ChIJW3HsE2zteS4R4KvpFi6VBnc,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,True,,https://www.google.com/maps/place/?q=place_id:ChIJW3HsE2zteS4R4KvpFi6VBnc
OPERATIONAL,"C7G6+MFP, Jl. Kendal - Gendingan, Tanon, Sidorejo, Kec. Kendal, Kabupaten Ngawi, Jawa Timur 63261, Indonesia","{'location': {'lat': -7.573303999999999, 'lng': 111.260122}, 'viewport': {'northeast': {'lat': -7.571917820107278, 'lng': 111.2613947798927}, 'southwest': {'lat': -7.574617479892722, 'lng': 111.2586951201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"C7G6+M2H Karanggupito, Kabupaten Ngawi, Jawa Timur",{'open_now': False},"[{'height': 448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113664865320311495836"">A Google User</a>'], 'photo_reference': 'AUGGfZlsmY6ghz_ivDvlKAyGDMb8OP_-rOJs9rh5syEydgWawQc82YsiuFm0sMdz_YlcUTfJ28k3raINpnV1JsiG1BbEgAFQBYwnmDw8YnIO4Wch5RDsEjBWiZB9hMQc_1C3on3la3Y75wKA-d-r_z4NArPQLxoJ6vaWlmv0VbedbpRRlncF', 'width': 720}]",ChIJM31v5xPzeS4RYIdiy3DyK_s,,0.0,ChIJM31v5xPzeS4RYIdiy3DyK_s,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJM31v5xPzeS4RYIdiy3DyK_s
OPERATIONAL,"C796+FM2, Malang, Karanggupito, Kec. Kendal, Kabupaten Ngawi, Jawa Timur 63261, Indonesia","{'location': {'lat': -7.580640099999999, 'lng': 111.2624348}, 'viewport': {'northeast': {'lat': -7.579258820107277, 'lng': 111.2637529298927}, 'southwest': {'lat': -7.581958479892721, 'lng': 111.2610532701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dek Linda,,"[{'height': 2176, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101030634345034169672"">A Google User</a>'], 'photo_reference': 'AUGGfZnPC0HNHoFYa7QzfPBnPls3PQaFEf0soiydY46lhuR8TLBkg5SKrzMT90ZQfU0lKSSRfa3nbKcTm0-To9AR5eOCMoDxQtSbHOzZMh5KNI2NMsNagPeb30s3H20Cwf-U7CIM9CMpBvVzlKhGaTf_gT3RGwqSld2uoiBEqtkk7XpVreaJ', 'width': 4608}]",ChIJQ4or7ALzeS4Rc1KgqLzrt3g,,0.0,ChIJQ4or7ALzeS4Rc1KgqLzrt3g,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJQ4or7ALzeS4Rc1KgqLzrt3g
OPERATIONAL,"Station Rd, Kendal LA9 6BT, United Kingdom","{'location': {'lat': 54.3315294, 'lng': -2.7418996}, 'viewport': {'northeast': {'lat': 54.33281397989272, 'lng': -2.740297370107278}, 'southwest': {'lat': 54.33011432010727, 'lng': -2.742997029892722}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Kendal Museum,{'open_now': False},"[{'height': 685, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104010387278740599117"">Kendal Museum</a>'], 'photo_reference': 'AUGGfZkGfemaPe7PdFuhftARDFX3IZImEUGowCj2Fi498OrCWmL1tuDUL2a20mSvx26rv0pQxOzMPpBaETHI_qNQQXu77fCwfvsH1hdAtWliFEutzjt7tdDjlIgaAvPB98Y81lZj7uA6OjW2MzuvIMEKBiMszjuQcg3exNtYHa6FAYiIpQQs', 'width': 1024}]",ChIJE9-o08ONfEgR-nUG-6MkRzc,"{'compound_code': '87J5+H6 Kendal, United Kingdom', 'global_code': '9C6V87J5+H6'}",4.5,ChIJE9-o08ONfEgR-nUG-6MkRzc,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",202.0,,,https://www.google.com/maps/place/?q=place_id:ChIJE9-o08ONfEgR-nUG-6MkRzc
