business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,photos,url
OPERATIONAL,"Gg. Tulung Agung No.45, Tanglog, Kalinyamat Wetan, Kec. Tegal Sel., Kota Tegal, Jawa Tengah 52192, Indonesia","{'location': {'lat': -6.898326399999999, 'lng': 109.1092062}, 'viewport': {'northeast': {'lat': -6.897104220107277, 'lng': 109.1105467798927}, 'southwest': {'lat': -6.899803879892721, 'lng': 109.1078471201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Balongan,ChIJI-i2Vuq5by4R9XwE3D-g6yM,5.0,ChIJI-i2Vuq5by4R9XwE3D-g6yM,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"{'compound_code': '4425+MM Kalinyamat Wetan, Tegal City, Central Java, Indonesia', 'global_code': '6P5F4425+MM'}",,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110323878088095220897"">Bagol Gnwn</a>'], 'photo_reference': 'AUGGfZl58dWc7wwB8ghD5PsgbY2XLlA6CEFAFeYYmcR8Tm1UFI3ZkzfH-a_iaLpQvGVYscBdGbnCWxZP1kJLhzZqJ_8UgNUl5KK9J5EXsbz1vZzQNBlSj-iOTys78kHOhOB7fehm19nNxVG7fzLFDrC52O1FrI9U5neCTviriq6CKl8QavE0', 'width': 1080}]",https://www.google.com/maps/place/?q=place_id:ChIJI-i2Vuq5by4R9XwE3D-g6yM
OPERATIONAL,"44CG+468, Debong Lor, Tegal Barat, Tegal City, Central Java, Indonesia","{'location': {'lat': -6.879704100000001, 'lng': 109.1255917}, 'viewport': {'northeast': {'lat': -6.878408070107279, 'lng': 109.1269264798927}, 'southwest': {'lat': -6.881107729892723, 'lng': 109.1242268201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tegal,ChIJ23YSXgC5by4Rzf555lb9BfI,0.0,ChIJ23YSXgC5by4Rzf555lb9BfI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ23YSXgC5by4Rzf555lb9BfI
OPERATIONAL,"Jl. Projosumarto 1 No.41, Kaligayam, Kec. Talang, Kabupaten Tegal, Jawa Tengah 52193, Indonesia","{'location': {'lat': -6.902148899999999, 'lng': 109.1411619}, 'viewport': {'northeast': {'lat': -6.900812020107279, 'lng': 109.1425076798927}, 'southwest': {'lat': -6.903511679892723, 'lng': 109.1398080201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TAMAN NILA BANGJAY KALIGAYAM,ChIJ3QPgOZC5by4RFzX2kLAOAB4,5.0,ChIJ3QPgOZC5by4RFzX2kLAOAB4,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"{'compound_code': '34XR+4F Kaligayam, Tegal Regency, Central Java, Indonesia', 'global_code': '6P5F34XR+4F'}",{'open_now': False},"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103282229388471107458"">A Google User</a>'], 'photo_reference': 'AUGGfZlVBD2a7XSdmhs4uPEacoL4fINB0kffhvlSfK3_F0ob6vCTlpUQGev3fO6uzusChA3z5ncYWGtRpZkYxAxfdc3p72hlK2mUID_-bqn5hxqU1N6WqBoMORoTcQi3xk6aZDwf0lX5TlESJeGvLMT-9gpGfvYVYVyL3McQF-U2RaY14djj', 'width': 3468}]",https://www.google.com/maps/place/?q=place_id:ChIJ3QPgOZC5by4RFzX2kLAOAB4
OPERATIONAL,"Jl. Duwet No.23, RT.05/RW.01, Giren, Kaligayam, Kec. Talang, Kabupaten Tegal, Jawa Tengah 52193, Indonesia","{'location': {'lat': -6.9069556, 'lng': 109.13871}, 'viewport': {'northeast': {'lat': -6.905632770107277, 'lng': 109.1400566298927}, 'southwest': {'lat': -6.908332429892721, 'lng': 109.1373569701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Budidaya Nila Bioflok BangJay,ChIJ5bs-LrG5by4RtnhTuYcfUOU,5.0,ChIJ5bs-LrG5by4RtnhTuYcfUOU,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"{'compound_code': '34VQ+6F Kaligayam, Tegal Regency, Central Java, Indonesia', 'global_code': '6P5F34VQ+6F'}",{'open_now': False},"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103282229388471107458"">A Google User</a>'], 'photo_reference': 'AUGGfZlC04fhrl2RXGaFMuGSfkGv-Vg2PSA5vXknFSMqXGifh7f71OOBUiH8DRLk6fmRy05w3rx2DkFPq5awAdvbPLCogfLbJrq8KYDU6VUbEOdWsZ9pNDR_BiEWJv-QLX8gLrdfWTfRLMHcspwEYQKisW_keO03dfjj2BlLUTq_PbRnhDtA', 'width': 3468}]",https://www.google.com/maps/place/?q=place_id:ChIJ5bs-LrG5by4RtnhTuYcfUOU
OPERATIONAL,"Gg. 5 Jl. Karanganyar, Karang Anyar, Mejasem Tim., Kec. Kramat, Kabupaten Tegal, Jawa Tengah 52181, Indonesia","{'location': {'lat': -6.8685249, 'lng': 109.1598993}, 'viewport': {'northeast': {'lat': -6.867238070107278, 'lng': 109.1612485798927}, 'southwest': {'lat': -6.869937729892722, 'lng': 109.1585489201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,ZaenAyulis,ChIJdQ80JJq5by4RWY9QZnlFD0s,0.0,ChIJdQ80JJq5by4RWY9QZnlFD0s,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': '45J5+HX East Mejasem, Tegal Regency, Central Java, Indonesia', 'global_code': '6P5F45J5+HX'}",,,https://www.google.com/maps/place/?q=place_id:ChIJdQ80JJq5by4RWY9QZnlFD0s
OPERATIONAL,"Dusun jagasura desa Gumalar rt10/01, Kec. Adiwerna, Kabupaten Tegal, Jawa Tengah 52194, Indonesia","{'location': {'lat': -6.9264163, 'lng': 109.1024406}, 'viewport': {'northeast': {'lat': -6.924848720107278, 'lng': 109.1037818798927}, 'southwest': {'lat': -6.927548379892722, 'lng': 109.1010822201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jagasura_farm,ChIJgYcyhli5by4RtknzW6y9YVo,4.6,ChIJgYcyhli5by4RtknzW6y9YVo,"['tourist_attraction', 'point_of_interest', 'establishment']",21,"{'compound_code': '34F2+CX Penarukan, Tegal Regency, Central Java, Indonesia', 'global_code': '6P5F34F2+CX'}",{'open_now': False},"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106490365365732093436"">A Google User</a>'], 'photo_reference': 'AUGGfZmrG9McI81fnPpSgrpb-dZsAfyLqlc3hEaynxvkdEXwzklGS6kbKZm7Ro_jQI_5bSABPE-4OhIoqX6OEBTZ0xw2TkbHeEJxrkp7I7dToSf_aPsHdt1ilaqQS-PeCIazw1JVqyvgKqmWBWVcnVUJQ8IlBsBv79c0zP7R8ZER6gFhEUI5', 'width': 1080}]",https://www.google.com/maps/place/?q=place_id:ChIJgYcyhli5by4RtknzW6y9YVo
OPERATIONAL,"Jl. KH. Ahmad Dahlan No.1, Mangkukusuman, Kec. Tegal Tim., Kota Tegal, Jawa Tengah 52131, Indonesia","{'location': {'lat': -6.8673413, 'lng': 109.1415199}, 'viewport': {'northeast': {'lat': -6.865997670107277, 'lng': 109.1428384798927}, 'southwest': {'lat': -6.868697329892721, 'lng': 109.1401388201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TUGU PANCASILA KOTA TEGAL.,ChIJCTbOTJq3by4RduUQjUOImW0,4.7,ChIJCTbOTJq3by4RduUQjUOImW0,"['tourist_attraction', 'point_of_interest', 'establishment']",14,"{'compound_code': '44MR+3J Mangkukusuman, Tegal City, Central Java, Indonesia', 'global_code': '6P5F44MR+3J'}",{'open_now': True},"[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114853410708729341717"">A Google User</a>'], 'photo_reference': 'AUGGfZk0crOz8pgVdpHwd-oNhSFTHwWDTxy5y0JAcTwPZvkXUFTRzMEGaTtodM9510MPkMlJ_ulu-zevZb-BixmrDsktRXVBpXAZqkBkrqkSjbFv8FhK1uBzxMUGJoIu2qmHAeVY37QCV6E1uMPHMMDnMMndsoEwpco5PNKGvo1SQD_mxmcW', 'width': 3072}]",https://www.google.com/maps/place/?q=place_id:ChIJCTbOTJq3by4RduUQjUOImW0
OPERATIONAL,"34J7+3C, Sawah, Pecangakan, Kec. Adiwerna, Kabupaten Tegal, Jawa Tengah, Indonesia","{'location': {'lat': -6.919786299999999, 'lng': 109.1132455}, 'viewport': {'northeast': {'lat': -6.918457420107277, 'lng': 109.1146976798927}, 'southwest': {'lat': -6.921157079892721, 'lng': 109.1119980201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KD H. iing,ChIJGyy8am-5by4RCjCh8LEcWrU,5.0,ChIJGyy8am-5by4RCjCh8LEcWrU,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113272874619306986322"">A Google User</a>'], 'photo_reference': 'AUGGfZleZtinYC7m2MiR-kcGZPiVas_gq1Z6CF2WQTdPUxkQr3iEwitEpoodW5hpcympBCaUXXLmbawAryI31ORMXtn7486pYGjgGSS7ZvyWY_y5o5uHtT5Qi9Vx-XRTe9AW700sEbK2mY6OYSRxmDTnEOB7efNhVi7QfTfhksE_oiw09LF8', 'width': 1920}]",https://www.google.com/maps/place/?q=place_id:ChIJGyy8am-5by4RCjCh8LEcWrU
OPERATIONAL,"33GR+JH2, Lumingser, Adiwerna, Tegal Regency, Central Java, Indonesia","{'location': {'lat': -6.923475, 'lng': 109.0913824}, 'viewport': {'northeast': {'lat': -6.922116920107277, 'lng': 109.0925896798927}, 'southwest': {'lat': -6.924816579892721, 'lng': 109.0898900201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,gedung serbaguna,ChIJmczfZ0u7by4RjeZf7OvShCA,4.7,ChIJmczfZ0u7by4RjeZf7OvShCA,"['tourist_attraction', 'point_of_interest', 'establishment']",6,,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112070229729188894603"">A Google User</a>'], 'photo_reference': 'AUGGfZknmS7poUaM567qnIc-lZmskW4_kfBwEIoGfBIPimNk_EfcncWCegNG6V3wLWyIedcDUHEuSs6SRaWE3TXQ1RqcZurK-A4Fa1UGe1aXh86atvNasFY-V0_fmiL7YfItT1nQg3B7J_5umYsDYrR1r-vngycxAtj2LsqzK2p--apT4RFD', 'width': 3000}]",https://www.google.com/maps/place/?q=place_id:ChIJmczfZ0u7by4RjeZf7OvShCA
OPERATIONAL,"Jl. Samadikun perumahan griya mustika No.3, Debong Lor, Kec. Tegal Bar., Kota Tegal, Jawa Tengah 52115, Indonesia","{'location': {'lat': -6.883890000000001, 'lng': 109.12635}, 'viewport': {'northeast': {'lat': -6.882458220107278, 'lng': 109.1277783298927}, 'southwest': {'lat': -6.885157879892722, 'lng': 109.1250786701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot Betik Tegal,ChIJBaM3Cxi5by4RGx6CxGIs6SA,0.0,ChIJBaM3Cxi5by4RGx6CxGIs6SA,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': '448G+CG Debong Lor, Tegal City, Central Java, Indonesia', 'global_code': '6P5F448G+CG'}",,,https://www.google.com/maps/place/?q=place_id:ChIJBaM3Cxi5by4RGx6CxGIs6SA
OPERATIONAL,"43FR+RW2, Cabawan, Margadana, Tegal City, Central Java 52147, Indonesia","{'location': {'lat': -6.8748498, 'lng': 109.0929854}, 'viewport': {'northeast': {'lat': -6.8741559, 'lng': 109.0944590298927}, 'southwest': {'lat': -6.8769315, 'lng': 109.0917593701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sawah nya amelia,ChIJr2bN1Di5by4RZ_JiqKQVMUg,0.0,ChIJr2bN1Di5by4RZ_JiqKQVMUg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJr2bN1Di5by4RZ_JiqKQVMUg
OPERATIONAL,"44CG+468, Debong Lor, Tegal Barat, Tegal City, Central Java, Indonesia","{'location': {'lat': -6.879704100000001, 'lng': 109.1255917}, 'viewport': {'northeast': {'lat': -6.878408070107279, 'lng': 109.1269264798927}, 'southwest': {'lat': -6.881107729892723, 'lng': 109.1242268201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug cikemem,ChIJDbMEbgC5by4RIUrkNFzUppQ,0.0,ChIJDbMEbgC5by4RIUrkNFzUppQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJDbMEbgC5by4RIUrkNFzUppQ
OPERATIONAL,"Jl. Arum No.25, RT.01/RW.10, Randugunting, Kec. Tegal Sel., Kota Tegal, Jawa Tengah 52131, Indonesia","{'location': {'lat': -6.8816432, 'lng': 109.1306975}, 'viewport': {'northeast': {'lat': -6.880235220107277, 'lng': 109.1320876798927}, 'southwest': {'lat': -6.882934879892721, 'lng': 109.1293880201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Jogja,ChIJZ9vrjSi5by4R_gcDXmOK2zg,0.0,ChIJZ9vrjSi5by4R_gcDXmOK2zg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': '449J+87 Randugunting, Tegal City, Central Java, Indonesia', 'global_code': '6P5F449J+87'}",{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101024379469040482901"">A Google User</a>'], 'photo_reference': 'AUGGfZlUw8VtyrOO43ebD9qFWqqoRyaS3fZaaZGhLaJrhIeRrl7EibuYyISIZTtlQoL_1mS0pCxuKrO1_yO64dp7qInF1thmrBdQ0gTaZM5QtGG4FzMyu9UOWDLK9h72aDCceD7G99l9BpBj25Q6C6B8_rFkMjik0jgTKiCsFm0WSU_C-u8D', 'width': 4160}]",https://www.google.com/maps/place/?q=place_id:ChIJZ9vrjSi5by4R_gcDXmOK2zg
