business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,plus_code,permanently_closed,url
OPERATIONAL,"7XW8+MJG, Rantau Kadam, Karang Dapo, Musi Rawas Regency, South Sumatra 31658, Indonesia","{'location': {'lat': -2.7033305, 'lng': 102.9665872}, 'viewport': {'northeast': {'lat': -2.701994020107278, 'lng': 102.9679437298927}, 'southwest': {'lat': -2.704693679892722, 'lng': 102.9652440701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Iskandar hotel,ChIJF_kMYWc3MC4RVy4tpQzbEBQ,3.5,ChIJF_kMYWc3MC4RVy4tpQzbEBQ,"['lodging', 'point_of_interest', 'establishment']",2,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116832920722068137165"">A Google User</a>'], 'photo_reference': 'AUGGfZn6Bw3IBYYOFeOtAFbE2emMRVnueR_hNtdjpq20uBpc4KHCIJroqCiI0LdmVl3koXVqkiSSf-F-JkZy6pNSuiwWXu9PTFkGofy24zrgU5LUFsoo67M_VTjptjx2ZJt_j0kSB1o6AlCvr96RG50zOq4rwe3FyBKeL5MGxhivyS1nAr5D', 'width': 1280}]",,,https://www.google.com/maps/place/?q=place_id:ChIJF_kMYWc3MC4RVy4tpQzbEBQ
OPERATIONAL,"723P+V78, Biaro Baru, Karang Dapo, North Musi Rawas Regency, South Sumatra, Indonesia","{'location': {'lat': -2.7453255, 'lng': 103.035694}, 'viewport': {'northeast': {'lat': -2.743975670107277, 'lng': 103.0370438298927}, 'southwest': {'lat': -2.746675329892722, 'lng': 103.0343441701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rumah Laura rabil,ChIJ5xymGZxHMC4ReGKRa6cWFsg,0.0,ChIJ5xymGZxHMC4ReGKRa6cWFsg,"['lodging', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ5xymGZxHMC4ReGKRa6cWFsg
OPERATIONAL,"7XV2+87Q, Kertasari, Karang Dapo, Musi Rawas Regency, South Sumatra 31658, Indonesia","{'location': {'lat': -2.7069493, 'lng': 102.9508276}, 'viewport': {'northeast': {'lat': -2.705530770107278, 'lng': 102.9521883798927}, 'southwest': {'lat': -2.708230429892723, 'lng': 102.9494887201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Ade iman putra,ChIJDXQInHc3MC4RL-kWayu_exw,5.0,ChIJDXQInHc3MC4RL-kWayu_exw,"['lodging', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJDXQInHc3MC4RL-kWayu_exw
OPERATIONAL,"723P+V78, Biaro Baru, Karang Dapo, North Musi Rawas Regency, South Sumatra, Indonesia","{'location': {'lat': -2.7453255, 'lng': 103.035694}, 'viewport': {'northeast': {'lat': -2.743975670107277, 'lng': 103.0370438298927}, 'southwest': {'lat': -2.746675329892722, 'lng': 103.0343441701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rumah GIO BOYY,ChIJB4ZZJJRHMC4RDHe3CgTj6rk,0.0,ChIJB4ZZJJRHMC4RDHe3CgTj6rk,"['lodging', 'point_of_interest', 'establishment']",0,"[{'height': 8160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106250644171219892713"">A Google User</a>'], 'photo_reference': 'AUGGfZlioUQjNF8LfpzFU3Mb7i6CamoysPHkZ3HZXhVyxKZQKjjjA-8NfWSUZ58b8GaZWI_guI65l4Ezdnyked07SCj58j50b8cfbg_WfHaX11C0KEiSDeg14KC-cIvwHTcolqEPRtgxqnWeKQtQffsNhBrEe20_sD6k--JDf52YOzR6KJlS', 'width': 6144}]",,,https://www.google.com/maps/place/?q=place_id:ChIJB4ZZJJRHMC4RDHe3CgTj6rk
OPERATIONAL,"53RJ+5HG, Setia Marga, Karang Dapo, Musi Rawas Regency, South Sumatra 31657, Indonesia","{'location': {'lat': -2.8095595, 'lng': 103.0814676}, 'viewport': {'northeast': {'lat': -2.808102420107278, 'lng': 103.0827790298927}, 'southwest': {'lat': -2.810802079892722, 'lng': 103.0800793701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Micht,ChIJAd-oYGBFMC4RSTcCZnpps6s,1.0,ChIJAd-oYGBFMC4RSTcCZnpps6s,"['lodging', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJAd-oYGBFMC4RSTcCZnpps6s
OPERATIONAL,"7XX9+M96, Rantau Kadam, Karang Dapo, Musi Rawas Regency, South Sumatra, Indonesia","{'location': {'lat': -2.7007717, 'lng': 102.96838}, 'viewport': {'northeast': {'lat': -2.699414470107278, 'lng': 102.9697316298927}, 'southwest': {'lat': -2.702114129892723, 'lng': 102.9670319701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel m.alfa rizi,ChIJxXVB_mo3MC4RokzuWWY3bFg,0.0,ChIJxXVB_mo3MC4RokzuWWY3bFg,"['lodging', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJxXVB_mo3MC4RokzuWWY3bFg
OPERATIONAL,"C32C+54J, Bingin Teluk, Rawas Ilir, North Musi Rawas Regency, South Sumatra, Indonesia","{'location': {'lat': -2.5995362, 'lng': 103.0702646}, 'viewport': {'northeast': {'lat': -2.597624920107278, 'lng': 103.07364845}, 'southwest': {'lat': -2.600324579892722, 'lng': 103.06913665}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,MES PT. PUTRA KONTRINDO ABADI,ChIJS7epArQ7MC4RQLRwCvAs36k,0.0,ChIJS7epArQ7MC4RQLRwCvAs36k,"['lodging', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJS7epArQ7MC4RQLRwCvAs36k
OPERATIONAL,"JL.POROS SP5 DUSUN VI No.BLOK F, Setia Marga, Karang Dapo, Kab. Musi Rawas Utara, Sumatera Selatan 31658, Indonesia","{'location': {'lat': -2.7739741, 'lng': 103.097347}, 'viewport': {'northeast': {'lat': -2.772587170107277, 'lng': 103.0987667798927}, 'southwest': {'lat': -2.775286829892722, 'lng': 103.0960671201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Suprapto,ChIJzZmQMwBBMC4RbLgKrfWt-1E,0.0,ChIJzZmQMwBBMC4RbLgKrfWt-1E,"['lodging', 'point_of_interest', 'establishment']",0,,"{'compound_code': '63GW+9W Setia Marga, North Musi Rawas Regency, South Sumatra, Indonesia', 'global_code': '6P9563GW+9W'}",,https://www.google.com/maps/place/?q=place_id:ChIJzZmQMwBBMC4RbLgKrfWt-1E
OPERATIONAL,"83R8+VGF, Mandi Angin, Rawas Ilir, Musi Rawas Regency, South Sumatra, Indonesia","{'location': {'lat': -2.6577861, 'lng': 103.0662595}, 'viewport': {'northeast': {'lat': -2.656441870107278, 'lng': 103.0676113798927}, 'southwest': {'lat': -2.659141529892723, 'lng': 103.0649117201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel MATFIES,ChIJAWYi2Ik5MC4RmN0pbHvdryA,0.0,ChIJAWYi2Ik5MC4RmN0pbHvdryA,"['lodging', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJAWYi2Ik5MC4RmN0pbHvdryA
OPERATIONAL,"sp3 block A3, Marga Baru, Kec. Muara Lakitan, Kabupaten Musi Rawas, Sumatera Selatan 31657, Indonesia","{'location': {'lat': -2.8055253, 'lng': 103.1261623}, 'viewport': {'northeast': {'lat': -2.804179570107277, 'lng': 103.1275291798927}, 'southwest': {'lat': -2.806879229892722, 'lng': 103.1248295201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel kasipan,ChIJ-bo1rMdDMC4RGbrHRxYZv_Q,1.5,ChIJ-bo1rMdDMC4RGbrHRxYZv_Q,"['lodging', 'point_of_interest', 'establishment']",2,,"{'compound_code': '54VG+QC Marga Baru, Musi Rawas Regency, South Sumatra, Indonesia', 'global_code': '6P9554VG+QC'}",,https://www.google.com/maps/place/?q=place_id:ChIJ-bo1rMdDMC4RGbrHRxYZv_Q
OPERATIONAL,"Muara Rupit, Rupit, North Musi Rawas Regency, South Sumatra 31654, Indonesia","{'location': {'lat': -2.726015, 'lng': 102.9117174}, 'viewport': {'northeast': {'lat': -2.724658370107278, 'lng': 102.9130714298927}, 'southwest': {'lat': -2.727358029892722, 'lng': 102.9103717701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Penginapan Rupit,ChIJwypmu4xJMC4RGm9xZ6o8wJ4,4.4,ChIJwypmu4xJMC4RGm9xZ6o8wJ4,"['lodging', 'point_of_interest', 'establishment']",14,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104726075151074384350"">A Google User</a>'], 'photo_reference': 'AUGGfZkMFOZY5SGWeiW2YGmZ8bJkMb8D01DgheuL9XOkqcaVlIDaRX6RTGWTIoogRyqrHTIz1PY4YTE815FiZ6RqKV_JL6QP3k885gAXfs4amNTBinm3V5B-gU0RGzY7Za9d9USzFo2hexguClJZ7USU9_TAtwKnN_HatG7oQ1d-VsBK5itP', 'width': 1920}]","{'compound_code': '7WF6+HM Muara Rupit, North Musi Rawas Regency, South Sumatra, Indonesia', 'global_code': '6P947WF6+HM'}",,https://www.google.com/maps/place/?q=place_id:ChIJwypmu4xJMC4RGm9xZ6o8wJ4
OPERATIONAL,"72V7+PJ, Karang Dapo II, Karang Dapo, North Musi Rawas Regency, South Sumatra, Indonesia","{'location': {'lat': -2.7055737, 'lng': 103.0154862}, 'viewport': {'northeast': {'lat': -2.704306220107277, 'lng': 103.0167840798927}, 'southwest': {'lat': -2.707005879892721, 'lng': 103.0140844201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rumah pak Amrin,ChIJadcSZgA5MC4RU_AFPLQgLNI,5.0,ChIJadcSZgA5MC4RU_AFPLQgLNI,"['lodging', 'point_of_interest', 'establishment']",1,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101058489240536220861"">A Google User</a>'], 'photo_reference': 'AUGGfZlN037BIaJNrGy0pbH9oY4rdVbY_VcXqrMaaSIAJbkuOuegXrlT5m6B_5D6czboSPuboiaAk88AxtqqjygBDtrGvTVE_pTWBACuiT-7-Ln4D_vEuGdLOTyiFgO0frzvAT4K1LlFxN4YsVSUec5IUrehVdI74vjJKjW27iBPhSwtUbCY', 'width': 3456}]",,,https://www.google.com/maps/place/?q=place_id:ChIJadcSZgA5MC4RU_AFPLQgLNI
OPERATIONAL,"8WC5+22X, Lubuk Rumbai Baru, Rupit, North Musi Rawas Regency, South Sumatra 31654, Indonesia","{'location': {'lat': -2.6798715, 'lng': 102.9076299}, 'viewport': {'northeast': {'lat': -2.678565270107278, 'lng': 102.9089246798927}, 'southwest': {'lat': -2.681264929892723, 'lng': 102.9062250201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Wisma gacor selalu,ChIJRSh1_jQ3MC4R7sTFK3srWPY,5.0,ChIJRSh1_jQ3MC4R7sTFK3srWPY,"['lodging', 'point_of_interest', 'establishment']",1,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104908965048492729817"">A Google User</a>'], 'photo_reference': 'AUGGfZmKbjELm8i6976iVvIKh5dz7JZwLTW7qMc_67YfSOUIgxIJ_9eJ15bDtqnHssPrmdV9U37QOZ0bJytnUVM_1JQWQYVhDN09-I7aDulwNNqeQDuYa-XedMgIee0xJS1Mt1KIf3knQzJUxoq9VrlU_rpbppSEq8X_onhKefcyARa0H2sS', 'width': 1080}]",,,https://www.google.com/maps/place/?q=place_id:ChIJRSh1_jQ3MC4R7sTFK3srWPY
OPERATIONAL,"73WP+89X, Mandi Angin, Rawas Ilir, North Musi Rawas Regency, South Sumatra, Indonesia","{'location': {'lat': -2.7041271, 'lng': 103.0859989}, 'viewport': {'northeast': {'lat': -2.702777270107278, 'lng': 103.0873487298927}, 'southwest': {'lat': -2.705476929892722, 'lng': 103.0846490701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rumah Bang Nathan,ChIJ44OreQA_MC4RwHYIJRpzw30,0.0,ChIJ44OreQA_MC4RwHYIJRpzw30,"['lodging', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ44OreQA_MC4RwHYIJRpzw30
OPERATIONAL,"31658, Rantau Kadam, Karang Dapo, Kab. Musi Rawas Utara, Sumatera Selatan 31658, Indonesia","{'location': {'lat': -2.7031693, 'lng': 102.9684295}, 'viewport': {'northeast': {'lat': -2.701811720107278, 'lng': 102.9697956798927}, 'southwest': {'lat': -2.704511379892722, 'lng': 102.9670960201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,mudrikha resort,ChIJp1Fd3_M3MC4RX_RlAoqJkUs,0.0,ChIJp1Fd3_M3MC4RX_RlAoqJkUs,"['point_of_interest', 'establishment']",0,,"{'compound_code': '7XW9+P9 Rantau Kadam, North Musi Rawas Regency, South Sumatra, Indonesia', 'global_code': '6P947XW9+P9'}",,https://www.google.com/maps/place/?q=place_id:ChIJp1Fd3_M3MC4RX_RlAoqJkUs
OPERATIONAL,"7XX8+FV7, Jl. Raya Rupit-Karang Dapo, Rantau Kadam, Karang Dapo, Kab. Musi Rawas Utara, Sumatera Selatan 31658, Indonesia","{'location': {'lat': -2.7013483, 'lng': 102.9671806}, 'viewport': {'northeast': {'lat': -2.700004170107277, 'lng': 102.9685423298927}, 'southwest': {'lat': -2.702703829892722, 'lng': 102.9658426701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Fadlan homestay,ChIJIay_li43MC4R8nKu4goJhMM,4.4,ChIJIay_li43MC4R8nKu4goJhMM,"['cafe', 'food', 'point_of_interest', 'establishment']",7,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115393986298766976766"">A Google User</a>'], 'photo_reference': 'AUGGfZmZpYM8gmPpTJJFVqrhRTtN4tSXYa__Kl0ZN95sAHxd09jt56fpy8On3YNGxtQX9UDCFOeaHlH0afBs1gEctD7uucYOcFdpYd7tOxm4RehryH21gcufiNHjWA5R4EM9AjzhlyFG_bPm1tRfb_L8sV8smydaOFjx0U5JQPBHiB_IhS4c', 'width': 960}]",,,https://www.google.com/maps/place/?q=place_id:ChIJIay_li43MC4R8nKu4goJhMM
OPERATIONAL,"94QR+3P, Beringin Makmur II, Rawas Ilir, Musi Rawas Regency, South Sumatra 31655, Indonesia","{'location': {'lat': -2.6123505, 'lng': 103.1418633}, 'viewport': {'northeast': {'lat': -2.611117620107278, 'lng': 103.1430519298927}, 'southwest': {'lat': -2.613817279892722, 'lng': 103.1403522701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,GRIYA PERDANA,ChIJnWGAQ6o9MC4RyJYXR2FJOyo,5.0,ChIJnWGAQ6o9MC4RyJYXR2FJOyo,"['lodging', 'point_of_interest', 'establishment']",3,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118290858775254988957"">A Google User</a>'], 'photo_reference': 'AUGGfZmkZQcepWmLasx6z92GgfnQQSG1fpl-gT8kLozgq8fKdYaXsfy0RHLIAhWOdmHU3ETGUbqBpiAgxd7eFkgi8GFk25fp6tZZteISklPdiK1m5s6_2mRJ9bEoEmJRgnfzbpkg5tCfW4xsBXSz82YVgDkLmKwpJU8r0J5R-AcWgGlNvbIQ', 'width': 1920}]",,,https://www.google.com/maps/place/?q=place_id:ChIJnWGAQ6o9MC4RyJYXR2FJOyo
CLOSED_PERMANENTLY,"Dusun 5 desa, Karang Dapo I, Karang Dapo, Kab. Musi Rawas Utara, Sumatera Selatan 31658, Indonesia","{'location': {'lat': -2.6953814, 'lng': 102.9822958}, 'viewport': {'northeast': {'lat': -2.694086070107278, 'lng': 102.9837270798927}, 'southwest': {'lat': -2.696785729892723, 'lng': 102.9810274201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rumah ijal,ChIJxS0NuqA3MC4RuIGU93rsRVM,0.0,ChIJxS0NuqA3MC4RuIGU93rsRVM,"['lodging', 'point_of_interest', 'establishment']",0,,"{'compound_code': '8X3J+VV Karang Dapo I, North Musi Rawas Regency, South Sumatra, Indonesia', 'global_code': '6P948X3J+VV'}",True,https://www.google.com/maps/place/?q=place_id:ChIJxS0NuqA3MC4RuIGU93rsRVM
