business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,plus_code,photos,opening_hours,url
OPERATIONAL,"4FJP+X7F, Moruku, Dekai, Yahukimo regency, Papua 99571, Indonesia","{'location': {'lat': -4.8675637, 'lng': 139.4856768}, 'viewport': {'northeast': {'lat': -4.866013370107277, 'lng': 139.4867679798927}, 'southwest': {'lat': -4.868713029892721, 'lng': 139.4840683201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Yahukimo 1,ChIJq3n-M98sP2gRJXaGtAlvCzE,3.3,ChIJq3n-M98sP2gRJXaGtAlvCzE,"['lodging', 'point_of_interest', 'establishment']",15.0,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101568820021283060048"">A Google User</a>'], 'photo_reference': 'AUGGfZn3DXCdcBI8LRnl5nEgmO-kIrn3UqkNs52TbfFEfhZVeExF209Sk4u6rPY0vdIiHon3tEdOnYqbpUReUdwd9Cvh476qzShGf5XAgdQ57EUNWkqZMpbsWqBB2tDUVyhLpaWCWjJoKssPOTd1jlpc4yN4nvhfI5SCXe0wkO9Bb2EdO3AR', 'width': 4000}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJq3n-M98sP2gRJXaGtAlvCzE
OPERATIONAL,"Jl. Sumbawa No.1, Wamena Kota, Wamena, Jayawijaya Regency, Papua 99511, Indonesia","{'location': {'lat': -4.097026, 'lng': 138.9489275}, 'viewport': {'northeast': {'lat': -4.095603020107278, 'lng': 138.9502420298927}, 'southwest': {'lat': -4.098302679892722, 'lng': 138.9475423701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Grand Baliem Hotel Wamena,ChIJ6Z8gecJtPmgRC19fJ4ezE9M,4.6,ChIJ6Z8gecJtPmgRC19fJ4ezE9M,"['lodging', 'point_of_interest', 'establishment']",156.0,"{'compound_code': 'WW3X+5H Wamena Kota, Jayawijaya Regency, Papua, Indonesia', 'global_code': '6Q7WWW3X+5H'}","[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100513614716521392357"">magira pasaribu</a>'], 'photo_reference': 'AUGGfZm_fXJPgFg_jCDFvmT257RmQkTG0Caut2Bbbq3rM3X1DP3ms7D37y4sFUA-7o0ik8wDVhMUNlvdihJuOksYLzJAQReovD45ZvHMmwplQfZVUC0VZGSkHfrCKg38YCJNpEu0GpPgSP-cHSprjRcW-RPXnAp8e90Ag6uXTJ1gmQL7D3hK', 'width': 4624}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ6Z8gecJtPmgRC19fJ4ezE9M
OPERATIONAL,"WX33+XG8, JL. Hom-Hom - Pikhe, Wamena Kota, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia","{'location': {'lat': -4.095096, 'lng': 138.953834}, 'viewport': {'northeast': {'lat': -4.093733270107279, 'lng': 138.9551794298927}, 'southwest': {'lat': -4.096432929892723, 'lng': 138.9524797701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,The Honai Resort,ChIJ0V-yCZtsPmgRXtEwOG8rjPE,4.3,ChIJ0V-yCZtsPmgRXtEwOG8rjPE,"['lodging', 'point_of_interest', 'establishment']",7.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ0V-yCZtsPmgRXtEwOG8rjPE
OPERATIONAL,"Jl. Irian No.26, Wamena Kota, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia","{'location': {'lat': -4.0943935, 'lng': 138.9419323}, 'viewport': {'northeast': {'lat': -4.093074320107278, 'lng': 138.9433067298928}, 'southwest': {'lat': -4.095773979892722, 'lng': 138.9406070701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rainbow hotel,ChIJlc_y4ZJsPmgRR9VPE_4yjIo,3.7,ChIJlc_y4ZJsPmgRR9VPE_4yjIo,"['lodging', 'point_of_interest', 'establishment']",96.0,"{'compound_code': 'WW4R+7Q Wamena Kota, Jayawijaya Regency, Papua, Indonesia', 'global_code': '6Q7WWW4R+7Q'}","[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109018812891023328242"">Choky Amitie</a>'], 'photo_reference': 'AUGGfZki5a4GEXOW6fb64VNrajFYQd2NbZlEGuhnwPL2Z8ZWmZF7wHawTrXuQJ3s7Px3ibLJkHqc6njKUQIPifdAFLFUrHucgFTQRZ1iaR7HRS8Nb-enBtcjkZmTn1Vx1aWameZnn_YxfoeFopr7eNTFkDqzZxc_k22iBZNzIFyBj7RDsHAW', 'width': 4032}]",,https://www.google.com/maps/place/?q=place_id:ChIJlc_y4ZJsPmgRR9VPE_4yjIo
OPERATIONAL,"VXX5+XVJ, Wesaput, Wamena, Jayawijaya Regency, Papua 99511, Indonesia","{'location': {'lat': -4.100035099999999, 'lng': 138.9596493}, 'viewport': {'northeast': {'lat': -4.098628420107278, 'lng': 138.9611024798927}, 'southwest': {'lat': -4.101328079892722, 'lng': 138.9584028201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Green Wesaput Hotel,ChIJ68dMaYJsPmgRrvvXdo8HZcM,3.9,ChIJ68dMaYJsPmgRrvvXdo8HZcM,"['lodging', 'point_of_interest', 'establishment']",48.0,,"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106785684076453694028"">Fred Huby</a>'], 'photo_reference': 'AUGGfZm_MglXUpeOiVLpYF54I5vFcbykg8VU_ecFeSpUQAZpodEfCAm-JpNJZ88C2vB3ctWUF9MciKG-hXLiNlAefXhLyN01i0BNCOWV_ZayeO2q-rytBbcPOz_jBHlsWbHT5ZiAB21Zo668zkJihty2IujUzRoXMYlYo07iEaUpCJGAwwvM', 'width': 4032}]",,https://www.google.com/maps/place/?q=place_id:ChIJ68dMaYJsPmgRrvvXdo8HZcM
OPERATIONAL,"WX32+74C, JL. Jenderal Gatot Subroto, Wamena Kota, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia","{'location': {'lat': -4.096816, 'lng': 138.9502641}, 'viewport': {'northeast': {'lat': -4.095449020107278, 'lng': 138.9516497798927}, 'southwest': {'lat': -4.098148679892722, 'lng': 138.9489501201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Syahrial Jaya Hotel,ChIJI_wKpppsPmgRUVQLzkDOINs,3.0,ChIJI_wKpppsPmgRUVQLzkDOINs,"['lodging', 'point_of_interest', 'establishment']",4.0,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105891912755258830153"">A Google User</a>'], 'photo_reference': 'AUGGfZl7xm_Wz03Yi7pZIbJflqrvGPav-UghDyM94WdGBZx6BPSsdPmvwv-yG870oPtE5-8d3NF7sfIDZTU3HpUQ3RHRY5eNziEDTRC8VP_u9ytsiOgEiIJHE4gBY4tUA-ufOYl06wwzi6fi-IadRWsNMNyWnuLn5sLNZqOEykllrOr2GvDo', 'width': 4032}]",,https://www.google.com/maps/place/?q=place_id:ChIJI_wKpppsPmgRUVQLzkDOINs
OPERATIONAL,"4FJP+X7F, Moruku, Dekai, Yahukimo regency, Papua 99571, Indonesia","{'location': {'lat': -4.8675637, 'lng': 139.4856768}, 'viewport': {'northeast': {'lat': -4.866013370107277, 'lng': 139.4867679798927}, 'southwest': {'lat': -4.868713029892721, 'lng': 139.4840683201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Yahukimo 2,ChIJq3n-M98sP2gRkNpQAaG9kDM,3.1,ChIJq3n-M98sP2gRkNpQAaG9kDM,"['lodging', 'point_of_interest', 'establishment']",52.0,,"[{'height': 385, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105448348962292858646"">indah lestari</a>'], 'photo_reference': 'AUGGfZl8fD_I9N4EI1rEpjoynAbON6PO1W_40QXQUzPmch-WBP5gmYg_7UX5AwRqaD7bLG3NIV7rm_acVlzdM81OiQoxyV6tPrlbT8e5ssEqCsA58_ppjbo7RQ3FIG8XOlEoTs35VLCyvddWlvXK__E77ykMUqcp16OgNFg97lLj-Pnm030V', 'width': 540}]",,https://www.google.com/maps/place/?q=place_id:ChIJq3n-M98sP2gRkNpQAaG9kDM
OPERATIONAL,"Jl. Irian No.18, Honelama, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia","{'location': {'lat': -4.097402, 'lng': 138.9358054}, 'viewport': {'northeast': {'lat': -4.096086670107278, 'lng': 138.9371723298927}, 'southwest': {'lat': -4.098786329892722, 'lng': 138.9344726701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Srikandi Hotel,ChIJo16SJfJsPmgRXsb_8Fq87SY,3.3,ChIJo16SJfJsPmgRXsb_8Fq87SY,"['lodging', 'point_of_interest', 'establishment']",20.0,"{'compound_code': 'WW3P+38 Honelama, Jayawijaya Regency, Papua, Indonesia', 'global_code': '6Q7WWW3P+38'}","[{'height': 532, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107200777531885532715"">A Google User</a>'], 'photo_reference': 'AUGGfZnmKWo0nEsStAFJWIBRzJAgXuVO9ULbscvHfDwwyOg95-3UUgjKALnVLcAyfdfuXkezOnD36OougUbTUymWLIm7iO7aXehWEbPxzTCTvwYKfLv3MMJV0qTci5_JnMz4dAvzhLEcdnotqq8esnhjrDz6bAN204PR_EvLkkySfsWqKdVT', 'width': 720}]",,https://www.google.com/maps/place/?q=place_id:ChIJo16SJfJsPmgRXsb_8Fq87SY
OPERATIONAL,"Jl Pattimura No 32 Wamena, Kama, Wesaput, Jayawijaya Regency, Papua 99511, Indonesia","{'location': {'lat': -4.088417499999999, 'lng': 138.9453802}, 'viewport': {'northeast': {'lat': -4.087020520107278, 'lng': 138.9466996298927}, 'southwest': {'lat': -4.089720179892722, 'lng': 138.9439999701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Mas Budi,ChIJaSFdn8mJFWgR61UiG6z5G2g,3.8,ChIJaSFdn8mJFWgR61UiG6z5G2g,"['lodging', 'point_of_interest', 'establishment']",71.0,"{'compound_code': 'WW6W+J5 Kama, Jayawijaya Regency, Papua, Indonesia', 'global_code': '6Q7WWW6W+J5'}","[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101670126549042304114"">Suryaputraramadhan67 67</a>'], 'photo_reference': 'AUGGfZnZSOfV3rdm1AxwBm0NSdRaDvTo334B5RAQFg6kEpaSFsI0plutGJdsfSQOYbNJhbAaV99MiuMaH-Xu7RYBPB5V9Q6LSB1A-O22PxtnuJI1LWdNlDU5RNWW3NPBcMRX09TWX2nAQD8nNU_rgk_TKEJceACka_TXdn2P_XviQxydpLdM', 'width': 4608}]",,https://www.google.com/maps/place/?q=place_id:ChIJaSFdn8mJFWgR61UiG6z5G2g
OPERATIONAL,"Jl. Bayangkara, Hurekama, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia","{'location': {'lat': -4.0989887, 'lng': 138.9395079}, 'viewport': {'northeast': {'lat': -4.097602470107278, 'lng': 138.9408406798927}, 'southwest': {'lat': -4.100302129892722, 'lng': 138.9381410201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Grand Sartika,ChIJb7dgfr5tPmgRC64oNk4r9m8,4.0,ChIJb7dgfr5tPmgRC64oNk4r9m8,"['lodging', 'point_of_interest', 'establishment']",274.0,"{'compound_code': 'WW2Q+CR Hurekama, Jayawijaya Regency, Papua, Indonesia', 'global_code': '6Q7WWW2Q+CR'}","[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117794416794904326125"">A Google User</a>'], 'photo_reference': 'AUGGfZl-pAOBiniiXJDeZb1WYteKmRdteWrnTDO1OKvtg4uZ08nrqgfaGNRBH9QwmgsECfo-wVfoBt4i4er9zeUcpEoO-L8YPpSlDXe_767zd6Z9BKphYonch-0Eniucl1rcJI-Lutu-mIvuE7YLEXzq188H17uNjscLsOTz7MoPrcQoSOQn', 'width': 1280}]",,https://www.google.com/maps/place/?q=place_id:ChIJb7dgfr5tPmgRC64oNk4r9m8
OPERATIONAL,"Jl. Irian No.40, Hurekama, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia","{'location': {'lat': -4.0957582, 'lng': 138.9392487}, 'viewport': {'northeast': {'lat': -4.094447220107279, 'lng': 138.9406169798928}, 'southwest': {'lat': -4.097146879892723, 'lng': 138.9379173201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Putri Dani,ChIJ4bU9KFFtPmgREntV6sLgdI8,4.1,ChIJ4bU9KFFtPmgREntV6sLgdI8,"['lodging', 'point_of_interest', 'establishment']",50.0,"{'compound_code': 'WW3Q+MM Hurekama, Jayawijaya Regency, Papua, Indonesia', 'global_code': '6Q7WWW3Q+MM'}","[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115751856670608836834"">Semuel Yigibalom</a>'], 'photo_reference': 'AUGGfZlD-kSwJNAscOapTyLVyzRhi8QNbOMnedcjp7Kmr4UlI--1tPQtpMz3kAPht5HSQh3SJJbBi-JPUaGdmoJM8vfhBvwCrXtlUutymNgMCIWzFrUMDkF9B4e4_jIglmJZAX_d3To2x26JmD3PEYJ_B_YJEDRYSG1mMCavyVUaltHkPuyY', 'width': 3000}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ4bU9KFFtPmgREntV6sLgdI8
OPERATIONAL,"Jl. Ambon No.1, Wamena Kota, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia","{'location': {'lat': -4.0941263, 'lng': 138.9482536}, 'viewport': {'northeast': {'lat': -4.092841070107278, 'lng': 138.9496371798927}, 'southwest': {'lat': -4.095540729892722, 'lng': 138.9469375201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Baliem Guest House,ChIJK7V5oLBtPmgRbCsMLXmjkEY,5.0,ChIJK7V5oLBtPmgRbCsMLXmjkEY,"['lodging', 'point_of_interest', 'establishment']",2.0,"{'compound_code': 'WW4X+88 Wamena Kota, Jayawijaya Regency, Papua, Indonesia', 'global_code': '6Q7WWW4X+88'}","[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101702020812679019167"">A Google User</a>'], 'photo_reference': 'AUGGfZlXGfGRDcw3t9ECq38MG6FdfyYGPt-9l-RiN1BwBcpPvfKeOVRVWjrfwS_t_zDKx1pvBeWkTAv3aCTvgTNvwKBjoQUaA-vADN85Zu3IQAGVpU8Cik8rpGKkBiR5kplUPjGx4mjqHSh4gvyNsxKHZ-7ZomYKT9kLzWp5zcY8n2Ht9Wzf', 'width': 4624}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJK7V5oLBtPmgRbCsMLXmjkEY
