business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,plus_code,photos,opening_hours,url
OPERATIONAL,"367P+526, Rantelemo, Bambang, Mamasa Regency, West Sulawesi 91366, Indonesia","{'location': {'lat': -2.9370835, 'lng': 119.2350141}, 'viewport': {'northeast': {'lat': -2.935740870107278, 'lng': 119.2363578298927}, 'southwest': {'lat': -2.938440529892722, 'lng': 119.2336581701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RUMAH TIAN & SEKMI,ChIJEQmlL2QNky0RSOEqmp8f-pg,1.0,ChIJEQmlL2QNky0RSOEqmp8f-pg,"['lodging', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJEQmlL2QNky0RSOEqmp8f-pg
OPERATIONAL,"26VP+6RQ, Limbadebata, Bambang, Mamasa Regency, West Sulawesi 91366, Indonesia","{'location': {'lat': -2.957167, 'lng': 119.237094}, 'viewport': {'northeast': {'lat': -2.955226620107277, 'lng': 119.2378710798928}, 'southwest': {'lat': -2.957926279892721, 'lng': 119.2351714201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Pakly,ChIJ7WVhWAANky0RhX1TP2OxqsY,5.0,ChIJ7WVhWAANky0RhX1TP2OxqsY,"['lodging', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJ7WVhWAANky0RhX1TP2OxqsY
OPERATIONAL,"367M+CF7, Rantelemo, Bambang, Mamasa Regency, West Sulawesi 91366, Indonesia","{'location': {'lat': -2.9364923, 'lng': 119.2336378}, 'viewport': {'northeast': {'lat': -2.935045170107277, 'lng': 119.2350408798927}, 'southwest': {'lat': -2.937744829892722, 'lng': 119.2323412201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RUMAH DIMUS,ChIJv2ZdH6gNky0RqZrTBiBmVOY,0.0,ChIJv2ZdH6gNky0RqZrTBiBmVOY,"['lodging', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJv2ZdH6gNky0RqZrTBiBmVOY
OPERATIONAL,"Jl. Poros Kampung Baru, Bunta Buda, Kec. Mamasa, Kabupaten Mamasa, Sulawesi Barat 91511, Indonesia","{'location': {'lat': -2.939149, 'lng': 119.378195}, 'viewport': {'northeast': {'lat': -2.937817420107277, 'lng': 119.3795817798927}, 'southwest': {'lat': -2.940517079892722, 'lng': 119.3768821201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Ramayana Inn,ChIJHzPLSIIaky0R1vjQx7uEp2s,4.0,ChIJHzPLSIIaky0R1vjQx7uEp2s,"['lodging', 'point_of_interest', 'establishment']",45,"{'compound_code': '396H+87 Bunta Buda, Mamasa Regency, West Sulawesi, Indonesia', 'global_code': '6P9X396H+87'}","[{'height': 2000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100133273230048423957"">Ramayana Inn</a>'], 'photo_reference': 'AUGGfZn-dEgxiYtrWfmLqUmnWb43vebclDBnW2z7b_T10xfZtl7i-yvuA5eTC6954n0WbPqHiQ1gUI2Ifkd0YunUTsdiWObUk3MZNS1nMD2mmGJ8BPApY2-4mk1H4xTXWPF_2jYNMoXVgJG6-X8-mo8sEOCF5xJli1wp3UtUGE_j_Ztop-P_', 'width': 2992}]",,https://www.google.com/maps/place/?q=place_id:ChIJHzPLSIIaky0R1vjQx7uEp2s
OPERATIONAL,"45H8+GPW Puskesmas Salutambun, Salutambun Bar., Kec. Buntu Malangka, Kabupaten Mamasa, Sulawesi Barat 91371, Indonesia","{'location': {'lat': -2.8710407, 'lng': 119.1668727}, 'viewport': {'northeast': {'lat': -2.869699970107277, 'lng': 119.1685453298927}, 'southwest': {'lat': -2.872399629892722, 'lng': 119.1658456701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Banuanna A. Yayak,ChIJtXNuJoYRky0RJON7ZVwgQ-0,5.0,ChIJtXNuJoYRky0RJON7ZVwgQ-0,"['lodging', 'point_of_interest', 'establishment']",2,,,,https://www.google.com/maps/place/?q=place_id:ChIJtXNuJoYRky0RJON7ZVwgQ-0
OPERATIONAL,"Osango, Mamasa, Mamasa Regency, West Sulawesi 91365, Indonesia","{'location': {'lat': -2.9510143, 'lng': 119.365956}, 'viewport': {'northeast': {'lat': -2.949670570107278, 'lng': 119.3673456298927}, 'southwest': {'lat': -2.952370229892722, 'lng': 119.3646459701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Matana 2,ChIJMX5t5QMLky0RjXNICRSiHbY,4.3,ChIJMX5t5QMLky0RjXNICRSiHbY,"['lodging', 'point_of_interest', 'establishment']",94,"{'compound_code': '29X8+H9 Osango, Mamasa Regency, West Sulawesi, Indonesia', 'global_code': '6P9X29X8+H9'}","[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109767430557166599627"">A Google User</a>'], 'photo_reference': 'AUGGfZlJCH2cUMKelF1t_o-BqzIpIQEZ7oo9odGhIy1XuNc20aUZRXPomPEsUJo8XGwrXq3k4-wWo4I8jJig3qZvmxWlC5un56L0g48cmQqCccZ3vpcobE1ije_jk9i255V2WJf_nuQvpbu2CrGOh14NQcTY-6opdpdtbMLxzEADdKt_JchX', 'width': 1920}]",,https://www.google.com/maps/place/?q=place_id:ChIJMX5t5QMLky0RjXNICRSiHbY
OPERATIONAL,"365Q+Q7H, Salururu, Bambang, Mamasa Regency, West Sulawesi, Indonesia","{'location': {'lat': -2.9405528, 'lng': 119.2382412}, 'viewport': {'northeast': {'lat': -2.939234420107277, 'lng': 119.2390980798927}, 'southwest': {'lat': -2.941934079892722, 'lng': 119.2363984201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,ALDI,ChIJcyo4cXwNky0RBbLkjjlptuc,5.0,ChIJcyo4cXwNky0RBbLkjjlptuc,"['lodging', 'point_of_interest', 'establishment']",1,,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112575574223269346661"">A Google User</a>'], 'photo_reference': 'AUGGfZlu6steYHxufLUURx5Tl1mIzHaIi1bzntVaRRlR_ExLECknR75QYzDNCsoBXd3K25Y_LAGafNVB805I8Z4HHYE3z63QbC1LK69Co3u-NXuOAYbKGzzLFWs46UzhCDi_yepgtP9q7A5wrfv8cmWT81cZqKGNVvvFlkJAcu5zI9NRdqF0', 'width': 2296}]",,https://www.google.com/maps/place/?q=place_id:ChIJcyo4cXwNky0RBbLkjjlptuc
OPERATIONAL,"38QG+72F, Taupe, Mamasa, Mamasa Regency, West Sulawesi, Indonesia","{'location': {'lat': -2.9118209, 'lng': 119.3250347}, 'viewport': {'northeast': {'lat': -2.910471070107278, 'lng': 119.3263845298927}, 'southwest': {'lat': -2.913170729892722, 'lng': 119.3236848701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Mamasa,ChIJPdNPDAALky0RZg8bcDxEdzQ,0.0,ChIJPdNPDAALky0RZg8bcDxEdzQ,"['lodging', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJPdNPDAALky0RZg8bcDxEdzQ
OPERATIONAL,"36HR+X2X, Lembangmokallang, Bambang, Mamasa Regency, West Sulawesi 91366, Indonesia","{'location': {'lat': -2.9200123, 'lng': 119.2400973}, 'viewport': {'northeast': {'lat': -2.918712470107278, 'lng': 119.2413529798928}, 'southwest': {'lat': -2.921412129892722, 'lng': 119.2386533201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RUMAH MAMI UPIN,ChIJTRi4zxkNky0RinRJ_Cm_Wzc,0.0,ChIJTRi4zxkNky0RinRJ_Cm_Wzc,"['lodging', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJTRi4zxkNky0RinRJ_Cm_Wzc
OPERATIONAL,"394G+XC2, Mamasa, Mamasa Regency, West Sulawesi 91365, Indonesia","{'location': {'lat': -2.9426019, 'lng': 119.3760292}, 'viewport': {'northeast': {'lat': -2.941185320107277, 'lng': 119.3773622798927}, 'southwest': {'lat': -2.943884979892722, 'lng': 119.3746626201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Matana,ChIJiWcdOVQKky0R9lV0JiGfinM,3.7,ChIJiWcdOVQKky0R9lV0JiGfinM,"['lodging', 'point_of_interest', 'establishment']",34,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114128296121414003362"">bram podo</a>'], 'photo_reference': 'AUGGfZmKW7R9zSOvZ17LTmscQRBVa6MmwkHOGeyRS3kzz4M6cZ_vXhub5KsfdZTglfFp7nK19CNra4dPiLBLNm3tp4GVGYnaGsFpcJs2ANdABiwd4MNiCc2n37X_Z31Bc-bc9qpAvR7Owu9Sj0kYGLj81kfqtfVuAB7-jQiQ68CCjcpvca1Q', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJiWcdOVQKky0R9lV0JiGfinM
OPERATIONAL,"Jl. Poros Mamasa, Osango, Kec. Mamasa, Kabupaten Mamasa, Sulawesi Barat 91365, Indonesia","{'location': {'lat': -2.9486321, 'lng': 119.3673058}, 'viewport': {'northeast': {'lat': -2.947305420107278, 'lng': 119.3687193798928}, 'southwest': {'lat': -2.950005079892723, 'lng': 119.3660197201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,PONDOK MAMASA INDAH,ChIJ26DxFgELky0RsjH6_a-62YI,3.9,ChIJ26DxFgELky0RsjH6_a-62YI,"['lodging', 'point_of_interest', 'establishment']",12,"{'compound_code': '3928+GW Osango, Mamasa Regency, West Sulawesi, Indonesia', 'global_code': '6P9X3928+GW'}","[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111331259179154661727"">A Google User</a>'], 'photo_reference': 'AUGGfZnNEU-HFTFj51pgYU9xHQVGBfNyIv6n_auHmBTAJU4qkMH_EzBUbELMeHRafOAM7dISvNVV9RV03hvXtJrT6ApT9bkZKZCWvFSXt1PIK8NtD7MhwBM6AQI1I5bY35EdS9TQDaAYpcVGvRUtUYwxif4fJNnqLovaBFPGdp0BpbIK7cdE', 'width': 960}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ26DxFgELky0RsjH6_a-62YI
OPERATIONAL,"X7GQ+84, Parondobulawan, Tanduk Kalua, Mamasa Regency, West Sulawesi, Indonesia","{'location': {'lat': -3.0242301, 'lng': 119.2877796}, 'viewport': {'northeast': {'lat': -3.022799970107278, 'lng': 119.2891199298927}, 'southwest': {'lat': -3.025499629892722, 'lng': 119.2864202701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,hotel wisna dan abdianto,ChIJr0GoVKNzky0RGL-5_0lULb8,5.0,ChIJr0GoVKNzky0RGL-5_0lULb8,"['lodging', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJr0GoVKNzky0RGL-5_0lULb8
OPERATIONAL,"392M+WQH, Tawalian, Mamasa Regency, West Sulawesi 91365, Indonesia","{'location': {'lat': -2.9476967, 'lng': 119.3844753}, 'viewport': {'northeast': {'lat': -2.946340820107278, 'lng': 119.3857537298928}, 'southwest': {'lat': -2.949040479892723, 'lng': 119.3830540701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,om jackson,ChIJP86YtPsLky0RcDDcg6tfzp8,0.0,ChIJP86YtPsLky0RcDDcg6tfzp8,"['lodging', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJP86YtPsLky0RcDDcg6tfzp8
