formatted_address,geometry,name,place_id,rating,types,user_ratings_total,photos
"Jl. Trikora No.114, Wamena Kota, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia","{'location': {'lat': -4.089872, 'lng': 138.9452891}, 'viewport': {'northeast': {'lat': -4.088572470107278, 'lng': 138.9465420798927}, 'southwest': {'lat': -4.091272129892721, 'lng': 138.9438424201073}}}",Baliem Pilamo Hotel,ChIJnZptEoVsPmgRAsLExqCsZkw,4.1,"['lodging', 'point_of_interest', 'establishment']",669.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110721815639898358548"">Rachman Kosasih</a>'], 'photo_reference': 'AUGGfZmVr16CkfmllAs_0m8wyzeOMRugIUx4h0cYfiAQwnAVi2tHcYrK3S8j3U2ABARk__fth1Lq3iRTECkVgAz5p-9IVxk_7yWFvz0r4X8IUDoO3Z3zyy6iEISmJKEdY7LTHH4oDDZdJSLyFSrM_maAKd2QwWhtR0UZUTHe45C2iOk5dK4x', 'width': 4000}]"
"4FMJ+559, Massi, Dekai, Yahukimo regency, Papua 99571, Indonesia","{'location': {'lat': -4.867097999999999, 'lng': 139.48047}, 'viewport': {'northeast': {'lat': -4.865921870107277, 'lng': 139.4821512798927}, 'southwest': {'lat': -4.868621529892721, 'lng': 139.4794516201073}}}",Wisma Sava Agape,ChIJZfUbcdwsP2gR589Yq46UOt0,3.6,"['lodging', 'point_of_interest', 'establishment']",17.0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114683314706276322721"">A Google User</a>'], 'photo_reference': 'AUGGfZk04X9dpMtP37DacEDCyxDrH8qY_ayb4ExlnoIGAVBwm6owesIiUd2kC3jxh7NacxfZUzLtddoUZt6xoI2VhvelxYWIVA9u3WylMhzli2ZmPHlZ7PH2v04AsQ13mjwW9iN7xwcJ82DV5g-n5vkg8af48taEY6yAvDcf-PAr1ZwSSvAW', 'width': 1872}]"
"Jalan A Yani no 14 Irian Jaya / Papua, Wouma, Piramid, Jayawijaya Regency, Papua 99511, Indonesia","{'location': {'lat': -4.11609, 'lng': 138.949}, 'viewport': {'northeast': {'lat': -4.114740620107278, 'lng': 138.9503948298927}, 'southwest': {'lat': -4.117440279892722, 'lng': 138.9476951701073}}}",Hotel Matoa,ChIJhwc-cm5sPmgRrHNps0-4C48,0.0,"['lodging', 'point_of_interest', 'establishment']",0.0,
"Jl. Sumbawa No.1, Wamena Kota, Wamena, Jayawijaya Regency, Papua 99511, Indonesia","{'location': {'lat': -4.097026, 'lng': 138.9489275}, 'viewport': {'northeast': {'lat': -4.095603020107278, 'lng': 138.9502420298927}, 'southwest': {'lat': -4.098302679892722, 'lng': 138.9475423701072}}}",Grand Baliem Hotel Wamena,ChIJ6Z8gecJtPmgRC19fJ4ezE9M,4.6,"['lodging', 'point_of_interest', 'establishment']",156.0,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100513614716521392357"">magira pasaribu</a>'], 'photo_reference': 'AUGGfZnQhdkkH2MRjSf6jkSqGqryFeusNcjdksjnZA-c4AqZQXyKHz5teYhAb_U8j85q6wLVY9D_NThKvQZi_Z_PCO986-cT_cgP0PiB7UjjzfjbV-V5Ig_34viQ4x2hp9QjS5aT0ggC91KbFw4wsG3-HijAKvDh2yDfnTUQfqr2ecc3bf6O', 'width': 4624}]"
"8FF9+HJQ, Tabowanimbo, Nelawi, Tolikara Regency, Papua 99567, Indonesia","{'location': {'lat': -3.676024199999999, 'lng': 138.4691113}, 'viewport': {'northeast': {'lat': -3.674657320107277, 'lng': 138.4704979798927}, 'southwest': {'lat': -3.677356979892721, 'lng': 138.4677983201073}}}",Hotel Tolikara,ChIJWTn8ZAgZFmgRlK5lsaPev5U,4.4,"['lodging', 'point_of_interest', 'establishment']",5.0,"[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107342582346368614568"">derek klemen</a>'], 'photo_reference': 'AUGGfZko-tbJxyAQpXnqLoYVQn0OTOdjhAb3dDLkwxjPwF4Z79JYzAVVbJ60vVVvKA6NhCW6OzpUhQrGyo6_kZVHZ4gOQbWwHQ27y3fSBLJC21DwxEKzWLl9boGHDXvK4B5FGVdG07fOtAWtAvxKVCjd_jbP2FWH1sPsbqc_tZR44aTgycYX', 'width': 3072}]"
"8F8H+R58, Karubaga, Tolikara Regency, Papua 99567, Indonesia","{'location': {'lat': -3.6829571, 'lng': 138.4779701}, 'viewport': {'northeast': {'lat': -3.681881370107278, 'lng': 138.4792687798927}, 'southwest': {'lat': -3.684581029892722, 'lng': 138.4765691201073}}}",Penginapan Dewanti,ChIJSURl-AcZFmgRbX9SrG1PpLY,3.5,"['lodging', 'point_of_interest', 'establishment']",6.0,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112280007223036647032"">Wahyu Wijanarko</a>'], 'photo_reference': 'AUGGfZndHf0JnvCADRFz1zVTnn4iJJRKLqqPMNmJBeOJWpTOz7Nww2tB26_rT3nwGv0AnfDe93QeOCjd3rGGrwTB4QtchPdy64hQTKOxDZ5rcWItuxMgQKg6gVQvKoytx7rWirVHw0EIjNuOpMAt5fKTakynDxn1kH9zqCQO6Q73ftqtPPVi', 'width': 4160}]"
"8F4G+9GF, Lirak, Karubaga, Tolikara Regency, Papua, Indonesia","{'location': {'lat': -3.6940729, 'lng': 138.4762938}, 'viewport': {'northeast': {'lat': -3.692718670107278, 'lng': 138.4777258298927}, 'southwest': {'lat': -3.695418329892722, 'lng': 138.4750261701073}}}",Wendanak,ChIJpQxJbOwZFmgRnfEoXthsAx0,0.0,"['lodging', 'point_of_interest', 'establishment']",0.0,
"8F47+68W, Unnamed Road, Ampera, Karubaga, Tolikara Regency, Papua 99567, Indonesia","{'location': {'lat': -3.694501, 'lng': 138.4633319}, 'viewport': {'northeast': {'lat': -3.693139370107278, 'lng': 138.4646418298927}, 'southwest': {'lat': -3.695839029892722, 'lng': 138.4619421701073}}}",Hotel Karubaga,ChIJrffpPG0ZFmgRi8nFxK_Kcac,4.6,"['lodging', 'point_of_interest', 'establishment']",7.0,"[{'height': 478, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109834567301002510649"">Yabniel Jingga</a>'], 'photo_reference': 'AUGGfZkn1o-RXEN_9YBpTH0dIvDdena1PFVsS-AcWSpvx6jPeckVaLNXDpGyhQ3K5sJvdR9KDb0ifDnmEhMiysa3E7HSFn3_runaawYH02k9M1T6h5ozXdl5wNXkUJOYFGBW27GvbVrszI3VGuS6AQc0dqhU7CPr7WeH9npmdG7w-7pQoYJu', 'width': 642}]"
"8F45+25J, Unnamed Road, Ampera, Kec. Karubaga, Kabupaten Tolikara, Papua 99567, Indonesia","{'location': {'lat': -3.6949177, 'lng': 138.4578897}, 'viewport': {'northeast': {'lat': -3.693455520107277, 'lng': 138.4592997798927}, 'southwest': {'lat': -3.696155179892721, 'lng': 138.4566001201073}}}",Room Karaoke Kubugom Hill Villages Nabunage Tolikara,ChIJNRvDYTwZFmgRhYgpTxPS_kc,3.0,"['lodging', 'point_of_interest', 'establishment']",2.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117867851924244324286"">A Google User</a>'], 'photo_reference': 'AUGGfZkiE_H_4tQKFSmKcArUFa-MAacmZdICrSNc3sM-BHJtqAeU_K0kPrAIVw3G4YuY3f8s4ZCq9EIeyde9fvu-LdU4BJhCobzJre4gy91TO5lTe0iAshCSuyHNKyknUPHT_OWnGkfeXV5cn3dVpao33unoCUb7i2b4wv-OIOZFqrm6P0LC', 'width': 4160}]"
"QQM5+FWG, JL. Habema, Walaik, Distrik Wamena, Kabupaten Jayawijaya, Papua 99564, Indonesia","{'location': {'lat': -4.216313, 'lng': 138.759842}, 'viewport': {'northeast': {'lat': -4.214963170107279, 'lng': 138.7611918298927}, 'southwest': {'lat': -4.217662829892722, 'lng': 138.7584921701073}}}",Sinakma Elok Hotel,ChIJK-M9T6t5PmgR_J7sTX5HkJY,4.0,"['lodging', 'point_of_interest', 'establishment']",2.0,
"VXX2+P3V, Jl. Trikora, Wamena Kota, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia","{'location': {'lat': -4.100637, 'lng': 138.9501825}, 'viewport': {'northeast': {'lat': -4.099215870107279, 'lng': 138.9516732298927}, 'southwest': {'lat': -4.101915529892723, 'lng': 138.9489735701073}}}",Belicia Hotel,ChIJxYB9U49sPmgRW-1wVyhWAXA,3.6,"['lodging', 'point_of_interest', 'establishment']",14.0,"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117313019546038783581"">A Google User</a>'], 'photo_reference': 'AUGGfZmRcon9rfRTH3b_T8DrnUxcO9B7OEIj_jd8omaqEAm68JiE2XhunqhVzwFxqCgLIx5eyCRw8aYhxPhHAGiId4kOD2BU-rQpep1c_3qrIY9IG1XoyEo69ja6eIp2nhylFY7kWpd4f8pgQW0eU3NvowiBJTeAWfJ9SKAUK_TjePzeFLPo', 'width': 4032}]"
"Jl Pattimura No 32 Wamena, Kama, Wesaput, Jayawijaya Regency, Papua 99511, Indonesia","{'location': {'lat': -4.088417499999999, 'lng': 138.9453802}, 'viewport': {'northeast': {'lat': -4.087020520107278, 'lng': 138.9466996298927}, 'southwest': {'lat': -4.089720179892722, 'lng': 138.9439999701072}}}",Hotel Mas Budi,ChIJaSFdn8mJFWgR61UiG6z5G2g,3.8,"['lodging', 'point_of_interest', 'establishment']",71.0,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101670126549042304114"">Suryaputraramadhan67 67</a>'], 'photo_reference': 'AUGGfZmA84nSyowidAEONlx9DlG7Vv4IX93nJLDMHgGuzdNf85bGKekqoo5LAtluyM9WRNDrGrHf4gDC3AYqDpxmSADbNHeMVwmXi8QZTqdg95VsCcpPm7gk7VYqQcVyE3vWmIBcbgUVfkjUJ0cQfEzYKRPe71T8wIIE0Kcy3S5Hcuqn2E7B', 'width': 4608}]"
"WW6W+HFF, Wamena Kota, Wamena, Jayawijaya Regency, Papua 99511, Indonesia","{'location': {'lat': -4.0885611, 'lng': 138.9461706}, 'viewport': {'northeast': {'lat': -4.087213970107277, 'lng': 138.9475151298927}, 'southwest': {'lat': -4.089913629892721, 'lng': 138.9448154701073}}}",Tempat perempuan ABG bugil cantik kabupaten Jayawijaya Wamena Papua,ChIJp8XHKgBtPmgRPPrDDTmn8Iw,0.0,"['lodging', 'point_of_interest', 'establishment']",0.0,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102442458550976573867"">A Google User</a>'], 'photo_reference': 'AUGGfZkSsTmvD-1yCinziY4MHZLdV025xfTBJh3or29BB9r4QJWU8Yl2bBRKvxx28DFhrrAEIp-RWxqkECTkimvHGHRbG-cgeBri8OaO3BsYgZJ4S30POCaAV9_G3PzbmARErWidIIACy1Vlc8r5GcQyIzvDxehwlxSOeW0DLb3YwpEnqiHl', 'width': 3072}]"
"Jl. Irian No.18, Honelama, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia","{'location': {'lat': -4.097402, 'lng': 138.9358054}, 'viewport': {'northeast': {'lat': -4.096086670107278, 'lng': 138.9371723298927}, 'southwest': {'lat': -4.098786329892722, 'lng': 138.9344726701073}}}",Srikandi Hotel,ChIJo16SJfJsPmgRXsb_8Fq87SY,3.3,"['lodging', 'point_of_interest', 'establishment']",20.0,"[{'height': 532, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107200777531885532715"">A Google User</a>'], 'photo_reference': 'AUGGfZmIhMj-KT2DfHVXecsTXVOiURGkzEkRfrOKi-c5_e_DYBQx6qMyI3GRWcPnjUSh3ligz7nKQSV25HzxYUhckJ5yQaNWdyWG_KWx8MuzUE3dgepK_TNXt-yOtQ1CHIYFjXDXTVmaKF1uWN-D4ToAdrqdkyGQSXjrD9BJ0VeUpvhOSvtM', 'width': 720}]"
"Jl. Trikora AA No.112, Wamena Kota, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia","{'location': {'lat': -4.0976762, 'lng': 138.9492496}, 'viewport': {'northeast': {'lat': -4.096372820107277, 'lng': 138.9505090298927}, 'southwest': {'lat': -4.099072479892721, 'lng': 138.9478093701073}}}",Tendy Hotel,ChIJhykGwI9sPmgRxXEAVrXbXfA,2.0,"['lodging', 'point_of_interest', 'establishment']",1.0,
"Jl. Irian No.26, Wamena Kota, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia","{'location': {'lat': -4.0943935, 'lng': 138.9419323}, 'viewport': {'northeast': {'lat': -4.093074320107278, 'lng': 138.9433067298928}, 'southwest': {'lat': -4.095773979892722, 'lng': 138.9406070701073}}}",Rainbow hotel,ChIJlc_y4ZJsPmgRR9VPE_4yjIo,3.7,"['lodging', 'point_of_interest', 'establishment']",96.0,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109018812891023328242"">Choky Amitie</a>'], 'photo_reference': 'AUGGfZkBiewq59g8Q1xHFD9Pc17a_-BNYTebFlpCKsiZJSIJm0f41wZpwSOCUrs2BOKWMW-qheLOE4T0UqyEKd9Br_2jIcGETRSrv6bdqS5AD0i7U07dWPxegvJuO9455NE-qP8uo_FGVv3JJ67pBRqgoiDKXNbR1c73VbHscPwcvQbECudz', 'width': 4032}]"
"Jl. Yos Sudarso No.88, Hurekama, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia","{'location': {'lat': -4.1021738, 'lng': 138.9354598}, 'viewport': {'northeast': {'lat': -4.100886220107278, 'lng': 138.9368472298927}, 'southwest': {'lat': -4.103585879892722, 'lng': 138.9341475701073}}}",Pintu Biru Hostel,ChIJwzcFXPRsPmgRUFUyJFtghMg,4.8,"['lodging', 'point_of_interest', 'establishment']",23.0,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107435799505176053898"">mehmet sendinc</a>'], 'photo_reference': 'AUGGfZmRosWwPYSoK8DRk7NJarG6oOSSRJZiBPa1DzQgBuBolyieqWcGD80DEZouGUmPZhSKBFXrcjm5PJIrEz6pbot8pevqWLJe2m-BWWaRrM4dtsKBwJIhMb_Iq98tOgHj6S14Kvw4PrpfUwttKlInQ_3CT_7qEMsrtKKtgLeUBHy9rwMN', 'width': 3024}]"
"Jl. Yos Sudarso No.45, Hurekama, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia","{'location': {'lat': -4.1012562, 'lng': 138.9376984}, 'viewport': {'northeast': {'lat': -4.099839720107278, 'lng': 138.9390142798927}, 'southwest': {'lat': -4.102539379892722, 'lng': 138.9363146201073}}}",Hotel Cartenz,ChIJ5eWeU_NsPmgRg_PLF192xfI,3.8,"['lodging', 'point_of_interest', 'establishment']",125.0,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106336760350582543216"">sapon fani</a>'], 'photo_reference': 'AUGGfZky0paAro9PKPusC2ZWhiSPT3kadpDMmmkYhmG5zzqKBAxU7yagL28yM8p-BijA1ejC1jK_59uvNg77vwYk3NxjeSM_HWDO6RQP4P_p6YXQNejgxjk4xLPAZuwI-puz9fFH3JV15MLxugp35Ux2vcf8ZJxAj6zDjBkiiqoDPNSvQ2he', 'width': 3264}]"
"HGGR+C6C, Tupi Senda Enga Province, Papua New Guinea","{'location': {'lat': -5.4239349, 'lng': 143.5405039}, 'viewport': {'northeast': {'lat': -5.4232097, 'lng': 143.5420492298927}, 'southwest': {'lat': -5.426110499999998, 'lng': 143.5393495701072}}}",Yaskom Resort-Hotel,ChIJWUsvJ92ZW2gRkJCQwqDmba4,4.8,"['lodging', 'point_of_interest', 'establishment']",6.0,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108625893964818973440"">A Google User</a>'], 'photo_reference': 'AUGGfZmbOw6FhVFek5OfRpsqU-LrdJc9xlXoAoALyKNmod0p8uHzftmSOZvm2zxQ-94eAAe7gH6kqJfu87uugHvPHExH4cCYFtT9H8J4sOnsMFGLdk0T8k2I9bNd9pPmrnL6oMfeoVlsrWsuOGftO30Fbg42npVLP0rM3ozzGvahpN9ZNt5v', 'width': 4096}]"
"CMCC+4HW, Wewak East Sepik Province, Papua New Guinea","{'location': {'lat': -3.5796941, 'lng': 143.6714354}, 'viewport': {'northeast': {'lat': -3.578370420107277, 'lng': 143.6727796298927}, 'southwest': {'lat': -3.581070079892722, 'lng': 143.6700799701073}}}",Talio Lodge,ChIJPzOrE_UeZ2gR6MgEug-7K6s,3.8,"['bar', 'restaurant', 'food', 'lodging', 'point_of_interest', 'establishment']",101.0,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105596711190422090972"">A Google User</a>'], 'photo_reference': 'AUGGfZn6SqK0ITNHCQGAWvA6UwFYlgWCG2pPv6OSdrv_N7Qmie8sCztr311IoA0z84hpGNYMKhx2PpLu0W9ypl2hD3DmuxI3S9_L4CUoRAgVORtK_0PoINeFgYaPxLQCmWOGW5Y7UnVlvQ_nf8RMZs3VRncMzzXN_5J4wn_Vo51LypnYV7TM', 'width': 4624}]"
"XXHC+P9V, Kundiawa Chimbu Province, Papua New Guinea","{'location': {'lat': -6.0206312, 'lng': 144.9709222}, 'viewport': {'northeast': {'lat': -6.019113020107278, 'lng': 144.9722774298927}, 'southwest': {'lat': -6.021812679892721, 'lng': 144.9695777701073}}}",Kundiawa Hotel,ChIJ7UXyJKhFWGgRILCxEDfsrOw,4.0,"['lodging', 'point_of_interest', 'establishment']",2.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101610665602175647251"">Ray Liripi</a>'], 'photo_reference': 'AUGGfZmEZnz85JagHFXUuwXkvLvTS0Jg-vglZ_HwDRYtxD4sLfLai_KwLl0p9hM-gvOc9AecZcspfXfYktds4o0CTLb7X4fcfX81iq0w2gVFJxwbamIUrWVTg4RGE5e9FJKkcCTOBEx0SgWpE1dXrPaHLkOHA74FjxvoO8rsYp5EppCVkSUh', 'width': 3120}]"
"WW8R+2P, Kama, Wesaput, Jayawijaya Regency, Papua 99511, Indonesia","{'location': {'lat': -4.0848664, 'lng': 138.9417708}, 'viewport': {'northeast': {'lat': -4.083580020107278, 'lng': 138.9431590298927}, 'southwest': {'lat': -4.086279679892722, 'lng': 138.9404593701072}}}",Yusri,ChIJpcWoCAttPmgROCSW4KFYuSg,3.7,"['lodging', 'point_of_interest', 'establishment']",3.0,
"WX33+XG8, JL. Hom-Hom - Pikhe, Wamena Kota, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511, Indonesia","{'location': {'lat': -4.095096, 'lng': 138.953834}, 'viewport': {'northeast': {'lat': -4.093733270107279, 'lng': 138.9551794298927}, 'southwest': {'lat': -4.096432929892723, 'lng': 138.9524797701073}}}",The Honai Resort,ChIJ0V-yCZtsPmgRXtEwOG8rjPE,4.3,"['lodging', 'point_of_interest', 'establishment']",7.0,
"3JWJ+6G7, Kotdol, Serambakon, Pegunungan Bintang Regency, Papua 99573, Indonesia","{'location': {'lat': -4.9044592, 'lng': 140.6313116}, 'viewport': {'northeast': {'lat': -4.903052320107277, 'lng': 140.6325498298927}, 'southwest': {'lat': -4.905751979892721, 'lng': 140.6298501701073}}}",Guest House Susteran Oksibil,ChIJN7y_3THUQGgR5WQ90HElSMg,4.3,"['lodging', 'point_of_interest', 'establishment']",71.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107276056365617952974"">marhatmadi purwanto</a>'], 'photo_reference': 'AUGGfZnYdfsWQzq40WB8Zkml8-Ip6e_VgPsnBJp0lApLuTWgmWEBX2uROvm5bwpxuHRjsXuuIvEzrdcOhFfDOTt3w0ZeRY_QpuKHsRbP6GiHMQ0BNJO3MYpHcIBljOLAyEJbbCUxcBvcpMn-D372JD4Pi-Lmz60oKtev-KTAdfQhpiGvMbsN', 'width': 4160}]"
