formatted_address,geometry,name,place_id,rating,types,user_ratings_total,photos
"C744+4M8, Baebunta, North Luwu Regency, South Sulawesi 92965, Indonesia","{'location': {'lat': -2.5947177, 'lng': 120.2567087}, 'viewport': {'northeast': {'lat': -2.593485370107278, 'lng': 120.2581128298927}, 'southwest': {'lat': -2.596185029892722, 'lng': 120.2554131701073}}}",AMPERA MINANG MARANTAU BAEBUNTA,ChIJ2z3arTCFkS0R0CBrTvLM_Ss,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",0.0,"[{'height': 1939, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105991076080242278778"">A Google User</a>'], 'photo_reference': 'AUGGfZm2JybNgOvugcXz0bcQArZzMycC6Sj-96gPsdVGd6t0YpJoP-C5_hTJ-P2UR-MhHOs1csvDcmHGhOezav01y9fEi3b-jgmJhPn47dEKqm48CDGuTyBaMAa5MkMYllWplhTYU0KN7wpstC4c5RrVte_e0uGPLYmgEcjPOpGbN2xY5ir8', 'width': 1920}]"
"C722+R7X, Jl. Poros Masamba - Tomoni, Salassa, Kec. Baebunta, Kabupaten Luwu Utara, Sulawesi Selatan 92965, Indonesia","{'location': {'lat': -2.5978959, 'lng': 120.250742}, 'viewport': {'northeast': {'lat': -2.596484320107277, 'lng': 120.2520643798927}, 'southwest': {'lat': -2.599183979892722, 'lng': 120.2493647201073}}}",Road House Cafe,ChIJM1CQHH6HkS0RIFP-0VvQyPk,4.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",18.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112761221126706193544"">Ahmad Hanapi</a>'], 'photo_reference': 'AUGGfZnfjuEW2vGixWxOBlUZiQPFa1OI14p_XVuqoRWkt47a5k-Eo5E-ExjU7YHumGOrbqmcUxuNz7paiC8GNiVfcxF-yGx7dfDM71W-VRr7zR6j8b6aZUQCg6HRCYwWh_y9KPXJZqh8Tnu8dczM_4coT_VJ0kCYhkSdb4UbKxTk5ZZ0ek2K', 'width': 4160}]"
"C722+X82, Salassa, Baebunta, North Luwu Regency, South Sulawesi 92965, Indonesia","{'location': {'lat': -2.5976002, 'lng': 120.2507764}, 'viewport': {'northeast': {'lat': -2.596305370107277, 'lng': 120.2521509798927}, 'southwest': {'lat': -2.599005029892722, 'lng': 120.2494513201073}}}",Mufidah Thai Tea,ChIJEWZv4geHkS0RNg2FmXdt-Qs,0.0,"['cafe', 'food', 'point_of_interest', 'establishment']",0.0,"[{'height': 581, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105464100209722676312"">A Google User</a>'], 'photo_reference': 'AUGGfZkzkRhcB6uYl7UWhqomKHLrqfGYNCpJPXkwC_XgcZ1TCiSR5xaWNfAgxMAH5RC42bo0ZbEX5Z1vEP1bBOsUMjbJbdpI9vwcGhs5XzHMN9noSsXrtYXMBucIFOLSdT5ofqBZ_YupG-nc6I48LFgJevtMe-wT0HF3qPkNy7iS86s5pQAv', 'width': 720}]"
"C733+GVF, Baebunta, North Luwu Regency, South Sulawesi 92965, Indonesia","{'location': {'lat': -2.5961212, 'lng': 120.2546557}, 'viewport': {'northeast': {'lat': -2.594728620107277, 'lng': 120.2559859798927}, 'southwest': {'lat': -2.597428279892722, 'lng': 120.2532863201073}}}",Warung Bakso Maros,ChIJ1QTjVhyEkS0R5deMw5-tBPQ,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",21.0,
"C733+C8V, Baebunta, North Luwu Regency, South Sulawesi 92965, Indonesia","{'location': {'lat': -2.5963743, 'lng': 120.253279}, 'viewport': {'northeast': {'lat': -2.595112770107277, 'lng': 120.2546692298927}, 'southwest': {'lat': -2.597812429892722, 'lng': 120.2519695701072}}}",CBest Fried Chicken Baebunta,ChIJZwECE9eFkS0RwsWfGCpz4og,4.2,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",5.0,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116296655742124633479"">Ade Suhrahwardy</a>'], 'photo_reference': 'AUGGfZlJuGOzhibNI-RU98FGDHuUyLBSMQrs4KS3NN_rjByZfknfvth7BbqFJdl6NHEQJTFdWhulxZzLz1nEElgI5UbLkSJSWKTIdZNW0P1A6Wdo0FzahSzlvMNVcT-rjsZ5S6tfUyMcG9J9UpriHk4cPsILRXgaLi9th9dNEdCElsIO4QTB', 'width': 2448}]"
"C745+JVG, Jl. Palopo - Masamba, Baebunta, Kec. Baebunta, Kabupaten Luwu Utara, Sulawesi Selatan 92965, Indonesia","{'location': {'lat': -2.5934452, 'lng': 120.2596999}, 'viewport': {'northeast': {'lat': -2.592184470107278, 'lng': 120.2610802798928}, 'southwest': {'lat': -2.594884129892723, 'lng': 120.2583806201073}}}",KEDAI ABBA,ChIJRcZzVrSFkS0RVQH54TvRds4,4.6,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",9.0,"[{'height': 6936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103719127368740143545"">A Google User</a>'], 'photo_reference': 'AUGGfZmo5--FW0Tw9FYmlglMoD-AclxZxrVCgoQDfwuGfT4tJIbMDLRJ1ySVSUjkTEsWRTOjSg4AYVurBaco-dicGU1AorUYA3BORLhjPNBKLvaJNA_dchgDr-Et1a-dND31k7ZTf_3SnFybAzQVw-HkwpToxKMHhzx-cxUby80nSQ0KwETs', 'width': 9248}]"
"Malakiri, Palangi, Kec. Balusu, Kabupaten Toraja Utara, Sulawesi Selatan 91853, Indonesia","{'location': {'lat': -2.9290202, 'lng': 119.9487533}, 'viewport': {'northeast': {'lat': -2.927802520107277, 'lng': 119.9501596298928}, 'southwest': {'lat': -2.930502179892722, 'lng': 119.9474599701073}}}",The Gandeng Hostel by Allota,ChIJ3Wv9J-DCky0R3mMv4r7WFz8,3.5,"['lodging', 'point_of_interest', 'establishment']",4.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111371968029907829042"">A Google User</a>'], 'photo_reference': 'AUGGfZmAw44nosWzhmk8E3j15GS-ch9X2qh601FN7-WiQHmX0iNpmHBB8Z2Cj4X_Hik6nZ1exdRD7vYkcY6JTBSYz57VJnapiyeEQh61b8m0dpJz14ijONTSSpy7bb8W8qREwVQsTcB1TedonauqqJCYDqW2RCHtYCKGICs5zM8zOu6cPjQR', 'width': 3000}]"
"Batu limbong, Bangkelekila, Kabupaten Toraja Utara, Sulawesi Selatan 91853, Indonesia","{'location': {'lat': -2.8774238, 'lng': 119.9001391}, 'viewport': {'northeast': {'lat': -2.876055670107278, 'lng': 119.9013572298927}, 'southwest': {'lat': -2.878755329892722, 'lng': 119.8986575701073}}}",Tongkonan Batu alang,ChIJCzp-nOPFky0R1v5UNTckFjM,0.0,"['lodging', 'point_of_interest', 'establishment']",0.0,
"65X2+69, Salutubu, Walenrang Utara, Luwu Regency, South Sulawesi, Indonesia","{'location': {'lat': -2.7514534, 'lng': 120.1511442}, 'viewport': {'northeast': {'lat': -2.750152320107278, 'lng': 120.1526392298927}, 'southwest': {'lat': -2.752851979892723, 'lng': 120.1499395701073}}}",IZAL,ChIJUSMzO6PXky0R8HFVxGPro-o,0.0,"['lodging', 'point_of_interest', 'establishment']",0.0,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107690737795549655674"">Isal Yasir</a>'], 'photo_reference': 'AUGGfZkjDCmkepCoj6qytuu2X47BUXS4LYggrpad5mp0QnlvrYsmGai82iJZ9MM6bLo6-au1-9RLIUvRvNEEiMlPCWaKR-sYYVQmc4jGHnr6btg4mc-zS2L2tboHzgIVfeVu_hk-Ix-AMQ2GrKNB1sLmCheynxfEOxxBQMF0VS-DqOOG2YUT', 'width': 3264}]"
"2WP3+JMQ, Tagari Tallunglipu, Tallunglipu, North Toraja Regency, South Sulawesi 91833, Indonesia","{'location': {'lat': -2.9634584, 'lng': 119.9041743}, 'viewport': {'northeast': {'lat': -2.962108420107278, 'lng': 119.9054785298927}, 'southwest': {'lat': -2.964808079892722, 'lng': 119.9027788701073}}}",Hotel Bobatu Hera,ChIJ04KR0QrCky0RNzhqFDRJaFA,4.3,"['lodging', 'point_of_interest', 'establishment']",7.0,"[{'height': 9248, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103719127368740143545"">A Google User</a>'], 'photo_reference': 'AUGGfZnlROkP6R1H2Gq_CN_7IhmTMKAFEejfF1ZP9dHmmBFTljW2G0uleZ0hEcl7LZC3cYJ6cPnoInBLgjFHWiOEQ35I1kUC1F6Mr-g9l9yHJbTz2A-4kisLdkwWryElLYn7aR7DU_EFhR8oJvm9t3QLDXYdE5jYdh7MsPVjtspJfFjfEcyY', 'width': 6936}]"
"643H+4FR, Buntu Awo, Walenrang Utara, Luwu Regency, South Sulawesi 91952, Indonesia","{'location': {'lat': -2.7971357, 'lng': 120.128641}, 'viewport': {'northeast': {'lat': -2.795819270107278, 'lng': 120.1299498298927}, 'southwest': {'lat': -2.798518929892722, 'lng': 120.1272501701073}}}",Rumah Dewi,ChIJW7HVoLfXky0R7q9goFY9QVA,0.0,"['lodging', 'point_of_interest', 'establishment']",0.0,
"448M+2R5, Unnamed Road, Tombang, Kec. Walenrang, Kabupaten Luwu, Sulawesi Selatan 91951, Indonesia","{'location': {'lat': -2.884990600000001, 'lng': 120.1346002}, 'viewport': {'northeast': {'lat': -2.883640420107278, 'lng': 120.1359860798927}, 'southwest': {'lat': -2.886340079892722, 'lng': 120.1332864201073}}}",Rumahvapecoi,ChIJGb1JFMrYky0RzzXY4F9KUl4,0.0,"['lodging', 'point_of_interest', 'establishment']",0.0,
"Sangkaropi, Sa'dan, North Toraja Regency, South Sulawesi 91853, Indonesia","{'location': {'lat': -2.8379708, 'lng': 119.9252841}, 'viewport': {'northeast': {'lat': -2.836786670107277, 'lng': 119.92601875}, 'southwest': {'lat': -2.839486329892722, 'lng': 119.92308015}}}",Ecoriver Lodge,ChIJM_rKfp7Fky0RsRkK553n_5w,4.5,"['lodging', 'point_of_interest', 'establishment']",4.0,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116357267493030678799"">A Google User</a>'], 'photo_reference': 'AUGGfZlAL65qBuyuarGDHyMh3wM-KlmcwLTPnlWtqEb4ULzentKdbCrtsQhWPUZgV_-RT0I6JQLHuXOd6jM1yIopV1kV-NDP_bHvnd-9ZB3rFMMPv9Jylh7ImGmuTz6EvGp_kpwsSWmTw3cF88ftBrUDkjLJkYmyMlbF1tuniwGdn-EZG9J9', 'width': 4000}]"
"3X6C+FM, Palangi, Balusu, North Toraja Regency, South Sulawesi, Indonesia","{'location': {'lat': -2.9388294, 'lng': 119.9717227}, 'viewport': {'northeast': {'lat': -2.937490720107278, 'lng': 119.9730901798927}, 'southwest': {'lat': -2.940190379892722, 'lng': 119.9703905201073}}}",Kediaman nek vicky,ChIJxTr23B3Dky0RMBuP30uUjGQ,5.0,"['lodging', 'point_of_interest', 'establishment']",1.0,
"5532+942, Saragi, Walenrang, Luwu Regency, South Sulawesi, Indonesia","{'location': {'lat': -2.8466068, 'lng': 120.1502699}, 'viewport': {'northeast': {'lat': -2.845187020107277, 'lng': 120.1510999798927}, 'southwest': {'lat': -2.847886679892722, 'lng': 120.1484003201073}}}",Rumah Aurel,ChIJXUQ3D37Zky0RNtl3owuyQqE,0.0,"['lodging', 'point_of_interest', 'establishment']",0.0,
"2VQX+7PP, Tampo Tallunglipu, Tallunglipu, North Toraja Regency, South Sulawesi 91833, Indonesia","{'location': {'lat': -2.9617904, 'lng': 119.8993192}, 'viewport': {'northeast': {'lat': -2.960512870107278, 'lng': 119.9006057798927}, 'southwest': {'lat': -2.963212529892723, 'lng': 119.8979061201073}}}",Toraja Lodge Hotel,ChIJmyWbAhfDky0R-a9-MLaDjNI,4.5,"['lodging', 'point_of_interest', 'establishment']",143.0,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114232686275887831125"">Patrice Lecoq</a>'], 'photo_reference': 'AUGGfZkMvQzf6AaTLpTTQf7nfOW32lcCINprNkQtv7buKOiCcKwNdeKXgv5mbnhFNMQzGCh1pNRoXCsnUpH2zN3bW-Y65QO5Td1sgwqkmdis1f860GIqR0C0GWQGaS8BlbI2CU3DmEI8m_ajvTa419Q-xtaJjeASPTT1pRTsGbS-1Q-QfPsf', 'width': 4032}]"
"GFCM+PM7, Kalumpang, Mamuju Regency, West Sulawesi 91562, Indonesia","{'location': {'lat': -2.478203, 'lng': 119.4841725}, 'viewport': {'northeast': {'lat': -2.476764420107277, 'lng': 119.4855249298927}, 'southwest': {'lat': -2.479464079892722, 'lng': 119.4828252701073}}}",PENGINAPAN LULU,ChIJS8cgNsZeki0RTElSEM_YaNY,4.5,"['lodging', 'point_of_interest', 'establishment']",6.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104659782581886602409"">A Google User</a>'], 'photo_reference': 'AUGGfZm8mBTr2Sragydy7Q5ypYG7jSq7SYrOgja1Dh80TZlWYBXdNZTyDZbuf0tE6pNYzcQDIU3jvtn0WG-xyHWzgOhR6VA8bo3ghPKYU5M292A4Li_Pk3C7DvbN69fcS3pC3d-FOhJPuwTG08SqMzP_kWqx2xYjWchC4ek1rioylyTjd5tw', 'width': 4160}]"
"442P+3RJ, Jl. Goa Puang Massawae, Tombang, Kec. Walenrang, Kabupaten Luwu, Sulawesi Selatan 91951, Indonesia","{'location': {'lat': -2.899797, 'lng': 120.1370057}, 'viewport': {'northeast': {'lat': -2.898434020107278, 'lng': 120.1384474798927}, 'southwest': {'lat': -2.901133679892722, 'lng': 120.1357478201073}}}",Kk rudi,ChIJ9_PSXB7fky0Rd9Zx_xGiUu8,0.0,"['lodging', 'point_of_interest', 'establishment']",0.0,
