formatted_address,geometry,name,place_id,rating,types,user_ratings_total,photos
"XWWJ+HCV, Jl. H. Datu Sulolipu, Belawa, Kec. Belawa, Kabupaten Wajo, Sulawesi Selatan 90953, Indonesia","{'location': {'lat': -4.0035092, 'lng': 119.9310601}, 'viewport': {'northeast': {'lat': -4.002185520107279, 'lng': 119.9324675298927}, 'southwest': {'lat': -4.004885179892723, 'lng': 119.9297678701073}}}",Warkop Sulawesi,ChIJb-cYG_fElS0R8JTkyvLNnrw,4.5,"['cafe', 'food', 'point_of_interest', 'establishment']",26.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101911015918395298979"">Muhammad Nasrullah</a>'], 'photo_reference': 'AUGGfZnMwFnTK0NGSjsAJoDFy2bzgEzt0459zwG237BuhrV0ucw9-g8PBFeE7vbNgoUobkjgutpoHSQk1_GB7DekZuXE0HI4g_9AtA766BYOyNGE_ltL3c4GuggffxHSLRv9rsycvaVXk1Zll0G7wWJj_Qnb1DzPU7Of2_OH5CaCaBpaH3gf', 'width': 4160}]"
"XWWJ+QJF, Belawa, Wajo Regency, South Sulawesi 90953, Indonesia","{'location': {'lat': -4.0030351, 'lng': 119.9315234}, 'viewport': {'northeast': {'lat': -4.001676770107277, 'lng': 119.9328474798927}, 'southwest': {'lat': -4.004376429892721, 'lng': 119.9301478201073}}}",Warung AFIF,ChIJYzyQ4vbElS0Riz4axFEDf8g,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",6.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102190463486109875591"">A Google User</a>'], 'photo_reference': 'AUGGfZlGKd1rtuG9VsmswXjrQDKcPfghNncXcFPJevF6jY9hoemdLo7WJDqzZhREFDIfQXMMccf0AYeSGpk84FYMWuEwprRrS6PA_jErFP7IBP1PfeqSxgRDxWUGf1yYK1rqS_ljnyamkGId8IbZRAytr1WYoNrxy84Py5yuGjq3VQzk690r', 'width': 4160}]"
"Jl. K.H.M Yunus Martan No.19, Menge, Kec. Belawa, Kabupaten Wajo, Sulawesi Selatan 90953, Indonesia","{'location': {'lat': -4.003206899999999, 'lng': 119.9287068}, 'viewport': {'northeast': {'lat': -4.001829520107278, 'lng': 119.9300608798927}, 'southwest': {'lat': -4.004529179892722, 'lng': 119.9273612201073}}}",Nasi Kebuli Belawa,ChIJDQ9EViPFlS0RDmAzNwZe9Mk,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,"[{'height': 3265, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103555565027374198994"">Abd Jamiel</a>'], 'photo_reference': 'AUGGfZmIqyaddy_ehTpLA9RBwLn2Mlzo6xBXccCY6nJDyjvdCDIgiXA7Fug3juZlvR792lPHJl4XJoEw5ZP_wa2YXQHHjrGPoVEntfcjNZvXWyF-Dh9SRTgJMoQNtwIUcjp8Jb2_-BSIynCdgcXk6ve16TcJeldALnSJTqr_FWH4WnQlKSju', 'width': 4898}]"
"XWWJ+J6X, Jl. K.H.M Yunus Martan, Lepangeng, Kec. Belawa, Kabupaten Wajo, Sulawesi Selatan 90953, Indonesia","{'location': {'lat': -4.0033821, 'lng': 119.9306016}, 'viewport': {'northeast': {'lat': -4.002077220107277, 'lng': 119.9319367798927}, 'southwest': {'lat': -4.004776879892721, 'lng': 119.9292371201073}}}",Kambolong Family Garden,ChIJz8s04SbFlS0RhBtSxHIU5qc,4.7,"['cafe', 'food', 'point_of_interest', 'establishment']",3.0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110719777820361397778"">Nurul Jamil</a>'], 'photo_reference': 'AUGGfZm-CGoGxvsNLuV5YBByjyR0BfdPaNP5QxTxcqDOonPjwxnPZqnibE0dz28UvbXopbAwxQVt4fscVRVYMuyRxLKkG-3FSGBZoQt8PMx5P7Hm4XK5AlyTApzmnLOD9ENqt3WOjdJYZ4zvAi0kIrDNwDwqDLEFCKTnUW9boqrPgn9jFm0Y', 'width': 3120}]"
"2WWR+F72, Jl. Kemakmuran, Ongkoe, Kec. Belawa, Kabupaten Wajo, Sulawesi Selatan 90953, Indonesia","{'location': {'lat': -3.953864, 'lng': 119.9406659}, 'viewport': {'northeast': {'lat': -3.952521020107278, 'lng': 119.9419435298927}, 'southwest': {'lat': -3.955220679892721, 'lng': 119.9392438701073}}}",Bakso Mas Fajar,ChIJd8rFvVDPlS0Rt6gHtTyIqXg,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",7.0,
"Belawa, Wajo Regency, South Sulawesi 90953, Indonesia","{'location': {'lat': -4.000312399999999, 'lng': 119.9332089}, 'viewport': {'northeast': {'lat': -3.998938870107278, 'lng': 119.9345242798928}, 'southwest': {'lat': -4.001638529892722, 'lng': 119.9318246201073}}}",Bakso Mas Rino,ChIJp7vV-_nElS0RqZoGd3joy3Y,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110509216809419786352"">A Google User</a>'], 'photo_reference': 'AUGGfZk3cnsT0Q7aXCDYWwDJEl_uD0ZAyiFZHqm5PXNwBVMrJOYoeRuIMK9RuxYDlNDlan7NaNhLKbH5AA6dYNoZkouPT83GiNmBXACN3lmnKvQ3KcGMFDSrhmPmR9LACfqq597NZo-w2VDb7tyksfkQBHegop8lwocUhoB7hsB-dP0ZzsDx', 'width': 4096}]"
"XWWJ+JHG, Belawa, Wajo Regency, South Sulawesi 90953, Indonesia","{'location': {'lat': -4.003434299999999, 'lng': 119.9314686}, 'viewport': {'northeast': {'lat': -4.002039920107277, 'lng': 119.9328545798927}, 'southwest': {'lat': -4.004739579892721, 'lng': 119.9301549201073}}}",Kedai Kopi UNGU,ChIJYQko5fbElS0RwEw5NGjDGfY,4.2,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",10.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101911015918395298979"">Muhammad Nasrullah</a>'], 'photo_reference': 'AUGGfZnObDbZmN4SAbOcqdzZYj9kSjerhIxazDwU0mn5B28IgdUJdtIUcHRPTBPnWO46lrsuAxc5e33edEYd-tC7h2pnEEzw0htP6RHIHSBShhPo5-4G6v5n_o8ZPW_YgL5NTaFmRlvC2TDgpEbknabmmNhsKvPhkRU7m237qgTFbJ0CFink', 'width': 4160}]"
"2W2M+6GJ, Belawa, Wajo Regency, South Sulawesi 90953, Indonesia","{'location': {'lat': -3.999264, 'lng': 119.933935}, 'viewport': {'northeast': {'lat': -3.997963670107278, 'lng': 119.9352550798927}, 'southwest': {'lat': -4.000663329892722, 'lng': 119.9325554201073}}}",Welltea belawa,ChIJVTjSXADFlS0RTJryOfJeb-s,5.0,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",3.0,"[{'height': 1984, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105425612376781209767"">A Google User</a>'], 'photo_reference': 'AUGGfZkaYifhPOy1CcgJ4cce03ZKQSazT5nE2mV0nCl5Jtw0QuZLfsD6Wra3jjXCp7pL7cBQeeM-h4PRBooZXcRfm_VZvKsPWqTVq7vyHUwj9IAXfhw9aaqB_q1flmB2IDNbFSXwdaRGABcp_1U_7ZDUARsnmFVvW9j3ZGsqJ2mKn9lJ_pEl', 'width': 1116}]"
"XWWM+MFW, Lepangeng, Belawa, Wajo Regency, South Sulawesi 90953, Indonesia","{'location': {'lat': -4.003257700000001, 'lng': 119.933693}, 'viewport': {'northeast': {'lat': -4.001928870107278, 'lng': 119.9349943798927}, 'southwest': {'lat': -4.004628529892722, 'lng': 119.9322947201073}}}",Warung bakso mas chalif,ChIJVeVOho7FlS0Rf16RHP7zYGw,1.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106172163236746670174"">A Google User</a>'], 'photo_reference': 'AUGGfZmu4o-y6ngJus-TChbX31DgD7LEU7ndsUihGexd3ty_cxTQwSeUkioc2_11C7j-cVWjyFJ5m2MkblbPRDgyCp_Gddg4HMJMCNA6y8EhLsRuG-3756x9-HV3BCzhpyi1Hrj1NhY4Fgk_08kj5gJBNHMoxWobmpmlTLsHL277pvUU3LTK', 'width': 4160}]"
"Tokadde No.Kelurahan, Malangke, Kec. Belawa, Kabupaten Wajo, Sulawesi Selatan 90953, Indonesia","{'location': {'lat': -3.994062, 'lng': 119.9734393}, 'viewport': {'northeast': {'lat': -3.992707320107278, 'lng': 119.9747229298927}, 'southwest': {'lat': -3.995406979892722, 'lng': 119.9720232701073}}}",TOKO BUNDA UMMUL,ChIJc-T0yQnFlS0Ru5_Z9rwn1H4,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,
"3W2Q+HV8, Ongkoe, Belawa, Wajo Regency, South Sulawesi 90953, Indonesia","{'location': {'lat': -3.9485996, 'lng': 119.939682}, 'viewport': {'northeast': {'lat': -3.947241170107278, 'lng': 119.9411077298927}, 'southwest': {'lat': -3.949940829892721, 'lng': 119.9384080701073}}}",Pempek masengereng,ChIJ_V1IHETPlS0RJ7VEus6S0n0,0.0,"['food', 'point_of_interest', 'establishment']",0.0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110689297022788057706"">A Google User</a>'], 'photo_reference': 'AUGGfZlqv6bmoYa_ueOgfdH92ePZQPZDc0_mL4qFWJA-3hISNBFInEP5oZckDinzt25jaK_pEAJRvNzfUrfCv1pHwVMYVYPVM5I0Biefyob-c89MFhpq1_E7CUW9hKOuEOlDSxWt3Cta_MNvjGZ76Gg33mbkx5REGrqM5GvdmaaCTRSeL9Va', 'width': 1920}]"
"2W7Q+G86, Jl. Kemakmuran, Lepangeng, Kec. Belawa, Kabupaten Wajo, Sulawesi Selatan 90953, Indonesia","{'location': {'lat': -3.9862209, 'lng': 119.9382785}, 'viewport': {'northeast': {'lat': -3.984855020107278, 'lng': 119.9395899798927}, 'southwest': {'lat': -3.987554679892721, 'lng': 119.9368903201073}}}",RUMAH MAKAN BUNDA,ChIJybFUuQTFlS0RrhLg7nRzfKA,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",0.0,
"XWXJ+69V, Jl. Sapta Marga, Lepangeng, Kec. Belawa, Kabupaten Wajo, Sulawesi Selatan 90953, Indonesia","{'location': {'lat': -4.0018798, 'lng': 119.9309382}, 'viewport': {'northeast': {'lat': -4.000558820107278, 'lng': 119.9323318298927}, 'southwest': {'lat': -4.003258479892722, 'lng': 119.9296321701073}}}",Warung Makan Mbak Nur,ChIJk6tiTsvFlS0RpTmaWa--oK4,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,
"2W2M+6GJ, Belawa, Wajo Regency, South Sulawesi 90953, Indonesia","{'location': {'lat': -3.999418, 'lng': 119.9337628}, 'viewport': {'northeast': {'lat': -3.998054820107279, 'lng': 119.9350895798928}, 'southwest': {'lat': -4.000754479892723, 'lng': 119.9323899201073}}}",Warung Coto Makassar,ChIJdUulJvrElS0RXkavuKiDyYg,3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",8.0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101911015918395298979"">Muhammad Nasrullah</a>'], 'photo_reference': 'AUGGfZmsUwsFJj9dXQR81F0j0Xym5XUrGSrbSdmxoIEDl4tvHmgTirikktex0ekcxiBcTBh9NYEwMB-Bg68-vbtzQLpW46QIEqOByEhK_H-I1XOyJXsNPKP3PWAK2kZzkzi7W8aC8uz4py9Fcj8uRVu3TmgaeGXWnb2Ba34tivQ8iAVwyTne', 'width': 3120}]"
"2W3M+5X6, Jl. Kemakmuran, Lepangeng, Kec. Belawa, Kabupaten Wajo, Sulawesi Selatan 90953, Indonesia","{'location': {'lat': -3.9970793, 'lng': 119.9348701}, 'viewport': {'northeast': {'lat': -3.995774820107277, 'lng': 119.9363059798928}, 'southwest': {'lat': -3.998474479892721, 'lng': 119.9336063201073}}}",Warung Mba' Ncuss,ChIJO-IX6_vElS0RoFXQrWK3rus,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",0.0,
"XW9C+35C, Lautang, Belawa, Wajo Regency, South Sulawesi 90953, Indonesia","{'location': {'lat': -4.0323078, 'lng': 119.9204053}, 'viewport': {'northeast': {'lat': -4.030999470107279, 'lng': 119.9217344298928}, 'southwest': {'lat': -4.033699129892723, 'lng': 119.9190347701073}}}",Warung Tansi,ChIJ1UrNmIbDlS0RQvF7Oesmq4M,4.2,"['cafe', 'food', 'point_of_interest', 'establishment']",13.0,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113877559649049113490"">Iwank pank</a>'], 'photo_reference': 'AUGGfZlQ8SAO2IzldG8bJD77gjpa2rl8GboIoNSdvGZYPajxm-Xlhs-ZYzYAk6l4vaZcKZ3FHbISTQqoeUUFTDVH1LWLbLjM81q2H_Vill1_P3EmqxNHLPskD8kvW0ye9UcRuY3k_PZJ3SMx_ajTQnW59iEqCjo4U37INQOto5GNxfYNR43o', 'width': 2448}]"
"Wele 1, Wele, Kec. Belawa, Kabupaten Wajo, Sulawesi Selatan 90953, Indonesia","{'location': {'lat': -3.9481608, 'lng': 119.9941366}, 'viewport': {'northeast': {'lat': -3.946807020107277, 'lng': 119.9954553298927}, 'southwest': {'lat': -3.949506679892721, 'lng': 119.9927556701073}}}",Sahir,ChIJlwi2FKfRlS0RNZJ0hwtE8lw,0.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",0.0,
"Jl. H. Bahe No.117, Tempe, Kec. Tempe, Kabupaten Wajo, Sulawesi Selatan 90911, Indonesia","{'location': {'lat': -4.123349999999999, 'lng': 120.0260773}, 'viewport': {'northeast': {'lat': -4.121927570107277, 'lng': 120.0274500298927}, 'southwest': {'lat': -4.124627229892721, 'lng': 120.0247503701073}}}",Sallo Hotel Sengkang,ChIJWwT9pgjnlS0RJ9zhKGm1_AE,4.4,"['lodging', 'point_of_interest', 'establishment']",316.0,"[{'height': 1154, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108143883635965662959"">A Google User</a>'], 'photo_reference': 'AUGGfZlhyoGPPssWWIwoht8YE0HEIktpCf8NOjQeRjAHf1d2tMIkgyzvyFsr4tUsZOObwqC1-ikX-C1TyNuMdOeeTo8Mu4a_CPEabwUozE7T-aDQGurT2ODRuIzQNLu9Ur-Tu3iMLS36T4nATM2M65okZVxL02dFtp30keJhoxiHXmo20Wii', 'width': 1732}]"
"Jl. Bau Baharuddin No.16, Bulu Pabbulu, Danau Tempe, Kabupaten Wajo, Sulawesi Selatan 90911, Indonesia","{'location': {'lat': -4.1231184, 'lng': 120.0335258}, 'viewport': {'northeast': {'lat': -4.121523470107278, 'lng': 120.0348637798927}, 'southwest': {'lat': -4.124223129892722, 'lng': 120.0321641201073}}}",Hotel Sermani,ChIJq05EmhrnlS0REuzjwJ3wnxY,4.4,"['lodging', 'point_of_interest', 'establishment']",654.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104015125880680734260"">A Google User</a>'], 'photo_reference': 'AUGGfZnd2wrkoJPPYyoMaPVYMvrTHrUJLjZgQUTI6hyRI3BbFY6WTf0m7bafpcedKDDOeO6xoeKB1OPR0Bhcbg0iiLv5wIGCI1DzKtRPbzEiaA4DBsX_RzZ_P4sGzOGrOMcJ-K3973G6nsMFxrAbl0H5D4zf8AkcLUvPHmp-m3xTTnkJ115m', 'width': 4160}]"
"Jl. Maluku No.12, Lapongkoda, Kec. Tempe, Kabupaten Wajo, Sulawesi Selatan 90913, Indonesia","{'location': {'lat': -4.1337169, 'lng': 120.0303504}, 'viewport': {'northeast': {'lat': -4.132272120107278, 'lng': 120.0317266298927}, 'southwest': {'lat': -4.134971779892722, 'lng': 120.0290269701073}}}",Eka Hotel,ChIJR4LC1PzmlS0Rk042Qc1AfX0,4.0,"['lodging', 'point_of_interest', 'establishment']",411.0,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103298327480213975200"">Saphira Noer</a>'], 'photo_reference': 'AUGGfZn3LvJmW9-o8dyyo6IUMRDg_Dxyk4nnYfo9qwrygbjHNd1O6hvf3xUemFU_lscAL69npfQG2P3dbDWv0KrJ82olrhtcXfIyaUBfqsjdMsEID-pQ14L93jQMmGJuElxvtKXNmcddFHEDqLkY-PZUs_T7WkfaACBCjHTU94Yf_tVqA9Cv', 'width': 3264}]"
"Jl. Andi Pallawarukka No.17, Maddukelleng, Kec. Tempe, Kabupaten Wajo, Sulawesi Selatan 90918, Indonesia","{'location': {'lat': -4.1429333, 'lng': 120.0313133}, 'viewport': {'northeast': {'lat': -4.141548770107279, 'lng': 120.0326657298928}, 'southwest': {'lat': -4.144248429892722, 'lng': 120.0299660701073}}}",Terrace BBC,ChIJl-X_0PHmlS0Rrz_dybdNULc,4.3,"['lodging', 'point_of_interest', 'establishment']",435.0,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100988290257028592534"">ndy pada</a>'], 'photo_reference': 'AUGGfZnonp5sr4vw2WdSNAair-S0O-iGaRnGFauWv48wz_LfKdZo8yAHp740nNWtfYoOienYopSqXdg_ivH38jZHlZnwQGxXdhhaAlGgyYrqwF764gg8eZeNJimt9D6lzF02ER-bEF3ao-C9S64ua69xMsyy2-U14MupI89oDQrXdYe4MrXe', 'width': 4000}]"
"V29H+49R, Jl. Andi Malingkaan, Teddaopu, Kec. Tempe, Kabupaten Wajo, Sulawesi Selatan 90912, Indonesia","{'location': {'lat': -4.1321343, 'lng': 120.0284004}, 'viewport': {'northeast': {'lat': -4.130789870107278, 'lng': 120.0298155798927}, 'southwest': {'lat': -4.133489529892722, 'lng': 120.0271159201072}}}",Amira Guesthouse & Restaurant,ChIJyXB8mf3mlS0RtNRm08tSa4Y,4.1,"['lodging', 'point_of_interest', 'establishment']",82.0,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108142105655327455481"">Kim</a>'], 'photo_reference': 'AUGGfZk2ftNN24_263zVjLMoHGGJ9-mJhj7awHJa9r3NA3P5FEnwA8qifT_Z5CuGFF1t1IWT8O_fdnyyKjIndZ4HxGoB_LeHYoZOby6z2PtLbWkpDK84Afhb0kcyKBZS8ypGr7OFv0FBsFNp0If0f_Efht-gCQCIDA0x71pVOu-UpXAmiir7', 'width': 3024}]"
"7CW8+VJ9, Siwa, Pitumpanua, Wajo Regency, South Sulawesi 90992, Indonesia","{'location': {'lat': -3.7028476, 'lng': 120.4166103}, 'viewport': {'northeast': {'lat': -3.701453520107278, 'lng': 120.4179791298927}, 'southwest': {'lat': -3.704153179892722, 'lng': 120.4152794701073}}}",Hotel Cantika,ChIJW6s4T5SOli0Rb_jpyV11muE,3.7,"['lodging', 'point_of_interest', 'establishment']",123.0,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114227711208963257054"">A Google User</a>'], 'photo_reference': 'AUGGfZlbE2dl30f_JEGX-r8LzRgWEg0mHqmaCm1wOfcW8bvNjiX5ifWKKoBX8ectagZEB8fUfmbzKf8tMRLRvqh_TERTR80eLyiHSNw9Od7IMNMxmSyYOHquTm2OzV4PQ7KXnqbABEj9XpVlWouE6EWekcf35ynTNjxA1cTlNhKZTPYFgljV', 'width': 4608}]"
