formatted_address,geometry,name,place_id,rating,types,user_ratings_total,photos
"1705 Bambang St, Santa Cruz, Sta, 1014 Metro Manila, Philippines","{'location': {'lat': 14.6109657, 'lng': 120.9844041}, 'viewport': {'northeast': {'lat': 14.61227597989273, 'lng': 120.9857518298927}, 'southwest': {'lat': 14.60957632010728, 'lng': 120.9830521701073}}}",RedDoorz near Bambang Station,ChIJafUMf6u1lzMRLZLb6eT5pnY,3.6,"['lodging', 'point_of_interest', 'establishment']",113,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107943025748241301068"">A Google User</a>'], 'photo_reference': 'AUGGfZlMUinBP-okl0k-dV_pvh_Hk4VNoX7NTxBsJLougXdJCJhWOZ4wuFtBYJgJo8ZCcGBJajpzinT1ekDxa2DOAPbjFGK_WwbXoyfE8ijrW_cDJ1LXotvltF64rnPuf6kzuAiMSYrnWGz3dMKJ8cAeT2NSGemvihnet9Cgxc0CTx0TY-vc', 'width': 900}]"
"Bayombong, 3701 Nueva Vizcaya, Philippines","{'location': {'lat': 16.4804228, 'lng': 121.1481284}, 'viewport': {'northeast': {'lat': 16.48172867989272, 'lng': 121.1494564798927}, 'southwest': {'lat': 16.47902902010728, 'lng': 121.1467568201073}}}",Saty Accomodation,ChIJeWdX_IhFkDMRPucLR0DeI3g,0.0,"['lodging', 'point_of_interest', 'establishment']",0,
"National Highway Busilac, Bayombong, 3700 Nueva Vizcaya, Philippines","{'location': {'lat': 16.4586495, 'lng': 121.1082119}, 'viewport': {'northeast': {'lat': 16.45983517989272, 'lng': 121.1101633798927}, 'southwest': {'lat': 16.45713552010728, 'lng': 121.1074637201073}}}",Tam-an Mountain Resort & Hotel,ChIJb_yrcgxFkDMRS2GwBxi6x1U,4.2,"['lodging', 'point_of_interest', 'establishment']",183,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107520600462798219982"">A Google User</a>'], 'photo_reference': 'AUGGfZlYx4YGN23u-VcAYWDK0n0S6NC_gNS3mSP18s_h-uBOF54F7gWJsFnQv_xdsrgLECEaWmnoZqK8MfpyVkqSobW77jdGOujxCgWbH2fdUew8z35y6YCtf_-fHM2ttaTLrH6Zkml64oOcm7JN1iCFMDfc3RY1i839FDSgCZor7ZyOBFsK', 'width': 1440}]"
"National road Villa Quirino, Bagabag, Nueva Vizcaya, Bagabag, 3711, Philippines","{'location': {'lat': 16.5894621, 'lng': 121.2499714}, 'viewport': {'northeast': {'lat': 16.59074712989272, 'lng': 121.2512831298927}, 'southwest': {'lat': 16.58804747010728, 'lng': 121.2485834701073}}}",Palaisdaan Hotel and Restaurant,ChIJaxrnIOY_kDMRZpYhymVldwg,3.8,"['lodging', 'point_of_interest', 'establishment']",58,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106703900993917612566"">Gheez Brown</a>'], 'photo_reference': 'AUGGfZmnknQRvXjYMPQ_0I-6vFtEf1-ryOAF5SZEGhqtBLlFxvKM75rfT3n4tqnZMt1kOHKrg2L5aCQDQNfelZy9XyQcfn7Q4XIncCHjVOnswjnLFVke6S6L5UJSdP2f1HWjYj8f9rvfpu9k2ozoZDknNihQRP7BS22rfVOTSNZIvqkV4N9n', 'width': 3024}]"
"Solano-Bayombong Boundary 3700, Bayombong, 3700 Nueva Vizcaya, Philippines","{'location': {'lat': 16.5086107, 'lng': 121.175705}, 'viewport': {'northeast': {'lat': 16.50987342989272, 'lng': 121.1771697798927}, 'southwest': {'lat': 16.50717377010728, 'lng': 121.1744701201072}}}",24/7 Inn,ChIJr75KFj1BkDMRF5cY76sD4xU,4.0,"['lodging', 'point_of_interest', 'establishment']",496,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115372022032114204297"">Jim Villanueva</a>'], 'photo_reference': 'AUGGfZlk-aA3EdGPcINxTF5-smp3w7zysxHKt4TiHKctbq4hA2EVNP6yf2ZPsEVhY93yrO2cAd9YerwpNJD-nJfyI3xSI_3aqIOumglq4ANTOMLx-OEA680Cc5rAf1IN87KP0J0Xo57JOEfMvhvXzFzIAPgHHk_h3ZrVGcFeCUYRE-Zk11Au', 'width': 3000}]"
"Bauang, La Union, Ilocos Sur, 2501 Ilocos Sur, Philippines","{'location': {'lat': 16.5662003, 'lng': 121.2630005}, 'viewport': {'northeast': {'lat': 16.56755012989272, 'lng': 121.2643503298927}, 'southwest': {'lat': 16.56485047010727, 'lng': 121.2616506701072}}}",Long Beach Resort Hotel,ChIJqUlWU1UVkDMRS61gebXwDjY,0.0,"['lodging', 'point_of_interest', 'establishment']",0,
"Bayombong Diversion Road, Bayombong, Nueva Vizcaya, Philippines","{'location': {'lat': 16.4915059, 'lng': 121.1595305}, 'viewport': {'northeast': {'lat': 16.49295352989272, 'lng': 121.1608368298927}, 'southwest': {'lat': 16.49025387010728, 'lng': 121.1581371701073}}}",Lo Tus Garden Hotel,ChIJUf41LAVEkDMRY52tCR5bLvM,4.4,"['lodging', 'point_of_interest', 'establishment']",294,"[{'height': 640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116998389809914112921"">A Google User</a>'], 'photo_reference': 'AUGGfZmDtzWYSEdNZuwUE2bGx0PMgeAFRthw6nG50yTzk1GUnwt9lKr4Bn_ZaMvuEOKdmhWYGLnL_zQOAW_-nNQysawjYB22xBeG74MJj2yPNqZ9W95uMznbE0mhlfkB_Bub3HiotOhuNu6BSCmwOW7W72pa5LKzXf64mChNl1bwNH8xWZWo', 'width': 960}]"
"G6H6+MPW, Solano, Nueva Vizcaya, Philippines","{'location': {'lat': 16.5292433, 'lng': 121.2118291}, 'viewport': {'northeast': {'lat': 16.53063897989272, 'lng': 121.2131571298927}, 'southwest': {'lat': 16.52793932010728, 'lng': 121.2104574701073}}}","La Princessa Hotel, Resort, and Restaurant",ChIJy1Uqa7VBkDMRWOGBCA3mU7w,4.1,"['lodging', 'point_of_interest', 'establishment']",70,"[{'height': 2730, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109849510085490846313"">charebeh</a>'], 'photo_reference': 'AUGGfZldkForCkWTH1vi811tHtQpqHH6mYCfzoLZqWbeLXBB68ay5MpPWs3PQZTQNHjLvyk3gqeemTPFa6BGcG90RPb8SPf69iK1nQAPeE0rP8h-S67EYchnQEhhjSuI0dSboim-oSO3UTpGKqf_KboDJwiafxaWFy1FOF-bb3SsFhGL2y7X', 'width': 4096}]"
"25XG+X9Q, Mambi, Mamasa Regency, West Sulawesi 91371, Indonesia","{'location': {'lat': -2.9501501, 'lng': 119.1759081}, 'viewport': {'northeast': {'lat': -2.948801470107278, 'lng': 119.1772578798927}, 'southwest': {'lat': -2.951501129892723, 'lng': 119.1745582201073}}}",PENGINAPAN FC.DIAN,ChIJ-RzrmfsTky0RuUNSHqnb4ug,5.0,"['lodging', 'point_of_interest', 'establishment']",4,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103214269550598232305"">A Google User</a>'], 'photo_reference': 'AUGGfZlci_67faaDlc5A6YtoYvizs9_xyrDWqGR9xkwTEcX3WPw9ibBQArHeBbTBPnkHRlIPfqrxZbkDgFP5etq7_WYyO4hxvWnJPTfV_zD-ZEfQTV9SWtZp1DJlXhWsAuMCcE_-5Qxq6a5sakCm-gaMk8hcm9yvIDUDBfTsmP3Z2Q9fAsSg', 'width': 2448}]"
"26VP+4RW, Limbadebata, Bambang, Mamasa Regency, West Sulawesi 91366, Indonesia","{'location': {'lat': -2.957149, 'lng': 119.2370767}, 'viewport': {'northeast': {'lat': -2.955217570107278, 'lng': 119.2378624798927}, 'southwest': {'lat': -2.957917229892723, 'lng': 119.2351628201073}}}",ᴘᴀᴋʟʏ,ChIJQz05PAANky0RL1tULFwEg64,0.0,"['lodging', 'point_of_interest', 'establishment']",0,
"25XG+F2H, Mambi, Mamasa Regency, West Sulawesi 91371, Indonesia","{'location': {'lat': -2.951312, 'lng': 119.1750478}, 'viewport': {'northeast': {'lat': -2.949960070107277, 'lng': 119.1763817798927}, 'southwest': {'lat': -2.952659729892722, 'lng': 119.1736821201073}}}",Hotel Zetmin,ChIJU2f29QcTky0RkRP4BOwk3KU,4.5,"['lodging', 'point_of_interest', 'establishment']",11,
"367M+5MP, Rantelemo, Bambang, Mamasa Regency, West Sulawesi 91366, Indonesia","{'location': {'lat': -2.9370703, 'lng': 119.2341692}, 'viewport': {'northeast': {'lat': -2.935531720107277, 'lng': 119.2357378798927}, 'southwest': {'lat': -2.938231379892722, 'lng': 119.2330382201072}}}",RUMAH MANDOK,ChIJhad-aPkNky0RuDGfPaputSs,0.0,"['lodging', 'point_of_interest', 'establishment']",0,
"367P+526, Rantelemo, Bambang, Mamasa Regency, West Sulawesi 91366, Indonesia","{'location': {'lat': -2.9370835, 'lng': 119.2350141}, 'viewport': {'northeast': {'lat': -2.935740870107278, 'lng': 119.2363578298927}, 'southwest': {'lat': -2.938440529892722, 'lng': 119.2336581701073}}}",RUMAH TIAN & SEKMI,ChIJEQmlL2QNky0RSOEqmp8f-pg,1.0,"['lodging', 'point_of_interest', 'establishment']",1,
"26VP+6RQ, Limbadebata, Bambang, Mamasa Regency, West Sulawesi 91366, Indonesia","{'location': {'lat': -2.957167, 'lng': 119.237094}, 'viewport': {'northeast': {'lat': -2.955226620107277, 'lng': 119.2378710798928}, 'southwest': {'lat': -2.957926279892721, 'lng': 119.2351714201073}}}",Pakly,ChIJ7WVhWAANky0RhX1TP2OxqsY,5.0,"['lodging', 'point_of_interest', 'establishment']",1,
"367M+CF7, Rantelemo, Bambang, Mamasa Regency, West Sulawesi 91366, Indonesia","{'location': {'lat': -2.9364923, 'lng': 119.2336378}, 'viewport': {'northeast': {'lat': -2.935045170107277, 'lng': 119.2350408798927}, 'southwest': {'lat': -2.937744829892722, 'lng': 119.2323412201073}}}",RUMAH DIMUS,ChIJv2ZdH6gNky0RqZrTBiBmVOY,0.0,"['lodging', 'point_of_interest', 'establishment']",0,
"Jl. Poros Kampung Baru, Bunta Buda, Kec. Mamasa, Kabupaten Mamasa, Sulawesi Barat 91511, Indonesia","{'location': {'lat': -2.939149, 'lng': 119.378195}, 'viewport': {'northeast': {'lat': -2.937817420107277, 'lng': 119.3795817798927}, 'southwest': {'lat': -2.940517079892722, 'lng': 119.3768821201073}}}",Ramayana Inn,ChIJHzPLSIIaky0R1vjQx7uEp2s,4.0,"['lodging', 'point_of_interest', 'establishment']",45,"[{'height': 2000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100133273230048423957"">Ramayana Inn</a>'], 'photo_reference': 'AUGGfZn-dEgxiYtrWfmLqUmnWb43vebclDBnW2z7b_T10xfZtl7i-yvuA5eTC6954n0WbPqHiQ1gUI2Ifkd0YunUTsdiWObUk3MZNS1nMD2mmGJ8BPApY2-4mk1H4xTXWPF_2jYNMoXVgJG6-X8-mo8sEOCF5xJli1wp3UtUGE_j_Ztop-P_', 'width': 2992}]"
"365Q+Q7H, Salururu, Bambang, Mamasa Regency, West Sulawesi, Indonesia","{'location': {'lat': -2.9405528, 'lng': 119.2382412}, 'viewport': {'northeast': {'lat': -2.939234420107277, 'lng': 119.2390980798927}, 'southwest': {'lat': -2.941934079892722, 'lng': 119.2363984201073}}}",ALDI,ChIJcyo4cXwNky0RBbLkjjlptuc,5.0,"['lodging', 'point_of_interest', 'establishment']",1,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112575574223269346661"">A Google User</a>'], 'photo_reference': 'AUGGfZlu6steYHxufLUURx5Tl1mIzHaIi1bzntVaRRlR_ExLECknR75QYzDNCsoBXd3K25Y_LAGafNVB805I8Z4HHYE3z63QbC1LK69Co3u-NXuOAYbKGzzLFWs46UzhCDi_yepgtP9q7A5wrfv8cmWT81cZqKGNVvvFlkJAcu5zI9NRdqF0', 'width': 2296}]"
"38QG+72F, Taupe, Mamasa, Mamasa Regency, West Sulawesi, Indonesia","{'location': {'lat': -2.9118209, 'lng': 119.3250347}, 'viewport': {'northeast': {'lat': -2.910471070107278, 'lng': 119.3263845298927}, 'southwest': {'lat': -2.913170729892722, 'lng': 119.3236848701073}}}",Mamasa,ChIJPdNPDAALky0RZg8bcDxEdzQ,0.0,"['lodging', 'point_of_interest', 'establishment']",0,
"36HR+X2X, Lembangmokallang, Bambang, Mamasa Regency, West Sulawesi 91366, Indonesia","{'location': {'lat': -2.9200123, 'lng': 119.2400973}, 'viewport': {'northeast': {'lat': -2.918712470107278, 'lng': 119.2413529798928}, 'southwest': {'lat': -2.921412129892722, 'lng': 119.2386533201073}}}",RUMAH MAMI UPIN,ChIJTRi4zxkNky0RinRJ_Cm_Wzc,0.0,"['lodging', 'point_of_interest', 'establishment']",0,
"394G+XC2, Mamasa, Mamasa Regency, West Sulawesi 91365, Indonesia","{'location': {'lat': -2.9426019, 'lng': 119.3760292}, 'viewport': {'northeast': {'lat': -2.941185320107277, 'lng': 119.3773622798927}, 'southwest': {'lat': -2.943884979892722, 'lng': 119.3746626201072}}}",Hotel Matana,ChIJiWcdOVQKky0R9lV0JiGfinM,3.7,"['lodging', 'point_of_interest', 'establishment']",34,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114128296121414003362"">bram podo</a>'], 'photo_reference': 'AUGGfZmKW7R9zSOvZ17LTmscQRBVa6MmwkHOGeyRS3kzz4M6cZ_vXhub5KsfdZTglfFp7nK19CNra4dPiLBLNm3tp4GVGYnaGsFpcJs2ANdABiwd4MNiCc2n37X_Z31Bc-bc9qpAvR7Owu9Sj0kYGLj81kfqtfVuAB7-jQiQ68CCjcpvca1Q', 'width': 4160}]"
"Jl. Poros Mamasa, Osango, Kec. Mamasa, Kabupaten Mamasa, Sulawesi Barat 91365, Indonesia","{'location': {'lat': -2.9486321, 'lng': 119.3673058}, 'viewport': {'northeast': {'lat': -2.947305420107278, 'lng': 119.3687193798928}, 'southwest': {'lat': -2.950005079892723, 'lng': 119.3660197201073}}}",PONDOK MAMASA INDAH,ChIJ26DxFgELky0RsjH6_a-62YI,3.9,"['lodging', 'point_of_interest', 'establishment']",12,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111331259179154661727"">A Google User</a>'], 'photo_reference': 'AUGGfZnNEU-HFTFj51pgYU9xHQVGBfNyIv6n_auHmBTAJU4qkMH_EzBUbELMeHRafOAM7dISvNVV9RV03hvXtJrT6ApT9bkZKZCWvFSXt1PIK8NtD7MhwBM6AQI1I5bY35EdS9TQDaAYpcVGvRUtUYwxif4fJNnqLovaBFPGdp0BpbIK7cdE', 'width': 960}]"
"X7GQ+84, Parondobulawan, Tanduk Kalua, Mamasa Regency, West Sulawesi, Indonesia","{'location': {'lat': -3.0242301, 'lng': 119.2877796}, 'viewport': {'northeast': {'lat': -3.022799970107278, 'lng': 119.2891199298927}, 'southwest': {'lat': -3.025499629892722, 'lng': 119.2864202701073}}}",hotel wisna dan abdianto,ChIJr0GoVKNzky0RGL-5_0lULb8,5.0,"['lodging', 'point_of_interest', 'establishment']",1,
"392M+WQH, Tawalian, Mamasa Regency, West Sulawesi 91365, Indonesia","{'location': {'lat': -2.9476967, 'lng': 119.3844753}, 'viewport': {'northeast': {'lat': -2.946340820107278, 'lng': 119.3857537298928}, 'southwest': {'lat': -2.949040479892723, 'lng': 119.3830540701073}}}",om jackson,ChIJP86YtPsLky0RcDDcg6tfzp8,0.0,"['lodging', 'point_of_interest', 'establishment']",0,
"Jalan Jenderal Ahmad Yani No.70, Polewali, Kec. Polewali, Kabupaten Polewali Mandar, Sulawesi Barat 91311, Indonesia","{'location': {'lat': -3.4354322, 'lng': 119.3505231}, 'viewport': {'northeast': {'lat': -3.434058170107277, 'lng': 119.3518461298927}, 'southwest': {'lat': -3.436757829892722, 'lng': 119.3491464701073}}}",Ratih Hotel & Restaurant,ChIJN-nBj-eIlC0RayxCzIRlbU8,4.1,"['lodging', 'point_of_interest', 'establishment']",730,"[{'height': 1356, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101038475950527096117"">A Google User</a>'], 'photo_reference': 'AUGGfZnkiiC0s9kP2KwEhrlMk9cHMt7A7RXuNH2HzFjqLC7vvggwnHVwDrnDETCYAJF_tmBXHUzTCUkiY8KKqI3vAmg48DOVaahpfOS1uHfp-FEItEMOwykqcQen6kx65cmcTBfWo99gYwdidkvGQALNt_1aElJHymMQHQft8-DUE5V9duFq', 'width': 2048}]"
"No. 54-G, Jl. Poros Majene - Mamuju, Polewali, Polewali Mandar Regency, West Sulawesi 91311, Indonesia","{'location': {'lat': -3.4369269, 'lng': 119.3523587}, 'viewport': {'northeast': {'lat': -3.435422870107277, 'lng': 119.3536795798927}, 'southwest': {'lat': -3.438122529892722, 'lng': 119.3509799201072}}}",Lilianto Hotel Polewali,ChIJ9y0dy-uIlC0RlIe12vmaEyQ,4.0,"['lodging', 'point_of_interest', 'establishment']",322,"[{'height': 2229, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108078274450464292039"">A Google User</a>'], 'photo_reference': 'AUGGfZlW9Mvk6eiKIDUYdh2bH9yKt8FjpkfSmy5F1lqUrxB0WddGeZbLJOLJRdHUncJ7S6YvngqtLuGHimKWNz-tScnpVgPuuOdmpSHbHh83Sb1UaaRJoeKREGS6mUnZRTVKVcCbIANgugD1WPR76dDho76-gNhesCKPAjAL_azNANHkowg', 'width': 3155}]"
"Unnamed Road, Polewali, Kec. Polewali, Kabupaten Polewali Mandar, Sulawesi Barat 91315, Indonesia","{'location': {'lat': -3.4311574, 'lng': 119.3507584}, 'viewport': {'northeast': {'lat': -3.429764520107278, 'lng': 119.3521393298928}, 'southwest': {'lat': -3.432464179892722, 'lng': 119.3494396701073}}}",Homestay RN near Taman Bambu Runcing Polewali Mitra RedDoorz,ChIJjwS5Q6uJlC0RUJHPDUa1znY,4.8,"['lodging', 'point_of_interest', 'establishment']",17,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102929928612567339882"">A Google User</a>'], 'photo_reference': 'AUGGfZkQfdoHb0n0X0MArhnsxBw7aOYkxu5KLTtbRnYU_h7IA9ZdbYojUnQK0yRpREazp9NLo5mJO7u0EH-6TO3arpqgiuEUeoizZW61A0dRS-p2FUfCmdCQj3A8jiYFMp_GR1IzJFORPUG_Y1Nz2OFz3sr0w-ett1NkQUMAKknvSlRYhZwb', 'width': 4000}]"
"Jalan Poros Majene-Mamuju, Sidodadi Wonomulyo, Polewali, Kec. Polewali, Sulawesi Barat 91352, Indonesia","{'location': {'lat': -3.3981906, 'lng': 119.2131974}, 'viewport': {'northeast': {'lat': -3.396711770107278, 'lng': 119.2145130298927}, 'southwest': {'lat': -3.399411429892722, 'lng': 119.2118133701073}}}",Wisma Suci Syariah Polewali Mandar Mitra RedDoorz,ChIJjyr8eLmalC0RS9MwPQyy8rk,4.0,"['lodging', 'point_of_interest', 'establishment']",125,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115861945855137062745"">Muhammad Saleh</a>'], 'photo_reference': 'AUGGfZkBNj_xS-xo250GOSE37Y6UxyeD8ziAhLLB7xSf3mgCYZAjV25cQMrY_kjjuovkiFgfsVBeyAZce4038pXGDsWvnCU4dHkQhPPOKh37RY7ilLIH6cGIupI6svIjY_Cr18gwt6am89vbycFGS698jggDBsbfIO41LH4VAq8vRVmDoZc4', 'width': 4000}]"
