formatted_address,geometry,name,place_id,rating,types,user_ratings_total,photos
"Wangel, Pulau-Pulau Aru, Aru Islands Regency, Maluku, Indonesia","{'location': {'lat': -5.7541538, 'lng': 134.2085482}, 'viewport': {'northeast': {'lat': -5.753454699999999, 'lng': 134.2101567}, 'southwest': {'lat': -5.7562511, 'lng': 134.2037227}}}",Hotel Suasana Indah,ChIJ4cFWGS2RLS0Rm78JSkh2Kds,4.2,"['lodging', 'point_of_interest', 'establishment']",21.0,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112565306095450735831"">Abdu Rahman</a>'], 'photo_reference': 'AUGGfZkt0MwhAijQEPcZaTPcxi9iwqm5TnecSAzJHpgSyqJdrJqY7XfYxqk-TQd6xIoYqTlKYF_5f4e7tNm8lN4dZGrzhRH7aDq790gfrMVzDY53eWlNz6vIW3F4Vfwxr7ZfurfuGR68VuQB2PlzQmopiW28__XQsXYbm0pOXgzR2HNm5dnr', 'width': 4160}]"
"66M3+7WV, Wangel, Pulau-Pulau Aru, Aru Islands Regency, Maluku, Indonesia","{'location': {'lat': -5.767062000000001, 'lng': 134.204496}, 'viewport': {'northeast': {'lat': -5.765667270107278, 'lng': 134.2058591298928}, 'southwest': {'lat': -5.768366929892722, 'lng': 134.2031594701073}}}",Penginapan Gloria Family,ChIJ1zPLgZaRLS0RDyMolBQwqvY,4.5,"['lodging', 'point_of_interest', 'establishment']",4.0,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116781213852105601733"">A Google User</a>'], 'photo_reference': 'AUGGfZlyrodzffcCipxqChQzmeS28vV84VqK0s_ZZWq8HYG8s174cXaPgV8UOojWQynHBGWzUFlkgymwHH4x3wiQ9cBHwUY5k6T-JMAS1PCrsrpX4HbTenexOXn1FaNhAuuya6IzZOfTTk5okNi2dGRkQNcQoS3vLfibutfyirERmF35VQ4O', 'width': 2048}]"
"66QM+V79, Unnamed Road, Galay Dubu, Kec. Pulau-Pulau Aru, Kabupaten Kepulauan Aru, Maluku, Indonesia","{'location': {'lat': -5.7603379, 'lng': 134.2332468}, 'viewport': {'northeast': {'lat': -5.758988070107279, 'lng': 134.2345966298927}, 'southwest': {'lat': -5.761687729892722, 'lng': 134.2318969701072}}}",Imron,ChIJLzkmECCRLS0RaEHyRqbPu8Y,4.4,"['lodging', 'point_of_interest', 'establishment']",5.0,
"66HC+6GV, Siwalima, Pulau-Pulau Aru, Aru Islands Regency, Maluku, Indonesia","{'location': {'lat': -5.7711974, 'lng': 134.2221092}, 'viewport': {'northeast': {'lat': -5.769833970107278, 'lng': 134.2234593298927}, 'southwest': {'lat': -5.772533629892722, 'lng': 134.2207596701073}}}",Wara,ChIJ8VaAYgCRLS0RATOCLTBHTSE,0.0,"['lodging', 'point_of_interest', 'establishment']",0.0,
"66QM+CM8, Jl. Mutiara, Galay Dubu, Kec. Pulau-Pulau Aru, Kabupaten Kepulauan Aru, Maluku, Indonesia","{'location': {'lat': -5.7614683, 'lng': 134.2342176}, 'viewport': {'northeast': {'lat': -5.760103720107279, 'lng': 134.2355278798927}, 'southwest': {'lat': -5.762803379892723, 'lng': 134.2328282201073}}}",Losmen 5 Saudara,ChIJLSfJj5GQLS0RfxzLofiZBjk,3.2,"['lodging', 'point_of_interest', 'establishment']",28.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107759295977778018587"">Winner Reimas</a>'], 'photo_reference': 'AUGGfZnpKiu_15IGjQFgVZY3z45I92OqfwoLx22xSIA18vWoTjzcglKzAURCFDh9BxWI06Zw4Q5aeZXxjsAD1xM418P-ZI2SXsHx3hPP2PIAOWQtAGZDkIAoetCEwsexLiLvWDipiSZPzctF9y1_kzL1YfXgdftYMHBFoMMunwzqZUrnjGVp', 'width': 2250}]"
"66Q9+44F, Unnamed Road, Siwalima, Kec. Pulau-Pulau Aru, Kabupaten Kepulauan Aru, Maluku, Indonesia","{'location': {'lat': -5.7621949, 'lng': 134.2178175}, 'viewport': {'northeast': {'lat': -5.761192720107278, 'lng': 134.22010445}, 'southwest': {'lat': -5.763892379892722, 'lng': 134.21704585}}}",jhe Both,ChIJTRAyy0yRLS0RMkr3_vWFdx8,0.0,"['lodging', 'point_of_interest', 'establishment']",0.0,
"Kilo 7, Aru Islands Regency, Maluku, Indonesia","{'location': {'lat': -5.755787000000001, 'lng': 134.217407}, 'viewport': {'northeast': {'lat': -5.754810450000001, 'lng': 134.2183848798927}, 'southwest': {'lat': -5.758716649999999, 'lng': 134.2156852201072}}}",Rumah Gaul,ChIJ1ZNq2KaRLS0RWN29VUW4EdA,0.0,"['lodging', 'point_of_interest', 'establishment']",0.0,
"66H8+WC, Siwalima, Pulau-Pulau Aru, Aru Islands Regency, Maluku, Indonesia","{'location': {'lat': -5.770157999999999, 'lng': 134.2160948}, 'viewport': {'northeast': {'lat': -5.768837470107278, 'lng': 134.2174098298927}, 'southwest': {'lat': -5.771537129892722, 'lng': 134.2147101701073}}}",RILLYA KOST,ChIJxaTjnhiRLS0RxeijwjWDOyA,5.0,"['lodging', 'point_of_interest', 'establishment']",12.0,"[{'height': 2496, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102460379775947945418"">A Google User</a>'], 'photo_reference': 'AUGGfZmWmFEKyG52DnftpdbhxyLk7KPhX5pKo2AsWEhNf4yvPq9WVQVYe0eK46Ynugf_rTf6nqC8-SPnDyCqqKPgf3zcqFL8YUviO4pge20yC-mt6i3XoPuzF4fksf6GZBEpzee7c1N_e49CWPMWBfbzNp8bPXbZlNeSwQCbGdUwDrUX8bSZ', 'width': 3216}]"
"66F9+3QG, Siwalima, Pulau-Pulau Aru, Aru Islands Regency, Maluku, Indonesia","{'location': {'lat': -5.777307599999999, 'lng': 134.2194625}, 'viewport': {'northeast': {'lat': -5.775944420107278, 'lng': 134.2211102298927}, 'southwest': {'lat': -5.778644079892722, 'lng': 134.2184105701073}}}",Pulau wamar,ChIJsfryD9eRLS0R0XThMq4Eic4,0.0,"['lodging', 'point_of_interest', 'establishment']",0.0,
"Jl. Cendrawasih, Siwalima, Kec. Pulau-Pulau Aru, Kabupaten Kepulauan Aru, Maluku, Indonesia","{'location': {'lat': -5.7690033, 'lng': 134.2170609}, 'viewport': {'northeast': {'lat': -5.767670170107278, 'lng': 134.2178369298927}, 'southwest': {'lat': -5.770369829892722, 'lng': 134.2151372701072}}}",Darmapan kost,ChIJOaBQDe2RLS0RZrNi-kTRjMc,5.0,"['lodging', 'point_of_interest', 'establishment']",1.0,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117414343152457253228"">Alfareza Syah</a>'], 'photo_reference': 'AUGGfZmFIGkyADk2U4VlGTaphmApZChSfMv0vdFMo2wChEoWuUBgJ_wEpJBIWul5sEAO5SvsSSo3SFXmsi-FuQs6FSCm9wOKUGcBFzII6YZsbtfRDXOJ25VwCc37Fdf4JB6lU9esOJTwN8n5Yp-se3jrrzQwVN6l3_CEscr3YTctUOBIbwPn', 'width': 3840}]"
"66H7+4W5, Jl. Cendrawasih, Siwalima, Kec. Pulau-Pulau Aru, Kabupaten Kepulauan Aru, Maluku 97663, Indonesia","{'location': {'lat': -5.772217299999999, 'lng': 134.2148396}, 'viewport': {'northeast': {'lat': -5.770480570107277, 'lng': 134.2159796298928}, 'southwest': {'lat': -5.773180229892721, 'lng': 134.2132799701073}}}",Brillian Kos,ChIJtclZYnSRLS0RdB_ASjRlD9g,4.7,"['lodging', 'point_of_interest', 'establishment']",3.0,
"66G8+WM2, Siwalima, Pulau-Pulau Aru, Aru Islands Regency, Maluku, Indonesia","{'location': {'lat': -5.772731599999999, 'lng': 134.2166431}, 'viewport': {'northeast': {'lat': -5.771450270107277, 'lng': 134.2179879798927}, 'southwest': {'lat': -5.774149929892721, 'lng': 134.2152883201073}}}",Fahran Kamil HOME +,ChIJYcKpZ9yQLS0R4QeEfTRDmk8,3.7,"['lodging', 'point_of_interest', 'establishment']",7.0,
"Siwalima, Pulau-Pulau Aru, Aru Islands Regency, Maluku, Indonesia","{'location': {'lat': -5.7772254, 'lng': 134.2144083}, 'viewport': {'northeast': {'lat': -5.775858170107278, 'lng': 134.2157655298927}, 'southwest': {'lat': -5.778557829892722, 'lng': 134.2130658701072}}}",RILLYA KOST 2,ChIJcRO6z-GRLS0Rp08R6taN2pM,5.0,"['lodging', 'point_of_interest', 'establishment']",2.0,"[{'height': 1936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118266506953678192140"">A Google User</a>'], 'photo_reference': 'AUGGfZmp-v1nSAWaocuZWwLfY2_rf57UL6vnhfXQwI4j83Hcnov_Wwf1e5Bj-SXNGx6163P_CLYxIVVXUvgi4N-LeNHNLksBFVvXfJfknczX-tr5m9dtlOFYU5K8lpdqoIExFEDqmyqstcuUEKDMvq0nsJujFgO-HDkk1zsJrY7-E3WXCphF', 'width': 3204}]"
"66QP+G68, Tual, Kec. Pulau-Pulau Aru, Kota Tual, Maluku, Indonesia","{'location': {'lat': -5.7611248, 'lng': 134.235626}, 'viewport': {'northeast': {'lat': -5.759564470107279, 'lng': 134.2371872298927}, 'southwest': {'lat': -5.762264129892722, 'lng': 134.2344875701073}}}",Lagur,ChIJe0MN8wqRLS0RD5YAPb6EwU4,0.0,"['lodging', 'point_of_interest', 'establishment']",0.0,
"6688+XWC, Siwalima, Pulau-Pulau Aru, Aru Islands Regency, Maluku, Indonesia","{'location': {'lat': -5.783153, 'lng': 134.2164979}, 'viewport': {'northeast': {'lat': -5.781826270107278, 'lng': 134.2178261298927}, 'southwest': {'lat': -5.784525929892721, 'lng': 134.2151264701072}}}",Kost Pelangi,ChIJVRVOmPqRLS0RQScySwbGjXA,4.2,"['lodging', 'point_of_interest', 'establishment']",5.0,"[{'height': 6000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106984411489775053308"">A Google User</a>'], 'photo_reference': 'AUGGfZmvv656ZqWz0-z4efmw6BnUlrlbAjV6ro6JLhV96uZ_cLf9Y_mV01gzeAlnZXc_CyJbR5HXSNsDikUIvKjbO-5DzjU5M2CruQAAJyXbhiWww_byInLMr2LMQh3R1Saj09SufpvjQUkI9WkjrGyeNuZhFav5A1zR_CTChLJqYbe65GC5', 'width': 8000}]"
"66RP+QP4, Unnamed Road, Galay Dubu, Kec. Pulau-Pulau Aru, Kabupaten Kepulauan Aru, Maluku, Indonesia","{'location': {'lat': -5.7581133, 'lng': 134.2368208}, 'viewport': {'northeast': {'lat': -5.756789170107278, 'lng': 134.2381465298927}, 'southwest': {'lat': -5.759488829892722, 'lng': 134.2354468701072}}}",HOTEL CENDRAWASIH,ChIJT_iYJ4eRLS0RK8REABuMfO8,3.7,"['lodging', 'point_of_interest', 'establishment']",3.0,"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102933345531122463126"">eko list</a>'], 'photo_reference': 'AUGGfZl9Cf-M0FZGVZtfbUdPC2b0FoqjMkERt-oDT8rMeB7zc5JqsqAYLdDLegwIRofkL8njVTNjoEyfK479yOknU6CFKfI8zqX0oBFdB3hbLtq_oBINn5uSQK7QdkVfrvQkl6L1-mV8hToLtg0GzevsicB7Y8eed7gLdMhs82IMvs83p_JR', 'width': 4160}]"
"66RP+FGF, Unnamed Road, Galay Dubu, Kec. Pulau-Pulau Aru, Kabupaten Kepulauan Aru, Maluku, Indonesia","{'location': {'lat': -5.758804599999999, 'lng': 134.2363019}, 'viewport': {'northeast': {'lat': -5.757466720107277, 'lng': 134.2376325798927}, 'southwest': {'lat': -5.760166379892721, 'lng': 134.2349329201073}}}",HOTEL VENEZIA,ChIJk51uJPuRLS0RU1GOWAnlcmk,4.8,"['lodging', 'point_of_interest', 'establishment']",5.0,"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102933345531122463126"">eko list</a>'], 'photo_reference': 'AUGGfZmrhHsK9qMxnJHfptu1MWBplxPEMtfppnZlrUDNC1BaSdMELQ89JHBeY_OsHesrEcOVxZulFXYvV59GTe_nJCdnD0nmyuO4v02TWrKNQjjggx7791ij19d4-HnuA0CLAuFz0ROCN4HP444HPNt8Sr3AGpDeM5ERGPSCqJTGwKYxO7eU', 'width': 4160}]"
"66J8+9R7, Siwalima, Pulau-Pulau Aru, Aru Islands Regency, Maluku, Indonesia","{'location': {'lat': -5.7691012, 'lng': 134.2170641}, 'viewport': {'northeast': {'lat': -5.767771120107278, 'lng': 134.2178068298927}, 'southwest': {'lat': -5.770470779892722, 'lng': 134.2151071701072}}}",ARJUNA KOST PERUMNAS,ChIJCe_Rd-eQLS0RKQ8EPKqLnzg,3.9,"['lodging', 'point_of_interest', 'establishment']",61.0,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107032473634147496123"">A Google User</a>'], 'photo_reference': 'AUGGfZkabnq2Bq2faIEl-9pO07yFWW1HIxbv6ubycN1WyMRXeP4_M4p2oe3Ij5zYVZ5byr5zjCChdubCZygE-JpvGpeP7XW7aKF9iSRwcVdkD7iao764kDkYn0FzMBrjjoYXJdEihpUR6TXLR4A-1jWh73LpjoBvNCd7vglR_HTv-q3UD6Vy', 'width': 2448}]"
"W7VM+8H5, Benjina, Central Aru, Aru Islands Regency, Maluku, Indonesia","{'location': {'lat': -6.056705099999999, 'lng': 134.2839765}, 'viewport': {'northeast': {'lat': -6.055494520107278, 'lng': 134.2853564798928}, 'southwest': {'lat': -6.058194179892721, 'lng': 134.2826568201073}}}",Warung Arema,ChIJQWSZ_4WtLS0RNy3sNuUKF8E,5.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100522471903518728197"">A Google User</a>'], 'photo_reference': 'AUGGfZlHUkyb6DFLH-kngUjiAu_-IN-F_qbxsT3t3ibDfO58PidAPKgophIlg711NAv4-HtQxGbN6qLnPisTv5xXClXojSIKzXbEpZZHD0rxErsjcfriQFImXWkKuTcxujtHgsnA-OHzUnmeJnetEunyVJRdv3zyp84f2IegAjS4iPfyzmvn', 'width': 1920}]"
"Jl. Cendrawasih, Siwalima, Kec. Pulau-Pulau Aru, Kabupaten Kepulauan Aru, Maluku, Indonesia","{'location': {'lat': -5.763534099999999, 'lng': 134.2187659}, 'viewport': {'northeast': {'lat': -5.762238420107279, 'lng': 134.2202589298927}, 'southwest': {'lat': -5.764938079892723, 'lng': 134.2175592701073}}}",Casa SHARON Guesthouse,ChIJF_eL_pORLS0R0puGnJwrYLA,4.8,"['lodging', 'point_of_interest', 'establishment']",24.0,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102809918233584465262"">A Google User</a>'], 'photo_reference': 'AUGGfZlrAOjKTPwfiPfOAnslB3BSDFx3SUOYyere7UjDZO6vjKspEvdy8PgNUOGlSbzy_Gx5TUmgNYGWblkrU2x9LGjF0CtbRo9_x2_34903lT4ehMVBfX9Uxn5GZMLklymtvFxucQxqW2SVHj5uXTmzhQ7HuDLtr6SDcgbydt5gBr5r5ZvJ', 'width': 4624}]"
"jln.pemnda 2 siwalima, Siwalima, Kec. Pulau-Pulau Aru, Kabupaten Kepulauan Aru, Maluku, Indonesia","{'location': {'lat': -5.7756001, 'lng': 134.2103014}, 'viewport': {'northeast': {'lat': -5.774284770107278, 'lng': 134.2116377298927}, 'southwest': {'lat': -5.776984429892722, 'lng': 134.2089380701073}}}",PENGINAPAN VALITA,ChIJ94mPm9iQLS0RNBLQo9YRJug,4.0,"['lodging', 'point_of_interest', 'establishment']",49.0,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113825101099372955989"">Jon Budi Prayogo 1004121843</a>'], 'photo_reference': 'AUGGfZnLLxIytnhJbztrlA-JoAX0_F-M_Hudy6MqkrGtm5dN-doyBcJICMwHPJUNXUBlY3iHNc0PA_CauNDv7Cka0fIjPKL9wABqk0auOaaqB7MgmTOsEPfbARMmCD1PgNKHv9RWmlDTmKuUbD6FatTVLWnKd9T5h-6jliDFQF6Be21re1iY', 'width': 4608}]"
