formatted_address,geometry,name,place_id,rating,types,user_ratings_total,photos
"Jl. Niaga, RT/RW 1/1, Dusun 1, Tj. Padang, Kec. Sirenja, Kabupaten Donggala, Sulawesi Tengah 94354, Indonesia","{'location': {'lat': -0.233136, 'lng': 119.8050316}, 'viewport': {'northeast': {'lat': -0.2317922201072778, 'lng': 119.8063640298927}, 'southwest': {'lat': -0.2344918798927222, 'lng': 119.8036643701072}}}",mdmc-solidarity,ChIJB7iQgwgVii0RD72cjMvyZXk,5.0,"['lodging', 'point_of_interest', 'establishment']",3.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107622199025929485321"">A Google User</a>'], 'photo_reference': 'AUGGfZkPRu3RdHmMY4FIV-UUoRf3mDBQ0-RvtYr9iDNamp-IokrLTU0I7dGAokkM7rsnEsHg2JiTpWthFsBFQF9tBqiZY762AI_WbTiY-HolWFtb8z4sjvsZ5mUEqp7w9r4DIX3SZsDDdup_dpcm6ZTfIVdZA3bF7zUXqY4n9Ii5Y73DlGcA', 'width': 4160}]"
"WVP6+MQX, Tambu, Balaesang, Donggala Regency, Central Sulawesi, Indonesia","{'location': {'lat': -0.06325789999999999, 'lng': 119.8619886}, 'viewport': {'northeast': {'lat': -0.06196192010727778, 'lng': 119.8634026798927}, 'southwest': {'lat': -0.06466157989272221, 'lng': 119.8607030201073}}}",Rumah Makan dan Penginapan Sukma,ChIJy0hTpfULii0RjD32xbh8ouM,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",110.0,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103185394572457152970"">amang wib</a>'], 'photo_reference': 'AUGGfZmskNmXxxOPesqQv05VylHa39u21VVYgycwr0ZuIycjUSV6gmt7NQAvaVvbrEH0mVB3KnEMJPchEs_R38mu6hfUWigIKlLHtaWZbDgnfDSi-4RdjNNDMYok-y1Fm7zV6_17ctt8aSXgSaHv3Bmau7x4laMAseVnzAnCtExUAirrovQw', 'width': 2448}]"
"XV5M+PFC, Mapane Tambu, Balaesang, Donggala Regency, Central Sulawesi 94355, Indonesia","{'location': {'lat': -0.0408474, 'lng': 119.8834884}, 'viewport': {'northeast': {'lat': -0.0395362201072778, 'lng': 119.8849024298927}, 'southwest': {'lat': -0.04223587989272223, 'lng': 119.8822027701073}}}",Cafe Coklat,ChIJwekzkKcJii0RtNRDMW28DKw,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",28.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106480581330962081180"">Taufik Umar</a>'], 'photo_reference': 'AUGGfZmBEdTocteQtJURHdyGbsXVsDldEjTEzlicdJo5u3x4CniVbvQZqbMBwJI49AUl6XuOSZHVcpKmujqWmQchr_Lls-JBy5EiL2RMsZjMjhOaNQLcVy5Lyr4I6oPIKsWeCVTnubcnAsCEfAZ2pz4FSfkMrdZ1s7kKbT09KRNMRJXKKWP_', 'width': 4000}]"
"3RPH+2VH, Duyu, Kinovaro, Sigi Regency, Central Sulawesi, Indonesia","{'location': {'lat': -0.9149303, 'lng': 119.8297193}, 'viewport': {'northeast': {'lat': -0.9136568201072778, 'lng': 119.8310203798927}, 'southwest': {'lat': -0.9163564798927221, 'lng': 119.8283207201073}}}",Bukit Indah Doda Hotel & Resorts,ChIJzaCz8Tjtiy0RrxMFRlSmx6U,4.6,"['lodging', 'point_of_interest', 'establishment']",129.0,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118275206301792548915"">yan adhitya wesda wardhana</a>'], 'photo_reference': 'AUGGfZm4RgdhW667M5yoPlvDn24IAagE-r-_cmZRqcXg7tbxbkXjYh-NBdLmUfUZmqpbEDQ_i_S67TCSirhC1EowOS-B-o5u5Qs73U7VOEiDfP1-Cx1Tn2BRIxaD9JoEaymv26Kz8EFbRMQ3a49JZni_GdZw_n8tp6oOkcI2j-JbjNdtuvSE', 'width': 4032}]"
"Silae, Ulujadi, Palu City, Central Sulawesi 94227, Indonesia","{'location': {'lat': -0.870397, 'lng': 119.8186648}, 'viewport': {'northeast': {'lat': -0.8692319701072778, 'lng': 119.8200384298927}, 'southwest': {'lat': -0.8719316298927223, 'lng': 119.8173387701073}}}",D'Kalora Hotel & Resort,ChIJLxuKJrXtiy0RedEoZqPiS98,4.1,"['lodging', 'point_of_interest', 'establishment']",294.0,"[{'height': 923, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103194023930329991720"">A Google User</a>'], 'photo_reference': 'AUGGfZkwCw2pJCxwU2E6bk8vgyD5GBLfIa-LCriSqM-_-OH8rYLMnPrlJDIgewbF2pP57COPlWRLSI795pE1glPEcd42zR-EfaxwWjXIg6PpKb3Akd8iNaWe3tewC5GYOUbUfolERSfM1SnEg6JJNdEJz1vLFrQIrIYLlkpuGncX6PnlHUoD', 'width': 1300}]"
"Jl. Totosi, Smk 4, Doda, Kec. Kinovaro, Kabupaten Sigi, Sulawesi Tengah 94223, Indonesia","{'location': {'lat': -0.9160672, 'lng': 119.8300132}, 'viewport': {'northeast': {'lat': -0.914727970107278, 'lng': 119.8312812298927}, 'southwest': {'lat': -0.9174276298927223, 'lng': 119.8285815701073}}}",Bukit Indah Doda,ChIJ5RZ95kDtiy0Rva7bMXsv_p8,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",2103.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111369438759197333685"">Q Seng</a>'], 'photo_reference': 'AUGGfZmBs4JQwtbD6i8a6xaU3EqEo-rYNU2uygkf6Dje5T9gjh-7RiUs8LrjmNjcO4UaS4MVeyiPnf7PQHVQ5RNXBZvGCAIhIigpTDZAAYSbRzYInbdS1SK1_P4JEdGndKtAm5TgdAF3OKPP-nu-uTJ5TZ78X2hTClYeIrZABo0amEpgU4Fx', 'width': 4000}]"
"Jl. Malonda No. 76, Kel. Tipo Kecamatan Ulujadi, Palu Barat, Buluri, Kec. Ulujadi, Kota Palu, Sulawesi Tengah 94228, Indonesia","{'location': {'lat': -0.8560232000000001, 'lng': 119.8266925}, 'viewport': {'northeast': {'lat': -0.8547279701072777, 'lng': 119.8279091298927}, 'southwest': {'lat': -0.8574276298927223, 'lng': 119.8252094701073}}}",Amazing City Beach Resort,ChIJbYHC2ffsiy0R0lTzgxMKgWs,4.3,"['lodging', 'point_of_interest', 'establishment']",562.0,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100652025567086472404"">Morisia H W</a>'], 'photo_reference': 'AUGGfZnNlWHlYFmL0T3PFVF_2mke7gqqxqdG9AurTCg-nfjNtQbSxzSjG7O-ekx4AZ2fIwHXpV3BWZtj67BsV-F3ifPIUcNmNyqSr06FhIFCtNobu9tOK_5gJ0a7Tghhgf6jhBn8u6MXqPUO5sl-819UL6iwcZFYkn3V6Hnfry8iWDWBt-My', 'width': 4608}]"
"4R9C+8WJ, Jl. Hasanudin Toto, Silae, Kec. Palu Bar., Kota Palu, Sulawesi Tengah 94227, Indonesia","{'location': {'lat': -0.8816588999999999, 'lng': 119.8222613}, 'viewport': {'northeast': {'lat': -0.8803070201072777, 'lng': 119.8236598798928}, 'southwest': {'lat': -0.8830066798927222, 'lng': 119.8209602201073}}}",Zamrud Villa,ChIJZS0ifEHtiy0R8B0HXA7TS0o,4.3,"['lodging', 'point_of_interest', 'establishment']",66.0,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106515999761806943664"">Dell Vostro</a>'], 'photo_reference': 'AUGGfZnRkfTexMrxy9sbxIcqb1Q02CS2-N9JylT0MQig6J-RCp4lnff0XeQ4-TLpC0aG5DcVKkjlISoB33MOHzV4_VceN4CbkxQc8zUtbkTyshAF6c-JSaxcXiwkiEZJwvx86YvnsG66WH4a6PpMawKV_vKfCHybt1qKqYLT6bTq6Aa-adea', 'width': 3840}]"
"Jl. Malonda No.12, Silae, Kec. Ulujadi, Kota Palu, Sulawesi Tengah 94227, Indonesia","{'location': {'lat': -0.8767149, 'lng': 119.8361206}, 'viewport': {'northeast': {'lat': -0.8752847701072778, 'lng': 119.8374600798928}, 'southwest': {'lat': -0.8779844298927223, 'lng': 119.8347604201073}}}",Swiss-Belhotel Silae Palu,ChIJ7V48d7jtiy0Rit6HRupAuVQ,4.5,"['lodging', 'point_of_interest', 'establishment']",4418.0,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104707569823123478180"">A Google User</a>'], 'photo_reference': 'AUGGfZm88WMWvCZhW6SMg2m9br727TAu7NgSbak1SsCr0GwrBaYI5rLUVf7ZwNoLTzxa49KYB4OG1QHpdLrz5HDsqFzKf1MWN_8zzg5tU8s85UdHKoq3Utp1me2gYGB-biGcoTu0eOurqKRGH1wCTwxkuPrZoJSr0gnV8a95IpveRKE1j63H', 'width': 1280}]"
"Jl. Beringin, Kabupaten Donggala, Sulawesi Tengah 94351, Indonesia","{'location': {'lat': -0.6482445, 'lng': 119.7388063}, 'viewport': {'northeast': {'lat': -0.6469194701072779, 'lng': 119.7402379798927}, 'southwest': {'lat': -0.6496191298927223, 'lng': 119.7375383201072}}}",Princejohn,ChIJlfEVVg63iy0ROB-uuKxaJsc,4.7,"['lodging', 'point_of_interest', 'establishment']",47.0,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115510564581079646326"">A Google User</a>'], 'photo_reference': 'AUGGfZnBawtNJRNHQ-T34E-EBCilsFm8uSNiY3necOwAcHpxDal5F8ZfVvRolIE3x-fki_437JYrvjmSYpg7oz8ZA_9kx_qeQ28utiiTUjdIVE1vxNvP5vOEUT9LMgSsm39C6OgdoDKNopawLI_dMy2o5rt6mUS1rvTS4HLYHlDsT8XTzMV5', 'width': 4032}]"
"Jl. Wolter Monginsidi No.60, Lolu Sel., Kec. Palu Sel., Kota Palu, Sulawesi Tengah 94111, Indonesia","{'location': {'lat': -0.9048202, 'lng': 119.8746287}, 'viewport': {'northeast': {'lat': -0.9034509701072782, 'lng': 119.8760484298927}, 'southwest': {'lat': -0.9061506298927223, 'lng': 119.8733487701073}}}",ASTON Palu Hotel & Conference Center,ChIJu4knGVrtiy0RpSEJzaeXE3g,4.9,"['lodging', 'point_of_interest', 'establishment']",508.0,"[{'height': 1154, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103080529675843854503"">A Google User</a>'], 'photo_reference': 'AUGGfZkoW4I0XUwcAZkywm7qkxBj8RMcNQClqUsB_AaSzlgJbaObuZEpMBcPahiFewft62JaGbGDi1K4wCGgfl62dJ5Jau9PFFOyfpEaoI5JXS09615cS0U7OJ-Edt4Yz2HROVQJYdZzJFK2k6xnPcv8_z3vS1tazgzJov3T81hte1j8IWh_', 'width': 1500}]"
"Jl. Basuki Rahmat, Birobuli Utara, Kec. Palu Sel., Kota Palu, Sulawesi Tengah 94111, Indonesia","{'location': {'lat': -0.9190893, 'lng': 119.887329}, 'viewport': {'northeast': {'lat': -0.9177377701072779, 'lng': 119.8886787798927}, 'southwest': {'lat': -0.9204374298927221, 'lng': 119.8859791201073}}}",Best Western Plus Coco Palu,ChIJW2cYOwLuiy0RzU2l2QpuW2k,4.4,"['lodging', 'point_of_interest', 'establishment']",2428.0,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116354814558587767458"">Remon Ambutua</a>'], 'photo_reference': 'AUGGfZk8IpwIAjhONwsZXHWCL3Zfb67HffspyqnSDxDgbosUcMx6cMlGqdxKfEYhzZNCUbN_Qw-TFUiAbz4o68lHReKJfsRXezEdLjvVgg2n3uiCKLv23fYtIbGviNdzk9YopSQ1XNVl1QHPzAMjYtfvdBezHj0hO2bgn_mfD1EznK8kzG3K', 'width': 3264}]"
"Jl. Moh. Hatta No.18, Lolu Utara, Kec. Palu Tim., Kota Palu, Sulawesi Tengah 94114, Indonesia","{'location': {'lat': -0.8968063999999999, 'lng': 119.8728961}, 'viewport': {'northeast': {'lat': -0.8953856201072776, 'lng': 119.8742551298927}, 'southwest': {'lat': -0.8980852798927219, 'lng': 119.8715554701073}}}",Hotel Santika Palu,ChIJJaIoeNvtiy0R5O-6HYhXQWc,4.4,"['lodging', 'point_of_interest', 'establishment']",3301.0,"[{'height': 500, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102604642501584767072"">Hotel Santika Palu</a>'], 'photo_reference': 'AUGGfZlwQvszB7H-mpinCsfwI0Qf45rGoyqzdDMVDr5uY1QLpZGFPEZ3jy5gCPZOaVqB2RNKBlnnDooKhnOVYMe8MM2atVswembjC8ck7WBykBaHnijdIXmUZKooSgT4ZswqICpOgGb_uPsRbN6-HHP0fBa8jxR74yKuUtAmoh9NHwHLEyKW', 'width': 800}]"
"4V89+695, Jl. Raden Saleh No.1, Besusu Bar., Kec. Palu Tim., Kota Palu, Sulawesi Tengah 94118, Indonesia","{'location': {'lat': -0.8848699999999999, 'lng': 119.8687019}, 'viewport': {'northeast': {'lat': -0.8835393201072776, 'lng': 119.8700750798928}, 'southwest': {'lat': -0.8862389798927222, 'lng': 119.8673754201073}}}",Palu Golden Hotel,ChIJk9_VNc3tiy0R4mMfG9eSHxs,4.2,"['lodging', 'point_of_interest', 'establishment']",668.0,"[{'height': 386, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115088814199471268615"">A Google User</a>'], 'photo_reference': 'AUGGfZnPE_AK1O_QKzB2nDIcPGidr4K-R6CQSsEFTIwxlNdiNEOoMXnJsrW8_z2FMWqVuqr58_mp4z1ybZ-95w2t8Cm0jf_GX_gnyx3LNDBX8tXTXzt-wS8w9luGgvPkMwdIk57myLmFI69ZNCLk_my-iABUt5xJ_ZzM_QJX97O-jzJYH9kb', 'width': 684}]"
"Jl. Zebra II No.11, Birobuli Utara, Kec. Palu Sel., Kota Palu, Sulawesi Tengah 94231, Indonesia","{'location': {'lat': -0.9236391, 'lng': 119.886069}, 'viewport': {'northeast': {'lat': -0.9222877701072778, 'lng': 119.8874096298927}, 'southwest': {'lat': -0.924987429892722, 'lng': 119.8847099701073}}}",Jazz Hotel,ChIJk1p2bfnxiy0R1jqdt3ut3rg,4.1,"['lodging', 'point_of_interest', 'establishment']",2017.0,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106707121660932291686"">A Google User</a>'], 'photo_reference': 'AUGGfZmj-lOUU08wZthfbBHIboWM-Uvw8DoG_qon_3Bq0dYEAEwj_yaiMwr8db4_ROMCqWmJNWKa2R4aDgTWo72vXmKsT0f64Dz6l7l2Kb-KljoEFWOojYe7GAQ4wzmfiZBSqTZAhX4bF60iOzRXS_HiOSM0jTDNXo752HZLUJI7T2x6gjM3', 'width': 4000}]"
"Jl. Munif Rahman 1, Silae, Kec. Ulujadi, Kota Palu, Sulawesi Tengah 94226, Indonesia","{'location': {'lat': -0.8827598999999999, 'lng': 119.8369199}, 'viewport': {'northeast': {'lat': -0.8814013701072778, 'lng': 119.8382184298928}, 'southwest': {'lat': -0.8841010298927223, 'lng': 119.8355187701073}}}",Hotel Cendana,ChIJ23r6WFrtiy0RZaJrfNNboUY,4.4,"['lodging', 'point_of_interest', 'establishment']",39.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112679064026317204281"">A Google User</a>'], 'photo_reference': 'AUGGfZm4NFzj0ftLoODc2LSBikK1j-3fGsaUUOiQ_M_xnSS109MwyiRlkrd9MnmfH1QWILCY2J_E08Kq3yynsayybhH5yzwMSwwnePEvNXVLB-4CcS5vGtLE_GvmbEv4bqL7nUC4rY7qJAQ8thLoVvvpJ3aQaCsUaEdu0vO4HzxOLG9FBphQ', 'width': 4160}]"
"Jl. DR. Abdurrahman Saleh No.45, Birobuli Utara, Kec. Palu Sel., Kota Palu, Sulawesi Tengah 94111, Indonesia","{'location': {'lat': -0.9189474, 'lng': 119.8979311}, 'viewport': {'northeast': {'lat': -0.9176454701072777, 'lng': 119.8992814798927}, 'southwest': {'lat': -0.920345129892722, 'lng': 119.8965818201073}}}",Sutan Raja Hotel,ChIJrSpVPOLxiy0R0krUTyZQpAw,4.3,"['lodging', 'point_of_interest', 'establishment']",1667.0,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106515999761806943664"">Dell Vostro</a>'], 'photo_reference': 'AUGGfZl55esZGee17JOvmvHOis_EbW61VRYMA059FKmZhfsxtK1SmVxkLftafIhrYGkUhQNWpwh4f4F98Ws2pVOY-VlZOfnE0gGMTn1hNXtL56vBb0Bb9ZJT9iDLEN0PIOlwjqq5I2QuXDdUzeDfIe66NluoEJ6thHpkRuh7Djv2e5N_z2IZ', 'width': 3840}]"
"Jl. Tj. Harapan No.2, Tatura Utara, Kec. Palu Sel., Kota Palu, Sulawesi Tengah 94111, Indonesia","{'location': {'lat': -0.9086067, 'lng': 119.8842179}, 'viewport': {'northeast': {'lat': -0.9072475201072777, 'lng': 119.8855961798927}, 'southwest': {'lat': -0.909947179892722, 'lng': 119.8828965201073}}}",Urbanview Hotel Medio Inn Palu by RedDoorz,ChIJubHDB2jviy0RZ5kXkR29is4,4.7,"['lodging', 'point_of_interest', 'establishment']",30.0,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113381420671722920146"">risto semris mangile</a>'], 'photo_reference': 'AUGGfZmaAj7andSwpGSF55rWfiksLMBDCmAjVKhzs3IAP5HUouvaXU7VnxV_Zp8iPKGEKZaWswgbU_A6RXG_GDPHBFVT4n0PYuom69tayXnBl7MjwSkYAQ6Pf6RrL7tWEV4xVIm1ge4gI6elvY1KgHLzZEvNlCKPufAbVlGNRg0XudNqn49D', 'width': 4032}]"
"Jl. Sam Ratulangi No.36, Besusu Bar., Kec. Palu Tim., Kota Palu, Sulawesi Tengah 94118, Indonesia","{'location': {'lat': -0.8844217999999999, 'lng': 119.8713448}, 'viewport': {'northeast': {'lat': -0.8830945701072777, 'lng': 119.8727975298927}, 'southwest': {'lat': -0.8857942298927222, 'lng': 119.8700978701072}}}",Grand City Hotel,ChIJ6dfEhLvtiy0RvIqy2uY5cZA,4.4,"['lodging', 'point_of_interest', 'establishment']",51.0,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103109983759891054632"">A Google User</a>'], 'photo_reference': 'AUGGfZlwDbgt3v4nsquD3AvRtnlfk9a7YVM-KjQ228EriNpIxcgZ8l3syRdXvA37EJR_pg6u1KkAOuAHTpE4dkz57l5E39LzEhWLjEwt-zGwuc_I7MIgx5tcyiki-a2bP2adhnqJpwOYxKX3viElHrXDkwQSna6Fw1142L26O5hafarGCIl4', 'width': 4160}]"
