business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,permanently_closed,opening_hours,url
OPERATIONAL,"RGWG+9R8, Alila Timur, Kabola, Alor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.154076, 'lng': 124.527078}, 'viewport': {'northeast': {'lat': -8.152726170107277, 'lng': 124.5284278298927}, 'southwest': {'lat': -8.155425829892721, 'lng': 124.5257281701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Manna,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117931327752889466478"">A Google User</a>'], 'photo_reference': 'AUGGfZnZ5IBosOSnd3o_TFE7nohPJyU6_dYIaogtcDyyHphSSlfoiEj8E5s_okx4kLzLarF7_auPtF5x-ezNssAX7sRMyDQrT8L-mb5EpqLZ28etTzjxa7vED4ar3fMuy7uk9lehYcBQ0nsmYbcTGvE-WGTHShW1gTtfKkVZMXv0NUrI4xLG', 'width': 6000}]",ChIJzWLxGjeAAC0RvFoQ02Vyxqs,3.9,ChIJzWLxGjeAAC0RvFoQ02Vyxqs,"['tourist_attraction', 'point_of_interest', 'establishment']",9,,,https://www.google.com/maps/place/?q=place_id:ChIJzWLxGjeAAC0RvFoQ02Vyxqs
OPERATIONAL,"VGFM+H85, Alila Timur, Kabola, Alor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.1261016, 'lng': 124.5333609}, 'viewport': {'northeast': {'lat': -8.12484177010728, 'lng': 124.5346111798927}, 'southwest': {'lat': -8.127541429892723, 'lng': 124.5319115201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Ilawe,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101971293065136621726"">A Google User</a>'], 'photo_reference': 'AUGGfZlui1uNfbxmEpnynBC3WHbpz-oL3vzQo8cn1Lyv-SRUT65Y806HOfzQ-Xvz-k4loYWfiOzq3ZgGjmak_rSruEHtmHeubTAI5oneMgx9y5BCgT7PwjyGIpUDtOjdCIUFl3Jldhj_l4qhpAXghVx8EF5QGWYrIFAwNxt7X1MS4SZEcNMc', 'width': 3264}]",ChIJ5epCCpWBAC0Rg6OwyRTCHTM,4.3,ChIJ5epCCpWBAC0Rg6OwyRTCHTM,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJ5epCCpWBAC0Rg6OwyRTCHTM
OPERATIONAL,"VHF9+MPW, Pante Deera, Kabola, Alor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.1257508, 'lng': 124.5693333}, 'viewport': {'northeast': {'lat': -8.124623420107278, 'lng': 124.5706663798927}, 'southwest': {'lat': -8.127323079892722, 'lng': 124.5679667201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PANTAI PANTE DEERA,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108707686627927383794"">Yogsan Bessie</a>'], 'photo_reference': 'AUGGfZlsDbrql_ovmlnJOhdXfkZtcl57pp_g6a8wUdnSXw1TpiRm6tcum8VO7nyhlBrBKxT5Nn7llg2H57B1lF0L0XXVpwgOMn73NC97f6svwQbKSiKjos_xjBgk696O6n6dpTQxvyM6s_CGRIhQwZBJ7mjtpkpXMl-ig9bZQ6KHKsG9jYU-', 'width': 4160}]",ChIJpfkwfROBAC0RaO-fVO5K0sU,4.6,ChIJpfkwfROBAC0RaO-fVO5K0sU,"['tourist_attraction', 'point_of_interest', 'establishment']",11,,,https://www.google.com/maps/place/?q=place_id:ChIJpfkwfROBAC0RaO-fVO5K0sU
CLOSED_TEMPORARILY,"RHQP+PP3, Unnamed Road, Kabola, Kec. Kabola, Kabupaten Alor, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.1607413, 'lng': 124.5868117}, 'viewport': {'northeast': {'lat': -8.15939157010728, 'lng': 124.5881781298927}, 'southwest': {'lat': -8.162091229892724, 'lng': 124.5854784701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Point PIR MLI,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113874700785957658506"">Ronaldo Steven</a>'], 'photo_reference': 'AUGGfZkSRtB38LTtYcs6pdW5KRQU0M_jPKl4FfGo3ofePGqhXsqHSyM5SZu1TkvNiiLqFWv55znsYgsha-ViJVcz0e6oHOsL_oeQ6aEmqMEf7cgUlencTO8kKdeD8wI99dORuisw2MY4HCPZhrzXZnXJiGdEn_QJY9b-rv1QR5pXEyO7kjtp', 'width': 4032}]",ChIJmT-fyVSBAC0RdYz35TwqJEY,5.0,ChIJmT-fyVSBAC0RdYz35TwqJEY,"['tourist_attraction', 'point_of_interest', 'establishment']",1,True,,https://www.google.com/maps/place/?q=place_id:ChIJmT-fyVSBAC0RdYz35TwqJEY
CLOSED_TEMPORARILY,"VH67+7VM, Pante Deera, Kabola, Alor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.139297899999999, 'lng': 124.5646744}, 'viewport': {'northeast': {'lat': -8.137948070107278, 'lng': 124.5660242298927}, 'southwest': {'lat': -8.140647729892722, 'lng': 124.5633245701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung De'erebang,,ChIJSy2duCiBAC0Ra77i5AJI4Dw,0.0,ChIJSy2duCiBAC0Ra77i5AJI4Dw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,https://www.google.com/maps/place/?q=place_id:ChIJSy2duCiBAC0Ra77i5AJI4Dw
CLOSED_TEMPORARILY,"VH7V+M9V, Jl. Mali, Kabola, Kec. Kabola, Kabupaten Alor, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.1357398, 'lng': 124.5933974}, 'viewport': {'northeast': {'lat': -8.134356620107278, 'lng': 124.5947168298927}, 'southwest': {'lat': -8.137056279892722, 'lng': 124.5920171701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,spot mancing mali,,ChIJcf0pvBuBAC0Rup5hFtro31g,0.0,ChIJcf0pvBuBAC0Rup5hFtro31g,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,https://www.google.com/maps/place/?q=place_id:ChIJcf0pvBuBAC0Rup5hFtro31g
CLOSED_TEMPORARILY,"RHG4+XFW, Kopidil, Kabola, Alor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.1727552, 'lng': 124.5566576}, 'viewport': {'northeast': {'lat': -8.171354120107276, 'lng': 124.5578054798927}, 'southwest': {'lat': -8.17405377989272, 'lng': 124.5551058201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau tangeng,,ChIJnZcjghiBAC0R-0EUH5Qk8MQ,0.0,ChIJnZcjghiBAC0R-0EUH5Qk8MQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,https://www.google.com/maps/place/?q=place_id:ChIJnZcjghiBAC0R-0EUH5Qk8MQ
CLOSED_TEMPORARILY,"RHHV+4QH, Kabola, Alor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.1721997, 'lng': 124.594485}, 'viewport': {'northeast': {'lat': -8.170966920107277, 'lng': 124.5954071798927}, 'southwest': {'lat': -8.173666579892721, 'lng': 124.5927075201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Tonbung Bujanta,"[{'height': 2848, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108355440198134765120"">A Google User</a>'], 'photo_reference': 'AUGGfZksaHrmiyw9VzwjpPh9_kzJbBki7ScgEE0F-5tmPqnl1t7O67l4EPDhL2F5pvGXIGqk6PK43_YEtqZ_cwsVFj-vgJbriieD8ZtjP8mpHmOTcqn0ISktPqpEjCrmrsm2vIYDtmBo5RvnVfrAn4rVKXkglbpeVZeiGgeb9P_Zszw1jDb_', 'width': 4272}]",ChIJFd_6KDeBAC0RJQDaLfK-F7k,5.0,ChIJFd_6KDeBAC0RJQDaLfK-F7k,"['tourist_attraction', 'point_of_interest', 'establishment']",1,True,,https://www.google.com/maps/place/?q=place_id:ChIJFd_6KDeBAC0RJQDaLfK-F7k
CLOSED_TEMPORARILY,"RHX7+3H7, Kabola, Alor Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.1523478, 'lng': 124.5639142}, 'viewport': {'northeast': {'lat': -8.15099797010728, 'lng': 124.5652640298927}, 'southwest': {'lat': -8.153697629892724, 'lng': 124.5625643701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Tonbung Bujanta,,ChIJ4zXbYVGBAC0R2g1UiT-aGUs,0.0,ChIJ4zXbYVGBAC0R2g1UiT-aGUs,"['tourist_attraction', 'point_of_interest', 'establishment']",0,True,,https://www.google.com/maps/place/?q=place_id:ChIJ4zXbYVGBAC0R2g1UiT-aGUs
CLOSED_TEMPORARILY,"VHFH+2V5 Pantai Deere, Pante Deera, Kec. Kabola, Kabupaten Alor, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.1275, 'lng': 124.5797222}, 'viewport': {'northeast': {'lat': -8.126432920107279, 'lng': 124.5810114298927}, 'southwest': {'lat': -8.129132579892723, 'lng': 124.5783117701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Deere Beach,,ChIJD-G4qECBAC0RhrM00WpgKDI,3.0,ChIJD-G4qECBAC0RhrM00WpgKDI,"['tourist_attraction', 'point_of_interest', 'establishment']",1,True,,https://www.google.com/maps/place/?q=place_id:ChIJD-G4qECBAC0RhrM00WpgKDI
