business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,permanently_closed,price_level,url
OPERATIONAL,"H33H+24F, Jl. Taman Surya, Dembe Jaya, Kec. Kota Utara, Kota Gorontalo, Gorontalo 96135, Indonesia","{'location': {'lat': 0.5525721, 'lng': 123.0778062}, 'viewport': {'northeast': {'lat': 0.5539148298927223, 'lng': 123.0791686298927}, 'southwest': {'lat': 0.5512151701072778, 'lng': 123.0764689701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pondok sawa sawa,,ChIJqYlDWNcreTIR5vhP2LiLReU,,0.0,ChIJqYlDWNcreTIR5vhP2LiLReU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJqYlDWNcreTIR5vhP2LiLReU
OPERATIONAL,"South Leato, Kota Timur, Kota Gorontalo, Gorontalo, Indonesia","{'location': {'lat': 0.4870463999999999, 'lng': 123.0833762}, 'viewport': {'northeast': {'lat': 0.4884694298927222, 'lng': 123.0847643798927}, 'southwest': {'lat': 0.4857697701072778, 'lng': 123.0820647201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata pantai kaisomaru,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106288016061156905691"">Firman Chandra</a>'], 'photo_reference': 'AUGGfZlgMmBRGZo66wQH7E1LDFhNKAaJGqLvEqZ0MUxTQ38gxdb09bK8FK2bTUK16Zkr5hRsVwiGBIP2hnyJx1Asb-qXSHpgwFxD_Hqv4L5kj_u3DjMlyBTqIJNXT_NQoe-FrmZImrltPIqwjddbikOeZoWC5Nhq5X8Dw1DKFnoN6POTVKlC', 'width': 4640}]",ChIJj58XFK4rfzIROA4fFZrSqeM,"{'compound_code': 'F3PM+R9 South Leato, Kota Gorontalo, Gorontalo, Indonesia', 'global_code': '6QG5F3PM+R9'}",4.4,ChIJj58XFK4rfzIROA4fFZrSqeM,"['tourist_attraction', 'point_of_interest', 'establishment']",77,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJj58XFK4rfzIROA4fFZrSqeM
CLOSED_TEMPORARILY,"Jl. S. Parman No.18, Biawao, Kota Sel., Kota Gorontalo, Gorontalo 96133, Indonesia","{'location': {'lat': 0.5331454999999999, 'lng': 123.0580268}, 'viewport': {'northeast': {'lat': 0.5344902798927224, 'lng': 123.0594171298927}, 'southwest': {'lat': 0.5317906201072778, 'lng': 123.0567174701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Warung Kopi Djama,"[{'height': 531, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118067576373687751260"">A Google User</a>'], 'photo_reference': 'AUGGfZneOIlEV360zQlZf_1qQIpoxNdKPhyYEZ0hcQ8dB-yt47W0sdl-5GJgqWSWbqoIl386DmOYuhDz0cPQocxP37qpC6JuTgbkKZ70JK8H1eQld6NqKiiqE0txlWE8YPc7P9ZNoY-mVI-uTgVKEdItF1Im9TeHjJqbtXJb4P3Tib0QGLti', 'width': 648}]",ChIJr3uNuHkreTIROWB4BMI2tzA,"{'compound_code': 'G3M5+76 Biawao, Kota Gorontalo, Gorontalo, Indonesia', 'global_code': '6QG5G3M5+76'}",4.0,ChIJr3uNuHkreTIROWB4BMI2tzA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,True,,https://www.google.com/maps/place/?q=place_id:ChIJr3uNuHkreTIROWB4BMI2tzA
OPERATIONAL,"G3C7+JVR, Talumolo, Dombo, Kota Gorontalo, Gorontalo, Indonesia","{'location': {'lat': 0.5216225, 'lng': 123.0646314}, 'viewport': {'northeast': {'lat': 0.5229795298927222, 'lng': 123.0660080798927}, 'southwest': {'lat': 0.5202798701072777, 'lng': 123.0633084201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lapangan garuda putra,,ChIJF3Rj-wwreTIRfA9cvjH_lsE,,3.8,ChIJF3Rj-wwreTIRfA9cvjH_lsE,"['tourist_attraction', 'point_of_interest', 'establishment']",5,,,,https://www.google.com/maps/place/?q=place_id:ChIJF3Rj-wwreTIRfA9cvjH_lsE
OPERATIONAL,"H337+727, Wumialo, Kota Tengah, Kota Gorontalo, Gorontalo 96138, Indonesia","{'location': {'lat': 0.5531733999999999, 'lng': 123.0625673}, 'viewport': {'northeast': {'lat': 0.5545224798927222, 'lng': 123.0639212798927}, 'southwest': {'lat': 0.5518228201072778, 'lng': 123.0612216201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Arman Kampus,,ChIJO_kKcQAreTIRN16aeInTHNE,,0.0,ChIJO_kKcQAreTIRN16aeInTHNE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJO_kKcQAreTIRN16aeInTHNE
OPERATIONAL,"H363+2H5, Jl. Kalimantan, Dulalowo Tim., Kec. Kota Tengah, Kota Gorontalo, Gorontalo 96138, Indonesia","{'location': {'lat': 0.5600109999999999, 'lng': 123.0539706}, 'viewport': {'northeast': {'lat': 0.5613551798927223, 'lng': 123.0553422298927}, 'southwest': {'lat': 0.5586555201072778, 'lng': 123.0526425701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KARAOKE LASKAR MERAH PUTIH,,ChIJabEyoW0reTIRlkgzjYvlja8,,0.0,ChIJabEyoW0reTIRlkgzjYvlja8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJabEyoW0reTIRlkgzjYvlja8
OPERATIONAL,"G3F4+3GR, Tenda, Hulonthalangi, Gorontalo Regency, Gorontalo 96133, Indonesia","{'location': {'lat': 0.5227379, 'lng': 123.0562644}, 'viewport': {'northeast': {'lat': 0.5237556298927222, 'lng': 123.05860455}, 'southwest': {'lat': 0.5210559701072778, 'lng': 123.05548435}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Layang,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106448217709291674199"">A Google User</a>'], 'photo_reference': 'AUGGfZkaZghYdXGvPQ3u-uN70QvwTC2KO2uAG_b9ztJWtUhRzDPAFVBFIgBtRwPnUiXM1AxZxrLhVLryYn3r1HOUFTgZY2_atsIjNVtLe4ZzQZ_gjenGnflr2K1COu7uq0M4YsXf8dA-qGkKrbesArEtsKgSw7y0aQ3O3_SZK0hBWi-yYRQo', 'width': 1280}]",ChIJufdzPLIreTIRWyMNphhJdN4,,4.5,ChIJufdzPLIreTIRWyMNphhJdN4,"['tourist_attraction', 'point_of_interest', 'establishment']",4,,,,https://www.google.com/maps/place/?q=place_id:ChIJufdzPLIreTIRWyMNphhJdN4
OPERATIONAL,"F3RH+J93, South Leato, Kota Timur, Kota Gorontalo, Gorontalo 96116, Indonesia","{'location': {'lat': 0.4915004000000001, 'lng': 123.0784076}, 'viewport': {'northeast': {'lat': 0.4928537798927221, 'lng': 123.0797713298927}, 'southwest': {'lat': 0.4901541201072777, 'lng': 123.0770716701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Leato Selatan,"[{'height': 1968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103168134923949007898"">LUKI BUMULO</a>'], 'photo_reference': 'AUGGfZlOfCCI6F-r1JfUJRDQ3w6gXjlH9Yi2k5jpmGKy1Op5YT5KxjEcAbEE98fSY4xCz6YWZp3nxiYC-nptHG81mjopEtcGjUbG_9XeTIr6QeNO84ze1DFqVB5AZ0dKAdZ0YG5B05bO3ILPXVexXoZ6Lll6JHBcD4pSqFPbfouOoOrW9Uog', 'width': 4160}]",ChIJBUSdIk3VeDIRQJfN_VgliNU,,4.4,ChIJBUSdIk3VeDIRQJfN_VgliNU,"['tourist_attraction', 'point_of_interest', 'establishment']",50,,,,https://www.google.com/maps/place/?q=place_id:ChIJBUSdIk3VeDIRQJfN_VgliNU
OPERATIONAL,"G3J5+5P5, Tenda, Hulonthalangi, Gorontalo Regency, Gorontalo 96133, Indonesia","{'location': {'lat': 0.5303939, 'lng': 123.059356}, 'viewport': {'northeast': {'lat': 0.5318712798927223, 'lng': 123.0607215798928}, 'southwest': {'lat': 0.5291716201072778, 'lng': 123.0580219201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/monument_pinlet,Patung Nani Wartabone,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109554594800032593099"">A Google User</a>'], 'photo_reference': 'AUGGfZnLBiVEWvGdOSRpbGs6KOkhO0fQ9_CJWnDusHvWOcWnB5j5a2E-CIGu5ml-CT2zYKxlIKhJEoXD8j5Y_8WAcXe-FBV6uQPvt7R3tJh4_4pY-ZVh5tl2Zw3hFLdrfDxQK9etcTdiJUKI8kTLs17266ancysNQOgARMH5kZcpJpDNe8Bj', 'width': 3264}]",ChIJewyKUtwqeTIRemoU9rPPJIM,,4.6,ChIJewyKUtwqeTIRemoU9rPPJIM,"['tourist_attraction', 'point_of_interest', 'establishment']",172,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJewyKUtwqeTIRemoU9rPPJIM
OPERATIONAL,"H28W+3W8, Jl. Prof. Dr. H.B. Jassin, Tomulabutao Sel., Kec. Dungingi, Kota Gorontalo, Gorontalo 96138, Indonesia","{'location': {'lat': 0.5651676, 'lng': 123.0473397}, 'viewport': {'northeast': {'lat': 0.5665165798927222, 'lng': 123.0487607298927}, 'southwest': {'lat': 0.5638169201072778, 'lng': 123.0460610701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,pemandu wisata gorontalo,,ChIJ3ULmxzkreTIRWUNoRi8VEoc,,0.0,ChIJ3ULmxzkreTIRWUNoRi8VEoc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ3ULmxzkreTIRWUNoRi8VEoc
OPERATIONAL,"H396+VXG, Tanggikiki, Sipatana, Kota Gorontalo, Gorontalo, Indonesia","{'location': {'lat': 0.5696831, 'lng': 123.0624614}, 'viewport': {'northeast': {'lat': 0.5710045798927222, 'lng': 123.0639002298927}, 'southwest': {'lat': 0.5683049201072777, 'lng': 123.0612005701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,RUMAH ADAT GORONTALO,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105011943742066588527"">Supardi Sahabu</a>'], 'photo_reference': 'AUGGfZmRs4vU8NS_nHPWz6DP-oht0uIGIM6MBIT8kuVdRvAbxWkYFwJfFmXY5pEOVM9TpNOGrGUw8Eo0eS7mIfx9_K5upMXcIESmHx6siUHQESVqVvbft2kzxscoTxqFSOA8DXynAMF-EELcsvKQso8YZ0kD5vDgKCGKhDQUE8BzsKRHMmit', 'width': 960}]",ChIJu9vMQwAteTIRG35KMFkQjLw,,5.0,ChIJu9vMQwAteTIRG35KMFkQjLw,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJu9vMQwAteTIRG35KMFkQjLw
OPERATIONAL,"F2WM+R7C, Unnamed Road, Bongo, Kec. Batudaa Pantai, Kabupaten Gorontalo, Gorontalo 96132, Indonesia","{'location': {'lat': 0.4989780999999999, 'lng': 123.0331749}, 'viewport': {'northeast': {'lat': 0.5003239798927221, 'lng': 123.0344913298927}, 'southwest': {'lat': 0.4976243201072778, 'lng': 123.0317916701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Wisata Religius Bubohu,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107001104719429174631"">Reza Maha</a>'], 'photo_reference': 'AUGGfZlfq1Ocq9k3vhvP9ICQaTyHi2r8FqTjkOE2avXXkOinosUzUE67jxWTMHlqhDgRB08d-vdnCJAdLNOZrhI6rTYP0UbDT_CV52i_-P8RJj50POtSnavqS2R2QS9R-_maLouciNlce-JxvYdvUkggQBsRzRpIrPocucW7u_VmFoKKBOjM', 'width': 4160}]",ChIJac4rFFXVeDIR_LEix89qktw,,4.6,ChIJac4rFFXVeDIR_LEix89qktw,"['tourist_attraction', 'point_of_interest', 'establishment']",297,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJac4rFFXVeDIR_LEix89qktw
OPERATIONAL,"G3J3+F9F, Siendeng, Hulonthalangi, Gorontalo Regency, Gorontalo 96133, Indonesia","{'location': {'lat': 0.5311975, 'lng': 123.0534213}, 'viewport': {'northeast': {'lat': 0.5325473298927222, 'lng': 123.0547711298927}, 'southwest': {'lat': 0.5298476701072777, 'lng': 123.0520714701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Stap ikan sapu-sapu,,ChIJw_pvff8reTIRGD0Dv_tuZMs,,5.0,ChIJw_pvff8reTIRGD0Dv_tuZMs,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJw_pvff8reTIRGD0Dv_tuZMs
