formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,rating,user_ratings_total,opening_hours,plus_code,permanently_closed,url
"Pulau - Pulau Sembilan, Malaysia","{'location': {'lat': 4.0366667, 'lng': 100.55}, 'viewport': {'northeast': {'lat': 4.0477969, 'lng': 100.5660074}, 'southwest': {'lat': 4.0255363, 'lng': 100.5339926}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pulau - Pulau Sembilan,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114914336546561383916"">mardiana bazar</a>'], 'photo_reference': 'AUGGfZkjSkvwTrv3SIeEfyW3iROKKRCp5RuCMfEcqlSGd_e6Pby0H23rL6ZtLsxvcqC75I5nerfjQ4gw5cGOKSB8gYjL6zY1AvmG8CWlzrq71KrkEIx0jt-7w_L8IOijOWlwZjHxhuU9XyjV6wE0Se1xKeqKhrVQ2uugF4D7FjQ2iVMzNHET', 'width': 2160}]",ChIJG2Z40DXKNDARaSEAGuxYZWM,ChIJG2Z40DXKNDARaSEAGuxYZWM,"['natural_feature', 'establishment']",,3.9,23.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJG2Z40DXKNDARaSEAGuxYZWM
"71350 Kota, Negeri Sembilan, Malaysia","{'location': {'lat': 2.543545, 'lng': 102.16913}, 'viewport': {'northeast': {'lat': 2.544639379892723, 'lng': 102.1704357298927}, 'southwest': {'lat': 2.541939720107278, 'lng': 102.1677360701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Gunung Datuk Recreational Forest,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105221029977170614650"">rosnani phang</a>'], 'photo_reference': 'AUGGfZl8NQ7wE8W7UslXog66WhLM-VXOP3y4_Bvp9aedtRO671gtDrN3XIM97l-SVHzJtXbc0kQ2aP2LqgCezLG9_B4bIfWASc2B8U_hLtgA8N6PsyvBeey2yT_x-HjvWcXHZt8oqm9Mxa9SUq3EZpC58vjgPgUEZ1FktI4FC9pG39K1AW6b', 'width': 2448}]",ChIJISNy0-YFzjERIR_FZdl6szI,ChIJISNy0-YFzjERIR_FZdl6szI,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,4.5,2298.0,{},"{'compound_code': 'G5V9+CM Kota, Negeri Sembilan, Malaysia', 'global_code': '6PJ4G5V9+CM'}",,https://www.google.com/maps/place/?q=place_id:ChIJISNy0-YFzjERIR_FZdl6szI
"72100 Bahau, Negeri Sembilan, Malaysia","{'location': {'lat': 2.7950059, 'lng': 102.3951587}, 'viewport': {'northeast': {'lat': 2.796532079892722, 'lng': 102.3966037798927}, 'southwest': {'lat': 2.793832420107278, 'lng': 102.3939041201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Bukit Taisho,"[{'height': 2736, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101539284966794128511"">lai chen min</a>'], 'photo_reference': 'AUGGfZlHiwgcFVEdl8HMThVzgf0qejT5lbknXc-8KXIdN5YLeUFYA9DIqcJqHTQTvTiRdFtOJKQeW0eWaz6eVhMB28Yciid-jBDLREIFyZbXfltKBNGEUmLiLQf5MnbKbuWvSjmtshZgyJnPK-CzIUyyFj-lXj01c_fWr3ourPekMeqEV3P0', 'width': 3648}]",ChIJoT8Zd4FpzjERRRAfU_eP1tg,ChIJoT8Zd4FpzjERRRAfU_eP1tg,"['park', 'point_of_interest', 'establishment']",OPERATIONAL,4.4,321.0,,"{'compound_code': 'Q9WW+23 Bahau, Negeri Sembilan, Malaysia', 'global_code': '6PJ4Q9WW+23'}",,https://www.google.com/maps/place/?q=place_id:ChIJoT8Zd4FpzjERRRAfU_eP1tg
"Lot 1419, Jalan Perdana 4, Batu 9, 71050 Port Dickson, Negeri Sembilan, Malaysia","{'location': {'lat': 2.4463668, 'lng': 101.8626288}, 'viewport': {'northeast': {'lat': 2.447675179892722, 'lng': 101.8639956298927}, 'southwest': {'lat': 2.444975520107278, 'lng': 101.8612959701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,P.D. Ostrich Show Farm,"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107052832286393758515"">Suharti A K</a>'], 'photo_reference': 'AUGGfZkh14bgdzU73hu9WGaYHZepayFaeATl23oiWsyywgD3UkFOyrLHwExr5yny5YHA8-lWRJ4_q-IsVWCICBFI6hOIzGv55TfvcfHpnuj0GLSVSDSchdjk8E_UvGG45-dBH49VjEBoucni_O6oFdHKBdXwwPo8K-6zRMu7oQH2LBoerKIc', 'width': 3968}]",ChIJcxnym6D3zTERoq3S9AV95uA,ChIJcxnym6D3zTERoq3S9AV95uA,"['tourist_attraction', 'zoo', 'point_of_interest', 'establishment']",OPERATIONAL,3.8,2836.0,{'open_now': True},"{'compound_code': 'CVW7+G3 Port Dickson, Negeri Sembilan, Malaysia', 'global_code': '6PJ3CVW7+G3'}",,https://www.google.com/maps/place/?q=place_id:ChIJcxnym6D3zTERoq3S9AV95uA
"Lot 1504, Batu 6 Mukim Pantai, Jln Jelebu, 71770 Seremban, Negeri Sembilan, Malaysia","{'location': {'lat': 2.7599303, 'lng': 101.9933152}, 'viewport': {'northeast': {'lat': 2.761063529892723, 'lng': 101.9948925298927}, 'southwest': {'lat': 2.758363870107278, 'lng': 101.9921928701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jelita Ostrich Farm,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116328314513748693259"">AbdTravel</a>'], 'photo_reference': 'AUGGfZm_zw0nDqYjR_ssLCnyoS4dNDXnvCNXPMlFleBvVmizIoHNxOcSlgVyRwCeCrNjDP1T8nvB6mZNhFDaJlTy3eF0pHv3RnFZGJqd0sKsHBgfN5S9WPRXjoD2nE3pG1Hl_kfVBtBMpYjRGyotNYBairviYdWgWblwXfNMGEj7ls9Zop1Z', 'width': 4032}]",ChIJ____74vezTERSVWQcN5mcM0,ChIJ____74vezTERSVWQcN5mcM0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.5,1063.0,{'open_now': True},"{'compound_code': 'QX5V+X8 Seremban, Negeri Sembilan, Malaysia', 'global_code': '6PJ3QX5V+X8'}",,https://www.google.com/maps/place/?q=place_id:ChIJ____74vezTERSVWQcN5mcM0
"71050 Port Dickson, Malacca, Malaysia","{'location': {'lat': 2.4072614, 'lng': 101.8521864}, 'viewport': {'northeast': {'lat': 2.408611229892722, 'lng': 101.8535362298927}, 'southwest': {'lat': 2.405911570107278, 'lng': 101.8508365701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cape Rachado Lighthouse,"[{'height': 562, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101155827219787864411"">Mohamad Amirul Syafiq</a>'], 'photo_reference': 'AUGGfZkYZ4-rYdbGwhJ9wle4gU6boZK38vURxqSPrszdmcPT83dwb_WacnTho1as7Vnoed44Xsj62u61bWQLN-K_UtNCanfx46d9by0aIog-HCB6WuqihrKo1ZGtq_qkvPIG5JY7u5_Hv5cz3Vvde6jHZEZpKP-TgZzFcTGIOmgN4S8LI5zE', 'width': 1031}]",ChIJNepPyikI0jERgnY2QODblxE,ChIJNepPyikI0jERgnY2QODblxE,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.3,1287.0,{'open_now': True},"{'compound_code': 'CV42+WV Port Dickson, Negeri Sembilan, Malaysia', 'global_code': '6PJ3CV42+WV'}",,https://www.google.com/maps/place/?q=place_id:ChIJNepPyikI0jERgnY2QODblxE
"72300 Simpang Pertang, Negeri Sembilan, Malaysia","{'location': {'lat': 2.9305983, 'lng': 102.2651226}, 'viewport': {'northeast': {'lat': 2.932223399999999, 'lng': 102.2682477}, 'southwest': {'lat': 2.925723, 'lng': 102.2640809}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Ulu Serting Recreational Park,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100400000046771011392"">A Google User</a>'], 'photo_reference': 'AUGGfZkxmtrC4iBqL3E1oEwMdYdzk6pgSP_3pmRMVVN9ZM0ZbRULIAUEz6FSwdgVb0b_qcHU7OWRM0jtsjofaniWoGw9LyMBnvACd_zul6vEKgZVbTlduq2w1AfrLULy6xeubgxBoaCDbvPL6NGv_xQyjMiusxbmFUo7jM7IONk1sKTSsrVs', 'width': 4160}]",ChIJLWVKz8lkzjERf2vLJ0wVoB8,ChIJLWVKz8lkzjERf2vLJ0wVoB8,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,4.0,475.0,{'open_now': True},"{'compound_code': 'W7J8+62 Simpang Pertang, Negeri Sembilan, Malaysia', 'global_code': '6PJ4W7J8+62'}",,https://www.google.com/maps/place/?q=place_id:ChIJLWVKz8lkzjERf2vLJ0wVoB8
"no 38, 40, Jalan DS 2/1, Bandar Dataran Segar, 71010 Port Dickson, Negeri Sembilan, Malaysia","{'location': {'lat': 2.5597221, 'lng': 101.8176445}, 'viewport': {'northeast': {'lat': 2.561125329892722, 'lng': 101.8190137298927}, 'southwest': {'lat': 2.558425670107277, 'lng': 101.8163140701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Alive 3D Art Gallery,"[{'height': 2620, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107847172088162094330"">JET Siang</a>'], 'photo_reference': 'AUGGfZnqSE9c6c5Xpu_bKdZJ9nmMPWPgbSlvRuFb_eocIfQHB7ThoofWa3ppA-2PGZmJ9iR4P9Y7cSSutvHBvBm-jAJFN0sj-AKqynxmgpRo3qzpxiVyFTaK_Y61ViLCPpDFYNGwcrKH3TNFEtqRW6sC2UqpJxCnK0u_SWwD8Fu8oOWVp42s', 'width': 4656}]",ChIJoXWCIuHxzTERJpDS7GOg2lY,ChIJoXWCIuHxzTERJpDS7GOg2lY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,3.9,1533.0,{'open_now': False},"{'compound_code': 'HR59+V3 Port Dickson, Negeri Sembilan, Malaysia', 'global_code': '6PJ3HR59+V3'}",,https://www.google.com/maps/place/?q=place_id:ChIJoXWCIuHxzTERJpDS7GOg2lY
"Lot 2273 Jalan Kampung Sri Parit 3, Bandar Baru Lukut, 71010 Port Dickson, Negeri Sembilan, Malaysia","{'location': {'lat': 2.5520513, 'lng': 101.8507401}, 'viewport': {'northeast': {'lat': 2.553435279892722, 'lng': 101.8516655298927}, 'southwest': {'lat': 2.550735620107278, 'lng': 101.8489658701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Sky Ladder Pineapple Farm, Port Dickson","[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104912561008301829488"">lkloon29</a>'], 'photo_reference': 'AUGGfZmnxvqJ0CYfXNJH_h3zuuxnfBe1gpHFYGv1cknD4wRrStDWCV_Vvm2fR3D6KxPUVZIOFRnq70wQqKcZFEig8ogbSqcjWfkM4D-KWEVy-y7Df7S-YnbJ4C3IXqZWWa9IamSYVSer-WLczh3TIjdhf2mK0985FeHTraZPdHw5ErT5A9Ex', 'width': 4032}]",ChIJa56pS6bxzTERzWAabzpNj2s,ChIJa56pS6bxzTERzWAabzpNj2s,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.3,163.0,{'open_now': True},"{'compound_code': 'HV22+R8 Port Dickson, Negeri Sembilan, Malaysia', 'global_code': '6PJ3HV22+R8'}",,https://www.google.com/maps/place/?q=place_id:ChIJa56pS6bxzTERzWAabzpNj2s
"Taman Kota Indah, 71250 Pasir Panjang, Negeri Sembilan, Malaysia","{'location': {'lat': 2.4156462, 'lng': 101.9476452}, 'viewport': {'northeast': {'lat': 2.41645655, 'lng': 101.9489801798927}, 'southwest': {'lat': 2.41321515, 'lng': 101.9462805201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Pasir Panjang Amenity Forest,"[{'height': 5984, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103700075327693841144"">Woodz Packer</a>'], 'photo_reference': 'AUGGfZlJeHyea9S6VL1YwTL4ioQHxrwlfrgEyfSBz5CvqYb7YK-OdmdN7-UaTPPdflZtCE3_4AV9JOzwCaz3fyV0wK-MAI12x19Y6fdUKU1bGZ2XZgBrkoxb4P3rR_1n_0WeXQAXdPcvL3Irj-8MDX8JIPYABAn1cLQN2ZX3mBkTJQaKio4g', 'width': 3366}]",ChIJ0xTOOIT4zTERlK5JEyw5ALU,ChIJ0xTOOIT4zTERlK5JEyw5ALU,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,3.8,150.0,{'open_now': True},"{'compound_code': 'CW8X+73 Pasir Panjang, Negeri Sembilan, Malaysia', 'global_code': '6PJ3CW8X+73'}",,https://www.google.com/maps/place/?q=place_id:ChIJ0xTOOIT4zTERlK5JEyw5ALU
"VCWC+55X Pulau kambuno, Kabupaten Sinjai, Indonesia","{'location': {'lat': -5.1045243, 'lng': 120.4204992}, 'viewport': {'northeast': {'lat': -5.099033400000001, 'lng': 120.4216416798927}, 'southwest': {'lat': -5.1063546, 'lng': 120.4189420201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Budidaya,,ChIJRXxkWAA7vC0RYZj4nyTmFmQ,ChIJRXxkWAA7vC0RYZj4nyTmFmQ,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,,,https://www.google.com/maps/place/?q=place_id:ChIJRXxkWAA7vC0RYZj4nyTmFmQ
