business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,photos,permanently_closed,url
OPERATIONAL,"WHV8+3XV, Jaring Halus, Secanggang, Langkat Regency, North Sumatra, Indonesia","{'location': {'lat': 3.9427485, 'lng': 98.5674375}, 'viewport': {'northeast': {'lat': 3.944803349999999, 'lng': 98.56856452989273}, 'southwest': {'lat': 3.94206355, 'lng': 98.56586487010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hutan Adat Desa Jaring Halus,ChIJZXMi-9jZNjARpqtXg63Sdgw,5.0,ChIJZXMi-9jZNjARpqtXg63Sdgw,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJZXMi-9jZNjARpqtXg63Sdgw
OPERATIONAL,"RF6P+XRQ, Suka Mulia, Secanggang, Langkat Regency, North Sumatra, Indonesia","{'location': {'lat': 3.8124625, 'lng': 98.4871239}, 'viewport': {'northeast': {'lat': 3.813835029892722, 'lng': 98.48847407989271}, 'southwest': {'lat': 3.811135370107278, 'lng': 98.48577442010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Stabat,ChIJrwUtmdjXNjARhFPzV4Ib76Q,4.0,ChIJrwUtmdjXNjARhFPzV4Ib76Q,"['tourist_attraction', 'point_of_interest', 'establishment']",1.0,,,"[{'height': 3088, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101744444539700374988"">A Google User</a>'], 'photo_reference': 'AUGGfZnpgN40Qw1VbsxEsUFKTW0zJTYAHQLSBuHF3WLNpfXGbRb1nMGVnOjVtXzQH_l74DWpDOqd_KJ30Pi_NNmpd2P27JhNqDVMkN-JYZBxPo73igG_PXMRKlaaQdhIjnaeYvkdcjOr3Z6qpnXJUVPp8TirXyptW317FJBswEjXoc6uFZ5h', 'width': 3088}]",,https://www.google.com/maps/place/?q=place_id:ChIJrwUtmdjXNjARhFPzV4Ib76Q
OPERATIONAL,"QHR7+7G, Datar City, Hamparan Perak, Deli Serdang Regency, North Sumatra, Indonesia","{'location': {'lat': 3.7906688, 'lng': 98.56379109999999}, 'viewport': {'northeast': {'lat': 3.792038929892722, 'lng': 98.56511427989273}, 'southwest': {'lat': 3.789339270107278, 'lng': 98.56241462010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pintu klip,ChIJQ5-hElTXNjARqHQ8roqCEXo,0.0,ChIJQ5-hElTXNjARqHQ8roqCEXo,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJQ5-hElTXNjARqHQ8roqCEXo
OPERATIONAL,"P99X+VMV, Pertumbukan, Wampu, Langkat Regency, North Sumatra, Indonesia","{'location': {'lat': 3.7197341, 'lng': 98.39916149999999}, 'viewport': {'northeast': {'lat': 3.721210629892722, 'lng': 98.40038347989271}, 'southwest': {'lat': 3.718510970107278, 'lng': 98.39768382010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lyza Outbount,ChIJU-MUIF8rNzARPCwEkYn4H0Q,4.2,ChIJU-MUIF8rNzARPCwEkYn4H0Q,"['tourist_attraction', 'point_of_interest', 'establishment']",208.0,{'open_now': True},,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101263899026876135882"">Sofyanto to</a>'], 'photo_reference': 'AUGGfZlBM4hDJNvznK50V1WkTRSEUCTmvLTGACISXobFi8H8d0rOsnFbMxmvdRSuvOEylEGYo8wwoID4UFSW4k7oVJohIkgVZ4ucMHgG0N7LORAYKCyQD3Adej-IUISlTpYKNXhXHrM-8V0jgudEnnqI52d6osAyUUyPmeVjN6mS-li4wy0z', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJU-MUIF8rNzARPCwEkYn4H0Q
OPERATIONAL,"P9GQ+664, Jl. T.M.Daud, Gohor Lama, Kec. Wampu, Kabupaten Langkat, Sumatera Utara 20851, Indonesia","{'location': {'lat': 3.7255046, 'lng': 98.3880755}, 'viewport': {'northeast': {'lat': 3.7293689, 'lng': 98.38944047989273}, 'southwest': {'lat': 3.724216499999999, 'lng': 98.38674082010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Lupa,ChIJT6Hs72ItNzARvDfLzjYtBCo,0.0,ChIJT6Hs72ItNzARvDfLzjYtBCo,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,"[{'height': 6936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116237545708397196917"">Dwiky Reza</a>'], 'photo_reference': 'AUGGfZnSU4nrBu63evjUYW6krEMm4OP44jF6wtHahrLecKno1pyawQptbJSyZ0AmvYHEHkrGpGN5RvaWqSC4rlHmwmdG_iFfOFQ7U1v9EtWAfdMwBLXGCNfg_0N1k53M3-gmMWIjoPKcqSnvDe0Vr_QhuDHwaKoMtLJppbkXM3d5uqM3SOgk', 'width': 9248}]",,https://www.google.com/maps/place/?q=place_id:ChIJT6Hs72ItNzARvDfLzjYtBCo
OPERATIONAL,"VGH5+W9, Tanjung Ibus, Secanggang, Langkat Regency, North Sumatra 20855, Indonesia","{'location': {'lat': 3.8796875, 'lng': 98.5084375}, 'viewport': {'northeast': {'lat': 3.880897129892721, 'lng': 98.50977007989272}, 'southwest': {'lat': 3.878197470107277, 'lng': 98.50707042010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Pancing / Cafe AMMARA,ChIJLXQJ7TLZNjARP_kNNjlCc3M,5.0,ChIJLXQJ7TLZNjARP_kNNjlCc3M,"['tourist_attraction', 'point_of_interest', 'establishment']",9.0,{'open_now': True},,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101058470725920108086"">A Google User</a>'], 'photo_reference': 'AUGGfZlYaNrht99zCSWKQ7jBHgvRreGLVMNBjURBJnQjTaPyJCsaV3mWhym-ougao_7PbUxhtNXjVwfeeW2rNZNp-DJ8vLxgmvuyBcLu6V08A0sSaSSX6pfJCah7geHQHDZfLSwmvMCKq_m5s62jQ4GXjtHqeVhKnJqUPrbPezAhvsQBKn_K', 'width': 4624}]",,https://www.google.com/maps/place/?q=place_id:ChIJLXQJ7TLZNjARP_kNNjlCc3M
OPERATIONAL,"QF34+52Q, Kwala Bingai, Stabat, Langkat Regency, North Sumatra, Indonesia","{'location': {'lat': 3.7529314, 'lng': 98.4551286}, 'viewport': {'northeast': {'lat': 3.754375729892722, 'lng': 98.45644287989273}, 'southwest': {'lat': 3.751676070107278, 'lng': 98.45374322010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Oyo Stabat makmur,ChIJ3XoPifIrNzARcEcV_m2e42o,4.5,ChIJ3XoPifIrNzARcEcV_m2e42o,"['tourist_attraction', 'point_of_interest', 'establishment']",6.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ3XoPifIrNzARcEcV_m2e42o
OPERATIONAL,"Jl. Pelita No.5 pasar 7, dusun 1, Perkebunan Tj.Beringin, Kec. Hinai, Kabupaten Langkat, Sumatera Utara 20854, Indonesia","{'location': {'lat': 3.8096635, 'lng': 98.431353}, 'viewport': {'northeast': {'lat': 3.811103829892722, 'lng': 98.43270962989271}, 'southwest': {'lat': 3.808404170107278, 'lng': 98.43000997010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,Dream Sweetheart ilham syahdani,ChIJaQDT9rwpNzAR2rQ0HKbFTcQ,3.7,ChIJaQDT9rwpNzAR2rQ0HKbFTcQ,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']",3.0,,"{'compound_code': 'RC5J+VG Perkebunan Tj.Beringin, Langkat Regency, North Sumatra, Indonesia', 'global_code': '6MMWRC5J+VG'}",,,https://www.google.com/maps/place/?q=place_id:ChIJaQDT9rwpNzAR2rQ0HKbFTcQ
,"Hinai, Langkat Regency, North Sumatra, Indonesia","{'location': {'lat': 3.8313076, 'lng': 98.42598400000001}, 'viewport': {'northeast': {'lat': 3.896003, 'lng': 98.4753351}, 'southwest': {'lat': 3.785462, 'lng': 98.3755509}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hinai,ChIJx3lLzMMoNzAR8BkhsoCdAwQ,,ChIJx3lLzMMoNzAR8BkhsoCdAwQ,"['administrative_area_level_3', 'political']",,,,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100665744184533521386"">hasanoel arifin</a>'], 'photo_reference': 'AUGGfZnSepcOXcLZZ01-puVEeX5hJqg2AHQLHA5hhpA7Mp6qp2Sz4yrotwSfBSAwa5i202gMy21K56HWnHnxKzss__DCJPVfeFUqR0cfdGx1uqnrcImRm8rKdHyGTD_o65iM3TFDU1n51Vu3x4rR_wxbe0ZuFGM2SHoMlv44vPMZ0-hitiz7', 'width': 3264}]",,https://www.google.com/maps/place/?q=place_id:ChIJx3lLzMMoNzAR8BkhsoCdAwQ
OPERATIONAL,"Jl. Proklamasi No.45, Banyumas, Banyumas, Kec. Stabat, Kabupaten Langkat, Sumatera Utara 20811, Indonesia","{'location': {'lat': 3.745745899999999, 'lng': 98.4483291}, 'viewport': {'northeast': {'lat': 3.747121429892722, 'lng': 98.44965652989272}, 'southwest': {'lat': 3.744421770107278, 'lng': 98.44695687010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gedung MABMI,ChIJSXtn_1YqNzARmnt16YlH-0U,4.4,ChIJSXtn_1YqNzARmnt16YlH-0U,"['tourist_attraction', 'point_of_interest', 'establishment']",167.0,{'open_now': True},"{'compound_code': 'PCWX+78 Banyumas, Langkat Regency, North Sumatra, Indonesia', 'global_code': '6MMWPCWX+78'}","[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115646877384938040908"">Enjelyn Djuita</a>'], 'photo_reference': 'AUGGfZllkDLFfaD-n-eEBlnGYEsO1GqeuCO5bt4sKUtXCqd-WbFSJkjF57ruR3mkvOHZLgVtd1Hys7xt7JlOdUeywS_hwgZPSJW5F972Cjhy5nvWOcIFNLBuImVrJCznDJTTx2uoT8a4d6dxdEv2sWSfA66igXmawsp3gygbFJkCIF18hCwK', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJSXtn_1YqNzARmnt16YlH-0U
OPERATIONAL,"VCCF+Q77, Batu Malenggang, Hinai, Langkat Regency, North Sumatra 20854, Indonesia","{'location': {'lat': 3.8719026, 'lng': 98.4231623}, 'viewport': {'northeast': {'lat': 3.873358229892722, 'lng': 98.42451437989273}, 'southwest': {'lat': 3.870658570107278, 'lng': 98.42181472010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,"Permata Indah Complex, Hinai Kab. langkat",ChIJA6eddyMmNzAR0fUjBdEX17Q,4.2,ChIJA6eddyMmNzAR0fUjBdEX17Q,"['lodging', 'point_of_interest', 'establishment']",37.0,,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108288153162695751582"">Dewi Siregar</a>'], 'photo_reference': 'AUGGfZk1xfsWoUNxYR4Mrv20kKJh2KtBAtb0DuAGtZf598VMbvHUzkYFk3p2qHTSWyLsn6JHqJMoKxUBm9mO54afJW473ObeKz_9qtoCEEXfMolGcQwtvrhCJZ8UuGwZqwOoBiksROfyU3yIuvkzo1ZUiRu-ig8r5b6_fLevlaV93Yoz2451', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJA6eddyMmNzAR0fUjBdEX17Q
OPERATIONAL,"RCGH+77J, Jl. Bahagia, Kebun Lada, Kec. Hinai, Kabupaten Langkat, Sumatera Utara 20854, Indonesia","{'location': {'lat': 3.8254581, 'lng': 98.4319445}, 'viewport': {'northeast': {'lat': 3.826829379892723, 'lng': 98.43329537989273}, 'southwest': {'lat': 3.824129720107279, 'lng': 98.43059572010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,rumah ku,ChIJ5f8AawApNzARYpoIiphnno4,0.0,ChIJ5f8AawApNzARYpoIiphnno4,"['lodging', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ5f8AawApNzARYpoIiphnno4
OPERATIONAL,"R9RR+FQ7, Tamaran, Hinai, Langkat Regency, North Sumatra 20852, Indonesia","{'location': {'lat': 3.841122, 'lng': 98.39191009999999}, 'viewport': {'northeast': {'lat': 3.842431629892722, 'lng': 98.39327182989271}, 'southwest': {'lat': 3.839731970107279, 'lng': 98.39057217010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tamaran kec hinai,ChIJM6sb_ZwvNzAROER-JUhOu98,4.5,ChIJM6sb_ZwvNzAROER-JUhOu98,"['point_of_interest', 'establishment']",4.0,{},,,,https://www.google.com/maps/place/?q=place_id:ChIJM6sb_ZwvNzAROER-JUhOu98
OPERATIONAL,"VCVP+FFG, Jl. Terusan, Lalang, Kec. Tj. Pura, Kabupaten Langkat, Sumatera Utara, Indonesia","{'location': {'lat': 3.8936932, 'lng': 98.4361974}, 'viewport': {'northeast': {'lat': 3.895043029892721, 'lng': 98.43754722989273}, 'southwest': {'lat': 3.892343370107278, 'lng': 98.43484757010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,Rumah om SASTRA,ChIJob-n1QonNzARHTXYQPjLs6Q,0.0,ChIJob-n1QonNzARHTXYQPjLs6Q,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",0.0,{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJob-n1QonNzARHTXYQPjLs6Q
OPERATIONAL,"P8MC+VX5, Paluh Pakeh Babusalam, Banjaran Raya, Kec. Padang Tualang, Kabupaten Langkat, Sumatera Utara 20852, Indonesia","{'location': {'lat': 3.7346391, 'lng': 98.3224698}, 'viewport': {'northeast': {'lat': 3.736006729892722, 'lng': 98.32381762989272}, 'southwest': {'lat': 3.733307070107278, 'lng': 98.32111797010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,Ferdi shark,ChIJ-9K7OsMtNzARQ1-PoGIMT4c,4.0,ChIJ-9K7OsMtNzARQ1-PoGIMT4c,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",1.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-9K7OsMtNzARQ1-PoGIMT4c
OPERATIONAL,"QF67+2FV, Paya Mabar, Stabat, Langkat Regency, North Sumatra 20811, Indonesia","{'location': {'lat': 3.7601248, 'lng': 98.4636817}, 'viewport': {'northeast': {'lat': 3.761488429892722, 'lng': 98.46497697989271}, 'southwest': {'lat': 3.758788770107278, 'lng': 98.46227732010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,Rumah Bang Roni,ChIJ74YixSkrNzARPURywqoml8I,4.7,ChIJ74YixSkrNzARPURywqoml8I,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",3.0,,,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111955894084330890097"">A Google User</a>'], 'photo_reference': 'AUGGfZlex8ZTVJ5IeYC44mtchB6uyjqD2xva6vIuBuZDTjIkg2CsNzCK6rEn0H_YUel-UWCTQNQa91SYSiviqDeW7xHHEujooxGhhVxds8FFH5H6s_MjfkeGUubigt10xacuZcjklwjn4GDv4Sh7qFmSQ2oTIQWCvr7cVJp6_hRe0hWV9IIh', 'width': 2448}]",,https://www.google.com/maps/place/?q=place_id:ChIJ74YixSkrNzARPURywqoml8I
