business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,permanently_closed,price_level,url
OPERATIONAL,"Jl. Panorama, Kakaskasen, Kec. Tomohon Utara, Kota Tomohon, Sulawesi Utara, Indonesia","{'location': {'lat': 1.3441517, 'lng': 124.847988}, 'viewport': {'northeast': {'lat': 1.345478629892722, 'lng': 124.8492938798927}, 'southwest': {'lat': 1.342778970107278, 'lng': 124.8465942201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Villa Emitta Tomohon,"[{'height': 472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115184357048461542493"">A Google User</a>'], 'photo_reference': 'AUGGfZnea-YGnfhvMTpQLD8QtyPdm7slxM8bLuoUBzsFRJoK3xlJz4A6DTK9Wc9B2XcfC7tdAeRb4uq2lGRypEwYEBeH-GBuOm_Z4x9hLLBkxQhh645C9sfHrERm-6sUHRKL4gA35ezQts0q1MKcIKHMloU80c_wnKrHEKFOrWqdUWHppdNs', 'width': 1024}]",ChIJw1Yz3T1thzIR_RZoRjVBNoA,"{'compound_code': '8RVX+M5 Kakaskasen, Tomohon City, North Sulawesi, Indonesia', 'global_code': '6QH68RVX+M5'}",4.6,ChIJw1Yz3T1thzIR_RZoRjVBNoA,"['lodging', 'point_of_interest', 'establishment']",656,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJw1Yz3T1thzIR_RZoRjVBNoA
OPERATIONAL,"Ilasan kapling, Kakaskasen Tiga, Kec. Tomohon Utara, Kota Tomohon, Sulawesi Utara 95417, Indonesia","{'location': {'lat': 1.3424214, 'lng': 124.8225105}, 'viewport': {'northeast': {'lat': 1.343840579892722, 'lng': 124.8240007798927}, 'southwest': {'lat': 1.341140920107278, 'lng': 124.8213011201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Ilasan Cottage,"[{'height': 824, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103766314369433577042"">A Google User</a>'], 'photo_reference': 'AUGGfZkyLc10NruJCrtCrr2iZ7kxh6XS0WnQxVjdTwgIVDPR871fEbKNeQWF8rKd42vfiplyX_MkogOxfSg6jP666GgpLrKdwp-Qj8ZtCuyhpoBulM1loChqN-DICVgB4WvXUFjsMX38Q3m0bkOk1WWCaR2Znj4vZNoV_v9Sgjd8csbueVKb', 'width': 1080}]",ChIJ2eTZeeZthzIRUMc2RZPQoio,"{'compound_code': '8RRF+X2 Kakaskasen Tiga, Tomohon City, North Sulawesi, Indonesia', 'global_code': '6QH68RRF+X2'}",5.0,ChIJ2eTZeeZthzIRUMc2RZPQoio,"['lodging', 'point_of_interest', 'establishment']",13,,,,https://www.google.com/maps/place/?q=place_id:ChIJ2eTZeeZthzIRUMc2RZPQoio
OPERATIONAL,"Jalan Raya Tanawangko Desa Tateli, Minahasa Regency, North Sulawesi 95121, Indonesia","{'location': {'lat': 1.4528897, 'lng': 124.7551412}, 'viewport': {'northeast': {'lat': 1.454099479892722, 'lng': 124.7567756798927}, 'southwest': {'lat': 1.451399820107278, 'lng': 124.7540760201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,MANADO TATELI RESORT AND CONVENTION,"[{'height': 2604, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105814338716004210073"">Jotje Karuh</a>'], 'photo_reference': 'AUGGfZmm6WD7LFYprcF5Ew_2Jo2HBv2sf7deTNoRuxJzsZgcrmLCvayPvjk7DBR6pwl8W3FD2J6MiankKFbV8yvaQ4f0dpRK47EEkIlQ01x2k_cDSDHvjdeUdOJMnkxJolw7vyvf4bssd4YVejZAwLpqkHihNM0Ioa9hwr5aP9slNZUqtzLJ', 'width': 4624}]",ChIJ4ZhgDph2hzIRTA1gvDbF8uE,"{'compound_code': 'FQ34+53 Tateli Satu, Minahasa Regency, North Sulawesi, Indonesia', 'global_code': '6QH6FQ34+53'}",4.6,ChIJ4ZhgDph2hzIRTA1gvDbF8uE,"['lodging', 'point_of_interest', 'establishment']",3233,,,,https://www.google.com/maps/place/?q=place_id:ChIJ4ZhgDph2hzIRTA1gvDbF8uE
OPERATIONAL,"CP75+F8W Tasik Ria, Jl. Trans Sulawesi, Mokupa, Kec. Tombariri, Manado, Sulawesi Utara 95351, Indonesia","{'location': {'lat': 1.4137326, 'lng': 124.7083414}, 'viewport': {'northeast': {'lat': 1.414893279892722, 'lng': 124.7100197798927}, 'southwest': {'lat': 1.412193620107278, 'lng': 124.7073201201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Tasik Ria Resort,"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117130911733445321069"">Anima Conseil</a>'], 'photo_reference': 'AUGGfZmSs4d7lk4bx2XDc53pSSIxhyEAYF4iqzoaDNDDbM_YTDXapAngba9O4ChtMTKIMJZEIBqh_hq-6jyC_a98oO9sYmgq4qF46nXlMX9oKmPjXE2iMoxgfTUoSjjSdgVFcT7Kbbxp7HeSnq_dfoJJCpekyIb5TGLPbjMO_UE8bqGK16wu', 'width': 3968}]",ChIJYWpoaaR6hzIR5gEuknQbu5k,,4.5,ChIJYWpoaaR6hzIR5gEuknQbu5k,"['lodging', 'point_of_interest', 'establishment']",962,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJYWpoaaR6hzIR5gEuknQbu5k
OPERATIONAL,"Village, Poopoh, Kec. Tombariri, Kabupaten Minahasa, Sulawesi Utara 95651, Indonesia","{'location': {'lat': 1.4062227, 'lng': 124.6347228}, 'viewport': {'northeast': {'lat': 1.407574829892722, 'lng': 124.6360132798927}, 'southwest': {'lat': 1.404875170107278, 'lng': 124.6333136201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,"Johana Cottages, Poopoh, Minahasa Regency, North Sulawesi","[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114238505042441816541"">Venansia Montolalu</a>'], 'photo_reference': 'AUGGfZkSR0fIRvD9g8RgbL927JF2nhukQMiyIADFBtBtGL5Jp-5yrjbhkCBXRP1OYk_RGIacaPIYz1ADNHeA0q7fLE9oONWCCL0wv2pWv6YBYXQN6LkdeYe3rygFe8PV2xZXvTMXGRXnFp9IVuBzJ3Fc1u8xY7hksbikqCnurC7f6JxZLocs', 'width': 4032}]",ChIJhfvxk8x7hzIRtg9uZ9roeig,"{'compound_code': 'CJ4M+FV Poopoh, Minahasa Regency, North Sulawesi, Indonesia', 'global_code': '6QH6CJ4M+FV'}",4.8,ChIJhfvxk8x7hzIRtg9uZ9roeig,"['lodging', 'point_of_interest', 'establishment']",47,,,,https://www.google.com/maps/place/?q=place_id:ChIJhfvxk8x7hzIRtg9uZ9roeig
OPERATIONAL,"5HQG+286, Pantai Kambiow Amurang, Bitung, Kec. Amurang, Kabupaten Minahasa Selatan, Sulawesi Utara, Indonesia","{'location': {'lat': 1.1875321, 'lng': 124.5757586}, 'viewport': {'northeast': {'lat': 1.188618929892722, 'lng': 124.5771690298927}, 'southwest': {'lat': 1.185919270107278, 'lng': 124.5744693701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Shiera Villa & Restauran,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101415854075237028137"">Ivan Joseph Rumokoy</a>'], 'photo_reference': 'AUGGfZlZxZVqE17WNOrHrt0g_KaypMPeFvYfbUXVcE5nAOxPANEtu2aCFKGO2GAlBYFycmJPNr8JkP_SzrXp4ovZYS9JZ3yAlgcaj9FvEdJYmZmRJ1FqudB8I-q7dWSXjkQ0aX3kqVlC3wM-3SLANHa3hv6lCv2YxmsqqTydQHiPcDA8fr5L', 'width': 960}]",ChIJgbCVl0pZhzIRShj8wMW3g34,,4.4,ChIJgbCVl0pZhzIRShj8wMW3g34,"['lodging', 'point_of_interest', 'establishment']",181,,,,https://www.google.com/maps/place/?q=place_id:ChIJgbCVl0pZhzIRShj8wMW3g34
OPERATIONAL,"6J82+7RQ, Jl. Trans Sulawesi, Pondang, Kec. Amurang Tim., Kabupaten Minahasa Selatan, Sulawesi Utara, Indonesia","{'location': {'lat': 1.215747, 'lng': 124.6020744}, 'viewport': {'northeast': {'lat': 1.217217929892722, 'lng': 124.6032906298927}, 'southwest': {'lat': 1.214518270107278, 'lng': 124.6005909701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Prince Hotel Amurang,"[{'height': 2176, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100625691982991125885"">A Google User</a>'], 'photo_reference': 'AUGGfZnfTGXqZkAyCeWYTPLRBvsUQNBxVykCbv_A6LQBpXQ7qF60_tLg9dNbKxmbnJQf5TlHTzdm5DsSVDxwEztbosTlt86UkjdisZS75hkUl9iMW0vvbP8uPn9Z8Dd_ptOXqhyJVoJfdphQPx6OryFBo7a-Q9rG5b1o6UsM9s1rjz4kBlGW', 'width': 4608}]",ChIJRQ9sRSlchzIRHeFPAMkbWj8,,3.7,ChIJRQ9sRSlchzIRHeFPAMkbWj8,"['lodging', 'point_of_interest', 'establishment']",114,,,,https://www.google.com/maps/place/?q=place_id:ChIJRQ9sRSlchzIRHeFPAMkbWj8
OPERATIONAL,"CP97+5X2, Desa Mokupa, Kecamatan Tombariri, Mokupa, Tombariri, Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 1.4188937, 'lng': 124.7136046}, 'viewport': {'northeast': {'lat': 1.420226379892722, 'lng': 124.7149801298927}, 'southwest': {'lat': 1.417526720107278, 'lng': 124.7122804701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Mokupa Resort,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104405966822971917160"">A Google User</a>'], 'photo_reference': 'AUGGfZnHGCSV-rqe3yH0zotzIuxWaWXD9sJhxYunAJNMpJxW0-R-qo1HUgcdm5pWXQdsatymjwiZZneO7S7wSWR122vRR4bIZKwqBd9OMf38KIFQTT2WngB2MXSGRhpLpe56fyzH216zS35by4hZphDqK8HNN955dfPrh65MKpeW0dFavFdw', 'width': 1280}]",ChIJU5Vv0-1whzIRAnh_nmO8rN0,,4.2,ChIJU5Vv0-1whzIRAnh_nmO8rN0,"['lodging', 'point_of_interest', 'establishment']",297,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJU5Vv0-1whzIRAnh_nmO8rN0
OPERATIONAL,"Jl. Piere Tendean, Kec. Sario, Kota Manado, Sulawesi Utara 95111, Indonesia","{'location': {'lat': 1.4702922, 'lng': 124.8307451}, 'viewport': {'northeast': {'lat': 1.471728329892722, 'lng': 124.8319468298927}, 'southwest': {'lat': 1.469028670107278, 'lng': 124.8292471701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Four Points by Sheraton Manado,"[{'height': 6936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105829189176231796807"">dicky rach</a>'], 'photo_reference': 'AUGGfZmKqgc9TaIBk6oh34RSSUFfmU9WbUduw3G7zax5Wrzzze8JXIqSNNkJAQzpTaHt7lS0fscysbMrcZWaJw-oxWmKoab-6zrLXcsJMrWG1AooXIrcPGFb4r4WZplgTX1ANd7I_eo_6jIK1rA-Z2-fxUiO2tLwTxpaGjmb2dPAESttvXyS', 'width': 9248}]",ChIJ9av45uJ0hzIR0-sYD0tnK10,"{'compound_code': 'FRCJ+47 Sario Tumpaan, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FRCJ+47'}",4.6,ChIJ9av45uJ0hzIR0-sYD0tnK10,"['lodging', 'point_of_interest', 'establishment']",6316,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9av45uJ0hzIR0-sYD0tnK10
OPERATIONAL,"Jalan Boulevard Pondang 9, Pondang, Amurang Timur, Amurang, North Sulawesi 95354, Indonesia","{'location': {'lat': 1.2124688, 'lng': 124.5943607}, 'viewport': {'northeast': {'lat': 1.213602329892722, 'lng': 124.5959344798927}, 'southwest': {'lat': 1.210902670107278, 'lng': 124.5932348201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sendowan Baru,"[{'height': 2376, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104379919717977447737"">Sendowan Baru</a>'], 'photo_reference': 'AUGGfZnvJcWnT8Q6_sQn5VXaxnBuMmrbO2eeZD-Db2yomV0EXZAHoGUhSHKmWO13E19hMLO6AyXijdeVdt9mkqzwAgsiSrEIYVhjD3o0NZKBq_g0l3izB2zwFbk4gk1I1HpyeeKMWj0E-zirM1sPaZMt7w2AY2k24KA-cBPjWisBNL894P48', 'width': 4224}]",ChIJr8KeF9RdhzIR-Un5vdmdHkI,"{'compound_code': '6H6V+XP Pondang, South Minahasa Regency, North Sulawesi, Indonesia', 'global_code': '6QH66H6V+XP'}",4.5,ChIJr8KeF9RdhzIR-Un5vdmdHkI,"['lodging', 'point_of_interest', 'establishment']",24,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJr8KeF9RdhzIR-Un5vdmdHkI
OPERATIONAL,"Jl. Tinaras, Kamasi, Kec. Tomohon Tengah, Kota Tomohon, Sulawesi Utara, Indonesia","{'location': {'lat': 1.3276226, 'lng': 124.8378114}, 'viewport': {'northeast': {'lat': 1.328968679892722, 'lng': 124.8392266298927}, 'southwest': {'lat': 1.326269020107278, 'lng': 124.8365269701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,WISE HOTEL,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114917058602793409355"">winner3003</a>'], 'photo_reference': 'AUGGfZlwHN4jM2Ut8utQPBleIch1Y1yIyBCZlgTzdw-IDXOiRsZNpNJZNMGBc2dvKtfAZ649vO5JsWjBPd_VE2enrEHfI1T5oxupOuhJQBsdNPmRcTooZoWeabNye1EF9ollnkkj1AZzH4zA2YFqiSmMKeCt93LNik7zudBzGMJ0boqU-3qX', 'width': 3264}]",ChIJyfjyw0BthzIRyJm1gEkLezw,"{'compound_code': '8RHQ+24 Kamasi, Tomohon City, North Sulawesi, Indonesia', 'global_code': '6QH68RHQ+24'}",4.3,ChIJyfjyw0BthzIRyJm1gEkLezw,"['lodging', 'point_of_interest', 'establishment']",349,,,,https://www.google.com/maps/place/?q=place_id:ChIJyfjyw0BthzIRyJm1gEkLezw
OPERATIONAL,"Jl. Raya Tanawangko No.1, Kalasey Satu, Mandolang, Minahasa Regency, North Sulawesi 95361, Indonesia","{'location': {'lat': 1.4547716, 'lng': 124.7620086}, 'viewport': {'northeast': {'lat': 1.456073729892722, 'lng': 124.7633770798927}, 'southwest': {'lat': 1.453374070107278, 'lng': 124.7606774201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Murex Resorts Manado,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106001711993978588752"">Murex Dive Resorts</a>'], 'photo_reference': 'AUGGfZniw4bIyZs7yXYY08rncylh1wMrGP0IR9_bfmQXDEsE7s2jC1pqPw22IVBmbZUjCVkfSi7LqnxUxO77NLuEVnagy0_D2hfK3JG-EYNJIydRQffhi1S5FnoG9ysFd9HzzvOxGm0fzl20J3NiyqgVsawKGH87xkE04riBKJdqxfgdFmgd', 'width': 5184}]",ChIJS6qaH6N2hzIRenPJGRijm2Y,"{'compound_code': 'FQ36+WR Kalasey Satu, Minahasa Regency, North Sulawesi, Indonesia', 'global_code': '6QH6FQ36+WR'}",4.7,ChIJS6qaH6N2hzIRenPJGRijm2Y,"['spa', 'travel_agency', 'lodging', 'point_of_interest', 'school', 'establishment']",379,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJS6qaH6N2hzIRenPJGRijm2Y
OPERATIONAL,"Jl. Trans Sulawesi No.Raya, Kalasey Satu, Kec. Mandolang, Kabupaten Minahasa, Sulawesi Utara 95661, Indonesia","{'location': {'lat': 1.4593783, 'lng': 124.7748238}, 'viewport': {'northeast': {'lat': 1.460598979892722, 'lng': 124.7761665298927}, 'southwest': {'lat': 1.457899320107278, 'lng': 124.7734668701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Corallica Dive Resort,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110242300243163792697"">A Google User</a>'], 'photo_reference': 'AUGGfZmvUL5VrPSeWZf5Uo3x3CMMyA1IZaVbGsnjGznFMGSauMl4e55bhU7_dlRJqof7NT3P9jvpMFVvJep-udUOWjEUEguxChBpYeWe87gx_sbx7ePBqrobJhdU1E6-UnQiPEqnAO58QWUB2l9H6ENUbgJwqeXxRrKnHE8ZZmXehMumvHKN', 'width': 4032}]",ChIJRXlKKkJ1hzIRYjcfW18pPE0,"{'compound_code': 'FQ5F+QW Kalasey Satu, Minahasa Regency, North Sulawesi, Indonesia', 'global_code': '6QH6FQ5F+QW'}",4.4,ChIJRXlKKkJ1hzIRYjcfW18pPE0,"['lodging', 'point_of_interest', 'establishment']",168,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJRXlKKkJ1hzIRYjcfW18pPE0
OPERATIONAL,"Paslaten Dua, Tomohon Timur, Tomohon City, North Sulawesi, Indonesia","{'location': {'lat': 1.3221845, 'lng': 124.8472609}, 'viewport': {'northeast': {'lat': 1.323581779892722, 'lng': 124.8486038298927}, 'southwest': {'lat': 1.320882120107278, 'lng': 124.8459041701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Villa Marion - H Villas,"[{'height': 9000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102760536914487702604"">Faldo G Y Moningka</a>'], 'photo_reference': 'AUGGfZnjVxPs_fyUtk4DgWQzytMeD92zKFSmUWLW45IBiWrpexwIpHBAfIuTUC38-UDYZovFJWXz6pgaHKbWt3ZGrDV1cSd0DllR40Ka5_lSXaVgytvZ35Un_IG41GDQAnzAoLweacvtB1_92yZS8a_aV0s65bV-BUOMk0L9TbYRxoS3oncZ', 'width': 12000}]",ChIJ27p70mRthzIRLJSkFVUIgVc,"{'compound_code': '8RCW+VW Paslaten Dua, Tomohon City, North Sulawesi, Indonesia', 'global_code': '6QH68RCW+VW'}",4.6,ChIJ27p70mRthzIRLJSkFVUIgVc,"['cafe', 'food', 'point_of_interest', 'establishment']",138,{'open_now': True},,2.0,https://www.google.com/maps/place/?q=place_id:ChIJ27p70mRthzIRLJSkFVUIgVc
OPERATIONAL,"8RFW+M3W, Paslaten Satu, Tomohon Timur, Tomohon City, North Sulawesi, Indonesia","{'location': {'lat': 1.3242265, 'lng': 124.8452076}, 'viewport': {'northeast': {'lat': 1.325379079892722, 'lng': 124.8465891298927}, 'southwest': {'lat': 1.322679420107278, 'lng': 124.8438894701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Anugerah Hill (AH),"[{'height': 2376, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108880250926471059546"">Andika Victor</a>'], 'photo_reference': 'AUGGfZnuxfenF5vQOmHQ9D8_lAklmFOkdhyZdsP3Ko4D_PszHSNZ6C4syrxLWg28gvIW6nM7KUE-mKmaS8_OcIWt5kso8rlCu4yhVaYDqGVUuntZb7VFardosbtmoltrBO9amGCoYzAWYkC-E5bAJpmQuLmKDJ9Io68NLieosemmU9-h7yac', 'width': 4224}]",ChIJYVUvDHJthzIRhv7bTh_Tzzw,,4.6,ChIJYVUvDHJthzIRhv7bTh_Tzzw,"['lodging', 'point_of_interest', 'establishment']",169,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJYVUvDHJthzIRhv7bTh_Tzzw
OPERATIONAL,"Lansot, Tomohon Selatan, Tomohon City, North Sulawesi, Indonesia","{'location': {'lat': 1.3048456, 'lng': 124.8322826}, 'viewport': {'northeast': {'lat': 1.306182379892722, 'lng': 124.8336220298927}, 'southwest': {'lat': 1.303482720107278, 'lng': 124.8309223701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Lanosa Guest House,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104879423074994563952"">A Google User</a>'], 'photo_reference': 'AUGGfZlCvmIgNZIFtnTqDqAqf2kjf5Ogc1IK5SbJe2UPlRCeyBWJCys1hWq4ESAOKEcJXhnSrw4mIASUQCpCie2wdUwfo9R_DGL1pcbUvQLFOzCoBGWSOZY5vt7GcQKKfoqpNxl4DFZ9zVE5adH24u6cCrthol2O15FIg6bYjPU33-9RJ9Lj', 'width': 960}]",ChIJd9XXm2VrhzIRgP0aVCHP51A,"{'compound_code': '8R3J+WW Lansot, Tomohon City, North Sulawesi, Indonesia', 'global_code': '6QH68R3J+WW'}",4.5,ChIJd9XXm2VrhzIRgP0aVCHP51A,"['lodging', 'point_of_interest', 'establishment']",165,,,,https://www.google.com/maps/place/?q=place_id:ChIJd9XXm2VrhzIRgP0aVCHP51A
OPERATIONAL,"Jl. Raya Tomohon, Kinilow, Kec. Tomohon Utara, Kota Tomohon, Sulawesi Utara, Indonesia","{'location': {'lat': 1.3652206, 'lng': 124.8314944}, 'viewport': {'northeast': {'lat': 1.366607579892722, 'lng': 124.8329986798927}, 'southwest': {'lat': 1.363907920107278, 'lng': 124.8302990201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Onong's homestay tomohon,"[{'height': 853, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100106723572845848437"">A Google User</a>'], 'photo_reference': 'AUGGfZk28nnRKYJDtP97cuUKEjRk4QcXxNHc1Q1u8HdwvZLFT3oOk73hQg38oYFvEDiI3eh1F3LRG7hkd7PN4vS589xmr8djZOGhWeyg_K3xrq3IsPgzvHM35glFnnhm_N9UHGfbaYX8UDTK-t6r5-EzaNlSKDvhM3ryMvbxdXJhVkR5QpPe', 'width': 1280}]",ChIJ_zXTkFJthzIRGhOi5BHBFTY,"{'compound_code': '9R8J+3H Kinilow, Tomohon City, North Sulawesi, Indonesia', 'global_code': '6QH69R8J+3H'}",4.6,ChIJ_zXTkFJthzIRGhOi5BHBFTY,"['lodging', 'point_of_interest', 'establishment']",26,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_zXTkFJthzIRGhOi5BHBFTY
OPERATIONAL,"Jl. Stadion Klabat Selatan No.99, Karombasan Utara, Kec. Wanea, Kota Manado, Sulawesi Utara 95117, Indonesia","{'location': {'lat': 1.4580829, 'lng': 124.8365584}, 'viewport': {'northeast': {'lat': 1.459474579892722, 'lng': 124.8377955798927}, 'southwest': {'lat': 1.456774920107278, 'lng': 124.8350959201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Roger's Hotel Manado,"[{'height': 1040, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111065860461871524435"">A Google User</a>'], 'photo_reference': 'AUGGfZlm7106FTMY20NJIza7YHxxaX5yk5AIi4lgY9vzJRz0k1HbElQvVnecPmfOxYIFi5InG--UAiUOhWIXxUtLLYXXSV7uN6EeuF986BqhYJlx0Ri_YUEvY0EDSYrAOVahQZE9SJzSmL9gGdtmzpQlyCPwXpLIc4sLLiKmvw6Loni8SKmo', 'width': 1848}]",ChIJzw05l_V1hzIRwWDAOx8dOhg,"{'compound_code': 'FR5P+6J North Karombasan, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FR5P+6J'}",4.7,ChIJzw05l_V1hzIRwWDAOx8dOhg,"['lodging', 'point_of_interest', 'establishment']",366,,,,https://www.google.com/maps/place/?q=place_id:ChIJzw05l_V1hzIRwWDAOx8dOhg
OPERATIONAL,"Jl. Wolter Monginsidi No.1, Bahu, Kec. Malalayang, Kota Manado, Sulawesi Utara 95115, Indonesia","{'location': {'lat': 1.4623352, 'lng': 124.8235576}, 'viewport': {'northeast': {'lat': 1.463713929892722, 'lng': 124.8248871798927}, 'southwest': {'lat': 1.461014270107278, 'lng': 124.8221875201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Best Western The Lagoon,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105469559896602821440"">A Google User</a>'], 'photo_reference': 'AUGGfZlTExyEo5AWBRr2LH7_s0us873L1oNLvHlyTSV4oRXN5HTU7WRNCDT9SBzQTIn6ObwtiXCt_bOdwd_nnaQsw8SpL9nIEf0Id7aszrIWmrs5lHYozOYiJ8lsksEz9u9aQMswc_haIbNOWsgGN_sGzyW_l3op6tTbJC8g5L5zfEu_HLJJ', 'width': 6000}]",ChIJgZGx3PZ0hzIRru86aiMmzUU,"{'compound_code': 'FR6F+WC Bahu, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FR6F+WC'}",4.4,ChIJgZGx3PZ0hzIRru86aiMmzUU,"['lodging', 'point_of_interest', 'establishment']",2363,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJgZGx3PZ0hzIRru86aiMmzUU
