business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,plus_code,permanently_closed,opening_hours,url
OPERATIONAL,"754G+2HW, Putim, Kaway XVI, West Aceh Regency, Aceh 23681, Indonesia","{'location': {'lat': 4.2551112, 'lng': 96.1764535}, 'viewport': {'northeast': {'lat': 4.256939079892722, 'lng': 96.17902074999999}, 'southwest': {'lat': 4.254239420107278, 'lng': 96.17559775}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Geunang Geudong,ChIJ7eOQLKLbPjARBEDnYHoLdo0,3.8,ChIJ7eOQLKLbPjARBEDnYHoLdo0,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",20,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103000044464821176071"">A Google User</a>'], 'photo_reference': 'AUGGfZmcKd4aLIUcKRN7EZQY-i7XKr-_G0VPyXCraTC9iiJyUs1l5Y1c634TYvkktfLerlOY2uJ2Du4H2X-ummTBWTEsa0UvuyF3K85n9-N-XHNriy2fJ39_rgqAvXFdwvHZgKDl519VtLXN8mJOGCTr_ezNFH8ply_Iet3AMNQaGviUihrH', 'width': 2448}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ7eOQLKLbPjARBEDnYHoLdo0
OPERATIONAL,"44W9+J3W, Jl. Samudera - Meulaboh, Kuta Padang, Aceh, Kabupaten Aceh Barat, Aceh 23612, Indonesia","{'location': {'lat': 4.146618699999999, 'lng': 96.11770829999999}, 'viewport': {'northeast': {'lat': 4.148024729892722, 'lng': 96.11909952989272}, 'southwest': {'lat': 4.145325070107278, 'lng': 96.11639987010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Monumen Kupiah Meukeutop,ChIJu_Mxt8nDPjARlN_TIqpUT2I,4.5,ChIJu_Mxt8nDPjARlN_TIqpUT2I,"['tourist_attraction', 'point_of_interest', 'establishment']",43,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101948560941839146644"">Salman Samsu</a>'], 'photo_reference': 'AUGGfZm3AxosFTxTh2kY3NJq-Vje5XggHtBUV1HgYBnscXGmpxcCkCW_VuHQtHkfI6H4i812TBOyyvfp72p2Ux4BtGr2LrnpLFMcAXxcbzW7UDCs2IJcx9JWAc_Qi6_QeBuCdcb-hm5ra4Rc1numWsozuOwzWTSzhKdtZkDH27emRwIERShm', 'width': 4160}]",,,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJu_Mxt8nDPjARlN_TIqpUT2I
OPERATIONAL,"82C6+XC, Kulam Kaju, Woyla Barat, West Aceh Regency, Aceh, Indonesia","{'location': {'lat': 4.3224213, 'lng': 96.0110862}, 'viewport': {'northeast': {'lat': 4.323349449999999, 'lng': 96.01190032989271}, 'southwest': {'lat': 4.319636850000001, 'lng': 96.00920067010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Suak enak,ChIJX5J1NO_hPjARb3hRUCNqZPk,3.0,ChIJX5J1NO_hPjARb3hRUCNqZPk,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,,https://www.google.com/maps/place/?q=place_id:ChIJX5J1NO_hPjARb3hRUCNqZPk
OPERATIONAL,"63JG+M2G, Cot Seumeureng, Samatiga, West Aceh Regency, Aceh, Indonesia","{'location': {'lat': 4.2316915, 'lng': 96.07507269999999}, 'viewport': {'northeast': {'lat': 4.233032429892722, 'lng': 96.07646867989271}, 'southwest': {'lat': 4.230332770107278, 'lng': 96.07376902010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,rumah saya,ChIJ4dVcaKbdPjARQ5yy_kbEcFw,4.4,ChIJ4dVcaKbdPjARQ5yy_kbEcFw,"['park', 'point_of_interest', 'establishment']",5,"[{'height': 1599, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103704164878223283192"">A Google User</a>'], 'photo_reference': 'AUGGfZnOpaH5cTovkbhOo_PdOagsLy79cpumzAtn-I7pYWe_ODn8ZB796IAC4tZfOyONQcqPeit6inZzQdzM92TyGOHRVFA3lmnJqa4uPpR1KIrW7QWqMMIqO4dyR-8n6yHJst2rHwi097Lu6Euz2RgrCwgsQyFy-UiRxyRu2BB09R30gGOb', 'width': 899}]",,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ4dVcaKbdPjARQ5yy_kbEcFw
OPERATIONAL,"44X8+36W, Kuta Padang, Johan Pahlawan, West Aceh Regency, Aceh 23612, Indonesia","{'location': {'lat': 4.1475254, 'lng': 96.1148904}, 'viewport': {'northeast': {'lat': 4.148996529892722, 'lng': 96.11679672989273}, 'southwest': {'lat': 4.146296870107278, 'lng': 96.11409707010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ujong senja,ChIJPZrO6XfDPjARvjWni_gtSCo,4.0,ChIJPZrO6XfDPjARvjWni_gtSCo,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 2449, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107982470912130316217"">Uda Reza</a>'], 'photo_reference': 'AUGGfZlj5A_CtyuewVWNsAw5Z-Din467BQ36lycvJyYmWUKyS57WoM6ct_SOPt_7gI7AFV66oITzNn92IjKNcwKUssUdHRX3Sps0DszC4bjZxMnkxOT9xGxtmtoJAxSTdjLhlBLePA1fJb1X7WYOqR0HwnJbBqxo3gjQt2trn2x2AqWG3cJ5', 'width': 3265}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJPZrO6XfDPjARvjWni_gtSCo
OPERATIONAL,"5463+M2C, Suak Sigadeng, Johan Pahlawan, West Aceh Regency, Aceh, Indonesia","{'location': {'lat': 4.161697999999999, 'lng': 96.1025033}, 'viewport': {'northeast': {'lat': 4.163276979892722, 'lng': 96.10391982989272}, 'southwest': {'lat': 4.160577320107278, 'lng': 96.10122017010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jambo Cakra,ChIJr25SPoXDPjARB7CU9VRsBTU,5.0,ChIJr25SPoXDPjARB7CU9VRsBTU,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106440645483248841823"">A Google User</a>'], 'photo_reference': 'AUGGfZnDAQ9zOK08TW_O86NypxD_6n9zoJicuvIgreosTSh-_GKxs-9uVQm9EoVSgNx3hJNmHaOfsydUzPYvsYyoVJViMTJY1eFk5Pv8SU-TNSC8W-KlAiht0drF6JXJ1PIoSGTEqucPEQ2OyaZbpzDq1M_Xga4Ene_uOl4ESFrPoPZWP81g', 'width': 4160}]",,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJr25SPoXDPjARB7CU9VRsBTU
OPERATIONAL,"5435+MW5, Jl. Iskandar Muda, Suak Ribee, Kec. Johan Pahlawan, Kabupaten Aceh Barat, Aceh 23612, Indonesia","{'location': {'lat': 4.1541324, 'lng': 96.1098653}, 'viewport': {'northeast': {'lat': 4.155558679892721, 'lng': 96.11113412989272}, 'southwest': {'lat': 4.152859020107277, 'lng': 96.10843447010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Suak Ribee,ChIJR0AKsUzCPjARMyUMgRGONIQ,4.2,ChIJR0AKsUzCPjARMyUMgRGONIQ,"['tourist_attraction', 'point_of_interest', 'establishment']",332,"[{'height': 4368, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104795343385757006939"">M Irawan Kusuma</a>'], 'photo_reference': 'AUGGfZluhtaSBf_Pq4AhE4eqA3uzg29T7DIO1byb2F0s5xwAaipISWAQ4SqWyBIvNymOV1b3tDxzX6r5V19G9peC7z3Vwa9Ge7z7o_L6pz_uTcPvl3Kz4HuDbBnb6SEkpa-GO6YeWQUjVPEVsHDcTB4VND3H1EyUJi4mxP1DM90ypqvzodsC', 'width': 5824}]",,,{'open_now': False},https://www.google.com/maps/place/?q=place_id:ChIJR0AKsUzCPjARMyUMgRGONIQ
OPERATIONAL,"44X8+48G, Kuta Padang, Johan Pahlawan, West Aceh Regency, Aceh 23612, Indonesia","{'location': {'lat': 4.1478125, 'lng': 96.1158281}, 'viewport': {'northeast': {'lat': 4.149111679892721, 'lng': 96.11726557989273}, 'southwest': {'lat': 4.146412020107277, 'lng': 96.11456592010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Batee Puteh,ChIJp4Ag8ofDPjARkbpwDMsYzAM,5.0,ChIJp4Ag8ofDPjARkbpwDMsYzAM,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 577, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102295974007227754998"">A Google User</a>'], 'photo_reference': 'AUGGfZlgXiqx9FsLqD486MuGBoBuqVXj1GqOmWxR_IkASXI032VqMqN-lD0MW-Qgi0Tk7KxYjpffGpydvf76YWPnApT8aNO36gCNwcPGw79EVHZpEAFIX0fELfoBxcjXOqWSbpRr5sWm3kzL_6oa74LPGgk262IePlS3QkFhQ3eDj9ExwIkN', 'width': 1280}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJp4Ag8ofDPjARkbpwDMsYzAM
OPERATIONAL,"44X8+48G, Meulaboh, Kuta Padang, Aceh Barat, Kabupaten Aceh Barat, Aceh 23612, Indonesia","{'location': {'lat': 4.1478223, 'lng': 96.11583390000001}, 'viewport': {'northeast': {'lat': 4.149116579892721, 'lng': 96.11726847989273}, 'southwest': {'lat': 4.146416920107277, 'lng': 96.11456882010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu kupiah Teuku Umar,ChIJ587Z-MnDPjAR9EiOZjwnSU0,4.5,ChIJ587Z-MnDPjAR9EiOZjwnSU0,"['tourist_attraction', 'point_of_interest', 'establishment']",902,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114289055113010557284"">A Google User</a>'], 'photo_reference': 'AUGGfZkNnXnij2ccKa0ci0IlcIw9Kk3vx5p-JtpbPUXWFuuDhAtNxX0M-9lgEESLeHOEiDICwn_1ACVd2RmybtHlMSf94hCLt6bXSYq12OcvnTAPEzOJvdmLck-_DwdRptx_RdYFTqwc8KQP0bWjflfiybtGAgWonEd5OVXChYCEfzRtEOYh', 'width': 4160}]",,,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ587Z-MnDPjAR9EiOZjwnSU0
OPERATIONAL,"7XQ3+VM7, Arongan, Arongan Lambalek, West Aceh Regency, Aceh 23652, Indonesia","{'location': {'lat': 4.2896748, 'lng': 95.9541824}, 'viewport': {'northeast': {'lat': 4.290711179892722, 'lng': 95.95593267989273}, 'southwest': {'lat': 4.288011520107278, 'lng': 95.95323302010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Suak Ie Beusoi,ChIJXTXBB4nlPjARc7NUZv7j1lA,4.7,ChIJXTXBB4nlPjARc7NUZv7j1lA,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 2604, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107936164600005428866"">Maulana Maulana</a>'], 'photo_reference': 'AUGGfZln82u_LNd8go1glEqhhvrhzJnWBTy1s3yln-WbTGsTpBo3rFzlRk2x9mcEtbS4MykF2N3g8sXlFLWeE2P-iVg7o6OwPOFLXUomL-b-7rHb2pwxZ7ADIJ78p4iOpd_8qm4hyWX-qlSIRYEZgcpWpcchO6qgsqfjr0H8nTwsa_Gt9vTY', 'width': 4624}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJXTXBB4nlPjARc7NUZv7j1lA
OPERATIONAL,"643H+9H, Leuhan, Johan Pahlawan, West Aceh Regency, Aceh 23618, Indonesia","{'location': {'lat': 4.2034, 'lng': 96.1289917}, 'viewport': {'northeast': {'lat': 4.204869850000002, 'lng': 96.13045987989273}, 'southwest': {'lat': 4.198990449999999, 'lng': 96.12776022010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,The hope area,ChIJk3Jy5rLDPjARzFulSElknyk,3.0,ChIJk3Jy5rLDPjARzFulSElknyk,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114289055113010557284"">A Google User</a>'], 'photo_reference': 'AUGGfZkwLtRBkUqGiNVGT8k1WFJ41hjh8fvOWnMyEQHqew8k5BGoI8IQwDKLsuU7RBm-w5zhlVY9XHq6kX1ozBsFXIF8hrQ17hnI-H4FzjW1iOkoZNtHt1fQIlmx0hDMiwCYRJwEmNznM26o8aVSmmOmRC9uxHwSM3XBSaXya6pxq8Bro1Xo', 'width': 1200}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJk3Jy5rLDPjARzFulSElknyk
OPERATIONAL,"6347+59H, Suak Timah, Samatiga, West Aceh Regency, Aceh 23652, Indonesia","{'location': {'lat': 4.205436, 'lng': 96.06349619999999}, 'viewport': {'northeast': {'lat': 4.206782529892722, 'lng': 96.06488592989272}, 'southwest': {'lat': 4.204082870107278, 'lng': 96.06218627010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tugu Cang Nipah Samatiga,ChIJsbrB4VDpPjARn8ylUc28Egw,5.0,ChIJsbrB4VDpPjARn8ylUc28Egw,"['point_of_interest', 'establishment']",1,"[{'height': 432, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111496046746158832252"">A Google User</a>'], 'photo_reference': 'AUGGfZnPqEe0o_CBZDIHWj8wxo6YkBuv4MRTHKhynbeWlZVNJ_ETEJQgzloXIoq_aTIHGL2FhhjPKtf1E9WKf-c1GNZNnIOaASdOj-0V4b_1dAcvHBi2PUSH6umXseBAdGM59ePEValBD_0K2RiKc2Jh5RgdbruTE5Zoh0mczEKe-8PBnshh', 'width': 768}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJsbrB4VDpPjARn8ylUc28Egw
CLOSED_TEMPORARILY,"7XFF+G7W, Suak Seumaseh, Samatiga, West Aceh Regency, Aceh 23652, Indonesia","{'location': {'lat': 4.2738631, 'lng': 95.97322229999999}, 'viewport': {'northeast': {'lat': 4.275190979892722, 'lng': 95.97461052989271}, 'southwest': {'lat': 4.272491320107278, 'lng': 95.97191087010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TPI Suak Seumaseh,ChIJC5_OLPjlPjARZR18elDg0c8,5.0,ChIJC5_OLPjlPjARZR18elDg0c8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,True,,https://www.google.com/maps/place/?q=place_id:ChIJC5_OLPjlPjARZR18elDg0c8
CLOSED_TEMPORARILY,"53PW+92X Pantai Doekata, Suak Raya, Kec. Johan Pahlawan, Kabupaten Aceh Barat, Aceh 23618, Indonesia","{'location': {'lat': 4.1859912, 'lng': 96.0951101}, 'viewport': {'northeast': {'lat': 4.187649779892722, 'lng': 96.09705917989272}, 'southwest': {'lat': 4.184950120107279, 'lng': 96.09435952010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Doekata,ChIJCQhiF2rDPjARkss-YCFkQNI,0.0,ChIJCQhiF2rDPjARkss-YCFkQNI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,True,,https://www.google.com/maps/place/?q=place_id:ChIJCQhiF2rDPjARkss-YCFkQNI
