business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,permanently_closed,opening_hours,plus_code,url
OPERATIONAL,"4MGW+54X, Bamo, Kota Komba, East Manggarai Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.874505, 'lng': 120.695352}, 'viewport': {'northeast': {'lat': -8.873041670107279, 'lng': 120.6968465798927}, 'southwest': {'lat': -8.875741329892723, 'lng': 120.6941469201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nagarawa Beach,ChIJRQMRv9o9sy0RtqdoV8moIe8,4.7,ChIJRQMRv9o9sy0RtqdoV8moIe8,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100832293051016442454"">frans joseph aka kaka ited</a>'], 'photo_reference': 'AUGGfZnIwyfHd0wxQkhwJCGRcmKyvkTAj1OQNcGAYYlPjCVtt2Nykv0RZPXRZPjshdWNx2hzZyspoRJd4mwa9JCrDMaR-pllK8TO0w4KgtOQrGq_30Ox2AARsEC4lvec3Tbbem_x4EiKAyMQ22rw7NgibizIktMdXXyr9fwW8l14TkIaUtnZ', 'width': 4000}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJRQMRv9o9sy0RtqdoV8moIe8
OPERATIONAL,"6J7H+98C, Ruan, Kota Komba, East Manggarai Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.7865526, 'lng': 120.6282743}, 'viewport': {'northeast': {'lat': -8.78520277010728, 'lng': 120.6296241298927}, 'southwest': {'lat': -8.787902429892723, 'lng': 120.6269244701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hutan Wisata Ronggo Niki,ChIJqyzrfLQXsy0RW7TrdG05fgI,0.0,ChIJqyzrfLQXsy0RW7TrdG05fgI,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJqyzrfLQXsy0RW7TrdG05fgI
OPERATIONAL,"7MMV+4MV, RT.01/RW.02 nenu, Paan Leleng, Kec. Kota Komba, Kabupaten Manggarai Timur, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.7171419, 'lng': 120.6941593}, 'viewport': {'northeast': {'lat': -8.716177770107278, 'lng': 120.6956791298927}, 'southwest': {'lat': -8.718877429892721, 'lng': 120.6929794701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tiwu Lasi Ka'o,ChIJPQDZG18Rsy0RqnN7Ll95pLo,3.0,ChIJPQDZG18Rsy0RqnN7Ll95pLo,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115128555867032377992"">A Google User</a>'], 'photo_reference': 'AUGGfZm2PKiHBlNnp_hb4Og5qfrsnDm06Z5TcPt2wQCVm1NmIcWL-ziDb2Wi9RtNkYCrDhwdt6IH1gi_FXtHGb2bFRtyZFh4jgLWHBYErhIdJx-QcvYxBcwf1pfRj2IdCEneiUIdxRPUWdiPJXPsEXTlShLCKdf3RpGPEfct8Cv6k3RE430', 'width': 1529}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJPQDZG18Rsy0RqnN7Ll95pLo
OPERATIONAL,"5MV7+97H, Kisol, Kec. Kota Komba, Kabupaten Manggarai Timur, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.806570299999999, 'lng': 120.6632414}, 'viewport': {'northeast': {'lat': -8.805495320107278, 'lng': 120.6647103798927}, 'southwest': {'lat': -8.808194979892722, 'lng': 120.6620107201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai mbondei kisol,ChIJr3F4YgAXsy0RVoPWGtkJTXg,0.0,ChIJr3F4YgAXsy0RVoPWGtkJTXg,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJr3F4YgAXsy0RVoPWGtkJTXg
OPERATIONAL,"4JQQ+JXX, Tanah Rata, Kota Komba, East Manggarai Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.8608841, 'lng': 120.6399887}, 'viewport': {'northeast': {'lat': -8.859534270107279, 'lng': 120.6413385298927}, 'southwest': {'lat': -8.862233929892723, 'lng': 120.6386388701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Paradise mbondey,ChIJYyEUUqM9sy0Rkjg1ya_HLzY,0.0,ChIJYyEUUqM9sy0Rkjg1ya_HLzY,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102438000103459609161"">A Google User</a>'], 'photo_reference': 'AUGGfZlm94uqcp9CXhiUoVZA0ebOWZXqF3rrjBvgSDOCCN1ygvas7c8-I9D9TElK7Mizwt8cSQ6-veq4tlbBb5U5l91cTw6-hfcVhN4eUG8XgGhrEa0SeYHnuwjHp9xUyDaVS5lAYSI-ZPeX3_31FyE-P3fVD-b33wfHbFZ4lgcfwFSK5oJ1', 'width': 1844}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJYyEUUqM9sy0Rkjg1ya_HLzY
OPERATIONAL,"4JRQ+67V, Tanah Rata, Kota Komba, East Manggarai Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.8593967, 'lng': 120.6381702}, 'viewport': {'northeast': {'lat': -8.858046870107279, 'lng': 120.6395200298928}, 'southwest': {'lat': -8.860746529892722, 'lng': 120.6368203701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Mbondei,ChIJ9WIXvE49sy0RYONZEelZj3k,4.7,ChIJ9WIXvE49sy0RYONZEelZj3k,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103253630830868073843"">A Google User</a>'], 'photo_reference': 'AUGGfZlzWPeSpKvwmw1BA1frHaxZS6CGhjRZUJgKN7s4dtICsCW-HghcMCBldOPgln1eyqlULNCLY-qt43dyCWxCYhQmP0CxvOmFEcGpaAOj6PZBoMxlThVT3xbP22BIMsIdv1VgRAno22_mjDBkh111iuZ2UHpwhKizK31jAXVfj7Q3Zjpv', 'width': 3456}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ9WIXvE49sy0RYONZEelZj3k
OPERATIONAL,"7Q43+6W9, Unnamed Road, Rana Kolong, Kec. Kota Komba, Kabupaten Manggarai Timur, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.744472, 'lng': 120.754861}, 'viewport': {'northeast': {'lat': -8.743138970107276, 'lng': 120.7561958298927}, 'southwest': {'lat': -8.74583862989272, 'lng': 120.7534961701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa RanaKolong,ChIJmTiYJ0Qbsy0R8psdlrf33hU,5.0,ChIJmTiYJ0Qbsy0R8psdlrf33hU,"['tourist_attraction', 'point_of_interest', 'establishment']",4.0,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106090648986639629205"">A Google User</a>'], 'photo_reference': 'AUGGfZleXcXW12Skg8HG4ahYWWVB_UBBE1MWy6EcnY5IJHSk7KJ37s1fO_P8954Ac6XLPhhcjIXkewHVw5ba9H7QG7pDWQLn6aU0husN3m_Gzcp_MvNPkh09Um-8VvgIafWelGi19f7OLmreAnzv00Xba70WRpF9tYBvAfdNXSIPYQaMF-s0', 'width': 4160}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJmTiYJ0Qbsy0R8psdlrf33hU
OPERATIONAL,"6P7P+2WR, Komba, Kota Komba, East Manggarai Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.7873764, 'lng': 120.7372617}, 'viewport': {'northeast': {'lat': -8.785874620107277, 'lng': 120.74119875}, 'southwest': {'lat': -8.788574279892721, 'lng': 120.73594935}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Woko Munde,ChIJNUc6KgAZsy0RTNbtyZaxccE,0.0,ChIJNUc6KgAZsy0RTNbtyZaxccE,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJNUc6KgAZsy0RTNbtyZaxccE
OPERATIONAL,"6PM5+X58, Mbengan, Kota Komba, East Manggarai Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.765077999999999, 'lng': 120.7079619}, 'viewport': {'northeast': {'lat': -8.763728170107276, 'lng': 120.7093117298927}, 'southwest': {'lat': -8.76642782989272, 'lng': 120.7066120701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ngapan keto,ChIJvyTi1xQRsy0RblhbYVxlHMI,0.0,ChIJvyTi1xQRsy0RblhbYVxlHMI,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJvyTi1xQRsy0RblhbYVxlHMI
OPERATIONAL,"8MMM+QH, Mokel, Kota Komba, East Manggarai Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.6653228, 'lng': 120.6840219}, 'viewport': {'northeast': {'lat': -8.663321070107276, 'lng': 120.6859064298927}, 'southwest': {'lat': -8.666020729892722, 'lng': 120.6832067701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,pede pndok jion,ChIJM5PgNwAPsy0RUVZBzZW_y9w,0.0,ChIJM5PgNwAPsy0RUVZBzZW_y9w,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJM5PgNwAPsy0RUVZBzZW_y9w
OPERATIONAL,"4JPR+WPW, Tanah Rata, Kota Komba, East Manggarai Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.862629499999999, 'lng': 120.6418326}, 'viewport': {'northeast': {'lat': -8.861279670107278, 'lng': 120.6431824298928}, 'southwest': {'lat': -8.863979329892722, 'lng': 120.6404827701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bondei Beach Paradise,ChIJb-ePim89sy0RJ21NDlkbWG0,0.0,ChIJb-ePim89sy0RJ21NDlkbWG0,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJb-ePim89sy0RJ21NDlkbWG0
OPERATIONAL,"4MJ7+4G6, Tanah Rata, Kota Komba, East Manggarai Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.8697234, 'lng': 120.6637658}, 'viewport': {'northeast': {'lat': -8.868373570107279, 'lng': 120.6651156298927}, 'southwest': {'lat': -8.871073229892723, 'lng': 120.6624159701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ghore ghare beach,ChIJp09kppw9sy0RqhBEg8v4-Js,3.5,ChIJp09kppw9sy0RqhBEg8v4-Js,"['tourist_attraction', 'point_of_interest', 'establishment']",2.0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115475826959533674044"">A Google User</a>'], 'photo_reference': 'AUGGfZnG80vwhwsKAl-zYrfZb_9mgOvG62oGvVD8enTQGEEkIPRtlHoCle5HO8CAbZID4_711QCk7kKdgujuQOXQfOpAaj0dYDFHP5gR3wC4eXxBEfDlw1lFIiNlcwQzOvlLf8zWTfNOCaebBSk_2PlciJKdAbrLRs3OgZODO2nuAKIgRjvR', 'width': 1080}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJp09kppw9sy0RqhBEg8v4-Js
OPERATIONAL,"8P7H+MC, Rana Mbeling, Kota Komba, East Manggarai Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.685758, 'lng': 120.7285784}, 'viewport': {'northeast': {'lat': -8.684408170107277, 'lng': 120.7299282298927}, 'southwest': {'lat': -8.687107829892721, 'lng': 120.7272285701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kamangara - Rice Field,ChIJj-MFGQAFsy0RW1iXQfluVgc,0.0,ChIJj-MFGQAFsy0RW1iXQfluVgc,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJj-MFGQAFsy0RW1iXQfluVgc
CLOSED_TEMPORARILY,"4JJX+XM, Tanah Rata, Kota Komba, East Manggarai Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.8675937, 'lng': 120.6491766}, 'viewport': {'northeast': {'lat': -8.86624387010728, 'lng': 120.6505264298928}, 'southwest': {'lat': -8.868943529892723, 'lng': 120.6478267701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanah umum,ChIJQywLmMI9sy0Rr983D4PSAYI,0.0,ChIJQywLmMI9sy0Rr983D4PSAYI,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,True,,,https://www.google.com/maps/place/?q=place_id:ChIJQywLmMI9sy0Rr983D4PSAYI
OPERATIONAL,"9JH9+PXQ, Rende Nao, East Poco Ranaka, East Manggarai Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.6206712, 'lng': 120.6199895}, 'viewport': {'northeast': {'lat': -8.619584770107277, 'lng': 120.6211871298927}, 'southwest': {'lat': -8.622284429892721, 'lng': 120.6184874701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pinggang,ChIJWdGxWAANsy0R--6KSvyHjGs,0.0,ChIJWdGxWAANsy0R--6KSvyHjGs,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJWdGxWAANsy0R--6KSvyHjGs
OPERATIONAL,"4QHC+43R, Watu Nggene, Kota Komba, East Manggarai Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.8721251, 'lng': 120.770128}, 'viewport': {'northeast': {'lat': -8.870625070107279, 'lng': 120.7713043298927}, 'southwest': {'lat': -8.873324729892722, 'lng': 120.7686046701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Padang Savana Mausui,ChIJmavsLU4isy0RVM-llYf_DoE,4.9,ChIJmavsLU4isy0RVM-llYf_DoE,"['tourist_attraction', 'point_of_interest', 'establishment']",32.0,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111530711781080132407"">Hizkia Wilianto</a>'], 'photo_reference': 'AUGGfZnnhPdYV1gKkg3Vykx_m-TvwLrrQubClgTWCq9uutL9wV-IKBm8wbJAuCRnTMQhGFbASbIX0yucGgg4EYbUbyNiKY2EOw0qvQUkdCBnvSHgj1t1tCLRdwDiOJD--N-xM9jgVmu3cOKPcA-gdTTFli_Ycyp_LsCpeC9Hqv_qQ44V5Swl', 'width': 4000}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJmavsLU4isy0RVM-llYf_DoE
