formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,rating,user_ratings_total,plus_code,url
"Jl. Belitung No.1, Merdeka, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40113, Indonesia","{'location': {'lat': -6.911211, 'lng': 107.6133389}, 'viewport': {'northeast': {'lat': -6.90947605, 'lng': 107.6144834798927}, 'southwest': {'lat': -6.913387449999998, 'lng': 107.6117838201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ade Irma Suryani Nasution Traffic Garden,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113449775636341248694"">orocx 85ch</a>'], 'photo_reference': 'AUGGfZncE6X5dTM53LyMg16GHa_wXaPBh-Zcvqi1nsLan6tFgCC_n1hztPEG7ZKC7K_hnE1FAkgEvvtBCQn3ONz7TosCMKxD2cYA8RuznkmPZUe4FWLcFnUIAxPv_c2y8HqiujKT2hSeQ-v4JOLMX3e87pQGxmaS-ING_V_1RACreFGWt0xW', 'width': 4160}]",ChIJm4jH6DbmaC4Rn67rnw95h9o,ChIJm4jH6DbmaC4Rn67rnw95h9o,"['amusement_park', 'tourist_attraction', 'school', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},4.4,13315.0,"{'compound_code': '3JQ7+G8 Merdeka, Bandung City, West Java, Indonesia', 'global_code': '6P593JQ7+G8'}",https://www.google.com/maps/place/?q=place_id:ChIJm4jH6DbmaC4Rn67rnw95h9o
"Jl. Aceh No.53, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117, Indonesia","{'location': {'lat': -6.910122299999999, 'lng': 107.6102605}, 'viewport': {'northeast': {'lat': -6.908698620107277, 'lng': 107.6115101298927}, 'southwest': {'lat': -6.911398279892721, 'lng': 107.6088104701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Sejarah Bandung,"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105808220947290541727"">Fash Fahish Shofhal Jamil</a>'], 'photo_reference': 'AUGGfZlG8rMGZRSX5XVePjyjN3EfJo3yDB8EcQdGSqZjdw8Z8RjMdCA_o9a8rb0q0c7db0vv_hefWBnB44gpllx9IJt8C_JrsXZPVAdZ8cV_VT3zTJqzZY29GoHBf2Byzg8cazCq8_sd0Lqu5XFrwwjM4yfATzXKc6IEWhH-KtLJov0pZ44T', 'width': 4160}]",ChIJ64KigjfmaC4RYmNYyYqAV0k,ChIJ64KigjfmaC4RYmNYyYqAV0k,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.6,4460.0,"{'compound_code': '3JQ6+X4 Babakanciamis, Bandung City, West Java, Indonesia', 'global_code': '6P593JQ6+X4'}",https://www.google.com/maps/place/?q=place_id:ChIJ64KigjfmaC4RYmNYyYqAV0k
"3JPW+666, Babakan Surabaya, Kiaracondong, Bandung City, West Java 40281, Indonesia","{'location': {'lat': -6.9144718, 'lng': 107.6455192}, 'viewport': {'northeast': {'lat': -6.913140370107277, 'lng': 107.6468271298927}, 'southwest': {'lat': -6.915840029892721, 'lng': 107.6441274701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Curug ICB,,ChIJcb2JP1vnaC4RADG2YFuHqDw,ChIJcb2JP1vnaC4RADG2YFuHqDw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.7,3.0,,https://www.google.com/maps/place/?q=place_id:ChIJcb2JP1vnaC4RADG2YFuHqDw
"3MQ9+HR3, Jl. Padang Golf, Sukamiskin, Kec. Arcamanik, Kota Bandung, Jawa Barat 40293, Indonesia","{'location': {'lat': -6.9111239, 'lng': 107.669559}, 'viewport': {'northeast': {'lat': -6.909774070107278, 'lng': 107.6709088298927}, 'southwest': {'lat': -6.912473729892722, 'lng': 107.6682091701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tepi Kota Healing,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104777198187660993739"">A Google User</a>'], 'photo_reference': 'AUGGfZnB3V6Ye2I_32lBVcD0Mjw6mr-4Z2UoXNICLNwaOLvFapMmno72PG_SQHdssFWuWsSNyvOL1rWw4Id8wcEVVhxn46FPxThIkU2d25BbPCp0HON4p77iVvr8GbRuqGdqmFDvCJKslscov3RpY9Z4nFnVAylsWIZ8iWLXYZ-B3S1lGKlz', 'width': 4080}]",ChIJTSzuAj_daC4Reaqu3bcte5M,ChIJTSzuAj_daC4Reaqu3bcte5M,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},4.4,508.0,,https://www.google.com/maps/place/?q=place_id:ChIJTSzuAj_daC4Reaqu3bcte5M
"3JH5+XG9, Jl. Dr. Ir. Sukarno, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111, Indonesia","{'location': {'lat': -6.9200921, 'lng': 107.6088457}, 'viewport': {'northeast': {'lat': -6.918876320107278, 'lng': 107.6102280298927}, 'southwest': {'lat': -6.921575979892721, 'lng': 107.6075283701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Plaza Cikapundung River Spot,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101859917058599265109"">DAVIDACIHOT MDH</a>'], 'photo_reference': 'AUGGfZktyJqucBH1c-z9MldPs310Fp1hnvJE-s5uhTZxzv-HDwGEnQgxeG1tiTpyfzb18eee872qa2ODgUUvlGiu7KBjSG9tWCORyXzPsFst5C0RPaKXQcJVwn7rFWLDfu6NTXNmBYbFAMy9tkMFqW7OPyIKVl33QAiXeiL6-K46xzS00FtT', 'width': 4096}]",ChIJSZh4eiXmaC4RAUPOmyG32uk,ChIJSZh4eiXmaC4RAUPOmyG32uk,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.4,5353.0,,https://www.google.com/maps/place/?q=place_id:ChIJSZh4eiXmaC4RAUPOmyG32uk
"Jl. Merdeka No.9, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117, Indonesia","{'location': {'lat': -6.9140478, 'lng': 107.6101684}, 'viewport': {'northeast': {'lat': -6.912704070107279, 'lng': 107.6115826298927}, 'southwest': {'lat': -6.915403729892723, 'lng': 107.6088829701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Vanda Park,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109120646990240088272"">riesvan wisnu</a>'], 'photo_reference': 'AUGGfZnZ9IukLrNwOoFIN3kTacjQ9htzS1Mus4XizHsDjITQ0NoEyTzZMoRRkEGuneR1eBAa5qctdryvAweJTjl6hJHnT2eCBLyAOBh1PgNT5kskS2e_cXjjCmJI0csqRuvckU5AuBpb-ICW1pt3Sq_pMjL-4FfC82utVuicVsJOBEsZccUD', 'width': 4000}]",ChIJ4_mfmDDmaC4RjZ5NPgO9_PI,ChIJ4_mfmDDmaC4RjZ5NPgO9_PI,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.4,3037.0,"{'compound_code': '3JP6+93 Babakanciamis, Bandung City, West Java, Indonesia', 'global_code': '6P593JP6+93'}",https://www.google.com/maps/place/?q=place_id:ChIJ4_mfmDDmaC4RjZ5NPgO9_PI
"3JQJ+J62, Cihapit, Bandung Wetan, Bandung City, West Java 40114, Indonesia","{'location': {'lat': -6.910998999999999, 'lng': 107.630531}, 'viewport': {'northeast': {'lat': -6.909580870107278, 'lng': 107.6319342298927}, 'southwest': {'lat': -6.912280529892722, 'lng': 107.6292345701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Superhero,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111484805472015443773"">A Google User</a>'], 'photo_reference': 'AUGGfZk6hUQU4QsL3qUKd-i4IGPei-Zzte6d2Rsp-z_0FYO1_nVC8SStJyoDwsRVp6wQknmstHTRS2pg_Sk_2LXwq8q9hVzh7wOSRwM8lrLsNVAj7ruJquRBx0j0cbjiJw17pwNbNB7gRQI2ubm6a6WK-9AmLoml10jRQ9V4YReTcZV9fj8e', 'width': 4128}]",ChIJ7RAw2cjnaC4Rj-fHswBWb6Y,ChIJ7RAw2cjnaC4Rj-fHswBWb6Y,"['amusement_park', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.4,4901.0,,https://www.google.com/maps/place/?q=place_id:ChIJ7RAw2cjnaC4Rj-fHswBWb6Y
"Jl. Asia Afrika Jl. Braga, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40251, Indonesia","{'location': {'lat': -6.921386699999999, 'lng': 107.6111712}, 'viewport': {'northeast': {'lat': -6.920043120107279, 'lng': 107.6125687798927}, 'southwest': {'lat': -6.922742779892722, 'lng': 107.6098691201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,The Centre Of Bandung 0 Km Monument,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118097215720090669613"">Dedi Sopandi Sofwan</a>'], 'photo_reference': 'AUGGfZk9QxRVBUhiDHtIkXzpfRrysyLTyJzPv3aKdgeadMtjnoKAB9H4VcwKT2hWbEYca1o-IZGBur3O-ID_XpTVPuBoft2xUCTG1z5Iqrq6L4Iexoax27P6Q1QVw_wPZba1KeuARHqQtYNVWEthRuohINPKBy40jdCq29wweIcjcKjUF3be', 'width': 1920}]",ChIJ1RIjvSXmaC4RheCmPFv6hFU,ChIJ1RIjvSXmaC4RheCmPFv6hFU,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.7,855.0,"{'compound_code': '3JH6+CF Braga, Bandung City, West Java, Indonesia', 'global_code': '6P593JH6+CF'}",https://www.google.com/maps/place/?q=place_id:ChIJ1RIjvSXmaC4RheCmPFv6hFU
"Jl. Wastukencana No.2, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117, Indonesia","{'location': {'lat': -6.9128301, 'lng': 107.6097488}, 'viewport': {'northeast': {'lat': -6.911458020107277, 'lng': 107.6107435298927}, 'southwest': {'lat': -6.914157679892721, 'lng': 107.6080438701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Balai Kota Bandung,"[{'height': 3464, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109535892805387553075"">Eko Sulistio</a>'], 'photo_reference': 'AUGGfZlHmmtLdWf33eNo9reAMcfOnAOoZln1IlpnOwW_4ZrC7mfxpcOIFJxfGwdr4dHTW5xXxZMTZOeWAyuw4hjU7z4MKKcpv5bMAnH1G3cjphY6V_P2YN3Yzefw0VDJYwFTMufeLX-VtlGvx3h3h3wIuyUZwIY6QwBA-gUa-DnYgq9kxKNL', 'width': 4618}]",ChIJ7beirjDmaC4RRLGgheAdScg,ChIJ7beirjDmaC4RRLGgheAdScg,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.6,10977.0,"{'compound_code': '3JP5+VV Babakanciamis, Bandung City, West Java, Indonesia', 'global_code': '6P593JP5+VV'}",https://www.google.com/maps/place/?q=place_id:ChIJ7beirjDmaC4RRLGgheAdScg
"Jl. Kemuning No.4, Merdeka, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40113, Indonesia","{'location': {'lat': -6.9134781, 'lng': 107.6271312}, 'viewport': {'northeast': {'lat': -6.912095770107279, 'lng': 107.6283665298927}, 'southwest': {'lat': -6.914795429892723, 'lng': 107.6256668701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Foto Bandung,"[{'height': 2400, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111297381304207575703"">teddy syah</a>'], 'photo_reference': 'AUGGfZnBuXZm1HADwi3eRSTay_3Xx0fSIymEF1tTwrA9wnoiCVl1UNfEBwU-yI7L-62pbfzU-tuzmYDi7VrJnSbcMMoNJgQgNThCMtj3HQVHv8qwsFPLGeomNq7c-vkfXgXa-Ja2j9rUloSF-8LWqOPavJ5zRnmQZ8MPgR0UU_jeQJtBF6wb', 'width': 3200}]",ChIJZ3K4JsznaC4RaLxhKq_Cnp8,ChIJZ3K4JsznaC4RaLxhKq_Cnp8,"['tourist_attraction', 'amusement_park', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.4,3448.0,"{'compound_code': '3JPG+JV Merdeka, Bandung City, West Java, Indonesia', 'global_code': '6P593JPG+JV'}",https://www.google.com/maps/place/?q=place_id:ChIJZ3K4JsznaC4RaLxhKq_Cnp8
"3JMR+HW6, Kebonwaru, Batununggal, Bandung City, West Java 40272, Indonesia","{'location': {'lat': -6.916087399999999, 'lng': 107.6422657}, 'viewport': {'northeast': {'lat': -6.914531620107279, 'lng': 107.6431579298927}, 'southwest': {'lat': -6.917231279892722, 'lng': 107.6404582701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dancing Fountain,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108099435792571586612"">Kawi Boedisetio</a>'], 'photo_reference': 'AUGGfZlL9QCTCUw2qCIiIIoBqNE9JgiHe1Qy3CSup3EbemBTA5rvZUMMnP-UCjaGrVqS1p_V-OvUT8f3I51FT4_D-ctd8SJb5X9ZI4jIGch9q9yYUGr_lJsdectWkEP1AffA2eDJ_S30KtVrEXZO1yGV8bwY3GXlT6RfQvIjTFWHorIw_Us7', 'width': 6000}]",ChIJ92H3t__naC4R115McelZ5js,ChIJ92H3t__naC4R115McelZ5js,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},4.6,31.0,,https://www.google.com/maps/place/?q=place_id:ChIJ92H3t__naC4R115McelZ5js
