business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,permanently_closed,plus_code,url
OPERATIONAL,"CX7X+4CV, Kudangan, Delang, Lamandau Regency, Central Kalimantan 74664, Indonesia","{'location': {'lat': -1.5871464, 'lng': 110.998543}, 'viewport': {'northeast': {'lat': -1.585709570107278, 'lng': 110.9999059798927}, 'southwest': {'lat': -1.588409229892722, 'lng': 110.9972063201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sei Setongah,{'open_now': True},ChIJ_5GYxvgpBC4RuXgiV-qHGQk,4.6,ChIJ_5GYxvgpBC4RuXgiV-qHGQk,"['tourist_attraction', 'point_of_interest', 'establishment']",57,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115272686961168265842"">pitoyev</a>'], 'photo_reference': 'AUGGfZkYn2aj_zknu400vDaA0W2EChtONODtuE-hVICk_yuuJ38PYWsMfOHKEg3wB-_NHOyX-DdtwI7OQ33cJbd4mqyh0jYNKkoAftJgh2YZeGlZla0JPiqKtOaBMnKr_HdxMl0YCxuNBwvaDZHWkfQpCMfev2xxEGX82F_p7lhwyIYdMf25', 'width': 3840}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ_5GYxvgpBC4RuXgiV-qHGQk
OPERATIONAL,"8WCV+9VW, Kubung, Delang, Lamandau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -1.6790005, 'lng': 110.9447027}, 'viewport': {'northeast': {'lat': -1.677650670107278, 'lng': 110.9460525298927}, 'southwest': {'lat': -1.680350329892722, 'lng': 110.9433528701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit konduruhan,,ChIJvze2CQAtBC4RzXT5wnljyIM,0.0,ChIJvze2CQAtBC4RzXT5wnljyIM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJvze2CQAtBC4RzXT5wnljyIM
OPERATIONAL,"R9GG+V3, Nanga Bulik, Bulik, Lamandau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.172804, 'lng': 111.375145}, 'viewport': {'northeast': {'lat': -2.171454170107278, 'lng': 111.3764948298927}, 'southwest': {'lat': -2.174153829892723, 'lng': 111.3737951701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BSM Water Park,{'open_now': False},ChIJrW4paaUbBi4RLPjT1GmqNLM,4.4,ChIJrW4paaUbBi4RLPjT1GmqNLM,"['tourist_attraction', 'point_of_interest', 'establishment']",73,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108717142587907177738"">A Google User</a>'], 'photo_reference': 'AUGGfZn0GrJktl40Jw8Q6tc_b92rroVtSKIxck57ryT8cVqBRpglpq3JmyEw65Yzq1aQNhu0oBpTljY0SB5RTz0dxTIqaiV0DyJ78mXRQnkBTLpHfWxJrVLXuy2ibnMR_oOPAT03UeoQhCN1oAkAvYhFhElbIVWbZzu1dAAjInO0JWBBD7S-', 'width': 3024}]",,,https://www.google.com/maps/place/?q=place_id:ChIJrW4paaUbBi4RLPjT1GmqNLM
OPERATIONAL,"8WCV+9VW, Kubung, Delang, Lamandau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -1.6790005, 'lng': 110.9447027}, 'viewport': {'northeast': {'lat': -1.677650670107278, 'lng': 110.9460525298927}, 'southwest': {'lat': -1.680350329892722, 'lng': 110.9433528701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa kubung,,ChIJkdtreQAtBC4RR-UZpRlLlr0,0.0,ChIJkdtreQAtBC4RR-UZpRlLlr0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJkdtreQAtBC4RR-UZpRlLlr0
OPERATIONAL,"WCCQ+9R6, Sungai Mentawa, Bulik, Lamandau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -2.0790975, 'lng': 111.4395128}, 'viewport': {'northeast': {'lat': -2.078392, 'lng': 111.4410061298927}, 'southwest': {'lat': -2.081214, 'lng': 111.4383064701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air Terjun Plimping Banit / Tapang Banit,{'open_now': True},ChIJqVC_uTwXBi4RM7KhVeSNWF0,0.0,ChIJqVC_uTwXBi4RM7KhVeSNWF0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108499352253430682306"">Danie Ganteng</a>'], 'photo_reference': 'AUGGfZmqDMCZzEtWIBBXEwJRK2UwxAO9AYoi2sBWfBpNaiFJrBagwYxbFzMNMHPqe4M0oZS6L-_-VxxZLrpzFAWD3mzXR28pzrqtR7qxvylTlDQYftwuvrHDVuD5p9gYoFuvv62o0JdF8gNIgO9YrcUi_iWQ-R2bqCVoUpUV7c6tLWv4ofDE', 'width': 3120}]",,,https://www.google.com/maps/place/?q=place_id:ChIJqVC_uTwXBi4RM7KhVeSNWF0
OPERATIONAL,"CX7X+4CV, Kudangan, Delang, Lamandau Regency, Central Kalimantan 74664, Indonesia","{'location': {'lat': -1.5867744, 'lng': 110.998604}, 'viewport': {'northeast': {'lat': -1.585523920107278, 'lng': 110.9999388298927}, 'southwest': {'lat': -1.588223579892722, 'lng': 110.9972391701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WIsata Alam Riam Setongah,{'open_now': False},ChIJ51-i3-QvBC4Rg4PHIchb9mA,5.0,ChIJ51-i3-QvBC4Rg4PHIchb9mA,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100895445444990868645"">Baby Hui</a>'], 'photo_reference': 'AUGGfZnmvPps6PE5UViHIblHZWtMPlp3MYgcrgEtR9WCtSNR7mRmnVDXJUUilO3OVzIRVWzzWTYFLPWMK2DL9vbHxvVqxG6MQgTSWhaiX7NFCKc3nqh1PLyCh3V5kpFTBN_V5hgBBMjGAszuwOx35tCpMPDBl-80Tv5AQH-L88DR2PE3FOw8', 'width': 4160}]",,,https://www.google.com/maps/place/?q=place_id:ChIJ51-i3-QvBC4Rg4PHIchb9mA
OPERATIONAL,"C22R+J48, Kudangan, Delang, Lamandau Regency, Central Kalimantan 74664, Indonesia","{'location': {'lat': -1.5984522, 'lng': 111.0403144}, 'viewport': {'northeast': {'lat': -1.597115120107278, 'lng': 111.04116695}, 'southwest': {'lat': -1.599814779892722, 'lng': 111.03775675}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Desa wisata Penyombaan,,ChIJJQQrLpgpBC4RR7ZsHeMy99M,4.7,ChIJJQQrLpgpBC4RR7ZsHeMy99M,"['tourist_attraction', 'point_of_interest', 'establishment']",7,"[{'height': 401, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113388683390504121803"">A Google User</a>'], 'photo_reference': 'AUGGfZkL2LKgogY2n2VpbImx5_dj6QkkJvIuM_zAwZvdGW2ujfCRLqfZxIjxRetOuH_0IV71vTVnliigXX2I3s4Qx8WtCZcO-fYGYnzWvNICMXf-46Rle0NLO6HOOz-njT9CjPUAPW8cQjWeKdi3PJe0MOmUxpDwxG4au5bFlD46Ann4Fsy2', 'width': 718}]",,,https://www.google.com/maps/place/?q=place_id:ChIJJQQrLpgpBC4RR7ZsHeMy99M
OPERATIONAL,"9V2R+WC3, Sekombulan, Delang, Lamandau Regency, Central Kalimantan 74664, Indonesia","{'location': {'lat': -1.6477442, 'lng': 110.8910556}, 'viewport': {'northeast': {'lat': -1.646394370107278, 'lng': 110.8924054298927}, 'southwest': {'lat': -1.649094029892722, 'lng': 110.8897057701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu Batungkat,,ChIJmSd7tdIzBC4R_9IN0t1BJSc,5.0,ChIJmSd7tdIzBC4R_9IN0t1BJSc,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110762304774823550744"">A Google User</a>'], 'photo_reference': 'AUGGfZndiqXjpMOTAMc-pazSxjBXD9jNwes_wLzkJziFq8kjim5NF4aowXHNVMgKU5T6uyYU4GCowf7_IYlfkgSfUgDLl1HP6ru-2ploJymYKgcKJxwQuV8ZzzYYvD_UFVrRIX4zL-k8eLQwUqgo14IiKbpo8WhjBCFOOY3uZqD_PnOaOifF', 'width': 1600}]",,,https://www.google.com/maps/place/?q=place_id:ChIJmSd7tdIzBC4R_9IN0t1BJSc
OPERATIONAL,"CC67+F79, Kahingai, Belantikan Raya, Lamandau Regency, Central Kalimantan 74162, Indonesia","{'location': {'lat': -1.5897441, 'lng': 111.4132806}, 'viewport': {'northeast': {'lat': -1.588394270107277, 'lng': 111.4146304298927}, 'southwest': {'lat': -1.591093929892722, 'lng': 111.4119307701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sendang dores,,ChIJ5-C7fQCNBi4RkFjS2LRuaGk,0.0,ChIJ5-C7fQCNBi4RkFjS2LRuaGk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ5-C7fQCNBi4RkFjS2LRuaGk
OPERATIONAL,"RC7V+F75, Nanga Bulik, Bulik, Lamandau Regency, Central Kalimantan 74161, Indonesia","{'location': {'lat': -2.1863607, 'lng': 111.4432318}, 'viewport': {'northeast': {'lat': -2.185053220107279, 'lng': 111.4445719798927}, 'southwest': {'lat': -2.187752879892723, 'lng': 111.4418723201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bundaran Burung,,ChIJBYwQho8ZBi4R4YADfzOLgr4,4.1,ChIJBYwQho8ZBi4R4YADfzOLgr4,"['tourist_attraction', 'point_of_interest', 'establishment']",24,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113114035030703115394"">iyank 999</a>'], 'photo_reference': 'AUGGfZnmQ1fbax712fDWVGfRfnnsQMDvPF8-e6C61oK2qwrl5GFu6AT8tf13U72gbL6tM2xePDx5Qt3rgWKRzHod9_DfYcKkjZ_zWJMeQtLsM6umHSSLAOCLwrc31V3-scG042-hB3tl2HdPPPtUQbVfdSY7hNv7Zi7Ic-6BdjRM3Yw3K6RE', 'width': 3024}]",,,https://www.google.com/maps/place/?q=place_id:ChIJBYwQho8ZBi4R4YADfzOLgr4
CLOSED_TEMPORARILY,"398X+W59, Buluh River, Belantikan Raya, Lamandau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -1.9327024, 'lng': 111.3979863}, 'viewport': {'northeast': {'lat': -1.931352570107278, 'lng': 111.3993361298927}, 'southwest': {'lat': -1.934052229892722, 'lng': 111.3966364701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Pemandian,,ChIJE27sCAZrBi4RN5fz6sK40ds,3.0,ChIJE27sCAZrBi4RN5fz6sK40ds,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115373017122903899018"">A Google User</a>'], 'photo_reference': 'AUGGfZk2Dn3RXJDQe5PdzBcEAbqtgm8Gxfq5i6ouVcVsnyr7iDsvHe7k1VE5Tb9rHXO7q20fLoOKe_Q4d6JJREg7WLgZ7rMOV2fPr2UXwwKYzu7D6Y6wQEADKZ8opvydv1men9PDtXXxzLm2RzPmDQQu1fTZsm5oleXlCvyOTSC0xwCbGWMK', 'width': 4000}]",True,,https://www.google.com/maps/place/?q=place_id:ChIJE27sCAZrBi4RN5fz6sK40ds
OPERATIONAL,"CC29+6F7, Kahingai, Belantikan Raya, Lamandau Regency, Central Kalimantan, Indonesia","{'location': {'lat': -1.599454, 'lng': 111.4186803}, 'viewport': {'northeast': {'lat': -1.598104170107278, 'lng': 111.4200301298927}, 'southwest': {'lat': -1.600803829892722, 'lng': 111.4173304701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Chiwan,,ChIJ0ZSwGouNBi4RN0q20Dci_qo,0.0,ChIJ0ZSwGouNBi4RN0q20Dci_qo,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ0ZSwGouNBi4RN0q20Dci_qo
OPERATIONAL,"WGXJ+CQ, Beruta, Bulik, Lamandau Regency, Central Kalimantan 74162, Indonesia","{'location': {'lat': -2.0514682, 'lng': 111.5319492}, 'viewport': {'northeast': {'lat': -2.050323120107278, 'lng': 111.53446425}, 'southwest': {'lat': -2.053022779892722, 'lng': 111.53111085}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Riam Batu Tatal atas,,ChIJn4ndQB8_Bi4R33nDkKBo7s8,0.0,ChIJn4ndQB8_Bi4R33nDkKBo7s8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJn4ndQB8_Bi4R33nDkKBo7s8
OPERATIONAL,"CW8J+G8, Kudangan, Delang, Lamandau Regency, Central Kalimantan 74664, Indonesia","{'location': {'lat': -1.5836934, 'lng': 110.9307746}, 'viewport': {'northeast': {'lat': -1.582601770107278, 'lng': 110.9320163}, 'southwest': {'lat': -1.585301429892722, 'lng': 110.9270495}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Silingan Muhur,,ChIJbXTWgeIvBC4RxZgAwUhNwgo,5.0,ChIJbXTWgeIvBC4RxZgAwUhNwgo,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105157155449700672466"">Fakhrianur Nur</a>'], 'photo_reference': 'AUGGfZk6q766YrXRHnbzeVFT8nDpwnCul-4TI8AlHJXC8Mr90zfD75lpnJzaIbChe5a-MMYZW_RPUi4E9PCpz-jsscmNJTjlc_r7Kw1s3e1TSdz9XWS4SZ89O1F3rUWsB5crntGXycHf33kbgpgLCymlraLTc7XjhjFURNz4pFDY2YV8JFQ', 'width': 2268}]",,,https://www.google.com/maps/place/?q=place_id:ChIJbXTWgeIvBC4RxZgAwUhNwgo
OPERATIONAL,"RF82+HXX, Jl. Batu Batanggui, Nanga Bulik, Kec. Bulik, Kabupaten Lamandau, Kalimantan Tengah 74161, Indonesia","{'location': {'lat': -2.183519, 'lng': 111.452472}, 'viewport': {'northeast': {'lat': -2.182087170107278, 'lng': 111.4539501298927}, 'southwest': {'lat': -2.184786829892722, 'lng': 111.4512504701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batu Batanggui,{'open_now': True},ChIJz6kMKAAZBi4ReWln8_m37aE,5.0,ChIJz6kMKAAZBi4ReWln8_m37aE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJz6kMKAAZBi4ReWln8_m37aE
