business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,plus_code,permanently_closed,url
OPERATIONAL,"FVW4+8M, Upkim, Waropko, Boven Digoel Regency, Papua, Indonesia","{'location': {'lat': -5.504127700000001, 'lng': 140.8566543}, 'viewport': {'northeast': {'lat': -5.502780320107277, 'lng': 140.8579761298927}, 'southwest': {'lat': -5.505479979892721, 'lng': 140.8552764701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Komen,ChIJe_R2Jar3RmgRMt1BNDGTRFk,3.0,ChIJe_R2Jar3RmgRMt1BNDGTRFk,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJe_R2Jar3RmgRMt1BNDGTRFk
OPERATIONAL,"WQ4F+MPR, Yaniruma, Boven Digoel Regency, Papua 99571, Indonesia","{'location': {'lat': -5.093272199999999, 'lng': 139.7742804}, 'viewport': {'northeast': {'lat': -5.091922370107278, 'lng': 139.7756302298927}, 'southwest': {'lat': -5.094622029892721, 'lng': 139.7729305701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nur asma rahim abd,ChIJH72w2tG7OGgRdL6jlZ4HlNg,0.0,ChIJH72w2tG7OGgRdL6jlZ4HlNg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJH72w2tG7OGgRdL6jlZ4HlNg
OPERATIONAL,"jln.turkop No.002, Iriding, Okbi, Pegunungan Bintang Regency, Papua 99572, Indonesia","{'location': {'lat': -4.6139335, 'lng': 140.5394388}, 'viewport': {'northeast': {'lat': -4.612583670107279, 'lng': 140.5407886298927}, 'southwest': {'lat': -4.615283329892723, 'lng': 140.5380889701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/camping_pinlet,tengtelbakon,ChIJe2yQB8HlQGgRMBfKnPk-QfI,5.0,ChIJe2yQB8HlQGgRMBfKnPk-QfI,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",1,,"{'compound_code': '9GPQ+CQ Iriding, Pegunungan Bintang Regency, Papua, Indonesia', 'global_code': '6R729GPQ+CQ'}",,https://www.google.com/maps/place/?q=place_id:ChIJe2yQB8HlQGgRMBfKnPk-QfI
CLOSED_TEMPORARILY,"CGR7+CC3, Desa Arim, Distrik Okbab, Kabupaten Pegunungan Bintang, Papua, Indonesia","{'location': {'lat': -4.5589872, 'lng': 140.5135589}, 'viewport': {'northeast': {'lat': -4.557637370107277, 'lng': 140.5149087298927}, 'southwest': {'lat': -4.560337029892721, 'lng': 140.5122090701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Arim,ChIJkxKn7QnvQGgRltsmKN9a-VE,0.0,ChIJkxKn7QnvQGgRltsmKN9a-VE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,True,https://www.google.com/maps/place/?q=place_id:ChIJkxKn7QnvQGgRltsmKN9a-VE
CLOSED_TEMPORARILY,"jln.turkop No.002, Iriding, Okbi, Pegunungan Bintang Regency, Papua 99572, Indonesia","{'location': {'lat': -4.6139335, 'lng': 140.5394388}, 'viewport': {'northeast': {'lat': -4.612583670107279, 'lng': 140.5407886298927}, 'southwest': {'lat': -4.615283329892723, 'lng': 140.5380889701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,telaga alengsit,ChIJ4esU0yzlQGgR-vIQ-dguWVg,0.0,ChIJ4esU0yzlQGgR-vIQ-dguWVg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"{'compound_code': '9GPQ+CQ Iriding, Pegunungan Bintang Regency, Papua, Indonesia', 'global_code': '6R729GPQ+CQ'}",True,https://www.google.com/maps/place/?q=place_id:ChIJ4esU0yzlQGgR-vIQ-dguWVg
CLOSED_TEMPORARILY,"6PQQ+9R, Okano, Oksebang, Pegunungan Bintang Regency, Papua, Indonesia","{'location': {'lat': -4.7615551, 'lng': 140.7396165}, 'viewport': {'northeast': {'lat': -4.760205270107277, 'lng': 140.7409663298927}, 'southwest': {'lat': -4.762904929892721, 'lng': 140.7382666701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air terjun okba,ChIJeWwCKK0hQWgRm89NWdAntTo,3.0,ChIJeWwCKK0hQWgRm89NWdAntTo,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 3648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107101405429219975444"">ebet</a>'], 'photo_reference': 'AUGGfZk2tB8Qpq-_IEc6a8_oTGOAC9nUf0dlGQE6L5jZ_ehTSfxqld5SOsZT64wKVEXrW7rEaIRXdHPBnBu02blR3UsnpDOcospz4t9WwIUeLp_i4S10mWnGJOr9dDFc5LEUWUrVUyHvGlkRm8aiL9GKEviVumtnwEZrHgy-RbWd-IIIuJfI', 'width': 5472}]",,True,https://www.google.com/maps/place/?q=place_id:ChIJeWwCKK0hQWgRm89NWdAntTo
CLOSED_TEMPORARILY,"4W44+4VX, Paune, Warasamo, Pegunungan Bintang Regency, Papua 99574, Indonesia","{'location': {'lat': -4.894629399999999, 'lng': 140.9072498}, 'viewport': {'northeast': {'lat': -4.893279570107278, 'lng': 140.9085996298927}, 'southwest': {'lat': -4.895979229892722, 'lng': 140.9058999701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gunung Bintang Lestari Indonesia,ChIJobarVOUxQWgRZiGFAeafAjI,5.0,ChIJobarVOUxQWgRZiGFAeafAjI,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 2604, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110423670814725463670"">A Google User</a>'], 'photo_reference': 'AUGGfZltVuElNE3yifiJ3zbN_g_DnbOSlYZ_C2I7S4q8OAnNx240Ovh7_ssuqA2WL_4DHJ3_CXYzOxiJ0FXX47zDro0Q_QYBrOuJy1hufNU963yIeCh8GxQp5Ul9_C_yfU7e6WqVuD51DdnViO8ojSZfvEA-ihwe04jRQVPiDNJTOtlpD-pJ', 'width': 4624}]",,True,https://www.google.com/maps/place/?q=place_id:ChIJobarVOUxQWgRZiGFAeafAjI
CLOSED_TEMPORARILY,"7WMP+FM4, Bomela, Yahukimo regency, Papua, Indonesia","{'location': {'lat': -4.71637, 'lng': 139.9366899}, 'viewport': {'northeast': {'lat': -4.715020170107277, 'lng': 139.9380397298928}, 'southwest': {'lat': -4.717719829892721, 'lng': 139.9353400701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Yalmabi kabupaten Yahukimo,ChIJd8RZy-9dP2gRP-jpP_8eG80,0.0,ChIJd8RZy-9dP2gRP-jpP_8eG80,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 780, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116523294503636628540"">A Google User</a>'], 'photo_reference': 'AUGGfZn84P2aVOcRx2rS7gapgGmvENdDxW5NANQqXsG2-yRzAlis5U4VDVoBbdrBVDcbUhec_OT4S0PUxFuJAbr0_4H-phZJbmnL-UAl9Ua6zP7SCyAk8UXvrXwe5bkYlez-LN_BztS7YXXkAfgBYOqJ0HuinJAyQ2Qat9-TushamJ-bHKGN', 'width': 1040}]",,True,https://www.google.com/maps/place/?q=place_id:ChIJd8RZy-9dP2gRP-jpP_8eG80
CLOSED_TEMPORARILY,"8VVP+M58, Yalmabi, Bomela, Yahukimo regency, Papua, Indonesia","{'location': {'lat': -4.6558324, 'lng': 139.8854497}, 'viewport': {'northeast': {'lat': -4.654482570107279, 'lng': 139.8867995298927}, 'southwest': {'lat': -4.657182229892722, 'lng': 139.8840998701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Yaidoman,ChIJ7WMK2ZRdP2gRdl30bGDegI4,0.0,ChIJ7WMK2ZRdP2gRdl30bGDegI4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116523294503636628540"">A Google User</a>'], 'photo_reference': 'AUGGfZkIxzfzIst12B2LfkJlXGU8XO_0RUgivPdv8gmfp809HH54o0Phb20-u9vg_cDIRa-WZdT_kJQOqc-p7H5GNwmODip42F4Bt_Z9hHXA-yBcgLe96T47zbpBwBkJ0Fx3GguXxzVOIkrsb2TOfGD40ssO9cipJKdh-cgFNY6YBfKk0unT', 'width': 1280}]",,True,https://www.google.com/maps/place/?q=place_id:ChIJ7WMK2ZRdP2gRdl30bGDegI4
CLOSED_TEMPORARILY,"FJQW+7V7, Anyumka, Ambatkwi, Boven Digoel Regency, Papua, Indonesia","{'location': {'lat': -5.5118497, 'lng': 140.6471572}, 'viewport': {'northeast': {'lat': -5.510499870107278, 'lng': 140.6485070298927}, 'southwest': {'lat': -5.513199529892722, 'lng': 140.6458073701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Welan Anumka,ChIJEWd8j0KrR2gR-Puj6LKfFzw,0.0,ChIJEWd8j0KrR2gR-Puj6LKfFzw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,True,https://www.google.com/maps/place/?q=place_id:ChIJEWd8j0KrR2gR-Puj6LKfFzw
