formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,rating,user_ratings_total,opening_hours,plus_code,url
"XVQR+HV4, Jl. Kp. Dalam-Sigambal, N Tiga Aek Nabara, Kec. Bilah Hulu, Kab. Labuhanbatu, Sumatera Utara 21451, Indonesia","{'location': {'lat': 1.9888789, 'lng': 99.8922152}, 'viewport': {'northeast': {'lat': 1.990163629892722, 'lng': 99.8936675}, 'southwest': {'lat': 1.987463970107278, 'lng': 99.88785829999999}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemandian Gunung Gajah Firdaus,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103416834259212960488"">A Google User</a>'], 'photo_reference': 'AUGGfZnczH8GUXuEre6yPVZIUV5z6FRDth7Q51GNbS2X8cAmsxTBJ6SIbEZKXPvIV889oS1U_i1rUTaTHxzTtCEueyDH8F9_1DrDaoPwdOwpmTEODFa9sr9I3ifZG8X7zSOzARMW4rBPlKRaSETRKOn2zbHz91XE7zmFujMq5qAV0RgrLEeN', 'width': 1920}]",ChIJn5KnfFGnLTARxAywTB5N4kI,ChIJn5KnfFGnLTARxAywTB5N4kI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.1,48.0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJn5KnfFGnLTARxAywTB5N4kI
"C6C9+FJM, Bagan Bilah, Kec. Panai Tengah, Kab. Labuhanbatu, Sumatera Utara 21472, Indonesia","{'location': {'lat': 2.4212109, 'lng': 100.2190447}, 'viewport': {'northeast': {'lat': 2.422589029892722, 'lng': 100.2203895298927}, 'southwest': {'lat': 2.419889370107278, 'lng': 100.2176898701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bagan bilah dusun 4/5,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114446169745783088181"">A Google User</a>'], 'photo_reference': 'AUGGfZmvCLDuXY95rNaItlWBVCr0vfe1EI2o1fhM5wwH5-7r4RvqPzVpzbBzUvpg4bxGMJXAx3MeDHgq57gKEQd3VOoSWnl0a1g4aJSDQ3SmzpQb3YyKCMy8HK2UF12CCKvYFxeURquQpT4G4GDmfG2-gxYVJYjzCdDph1jl_zG796N2RsAO', 'width': 3120}]",ChIJ81SohD9nLTARXvbI5SAUXj0,ChIJ81SohD9nLTARXvbI5SAUXj0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,2.0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ81SohD9nLTARXvbI5SAUXj0
"Jl. H. Adam Malik, Perdamean, Kec. Rantau Sel., Kab. Labuhanbatu, Sumatera Utara 21413, Indonesia","{'location': {'lat': 2.0577992, 'lng': 99.8589068}, 'viewport': {'northeast': {'lat': 2.059305379892722, 'lng': 99.86013387989273}, 'southwest': {'lat': 2.056605720107278, 'lng': 99.8574342201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sapadia Boombara Waterpark,"[{'height': 2336, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116531239143461335952"">Mametcuy Cuy</a>'], 'photo_reference': 'AUGGfZne5TQfKChG89cYOWKG7OqBYj9XEw2MHtqJQSfn0U6yD9BeOwGquoqWgvQ1phCOLNWQWRPGutroJayPr5wrptRrISGU4BRHzIzk5muS78lOyzKyW1FOii-_e6PuhDF3YdoIEXtyg-tjRl0dtRuXNMbYTXfOBTjA-xt_IVyHeFSYRMrA', 'width': 4064}]",ChIJoZQjxeGgLTARIRRTs7_P2mw,ChIJoZQjxeGgLTARIRRTs7_P2mw,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",OPERATIONAL,3.7,521.0,{'open_now': True},"{'compound_code': '3V55+4H Perdamean, Labuhan Batu Regency, North Sumatra, Indonesia', 'global_code': '6MJX3V55+4H'}",https://www.google.com/maps/place/?q=place_id:ChIJoZQjxeGgLTARIRRTs7_P2mw
"3237+P2R N Delapan, Aek Nabara, Kec. Bilah Hulu, Kab. Labuhanbatu, Sumatera Utara 21451, Indonesia","{'location': {'lat': 2.054373, 'lng': 100.0125282}, 'viewport': {'northeast': {'lat': 2.055710179892722, 'lng': 100.0139050798927}, 'southwest': {'lat': 2.053010520107277, 'lng': 100.0112054201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WZ WATERPARK,"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105925691647813853667"">A Google User</a>'], 'photo_reference': 'AUGGfZn5Ph_n4BqS6Gs4cVNiKbsvlKCvjGB1F6UGQ4oWRP7XhqMXHZygzrCP3I1GkDl5jvXcaKuAYQ5UZGreo6xntBi5JTZIwCTlI38ILORnnuBHsWB9tItLRde5GWP9ZkTAUrtzuzGfZ1Qam-4JGVKeMRcSN6A7q8EKVyzJUxKTN-Xjh64', 'width': 2560}]",ChIJe1E3XJwNLTAR3SVh7ZM5KFQ,ChIJe1E3XJwNLTAR3SVh7ZM5KFQ,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,4.2,10.0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJe1E3XJwNLTAR3SVh7ZM5KFQ
"F43P+2VV, Unnamed Road, Sei Sentosa, Kec. Panai Hulu, Kab. Labuhanbatu, Sumatera Utara 21471, Indonesia","{'location': {'lat': 2.4526179, 'lng': 100.1371679}, 'viewport': {'northeast': {'lat': 2.454119229892722, 'lng': 100.1385153798927}, 'southwest': {'lat': 2.451419570107278, 'lng': 100.1358157201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Agrowisata Ajamu Nusantara,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108618211880435042632"">Eka Saputra</a>'], 'photo_reference': 'AUGGfZkr4FZtpO6mpVAuHTMeLE3S7VpO9CCUSKyPfqgFTT_36c7CRF18h7p8pbUpCWX1_mbMeBZzBMGI-v2nx4NmF9607QzHfd7c1d2l-BVRADn_NNpnR1JNUASznoDaOHUYoiAtl51uqi1jOjziEV_XMf335P9aGH6aI4CsoeW6bxjtikBl', 'width': 1920}]",ChIJHQWx4w-dMjARUDmzR5hf5Ts,ChIJHQWx4w-dMjARUDmzR5hf5Ts,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJHQWx4w-dMjARUDmzR5hf5Ts
"F4GH+97, Tanjung Sarang Elang, Panai Hulu, Labuhan Batu Regency, North Sumatra, Indonesia","{'location': {'lat': 2.4759755, 'lng': 100.1281688}, 'viewport': {'northeast': {'lat': 2.4783158, 'lng': 100.1290406298927}, 'southwest': {'lat': 2.4751954, 'lng': 100.1263409701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sawah Rintis,"[{'height': 6936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107538943325824540865"">Rudi Susilo</a>'], 'photo_reference': 'AUGGfZnmb7YUznBbhfqalssZz55Aocrc7GqoyykSsW-mIvP2rClt7ecvV8L1P_W2pXmU7sn79fSXI_nKVvdiIr6cdYn1xWVLTDpwPZFVKzuqkEyMHyJFwkkJTgRddQlcHo3qh5lW4Xhlo-ja1QPn_yjTzesOgLYuk1__L4JFEpTV2iNbhxa3', 'width': 9248}]",ChIJKRyyg02dMjARTn2FHlFIovo,ChIJKRyyg02dMjARTn2FHlFIovo,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJKRyyg02dMjARTn2FHlFIovo
"Tanjung Sarang Elang, Panai Hulu, Labuhan Batu Regency, North Sumatra, Indonesia","{'location': {'lat': 2.497495, 'lng': 100.158934}, 'viewport': {'northeast': {'lat': 2.498776979892722, 'lng': 100.1603298798927}, 'southwest': {'lat': 2.496077320107277, 'lng': 100.1576302201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Dua Pulau,"[{'height': 1599, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106607391775689497875"">A Google User</a>'], 'photo_reference': 'AUGGfZkdtVuIS8352xp6xbGVbdhJY6hFKSoHooY4SOdCy800xsoWvXdfEuba6UJbT4RuzsPoSVaW3cCx8_pYWCB4FnHqu2A1Y_Tx547gm6dUMAcwqGh6Xm8gppZwokL3NXrfB8lXjkv3xusvHQES24rUr3Hw89Z1c5rfzQ0hmPyRHbITi5O_', 'width': 720}]",ChIJ9-ErJwCdMjAR2ws7sWBp1Qs,ChIJ9-ErJwCdMjAR2ws7sWBp1Qs,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,1.0,{'open_now': True},"{'compound_code': 'F5W5+XH Tanjung Sarang Elang, Labuhan Batu Regency, North Sumatra, Indonesia', 'global_code': '6PJ2F5W5+XH'}",https://www.google.com/maps/place/?q=place_id:ChIJ9-ErJwCdMjAR2ws7sWBp1Qs
"939M+Q54, Jl. Negeri Lama - Tj. Sarang Elang, Sei Tampang, Kec. Bilah Hilir, Kab. Labuhanbatu, Sumatera Utara 21471, Indonesia","{'location': {'lat': 2.3695025, 'lng': 100.083106}, 'viewport': {'northeast': {'lat': 2.370866029892722, 'lng': 100.0844274298927}, 'southwest': {'lat': 2.368166370107278, 'lng': 100.0817277701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Simpang Sawit Jaya,"[{'height': 816, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107083876100901650998"">A Google User</a>'], 'photo_reference': 'AUGGfZkL5nbvtJaToYhteq4e2RiruKUp9bwOaZld9T0p1hCF0DStmWa37oBbR8n5zBq5wOjl5Dzjpf6oeWD8_KJVCoarV3aUJzHrQPnksGQUKEaOe7Vc4GdZ14RsWdXWPfDnCYT1h7jJJoG5uyriI1cr8ftVYpngSIdDDZVs4vQukjw2ykDR', 'width': 612}]",ChIJPwt6fQBjLTARYGJoG03CMu0,ChIJPwt6fQBjLTARYGJoG03CMu0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,3.0,,,https://www.google.com/maps/place/?q=place_id:ChIJPwt6fQBjLTARYGJoG03CMu0
"H4M7+RW5, Sei Sanggul, Panai Hilir, Labuhan Batu Regency, North Sumatra, Indonesia","{'location': {'lat': 2.5845107, 'lng': 100.1148459}, 'viewport': {'northeast': {'lat': 2.585860529892722, 'lng': 100.1161957298927}, 'southwest': {'lat': 2.583160870107278, 'lng': 100.1134960701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PULAU ANGGO,,ChIJ0YZZQiCRMjARWFkkV2938Oo,ChIJ0YZZQiCRMjARWFkkV2938Oo,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ0YZZQiCRMjARWFkkV2938Oo
"V3XH+J39, Unnamed Road, Kota Pinang, Kec. Kota Pinang, Kab. Labuhanbatu Selatan, Sumatera Utara 21464, Indonesia","{'location': {'lat': 1.8990454, 'lng': 100.0777201}, 'viewport': {'northeast': {'lat': 1.900380779892722, 'lng': 100.0790749298927}, 'southwest': {'lat': 1.897681120107277, 'lng': 100.0763752701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PONDOK EDUKASI LEBAH FITORAJO FARM,"[{'height': 519, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112284458280175070608"">Hasonangan Hasibuan</a>'], 'photo_reference': 'AUGGfZlXnMkLM0vHFgBa1N4E-NOgLoG8_MDt7JTCZoe5Js7GlopgcQDYzmJh6LbQwg6_ZxqoNzSvJcC2DN-IFbDopfJtOcqCRC3fvCr0EGv2rxr09VhSM5jQXmYF1ft6hDHXtXlV_jXA_kiL_zLyVUWpKJxGXXwcM8ML285LGeIys40khYo', 'width': 1152}]",ChIJ5Zb-VBQFLTARYM-e_zgtvSY,ChIJ5Zb-VBQFLTARYM-e_zgtvSY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,5.0,3.0,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ5Zb-VBQFLTARYM-e_zgtvSY
"837J+H5J, Negeri Lama, Bilah Hilir, Labuhan Batu Regency, North Sumatra 21471, Indonesia","{'location': {'lat': 2.3139669, 'lng': 100.0804026}, 'viewport': {'northeast': {'lat': 2.314685479892722, 'lng': 100.0819229798927}, 'southwest': {'lat': 2.311985820107278, 'lng': 100.0792233201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot Eteng's memancing,,ChIJvacD6cBlLTAR-hS4ZGJH9e8,ChIJvacD6cBlLTAR-hS4ZGJH9e8,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJvacD6cBlLTAR-hS4ZGJH9e8
"3J8F+H6R, Pematang, Na IX-X, North Labuhan Batu Regency, North Sumatra, Indonesia","{'location': {'lat': 2.0664767, 'lng': 99.6230001}, 'viewport': {'northeast': {'lat': 2.067826529892722, 'lng': 99.62434992989273}, 'southwest': {'lat': 2.065126870107278, 'lng': 99.62165027010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,tikko gambing,,ChIJg_2tPwC_LTARA_4G64WGFWM,ChIJg_2tPwC_LTARA_4G64WGFWM,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJg_2tPwC_LTARA_4G64WGFWM
