business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,url,permanently_closed
OPERATIONAL,"Jl. Teleng Ria I No.1, Balong, Sidoharjo, Kec. Pacitan, Kabupaten Pacitan, Jawa Timur 63514, Indonesia","{'location': {'lat': -8.2166212, 'lng': 111.0807543}, 'viewport': {'northeast': {'lat': -8.215270720107279, 'lng': 111.0821038798927}, 'southwest': {'lat': -8.217970379892723, 'lng': 111.0794042201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,SPOT ON 1976 Hamana Beach Inn,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114225615344081120889"">A Google User</a>'], 'photo_reference': 'AUGGfZksgHzpTdHfNDdONAHniVtjhQvAjukL4x5u-308_5Ff5kz-G02-sJwzE_0JkUrI0PtvgMAPoGMNP7gP0ZGavqk2RGpvda3BLfwxEdGvGGZ0lGEr-3W2fcZ7jCv7BWLXu_tw-J5l7kp_3fzmoD2KbLhBr1zAbPkDCclM_kY_42oBxkM', 'width': 640}]",ChIJW0AyHenfey4Ryor-biEAjbE,"{'compound_code': 'Q3MJ+88 Sidoharjo, Pacitan Regency, East Java, Indonesia', 'global_code': '6P3HQ3MJ+88'}",4.3,ChIJW0AyHenfey4Ryor-biEAjbE,"['lodging', 'point_of_interest', 'establishment']",45,,https://www.google.com/maps/place/?q=place_id:ChIJW0AyHenfey4Ryor-biEAjbE,
OPERATIONAL,"Jl. Pramuka No.02, RT.02/RW11, Balong, Sidoharjo, Kec. Pacitan, Kabupaten Pacitan, Jawa Timur 63514, Indonesia","{'location': {'lat': -8.2163603, 'lng': 111.0791312}, 'viewport': {'northeast': {'lat': -8.215006720107276, 'lng': 111.0805335798927}, 'southwest': {'lat': -8.21770637989272, 'lng': 111.0778339201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz @ WR Supratman Pacitan,,ChIJbeQWEmBheS4RmXgEvsVSU6U,"{'compound_code': 'Q3MH+FM Sidoharjo, Pacitan Regency, East Java, Indonesia', 'global_code': '6P3HQ3MH+FM'}",3.0,ChIJbeQWEmBheS4RmXgEvsVSU6U,"['lodging', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJbeQWEmBheS4RmXgEvsVSU6U,
OPERATIONAL,"Jl. Kerapu No.151, Ketro, Watukarung, Kec. Pringkuku, Kabupaten Pacitan, Jawa Timur 63552, Indonesia","{'location': {'lat': -8.2371077, 'lng': 110.9736979}, 'viewport': {'northeast': {'lat': -8.23577467010728, 'lng': 110.9750856298927}, 'southwest': {'lat': -8.238474329892723, 'lng': 110.9723859701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,IstanaOmbak Eco Resort,"[{'height': 9000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105838894587320365015"">A Google User</a>'], 'photo_reference': 'AUGGfZlXSkWDdhekeNIP9dY2sRs80-UxsmPjAojYo5hDkUBxl-1JMRS8HMe4szeQGnQcRQMGDy5ZPgV3fF4sI4IEyC8rgAOQeLvBLs0GrLDZkt6QaHAFfaDX-F8iPVWpf8x5TUtiYHRHb98Fq7tIpUAVTJlfAcm8gNtXzqsVoJLkTfslhsit', 'width': 12000}]",ChIJaRtIk7_dey4RN4gqYHguNtw,"{'compound_code': 'QX7F+5F Watukarung, Pacitan Regency, East Java, Indonesia', 'global_code': '6P3GQX7F+5F'}",4.7,ChIJaRtIk7_dey4RN4gqYHguNtw,"['lodging', 'point_of_interest', 'establishment']",349,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJaRtIk7_dey4RN4gqYHguNtw,
OPERATIONAL,"QX7C+V73, Ketro, Watukarung, Kec. Pringkuku, Kabupaten Pacitan, Jawa Timur 63552, Indonesia","{'location': {'lat': -8.23533, 'lng': 110.9706653}, 'viewport': {'northeast': {'lat': -8.234035270107277, 'lng': 110.9720120798927}, 'southwest': {'lat': -8.236734929892721, 'lng': 110.9693124201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Hacienda Watukarung,"[{'height': 1024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114665548070780206815"">A Google User</a>'], 'photo_reference': 'AUGGfZmI0x5CGbV2fAl7D7_lcWCf7GyCC9WV_w2cRLKStatZwXokbAlY4J9VE0bdhqmdtLgQ7XdNfMA1OwfOQIS8lRZDknmMmOQEamM6JIrGoEQ2MJroTUPNSZSZsRud3FGUZgWdnvFw1nDEoL6qraNaJpg4xl0UbFb98bHh3IbpKTjzA-B4', 'width': 768}]",ChIJaaxFibfdey4RAgupSXjC6ms,,5.0,ChIJaaxFibfdey4RAgupSXjC6ms,"['point_of_interest', 'establishment']",37,,https://www.google.com/maps/place/?q=place_id:ChIJaaxFibfdey4RAgupSXjC6ms,
OPERATIONAL,"Unnamed Road, Ketro, Watukarung, Pringkuku, Pacitan Regency, East Java 63552, Indonesia","{'location': {'lat': -8.2352248, 'lng': 110.9735012}, 'viewport': {'northeast': {'lat': -8.233912570107277, 'lng': 110.9748256798927}, 'southwest': {'lat': -8.236612229892723, 'lng': 110.9721260201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Oma Watu Inn Watukarung Pacitan,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101204131122857889048"">Oma Watu Inn Watukarung Pacitan</a>'], 'photo_reference': 'AUGGfZn-L_WB3bfafVCHuc_HWg7rmg8SlZ60NT4vG1kBvmY8hffO4xaeK2J5A--4yzO6YCLfRmd4aYMYMXNckCH3oXlfSWXUe0aOi5cZL5MdG3Lp57_b3e5ligjP92YbQruYTxibmdwHFGaOriuxP5FQk6IjACnew7r-mdmnNbVWFFzYAxaN', 'width': 1440}]",ChIJYxSmDIHdey4RdDTSqnxBUCQ,"{'compound_code': 'QX7F+WC Watukarung, Pacitan Regency, East Java, Indonesia', 'global_code': '6P3GQX7F+WC'}",4.8,ChIJYxSmDIHdey4RdDTSqnxBUCQ,"['point_of_interest', 'establishment']",63,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJYxSmDIHdey4RdDTSqnxBUCQ,
OPERATIONAL,"Ketro, RT.01/RW.06, Ketro, Watukarung, Kec. Pringkuku, Kabupaten Pacitan, Jawa Timur 63552, Indonesia","{'location': {'lat': -8.2368092, 'lng': 110.9753043}, 'viewport': {'northeast': {'lat': -8.235432920107277, 'lng': 110.9766150298927}, 'southwest': {'lat': -8.23813257989272, 'lng': 110.9739153701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Desa Limasan,"[{'height': 1333, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114404841208425252487"">Desa Limasan</a>'], 'photo_reference': 'AUGGfZn97nxWarPdgnl6aXHluH7-E0ZYCXiHsMrAszeBagPCYXR2I0Y5h8V4zKup4IxuGvUtXFnSt0IMmI7_7NphW9F8XNPFoQFaepZetsaXyRhTGWmBpdlL3lL9jkNVIJMjAEBkdm6kSb8Etz9CvOKa9ZrrZQ59clnAiPWt7rtR87F5sVBC', 'width': 2000}]",ChIJAQAAANDeey4R3sWAyXu2IhA,"{'compound_code': 'QX7G+74 Watukarung, Pacitan Regency, East Java, Indonesia', 'global_code': '6P3GQX7G+74'}",4.7,ChIJAQAAANDeey4R3sWAyXu2IhA,"['bar', 'lodging', 'health', 'restaurant', 'food', 'point_of_interest', 'establishment']",460,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJAQAAANDeey4R3sWAyXu2IhA,
OPERATIONAL,"Ketro, Watukarung, Pringkuku, Pacitan Regency, East Java 63552, Indonesia","{'location': {'lat': -8.2351973, 'lng': 110.9731524}, 'viewport': {'northeast': {'lat': -8.233826970107277, 'lng': 110.9745144298927}, 'southwest': {'lat': -8.23652662989272, 'lng': 110.9718147701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Watukarung Ristu Homestay,"[{'height': 809, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110338522422602994535"">A Google User</a>'], 'photo_reference': 'AUGGfZnWc0HMgvMPO1V9UgjHRqKu71z_iG5WCs36qrqX8xmVdX4RDI9_x-iQsofDCo_MXhgStGhSDPK5qMOKewxYa3BMtPdBT67Bqvu-mh3GI9jCAIhvrhqVNeYDaFRWl3vOoKfRtdP35U3WrcBYF3y8A2asAVjNd-Ms1FSMYwJTMJYHcAQx', 'width': 1440}]",ChIJKz3YpVPdey4RWFlEQnHyOsA,"{'compound_code': 'QX7F+W7 Watukarung, Pacitan Regency, East Java, Indonesia', 'global_code': '6P3GQX7F+W7'}",4.8,ChIJKz3YpVPdey4RWFlEQnHyOsA,"['lodging', 'point_of_interest', 'establishment']",233,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJKz3YpVPdey4RWFlEQnHyOsA,
OPERATIONAL,"Jl. Pantai Klayar, Kendal, Sendang, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur 63553, Indonesia","{'location': {'lat': -8.224117999999999, 'lng': 110.9481704}, 'viewport': {'northeast': {'lat': -8.222719820107278, 'lng': 110.9494373798927}, 'southwest': {'lat': -8.225419479892722, 'lng': 110.9467377201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Homestay Kinasih,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115183919971869962786"">A Google User</a>'], 'photo_reference': 'AUGGfZm--SFKQ0Tk2i76ByvZax6h3Co56Anb1pV7BO9PQXg2tXjkV4UpWZxFDA8mN4kr6xIfKaLHQdYCblllKPFcIraKgEnVbVGUl_smb74iMqqjeFBQOrT1v3xfZWMdHerMBLHRc_5oO843b0eTgfaaDH7YFO8WVe5j57biStimQJkjV47t', 'width': 1200}]",ChIJO8Vo0QDdey4RiES6-wvIwfM,"{'compound_code': 'QWGX+97 Sendang, Pacitan Regency, East Java, Indonesia', 'global_code': '6P3GQWGX+97'}",4.7,ChIJO8Vo0QDdey4RiES6-wvIwfM,"['lodging', 'point_of_interest', 'establishment']",306,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJO8Vo0QDdey4RiES6-wvIwfM,
OPERATIONAL,"Jl. Pantai Klayar, Kendal, Sendang, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur 63554, Indonesia","{'location': {'lat': -8.2256128, 'lng': 110.949371}, 'viewport': {'northeast': {'lat': -8.224140770107278, 'lng': 110.9505770798927}, 'southwest': {'lat': -8.226840429892722, 'lng': 110.9478774201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,AZKA HOMESTAY,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113889437948774388556"">A Google User</a>'], 'photo_reference': 'AUGGfZkHuGDL5aB2rmddBB-Je5vxa0HwusG4ceYtDphb5b7rl_zQz-Rn4vn0JbhY4CqzlfH89WLWm6_xt8_t92uigHpkipVhff8aaER4KC3thx65afDp8Y8HxJ-lR9yH6mBh46jqyRRntwmeVClZrVXhveRwSn2l2P1auvRHPyP3-uthWUMf', 'width': 4160}]",ChIJHSrbWfTdey4RSBDz0Ak0PEM,"{'compound_code': 'QWFX+QP Sendang, Pacitan Regency, East Java, Indonesia', 'global_code': '6P3GQWFX+QP'}",4.7,ChIJHSrbWfTdey4RSBDz0Ak0PEM,"['lodging', 'point_of_interest', 'establishment']",77,,https://www.google.com/maps/place/?q=place_id:ChIJHSrbWfTdey4RSBDz0Ak0PEM,
OPERATIONAL,"Unnamed Road, Ketro, Watukarung, Pringkuku, Pacitan Regency, East Java 63552, Indonesia","{'location': {'lat': -8.234905399999999, 'lng': 110.9726045}, 'viewport': {'northeast': {'lat': -8.233547870107278, 'lng': 110.9739571798927}, 'southwest': {'lat': -8.236247529892722, 'lng': 110.9712575201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Summerfield Homestay and Cafe,"[{'height': 800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110919627560254574401"">A Google User</a>'], 'photo_reference': 'AUGGfZlRUjUwJLhMw7tvTet2Qm7iAAg-YEAx6IEG6h8gQ9I7jzykRgnawf5HP2uDyNKKsfP779934guFLu-q6MXJWUouGaNwJySuM9XZtnIYm_j9nPtS86tmkaEy_BakK3M74pbFF96rcY8gyOenXlqiiJK790LWyT6uxViCN7SE8zQQoBC2', 'width': 800}]",ChIJW2FZxbTdey4RcoeYzbpfppI,"{'compound_code': 'QX8F+22 Watukarung, Pacitan Regency, East Java, Indonesia', 'global_code': '6P3GQX8F+22'}",5.0,ChIJW2FZxbTdey4RcoeYzbpfppI,"['lodging', 'point_of_interest', 'establishment']",68,,https://www.google.com/maps/place/?q=place_id:ChIJW2FZxbTdey4RcoeYzbpfppI,
OPERATIONAL,"QX6G+V4C, Ketro, Watukarung, Kec. Pringkuku, Kabupaten Pacitan, Jawa Timur 63552, Indonesia","{'location': {'lat': -8.2378027, 'lng': 110.9752525}, 'viewport': {'northeast': {'lat': -8.236794370107278, 'lng': 110.9763362298927}, 'southwest': {'lat': -8.239494029892722, 'lng': 110.9736365701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Limasan hill top,,ChIJqUNKcJrdey4RWGl8RysNbJA,,5.0,ChIJqUNKcJrdey4RWGl8RysNbJA,"['point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJqUNKcJrdey4RWGl8RysNbJA,
OPERATIONAL,"QWR3+7XX, dringo guntur harjo, Gunturharjo, Paranggupito, Central Java 57679, Indonesia","{'location': {'lat': -8.209254, 'lng': 110.90498}, 'viewport': {'northeast': {'lat': -8.208191020107279, 'lng': 110.90611585}, 'southwest': {'lat': -8.210890679892723, 'lng': 110.90157245}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Palette 93389 Osanna Beach Resort,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106845156681085318792"">Taro m</a>'], 'photo_reference': 'AUGGfZlaf6eBcFHKA1NIkJ3XSDximezgaUhbiU9_d3R8Kj5hqSCbcV0Xs578QoEfZMBEMXKLpWs62uSHvAiwltJ_JDBdE4CE_BuRHOmrhuLDbzGgnSbhpxnDuUAdlNHVSDYBj0zPONkbrCX0_FS9aZLzD7hLVLHW_clLVPv0XBBd0jr9s5CG', 'width': 3024}]",ChIJc8tcGs3cey4RZAGnMTvO5oA,,3.0,ChIJc8tcGs3cey4RZAGnMTvO5oA,"['lodging', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJc8tcGs3cey4RZAGnMTvO5oA,
OPERATIONAL,"Ketro, Watukarung, Pringkuku, Pacitan Regency, East Java 63552, Indonesia","{'location': {'lat': -8.236312999999999, 'lng': 110.9744274}, 'viewport': {'northeast': {'lat': -8.234950520107278, 'lng': 110.9757489798927}, 'southwest': {'lat': -8.237650179892722, 'lng': 110.9730493201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,"Watukarung Prapto Homestay, Surf Accommodation","[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105068474493680393908"">Watukarung Prapto Homestay, Surf Accommodation</a>'], 'photo_reference': 'AUGGfZnrhO5SkeOYMuxHmN0oLnL2XhtrF6zGe3P0OquITcp7E3dVsEtiQrZkFOZe51fmOwwp6FGk43nseGfgi6IwuRVPfQxFHis5P0kAAyt9RkZzuUmPYKJYWJv2_XyDlaagPZAQbplcMpmj_PJHt12H5hmNc6ix2Fpl8_VXTgIOG2oz2387', 'width': 1080}]",ChIJpcBsh7_dey4RIOh7y1E5ByI,"{'compound_code': 'QX7F+FQ Watukarung, Pacitan Regency, East Java, Indonesia', 'global_code': '6P3GQX7F+FQ'}",4.7,ChIJpcBsh7_dey4RIOh7y1E5ByI,"['lodging', 'point_of_interest', 'establishment']",333,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJpcBsh7_dey4RIOh7y1E5ByI,
OPERATIONAL,"Jl. Pacitan Donorojo, Kebon, Punung, Kec. Punung, Kabupaten Pacitan, Jawa Timur 63553, Indonesia","{'location': {'lat': -8.1377673, 'lng': 111.0130886}, 'viewport': {'northeast': {'lat': -8.136408370107278, 'lng': 111.0144402798927}, 'southwest': {'lat': -8.139108029892721, 'lng': 111.0117406201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rifqi Guesthouse Pacitan,"[{'height': 1067, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112469608562493132458"">A Google User</a>'], 'photo_reference': 'AUGGfZlXhcKNxZF7moAcmFmsWvlTk_9HZGz7Mjzoe5p9fCbmZ0nj4Espa_3oSF_w5lWvPehlnZLvv2wPbcQB604yDt-MZVRvJ_1zuWQYZD0elGj2TrE3v2IfgsaJ6iMMXTaC21Ie4URfHq8BTUA2gZFKsEKc-gW4OW2rx9z4Uf7d7PbOWBZH', 'width': 1600}]",ChIJL-caJnfZey4RcP-JX4k-lsM,"{'compound_code': 'V267+V6 Punung, Pacitan Regency, East Java, Indonesia', 'global_code': '6P3HV267+V6'}",4.6,ChIJL-caJnfZey4RcP-JX4k-lsM,"['lodging', 'point_of_interest', 'establishment']",34,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJL-caJnfZey4RcP-JX4k-lsM,
OPERATIONAL,"Pantai Ngiroboyo Sambi, Sambi, Sendang, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur 63554, Indonesia","{'location': {'lat': -8.2277395, 'lng': 110.9595785}, 'viewport': {'northeast': {'lat': -8.226558970107279, 'lng': 110.9608530798927}, 'southwest': {'lat': -8.229258629892723, 'lng': 110.9581534201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Roemah K Villa,"[{'height': 699, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105953795067505386648"">A Google User</a>'], 'photo_reference': 'AUGGfZnV3M8WX4zVNyzn_aPuPaBrPnrtcpBw94ZCLkgVb2sxeAocAH9SLnQTme2tp_qgv_Bq2ki1OUvsJfLMHy-9tMqt41AI2JeSeaedlIKarC3khiSle8AfZ4UcCu39YMVRYwt8aUXet6cEnOa26f1-GPJJfpgXgY6GKczfYGlQdJbupz7d', 'width': 719}]",ChIJ05vgSnndey4RkRJffnMlHPo,"{'compound_code': 'QXC5+WR Sendang, Pacitan Regency, East Java, Indonesia', 'global_code': '6P3GQXC5+WR'}",4.7,ChIJ05vgSnndey4RkRJffnMlHPo,"['lodging', 'point_of_interest', 'establishment']",61,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ05vgSnndey4RkRJffnMlHPo,
OPERATIONAL,"Jl. Pantai Klayar, Kendal, Sendang, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur 63554, Indonesia","{'location': {'lat': -8.2252534, 'lng': 110.9489788}, 'viewport': {'northeast': {'lat': -8.223876870107278, 'lng': 110.9503519298927}, 'southwest': {'lat': -8.226576529892721, 'lng': 110.9476522701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Aries Homestay,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102688922587727152836"">A Google User</a>'], 'photo_reference': 'AUGGfZlN1YdONeSV-L1VQZMAB_lpldmc1ZoNa3utXtENCEQuxEnhBdIYIRu3QCnhpDCsSlzkCbqmjCezfCFy0RVph4C-dZvitmk6C6F1e1SsDMpNl9MawMvTXYEr4JqydMRl-s581sd_9eB5AZ2Y43CG9TlOuUNkHWi7njDa7-Pd1sO19QzV', 'width': 3000}]",ChIJYTZMrZndey4RHxzpI9qrX0o,"{'compound_code': 'QWFX+VH Sendang, Pacitan Regency, East Java, Indonesia', 'global_code': '6P3GQWFX+VH'}",4.3,ChIJYTZMrZndey4RHxzpI9qrX0o,"['lodging', 'point_of_interest', 'establishment']",81,,https://www.google.com/maps/place/?q=place_id:ChIJYTZMrZndey4RHxzpI9qrX0o,
OPERATIONAL,"Jl. Veteran No.7, Gantung, Pacitan, Kec. Pacitan, Kabupaten Pacitan, Jawa Timur 63512, Indonesia","{'location': {'lat': -8.1921612, 'lng': 111.1049434}, 'viewport': {'northeast': {'lat': -8.190797420107277, 'lng': 111.1062972798927}, 'southwest': {'lat': -8.19349707989272, 'lng': 111.1035976201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,The Horizontal Hotel Boutique,"[{'height': 3704, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104515259906082660237"">A Google User</a>'], 'photo_reference': 'AUGGfZn0oopmaKNNNZUS5MKwyj4ByaKArZ6nyL1nlEdKJ3tls6ln_EfDCEpORterJblY75BRQbnuOUC_SBXfLl4zS2T5QosffrqvQMNoE-VBU1Rj3cThtkt2ygpM_83Xxi9wKTP29SL-yriPFwFvT4P_B2WAo2uyZsGaHGpVwLQX_CozwJoo', 'width': 5557}]",ChIJD4j88Q5heS4ROckjQSCvVck,"{'compound_code': 'R453+4X Pacitan, Pacitan Regency, East Java, Indonesia', 'global_code': '6P3HR453+4X'}",4.9,ChIJD4j88Q5heS4ROckjQSCvVck,"['lodging', 'point_of_interest', 'establishment']",26,,https://www.google.com/maps/place/?q=place_id:ChIJD4j88Q5heS4ROckjQSCvVck,
OPERATIONAL,"QWFX+WMJ, Kendal, Sendang, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur 61156, Indonesia","{'location': {'lat': -8.2251444, 'lng': 110.9491562}, 'viewport': {'northeast': {'lat': -8.22387002010728, 'lng': 110.9504396298927}, 'southwest': {'lat': -8.226569679892723, 'lng': 110.9477399701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 92183 Komang Resort Klayar,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108973722965139276857"">widyatama risky</a>'], 'photo_reference': 'AUGGfZnPjrRVEd60c-y59GmbrOiKyTvQd0sw10rsCdzwlFX8avjkEZwIprJzpQQlYGnCuToQ6_3nsV45xeFEMNxK-3Ue0kLWPsAe6sBeGdoOV8P2g7cAXzpu16KENXZKpFBpaPGHug2UkSfyF3G39DASSIwKlWmfGadVSutzssCKl10wiaLV', 'width': 2448}]",ChIJEyF6OAfdey4RqA8D-ZtGjKo,,5.0,ChIJEyF6OAfdey4RqA8D-ZtGjKo,"['lodging', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJEyF6OAfdey4RqA8D-ZtGjKo,
OPERATIONAL,"Jl. Pantai Klayar, Kendal, Sendang, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur 63554, Indonesia","{'location': {'lat': -8.2213773, 'lng': 110.944753}, 'viewport': {'northeast': {'lat': -8.219999420107278, 'lng': 110.9461401798927}, 'southwest': {'lat': -8.222699079892722, 'lng': 110.9434405201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Platar Ombo Homestay,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115193377207315669047"">A Google User</a>'], 'photo_reference': 'AUGGfZmfXoQ6OAGf7ZE6oCNLaCDRIAUfhOSNloP9WZtdWZN01lWdyGYPSh3HE-XLevINFqPZkSKtug8Cx13sdXXpviLDSjl8Rx1DXJuK8GAAv9kOgcdhDkNPznN42YiOmu_k5zXU5JgKgOqowNBK60a49Dm6TuU8Mpfc1sxdLSpzdxoNt9Dp', 'width': 3024}]",ChIJZXsIiAHdey4RQSB8VtzQQfc,"{'compound_code': 'QWHV+CW Sendang, Pacitan Regency, East Java, Indonesia', 'global_code': '6P3GQWHV+CW'}",4.4,ChIJZXsIiAHdey4RQSB8VtzQQfc,"['lodging', 'point_of_interest', 'establishment']",164,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJZXsIiAHdey4RQSB8VtzQQfc,
OPERATIONAL,"QWMV+2J8, Jl. Pantai Klayar, Kendal, Sendang, Kec. Donorojo, Kabupaten Pacitan, Jawa Timur 63554, Indonesia","{'location': {'lat': -8.2176359, 'lng': 110.9440716}, 'viewport': {'northeast': {'lat': -8.216282020107277, 'lng': 110.9454442298927}, 'southwest': {'lat': -8.218981679892721, 'lng': 110.9427445701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel minang permai 4,"[{'height': 951, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117765360119217352099"">A Google User</a>'], 'photo_reference': 'AUGGfZn9wLY42C_DL4ihfym1sWkHU_laatN1sWstHpbJVXXH0QpL4ESlTRourJcTmcqnlf-OuWl2Rqjd7ZdRumZgqn73zbO3AFX3_tUwuc4L7CVxlarNT6Ro0Df4FmVZ2G7525Xr34fJM59mbt8cFXzlDVrnYq5COHYsjZY4uK1t-h6SShV_', 'width': 587}]",ChIJFbTIEgDdey4RVYJg7u1ZyRg,,5.0,ChIJFbTIEgDdey4RVYJg7u1ZyRg,"['lodging', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJFbTIEgDdey4RVYJg7u1ZyRg,
