business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,url,price_level,permanently_closed
OPERATIONAL,"Jl. Wijaya Timur I No.14 15, RT.15/RW.2, Petogogan, kecamatan kebayaron baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12170, Indonesia","{'location': {'lat': -6.2397222, 'lng': 106.8153993}, 'viewport': {'northeast': {'lat': -6.238390420107278, 'lng': 106.8167666798927}, 'southwest': {'lat': -6.241090079892722, 'lng': 106.8140670201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,CASAVIDA RESIDENCE,,"[{'height': 945, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112090442822779162606"">A Google User</a>'], 'photo_reference': 'AUGGfZkOTcW6wt99tN8KkcKo4bUirb-6fqtCEElsziVoVcjqNQNMBUHt9l51uB7m_-a7ap8L8SV9Bpl0eUE7x-kggIbjPWKgVmV-M0QGNFKOfXm1jkOYgq-MQlIfrW07iSeinmZ2DHky-imHrTEBWjS1Rhkbn6vHggiEJoIMhif-UQGa9oCi', 'width': 1417}]",ChIJo5_I9EHxaS4RZq4W81wV7-8,"{'compound_code': 'QR68+45 Petogogan, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QR68+45'}",3.8,ChIJo5_I9EHxaS4RZq4W81wV7-8,"['point_of_interest', 'establishment']",24,https://www.google.com/maps/place/?q=place_id:ChIJo5_I9EHxaS4RZq4W81wV7-8,,
OPERATIONAL,"Jl. Falatehan I No.21 22, RT.2/RW.1, Melawai, Kebayoran Baru, South Jakarta City, Jakarta 12160, Indonesia","{'location': {'lat': -6.242673, 'lng': 106.8013368}, 'viewport': {'northeast': {'lat': -6.241330020107278, 'lng': 106.8028301298927}, 'southwest': {'lat': -6.244029679892722, 'lng': 106.8001304701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,SOTIS HOTEL FALATEHAN,{'open_now': True},"[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104935592450035949880"">A Google User</a>'], 'photo_reference': 'AUGGfZlOL0U1hi0jkmSUsfJxWH5sO__qkG5zXU_Y4Gvj5D0o6PtPnt9Q452CezzblGDI7Bz4IGGHTg0S2BAzaUqJCWwaPowthoqPJZ4u9XlrlM1ijBBYnz2H09Dn3-gHSZGQScDKD2PD25ens9maO2PyMCLnOZxSYF7NuFVJDwszwiaZjQM1', 'width': 667}]",ChIJt1lcZWnxaS4RLdqs6GFM448,"{'compound_code': 'QR42+WG Melawai, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QR42+WG'}",4.3,ChIJt1lcZWnxaS4RLdqs6GFM448,"['lodging', 'point_of_interest', 'establishment']",1331,https://www.google.com/maps/place/?q=place_id:ChIJt1lcZWnxaS4RLdqs6GFM448,,
OPERATIONAL,"Jl. Cikatomas II No.24-26, RT.4/RW.4, Rw. Bar., Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12180, Indonesia","{'location': {'lat': -6.2371356, 'lng': 106.8133123}, 'viewport': {'northeast': {'lat': -6.235739270107278, 'lng': 106.8146502298927}, 'southwest': {'lat': -6.238438929892722, 'lng': 106.8119505701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,W Home Senopati,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112799218701930821538"">A Google User</a>'], 'photo_reference': 'AUGGfZkwUzbOReV88ItKoD4TzWHQNTkEJYlGQtkeOrjVOioEZRqrFDwV-40uWFBK_901S9i89G1vS1MkxDCxehNM8JQsUo8pSbtuz43qSHCQPR7sFzAWHESNISJQm_zC4vpIgEmVAQdxDCzBjR1cEqoRBXGIs3lIOKfXCfmzEPVL57g9KELZ', 'width': 6000}]",ChIJHRQsDF7xaS4R3JlEuBx-fQQ,"{'compound_code': 'QR77+48 West Rawa, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QR77+48'}",4.4,ChIJHRQsDF7xaS4R3JlEuBx-fQQ,"['lodging', 'point_of_interest', 'establishment']",572,https://www.google.com/maps/place/?q=place_id:ChIJHRQsDF7xaS4R3JlEuBx-fQQ,,
OPERATIONAL,"Amaris Hotel, 7, Jl. Panglima Polim No.2, RT.7/RW.5, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12130, Indonesia","{'location': {'lat': -6.246363, 'lng': 106.7978021}, 'viewport': {'northeast': {'lat': -6.245014120107277, 'lng': 106.7991540298927}, 'southwest': {'lat': -6.247713779892721, 'lng': 106.7964543701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Amaris Hotel Panglima Polim,{'open_now': True},"[{'height': 500, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108432782839999657055"">Amaris Hotel Panglima Polim</a>'], 'photo_reference': 'AUGGfZlt5qjPcranvUfysSMhKzps1otkobepnGnXPAekI-GB7LY-ZXXw95Kce6dZi0TzkVYTy-dC0ys31YyP_dOH7TD3GeIQxtHPeBCFHrK8etV5rk24SIlkScO5sex-zJkV81EoAluNvOPfflMzAApNHZogAPjpeLjS7Ryp_67SHH5o_6eb', 'width': 546}]",ChIJnZwPXnLxaS4RuYBcxclCUV0,"{'compound_code': 'QQ3X+F3 Kramat Pela, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QQ3X+F3'}",4.2,ChIJnZwPXnLxaS4RuYBcxclCUV0,"['lodging', 'point_of_interest', 'establishment']",1078,https://www.google.com/maps/place/?q=place_id:ChIJnZwPXnLxaS4RuYBcxclCUV0,,
OPERATIONAL,"Jalan Senayan No. 29 Blok S, Jl. Senayan, RT.8/RW.5, Rw. Bar., Kec. Kby. Baru, Daerah Khusus Ibukota Jakarta 12180, Indonesia","{'location': {'lat': -6.2348354, 'lng': 106.815662}, 'viewport': {'northeast': {'lat': -6.233505370107278, 'lng': 106.8169585798927}, 'southwest': {'lat': -6.236205029892722, 'lng': 106.8142589201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sleepzzz Hotel Senayan,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112595459065772466167"">Aris Rifda</a>'], 'photo_reference': 'AUGGfZnlTx4TwOzTrRJGddAsuC6wGZuH55HkdILdJL1jmtcSbQ3xUrO-uUq0FP3iEKpkCQWn2lnsu4OmqQuQEWqRO5VYKlmLE_qPCUGFoFrYOYLtoICl3q0Owtchq9lHTmGsb2t52hHC6vJhi2jPcGs7QVIS7QLLKLpgZimHaTAiMdsY1sOu', 'width': 4000}]",ChIJY3AKPEHxaS4Rvipey7lU_4U,"{'compound_code': 'QR88+37 West Rawa, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QR88+37'}",3.8,ChIJY3AKPEHxaS4Rvipey7lU_4U,"['lodging', 'point_of_interest', 'establishment']",944,https://www.google.com/maps/place/?q=place_id:ChIJY3AKPEHxaS4Rvipey7lU_4U,,
OPERATIONAL,"1, Jl. Panglima Polim No.91, RT.1/RW.7, Melawai, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia","{'location': {'lat': -6.2522778, 'lng': 106.797601}, 'viewport': {'northeast': {'lat': -6.250952270107279, 'lng': 106.7988555798927}, 'southwest': {'lat': -6.253651929892722, 'lng': 106.7961559201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Amaris Hotel Panglima Polim 2,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111651919200198500395"">Afret Nobel</a>'], 'photo_reference': 'AUGGfZmp6ceK-YHGGeTmggUHzADL7Vbry7kcK-Mk8LNhQIbuMVZX17PRg8WBy504GXepo96kFEbmO4r1YrNgLBsBE23EV0PiZSkI5mQU1Udv40_xowb1TnjqW6GOHEx3_SjUhlSNbaNOmcxi3Z3kDyBWhdVRZ_2Jl28iHh9XO4JZxOMOW9wx', 'width': 2250}]",ChIJ7dbtrW3xaS4RG2aTvMYgQ8A,"{'compound_code': 'PQXX+32 Melawai, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58PQXX+32'}",4.1,ChIJ7dbtrW3xaS4RG2aTvMYgQ8A,"['lodging', 'point_of_interest', 'establishment']",823,https://www.google.com/maps/place/?q=place_id:ChIJ7dbtrW3xaS4RG2aTvMYgQ8A,,
OPERATIONAL,"Jl. H. Nawi Raya Jl. Radio Dalam Raya No.1 3, RT.3/RW.1, Gandaria Utara, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12420, Indonesia","{'location': {'lat': -6.263628, 'lng': 106.788343}, 'viewport': {'northeast': {'lat': -6.262350970107277, 'lng': 106.7897185798927}, 'southwest': {'lat': -6.265050629892721, 'lng': 106.7870189201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,ASTON Bellevue Radio Dalam,{'open_now': True},"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112888874859656372291"">The Bellevue</a>'], 'photo_reference': 'AUGGfZmaGTQTrCSIDTmYPbNXU684C3iJzPHaBh7Lcn-7fKFQE8kC7b37zTLB_dTZavQY5z5EGv-KM1OriZZ3_EkBuX37ezSTmPU4mse4Itd2pWFXUoYp-pR-HdzIPrpCMOQ6pY1aYGq-26dHKMccgSIa4UsD5G8sXXfa7NFY6fxKAjagvvdu', 'width': 4577}]",ChIJI6VbHJXxaS4R6v0i6U_-8W0,"{'compound_code': 'PQPQ+G8 North Gandaria, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58PQPQ+G8'}",4.4,ChIJI6VbHJXxaS4R6v0i6U_-8W0,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",4283,https://www.google.com/maps/place/?q=place_id:ChIJI6VbHJXxaS4R6v0i6U_-8W0,,
OPERATIONAL,"Jl. Gandaria 1 No.57, RT.2/RW.3, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12130, Indonesia","{'location': {'lat': -6.247746999999999, 'lng': 106.790233}, 'viewport': {'northeast': {'lat': -6.246448670107279, 'lng': 106.7914791298927}, 'southwest': {'lat': -6.249148329892723, 'lng': 106.7887794701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,S7 Suites Gandaria,{'open_now': True},"[{'height': 683, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117604630825814524762"">117604630825814524762</a>'], 'photo_reference': 'AUGGfZkib3aRjsHfU1uu3N4UzEw1YgC92uENSMX_uqCnl04YVvvhg6s2jysl5fudcpMt4njjpepkntNUZbirP3xVRGcnbrxwMlOoNyTk0SxU4pWnIdD5n7OIHgUmaLhgVCVgZsfjzLRegtQ14Xgm1wpGwVFM9ERx2W7aTNG948Efrrn1-A_1', 'width': 1024}]",ChIJMz9t5XrxaS4RSMnoYAiYf6o,"{'compound_code': 'QQ2R+W3 Kramat Pela, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QQ2R+W3'}",4.5,ChIJMz9t5XrxaS4RSMnoYAiYf6o,"['lodging', 'point_of_interest', 'establishment']",162,https://www.google.com/maps/place/?q=place_id:ChIJMz9t5XrxaS4RSMnoYAiYf6o,,
OPERATIONAL,"Jl. Melawai X No.19 2, RT.2/RW.6, Melawai, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia","{'location': {'lat': -6.2464393, 'lng': 106.7998057}, 'viewport': {'northeast': {'lat': -6.245129420107276, 'lng': 106.8011512298927}, 'southwest': {'lat': -6.24782907989272, 'lng': 106.7984515701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Airy Blok M Melawai Sepuluh 19 Jakarta,{'open_now': True},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107780141488418700781"">Rama Prima</a>'], 'photo_reference': 'AUGGfZnxR-S797briVBLtEftvkW09u-2gIw_ERa6EGngAMbLNCF5_Eea5hLwSbLtA1Yhot7-1kVPaj5DUl-I_ItfqthTtmLx9swbwb4YHLcjApkHTtwcXfUDDocP7rK9ybErrjS5TrudMs5b54aMpL0_aReYneq5e2hYrB6gRvZkf6s20wyN', 'width': 2448}]",ChIJgePwRMLxaS4RyxIcrkHw11Y,"{'compound_code': 'QQ3X+CW Melawai, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QQ3X+CW'}",4.2,ChIJgePwRMLxaS4RyxIcrkHw11Y,"['lodging', 'point_of_interest', 'establishment']",118,https://www.google.com/maps/place/?q=place_id:ChIJgePwRMLxaS4RyxIcrkHw11Y,,
OPERATIONAL,"Jl. RS. Fatmawati Raya No.1-21, Cipete Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12150, Indonesia","{'location': {'lat': -6.2604368, 'lng': 106.7969051}, 'viewport': {'northeast': {'lat': -6.259180570107278, 'lng': 106.7981563798927}, 'southwest': {'lat': -6.261880229892722, 'lng': 106.7954567201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kyriad Fatmawati Jakarta,,"[{'height': 952, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110791386117658945950"">A Google User</a>'], 'photo_reference': 'AUGGfZks43UwB10lsH2nDRjW7IXEr8C4lNDUIAs0hhyZJMJHQvjJjwdye2F3gv3SRx36cVb1tXqIL5PeoCMK_xQJbj0uegu1zi44lKjjuT16Fi0PM7YlglZU4BsUQSWGVBZmFHJteWIWZ_JBbX-2ZE6gutqcoMHfFXortSht6dZjJhYI1mFo', 'width': 1112}]",ChIJ__-_tJ_xaS4R9e4O5vhfzS8,"{'compound_code': 'PQQW+RQ North Cipete, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58PQQW+RQ'}",4.4,ChIJ__-_tJ_xaS4R9e4O5vhfzS8,"['lodging', 'point_of_interest', 'establishment']",1370,https://www.google.com/maps/place/?q=place_id:ChIJ__-_tJ_xaS4R9e4O5vhfzS8,,
OPERATIONAL,"Jl. Mangga No.6A, RT.4/RW.5, Gandaria Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12420, Indonesia","{'location': {'lat': -6.2706181, 'lng': 106.7964331}, 'viewport': {'northeast': {'lat': -6.269227520107278, 'lng': 106.7977692798927}, 'southwest': {'lat': -6.271927179892722, 'lng': 106.7950696201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,The Mango Suites by FLAT06.,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108289351718032089345"">A Google User</a>'], 'photo_reference': 'AUGGfZmrvGNCUfyQQF2h8uTjlkq5TviS2aczqvA-0r3KBfmS6ub0EwCxdp_8BWyGCbpMP-Sa3zMpjbm1dUsPEdbq2sayVtcfaduRqXCI2T2f0WVe1OVtBOOvGXyc87TcWBvvoroWmwVfero3_tIAmhjydwpiaYIXyo5QLZvVa9BBwCw5tfKB', 'width': 3000}]",ChIJA-z6flbxaS4RdA4-S4SZ8LM,"{'compound_code': 'PQHW+QH South Gandaria, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58PQHW+QH'}",4.8,ChIJA-z6flbxaS4RdA4-S4SZ8LM,"['lodging', 'point_of_interest', 'establishment']",106,https://www.google.com/maps/place/?q=place_id:ChIJA-z6flbxaS4RdA4-S4SZ8LM,,
OPERATIONAL,"Jl. Barito II No.56, RT.4/RW.4, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12130, Indonesia","{'location': {'lat': -6.246422, 'lng': 106.794299}, 'viewport': {'northeast': {'lat': -6.245084870107279, 'lng': 106.7956380798927}, 'southwest': {'lat': -6.247784529892723, 'lng': 106.7929384201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Oakwood Suites La Maison Jakarta,{'open_now': True},"[{'height': 1848, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113862508517080413484"">A Google User</a>'], 'photo_reference': 'AUGGfZnbh_NOpaQpIyWwSvf9NoaDN7bGQt5fSz6K-hPXunJX-a4JLYi0HhCsaPnj2XU8yMV0sMplBEfnosPGhcEXjpWexCc_2zYNTAACWMbGAV7DQibYc721EEs_nQI9qWzq163DKQC2w-iWsQ7NPwCE-I6yI-hqaTsKqL2DpmIkH1M-QeHc', 'width': 2768}]",ChIJ03EqK23xaS4RKclf6Hb7zzw,"{'compound_code': 'QQ3V+CP Kramat Pela, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QQ3V+CP'}",4.7,ChIJ03EqK23xaS4RKclf6Hb7zzw,"['lodging', 'point_of_interest', 'establishment']",238,https://www.google.com/maps/place/?q=place_id:ChIJ03EqK23xaS4RKclf6Hb7zzw,,
OPERATIONAL,"Jl. Garnisun Jl. Garnisun 1 No.8 5, RT.5/RW.4, Karet Semanggi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12930, Indonesia","{'location': {'lat': -6.2201865, 'lng': 106.8162138}, 'viewport': {'northeast': {'lat': -6.218578820107278, 'lng': 106.8176220798927}, 'southwest': {'lat': -6.221278479892722, 'lng': 106.8149224201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Aryaduta Suites Semanggi,,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111749008684646349494"">Hotel Aryaduta</a>'], 'photo_reference': 'AUGGfZm-QAhaFpSR3O3Mb2U5oyWbu2YMsUeMxVtx7oJJiZld2eEfUZXxBbvQQC_j0uIpqEagr_1DVtwiR9_9xtdyZfY6G87PnWpLUv0HJtUDEF_DFf_1V5YJ-a2S4-4r8-2uU67hznBw6JtfTWejAAaAbStfauzGalOFHnKcpko_exGErVyZ', 'width': 2048}]",ChIJDWznn1XxaS4RSutldz-9D70,"{'compound_code': 'QRH8+WF Karet Semanggi, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QRH8+WF'}",4.4,ChIJDWznn1XxaS4RSutldz-9D70,"['lodging', 'point_of_interest', 'establishment']",7440,https://www.google.com/maps/place/?q=place_id:ChIJDWznn1XxaS4RSutldz-9D70,,
OPERATIONAL,"Jl. Barito I No.1, RT.10/RW.7, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12130, Indonesia","{'location': {'lat': -6.241788199999999, 'lng': 106.7932214}, 'viewport': {'northeast': {'lat': -6.240443220107278, 'lng': 106.7943997798927}, 'southwest': {'lat': -6.243142879892722, 'lng': 106.7917001201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Barito Mansion,{'open_now': True},"[{'height': 5304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113427014012474110425"">A Google User</a>'], 'photo_reference': 'AUGGfZle5PI2nYHOzaFV_MqPxZIt8LVVECjxsZ1kcYS2o9Fa4PtbmvX-3EjezDb5LPgCgWPq7n_gTajeAbEiTyaeAmK4u0Lk9OPwpJfPYDTz-Fkjc4VqcLm1MCwmXqsuRcAEeVSpqdQvB52iKS9imHnKuVnvDQ2gH0wHRbJ1kERYzh4heipY', 'width': 7952}]",ChIJ8cRpJ7XxaS4RAkiK8wMLkIo,"{'compound_code': 'QQ5V+77 Kramat Pela, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QQ5V+77'}",4.7,ChIJ8cRpJ7XxaS4RAkiK8wMLkIo,"['lodging', 'point_of_interest', 'establishment']",348,https://www.google.com/maps/place/?q=place_id:ChIJ8cRpJ7XxaS4RAkiK8wMLkIo,,
OPERATIONAL,"Jl. Ophir No.6, Gunung, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12120, Indonesia","{'location': {'lat': -6.2360304, 'lng': 106.7882789}, 'viewport': {'northeast': {'lat': -6.234700420107276, 'lng': 106.7895541298927}, 'southwest': {'lat': -6.23740007989272, 'lng': 106.7868544701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,ARCS House Pakubuwono by Jambuluwuk,,"[{'height': 1995, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102520795944080588560"">A Google User</a>'], 'photo_reference': 'AUGGfZljLqIcrXq1lHZewvcm2p5RsGppDqhNJSwx2GwTbc3kZrsGOCJg9G6rCkDQggVCXEvi1RJptajSir1uE6YdM8093ass3ZMagjElx6B2_cMCaBf0SPA7Aiej85-DfF6qnL0Bn22U2Psb7TNFlRWebFGovaDDMWaoLXPFE3ssaoXJRMJW', 'width': 2867}]",ChIJdYzLKzzxaS4R-zaBdXTiYoc,"{'compound_code': 'QQ7Q+H8 Gunung, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QQ7Q+H8'}",4.5,ChIJdYzLKzzxaS4R-zaBdXTiYoc,"['lodging', 'point_of_interest', 'establishment']",115,https://www.google.com/maps/place/?q=place_id:ChIJdYzLKzzxaS4R-zaBdXTiYoc,,
OPERATIONAL,"Jl. Aditiyawarman No.59, RT.3/RW.2, Melawai, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia","{'location': {'lat': -6.2413545, 'lng': 106.8045274}, 'viewport': {'northeast': {'lat': -6.240002320107278, 'lng': 106.8057766298927}, 'southwest': {'lat': -6.242701979892722, 'lng': 106.8030769701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,ARCSGUESTHOUSE BLOKM 1,,"[{'height': 3060, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117121717315447748615"">A Google User</a>'], 'photo_reference': 'AUGGfZlPrOexonK2auFcxc8xvrn2X6wiV5iBEHG3X0Zwz2zNZ2-x3HHG2RfV7MAR5GZC_CT2sjhD-_75aX_5gf_rc5EHErVIZ7Tsd8gv9ctklsBbUIftEHbvoppEp66FEhxPMGQ6db8PEQfgyHynT0y9Lue6PsCX6qSFYqI_TA45Aw93yvxT', 'width': 4080}]",ChIJyVEw82jxaS4RHF7Cq4kEZno,"{'compound_code': 'QR53+FR Melawai, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QR53+FR'}",4.6,ChIJyVEw82jxaS4RHF7Cq4kEZno,"['lodging', 'point_of_interest', 'establishment']",25,https://www.google.com/maps/place/?q=place_id:ChIJyVEw82jxaS4RHF7Cq4kEZno,,
OPERATIONAL,"Jl. Kemang Raya No.2 H, RT.14/RW.1, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730, Indonesia","{'location': {'lat': -6.255512299999999, 'lng': 106.8107949}, 'viewport': {'northeast': {'lat': -6.254183920107278, 'lng': 106.8121427798927}, 'southwest': {'lat': -6.256883579892722, 'lng': 106.8094431201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,grandkemang Jakarta,,"[{'height': 845, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111271366829056336650"">A Google User</a>'], 'photo_reference': 'AUGGfZkFEawJMdOtxP1JQubLD-SAL6jUthBaeGclBRSOPL46PPQa1HuXqueYy-NIPaKxBzZlHRXN9uMU1h7emv_HLV_KU5W8mThg73_uRt9ipIr4yoK2ZCeNUG-PkcGGEG_fnC02jIwP740qiwQFWnr9bzDIcIht8sCZz6ShD1n8KNf5lFjd', 'width': 1200}]",ChIJqQJDCCaNaS4ROkwK1Ye7TIM,"{'compound_code': 'PRV6+Q8 Bangka, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58PRV6+Q8'}",4.4,ChIJqQJDCCaNaS4ROkwK1Ye7TIM,"['lodging', 'point_of_interest', 'establishment']",6232,https://www.google.com/maps/place/?q=place_id:ChIJqQJDCCaNaS4ROkwK1Ye7TIM,,
OPERATIONAL,"Jl. Melawai IX No. 02 blok M/3 Persil Nomor 73, Kby, RT.3/RW.1, Melawai, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia","{'location': {'lat': -6.2454477, 'lng': 106.7988905}, 'viewport': {'northeast': {'lat': -6.244092320107279, 'lng': 106.8002532798927}, 'southwest': {'lat': -6.246791979892723, 'lng': 106.7975536201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,d'primahotel Melawai,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103412857623769398326"">Wras Ridwan</a>'], 'photo_reference': 'AUGGfZmAg6OMA6MwGXorZi8_K1DAQzOV11azEDAwY10X3W9UHtyWMmleai7bB8IHEBedBfoHkYKRoVL_9uwOXz8AA_YFjVg_sWcns8gx-fKy0mmOGSs3Ou3F3d7AX-p5-8Yr3_ukNzhG0gDPaRGZYbheK9HiGtIQY2bnWvk6g38wnqm0iJlN', 'width': 4000}]",ChIJUyoROWzxaS4RpqNepLkq6A8,"{'compound_code': 'QQ3X+RH Melawai, South Jakarta City, Jakarta, Indonesia', 'global_code': '6P58QQ3X+RH'}",4.1,ChIJUyoROWzxaS4RpqNepLkq6A8,"['lodging', 'point_of_interest', 'establishment']",777,https://www.google.com/maps/place/?q=place_id:ChIJUyoROWzxaS4RpqNepLkq6A8,,
