business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,url,price_level,permanently_closed
OPERATIONAL,"CPWH+8H5, Dusun I, Pucangan, Kec. Kartasura, Kabupaten Sukoharjo, Jawa Tengah 57168, Indonesia","{'location': {'lat': -7.554257199999999, 'lng': 110.7289802}, 'viewport': {'northeast': {'lat': -7.552909670107275, 'lng': 110.7303252298927}, 'southwest': {'lat': -7.555609329892719, 'lng': 110.7276255701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Menjangan Kost,,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111020744606011016306"">Yuli ana</a>'], 'photo_reference': 'AUGGfZlZ_kC8UuPdyhawnqI6m3Sf3JE5YVjuDGtnIiIdyDlMwVctbWzDDBw9PR38D5tRQBLP8JhltRU8xHWzq4OaelKpfkfaErlyX7zWXLIKBFbTgcRAq0lf_9yfgnwS71HKO21zSsk_Eh0cfU8MVFyRYl0WzweyEkgr3Djv7-U2QBDDMp14', 'width': 3468}]",ChIJyfGhynwVei4RIDqwtYiVoYY,,4.8,ChIJyfGhynwVei4RIDqwtYiVoYY,"['lodging', 'point_of_interest', 'establishment']",5,https://www.google.com/maps/place/?q=place_id:ChIJyfGhynwVei4RIDqwtYiVoYY,,
OPERATIONAL,"Jl. Permata Regency No.1, Area Sawah, Ngabeyan, Kec. Kartasura, Kabupaten Sukoharjo, Jawa Tengah 57165, Indonesia","{'location': {'lat': -7.544568, 'lng': 110.7421297}, 'viewport': {'northeast': {'lat': -7.543208420107278, 'lng': 110.7434424298927}, 'southwest': {'lat': -7.545908079892722, 'lng': 110.7407427701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 93012 Griya Kencana Asri Syariah,,"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109410483261792750391"">A Google User</a>'], 'photo_reference': 'AUGGfZkNdF1Owtpzrg8NOCA4n_8LKKSxaaOq2v5hUjhz-gFEjxxMThfeDWh9JU3X055bbQs3yYFDblLdm860BjUPRvFFtuLv8HgKMUdkL6NRWavBtDopy3ktQs8v5rQMUdvR-4j7CYFptCGhQa8LSeb39uSVorLhjTqgMdIiUTXlmKikv9aw', 'width': 640}]",ChIJjS4kNI8Vei4RJoe5gbS-XdE,"{'compound_code': 'FP4R+5V Ngabeyan, Sukoharjo Regency, Central Java, Indonesia', 'global_code': '6P4GFP4R+5V'}",2.9,ChIJjS4kNI8Vei4RJoe5gbS-XdE,"['lodging', 'point_of_interest', 'establishment']",19,https://www.google.com/maps/place/?q=place_id:ChIJjS4kNI8Vei4RJoe5gbS-XdE,,
OPERATIONAL,"Jl. Candradimuko, Dusun II, Kartasura, Kec. Kartasura, Kabupaten Sukoharjo, Jawa Tengah 57169, Indonesia","{'location': {'lat': -7.555413300000001, 'lng': 110.7388082}, 'viewport': {'northeast': {'lat': -7.554028570107278, 'lng': 110.7401740298927}, 'southwest': {'lat': -7.556728229892721, 'lng': 110.7374743701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Capital O 2258 Santana Syariah Guest House,,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116629786503944990790"">A Google User</a>'], 'photo_reference': 'AUGGfZlG7_IoNnS0ix9KY4omru2uc1peklIgJmchAWHTNMn8rnAajOvU3qtQwqR1fnq8LbwQqAZbAnaOZPAcGf_EE9MRaEECohCH0t50Cs0Bx4Adh4tEcv-Rz5xlT-1Gvmb0KoUPccICiwPRJ_wWuUvaQNSjBdSexKPxtu811qJV98Olt05w', 'width': 640}]",ChIJfxJ-FQIVei4RqevAzCAN1dc,"{'compound_code': 'CPVQ+RG Kartasura, Sukoharjo Regency, Central Java, Indonesia', 'global_code': '6P4GCPVQ+RG'}",4.0,ChIJfxJ-FQIVei4RqevAzCAN1dc,"['lodging', 'point_of_interest', 'establishment']",149,https://www.google.com/maps/place/?q=place_id:ChIJfxJ-FQIVei4RqevAzCAN1dc,,
OPERATIONAL,"Ngaglik, RT.02/RW.07, Dusun IV, Samiran, Selo, Boyolali Regency, Central Java 57363, Indonesia","{'location': {'lat': -7.4998909, 'lng': 110.4594229}, 'viewport': {'northeast': {'lat': -7.498548720107277, 'lng': 110.4607097298927}, 'southwest': {'lat': -7.501248379892721, 'lng': 110.4580100701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Homestay Samiran,,,ChIJjRr1QWplei4RYbgkriooxoE,"{'compound_code': 'GF25+2Q Samiran, Boyolali Regency, Central Java, Indonesia', 'global_code': '6P4GGF25+2Q'}",0.0,ChIJjRr1QWplei4RYbgkriooxoE,"['lodging', 'point_of_interest', 'establishment']",0,https://www.google.com/maps/place/?q=place_id:ChIJjRr1QWplei4RYbgkriooxoE,,
OPERATIONAL,"Gebyog, Selo, Boyolali Regency, Central Java 57363, Indonesia","{'location': {'lat': -7.496861, 'lng': 110.4668611}, 'viewport': {'northeast': {'lat': -7.495583270107278, 'lng': 110.4681565298927}, 'southwest': {'lat': -7.498282929892722, 'lng': 110.4654568701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Azana Essence Villa Selo Boyolali,,"[{'height': 5728, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116698433246869513059"">A Google User</a>'], 'photo_reference': 'AUGGfZl7mholimNhXyiyoiQ8wrnzFMTZdQwf1_n_3KKt0IpZBeZJTwVJEHjzzPTWS_2SJ9Xun24m4UHfwwqWWxHTltbjpgOkTgQgcPMEoba8Prn63_P8h7Guyawbafp9A6M3aVG0OG634QRHXqRXEZmpf_jg148mqEZJp5YJvypsErF0sgxR', 'width': 3835}]",ChIJZWeL42Zlei4RVbIUx48-pFc,"{'compound_code': 'GF38+7P Selo, Boyolali Regency, Central Java, Indonesia', 'global_code': '6P4GGF38+7P'}",4.5,ChIJZWeL42Zlei4RVbIUx48-pFc,"['lodging', 'point_of_interest', 'establishment']",293,https://www.google.com/maps/place/?q=place_id:ChIJZWeL42Zlei4RVbIUx48-pFc,,
OPERATIONAL,"Jl. Pemuda No.1, Gudang, Siswodipuran, Kec. Boyolali, Kabupaten Boyolali, Jawa Tengah 57311, Indonesia","{'location': {'lat': -7.532800999999999, 'lng': 110.6021919}, 'viewport': {'northeast': {'lat': -7.531381520107278, 'lng': 110.6035403298927}, 'southwest': {'lat': -7.534081179892722, 'lng': 110.6008406701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Maxone Hotel Loji Kridanggo,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101132916554005775479"">A Google User</a>'], 'photo_reference': 'AUGGfZmPq8ggVHbzOQrxmNrvzEPKd-1YYf2jJ0HMAND6TJmVvSm34U8ZswNCNxOm-kwicsBNhGRP6es3rUg0FHrouFlt3I4AzexNJYIG1VrATSKKJt0GlCPAxmebRhk_ztoPly6v8M5fuV2e3ggW_4kAfuHInAGKK--cmq0Qgp4vrkhU1ZkR', 'width': 3024}]",ChIJI4-u4ftvei4RW7GKqx4RWeI,"{'compound_code': 'FJ82+VV Siswodipuran, Boyolali Regency, Central Java, Indonesia', 'global_code': '6P4GFJ82+VV'}",4.8,ChIJI4-u4ftvei4RW7GKqx4RWeI,"['gym', 'lodging', 'night_club', 'bar', 'spa', 'health', 'restaurant', 'point_of_interest', 'food', 'establishment']",530,https://www.google.com/maps/place/?q=place_id:ChIJI4-u4ftvei4RW7GKqx4RWeI,,
OPERATIONAL,"Dusun IV, Samiran, Selo, Boyolali Regency, Central Java 57363, Indonesia","{'location': {'lat': -7.5007379, 'lng': 110.4613134}, 'viewport': {'northeast': {'lat': -7.499390620107278, 'lng': 110.4626313798927}, 'southwest': {'lat': -7.502090279892721, 'lng': 110.4599317201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Santika Homestay,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102562297023714704276"">A Google User</a>'], 'photo_reference': 'AUGGfZkAulJjBS1ILpgSIRDxczu2rS30aIeKlZ_HIO5hAXjDcOMH_X9CNP6UBg4vADr2R1mPCvQJpbmMWi9eZBODJ9osKKjKOK3bw80B9pShcZZC-3XJmhe2CZVnlGceDcsTJH3zSAaGKoqD77AjrlrSZ2kfnvyZ8QnZg3CCDjTy2I_O3IW2', 'width': 4000}]",ChIJwfXWHItlei4RCqa1F353QFo,"{'compound_code': 'FFX6+PG Samiran, Boyolali Regency, Central Java, Indonesia', 'global_code': '6P4GFFX6+PG'}",4.9,ChIJwfXWHItlei4RCqa1F353QFo,"['lodging', 'point_of_interest', 'establishment']",80,https://www.google.com/maps/place/?q=place_id:ChIJwfXWHItlei4RCqa1F353QFo,,
OPERATIONAL,"Jl. Boulevard Soekarno, Wonosari, Kemiri, Kec. Mojosongo, Kabupaten Boyolali, Jawa Tengah 57482, Indonesia","{'location': {'lat': -7.542939599999999, 'lng': 110.6128859}, 'viewport': {'northeast': {'lat': -7.541608570107277, 'lng': 110.6142867798927}, 'southwest': {'lat': -7.544308229892721, 'lng': 110.6115871201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Frontone Budget Hotel Boyolali,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108521634054810821501"">A Google User</a>'], 'photo_reference': 'AUGGfZmWXQFk6XalWsYde8KVq-FVpyZEFfu6Cbio0zSxcLsH9jUFX82zUl--P1wZwpznx0zPeyd0ZVhIecW6xfO9yc-xBkRGkFi4SamtX5XT4yX8I-Ak40Vs88z_Wmh-pHjvVmi7gD7diYdbJFzuMAiu9jwlQWdkeGGYZtOksoHjqe-IIiJo', 'width': 6000}]",ChIJs63DAA5pei4RbT3NSZ7f4b4,"{'compound_code': 'FJ47+R5 Kemiri, Boyolali Regency, Central Java, Indonesia', 'global_code': '6P4GFJ47+R5'}",4.7,ChIJs63DAA5pei4RbT3NSZ7f4b4,"['lodging', 'point_of_interest', 'establishment']",908,https://www.google.com/maps/place/?q=place_id:ChIJs63DAA5pei4RbT3NSZ7f4b4,,
OPERATIONAL,"Jl. Boyong No.99, Kaliurang, Hargobinangun, Kec. Pakem, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55582, Indonesia","{'location': {'lat': -7.607151899999999, 'lng': 110.4217802}, 'viewport': {'northeast': {'lat': -7.605809320107277, 'lng': 110.4231679298927}, 'southwest': {'lat': -7.608508979892721, 'lng': 110.4204682701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Griya Persada Convention Hotel & Resort Kaliurang,{'open_now': True},"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112389465000879420656"">A Google User</a>'], 'photo_reference': 'AUGGfZlnRf6TRlNfb2K86mNXoXN494wup8NnWBATcES1446oJB3vQJpwGhMypOYnC6KyXzKFjyZMlGafRPzbxy5Rj-Iyeb8d6C7PLXPuJjXceQqZLk6APuFHHHzUU1dpx9YuCgM4lPhkBRcCbZxZBJp29Q9OiEaHr1D9tDHj4zhfzFOaVt6p', 'width': 900}]",ChIJaweQoodXei4RJ3cI3sqaLS0,"{'compound_code': '9CVC+4P Hargobinangun, Sleman Regency, Special Region of Yogyakarta, Indonesia', 'global_code': '6P4G9CVC+4P'}",4.7,ChIJaweQoodXei4RJ3cI3sqaLS0,"['lodging', 'point_of_interest', 'establishment']",2328,https://www.google.com/maps/place/?q=place_id:ChIJaweQoodXei4RJ3cI3sqaLS0,,
OPERATIONAL,"Jalan Ki Kebokanigoro, Dusun I, Samiran, Kec. Selo, Kabupaten Boyolali, Jawa Tengah 57363, Indonesia","{'location': {'lat': -7.5058094, 'lng': 110.4609881}, 'viewport': {'northeast': {'lat': -7.504470170107275, 'lng': 110.4623320298927}, 'southwest': {'lat': -7.507169829892719, 'lng': 110.4596323701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Twin Volcanoes Homestay,,"[{'height': 3070, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101306281316487817463"">A Google User</a>'], 'photo_reference': 'AUGGfZnjf3rfth4FMp0aQpmKvfiGaU9Pcf3-F2HxioUR2XKiFCJ1r0i6nza_KHoVnWduzOviAyS3M2R5WPYNa4sULzCGyfuVT6KgwV8SVyp8tFwwhIdKrs5nypxRMjq94-Q9qbe3a8ieWiuif3JJ-ce324hIzAylIsNtimStzwuHAmnjXEMK', 'width': 2094}]",ChIJb7NiOlhkei4RQAWhhtM7TEg,"{'compound_code': 'FFV6+M9 Samiran, Boyolali Regency, Central Java, Indonesia', 'global_code': '6P4GFFV6+M9'}",4.3,ChIJb7NiOlhkei4RQAWhhtM7TEg,"['lodging', 'point_of_interest', 'establishment']",216,https://www.google.com/maps/place/?q=place_id:ChIJb7NiOlhkei4RQAWhhtM7TEg,,
OPERATIONAL,"FFX6+QGF, Jalan Boyolali-Magelang Jarakan Samiran Selo, Dusun IV, Samiran, Kec. Selo, Kabupaten Boyolali, Jawa Tengah 57363, Indonesia","{'location': {'lat': -7.500562899999999, 'lng': 110.4612891}, 'viewport': {'northeast': {'lat': -7.499193370107278, 'lng': 110.4626373298927}, 'southwest': {'lat': -7.501893029892722, 'lng': 110.4599376701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Cempaka Sari Selo Homestay,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115000651425003150334"">Rusali Sali</a>'], 'photo_reference': 'AUGGfZmn4rG_COmYnfapmzjPWgqTIMgbOggKYMgTKCIf6t-j3JgoT5Jz12IIFGAOT96eRhkrjOKCUog_a6esH62HGpncGwyHz6qT7_ga2J1eW1pXbfrqtuvqdkp9ovZnurzuB8Z3OZ6gMdRWUsDg5cC81SVPyBkqEfvT8hVdtdL8t8fuRCMm', 'width': 4608}]",ChIJmdIwXfdkei4RPSC-YkuPnVQ,,4.3,ChIJmdIwXfdkei4RPSC-YkuPnVQ,"['lodging', 'point_of_interest', 'establishment']",19,https://www.google.com/maps/place/?q=place_id:ChIJmdIwXfdkei4RPSC-YkuPnVQ,,
OPERATIONAL,"Dusun 2, Ngagrong, Ampel, Boyolali Regency, Central Java 57352, Indonesia","{'location': {'lat': -7.460314599999999, 'lng': 110.4804643}, 'viewport': {'northeast': {'lat': -7.458877320107278, 'lng': 110.4818206298927}, 'southwest': {'lat': -7.461576979892722, 'lng': 110.4791209701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,KEMA MERBABU Glamour Camping,{'open_now': True},"[{'height': 3648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117225607755069091838"">A Google User</a>'], 'photo_reference': 'AUGGfZnmqkdusr7RrODuT4H3wNj0Q19-TX3RJmUcvhJE_1N5fSXIaBlTP5Qktesh0VQUd6n_p1jXt1e8qWD8DYRP8N5uUk_GENYlJakJpX9pqBrjnIxA3jdGbqGe3oeXjSA6mbqgwR9YZo99skQ0SxqDleWDI-SelVDsVI_XGqD4pGtXd5Zv', 'width': 5472}]",ChIJoS-41iR7ei4RFRDDkhC3cr8,"{'compound_code': 'GFQJ+V5 Ngagrong, Boyolali Regency, Central Java, Indonesia', 'global_code': '6P4GGFQJ+V5'}",4.6,ChIJoS-41iR7ei4RFRDDkhC3cr8,"['lodging', 'point_of_interest', 'establishment']",442,https://www.google.com/maps/place/?q=place_id:ChIJoS-41iR7ei4RFRDDkhC3cr8,,
OPERATIONAL,"Jl. Magelang - Boyolali, Dusun IV, Samiran, Kec. Selo, Kabupaten Boyolali, Jawa Tengah 57363, Indonesia","{'location': {'lat': -7.499264099999999, 'lng': 110.4611804}, 'viewport': {'northeast': {'lat': -7.497915620107278, 'lng': 110.4624943798927}, 'southwest': {'lat': -7.500615279892722, 'lng': 110.4597947201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Oemah Selo Homestay,,"[{'height': 2016, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115771199969891181139"">Ruzdy Prazetya</a>'], 'photo_reference': 'AUGGfZkmoTvJGsLFNjkxp1RISsc71mPg9-E23ykRTyu8uRIBOIgdy0LphxgBZp4dB6wsdl0dXU-QZ79LbxkjRHLWk7IGTYmLgjErHsWWiLXTAJiOs8LC-pqF80fn5HbfOe_rZJcU7orhJRNK5O5mip46RB_GY40VQPaSDqOD6Vc1e--Iz446', 'width': 4592}]",ChIJ729eFNxlei4REXrrXheC8o0,"{'compound_code': 'GF26+7F Samiran, Boyolali Regency, Central Java, Indonesia', 'global_code': '6P4GGF26+7F'}",4.8,ChIJ729eFNxlei4REXrrXheC8o0,"['lodging', 'point_of_interest', 'establishment']",28,https://www.google.com/maps/place/?q=place_id:ChIJ729eFNxlei4REXrrXheC8o0,,
OPERATIONAL,"Dusun IV, Samiran, Selo, Boyolali Regency, Central Java 57363, Indonesia","{'location': {'lat': -7.498951600000001, 'lng': 110.4606459}, 'viewport': {'northeast': {'lat': -7.497629270107278, 'lng': 110.4619963798927}, 'southwest': {'lat': -7.500328929892722, 'lng': 110.4592967201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Pondok Merapi Selo Homestay,,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118269116714340940555"">A Google User</a>'], 'photo_reference': 'AUGGfZm7HAShzSd9456qQ7SPgWJINm_01g3uAclvw2W-uCRV2oglyi8HOSHx0vUNuu9YKCEdv8i2oURcvhkNxoG000IEIxzdsxHcZQGGBrJlG_5ekrdTqwf1xwQhEf7Nlzr0-p3wy4o9HGSz32-_Z-Jmjc3dju6N3R4T8Pm_rx7dWUgBu4JE', 'width': 1280}]",ChIJg1VxAvpkei4RurSUFcWqPy8,"{'compound_code': 'GF26+C7 Samiran, Boyolali Regency, Central Java, Indonesia', 'global_code': '6P4GGF26+C7'}",4.5,ChIJg1VxAvpkei4RurSUFcWqPy8,"['lodging', 'point_of_interest', 'establishment']",622,https://www.google.com/maps/place/?q=place_id:ChIJg1VxAvpkei4RurSUFcWqPy8,,
OPERATIONAL,"Jalan Boyolali-Magelang Jarakan Samiran Selo, Dusun IV, Samiran, Kec. Selo, Kabupaten Boyolali, Jawa Tengah 57363, Indonesia","{'location': {'lat': -7.4988131, 'lng': 110.46095}, 'viewport': {'northeast': {'lat': -7.497455520107278, 'lng': 110.4623661298927}, 'southwest': {'lat': -7.500155179892722, 'lng': 110.4596664701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,New nuances Homestay,{'open_now': True},"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105065639620675202295"">gatuk witjaksono</a>'], 'photo_reference': 'AUGGfZnX5jpriIhCiRAYJ-m7E2JggLBc-NvLluJUACC3FmWUHIBlY7RUzqyK2ITuqnLaEqNrg6o-zGb9e3fcXgdnAhb1cj01CLxAyl3es9dwo__sgTEDxvjxxEWi7KiNs4N9JGj7rOmgpDgg_M1yqROlFTa9rL5vA1nHAzVkj59lS2eVebgq', 'width': 4000}]",ChIJubzGTPdkei4R_ebzw5-VYAI,"{'compound_code': 'GF26+F9 Samiran, Boyolali Regency, Central Java, Indonesia', 'global_code': '6P4GGF26+F9'}",4.9,ChIJubzGTPdkei4R_ebzw5-VYAI,"['lodging', 'point_of_interest', 'establishment']",272,https://www.google.com/maps/place/?q=place_id:ChIJubzGTPdkei4R_ebzw5-VYAI,,
OPERATIONAL,"Jl. Merbabu No.31, RT.003/RW.003, Bayanan, Siswodipuran, Kec. Boyolali, Kabupaten Boyolali, Jawa Tengah 57311, Indonesia","{'location': {'lat': -7.5324599, 'lng': 110.5986271}, 'viewport': {'northeast': {'lat': -7.530747670107277, 'lng': 110.5998716298927}, 'southwest': {'lat': -7.533447329892721, 'lng': 110.5971719701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Heritage Hotel Boyolali,,"[{'height': 3376, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110397786588046170421"">A Google User</a>'], 'photo_reference': 'AUGGfZmD3QzC8Z5mVRbvIwPY7krpj3bvpEmzxwYWt0f7tTSYaV6nyKcPqcm5GaK0w_v6faKhg8a3ToDBGVbAcgpQ8J5qUJ1njMCOZLFyZ_8N_THynEUYEiupjpt4L6s5TXC93yjHF-AfRousJd0mgWc4KsJrsvMFYprH07M5nBB4nq0Q6h_P', 'width': 6000}]",ChIJd7Kcx7Zuei4RFCY3lEHYwUw,"{'compound_code': 'FH9X+2C Siswodipuran, Boyolali Regency, Central Java, Indonesia', 'global_code': '6P4GFH9X+2C'}",4.3,ChIJd7Kcx7Zuei4RFCY3lEHYwUw,"['lodging', 'point_of_interest', 'establishment']",341,https://www.google.com/maps/place/?q=place_id:ChIJd7Kcx7Zuei4RFCY3lEHYwUw,,
OPERATIONAL,"Jalan Raya Boyolali-Semarang No.KM 4, Dusun 2, Randusari, Kec. Teras, Kabupaten Boyolali, Jawa Tengah 57372, Indonesia","{'location': {'lat': -7.537367199999999, 'lng': 110.6389486}, 'viewport': {'northeast': {'lat': -7.535967020107277, 'lng': 110.6402947298927}, 'southwest': {'lat': -7.538666679892721, 'lng': 110.6375950701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,HOTEL BOYOLALI INN,{'open_now': True},"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115060455704010255133"">A Google User</a>'], 'photo_reference': 'AUGGfZkLBYfo6aFfOhYA28Z_s8689pwFCmhRrpZ3jogVBBFoT-bl_oRTzQraXOgFQ7I7z7RQQ5RM9YOiY8d1HcXuDYTxevji_35ylniFiay1OoWGjS7Bo-B2O2a-tNGIHIZEumu0EUZVY6t2Hst6JoEmKvNWZP7VSbE3IBt0hhHvB8n69kvN', 'width': 1024}]",ChIJK4AqHttrei4R8pizzTVh3Hg,"{'compound_code': 'FJ7Q+3H Randusari, Boyolali Regency, Central Java, Indonesia', 'global_code': '6P4GFJ7Q+3H'}",4.4,ChIJK4AqHttrei4R8pizzTVh3Hg,"['lodging', 'point_of_interest', 'establishment']",88,https://www.google.com/maps/place/?q=place_id:ChIJK4AqHttrei4R8pizzTVh3Hg,,
OPERATIONAL,"Jl. Perintis Kemerdekaan No.9, Area Sawah/Kebun, Siswodipuran, Kec. Mojosongo, Kabupaten Boyolali, Jawa Tengah 57311, Indonesia","{'location': {'lat': -7.5419163, 'lng': 110.6083766}, 'viewport': {'northeast': {'lat': -7.540544570107278, 'lng': 110.6096801798927}, 'southwest': {'lat': -7.543244229892721, 'lng': 110.6069805201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Pondok Asri Boyolali,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100971962882101280096"">Fakhru Rozi</a>'], 'photo_reference': 'AUGGfZkXmv2N785Co6nmDdYt_10ZRLmBHL0Q2fgmUqELf_uDAYau9U3UkKrJvdouqXgtxktk_ikPO9VVSUByLrDfUUn-TaEo-O1flgqfut8hwYYLYuxp0iEfbe4zpA7xeeHrc1F_PfyYJAkE7zdr3LLhZihweLIQ5QmaV6qcWPjldVx7-RjH', 'width': 1920}]",ChIJF9VBp05pei4R1ylVYle8UWQ,"{'compound_code': 'FJ55+69 Siswodipuran, Boyolali Regency, Central Java, Indonesia', 'global_code': '6P4GFJ55+69'}",4.1,ChIJF9VBp05pei4R1ylVYle8UWQ,"['lodging', 'point_of_interest', 'establishment']",944,https://www.google.com/maps/place/?q=place_id:ChIJF9VBp05pei4R1ylVYle8UWQ,,
OPERATIONAL,"Jl. Profesor Soeharso No.7, Dusun 2, Kiringan, Kec. Boyolali, Kabupaten Boyolali, Jawa Tengah 57314, Indonesia","{'location': {'lat': -7.515625500000001, 'lng': 110.5947007}, 'viewport': {'northeast': {'lat': -7.51448547010728, 'lng': 110.5957514798927}, 'southwest': {'lat': -7.517185129892724, 'lng': 110.5930518201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,HOTEL PURI MERBABU (NEW),{'open_now': True},"[{'height': 854, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106347737420949678728"">A Google User</a>'], 'photo_reference': 'AUGGfZldjqwxsK2H-GweDjEWd_5yent0duLb_RwWcs_CCVOEA3LXiJOPNgbd8u9LZk8k_8ktK8NtlU0fBoC12M2dOlpVROgAnk9TopgpgkGR36d-NlQFOTj97avXOmYQ-9Y4yTHrU0OEye4Z5jZeKsLFU6Fxmb8zgkuj498qyPGSpRP4T4wk', 'width': 1280}]",ChIJB64_HJVuei4R-mX0hltZJg8,"{'compound_code': 'FHMV+PW Kiringan, Boyolali Regency, Central Java, Indonesia', 'global_code': '6P4GFHMV+PW'}",4.0,ChIJB64_HJVuei4R-mX0hltZJg8,"['lodging', 'point_of_interest', 'establishment']",168,https://www.google.com/maps/place/?q=place_id:ChIJB64_HJVuei4R-mX0hltZJg8,,
