business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,url,permanently_closed
OPERATIONAL,"Jl. Percetakan Negara V No.107, Rawasari, Kec. Cemp. Putih, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10570, Indonesia","{'location': {'lat': -6.1906605, 'lng': 106.8581353}, 'viewport': {'northeast': {'lat': -6.189294770107277, 'lng': 106.8595131798927}, 'southwest': {'lat': -6.191994429892721, 'lng': 106.8568135201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Singgahsini Salemba Cempaka Putih,,ChIJB1Ap9lv0aS4R0V5tjOawvsE,"{'compound_code': 'RV55+P7 Rawasari, Central Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RV55+P7'}",0.0,ChIJB1Ap9lv0aS4R0V5tjOawvsE,"['lodging', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJB1Ap9lv0aS4R0V5tjOawvsE,
OPERATIONAL,"No. 2 Jalan Jend Ahmad Yani, RT.13/RW.2, East Cempaka Putih, Jakarta, Central Jakarta City, Jakarta 13110, Indonesia","{'location': {'lat': -6.186323, 'lng': 106.87529}, 'viewport': {'northeast': {'lat': -6.184974070107278, 'lng': 106.8766573798927}, 'southwest': {'lat': -6.187673729892722, 'lng': 106.8739577201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,NIDA Rooms Ahmad Yani Cempaka,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116061764302274407713"">A Google User</a>'], 'photo_reference': 'AUGGfZleYcs0vwPD8AtksGcRMJog3ZO11q9ikM-O64O0wFZuZ7Oy_7t6LTuIQ-KULU7rgusPUzRJ1DtYp8zbvtjohV3VXhyWr7EAR6D5LbXPx7vQMlylZ5ISX0LENMIOpMbk1PRUdeNM6LH4ZYYedZQO67Y4BPILyn9KQOjy4O4eqMU9mfPT', 'width': 4160}]",ChIJRyEUQPD0aS4REGgFdAfsFCo,"{'compound_code': 'RV7G+F4 East Cempaka Putih, Central Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RV7G+F4'}",5.0,ChIJRyEUQPD0aS4REGgFdAfsFCo,"['lodging', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJRyEUQPD0aS4REGgFdAfsFCo,
OPERATIONAL,"Jl. Letjen Suprapto No.66-67, RT.16/RW.5, Cemp. Putih Bar., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10640, Indonesia","{'location': {'lat': -6.1682618, 'lng': 106.8704315}, 'viewport': {'northeast': {'lat': -6.166920220107277, 'lng': 106.8717870298927}, 'southwest': {'lat': -6.169619879892721, 'lng': 106.8690873701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz Syariah @ MN One Cempaka Putih,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114195841372532026237"">A Google User</a>'], 'photo_reference': 'AUGGfZmNdM2DHOZ6l0sOG9YBcwcwHZjVBXRvnKAcFPqJrs6JWs1JgwpOAgOwYFvWDT_m06v6b-fesf5Amo2houpcWQYa6PCtTFKT0to5XTqQ8SSm_gld4S008KNsOGULpTcLZqnFhbfXcIc8RuNwuHjUHW8KOHqU2_2Ypr2T77ulyq6jyYNt', 'width': 900}]",ChIJQ3o_xGD1aS4RZqqJMva9Fl4,"{'compound_code': 'RVJC+M5 West Cempaka Putih, Central Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RVJC+M5'}",3.1,ChIJQ3o_xGD1aS4RZqqJMva9Fl4,"['lodging', 'point_of_interest', 'establishment']",9,,https://www.google.com/maps/place/?q=place_id:ChIJQ3o_xGD1aS4RZqqJMva9Fl4,
OPERATIONAL,"Jl. Percetakan Negara No.1, Rawasari, Kec. Cemp. Putih, Jakarta, Daerah Khusus Ibukota Jakarta 10560, Indonesia","{'location': {'lat': -6.188348899999999, 'lng': 106.8633718}, 'viewport': {'northeast': {'lat': -6.187005320107279, 'lng': 106.8647139298927}, 'southwest': {'lat': -6.189704979892722, 'lng': 106.8620142701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO Life 1609 Rawasari Residence,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111640276122581216991"">A Google User</a>'], 'photo_reference': 'AUGGfZmaItUEmHO19DeaBeFgvOrcXVaRj6P4e8kCCKeKKUHzML7DTgWLFAaFN2oVqnlS6uzE6gbpf_1QmCoCTK-k0t-1ARNneGF-Ljh34HArlep3OShGffPSHlJu5z9qs_7juSJz6knbU_Jx-7DjN8nOCcV6FqKrHq2t7hJoYVL8iK-f5bGs', 'width': 640}]",ChIJk_EX9Vj0aS4RxcZbyjQjJVw,"{'compound_code': 'RV67+J9 Rawasari, Central Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RV67+J9'}",3.0,ChIJk_EX9Vj0aS4RxcZbyjQjJVw,"['lodging', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJk_EX9Vj0aS4RxcZbyjQjJVw,
OPERATIONAL,"Jl. Cemp. Putih Tengah No.53, Cemp. Putih Tim., Kec. Cemp. Putih, Jakarta, Daerah Khusus Ibukota Jakarta 10510, Indonesia","{'location': {'lat': -6.174572899999999, 'lng': 106.8646633}, 'viewport': {'northeast': {'lat': -6.173192570107278, 'lng': 106.8659947798927}, 'southwest': {'lat': -6.175892229892722, 'lng': 106.8632951201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Guest House C53,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116838733978124882640"">Julietta pangaribuan</a>'], 'photo_reference': 'AUGGfZmIVnLHGb8_OaUJdpI5QYBs5hVyFvZd1aQ-q-r0KA4Sb2eMHgZ07PczKr_F78M3L6Vy9FHp-pl8RhBiQHYOWJ1P2xJWQtr6KF65_XAqFhmFLtoHp7mLPIv6StfR9BvmGSsWvCew-EGwl-d4HkxNpxWIMkTPw4JBHLHjpnPdPKs9YovM', 'width': 4000}]",ChIJfxhzZjT1aS4R46seMQcHt4s,"{'compound_code': 'RVG7+5V East Cempaka Putih, Central Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RVG7+5V'}",4.4,ChIJfxhzZjT1aS4R46seMQcHt4s,"['lodging', 'point_of_interest', 'establishment']",22,,https://www.google.com/maps/place/?q=place_id:ChIJfxhzZjT1aS4R46seMQcHt4s,
OPERATIONAL,"3, Jl. Percetakan Negara VI No.5A, RT.3/RW.3, Rawasari, Kec. Cemp. Putih, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10570, Indonesia","{'location': {'lat': -6.191023899999999, 'lng': 106.8599226}, 'viewport': {'northeast': {'lat': -6.189661520107277, 'lng': 106.8613408298927}, 'southwest': {'lat': -6.192361179892721, 'lng': 106.8586411701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kost amanah,"[{'height': 2336, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104211855687317416754"">A Google User</a>'], 'photo_reference': 'AUGGfZnPGqqf57Ah0pvj1kAWozL7FtSe0ZxYMirLr-qMpH2dLafgx8YBZesJDXt_O8iI4jY0iY1ugzfFM85l4ZhVoo_MA5_cCKZnPlONpZM4GDeDtx7vSxttx___Dn-oy7CshacH9jLTzBdpNFwaDzgEM3RHi9hInnutEKY1EO769UCvcof2', 'width': 4160}]",ChIJIcHPV4j1aS4RjOVYHUbzV7U,"{'compound_code': 'RV55+HX Rawasari, Central Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RV55+HX'}",4.5,ChIJIcHPV4j1aS4RjOVYHUbzV7U,"['lodging', 'point_of_interest', 'establishment']",49,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJIcHPV4j1aS4RjOVYHUbzV7U,
OPERATIONAL,"Jl. Pulomas Jaya Via, Jl. Kayu Putih Raya, RT.3/RW.16, Kayu Putih, Pulo Gadung, East Jakarta City, Jakarta 13210, Indonesia","{'location': {'lat': -6.1774477, 'lng': 106.8907122}, 'viewport': {'northeast': {'lat': -6.176068320107277, 'lng': 106.8920989298927}, 'southwest': {'lat': -6.178767979892721, 'lng': 106.8893992701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sleepzzz Hotel Pulomas,"[{'height': 667, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103435647964769832205"">riza ansh</a>'], 'photo_reference': 'AUGGfZle84j-mKbhsvK7StHXYEAr5eqjHXGzUf139WQrpIXc4Pn3LINrkv_NmjHIL7NEzDMHtZP3_h0wdEnfjBRaCDVymum-XRurH2S54_vMxIV_qbtRF1d6nyMLbUQzGHoBGaka_VazROtFoNFbcd9wtKT31vaK2PIJRGirG_maMMGUzYWV', 'width': 1000}]",ChIJx46v9on1aS4RpHoJYsAWfpY,"{'compound_code': 'RVFR+27 Kayu Putih, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RVFR+27'}",4.0,ChIJx46v9on1aS4RpHoJYsAWfpY,"['lodging', 'point_of_interest', 'establishment']",244,,https://www.google.com/maps/place/?q=place_id:ChIJx46v9on1aS4RpHoJYsAWfpY,
OPERATIONAL,"Jl. Cempaka Putih Timur VII No.20 4, RT.4/RW.7, Cemp. Putih Tim., Kec. Cemp. Putih, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10510, Indonesia","{'location': {'lat': -6.173979099999999, 'lng': 106.8740712}, 'viewport': {'northeast': {'lat': -6.172631570107278, 'lng': 106.8754067798927}, 'southwest': {'lat': -6.175331229892722, 'lng': 106.8727071201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Ms residence & lava choco drink,"[{'height': 728, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118327680026413106103"">Vitri Zizah</a>'], 'photo_reference': 'AUGGfZnqYUucXgm0-d934GQSShggvwkncfvz0FMgRacT0pX_aNGSyy_-tMRrdH7SJQMcTObjOz-JRoK2MBgSINlbGRV9lbkKvYXLEY5e-mQZ3azpBmHzy-BLkcBaeQWfHi75MFrkou8ybcU-zB5M3mnHzW8sLL97dWHXLrR2YsJT8hRxkoOt', 'width': 1060}]",ChIJ3YEcZsP1aS4RnXdvHCTb6eU,"{'compound_code': 'RVGF+CH East Cempaka Putih, Central Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RVGF+CH'}",1.0,ChIJ3YEcZsP1aS4RnXdvHCTb6eU,"['lodging', 'point_of_interest', 'establishment']",1,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ3YEcZsP1aS4RnXdvHCTb6eU,
OPERATIONAL,"Jl. Letjen Suprapto No.62 8, RT.8/RW.3, Cemp. Putih Bar., Jakarta, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10640, Indonesia","{'location': {'lat': -6.1724853, 'lng': 106.8630469}, 'viewport': {'northeast': {'lat': -6.171076970107278, 'lng': 106.8643711298927}, 'southwest': {'lat': -6.173776629892722, 'lng': 106.8616714701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,NIDA Rooms Central Jakarta Senen Market at d'Arcici Hotel,,ChIJ42YwWqr1aS4RvTSjrVo5IMc,"{'compound_code': 'RVH7+26 West Cempaka Putih, Central Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RVH7+26'}",0.0,ChIJ42YwWqr1aS4RvTSjrVo5IMc,"['lodging', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJ42YwWqr1aS4RvTSjrVo5IMc,
OPERATIONAL,"Jl. Rawasari Sel. No.12 6, RT.6/RW.1, Cemp. Putih Tim., Kec. Cemp. Putih, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10510, Indonesia","{'location': {'lat': -6.1835619, 'lng': 106.8697158}, 'viewport': {'northeast': {'lat': -6.182240020107279, 'lng': 106.8709902298927}, 'southwest': {'lat': -6.184939679892723, 'lng': 106.8682905701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Apartment Green Pramuka by Gugi Room,,ChIJuaOClvn0aS4RqrQV5Jzaivc,"{'compound_code': 'RV89+HV East Cempaka Putih, Central Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RV89+HV'}",0.0,ChIJuaOClvn0aS4RqrQV5Jzaivc,"['lodging', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJuaOClvn0aS4RqrQV5Jzaivc,
OPERATIONAL,"Jl. Batu Pirus No.8B, RT.1/RW.10, Kayu Putih, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13210, Indonesia","{'location': {'lat': -6.181629999999999, 'lng': 106.8818913}, 'viewport': {'northeast': {'lat': -6.180270620107278, 'lng': 106.8832705798927}, 'southwest': {'lat': -6.182970279892722, 'lng': 106.8805709201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Guest house of URP,"[{'height': 1040, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100554666479110225864"">beby aja</a>'], 'photo_reference': 'AUGGfZl2YB3B1e_cF0BxKVTSj_fVHn9gd2x7ueoI_7WlxYfpFvrXXvuUL7phy68fiDofEglO_zW0KpZxl6xUu9LvM4otxnC4lrM73sD2TJZiN7-3CDWXjyBMSjFa9zxuCpLgdnUAHbw2CoeH823LsyaO8ykrEnoQyCA_oQeB684mFPu3kCvG', 'width': 780}]",ChIJV5NeGwP1aS4RxFl3iWxn1tY,"{'compound_code': 'RV9J+9Q Kayu Putih, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RV9J+9Q'}",4.7,ChIJV5NeGwP1aS4RxFl3iWxn1tY,"['lodging', 'point_of_interest', 'establishment']",13,,https://www.google.com/maps/place/?q=place_id:ChIJV5NeGwP1aS4RxFl3iWxn1tY,
OPERATIONAL,"Graha tobin, Gg. Cemp. Baru Timur VI No.1, RT.12/RW.5, Cemp. Baru, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10640, Indonesia","{'location': {'lat': -6.167865300000001, 'lng': 106.8680355}, 'viewport': {'northeast': {'lat': -6.166493870107279, 'lng': 106.8693777798927}, 'southwest': {'lat': -6.169193529892723, 'lng': 106.8666781201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Graha Tobin,"[{'height': 1106, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113868838406152257371"">A Google User</a>'], 'photo_reference': 'AUGGfZlYWCF1qhGrGVQaVmIzpC5FkRnVvgr1ZMDGWwpmJStbUP_cmxrcKcd8Xrvv-NcoAKB_c0-LDG2pdTOqnsUPWxsn0D9AkzJO5xXHUTZ8iBpyi2cL9tUexDqazHjFl09c9eIHXYcb6zbiJFMyP3HQSOwt8LWRzx4q_xhLc9RLmKMH_o2y', 'width': 843}]",ChIJ54UYHQf1aS4R2jglhRTKunY,"{'compound_code': 'RVJ9+V6 Cempaka Baru, Central Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RVJ9+V6'}",4.3,ChIJ54UYHQf1aS4R2jglhRTKunY,"['lodging', 'point_of_interest', 'establishment']",173,,https://www.google.com/maps/place/?q=place_id:ChIJ54UYHQf1aS4R2jglhRTKunY,
OPERATIONAL,"Jl. Cempaka Putih Timur XXIV No.74, RT.6/RW.3, Cemp. Putih Tim., Kec. Cemp. Putih, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10510, Indonesia","{'location': {'lat': -6.180028, 'lng': 106.874124}, 'viewport': {'northeast': {'lat': -6.178688370107277, 'lng': 106.8755945798927}, 'southwest': {'lat': -6.181388029892721, 'lng': 106.8728949201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,PAPAGO GUEST HOUSE,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108876030890008998772"">A Google User</a>'], 'photo_reference': 'AUGGfZnKXWpuXg8EqoRPMV6MDrsJZTxnuDcSZCf_iUJMnmqa3MCYv5U-7gk7UXk-ly_FMk1VxddzgrgyAl_jmb7l2agqeVEwhyJMUoFuNWPsy4E-k3IFF45P5WENkqUR2zqQj6wtLxqz216_97uB025uDBSj4mdFC0aWg9UOQGAV2ort7Phv', 'width': 960}]",ChIJ0ZFvE-n1aS4RHwkrIhQnzQM,"{'compound_code': 'RV9F+XJ East Cempaka Putih, Central Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RV9F+XJ'}",3.2,ChIJ0ZFvE-n1aS4RHwkrIhQnzQM,"['lodging', 'point_of_interest', 'establishment']",14,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJ0ZFvE-n1aS4RHwkrIhQnzQM,
OPERATIONAL,"Jalan Ruko Cempaka Mas Graha Cempaka Mas Tower E1 Floor 18 No. 9, RW.8, Sumur Batu, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10640, Indonesia","{'location': {'lat': -6.1640926, 'lng': 106.8762}, 'viewport': {'northeast': {'lat': -6.162730920107277, 'lng': 106.8775893798927}, 'southwest': {'lat': -6.165430579892721, 'lng': 106.8748897201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,yuamteput's house,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100060105177986447224"">opik kan</a>'], 'photo_reference': 'AUGGfZlR3Rl6fBkznKyGHYfPYZxRSMz_Pn_uxCq6pPHRV_lnsKjKKMqgYzeK3E-bg9-0X37ai_9hi-txwhDewNolhIyflNQUZpKour92aOQ5Lk8IgZOHTP5iI9oPYplNeudBBZN3pmMLSQfmX4qVBRs2_gebQHhd-H7bpdvT4HFQ6LaJ_sqB', 'width': 4096}]",ChIJfa5d-g_1aS4RlhdYsXeaJxw,"{'compound_code': 'RVPG+9F Sumur Batu, Central Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RVPG+9F'}",4.2,ChIJfa5d-g_1aS4RlhdYsXeaJxw,"['lodging', 'point_of_interest', 'establishment']",5,,https://www.google.com/maps/place/?q=place_id:ChIJfa5d-g_1aS4RlhdYsXeaJxw,
OPERATIONAL,"Jalan Utan Kayu Raya.56, Jl. Utan Kayu Raya No.56, RT.12/RW.6, Utan Kayu Utara, Kec. Matraman, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13120, Indonesia","{'location': {'lat': -6.193811999999999, 'lng': 106.8671524}, 'viewport': {'northeast': {'lat': -6.192377470107278, 'lng': 106.8685058298927}, 'southwest': {'lat': -6.195077129892722, 'lng': 106.8658061701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,HOTEL SALEH,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107930017771911421435"">A Google User</a>'], 'photo_reference': 'AUGGfZl6dBQ6GDrCd0P6ZyxvzAah9wF8cRRABq4yvzWkozQE5HjHZBp4e5kiD4nmK5a5UmS5TduevwsGywbUOk8HM2Onmqn9QJNF0y_k4ebEwfm88j4oufQYzX_M1UIpn8vCgE2KNoR10lqmt1Vuy3zQmWT0VbOKtEgcQTFilZNaO4nTKsH9', 'width': 1280}]",ChIJSw0KGvX0aS4RI8V68BruvwA,"{'compound_code': 'RV48+FV North Utan Kayu, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RV48+FV'}",3.5,ChIJSw0KGvX0aS4RI8V68BruvwA,"['lodging', 'point_of_interest', 'establishment']",489,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJSw0KGvX0aS4RI8V68BruvwA,
OPERATIONAL,"Jl. Paseban Raya No.59, RT.2/RW.7, Senen, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10440, Indonesia","{'location': {'lat': -6.190804, 'lng': 106.8531064}, 'viewport': {'northeast': {'lat': -6.189462470107277, 'lng': 106.8544535798927}, 'southwest': {'lat': -6.192162129892721, 'lng': 106.8517539201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Super OYO 1524 D' Paseban,"[{'height': 1706, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104062158606632127782"">Nonny Chairiyanti</a>'], 'photo_reference': 'AUGGfZmdqxd3fmaUPpNZVN7jUc_zrOFWpv8BKKQdPbuwJInD2dOeUILamek1vkD2p_0yIGERsMl88j0LBRaDPx_9NNEBQV0kIFefIRwYES8Q12IU2Z0a7s8T4OIhuEehykCfCqPefmbbxAiY961AV5rM3nZECkvSSFyMKCtmPcIvaoELePRo', 'width': 2560}]",ChIJyVdVFTX0aS4R5JyEcSCeVPA,"{'compound_code': 'RV53+P7 Paseban, Central Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RV53+P7'}",3.7,ChIJyVdVFTX0aS4R5JyEcSCeVPA,"['lodging', 'point_of_interest', 'establishment']",645,,https://www.google.com/maps/place/?q=place_id:ChIJyVdVFTX0aS4R5JyEcSCeVPA,
OPERATIONAL,"Jl. Green Pramuka City No.1, RT.16/RW.9, Rawasari, Kec. Cemp. Putih, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10570, Indonesia","{'location': {'lat': -6.188664999999999, 'lng': 106.8740989}, 'viewport': {'northeast': {'lat': -6.187280270107277, 'lng': 106.8754483798927}, 'southwest': {'lat': -6.189979929892721, 'lng': 106.8727487201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedLiving Apartemen @ Jalan Pramuka - Aokla Property,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116231160888058581316"">A Google User</a>'], 'photo_reference': 'AUGGfZlpY6CE_i-1etMWJjHlM4UAjKMr5QHTFr-7mCOfprLJelg10WEUgQ-XpusfpOdQtXrXVCDJU8WEmXLveezGyQbhcqPgqibhOgRLuz1urtFH5ttK4mvEJmSD9mNpNsuPsku-nGzgj6x3v-rmgtX0xzlBdTS2y_-T2MQFCsWB2Vzcc43k', 'width': 900}]",ChIJ_R405VP1aS4RSxWwQpFewOs,"{'compound_code': 'RV6F+GJ Rawasari, Central Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RV6F+GJ'}",1.0,ChIJ_R405VP1aS4RSxWwQpFewOs,"['lodging', 'point_of_interest', 'establishment']",4,,https://www.google.com/maps/place/?q=place_id:ChIJ_R405VP1aS4RSxWwQpFewOs,
OPERATIONAL,"Jl. Paseban Raya No.59B, RT.3/RW.7, Paseban, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10440, Indonesia","{'location': {'lat': -6.19068, 'lng': 106.853138}, 'viewport': {'northeast': {'lat': -6.189458270107278, 'lng': 106.8544466298927}, 'southwest': {'lat': -6.192157929892722, 'lng': 106.8517469701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Dpaseban Jakarta Mitra RedDoorz,"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116766026028359844527"">A Google User</a>'], 'photo_reference': 'AUGGfZnT0UKVgiSAiCxQ5lPuKu3hUhi5ngk1VQaYnoEFoeYhNVpbZL2rHp4wfbSj3va4tMFzR9Scmkvd5f-A15qm7sg4u9u_tcSvTFiFLN962P3fAw0dIPZ7FsjGHcp8S5qs6KlPRFRwGoaa5DxkI_KeR4nWuAoZiXW6orjsy9dXP-c5oI-p', 'width': 720}]",ChIJ27preW31aS4RNiAH8mh7FWQ,"{'compound_code': 'RV53+P7 Paseban, Central Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RV53+P7'}",4.9,ChIJ27preW31aS4RNiAH8mh7FWQ,"['lodging', 'point_of_interest', 'establishment']",8,,https://www.google.com/maps/place/?q=place_id:ChIJ27preW31aS4RNiAH8mh7FWQ,
OPERATIONAL,"Jl. Pramuka No.14, RT.1/RW.1, Utan Kayu Utara, Kec. Matraman, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13120, Indonesia","{'location': {'lat': -6.1939299, 'lng': 106.8622377}, 'viewport': {'northeast': {'lat': -6.192557120107277, 'lng': 106.8635663298927}, 'southwest': {'lat': -6.195256779892721, 'lng': 106.8608666701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,DC Hotel Utan Kayu,"[{'height': 1944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110230410016629936321"">A Google User</a>'], 'photo_reference': 'AUGGfZkJ_pMuVyakXCxRE6TJL46SkZr8yyGf65e8VcRZD3jW5xwbrMxi9nUffH2ww_WaPFPfXwMUfUCpWuMX-Y_szhSYkurL4lbLLQxW54AqBoXB1UaBZuq0bSMIKi_jRTtr0cjI4DZk5TH71Q6zrNyG1PWl9C21uIhkrU-DOihQGEqVM8VO', 'width': 2592}]",ChIJMTFKsl_0aS4RWh2huJMqISw,"{'compound_code': 'RV46+CW North Utan Kayu, East Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RV46+CW'}",3.7,ChIJMTFKsl_0aS4RWh2huJMqISw,"['lodging', 'point_of_interest', 'establishment']",317,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJMTFKsl_0aS4RWh2huJMqISw,
