business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,url,permanently_closed,price_level
OPERATIONAL,"Kemantren, Godong, Grobogan Regency, Central Java, Indonesia","{'location': {'lat': -7.0245695, 'lng': 110.7752507}, 'viewport': {'northeast': {'lat': -7.023247970107278, 'lng': 110.7765938298927}, 'southwest': {'lat': -7.025947629892721, 'lng': 110.7738941701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz Syariah near Pasar Godong Grobogan,,"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102778904776653094763"">A Google User</a>'], 'photo_reference': 'AUGGfZkxNaOLzcFWXHYDjbS4aA9DhcK6iTmNO9FPofalcUWuRuPBrrI-MqKawqBIG3Qhi9-5F1SDGseJkSjC7w9toszbuYhGikCdvfvUmex-CleQvkHzM4pMRtKbR1j8uVPdibdncH-K7USF2nUJnftcKQMu62ZhJlDL5msVIPVJVk931wY6', 'width': 4000}]",ChIJV9NveAu_cC4RccffXeVZi2c,"{'compound_code': 'XQGG+53 Godong, Grobogan Regency, Central Java, Indonesia', 'global_code': '6P4GXQGG+53'}",4.3,ChIJV9NveAu_cC4RccffXeVZi2c,"['lodging', 'point_of_interest', 'establishment']",44,https://www.google.com/maps/place/?q=place_id:ChIJV9NveAu_cC4RccffXeVZi2c,,
OPERATIONAL,"Jl. Nasional 1, Area Sawah, Mranak, Kec. Wonosalam, Kabupaten Demak, Jawa Tengah 59571, Indonesia","{'location': {'lat': -6.8881188, 'lng': 110.6683372}, 'viewport': {'northeast': {'lat': -6.886797920107277, 'lng': 110.6697274798927}, 'southwest': {'lat': -6.889497579892721, 'lng': 110.6670278201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,HAVEN HOTEL,,"[{'height': 963, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104133833601152936960"">A Google User</a>'], 'photo_reference': 'AUGGfZmEkWg818p1usjx9xNF-aKVbPf4vHPj8jQHr227YxIeZyoargtEAjjOM4S-YgaeZUYLg3_-wC0UL6B0-FVEBKXDF_wU4Y2WtrOeA6TCJBcmsqdvgTcrFJcrz_LCZAqqeF4lhZUCcFXR8mSs-iARMbwczGy2TH0hRSLt__z_dHYMCyE1', 'width': 1600}]",ChIJZ4JLGADrcC4RbSe3NPQRASU,"{'compound_code': '4M69+Q8 Mranak, Demak Regency, Central Java, Indonesia', 'global_code': '6P5G4M69+Q8'}",4.5,ChIJZ4JLGADrcC4RbSe3NPQRASU,"['lodging', 'point_of_interest', 'establishment']",67,https://www.google.com/maps/place/?q=place_id:ChIJZ4JLGADrcC4RbSe3NPQRASU,,
OPERATIONAL,"Jl. Lingkar Barat R. Agil Kusumadya, Area Sawah, Prambatan Lor, Kec. Jati, Kabupaten Kudus, Jawa Tengah 59349, Indonesia","{'location': {'lat': -6.8157565, 'lng': 110.8060306}, 'viewport': {'northeast': {'lat': -6.814487520107279, 'lng': 110.8073173798927}, 'southwest': {'lat': -6.817187179892723, 'lng': 110.8046177201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sapphire Boutique Hotel Kudus,,"[{'height': 2789, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103652522116391439248"">A Google User</a>'], 'photo_reference': 'AUGGfZk9rTwmv0i5PsZVfusoq7nz7uikOv99sPoFLV-8AoAplXo5qmybUMlvThpyu6n2lW0vZx4LPb3cjDVkzxUTvtHU1XA7eiP1vk4AbNiTdCJn6YR7AyZ0ELJpSLWBDHVubAS1JNAiGaER6q__x21OOblWmPztbLi-Sexva9qluS8Op19e', 'width': 3719}]",ChIJHWpFYG7DcC4Rn4JrkoHjk2A,"{'compound_code': '5RM4+MC Prambatan Lor, Kudus Regency, Central Java, Indonesia', 'global_code': '6P5G5RM4+MC'}",4.6,ChIJHWpFYG7DcC4Rn4JrkoHjk2A,"['lodging', 'point_of_interest', 'establishment']",245,https://www.google.com/maps/place/?q=place_id:ChIJHWpFYG7DcC4Rn4JrkoHjk2A,,
OPERATIONAL,"Jl. AKBP Agil Kusumadya No.103, Jatimakmur, Jati Wetan, Kec. Jati, Kabupaten Kudus, Jawa Tengah 59346, Indonesia","{'location': {'lat': -6.839341699999999, 'lng': 110.8193194}, 'viewport': {'northeast': {'lat': -6.838048270107278, 'lng': 110.8207233798927}, 'southwest': {'lat': -6.840747929892721, 'lng': 110.8180237201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sunrise Hotel,,"[{'height': 3947, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106738812106291117508"">A Google User</a>'], 'photo_reference': 'AUGGfZkzT2cfjaTTTtC1w-0PZvMjuBTTtehUGh5MNf8gLd9Ev62PBK5NFkMB_oIQIlSdso--_Xfc1ViV5I3_kxPjMDGCVYkRYv4CSLhfi-2CRAZavbOz0V4-KtKp_Fq8XDvtbGJfuvJqRH8zB7ZsfSrZYOzz9weoVYhypkcAiz1pAUmxB5Hs', 'width': 5921}]",ChIJAxBKFxbFcC4Rd2t3Ms90xA4,"{'compound_code': '5R69+7P Jati Wetan, Kudus Regency, Central Java, Indonesia', 'global_code': '6P5G5R69+7P'}",4.4,ChIJAxBKFxbFcC4Rd2t3Ms90xA4,"['lodging', 'point_of_interest', 'establishment']",195,https://www.google.com/maps/place/?q=place_id:ChIJAxBKFxbFcC4Rd2t3Ms90xA4,,
OPERATIONAL,"Jl. Kol. Sugiono No.40, RT.02/RW.03, Jajar, Purwodadi, Kec. Purwodadi, Kabupaten Grobogan, Jawa Tengah 58111, Indonesia","{'location': {'lat': -7.0796528, 'lng': 110.914455}, 'viewport': {'northeast': {'lat': -7.078296120107278, 'lng': 110.9157051798927}, 'southwest': {'lat': -7.080995779892722, 'lng': 110.9130055201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Padi Inn Hotel Purwodadi,,"[{'height': 4791, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109667907761414001939"">A Google User</a>'], 'photo_reference': 'AUGGfZn0pP5qEgMU5LHX0ra8kV298T_8YTm74hZNMYFfjA4WQ4xIztLt5eMA4SEzkf0bBWcPwrQG9zUcq1fvFrp9EP7cxlOjjtaigGaSJG7P6D_0M9uGVSPCCkEg5A97N26orIqJ1-LK1YlyJ0fbNFd01t6zApzvNpmxVmIhqkabwYZD2HSu', 'width': 3870}]",ChIJG9d5BQCxcC4RAAgAqOujXGs,"{'compound_code': 'WWC7+4Q Purwodadi, Grobogan Regency, Central Java, Indonesia', 'global_code': '6P4GWWC7+4Q'}",4.9,ChIJG9d5BQCxcC4RAAgAqOujXGs,"['lodging', 'point_of_interest', 'establishment']",220,https://www.google.com/maps/place/?q=place_id:ChIJG9d5BQCxcC4RAAgAqOujXGs,,
OPERATIONAL,"Jl. Lingkar Demak No.Km.2, Rw. 6, Botorejo, Kec. Wonosalam, Kabupaten Demak, Jawa Tengah 59571, Indonesia","{'location': {'lat': -6.895022399999999, 'lng': 110.6603257}, 'viewport': {'northeast': {'lat': -6.893627470107276, 'lng': 110.6616558298927}, 'southwest': {'lat': -6.89632712989272, 'lng': 110.6589561701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,FRENO Hotel,,"[{'height': 708, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109189234470670113631"">A Google User</a>'], 'photo_reference': 'AUGGfZkCHRskHGhn7nzPIemfuMYScAp6r-jX0pqsupu1Q9fOU5o0sxI6y_KVtaiX0xsbW-QtAGp_Q0U8DEXHrjuCTYFGrCJcv7V67hlTqD7DoQ1kkhjpCMlU1CCCQYvtDFqLEOI8EkwE0rAwSBXDWYzHvMDC0SN63BanY-SN3MbN-RygcNRK', 'width': 1442}]",ChIJheaNzFrDcC4RfXQRpIENAPY,"{'compound_code': '4M36+X4 Botorejo, Demak Regency, Central Java, Indonesia', 'global_code': '6P5G4M36+X4'}",3.9,ChIJheaNzFrDcC4RfXQRpIENAPY,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",59,https://www.google.com/maps/place/?q=place_id:ChIJheaNzFrDcC4RfXQRpIENAPY,,
OPERATIONAL,"Jl. Pemuda No.77, Nganguk, Kramat, Kec. Kota Kudus, Kabupaten Kudus, Jawa Tengah 59318, Indonesia","{'location': {'lat': -6.8099136, 'lng': 110.8467363}, 'viewport': {'northeast': {'lat': -6.808675620107278, 'lng': 110.8480486798927}, 'southwest': {'lat': -6.811375279892722, 'lng': 110.8453490201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,The Sato Hotel,,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107464893993368285777"">A Google User</a>'], 'photo_reference': 'AUGGfZk8I3HzfrpO7vYTe8Yua3kFjfB3QnRqL9htm1UqHkTZZxSHAyYFW21t4Ec9ovdyvdnWO--TbEz3HLlqYa75igmdXpujqVezNS4UcNpk17DAuJwKpUF4lMX1voi9CuAEsHQ2CV7d1BIGihpcjrPHbotSuEYC35AR3Y47Xgtg2qusckrb', 'width': 3264}]",ChIJGYBHlGzFcC4R6FlgGcS7Xz4,"{'compound_code': '5RRW+2M Kramat, Nganguk, Kudus Regency, Central Java, Indonesia', 'global_code': '6P5G5RRW+2M'}",3.6,ChIJGYBHlGzFcC4R6FlgGcS7Xz4,"['lodging', 'point_of_interest', 'establishment']",266,https://www.google.com/maps/place/?q=place_id:ChIJGYBHlGzFcC4R6FlgGcS7Xz4,,
OPERATIONAL,"Jl. Kyai Jebat No.3, Petengan Selatan, Bintoro, Kec. Demak, Kabupaten Demak, Jawa Tengah 59511, Indonesia","{'location': {'lat': -6.8928929, 'lng': 110.6376712}, 'viewport': {'northeast': {'lat': -6.891528320107278, 'lng': 110.6390518298927}, 'southwest': {'lat': -6.894227979892722, 'lng': 110.6363521701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 90292 Griya Merbotan,,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115198455439522215301"">A Google User</a>'], 'photo_reference': 'AUGGfZm60zDxf7A7ASrtA2Mk9MxsVfeQbscDcuHukklKxeu5_QVGteKDHiGG3cRU2Dw8lAXbZ885gyCWIwJDjZuZtUCjrwFvhAPsuGpe2avkuEGMNqEOyFblA2ie4jngdx14bdivRzaO11QZC01KsEmKL9myh88ZS9CMiUO50RxKNi8nVIq9', 'width': 640}]",ChIJ6463NE3rcC4RjYfjvHdQ_XA,"{'compound_code': '4J4Q+R3 Bintoro, Demak Regency, Central Java, Indonesia', 'global_code': '6P5G4J4Q+R3'}",3.9,ChIJ6463NE3rcC4RjYfjvHdQ_XA,"['lodging', 'point_of_interest', 'establishment']",150,https://www.google.com/maps/place/?q=place_id:ChIJ6463NE3rcC4RjYfjvHdQ_XA,,
OPERATIONAL,"Jl. Tanjung No.14-16, Nganguk, Kramat, Kec. Kota Kudus, Kabupaten Kudus, Jawa Tengah 59312, Indonesia","{'location': {'lat': -6.808199999999999, 'lng': 110.8478684}, 'viewport': {'northeast': {'lat': -6.806842770107278, 'lng': 110.8491909298927}, 'southwest': {'lat': -6.809542429892722, 'lng': 110.8464912701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,@HOM Hotel by Horison,,"[{'height': 2871, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100190475415328572126"">A Google User</a>'], 'photo_reference': 'AUGGfZn2S_6-98e05kld_SKHhRwkuniUN8Hhfz9vrDk8EcZ8V5GoW4KSpZ4zCpx0yEQZiaYaBnojVHFzSto60k5_8ARYBwF3HGyDuGX9LH0uCNUjA4zeJChFslv9mEG9AhxzCX_0-Z--On1_ll4LQ4Af87LCxcN2VOJmzI3V1M3AT4C-379-', 'width': 3828}]",ChIJ6bFD69vEcC4Rp4jxtrG1cJs,"{'compound_code': '5RRX+P4 Kramat, Nganguk, Kudus Regency, Central Java, Indonesia', 'global_code': '6P5G5RRX+P4'}",4.2,ChIJ6bFD69vEcC4Rp4jxtrG1cJs,"['lodging', 'point_of_interest', 'establishment']",4289,https://www.google.com/maps/place/?q=place_id:ChIJ6bFD69vEcC4Rp4jxtrG1cJs,,
OPERATIONAL,"Jl. MT. Haryono No.61, Jajar, Purwodadi, Kec. Purwodadi, Kabupaten Grobogan, Jawa Tengah 58111, Indonesia","{'location': {'lat': -7.078693299999999, 'lng': 110.9150706}, 'viewport': {'northeast': {'lat': -7.077349370107278, 'lng': 110.9165258798927}, 'southwest': {'lat': -7.080049029892722, 'lng': 110.9138262201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Harvest Hotel Purwodadi,{'open_now': True},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108808263368437812652"">A Google User</a>'], 'photo_reference': 'AUGGfZneo5Q6fmtyolY3xlWcDiBqUstAHO3jwkRsIGP-XR0A_Cb0ydhuuPqDUn0i_btLeHYQOp6Lo25siMwLefDAGc6clFECRZu7R_Nur-R2KUxMuzWj3moe-AAAFAgSV_DpykRQW0kpjJWyfkCSwehZsvmR1YhYhMPPBDboGE56aT0C030p', 'width': 1280}]",ChIJWUXwmTexcC4RTcJPQTi8TfE,"{'compound_code': 'WWC8+G2 Purwodadi, Grobogan Regency, Central Java, Indonesia', 'global_code': '6P4GWWC8+G2'}",4.9,ChIJWUXwmTexcC4RTcJPQTi8TfE,"['lodging', 'point_of_interest', 'establishment']",2140,https://www.google.com/maps/place/?q=place_id:ChIJWUXwmTexcC4RTcJPQTi8TfE,,
OPERATIONAL,"Jl. Gajah Mada No.10, Majenang, Kuripan, Kec. Purwodadi, Kabupaten Grobogan, Jawa Tengah 58112, Indonesia","{'location': {'lat': -7.085571, 'lng': 110.8950536}, 'viewport': {'northeast': {'lat': -7.084242020107278, 'lng': 110.8964982798927}, 'southwest': {'lat': -7.086941679892722, 'lng': 110.8937986201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Grand Master Hotel Purwodadi,{'open_now': True},"[{'height': 864, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106738686846588151746"">A Google User</a>'], 'photo_reference': 'AUGGfZlOAnGf9SkOETprTiCQt9oVipoihLdOnCEQGakghoj5tPBQQCLR4fy5PiWKWg8zDaEcFPN5-cy9XH9av6nfmSsEyzoNobqtBEw_SMozMKj-qPYCvkrb_ZupYiV372-DobJuYfHCxLIfa2FDTKDJIXBBY2vpxedtOZ8LrNYVtY-G0-5B', 'width': 1152}]",ChIJLbFXyoS6cC4RPuSBmq7deAc,"{'compound_code': 'WV7W+Q2 Kuripan, Grobogan Regency, Central Java, Indonesia', 'global_code': '6P4GWV7W+Q2'}",4.3,ChIJLbFXyoS6cC4RPuSBmq7deAc,"['lodging', 'point_of_interest', 'establishment']",2312,https://www.google.com/maps/place/?q=place_id:ChIJLbFXyoS6cC4RPuSBmq7deAc,,
OPERATIONAL,"Jl. Raden Sahid, Kadilangu, Kec. Demak, Kabupaten Demak, Jawa Tengah 59517, Indonesia","{'location': {'lat': -6.898956000000001, 'lng': 110.6472002}, 'viewport': {'northeast': {'lat': -6.897427820107279, 'lng': 110.6486514798927}, 'southwest': {'lat': -6.900127479892722, 'lng': 110.6459518201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Penginapan LUMINTU,{'open_now': True},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118102172972518218108"">A Google User</a>'], 'photo_reference': 'AUGGfZmGngDIZyxzu3EHo4ii9spyt6-rCyc_t-uFcJ7MRi-bwVjvNE73xbWZZBaYKFziIuDLcZPMzh6KXXZxoqdrZbCPMEftCwkduXc-mvsnLt52U7aSbC-ObHiy6Ssj5hNy_xhG1X8-QzA2yzbRpotngbCHqPRZV7kItE2kq91MqvuLVUIQ', 'width': 1280}]",ChIJrZfOD8TrcC4RdSoYaTaSq04,"{'compound_code': '4J2W+CV Kadilangu, Demak Regency, Central Java, Indonesia', 'global_code': '6P5G4J2W+CV'}",4.7,ChIJrZfOD8TrcC4RdSoYaTaSq04,"['lodging', 'point_of_interest', 'establishment']",20,https://www.google.com/maps/place/?q=place_id:ChIJrZfOD8TrcC4RdSoYaTaSq04,,
OPERATIONAL,"Jl. Lkr. Bar. Kudus, RT.9/RW.1, Garong Kidul, Garung Kidul, Kec. Kaliwungu, Kabupaten Kudus, Jawa Tengah 59332, Indonesia","{'location': {'lat': -6.807820599999999, 'lng': 110.7958676}, 'viewport': {'northeast': {'lat': -6.806555270107278, 'lng': 110.7971419798927}, 'southwest': {'lat': -6.809254929892722, 'lng': 110.7944423201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Queensa Hotel,,"[{'height': 1716, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107464893993368285777"">A Google User</a>'], 'photo_reference': 'AUGGfZn35Qvw1_rghEK2zFPY6RnokZvnUd3BsrAU59zPndQy1T2LYA5cjJX1PUj48s5G0JxzDord9nBIY9LzJ4WVokpHejiNRy_xriUY1wZ_Kf0YJhQ3_jRkAL3nQWDWSXC7S6Q881O5N5-Zu5UO8Ndrd1HO31xmvKqQe611sOlDzOiQU1TB', 'width': 3056}]",ChIJ3Y_BigjDcC4Rr1q2g1KRmLw,"{'compound_code': '5QRW+V9 Garung Kidul, Garong Kidul, Kudus Regency, Central Java, Indonesia', 'global_code': '6P5G5QRW+V9'}",4.1,ChIJ3Y_BigjDcC4Rr1q2g1KRmLw,"['lodging', 'point_of_interest', 'establishment']",126,https://www.google.com/maps/place/?q=place_id:ChIJ3Y_BigjDcC4Rr1q2g1KRmLw,,
OPERATIONAL,"Jl. Lkr. Utara Umk No.Utara, Kayuapu Kulon, Gondangmanis, Kec. Bae, Kabupaten Kudus, Jawa Tengah 59327, Indonesia","{'location': {'lat': -6.7803997, 'lng': 110.8705167}, 'viewport': {'northeast': {'lat': -6.779039220107278, 'lng': 110.8718595298927}, 'southwest': {'lat': -6.781738879892722, 'lng': 110.8691598701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel & Villa MVR di kudus,{'open_now': True},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108061269574078081981"">A Google User</a>'], 'photo_reference': 'AUGGfZmYmatNqOmfvQuY7RPe4HBwWiHV3kt_7JUW1e-XjmMaGwFQRduzRv7woLKUOxbBaqJdDKv4oikwOu7kVhIIpqN2MazsmTZq_ocGf-t3Pglm-32BE8YVK57lRWeRDI9YljbXBKXU7vgEnWFxv2Vok-zduFyBLyvCVWdC8L4pSVME8Jq5', 'width': 960}]",ChIJL7bm_8TacC4RvdiIKPJGhsU,"{'compound_code': '6V9C+R6 Gondangmanis, Kudus Regency, Central Java, Indonesia', 'global_code': '6P5G6V9C+R6'}",4.3,ChIJL7bm_8TacC4RvdiIKPJGhsU,"['amusement_park', 'tourist_attraction', 'lodging', 'point_of_interest', 'establishment']",2418,https://www.google.com/maps/place/?q=place_id:ChIJL7bm_8TacC4RvdiIKPJGhsU,,
OPERATIONAL,"Jl. MT. Haryono Jl. Jajar Barat No.137, Jajar, Purwodadi, Kec. Purwodadi, Kabupaten Grobogan, Jawa Tengah 58111, Indonesia","{'location': {'lat': -7.076972199999999, 'lng': 110.9151692}, 'viewport': {'northeast': {'lat': -7.075639620107278, 'lng': 110.9166535798927}, 'southwest': {'lat': -7.078339279892722, 'lng': 110.9139539201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel 21 Purwodadi,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101550793664563086732"">Triagus S</a>'], 'photo_reference': 'AUGGfZl7a0iYkkfGlqkBct35JsIXOetLbVfgd1ESG0spPss5PNKj1LZPPB9jNjLzoVxcxpYJds971BrL8DESOkBIKVi5k-xWOxwVnjkmfaPB3tX_XP1SwzUel0iB1Z0ODV5qBgy1gTjWAxfblf-797OHyHL7DiIzHe73ms-mFL3gsKYHiv_q', 'width': 3000}]",ChIJbQc11GKwcC4RwhRzuOeeDR4,"{'compound_code': 'WWF8+63 Purwodadi, Grobogan Regency, Central Java, Indonesia', 'global_code': '6P4GWWF8+63'}",4.3,ChIJbQc11GKwcC4RwhRzuOeeDR4,"['lodging', 'point_of_interest', 'establishment']",872,https://www.google.com/maps/place/?q=place_id:ChIJbQc11GKwcC4RwhRzuOeeDR4,,
OPERATIONAL,"Jalan Glugu No.3, RT.09/RW.14, Kebondalem, Purwodadi, Kec. Purwodadi, Kabupaten Grobogan, Jawa Tengah 58111, Indonesia","{'location': {'lat': -7.0875002, 'lng': 110.9199845}, 'viewport': {'northeast': {'lat': -7.086209520107277, 'lng': 110.9213291298927}, 'southwest': {'lat': -7.088909179892721, 'lng': 110.9186294701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Diafan Purwodadi,,"[{'height': 1816, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101033681294562733677"">A Google User</a>'], 'photo_reference': 'AUGGfZkfWwu1c8Lf9Y3WM3J0XSOyK-tVt06EaiaeeuPve9R51vVjyCHM-bbMnpIJo3N2r-KF47YSOBpXiKo4Cjvn3tFG372hidOgBcBdZdYvtCgbH6HSJuMtufKd2LV8SCuBBHAWbRK2JndzL7o0L29wi5anXlTFu6m8AVhIKkbfQBf-aNL0', 'width': 4032}]",ChIJHdEJ-X2xcC4RFLqOvGRtxA8,"{'compound_code': 'WW69+XX Purwodadi, Grobogan Regency, Central Java, Indonesia', 'global_code': '6P4GWW69+XX'}",4.4,ChIJHdEJ-X2xcC4RFLqOvGRtxA8,"['lodging', 'point_of_interest', 'establishment']",65,https://www.google.com/maps/place/?q=place_id:ChIJHdEJ-X2xcC4RFLqOvGRtxA8,,
OPERATIONAL,"Jl. Jend. Sudirman, Salam Kidul, Dersalam, Kec. Bae, Kabupaten Kudus, Jawa Tengah 59312, Indonesia","{'location': {'lat': -6.8041293, 'lng': 110.8687073}, 'viewport': {'northeast': {'lat': -6.802836920107278, 'lng': 110.8700520298927}, 'southwest': {'lat': -6.805536579892722, 'lng': 110.8673523701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Salam Asri Hotel,,"[{'height': 420, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101985139203890670296"">A Google User</a>'], 'photo_reference': 'AUGGfZmHPP4qh4My8nEf-nL_p_Cqx-D4Lhi7wlanFfTv2VxL-rrGgaSb0uGWwCn-2OFTg2ArbFUqWXUModGWGaFffWhg4OienW6XQ-ZLTh0p5RcH1ov6ghDF9Ix6fXYehwR93mNBMfj196H9LuBFnVmsAaWaKgM2cdmfIpcZRAPEQQg-S1Fg', 'width': 836}]",ChIJITV8ACbFcC4RmkT21X3tb74,"{'compound_code': '5VW9+8F Dersalam, Kudus Regency, Central Java, Indonesia', 'global_code': '6P5G5VW9+8F'}",4.3,ChIJITV8ACbFcC4RmkT21X3tb74,"['lodging', 'point_of_interest', 'establishment']",733,https://www.google.com/maps/place/?q=place_id:ChIJITV8ACbFcC4RmkT21X3tb74,,
OPERATIONAL,"Jl. Sultan Fatah No.1, Katonsari, Bintoro, Kec. Wonosalam, Kabupaten Demak, Jawa Tengah 59571, Indonesia","{'location': {'lat': -6.904122399999999, 'lng': 110.6271038}, 'viewport': {'northeast': {'lat': -6.902790470107278, 'lng': 110.6284614798927}, 'southwest': {'lat': -6.905490129892722, 'lng': 110.6257618201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Wijaya Kusuma,,"[{'height': 1772, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107464893993368285777"">A Google User</a>'], 'photo_reference': 'AUGGfZnO4MEOeaeT3yPyTwWb5r8rK7USMy1QPaCYD1T4ih9X4Yyjt--YWIQuZzfGMdlcBc3Lb0vGO8gG4An_WE5pTYaCCJMGww-C7ZyDDgeB6mOqtxqdSqhcGKEVTRYIeI6_1XpemtYQ3OmiSz-qBDWFqfV22yERng2B7UhUbJq5suy75H8V', 'width': 3132}]",ChIJVaNnnozrcC4RhDvMaULxUrk,"{'compound_code': '3JWG+8V Bintoro, Demak Regency, Central Java, Indonesia', 'global_code': '6P5G3JWG+8V'}",3.2,ChIJVaNnnozrcC4RhDvMaULxUrk,"['lodging', 'point_of_interest', 'establishment']",198,https://www.google.com/maps/place/?q=place_id:ChIJVaNnnozrcC4RhDvMaULxUrk,,
