business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,url,permanently_closed,price_level
OPERATIONAL,"44RJ+MF4, Jl. Hang Tuah No.1, Tegalsari, Kec. Tegal Bar., Kota Tegal, Jawa Tengah 52111, Indonesia","{'location': {'lat': -6.858350499999999, 'lng': 109.1312015}, 'viewport': {'northeast': {'lat': -6.856958920107277, 'lng': 109.1325719298927}, 'southwest': {'lat': -6.859658579892721, 'lng': 109.1298722701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Ryola Inn Syariah,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101462861003839929162"">A Google User</a>'], 'photo_reference': 'AUGGfZkBTJOsJ0RiYS-6ui-d3IhepoxyJUlz4yxxFCIbhTozah8KtOqQxymipfZmBPsrbJn1K_fupS6rXlN39R8bnATHKKFfHY1vK2zFnxvMJHdiG-EPV22zjYADOSnMHUQkwA2wkzVNDIlJR2lBrPDP3RtCMJUwOzelv7TIzYIR2Efd1_dY', 'width': 3000}]",ChIJmRlziHq3by4RA6eC-BPWAz8,,4.5,ChIJmRlziHq3by4RA6eC-BPWAz8,"['lodging', 'point_of_interest', 'establishment']",423,https://www.google.com/maps/place/?q=place_id:ChIJmRlziHq3by4RA6eC-BPWAz8,,
OPERATIONAL,"Jl. Gajah Mada No.5, Mintaragen, Kec. Tegal Tim., Kota Tegal, Jawa Tengah 52112, Indonesia","{'location': {'lat': -6.8600989, 'lng': 109.1349094}, 'viewport': {'northeast': {'lat': -6.858727520107278, 'lng': 109.1361495298927}, 'southwest': {'lat': -6.861427179892722, 'lng': 109.1334498701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,KHAS Tegal Hotel,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112659928096541797783"">A Google User</a>'], 'photo_reference': 'AUGGfZm5_2RaJw9H1a7PYkLSsSlsjpLU7MjLxKhIGAQ5D-TRClh8LMXn9yJr-cByRqE6Fd2hZieLEQA-EVnaN3IhP7Ia_0UA1Mhe-5bK6JtNh4HKpqYIf1QkDR3laPAymwZNWJdT1pz4-Mk_NkdzhAEfbt14zlLWOelWe8bU1rr8AHwkPd-w', 'width': 2250}]",ChIJv9KXgXm3by4RCE266i7mNPI,"{'compound_code': '44QM+XX Mintaragen, Tegal City, Central Java, Indonesia', 'global_code': '6P5F44QM+XX'}",4.4,ChIJv9KXgXm3by4RCE266i7mNPI,"['lodging', 'point_of_interest', 'establishment']",3502,https://www.google.com/maps/place/?q=place_id:ChIJv9KXgXm3by4RCE266i7mNPI,,
OPERATIONAL,"422P+7H5, Terlangu Wetan, Terlangu, Jatibarang, Brebes Regency, Central Java, Indonesia","{'location': {'lat': -6.8993667, 'lng': 109.036488}, 'viewport': {'northeast': {'lat': -6.897984670107277, 'lng': 109.0378324298927}, 'southwest': {'lat': -6.900684329892721, 'lng': 109.0351327701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Podomoro Brebes,,"[{'height': 1430, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104940292519865813844"">A Google User</a>'], 'photo_reference': 'AUGGfZkrUDqsdBQs5KKh4ROvcXFJ1rUpMLENhkz5jXKPLkHw_ks_3nG8jdKgRAETcOgLefB3djBpV9I2YmPLPV7GEjvh2Pha_zTQ4LKxfo_pbdXSJrS5gDAj4y0-V7meiuMo3mbyuAtst1n49k4IYeTCnUfbOQ1k2aj5MrYRE-ywzEGzjHfs', 'width': 3104}]",ChIJMQ-YaHu9by4R5qpUo_jeR3U,,3.6,ChIJMQ-YaHu9by4R5qpUo_jeR3U,"['lodging', 'point_of_interest', 'establishment']",16,https://www.google.com/maps/place/?q=place_id:ChIJMQ-YaHu9by4R5qpUo_jeR3U,,
OPERATIONAL,"Jl. Dr. Wahidin Sudirohusodo No.2, Pesurungan Kidul, Kec. Tegal Bar., Kota Tegal, Jawa Tengah 55224, Indonesia","{'location': {'lat': -6.8699188, 'lng': 109.1176786}, 'viewport': {'northeast': {'lat': -6.868639920107278, 'lng': 109.1189226298927}, 'southwest': {'lat': -6.871339579892722, 'lng': 109.1162229701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Horison Plaza Tegal,{'open_now': True},"[{'height': 2296, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107139866233574592607"">Jaenudin Merpati</a>'], 'photo_reference': 'AUGGfZlL8-QwqiQWwbCC37sJStBe-nxyQwxmLhKx-zjp90_PVIcdpm2j6BOr0nG_AoKJcVq7O16nx7OUtt_F8UPMS7Xc1l_Ew8FXugHrLms3-SHGBveSCkLPA5S2wlSZw8QZM8Vr90zelbuWhQtF71xXvWiFTKKMY_fnOK0mb0jy3TQ56Lni', 'width': 4080}]",ChIJ84XD6d-5by4Rnu8FzBsNVbQ,"{'compound_code': '44J9+23 Pesurungan Kidul, Tegal City, Central Java, Indonesia', 'global_code': '6P5F44J9+23'}",4.0,ChIJ84XD6d-5by4Rnu8FzBsNVbQ,"['lodging', 'point_of_interest', 'establishment']",1785,https://www.google.com/maps/place/?q=place_id:ChIJ84XD6d-5by4Rnu8FzBsNVbQ,,
OPERATIONAL,"Jl. Jenderal Ahmad Yani No.36, Procot, Kec. Slawi, Kabupaten Tegal, Jawa Tengah 52412, Indonesia","{'location': {'lat': -6.964294499999999, 'lng': 109.1387286}, 'viewport': {'northeast': {'lat': -6.962940420107277, 'lng': 109.1401588298927}, 'southwest': {'lat': -6.965640079892721, 'lng': 109.1374591701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Permata Inn Hotel,,"[{'height': 4016, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107081765411610375270"">A Google User</a>'], 'photo_reference': 'AUGGfZnPzJxOeF9Mg2j06xvZpc3flmlbavYPcqYEFN8JV6lwQS5Vx_oG1PK9eEWecTLB6xANiWtReaS_mCwjCzszmhRWPERRf0bLZSnufeFT15X5eHAUyJRlN-bgr_x3XFD5QefOJ6cNusqRo1JM8EJe0KX5ZDU2PfPk3hw2XXClYQMxUf9P', 'width': 6016}]",ChIJO0HafOK-by4RGRB4yY-HgwY,"{'compound_code': '24PQ+7F Procot, Tegal Regency, Central Java, Indonesia', 'global_code': '6P5F24PQ+7F'}",3.7,ChIJO0HafOK-by4RGRB4yY-HgwY,"['lodging', 'point_of_interest', 'establishment']",750,https://www.google.com/maps/place/?q=place_id:ChIJO0HafOK-by4RGRB4yY-HgwY,,
OPERATIONAL,"Jl. Sipelem Raya No.1, Kraton, Kec. Tegal Bar., Kota Tegal, Jawa Tengah 52112, Indonesia","{'location': {'lat': -6.8637625, 'lng': 109.1206158}, 'viewport': {'northeast': {'lat': -6.862365970107279, 'lng': 109.1217475798927}, 'southwest': {'lat': -6.865065629892722, 'lng': 109.1190479201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Baraba hotel syariah,,"[{'height': 3896, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116664880822331209105"">A Google User</a>'], 'photo_reference': 'AUGGfZkhQJY7AVa9uRuxvqJvBg2u6pUpnU2PBP2xaCv3h0mDAz7yxZe1NBstJ213npr450dW1w7L6yRuRIEnNYX1-mpruatN__fhCbjyp3fOwn4FEYjiWR90HC1xkmOMclgFoNb3L8PvD-7DcFCfVBNoaUOIB9Z5v3mfXCOJiAJnSB4V7NtK', 'width': 5410}]",ChIJr_Su7xq3by4RvTPjh7prsqk,"{'compound_code': '44PC+F6 Kraton, Tegal City, Central Java, Indonesia', 'global_code': '6P5F44PC+F6'}",4.5,ChIJr_Su7xq3by4RvTPjh7prsqk,"['lodging', 'point_of_interest', 'establishment']",30,https://www.google.com/maps/place/?q=place_id:ChIJr_Su7xq3by4RvTPjh7prsqk,,
OPERATIONAL,"Jl. Raya Sel. Banjaran No.91, Procot, Kagok, Kec. Slawi, Kabupaten Tegal, Jawa Tengah 52411, Indonesia","{'location': {'lat': -6.978033900000001, 'lng': 109.139947}, 'viewport': {'northeast': {'lat': -6.976681670107278, 'lng': 109.1411975298927}, 'southwest': {'lat': -6.979381329892722, 'lng': 109.1384978701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Kudus Permata Hotel,{'open_now': True},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108868943664213404973"">A Google User</a>'], 'photo_reference': 'AUGGfZkIKlpXwwcAJEMnM6xmk0TTGNSBsW3MPDAQvICqgj1j7ONYSVrGiELa_rggaKaO4neAp_hpQsCpyQ4CS5mBqzmQy5TaeWWz18SNV46YSpumByJK-s87jUs20xKUlD6fEKKJWLBf6Nre7LFHnCTajyNfZe7acVGVk5fdJYsdN5uBTCpG', 'width': 2448}]",ChIJt_Rfg-K-by4Rg2z-72ZzaLA,"{'compound_code': '24CQ+QX Kagok, Tegal Regency, Central Java, Indonesia', 'global_code': '6P5F24CQ+QX'}",3.8,ChIJt_Rfg-K-by4Rg2z-72ZzaLA,"['lodging', 'point_of_interest', 'establishment']",476,https://www.google.com/maps/place/?q=place_id:ChIJt_Rfg-K-by4Rg2z-72ZzaLA,,
OPERATIONAL,"Jl. Pancasila, Mangkukusuman, Kec. Tegal Tim., Kota Tegal, Jawa Tengah 52122, Indonesia","{'location': {'lat': -6.8675147, 'lng': 109.1390893}, 'viewport': {'northeast': {'lat': -6.866101670107278, 'lng': 109.1404218798927}, 'southwest': {'lat': -6.868801329892722, 'lng': 109.1377222201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Kencana,,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111714367442701006746"">A Google User</a>'], 'photo_reference': 'AUGGfZnOhUffqDOIerufd_xRGveYqgFADA7e_h-ByAZxvL9wK0TB9OziXcrBcXMCAouQYtEquJjmT90TKo4fGr4kSrkF03Gzo5Pj_jOl_sYW8gnZr02_SVFTAU0k267leMKKc_ZtyPc0WOdiBlefEdZSqzEb0YP8H6vWNxQGA85TYDURlEpV', 'width': 640}]",ChIJmcKBX9W5by4RIE6vlk6eCgk,"{'compound_code': '44JQ+XJ Mangkukusuman, Tegal City, Central Java, Indonesia', 'global_code': '6P5F44JQ+XJ'}",3.6,ChIJmcKBX9W5by4RIE6vlk6eCgk,"['lodging', 'point_of_interest', 'establishment']",498,https://www.google.com/maps/place/?q=place_id:ChIJmcKBX9W5by4RIE6vlk6eCgk,,
OPERATIONAL,"Jl. Gajah Mada No.75, Mintaragen, Kec. Tegal Tim., Kota Tegal, Jawa Tengah 52125, Indonesia","{'location': {'lat': -6.8641476, 'lng': 109.1342191}, 'viewport': {'northeast': {'lat': -6.862775620107278, 'lng': 109.1354432798927}, 'southwest': {'lat': -6.865475279892721, 'lng': 109.1327436201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Riez Palace Hotel,,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101885314164846422714"">A Google User</a>'], 'photo_reference': 'AUGGfZlCFjwmpgh4II0UMLl21oX_mxvRKCJGqC3Ub9oIsgWP4GapL8-2_pemhetpu4oAf7M2kbxFV3SMVlu9jy-eBkqoNWY2PiawanVxlc2-l5siFTWXzm-4gd0jL1KsqlrnSaqfFhPkHKtrB3wO6JHVm96JlZtMUl2e-3_4c7CTZ2viEjMq', 'width': 5184}]",ChIJ2zzNI3y3by4RlFez5Wtl-oA,"{'compound_code': '44PM+8M Mintaragen, Tegal City, Central Java, Indonesia', 'global_code': '6P5F44PM+8M'}",4.1,ChIJ2zzNI3y3by4RlFez5Wtl-oA,"['lodging', 'point_of_interest', 'establishment']",2257,https://www.google.com/maps/place/?q=place_id:ChIJ2zzNI3y3by4RlFez5Wtl-oA,,
OPERATIONAL,"Jl. Ade Irma Suryani, Prenam, Dukuhwringin, Kec. Slawi, Kabupaten Tegal, Jawa Tengah 52419, Indonesia","{'location': {'lat': -6.9926118, 'lng': 109.1301021}, 'viewport': {'northeast': {'lat': -6.991261820107278, 'lng': 109.1314018298927}, 'southwest': {'lat': -6.993961479892722, 'lng': 109.1287021701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Chandra Mustika Guest House,,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104890207974418463812"">A Google User</a>'], 'photo_reference': 'AUGGfZnlOSHGTgjYFxt9nTkcrsWyOm5Jug5qQXUWdOdYgMM9mXj2leRr92EQfTH8UYdmoMSora9FT8rT7Q4RRL7LiHj5RGrPR77V3R1DrNZT4KM2ZRYfSswslIhgEr0z3QhhnU5jgWOvqU_jS22LkugTaj9jMfyGZzfPxKdDI70tkjHGOc1w', 'width': 1080}]",ChIJZ1FSgiu_by4Rc0khhvCnIK4,"{'compound_code': '244J+X2 Dukuhwringin, Tegal Regency, Central Java, Indonesia', 'global_code': '6P5F244J+X2'}",5.0,ChIJZ1FSgiu_by4Rc0khhvCnIK4,"['lodging', 'point_of_interest', 'establishment']",1,https://www.google.com/maps/place/?q=place_id:ChIJZ1FSgiu_by4Rc0khhvCnIK4,,
OPERATIONAL,"Gg. Delima I, Procot, Kec. Slawi, Kabupaten Tegal, Jawa Tengah 52412, Indonesia","{'location': {'lat': -6.9748752, 'lng': 109.1405357}, 'viewport': {'northeast': {'lat': -6.973451020107278, 'lng': 109.1418840798927}, 'southwest': {'lat': -6.976150679892722, 'lng': 109.1391844201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,The royal homestay syariah,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100394435245840396468"">A Google User</a>'], 'photo_reference': 'AUGGfZmONNpJXzWGjfz9D6H4WN1G-VWPHbycchTfjiYusiextNONFqIuJzrVWCbMP_XLmI_duFVdyd_weim6WzKuSq_tiQrVenYW0FZkdgFqA3IQ-5-ksD7wji3GcwcYQZe-Jtt0fGWh0RI0iGcOgPty7RCzzfbrJ1eI-6OskspQ2JRoC6EM', 'width': 3024}]",ChIJPyutMwa_by4RjoxMNfH4vY4,"{'compound_code': '24GR+26 Procot, Tegal Regency, Central Java, Indonesia', 'global_code': '6P5F24GR+26'}",4.8,ChIJPyutMwa_by4RjoxMNfH4vY4,"['lodging', 'point_of_interest', 'establishment']",47,https://www.google.com/maps/place/?q=place_id:ChIJPyutMwa_by4RjoxMNfH4vY4,,
OPERATIONAL,"Jl. Raya Pantura No.26, Pesurungan Kidul, Kec. Tegal Bar., Kota Tegal, Jawa Tengah 52147, Indonesia","{'location': {'lat': -6.8728633, 'lng': 109.1103688}, 'viewport': {'northeast': {'lat': -6.871581970107279, 'lng': 109.1117234298927}, 'southwest': {'lat': -6.874281629892723, 'lng': 109.1090237701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,SPOT ON 90964 Hotel Margadana,,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103065392023664463451"">A Google User</a>'], 'photo_reference': 'AUGGfZlTI6VsGfWuX8i8FRjnNWeGdoNXgSKDrsHbeia30Xhj8X9-CcvYlqlB3eZVo2jEgYcBg0yNwq9nbbhlX3qJPep0L9eGOFR8K5ZIqzEKuCNzjrOnhG6nJQoKg9NzI4YSLNgjGK5orlDkRl320KTlrYZ3tMVpuUtCaVXhFbHuN6mtGXWr', 'width': 640}]",ChIJlchu4eO5by4RX7VgkqG-9E4,"{'compound_code': '44G6+V4 Pesurungan Kidul, Tegal City, Central Java, Indonesia', 'global_code': '6P5F44G6+V4'}",3.2,ChIJlchu4eO5by4RX7VgkqG-9E4,"['lodging', 'point_of_interest', 'establishment']",184,https://www.google.com/maps/place/?q=place_id:ChIJlchu4eO5by4RX7VgkqG-9E4,,
OPERATIONAL,"Jl. Sultan Agung No.151, RT.06/RW.02, Kejambon, Kec. Tegal Tim., Kota Tegal, Jawa Tengah 52124, Indonesia","{'location': {'lat': -6.8857392, 'lng': 109.1359868}, 'viewport': {'northeast': {'lat': -6.884390570107278, 'lng': 109.1373678298927}, 'southwest': {'lat': -6.887090229892721, 'lng': 109.1346681701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz Syariah @ Jalan Sultan Agung Tegal,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110724787483402261017"">Budi Susetyo</a>'], 'photo_reference': 'AUGGfZlRoHkD2mfKSks3B4daKALGliOjFiBql9Zeg8RQldhqZPXdOmD97HLZ9npass3u9tnfmuUXm0pxrgKfG9fDOGSdDBP_SVOJMGiH6kD7loDx8GBG4ehjFB5KQV9p5ExVsBZ0u5JikEGOvCqfFeVfOK00NQYzumM9u4TzydCY4iZC86zM', 'width': 2250}]",ChIJy0rLAUq5by4RYdgX3v56u0Q,"{'compound_code': '447P+P9 Kejambon, Tegal City, Central Java, Indonesia', 'global_code': '6P5F447P+P9'}",4.3,ChIJy0rLAUq5by4RYdgX3v56u0Q,"['lodging', 'point_of_interest', 'establishment']",182,https://www.google.com/maps/place/?q=place_id:ChIJy0rLAUq5by4RYdgX3v56u0Q,,
OPERATIONAL,"Jl. Sultan Agung No.131, Kejambon, Kec. Tegal Tim., Kota Tegal, Jawa Tengah 52124, Indonesia","{'location': {'lat': -6.8858434, 'lng': 109.1360799}, 'viewport': {'northeast': {'lat': -6.884492220107278, 'lng': 109.1373934298927}, 'southwest': {'lat': -6.887191879892722, 'lng': 109.1346937701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hugo Suites,,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116830243803799130079"">suhe suhendar</a>'], 'photo_reference': 'AUGGfZkM-BLvbFhdIik-px1w8bUjD53NXafiddpD-aw2EnURMBnXZmIaZuJWAJxlzozRGUDyKuk_d2Bl7huhfDlj1uzh8yZu20iHZ3ggeqpLwF9MYXSw0UWy05MkAQxXev3ropO3_yE-a77NKZuu5EUobZwVoElRC5tcNcway8-qRmIcvf-b', 'width': 3120}]",ChIJzxFDpIa5by4Rdu_Yu287-bU,"{'compound_code': '447P+MC Kejambon, Tegal City, Central Java, Indonesia', 'global_code': '6P5F447P+MC'}",4.4,ChIJzxFDpIa5by4Rdu_Yu287-bU,"['lodging', 'point_of_interest', 'establishment']",50,https://www.google.com/maps/place/?q=place_id:ChIJzxFDpIa5by4Rdu_Yu287-bU,,
OPERATIONAL,"Jl. Jenderal A. Yani No.81, RW.6, Sangkalputung, Brebes, Kec. Brebes, Kabupaten Brebes, Jawa Tengah 52212, Indonesia","{'location': {'lat': -6.8732148, 'lng': 109.0488858}, 'viewport': {'northeast': {'lat': -6.871895420107279, 'lng': 109.0502277298927}, 'southwest': {'lat': -6.874595079892723, 'lng': 109.0475280701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,King Guest House,,"[{'height': 2136, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107150780252875404657"">Sony Arief Wicaksono</a>'], 'photo_reference': 'AUGGfZnOEWfE_GJ8l_qYBsIZo2VB_Qr-hP3g25bAk4w9sFIbIQteYBw6o9wWT2CO_LK-tmWjdZTomnq9gzGvL28G8P1Yl2UNfEg-0dYtOdHXfHP1oo6oDn_-b2zB1c4nB5srFwoJQ-BFZGx7d6YX18HtHdJefuOk5A_ptrjAH-vgk-Zn1jx2', 'width': 4624}]",ChIJpZLE-Gu7by4RLdH3HKBwY14,"{'compound_code': '42GX+PH Brebes, Brebes Regency, Central Java, Indonesia', 'global_code': '6P5F42GX+PH'}",4.3,ChIJpZLE-Gu7by4RLdH3HKBwY14,"['lodging', 'point_of_interest', 'establishment']",120,https://www.google.com/maps/place/?q=place_id:ChIJpZLE-Gu7by4RLdH3HKBwY14,,
OPERATIONAL,"Jl. Batanghari No.39, Mintaragen, Kec. Tegal Tim., Kota Tegal, Jawa Tengah 52121, Indonesia","{'location': {'lat': -6.862068499999999, 'lng': 109.1380068}, 'viewport': {'northeast': {'lat': -6.860715570107279, 'lng': 109.1393646798927}, 'southwest': {'lat': -6.863415229892722, 'lng': 109.1366650201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Urbanview Hotel Syariah John Sweet Home by RedDoorz,,"[{'height': 2832, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102489699300085975233"">A Google User</a>'], 'photo_reference': 'AUGGfZnNYedxhsfd9puvVcpvYfO7zT30C4O-t8klY8QvsGs5ZR9NylGoHIzE0XuyeArkebpZOT5kkyoV-sLUMCTMz_QGnPd9PuAB51VgzhlUMC2t8vIq5oYBzdXqmnUCR2cTxfTC3WTVi4ap_uHduVFb3jCkjQiYsZoHJpzvY164-3yfkwV7', 'width': 4240}]",ChIJ-QyR2ni3by4ReH1kv35rGlo,"{'compound_code': '44QQ+56 Mintaragen, Tegal City, Central Java, Indonesia', 'global_code': '6P5F44QQ+56'}",4.5,ChIJ-QyR2ni3by4ReH1kv35rGlo,"['lodging', 'point_of_interest', 'establishment']",37,https://www.google.com/maps/place/?q=place_id:ChIJ-QyR2ni3by4ReH1kv35rGlo,,
OPERATIONAL,"Jl. Kh. Zaenal Arifin No.23, Panggung, Kec. Tegal Tim., Kota Tegal, Jawa Tengah 52122, Indonesia","{'location': {'lat': -6.8635698, 'lng': 109.1407042}, 'viewport': {'northeast': {'lat': -6.862188220107279, 'lng': 109.1420567798927}, 'southwest': {'lat': -6.864887879892723, 'lng': 109.1393571201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Sekuto Inn Guest House,,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117965956810554681784"">A Google User</a>'], 'photo_reference': 'AUGGfZmF35MQqkU5m9FS9T5kFlwx29PkGRh8DlYKEbH9gcz1mHHbtfxGJlM2le4NciIUAXQ_p0bTPa63N-SI-y44TsBNJX2Uli8d2PETUXsNAHo0x1I0UXhFlqbe2dGOZ5XOJj-Nk01TjMBGJig_zhIjgJdp47kA1O-UgyxasGjCuporCwL8', 'width': 1600}]",ChIJ8VfWzcK3by4RtGa1VnG-uYU,"{'compound_code': '44PR+H7 Panggung, Tegal City, Central Java, Indonesia', 'global_code': '6P5F44PR+H7'}",4.2,ChIJ8VfWzcK3by4RtGa1VnG-uYU,"['lodging', 'point_of_interest', 'establishment']",43,https://www.google.com/maps/place/?q=place_id:ChIJ8VfWzcK3by4RtGa1VnG-uYU,,
OPERATIONAL,"57, Saditan, Brebes, Jawa Tengah, Jawa, 52218, Kec. Brebes, Kabupaten Brebes, Jawa Tengah 52212, Indonesia","{'location': {'lat': -6.8830557, 'lng': 109.043834}, 'viewport': {'northeast': {'lat': -6.881405070107277, 'lng': 109.0452549298927}, 'southwest': {'lat': -6.884104729892721, 'lng': 109.0425552701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 93208 Guest House Cemara 2,,,ChIJJQnOF5K7by4Ri3lkv6yrE_M,"{'compound_code': '428V+QG Brebes, Brebes Regency, Central Java, Indonesia', 'global_code': '6P5F428V+QG'}",2.4,ChIJJQnOF5K7by4Ri3lkv6yrE_M,"['lodging', 'point_of_interest', 'establishment']",10,https://www.google.com/maps/place/?q=place_id:ChIJJQnOF5K7by4Ri3lkv6yrE_M,,
OPERATIONAL,"Jl. Nanas No.68-58, Kraton, Kec. Tegal Bar., Kota Tegal, Jawa Tengah 52112, Indonesia","{'location': {'lat': -6.8643491, 'lng': 109.1257603}, 'viewport': {'northeast': {'lat': -6.863004370107276, 'lng': 109.1271527798927}, 'southwest': {'lat': -6.86570402989272, 'lng': 109.1244531201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Orchid Tegal,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117421134781641851568"">Leo Agung Kusuma Adrianto</a>'], 'photo_reference': 'AUGGfZlcF35WIJ5p9veZfunxW0tYSPkNfYYUmOdt3lWjHX5lKbDn3soOjlC2F6sk7UslFWTEmcmBGDy56oYiX_o78M6YkAgNx3lEfR_GMstof2LESLeSu0NnyFrLo_RIanUft1AOXtwyRHNxaJZDyabkhRoJAMVR_vahiW8JoroB7pl2IjFV', 'width': 4160}]",ChIJBz55dWO3by4R3dHgM5K9B6g,"{'compound_code': '44PG+78 Kraton, Tegal City, Central Java, Indonesia', 'global_code': '6P5F44PG+78'}",4.4,ChIJBz55dWO3by4R3dHgM5K9B6g,"['lodging', 'point_of_interest', 'establishment']",196,https://www.google.com/maps/place/?q=place_id:ChIJBz55dWO3by4R3dHgM5K9B6g,,
