business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,url,price_level,permanently_closed
OPERATIONAL,"Jl. Mawar No.8, Sidorejo Lor, Kec. Sidorejo, Kota Salatiga, Jawa Tengah 50714, Indonesia","{'location': {'lat': -7.321744700000001, 'lng': 110.4937853}, 'viewport': {'northeast': {'lat': -7.320399670107279, 'lng': 110.4951350298927}, 'southwest': {'lat': -7.323099329892723, 'lng': 110.4924353701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Mawar house 8 salatiga,,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106511417583013339734"">A Google User</a>'], 'photo_reference': 'AUGGfZnjJCzOMVRGaZ8Ky2dZ80Fh-QThKLhUqkYGfj8mOczLv2_qw41E1WBekph5xERs5hNenTD4Td9BDQFn8dtIkX17-L5v0u5WZnvuarRVe-YtFHJx9prTjaHmA9hrTK1-PJauM9ALh8AvZHdIGf7OKHk0CyB5zksPKIp_Wccsj9DXpn5a', 'width': 1200}]",ChIJUagJmDN5ei4RKSjyqmlyN7c,"{'compound_code': 'MFHV+8G Sidorejo Lor, Salatiga City, Central Java, Indonesia', 'global_code': '6P4GMFHV+8G'}",4.7,ChIJUagJmDN5ei4RKSjyqmlyN7c,"['lodging', 'point_of_interest', 'establishment']",18,https://www.google.com/maps/place/?q=place_id:ChIJUagJmDN5ei4RKSjyqmlyN7c,,
OPERATIONAL,"Jl. R. Patah No.142, Salatiga, Kec. Sidorejo, Kota Salatiga, Jawa Tengah 50711, Indonesia","{'location': {'lat': -7.321407799999998, 'lng': 110.5023036}, 'viewport': {'northeast': {'lat': -7.320027520107278, 'lng': 110.5035727298927}, 'southwest': {'lat': -7.322727179892722, 'lng': 110.5008730701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,D'Emmerick Budget Hotel,{'open_now': True},"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111363325190541486480"">A Google User</a>'], 'photo_reference': 'AUGGfZk0SpYOLyhREXIbuXmQfkTxVGFFrnZkqkfOjzkY0Dcd_DMLf_ciSlVQQClQDtoT4tYHR4IIZkPeFEr26MPASDXDKCgGj_lQwclLJlD9nqpmYkW8idU2oUHLr_8h2QbLncfg87wu1HK-bLmpdMgEsDldB-iYDEv1H20GGQQKZYbooiEj', 'width': 3840}]",ChIJvfZ9V0l5ei4RMEIbfpDJx_c,"{'compound_code': 'MGH2+CW Salatiga, Salatiga City, Central Java, Indonesia', 'global_code': '6P4GMGH2+CW'}",4.5,ChIJvfZ9V0l5ei4RMEIbfpDJx_c,"['lodging', 'point_of_interest', 'establishment']",107,https://www.google.com/maps/place/?q=place_id:ChIJvfZ9V0l5ei4RMEIbfpDJx_c,,
OPERATIONAL,"Jl. Raya Kopeng, Kumpulrejo, Kec. Argomulyo, Kota Salatiga, Jawa Tengah 50734, Indonesia","{'location': {'lat': -7.362859899999999, 'lng': 110.478078}, 'viewport': {'northeast': {'lat': -7.361528020107277, 'lng': 110.4793152298927}, 'southwest': {'lat': -7.364227679892722, 'lng': 110.4766155701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,D'emmerick Hotel Salatiga,{'open_now': True},"[{'height': 710, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115075754587682491375"">A Google User</a>'], 'photo_reference': 'AUGGfZl-Up0dsVpXB37aEqJUcXUXjZQnBMey1PuR-2ygF3rlqjlQrkQtmyOo7SC_a3ppVEl4Q1Son3WaA1vZPKf831ixpT5U7YO8lFLHr16qWT6wNLQpeYYgNhG4ZQOzzpd6_sYKFZjwci9ZGgdKAT4eDow_n8BmhbIoP6yeE8CJ2hTtuqCn', 'width': 1600}]",ChIJczwq_p55ei4RfZlwZBhsFyk,"{'compound_code': 'JFPH+V6 Kumpulrejo, Salatiga City, Central Java, Indonesia', 'global_code': '6P4GJFPH+V6'}",4.4,ChIJczwq_p55ei4RfZlwZBhsFyk,"['lodging', 'point_of_interest', 'establishment']",4267,https://www.google.com/maps/place/?q=place_id:ChIJczwq_p55ei4RfZlwZBhsFyk,,
OPERATIONAL,"Jl. Siranda Raya Bancaan, Pulutan, Kec. Sidorejo, Kota Salatiga, Jawa Tengah 50716, Indonesia","{'location': {'lat': -7.313257999999999, 'lng': 110.4873683}, 'viewport': {'northeast': {'lat': -7.311908970107276, 'lng': 110.4887139798927}, 'southwest': {'lat': -7.31460862989272, 'lng': 110.4860143201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Alton Guest House,,"[{'height': 1546, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117718244180622308584"">A Google User</a>'], 'photo_reference': 'AUGGfZk3xjG1oN4YZK-kIDouqfAvVwufkvalHH5F0hQeBAmR_uDG3H0QQEiKb4_A0Vf-__T6YWdT62WZGoKASGyn_sGcWXeRu9gnLe44zX603RAVDVfd6GZi02BBiYSeZRJkaBf2y5BZ3309T-ZT_Wy4HXv-YUcC398q5WTlXzawDujOV2yX', 'width': 1080}]",ChIJQXXEbet5ei4RpMEk1tuJNoE,"{'compound_code': 'MFPP+MW Pulutan, Salatiga City, Central Java, Indonesia', 'global_code': '6P4GMFPP+MW'}",5.0,ChIJQXXEbet5ei4RpMEk1tuJNoE,"['lodging', 'point_of_interest', 'establishment']",3,https://www.google.com/maps/place/?q=place_id:ChIJQXXEbet5ei4RpMEk1tuJNoE,,
OPERATIONAL,"Jl. Jend. Sudirman No.160, Kalicacing, Kec. Sidomukti, Kota Salatiga, Jawa Tengah 50724, Indonesia","{'location': {'lat': -7.332241600000001, 'lng': 110.504865}, 'viewport': {'northeast': {'lat': -7.330864270107279, 'lng': 110.5062146798927}, 'southwest': {'lat': -7.333563929892724, 'lng': 110.5035150201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Le Beringin,{'open_now': True},"[{'height': 343, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116821846423898630816"">Hotel Le Beringin</a>'], 'photo_reference': 'AUGGfZlWvRn0Ha_tOj5EohHz7ylANnB7Jooq845ssk95HVnctWGzHjMVEIlPfbF7Pm_HmI83wklOyi9VkCVRn--Hgd6SsTONnK3qfpqUvSfvlQwKM5uHyCWdEZt90rC7OOEP4eO9B1VSJvcUUBf59uDssvGLrGS1ces755VyLFH6zqpW0Gjz', 'width': 512}]",ChIJRzeoajF4ei4R5whcwfnVgK0,"{'compound_code': 'MG93+4W Kalicacing, Salatiga City, Central Java, Indonesia', 'global_code': '6P4GMG93+4W'}",4.2,ChIJRzeoajF4ei4R5whcwfnVgK0,"['lodging', 'point_of_interest', 'establishment']",2020,https://www.google.com/maps/place/?q=place_id:ChIJRzeoajF4ei4R5whcwfnVgK0,,
OPERATIONAL,"Jl. Diponegoro No.110A, Sidorejo Lor, Kec. Sidorejo, Kota Salatiga, Jawa Tengah 50714, Indonesia","{'location': {'lat': -7.308549799999999, 'lng': 110.4900529}, 'viewport': {'northeast': {'lat': -7.307314720107276, 'lng': 110.4914512798927}, 'southwest': {'lat': -7.31001437989272, 'lng': 110.4887516201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Surya Indah Hotel,{'open_now': True},"[{'height': 1041, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111094777937054977774"">A Google User</a>'], 'photo_reference': 'AUGGfZm-ARPilYJdtZJYILGa8OJkfCXOE_APkuEcnP76U-mUT396zMcXYSO4d8Fr93ZA3KBMl7b6bTifn2IvBZApzL6tSKLGs3EWFAT5F3eCEIG4NcKfaaOK5LNMRSqQCVChtVoM5M7FOc3HLa8H31RECFT-i5sNDveSGOMme8ax75ApKJEE', 'width': 1051}]",ChIJR8rGPG54ei4RGW3Il7I2WCg,"{'compound_code': 'MFRR+H2 Sidorejo Lor, Salatiga City, Central Java, Indonesia', 'global_code': '6P4GMFRR+H2'}",4.1,ChIJR8rGPG54ei4RGW3Il7I2WCg,"['lodging', 'point_of_interest', 'establishment']",658,https://www.google.com/maps/place/?q=place_id:ChIJR8rGPG54ei4RGW3Il7I2WCg,,
OPERATIONAL,"Jl. Osamaliki No.15, Sidorejo Lor, Kec. Sidorejo, Kota Salatiga, Jawa Tengah 50714, Indonesia","{'location': {'lat': -7.324942799999999, 'lng': 110.495815}, 'viewport': {'northeast': {'lat': -7.323552870107275, 'lng': 110.4970591798927}, 'southwest': {'lat': -7.326252529892719, 'lng': 110.4943595201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Pondok Keluarga Osamaliki,,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105850427765604968352"">siswanto kristiyono</a>'], 'photo_reference': 'AUGGfZmywGhsu5PlriHff5nu2JE9lfHK4XMlg9gTKuMIHkjOjYJ4whZ6pYBH2RsXiA72Flnnc0uUTCZ0hJ_xmV3QTJu9M9qeFtefU8UTB4p5na_OYwjCjRglKpP0a1t9ldY4Ic43XZnhVc-GnIbCIwZrnaom6VE3U17FceHAm-cNfvJ8s_vR', 'width': 4032}]",ChIJJStfQkh4ei4RYV_hGh_qrw0,"{'compound_code': 'MFGW+28 Sidorejo Lor, Salatiga City, Central Java, Indonesia', 'global_code': '6P4GMFGW+28'}",4.4,ChIJJStfQkh4ei4RYV_hGh_qrw0,"['lodging', 'point_of_interest', 'establishment']",1252,https://www.google.com/maps/place/?q=place_id:ChIJJStfQkh4ei4RYV_hGh_qrw0,,
OPERATIONAL,"Jl. Kauman No.36A, Sidorejo Lor, Kec. Sidorejo, Kota Salatiga, Jawa Tengah 50714, Indonesia","{'location': {'lat': -7.319982, 'lng': 110.4945232}, 'viewport': {'northeast': {'lat': -7.318709320107277, 'lng': 110.4958464298927}, 'southwest': {'lat': -7.321408979892721, 'lng': 110.4931467701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Nina Hotel,,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102220063701051041896"">A Google User</a>'], 'photo_reference': 'AUGGfZlHOLkBjt0Wg58lT4LFGBIvN7RbIHbVO5lnjSUkho7jCweuW5JFPEK7x9FYu2MWox8X7UQO-HTH2mvmJOzrkMe9nzgoV-hhKxorqlnQg6vNHFmQJbQLtMQLjpsU7IE1umv6f19EuiuI-QbzDYGrsTgEKFKpeBEEm20Jl9DoTBsvaMM7', 'width': 4000}]",ChIJL6LIs0F4ei4R4nb7R-OfOPk,"{'compound_code': 'MFJV+2R Sidorejo Lor, Salatiga City, Central Java, Indonesia', 'global_code': '6P4GMFJV+2R'}",4.4,ChIJL6LIs0F4ei4R4nb7R-OfOPk,"['lodging', 'point_of_interest', 'establishment']",507,https://www.google.com/maps/place/?q=place_id:ChIJL6LIs0F4ei4R4nb7R-OfOPk,,
OPERATIONAL,"Jl. Muria Kelurahan No.152B, Kalicacing, Kec. Sidomukti, Kota Salatiga, Jawa Tengah 50724, Indonesia","{'location': {'lat': -7.3343463, 'lng': 110.5003802}, 'viewport': {'northeast': {'lat': -7.33298072010728, 'lng': 110.5016881298927}, 'southwest': {'lat': -7.335680379892723, 'lng': 110.4989884701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Muria Villa By.tetirah,{},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105336178985782368722"">alima wng</a>'], 'photo_reference': 'AUGGfZnP2QL1JaaC7CyMe2Dt9uJmBsjd_jgz_TX222xFPJwKQpf2LkFTkvUXQ8vPIxHRT_h08igVmjakao8GY563S1tmk_crs_VnDjQ3gux3tDtzb3W54YQ8WTRynjQWnQN0lgA-dKrHnJ-Li8wRgBZSH2brX-YqAcEyAGr8uuiFhAxG1Czw', 'width': 3024}]",ChIJebnutTV4ei4RsyByIogt9u8,"{'compound_code': 'MG82+75 Kalicacing, Salatiga City, Central Java, Indonesia', 'global_code': '6P4GMG82+75'}",4.6,ChIJebnutTV4ei4RsyByIogt9u8,"['point_of_interest', 'establishment']",11,https://www.google.com/maps/place/?q=place_id:ChIJebnutTV4ei4RsyByIogt9u8,,
OPERATIONAL,"Jl. Ki Penjawi No.14, Sidorejo Lor, Kec. Sidorejo, Kota Salatiga, Jawa Tengah 50714, Indonesia","{'location': {'lat': -7.3077923, 'lng': 110.4952422}, 'viewport': {'northeast': {'lat': -7.306439170107278, 'lng': 110.4965762798927}, 'southwest': {'lat': -7.309138829892722, 'lng': 110.4938766201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Joglo Ki Penjawi,{'open_now': True},"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101857988493626078890"">putri lestari</a>'], 'photo_reference': 'AUGGfZmulqaQE2RmJhRV3oUUVrbmDsrIyjviq4V8s23FrPMSjUBqGe8GfO7_ZPl_djcvd0AUy92TMRpMpmziBm4tLabbvuqf7CCOGLEub1IlJo43Dc2cjROn3WwjoupyA-fI5J_WPS5v5T-HOC4zxqHIHD9T4kZLrloLFa25oG2L2QZDUarn', 'width': 2048}]",ChIJfbh-aYCCcC4RBTJzzrMbVWw,"{'compound_code': 'MFRW+V4 Sidorejo Lor, Salatiga City, Central Java, Indonesia', 'global_code': '6P4GMFRW+V4'}",4.4,ChIJfbh-aYCCcC4RBTJzzrMbVWw,"['restaurant', 'food', 'point_of_interest', 'establishment']",1544,https://www.google.com/maps/place/?q=place_id:ChIJfbh-aYCCcC4RBTJzzrMbVWw,2.0,
OPERATIONAL,"Gg. Andong VII, Sidorejo Lor, Kec. Sidorejo, Kota Salatiga, Jawa Tengah 50714, Indonesia","{'location': {'lat': -7.3256066, 'lng': 110.4944426}, 'viewport': {'northeast': {'lat': -7.32424082010728, 'lng': 110.4957412298927}, 'southwest': {'lat': -7.326940479892723, 'lng': 110.4930415701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,SUPER OYO Collection O 2383 Andongkoe 64 Salatiga,,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114194306416558786768"">A Google User</a>'], 'photo_reference': 'AUGGfZmcCpQ3Sd1Sgj-qMq4TWEy0xNDhPEcoxepZkg4TDy8DA9Tr_tbtTpWUPPFdr7KuBTdXVhzqTokCv8PXRHqLoW739gzXiTeSoGF_tGH0FPslU_PGpCEwYyQ3ggPSCa2IEihdJPTD39TK2bY5EYk6aDEExQHUa9sDZ-6nsYDsK7AXU7bg', 'width': 640}]",ChIJX12JLvV5ei4RyjmU7vtusaQ,"{'compound_code': 'MFFV+QQ Sidorejo Lor, Salatiga City, Central Java, Indonesia', 'global_code': '6P4GMFFV+QQ'}",4.4,ChIJX12JLvV5ei4RyjmU7vtusaQ,"['lodging', 'point_of_interest', 'establishment']",410,https://www.google.com/maps/place/?q=place_id:ChIJX12JLvV5ei4RyjmU7vtusaQ,,
OPERATIONAL,"Jl. Merdeka Sel. III No.17, Sidorejo Lor, Kec. Sidorejo, Kota Salatiga, Jawa Tengah 50714, Indonesia","{'location': {'lat': -7.308197, 'lng': 110.487341}, 'viewport': {'northeast': {'lat': -7.306773320107278, 'lng': 110.4887245298927}, 'southwest': {'lat': -7.309472979892722, 'lng': 110.4860248701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Oemah Djari Hotel & Kitchen,{'open_now': True},"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113010194855243525922"">Pembajag Hati</a>'], 'photo_reference': 'AUGGfZnI-y5ZgW3WNavodGKk1RG0IG4WyR0FpnFGqXsROc0VxRmi7HJe0PUUBjq0xCEQY3r3LIM53PNWsW8OaqPqbxFTmnEdzIzeJ1fYi1MSgZsqqQ84mwKHyF9bc9HDTs8EVD3AFzyUtDpdQkivufoJc41gkzdQLZFCVE-tXn2gnJ5rcRL1', 'width': 3264}]",ChIJM2hBDTF5ei4RHONcNUEBLv4,"{'compound_code': 'MFRP+PW Sidorejo Lor, Salatiga City, Central Java, Indonesia', 'global_code': '6P4GMFRP+PW'}",4.2,ChIJM2hBDTF5ei4RHONcNUEBLv4,"['restaurant', 'lodging', 'food', 'point_of_interest', 'establishment']",1183,https://www.google.com/maps/place/?q=place_id:ChIJM2hBDTF5ei4RHONcNUEBLv4,,
OPERATIONAL,"Ruko Kemiri, Jl. Diponegoro No.68, Salatiga, Kec. Sidorejo, Kota Salatiga, Jawa Tengah 50714, Indonesia","{'location': {'lat': -7.318744, 'lng': 110.4972012}, 'viewport': {'northeast': {'lat': -7.317436920107278, 'lng': 110.4985128298927}, 'southwest': {'lat': -7.320136579892722, 'lng': 110.4958131701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Unihouse,{'open_now': True},"[{'height': 911, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112253214447750511921"">A Google User</a>'], 'photo_reference': 'AUGGfZkGNpb_SloSuip_HieosEij866_R_2JPXpKkgXwJ3mxixa0nj3Y9eW_iwPvAIXAp7tLjTwTsNl9eOEGeDnfXnUAP-tqPO5By9Dql0_Wjg0D2HgTI9xcEmjYY7gWhdiNKX7LxanUVTloz3m9ERXGBzB4mH429ROvjEPsV8-ZYWfg9phc', 'width': 720}]",ChIJmWdwUhV4ei4Rrl2IPkP814U,"{'compound_code': 'MFJW+GV Salatiga, Salatiga City, Central Java, Indonesia', 'global_code': '6P4GMFJW+GV'}",4.2,ChIJmWdwUhV4ei4Rrl2IPkP814U,"['lodging', 'point_of_interest', 'establishment']",224,https://www.google.com/maps/place/?q=place_id:ChIJmWdwUhV4ei4Rrl2IPkP814U,,
OPERATIONAL,"Jl. Plongkowati No.9A, Tegalrejo, Kec. Argomulyo, Kota Salatiga, Jawa Tengah 50733, Indonesia","{'location': {'lat': -7.342322299999998, 'lng': 110.5038362}, 'viewport': {'northeast': {'lat': -7.340910070107277, 'lng': 110.5052007298927}, 'southwest': {'lat': -7.343609729892721, 'lng': 110.5025010701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,LANAYA Guest House,,"[{'height': 809, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112092281436048725165"">A Google User</a>'], 'photo_reference': 'AUGGfZl5cAjlOF1VRv-P6_dqucFylbicaGCrkBoNmToGw9WB0BjT_4ZA9g3YRA4ro1OwpStAEwrslrUuNwr52K3BkKskfNWhVJUztRT5dXjuR97iQAEgmeu2UaAwS30B6S9R0cWiumigPsXK_ugO0_NWF3v0aumsVH7XNn2dyld5td7n0Dw1', 'width': 1440}]",ChIJtypdsq95ei4RWhS-4CNHMpg,"{'compound_code': 'MG53+3G Tegalrejo, Salatiga City, Central Java, Indonesia', 'global_code': '6P4GMG53+3G'}",4.6,ChIJtypdsq95ei4RWhS-4CNHMpg,"['lodging', 'point_of_interest', 'establishment']",96,https://www.google.com/maps/place/?q=place_id:ChIJtypdsq95ei4RWhS-4CNHMpg,,
OPERATIONAL,"Jl. Menur No.31, Sidorejo Lor, Kec. Sidorejo, Kota Salatiga, Jawa Tengah 50714, Indonesia","{'location': {'lat': -7.3213832, 'lng': 110.4918512}, 'viewport': {'northeast': {'lat': -7.319980120107277, 'lng': 110.4932029798927}, 'southwest': {'lat': -7.322679779892721, 'lng': 110.4905033201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Nirvana House Syariah,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111309397968053058350"">A Google User</a>'], 'photo_reference': 'AUGGfZllFBJFR2dmPfjHFp-KOFeFfKagqXkUWhmi6VkP2OqTs18F4OVvcmTPFsZdM5SE8AS83fheHlP5GkSjGYcQ6fAAfRcYrZvFfgd9HDWKfUmBWpaicQX6p6s9H6Res7SK68ElivokuJOpqzV6IqGj_bcImS7NvHLjKhDBiT8noKYJRsoW', 'width': 4000}]",ChIJn4jeg915ei4RrJwrFtlFmtQ,"{'compound_code': 'MFHR+CP Sidorejo Lor, Salatiga City, Central Java, Indonesia', 'global_code': '6P4GMFHR+CP'}",4.6,ChIJn4jeg915ei4RrJwrFtlFmtQ,"['lodging', 'point_of_interest', 'establishment']",29,https://www.google.com/maps/place/?q=place_id:ChIJn4jeg915ei4RrJwrFtlFmtQ,,
OPERATIONAL,"82, Jl. Dliko Indah Gang IX No.82 A-B, Blotongan, Kec. Sidorejo, Kota Salatiga, Jawa Tengah 50715, Indonesia","{'location': {'lat': -7.3045179, 'lng': 110.4831864}, 'viewport': {'northeast': {'lat': -7.303268170107279, 'lng': 110.4844098298927}, 'southwest': {'lat': -7.305967829892722, 'lng': 110.4817101701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Guest House Gethsemane,,"[{'height': 1840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100204665051454982604"">yosia surya</a>'], 'photo_reference': 'AUGGfZnN3c0_CKDI002_CA_pxyQUt2qRVb1UXepnUHn4R9qlGedYn0PcEOlrKz4JlXlIEq-tz9YOs0IK7psQm1WfVfSZJ3jDE4gyBYg8BNV7zTktSGm1B06BOHhirHHkohfwwqDwFMdph5GHsQEf9QUBdjoAK9pECkDCY7I-0qYoaw4b5cO_', 'width': 3264}]",ChIJiY34R3p4ei4Rvy4S_jt-8Y8,"{'compound_code': 'MFWM+57 Blotongan, Salatiga City, Central Java, Indonesia', 'global_code': '6P4GMFWM+57'}",4.4,ChIJiY34R3p4ei4Rvy4S_jt-8Y8,"['lodging', 'point_of_interest', 'establishment']",188,https://www.google.com/maps/place/?q=place_id:ChIJiY34R3p4ei4Rvy4S_jt-8Y8,,
OPERATIONAL,"Jl. Blotongan Blok A No.1, Blotongan, Kec. Sidorejo, Kota Salatiga, Jawa Tengah 50715, Indonesia","{'location': {'lat': -7.293968599999999, 'lng': 110.4830501}, 'viewport': {'northeast': {'lat': -7.292579320107276, 'lng': 110.4843409298927}, 'southwest': {'lat': -7.29527897989272, 'lng': 110.4816412701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Villa Kampoeng Bali Salatiga,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113224127604456102844"">Fransiscus Kuntoro</a>'], 'photo_reference': 'AUGGfZmfBPmdqQmcxfB1xNGPDzgBgJ94PjotZkpTSz2s18PADRGSJQaX2M4G62aw0rGs-pr46EnrwiRmTBiIVCfQfkcKmekZ9wPt3aBFB-2EIZ8u4RXlEZ204xLNLbVVBqflClb2fLVnCZxQxJIZvs5-oWyVajcA9AnKWSQon7Vv9r0a6Sco', 'width': 4032}]",ChIJxSEpPIGCcC4RtPDC7X_sAmw,"{'compound_code': 'PF4M+C6 Blotongan, Salatiga City, Central Java, Indonesia', 'global_code': '6P4GPF4M+C6'}",3.9,ChIJxSEpPIGCcC4RtPDC7X_sAmw,"['lodging', 'point_of_interest', 'establishment']",169,https://www.google.com/maps/place/?q=place_id:ChIJxSEpPIGCcC4RtPDC7X_sAmw,,
OPERATIONAL,"Jl. Hasanudin No.97, Mangunsari, Kec. Sidomukti, Kota Salatiga, Jawa Tengah 50721, Indonesia","{'location': {'lat': -7.3411404, 'lng': 110.4947587}, 'viewport': {'northeast': {'lat': -7.339753570107276, 'lng': 110.4960488298927}, 'southwest': {'lat': -7.34245322989272, 'lng': 110.4933491701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Urbanview Syariah Zidney 3 Salatiga by RedDoorz,,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100626068695984523952"">rosmellix rosmelliac</a>'], 'photo_reference': 'AUGGfZkRRnm6dRTviU787Ew5ptaFmwLf5hkdXlHNAuytd7HH6sERx5mlEJcx9LRutmivQLjkH9XxLB7A9MR6Pg9y1NtxBe1Riq2-4cVPMB4sA3uxbzS7wTvmFLXxElkLfouGG5yHlPkNBiRi7VyF-pf3yJJ3zRfwflcYaxDiCcksKIRPoDxe', 'width': 4128}]",ChIJV1HQIgJ5ei4RXd8fllQyuqI,"{'compound_code': 'MF5V+GW Mangunsari, Salatiga City, Central Java, Indonesia', 'global_code': '6P4GMF5V+GW'}",4.6,ChIJV1HQIgJ5ei4RXd8fllQyuqI,"['lodging', 'point_of_interest', 'establishment']",61,https://www.google.com/maps/place/?q=place_id:ChIJV1HQIgJ5ei4RXd8fllQyuqI,,
OPERATIONAL,"Jl. Merdeka Sel. II, Sidorejo Lor, Kec. Sidorejo, Kota Salatiga, Jawa Tengah 50714, Indonesia","{'location': {'lat': -7.3061468, 'lng': 110.4873855}, 'viewport': {'northeast': {'lat': -7.304797070107279, 'lng': 110.4887352298927}, 'southwest': {'lat': -7.307496729892723, 'lng': 110.4860355701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Djasmine Guesthouse,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105458391235064698983"">Enda21 Bikers</a>'], 'photo_reference': 'AUGGfZk8-J3LL5hs03OXSuisplqR5-4jtvCBuTPdeHMJbZb8Q6PmFKiS97bKPUetOf8l7Ewck2GvmUcWCE0McQn_eVE2gvzwqHrc-uQV5-3AV3teFHvN7U-2z2_AOVFo5l80qDDtLQMU20fn1zBL4TsHpEQchUvJpuWVF8QPAI0MRdmtgvJj', 'width': 4032}]",ChIJl8QuUyB5ei4RJTdoE64b_Ls,"{'compound_code': 'MFVP+GX Sidorejo Lor, Salatiga City, Central Java, Indonesia', 'global_code': '6P4GMFVP+GX'}",4.9,ChIJl8QuUyB5ei4RJTdoE64b_Ls,"['lodging', 'point_of_interest', 'establishment']",27,https://www.google.com/maps/place/?q=place_id:ChIJl8QuUyB5ei4RJTdoE64b_Ls,,
