formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,rating,user_ratings_total,plus_code,permanently_closed,url
"FFVP+QHX, Sentaban, Malinau Barat, Malinau Regency, North Kalimantan, Indonesia","{'location': {'lat': 3.4944832, 'lng': 116.4864955}, 'viewport': {'northeast': {'lat': 3.495847129892722, 'lng': 116.4878586298927}, 'southwest': {'lat': 3.493147470107278, 'lng': 116.4851589701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Sentaban,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100711671866074435601"">A Google User</a>'], 'photo_reference': 'AUGGfZnpw6OUMMnNPmd6gHtbzb6WXN1LckUphEkzrWraeQEBR4VlWxR8NdelY3THb5H_rZ9MIk1ZIoTjfFgs-NYjvr_23cKdKPaeI2IRadIdZCe8safB9X4Ji1RMBzJTdo6WS9JWYXb1Dq6F_0p0XY0oQj44cMnXwllmpnXjIJJWzUmwX02M', 'width': 4000}]",ChIJ8ee6kDzXFjIRBkI0Mr7Wpng,ChIJ8ee6kDzXFjIRBkI0Mr7Wpng,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.8,5.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ8ee6kDzXFjIRBkI0Mr7Wpng
"MMC9+QH, Belayan, Malinau Utara, Malinau Regency, North Kalimantan 77554, Indonesia","{'location': {'lat': 3.6719375, 'lng': 116.6689375}, 'viewport': {'northeast': {'lat': 3.673529199999999, 'lng': 116.67213655}, 'southwest': {'lat': 3.6671624, 'lng': 116.66787115}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Semendurut,"[{'height': 8000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103539345488084310475"">sofhia nuraini zahra</a>'], 'photo_reference': 'AUGGfZnQ_AYLWjfO1xohXPVS8fnec9HVP31yLxECD8MJes_V03xPoo6PSmFiSiNF2v6c_vke6GFohzlNPLQmy4prN-eg51YKHXnRhKTYBfix-ChYthTxaTR4eZ4yvA-MA9zvo4OXwb0uEUe7hW5Imu8hlWu645kZ-2BEJaf-gY7wCk-uMObj', 'width': 6000}]",ChIJdXO6MwvpFjIRrOGQ5JskipQ,ChIJdXO6MwvpFjIRrOGQ5JskipQ,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJdXO6MwvpFjIRrOGQ5JskipQ
"Setulang, Malinau Selatan Hilir, Malinau Regency, North Kalimantan 77554, Indonesia","{'location': {'lat': 3.4539364, 'lng': 116.5017959}, 'viewport': {'northeast': {'lat': 3.455286229892723, 'lng': 116.5031457298927}, 'southwest': {'lat': 3.452586570107278, 'lng': 116.5004460701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Madu Kelulut Tane Olen Setulang,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111219040844813061404"">A Google User</a>'], 'photo_reference': 'AUGGfZnK0uxxsJOiri2xBRk_TLuinOBQiFa4BTx7C9x4xx_c2GnE8Ddq75HJCL_2A-mo-133xWpVHrCcMGsodf34NlHUMAPeRZyZbY8CNINkXaTZgX4EGBD8TfSg2-vnQjcD4Y5zzHv_cZ07pwLk4h2K83vY6pG3cea06B9rkUZTHTBJjrhH', 'width': 1600}]",ChIJT1YDnhnXFjIRph2AxuXWRwI,ChIJT1YDnhnXFjIRph2AxuXWRwI,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},5.0,26.0,"{'compound_code': 'FG32+HP Setulang, Malinau Regency, North Kalimantan, Indonesia', 'global_code': '6PMRFG32+HP'}",,https://www.google.com/maps/place/?q=place_id:ChIJT1YDnhnXFjIRph2AxuXWRwI
"Malinau Seberang, Malinau Utara, Malinau Regency, North Kalimantan, Indonesia","{'location': {'lat': 3.5924942, 'lng': 116.6200598}, 'viewport': {'northeast': {'lat': 3.593760729892722, 'lng': 116.6213014298928}, 'southwest': {'lat': 3.591061070107278, 'lng': 116.6186017701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Puja Sera Malinau Seberang,"[{'height': 3464, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111796593855362735649"">satrio Utomo</a>'], 'photo_reference': 'AUGGfZn_MlUtgNxdwNW2Ji-epSPt2Q0yuevXXYt9h3PMfZX54myKgpvdpzOnXIn3fdTP522o01q0EIThjLlQV4EjTmbQs_qBndq2xw3Onko_aWL9qSvrEaxMRbw5xnagsUrOc1506lp9KHM8LrkpJhvqH7CZmBk6VgRim0bIGHlFtFuHddFa', 'width': 4618}]",ChIJN7dfnzrDFjIRVQlQoh40_s4,ChIJN7dfnzrDFjIRVQlQoh40_s4,"['park', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.0,218.0,"{'compound_code': 'HJRC+X2 Malinau Seberang, Malinau Regency, North Kalimantan, Indonesia', 'global_code': '6PMRHJRC+X2'}",,https://www.google.com/maps/place/?q=place_id:ChIJN7dfnzrDFjIRVQlQoh40_s4
"GFQM+XQ, Mentarang Baru, Mentarang, Malinau Regency, North Kalimantan, Indonesia","{'location': {'lat': 3.539926, 'lng': 116.4844698}, 'viewport': {'northeast': {'lat': 3.541275829892722, 'lng': 116.4858196298927}, 'southwest': {'lat': 3.538576170107278, 'lng': 116.4831199701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Gita,"[{'height': 3648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103065529711022238782"">Agung Sutrisno</a>'], 'photo_reference': 'AUGGfZnpcnPeaAygoA5ugQg4g9qyLT5YrGYZu1ehPzgPuKPmKSVJdmggrKv84JDDqyy3PTyqEMQ2oU9_DJxkNuHrUfOCUHL9WgMontrTxtHkb5_AElRohpbfBMLU4NbMbDaZqRVufp1p0O4w2k-jwtML8-XX0WbeCAKIreqBujB-1cazc2n4', 'width': 5472}]",ChIJ-faCsSXZFjIRvrgOCN7FM84,ChIJ-faCsSXZFjIRvrgOCN7FM84,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.5,2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ-faCsSXZFjIRvrgOCN7FM84
"GCCJ+X8P, Long Liku, Mentarang, Malinau Regency, North Kalimantan 77554, Indonesia","{'location': {'lat': 3.522463, 'lng': 116.43084}, 'viewport': {'northeast': {'lat': 3.523812829892722, 'lng': 116.4321898298927}, 'southwest': {'lat': 3.521113170107278, 'lng': 116.4294901701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Luweng,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103065529711022238782"">Agung Sutrisno</a>'], 'photo_reference': 'AUGGfZkp1_b0Ittst6qlf8PxQvVml_j2BwBjo9yZsIdOBYLWnWr7-OmZq9tZV5NhsnueWOF3LtJWZMoGJKkZ_A6CX_gzp_VD54pLtjLkdzJVYZbzRYd0cEtVyZoV2wNFlC-VHoi-YaFrP0lM7zyXsElKX8GfmNez4GoTA7qqn59Gza6oTavx', 'width': 3060}]",ChIJR3ERtJvZFjIRGYbjAnJzyxg,ChIJR3ERtJvZFjIRGYbjAnJzyxg,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.5,2.0,,,https://www.google.com/maps/place/?q=place_id:ChIJR3ERtJvZFjIRGYbjAnJzyxg
"FF4X+J6, Setulang, Malinau Selatan Hilir, Malinau Regency, North Kalimantan, Indonesia","{'location': {'lat': 3.456566, 'lng': 116.4981148}, 'viewport': {'northeast': {'lat': 3.457393929892723, 'lng': 116.4994451}, 'southwest': {'lat': 3.454694270107278, 'lng': 116.4941239}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,menara spot foto,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109044279511889763434"">Septi Anifa</a>'], 'photo_reference': 'AUGGfZkvZ4NpFN_XZ_fi2HNw0YfEBeufhzwwPol4OPFQjMTWMmN21BdpEP0mxO7CnneSusfK6pDHmuwEVpr-fXjiBIY1ScfDzbMTPorUhBL4b2LoSl9nL2l7yCMU1yOeV5zUX2SDFEJYJd99Y4xqGhZPNicETWGcqgskY45N9G0Q4FVDR4nx', 'width': 3120}]",ChIJIZ3qJQDXFjIRbgsw0Z7hHxY,ChIJIZ3qJQDXFjIRbgsw0Z7hHxY,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},5.0,1.0,,,https://www.google.com/maps/place/?q=place_id:ChIJIZ3qJQDXFjIRbgsw0Z7hHxY
"CFPG+R8, Setulang, Malinau Selatan Hilir, Malinau Regency, North Kalimantan, Indonesia","{'location': {'lat': 3.437044, 'lng': 116.475768}, 'viewport': {'northeast': {'lat': 3.438393829892723, 'lng': 116.4771178298927}, 'southwest': {'lat': 3.435694170107278, 'lng': 116.4744181701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BELAE KAPEN ( TANE OLEN SETULANG),"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105117457794611827202"">A Google User</a>'], 'photo_reference': 'AUGGfZlbXLyPzyk6ejLyPYVbw4ZHjd-s0V385xpyYk5pUUJM7l1iKfzRYuzfWZscsJgWnuAgeAasHHidKATz960XXOxe9FOa9d6Er3rriasSDKPS5pcP2nQJRPuFjq78h1UFUs-VeinJKWlh8cZzxKOPmSRefiPHDW2yKYuQK6xbWHUmFdkP', 'width': 3060}]",ChIJ08oPqU_XFjIRN09HAOqtu6w,ChIJ08oPqU_XFjIRN09HAOqtu6w,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': False},4.7,9.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ08oPqU_XFjIRN09HAOqtu6w
"Malinau Kota, Malinau Regency, North Kalimantan, Indonesia","{'location': {'lat': 3.5893166, 'lng': 116.62228}, 'viewport': {'northeast': {'lat': 3.634695, 'lng': 116.764672}, 'southwest': {'lat': 3.473653, 'lng': 116.562719}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Malinau Kota,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106793294488381977058"">muhammad safii</a>'], 'photo_reference': 'AUGGfZlkZeQkUEUTak1ySBxl1ZQVX1Zp_llbYCzIxvrrPksbLgdWmurksiQ1rgX9eswbO6OOto8KhKL3N754znL8ZNhyTmLZ1nZNsIwjnaJrQQsCYBka-4gADLWoPZ4cb7_4Yq6lW2ExIOuOAVHhI6MYrNCGFGqvsnb5MvZJaxMg_vGhS9uB', 'width': 4610}]",ChIJ_Sbs5GTEFjIR2_Vt_kKDsKs,ChIJ_Sbs5GTEFjIR2_Vt_kKDsKs,"['administrative_area_level_3', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_Sbs5GTEFjIR2_Vt_kKDsKs
"Tanjung Keranjang, Malinau Kota, Malinau Regency, North Kalimantan, Indonesia","{'location': {'lat': 3.5542162, 'lng': 116.7142835}, 'viewport': {'northeast': {'lat': 3.599348, 'lng': 116.764672}, 'southwest': {'lat': 3.5160011, 'lng': 116.648478}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/geocode-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung Keranjang,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109207894154263805949"">suksoro A.S</a>'], 'photo_reference': 'AUGGfZnk6oRthDPyKASpKh0rn4bXBe2BP3566tCZfntNi9mvtnca5rEXUZ6Bad_BVR8cq66jvJXRGKPzbl-9a4RqLkW0itehuUjfQnwRWb5QOiAonn5CtzD18Uky2MtSPyPbz_O8NZpiTBZ1nCeJLDAdKRU3XqtFHIELSympzIxRjMM4uk_Z', 'width': 3000}]",ChIJkZlzFKnGFjIRiIIGq81Qa20,ChIJkZlzFKnGFjIRiIIGq81Qa20,"['administrative_area_level_4', 'political']",,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJkZlzFKnGFjIRiIIGq81Qa20
"JJM4+Q7W, Respen Tubu, Malinau Utara, Malinau Regency, North Kalimantan, Indonesia","{'location': {'lat': 3.6344786, 'lng': 116.6057157}, 'viewport': {'northeast': {'lat': 3.635828429892721, 'lng': 116.6070655298927}, 'southwest': {'lat': 3.633128770107278, 'lng': 116.6043658701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sebalu,,ChIJ6_9EMKrdFjIRmsR839cBlPE,ChIJ6_9EMKrdFjIRmsR839cBlPE,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJ6_9EMKrdFjIRmsR839cBlPE
"HJXH+J9F, Malinau Seberang, Malinau Utara, Malinau Regency, North Kalimantan 77554, Indonesia","{'location': {'lat': 3.5976797, 'lng': 116.6305016}, 'viewport': {'northeast': {'lat': 3.599526779892722, 'lng': 116.6314777798927}, 'southwest': {'lat': 3.596827120107278, 'lng': 116.6287781201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,MALINAU SEBERANG,,ChIJkYFZcwDDFjIRxouwAH-yujo,ChIJkYFZcwDDFjIRxouwAH-yujo,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,0.0,0.0,,,https://www.google.com/maps/place/?q=place_id:ChIJkYFZcwDDFjIRxouwAH-yujo
