business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,plus_code,photos,permanently_closed,url
OPERATIONAL,"95F8+MQV, Jl. Jend. Sudirman, Sri Padang, Kec. Rambutan, Kabupaten Serdang Bedagai, Sumatera Utara 20998, Indonesia","{'location': {'lat': 3.3742441, 'lng': 99.1669069}, 'viewport': {'northeast': {'lat': 3.375594229892722, 'lng': 99.16827227989272}, 'southwest': {'lat': 3.372894570107277, 'lng': 99.16557262010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/monument_pinlet,Gapura Selamat Datang Kota Tebing Tinggi,{},ChIJH3T1XUpgMTARTYzv97Ssw44,4.3,ChIJH3T1XUpgMTARTYzv97Ssw44,"['tourist_attraction', 'point_of_interest', 'establishment']",96,,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106745903304349582169"">Dadik Spinner</a>'], 'photo_reference': 'AUGGfZnUYRn2qrqgld5c--7ZHelzLMIvPyF2OaZdQ4IHuZYBf3aIXkJXjrmrWPnPBbZQi-UP0e13OZCyKw3JF7JrkPh80QVVCkQTq3vIB48McV1QCNwCnCor1GsV_e-oWihxfjizgb3NKRdw8r7n44MUexPSO2knuQZz_GolR0M4RZawvDKo', 'width': 1280}]",,https://www.google.com/maps/place/?q=place_id:ChIJH3T1XUpgMTARTYzv97Ssw44
OPERATIONAL,"85G4+GM7, Mandailing, Tebing Tinggi Kota, Tebing Tinggi City, North Sumatra, Indonesia","{'location': {'lat': 3.3262879, 'lng': 99.1566855}, 'viewport': {'northeast': {'lat': 3.327604179892722, 'lng': 99.15805347989273}, 'southwest': {'lat': 3.324904520107277, 'lng': 99.15535382010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air pancur pangururan samosir,,ChIJmV_qAQBhMTARv-OycnH8Sx0,0.0,ChIJmV_qAQBhMTARv-OycnH8Sx0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJmV_qAQBhMTARv-OycnH8Sx0
OPERATIONAL,"Rambung, Tebing Tinggi Kota, Tebing Tinggi City, North Sumatra 20631, Indonesia","{'location': {'lat': 3.3214052, 'lng': 99.1643599}, 'viewport': {'northeast': {'lat': 3.322604679892722, 'lng': 99.16571317989272}, 'southwest': {'lat': 3.319905020107278, 'lng': 99.16301352010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Kota Tebing Tinggi,{'open_now': True},ChIJq_M0M7lhMTARw0fsQFv1FZ8,4.2,ChIJq_M0M7lhMTARw0fsQFv1FZ8,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",2091,"{'compound_code': '85C7+HP Rambung, Tebing Tinggi City, North Sumatra, Indonesia', 'global_code': '6MMX85C7+HP'}","[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102660551033539961910"">Adolf Manurung</a>'], 'photo_reference': 'AUGGfZnuJwspzkLbVuX1CSbTHqF47gvAaFa1FxUkqKJjOk_Ws_c1twJJbZKAFCTzOgoLdoiCP4gQM0-P0pNjKUfRXuExJPJavKUJqUZ1kLDVuV5lc1tr9zDcqbc3ajAtMorOCr0ZtqMYF7udt0hM0o5uQ-lKJoMO_TfjgY7_oOUR16nJQ-P7', 'width': 4032}]",,https://www.google.com/maps/place/?q=place_id:ChIJq_M0M7lhMTARw0fsQFv1FZ8
OPERATIONAL,"Jl. Medan - Tebing Tinggi No.184, Sri Padang, Kec. Rambutan, Kota Tebing Tinggi, Sumatera Utara 20998, Indonesia","{'location': {'lat': 3.3346939, 'lng': 99.1630691}, 'viewport': {'northeast': {'lat': 3.336022379892722, 'lng': 99.16443157989272}, 'southwest': {'lat': 3.333322720107277, 'lng': 99.16173192010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sukasari,,ChIJ0yJlPvhhMTARS_j1B1aKdxc,0.0,ChIJ0yJlPvhhMTARS_j1B1aKdxc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': '85M7+V6 Sri Padang, Tebing Tinggi City, North Sumatra, Indonesia', 'global_code': '6MMX85M7+V6'}","[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112092993087430790602"">A Google User</a>'], 'photo_reference': 'AUGGfZnbCiALvyJMtCvI1Skc-yUPU3IPttYhAG4oFHGB-_x2ig6khswJUUbK_4QVYiFOfwrByN0qZiGa0DUjCg864wa-m1OQ-g3quC3d7HeNifV1WCW117-CeeVn_RvMna5QnraMMobp0mhSU7e4Wd5PvdpvcZ8LjlN517ZHWmJzBd14qWM', 'width': 3000}]",,https://www.google.com/maps/place/?q=place_id:ChIJ0yJlPvhhMTARS_j1B1aKdxc
OPERATIONAL,"Jl. Merdeka, Rambung, Kec. Tebing Tinggi Kota, Kota Tebing Tinggi, Sumatera Utara 20616, Indonesia","{'location': {'lat': 3.3267033, 'lng': 99.1631963}, 'viewport': {'northeast': {'lat': 3.327953229892722, 'lng': 99.16453522989272}, 'southwest': {'lat': 3.325253570107277, 'lng': 99.16183557010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SRI MERSING,{'open_now': True},ChIJp7wGIjhgMTAR1xsRRe3NNjE,4.3,ChIJp7wGIjhgMTAR1xsRRe3NNjE,"['tourist_attraction', 'point_of_interest', 'establishment']",56,"{'compound_code': '85G7+M7 Rambung, Tebing Tinggi City, North Sumatra, Indonesia', 'global_code': '6MMX85G7+M7'}","[{'height': 2828, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106745903304349582169"">Dadik Spinner</a>'], 'photo_reference': 'AUGGfZkbGrTRnnauxFPzdUobojoG1i4hUgV6nEK5tfArQ9ZTdwHl-CBp4oVcLu5sjkf3t6hPo9Ee0mXtbZ7fag1ilKImd0X-Pq_9xfbnoc608eBQlSFRIHiPLNxq5U_MIcvNk--idOw9Aa5oAqBwVUObzzPbb5TKof5hvz3jOwZjnmvytb1m', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJp7wGIjhgMTAR1xsRRe3NNjE
OPERATIONAL,"JL Soekarno Hatta LK III, Tambangan, Kec. Padang Hilir, Kota Tebing Tinggi, Sumatera Utara 20631, Indonesia","{'location': {'lat': 3.3425167, 'lng': 99.1908447}, 'viewport': {'northeast': {'lat': 3.344099229892723, 'lng': 99.19220602989273}, 'southwest': {'lat': 3.341399570107278, 'lng': 99.18950637010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waterpark Gundaling,{'open_now': True},ChIJ6V_wboffMzAROLNjk7gKhVU,4.2,ChIJ6V_wboffMzAROLNjk7gKhVU,"['tourist_attraction', 'amusement_park', 'point_of_interest', 'establishment']",630,"{'compound_code': '85VR+28 Tambangan, Tebing Tinggi City, North Sumatra, Indonesia', 'global_code': '6MMX85VR+28'}","[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107606981562301102064"">A Google User</a>'], 'photo_reference': 'AUGGfZl_OEt7e0s8HD75XbRrQF1fsBara7KXuOX_OpHC9kg83pFFtSO_kNaLbntgtRon4gc8neu3HFrsXa0mUiLXLMAoUofU6lHKUdN9YJNmoz_YJIOi-YzeU7j-35V3w9kh3zO0yLrVmHTSmKiZ7S9l3bNyd0bOV57ufoGFPilT389b04id', 'width': 3264}]",,https://www.google.com/maps/place/?q=place_id:ChIJ6V_wboffMzAROLNjk7gKhVU
OPERATIONAL,"85H4+C5F, Pasar Baru, Tebing Tinggi Kota, Tebing Tinggi City, North Sumatra 20998, Indonesia","{'location': {'lat': 3.3281092, 'lng': 99.15545329999999}, 'viewport': {'northeast': {'lat': 3.329404979892722, 'lng': 99.15675322989271}, 'southwest': {'lat': 3.326705320107278, 'lng': 99.15405357010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemandian Umum Air TC,{'open_now': True},ChIJqZ1eAlxhMTARPNyT02OEiao,5.0,ChIJqZ1eAlxhMTARPNyT02OEiao,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,"[{'height': 691, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111097532637223422542"">Wiono K</a>'], 'photo_reference': 'AUGGfZnu0TnQ92l5mlk64C-oI3jv8Fn7ABBz0UyBAMfjoJGjpQQ3Jea5uF0DqpAmFPhaSiwUDiXYawumitW2Y_ULSNWYcxaFAzKoDb_yvh48g7WR5dl5wIzKhGRU0zUANyqcP84uirwezvwQSWGLX9fqU-pC2yzRBFggvZ9j1B-y4WaWRvZO', 'width': 470}]",,https://www.google.com/maps/place/?q=place_id:ChIJqZ1eAlxhMTARPNyT02OEiao
OPERATIONAL,"85H7+C5W, Jl. Kotamadya, Tebing Tinggi Lama, Kec. Tebing Tinggi Kota, Kota Tebing Tinggi, Sumatera Utara 20616, Indonesia","{'location': {'lat': 3.3285955, 'lng': 99.16294359999999}, 'viewport': {'northeast': {'lat': 3.329921529892722, 'lng': 99.16428887989271}, 'southwest': {'lat': 3.327221870107278, 'lng': 99.16158922010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Museum Kota Tebing Tinggi,{'open_now': True},ChIJj7mSKrdhMTARYCKaku69cTQ,3.8,ChIJj7mSKrdhMTARYCKaku69cTQ,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",77,,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106057004199772425172"">TJIUNGGU TJERMIN</a>'], 'photo_reference': 'AUGGfZlqVOyIwJ_f-JytRhu3JmMqFc9OQW7Fat0rzHUPn7xtan1qqHYiLVNOPZOoJshfjsrc4yDoKjY64XhM8LhXFoQXBipQ1MQNM5Q35bPGY77v56-c454qIQ7d1HPU83vCciosjyxQ-YHkySor19nSFqlu-6fFISdNykzzoZ8ArmJGrWE', 'width': 5184}]",,https://www.google.com/maps/place/?q=place_id:ChIJj7mSKrdhMTARYCKaku69cTQ
OPERATIONAL,"9659+WXH, Kuta Baru, Tebing Tinggi, Serdang Bedagai Regency, North Sumatra, Indonesia","{'location': {'lat': 3.3598423, 'lng': 99.219996}, 'viewport': {'northeast': {'lat': 3.361227729892722, 'lng': 99.22138692989273}, 'southwest': {'lat': 3.358528070107277, 'lng': 99.2186872701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah uwek dila,{'open_now': True},ChIJsfxSdwDfMzARg0GqcAmwkZ0,0.0,ChIJsfxSdwDfMzARg0GqcAmwkZ0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJsfxSdwDfMzARg0GqcAmwkZ0
OPERATIONAL,"C682+QRJ, Sei Periok, Tebing Tinggi, Serdang Bedagai Regency, North Sumatra, Indonesia","{'location': {'lat': 3.4169591, 'lng': 99.2020124}, 'viewport': {'northeast': {'lat': 3.418354579892722, 'lng': 99.20330977989272}, 'southwest': {'lat': 3.415654920107277, 'lng': 99.20061012010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah A.Qaren Sitorus/br Saragih,,ChIJ_f3s8xrhMzAR0LJautp00S0,5.0,ChIJ_f3s8xrhMzAR0LJautp00S0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113995411747833981019"">A Google User</a>'], 'photo_reference': 'AUGGfZnzCUVt5fK8VlDzoFZJ2hmBzQg2ZAVQGwWqgPg7_V_bn5iKoft4506hgT7AM9cVkyVL7o2-xuhAunbu4uAQQywYEqgBxe9bqcdMU1oNmtK9-qGKe-AP-i1-Su1MtXuLsLV8T7mVkS-R1ilbICDszBF2asJLdlG3utxL-U_r-YZdhR4B', 'width': 1920}]",,https://www.google.com/maps/place/?q=place_id:ChIJ_f3s8xrhMzAR0LJautp00S0
OPERATIONAL,"74J3+35C, Naga Kesiangan, Tebing Tinggi, Serdang Bedagai Regency, North Sumatra, Indonesia","{'location': {'lat': 3.2801928, 'lng': 99.1028917}, 'viewport': {'northeast': {'lat': 3.281818729892722, 'lng': 99.10432322989271}, 'southwest': {'lat': 3.279119070107277, 'lng': 99.10162357010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lubis Puyuh,,ChIJbysjFgBjMTARJwYwITXhGW4,0.0,ChIJbysjFgBjMTARJwYwITXhGW4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJbysjFgBjMTARJwYwITXhGW4
OPERATIONAL,"87W7+4P, Penggalangan, Tebing Syahbandar, Serdang Bedagai Regency, North Sumatra 20998, Indonesia","{'location': {'lat': 3.3452572, 'lng': 99.26426909999999}, 'viewport': {'northeast': {'lat': 3.347320750000001, 'lng': 99.26544032989273}, 'southwest': {'lat': 3.34456935, 'lng': 99.26274067010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam Pancing Sumber Rezeki,{'open_now': True},ChIJqQbsVXHfMzARKPizAkgR6Bg,5.0,ChIJqQbsVXHfMzARKPizAkgR6Bg,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 4248, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114313259852944868058"">edi ganst</a>'], 'photo_reference': 'AUGGfZmKbS1FNdeLBChb8h8jhnEivRDV4ZrBF9LZsLZtMK1VgXFNOIh3N-SyR4vmwt4wkOxddqGp15Ir2kjfkVm-bD_mtFT1GMmB6cXXowX8himU5i2tiEsYBTrk6N3AsNFB6Bn3rLZiRQijJe7HLBcrPhunFQpjtmvIYcuhrRdz-E7z9VhL', 'width': 5664}]",,https://www.google.com/maps/place/?q=place_id:ChIJqQbsVXHfMzARKPizAkgR6Bg
OPERATIONAL,"82JX+37, Martebing, Dolok Masihul, Serdang Bedagai Regency, North Sumatra, Indonesia","{'location': {'lat': 3.330166, 'lng': 99.0481847}, 'viewport': {'northeast': {'lat': 3.331549379892722, 'lng': 99.04960892989271}, 'southwest': {'lat': 3.328849720107278, 'lng': 99.04690927010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bendungan pekan kamis,{'open_now': True},ChIJVzrw8yRnMTAR5MJSXImy06g,0.0,ChIJVzrw8yRnMTAR5MJSXImy06g,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118064341056517471542"">dafi</a>'], 'photo_reference': 'AUGGfZllVGyAjUoa0SN8J6jSj-9NNTgezjJJ0MibGomozq4RA1aOmy-YRrsAnKA29IQ-Sz0SEYGj7D6JDe2nXFE2aYH9vXq-fr-j4BXLkEUuN7-s3zBxxFSOEnyFQrsUb7ZvwfXEInUdmsiG-65mIjkubfwpix6QV6RRyKgA2j3GZ1WYjA5W', 'width': 4608}]",,https://www.google.com/maps/place/?q=place_id:ChIJVzrw8yRnMTAR5MJSXImy06g
