business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,types,user_ratings_total,url
OPERATIONAL,"Unnamed Road, Klotok, Doplang, Kec. Bawen, Kabupaten Semarang, Jawa Tengah 50614, Indonesia","{'location': {'lat': -7.2349317, 'lng': 110.4040894}, 'viewport': {'northeast': {'lat': -7.233415770107277, 'lng': 110.40728365}, 'southwest': {'lat': -7.236115429892721, 'lng': 110.40302465}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sendang Kramat,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109411077934137172136"">fibriyan P</a>'], 'photo_reference': 'AUGGfZl-DpqAi2b-GmRUf1DLJE2sccyHVKwf-4Dt2mDQdgAFURcBtN4oAolFjiD679lTat9r7D0-ZnTC6FMiTUQPGtMLj7jF3taEMk3K9pvMNDeqrkR6XbF3-rL2GSB1ZlIX-ab-b4AUArXWX_VMRYnjdNN-lKTT9YvCql0IRNbBxsvpHPxC', 'width': 3264}]",ChIJQwtxrZWBcC4RcAV47G395Ww,"{'compound_code': 'QC83+2J Doplang, Semarang Regency, Central Java, Indonesia', 'global_code': '6P4GQC83+2J'}",,4.3,ChIJQwtxrZWBcC4RcAV47G395Ww,"['tourist_attraction', 'point_of_interest', 'establishment']",8,https://www.google.com/maps/place/?q=place_id:ChIJQwtxrZWBcC4RcAV47G395Ww
OPERATIONAL,"QC3W+5WW, balekambang, Kandangan, Kec. Bawen, Kabupaten Semarang, Jawa Tengah 50661, Indonesia","{'location': {'lat': -7.2470237, 'lng': 110.4473333}, 'viewport': {'northeast': {'lat': -7.245672670107279, 'lng': 110.4486820298927}, 'southwest': {'lat': -7.248372329892723, 'lng': 110.4459823701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BALCAM Hills,,"[{'height': 2000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109077004711373784566"">Nico Demus</a>'], 'photo_reference': 'AUGGfZmdogQ9cWQTq2VXaQT5wc180Kz6Ov3Fj4VKOe3T10SJs2hB48XuSnr2ACc7WZwYu0v1iVePEsb4e4xs8K8MTOB8vMUa2Oyc5WBobTTa8ts-pLEn4TDaEEnnTsfTXulkDtelbURN2_J-LsjNitV-Kw_WlKBbJ7HYerceQSZtaqSLt4YL', 'width': 4000}]",ChIJcU2W8F2DcC4RhjkEpWMu_yg,,,4.5,ChIJcU2W8F2DcC4RhjkEpWMu_yg,"['tourist_attraction', 'point_of_interest', 'establishment']",93,https://www.google.com/maps/place/?q=place_id:ChIJcU2W8F2DcC4RhjkEpWMu_yg
OPERATIONAL,"QF73+84, Geneng, Kandangan, Bawen, Semarang Regency, Central Java, Indonesia","{'location': {'lat': -7.2366795, 'lng': 110.452808}, 'viewport': {'northeast': {'lat': -7.235482670107278, 'lng': 110.4539342298927}, 'southwest': {'lat': -7.238182329892722, 'lng': 110.4512345701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Spot nyore,{'open_now': True},"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110210257126124594567"">A Google User</a>'], 'photo_reference': 'AUGGfZkQUUcUM2qTUl7OJqjXPhNG7fqeY2tSfgWVwqETLYefoZ9iuaXzVWvKyegO2PidYUWTYbn2N4-sqMErXXjo6IS3KgU7nBhkeZJu7UQCVE8LP5zwv92mgn1P_52qwC4bv5QTx5RlO2e8vRkuqpbFi-euZgGoaAo0Zh2eZrCCbKwDTKMR', 'width': 3060}]",ChIJWf771XODcC4RJ6SwSfsp5XQ,,,5.0,ChIJWf771XODcC4RJ6SwSfsp5XQ,"['tourist_attraction', 'point_of_interest', 'establishment']",1,https://www.google.com/maps/place/?q=place_id:ChIJWf771XODcC4RJ6SwSfsp5XQ
OPERATIONAL,"QC57+C7C, Doplang, Doplang, Krajan, Kec. Bawen, Kabupaten Semarang, Jawa Tengah 50661, Indonesia","{'location': {'lat': -7.241439100000001, 'lng': 110.4131455}, 'viewport': {'northeast': {'lat': -7.240097220107276, 'lng': 110.4143994298927}, 'southwest': {'lat': -7.24279687989272, 'lng': 110.4116997701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puspa Yana,,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102553563507157481336"">Ardian Widyatmoko</a>'], 'photo_reference': 'AUGGfZlt8sEi8neB4YyGJ5oPf20ldnzzwQxcc42unY0mrtM0m8RB22rIGDntrdARVsgSFwx5qcAKI7A3NojO80kA4S0rgPI4sgXBY3EDDJDdXA7QosOHyX2VLZVIWRpH1-eFqjq0NLMy9BwVOtnkUOsZB55SI3FqDPrvzjqe5T4ppHxZaNPM', 'width': 4608}]",ChIJEfTte-uBcC4RhWtTK-5wi9s,,,4.3,ChIJEfTte-uBcC4RhWtTK-5wi9s,"['tourist_attraction', 'point_of_interest', 'establishment']",9,https://www.google.com/maps/place/?q=place_id:ChIJEfTte-uBcC4RhWtTK-5wi9s
OPERATIONAL,"Jl. Raya Bawen - Solo KM 1,5 Bawen, Gentong, Asinan, Kec. Bawen, Kabupaten Semarang, Jawa Tengah 50661, Indonesia","{'location': {'lat': -7.2538882, 'lng': 110.4418764}, 'viewport': {'northeast': {'lat': -7.252541570107277, 'lng': 110.4432182298927}, 'southwest': {'lat': -7.255241229892721, 'lng': 110.4405185701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampoeng Kopi Banaran,{'open_now': False},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100139034466771543274"">rony zr</a>'], 'photo_reference': 'AUGGfZmntRr0h4ynFtIdDnsN5aB3JZDEiTGgccbVb-c4myaOyoRnE6-BvVTwbhn5FldjrFOsXKNmCVUPWIIrvDarZRm-KxidiGfOCE40PWfMTVWrq8Wws2S1QdVrxcYqWzUdl1y7oVECn597-4wV6JOHptTK0E91HlRgQqoG9p5DsbEtLGsl', 'width': 4160}]",ChIJ-9JlAnxwei4R0SmxRv26nXM,"{'compound_code': 'PCWR+CQ Asinan, Semarang Regency, Central Java, Indonesia', 'global_code': '6P4GPCWR+CQ'}",,4.4,ChIJ-9JlAnxwei4R0SmxRv26nXM,"['tourist_attraction', 'cafe', 'lodging', 'night_club', 'bar', 'restaurant', 'food', 'travel_agency', 'health', 'point_of_interest', 'store', 'establishment']",14314,https://www.google.com/maps/place/?q=place_id:ChIJ-9JlAnxwei4R0SmxRv26nXM
OPERATIONAL,"QFJ8+W64, Kalisalak, Lemahireng, Kec. Bawen, Kabupaten Semarang, Jawa Tengah 50661, Indonesia","{'location': {'lat': -7.217737499999998, 'lng': 110.4655781}, 'viewport': {'northeast': {'lat': -7.216389270107277, 'lng': 110.4668943298927}, 'southwest': {'lat': -7.219088929892721, 'lng': 110.4641946701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Alam Mbalong Indah,{'open_now': False},"[{'height': 2992, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110602463798194212602"">iyan sumbermotor</a>'], 'photo_reference': 'AUGGfZlhoCXVeR7Ub0o7io4ZHZqigtT5XN2GNWkuzxtCfHNTSayx-LBGOa2KAHi3fsJTr5GkYsdbGsSR5UXFhvI_KoKn5ERi5xKw---fz2k3WFHLSrVG6Y_K2aDFZNtw9pgU_84-5_j4YVAkr0NZIRaNr1M4w7zCtc6t8Tq2GOzVtzyZe_8', 'width': 4000}]",ChIJtfIkpFyDcC4RTjFC_7NTas0,,,5.0,ChIJtfIkpFyDcC4RTjFC_7NTas0,"['tourist_attraction', 'point_of_interest', 'establishment']",2,https://www.google.com/maps/place/?q=place_id:ChIJtfIkpFyDcC4RTjFC_7NTas0
OPERATIONAL,"QC6J+MJW, Ngemple, Bawen, Semarang Regency, Central Java 50661, Indonesia","{'location': {'lat': -7.238269400000001, 'lng': 110.4315683}, 'viewport': {'northeast': {'lat': -7.236919570107279, 'lng': 110.4329181298927}, 'southwest': {'lat': -7.239619229892723, 'lng': 110.4302184701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wahana Gondola Alun Eropa Dusun Semilir,,"[{'height': 2848, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104368512085694881556"">Taufik Hidayatt</a>'], 'photo_reference': 'AUGGfZlRdxlxKJntegPyv0xKsOJdO9_YrG8BgdPfuNaRqVw8ipgtRgg5ow3PchMFRMXlAdXf8Y19hutoi8siIwpgIEWfEMqhj7fNUSje653vXPpJezhYCFpMfyZfejtC7umsoeHx5BY_VdIBaw8xQ4a6ecXFJyji-JWj6Os-8ubZ5Z3KhRLE', 'width': 4288}]",ChIJ1Q6pogWDcC4RiFPVhb0P9AI,,,4.3,ChIJ1Q6pogWDcC4RiFPVhb0P9AI,"['tourist_attraction', 'point_of_interest', 'establishment']",10,https://www.google.com/maps/place/?q=place_id:ChIJ1Q6pogWDcC4RiFPVhb0P9AI
OPERATIONAL,"QCH8+X9X, Glodogan, Harjosari, Bawen, Semarang Regency, Central Java, Indonesia","{'location': {'lat': -7.220007700000001, 'lng': 110.4159709}, 'viewport': {'northeast': {'lat': -7.218634920107277, 'lng': 110.4174649298927}, 'southwest': {'lat': -7.221334579892721, 'lng': 110.4147652701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung agrowisata perengrejo kendalisodo,,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118273478588504129695"">A Google User</a>'], 'photo_reference': 'AUGGfZnDepzyCLYsu1lfzBKBx5mUQ4iK2MG57Xu8n0FR0HmyUDgXNr_OiB-QyIki7J8zcy50n8TK3Vb01kbF8tlwJAtWG0nB_tctkRzJl57Zrv_ttJdmzDXaMd5MTQjjlqlxS1nkSCwbAY7l008QFDYVzEQyrEFgdGDNy5008IVCte_PI99Q', 'width': 3072}]",ChIJI3JNawCBcC4R0qToo0vpvbg,,,5.0,ChIJI3JNawCBcC4R0qToo0vpvbg,"['tourist_attraction', 'point_of_interest', 'establishment']",1,https://www.google.com/maps/place/?q=place_id:ChIJI3JNawCBcC4R0qToo0vpvbg
OPERATIONAL,"Jalan kenangan, Ambarawa, Telego, Asinan, Kec. Bawen, Kabupaten Semarang, Jawa Tengah 50661, Indonesia","{'location': {'lat': -7.2640844, 'lng': 110.4429247}, 'viewport': {'northeast': {'lat': -7.262702420107279, 'lng': 110.4442815798927}, 'southwest': {'lat': -7.265402079892723, 'lng': 110.4415819201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jalan kenangan,{'open_now': False},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103999167005770389426"">mas bro</a>'], 'photo_reference': 'AUGGfZlt4NL2o_O7LpKL5TzhlOVY-QnmKV_4mZt7pCaLV6WtDaIw-534olxAOFFihv3CBO92vfiqw_gxqmZh6w_TzsXlub1IYETDw72dqg2KfgaC73n38AoMLz-VXRR8Bz4qEq8tEwRKhxGF1kNHk09M2EYyzs1_4tUnKv3vOz6_Bzz9Hube', 'width': 4000}]",ChIJte0YDBuDcC4R9YScyKTndMU,"{'compound_code': 'PCPV+95 Asinan, Semarang Regency, Central Java, Indonesia', 'global_code': '6P4GPCPV+95'}",,4.6,ChIJte0YDBuDcC4R9YScyKTndMU,"['tourist_attraction', 'point_of_interest', 'establishment']",229,https://www.google.com/maps/place/?q=place_id:ChIJte0YDBuDcC4R9YScyKTndMU
OPERATIONAL,"Jl. Glodogan-Ambarawa No.296, Getan, Doplang, Kec. Bawen, Kabupaten Semarang, Jawa Tengah 50661, Indonesia","{'location': {'lat': -7.2293894, 'lng': 110.4187761}, 'viewport': {'northeast': {'lat': -7.228034270107279, 'lng': 110.4201666298927}, 'southwest': {'lat': -7.230733929892723, 'lng': 110.4174669701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WISATA TALANG EMAS KENDALISODO,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106261741466993802247"">fredi santoso</a>'], 'photo_reference': 'AUGGfZmLnvlxoPPQsBYJdRoXjO-rheBfaJLjNjyJHQGG6RSVAvOt76CnEdjHBqC1UNeh1ZpnamL0Jb6TZMJALZLFE-0lliJAuf40dncbUpqU1g8GcY7wyWZg2S_wuH0oKAN3wWyVbfy-CD1iPcuYxOtTMcsFGK7UuQmBoVaBcM9uHhuFH-AM', 'width': 1920}]",ChIJv6NQe5SBcC4RaSNYyU3GQow,"{'compound_code': 'QCC9+6G Doplang, Semarang Regency, Central Java, Indonesia', 'global_code': '6P4GQCC9+6G'}",,5.0,ChIJv6NQe5SBcC4RaSNYyU3GQow,"['tourist_attraction', 'point_of_interest', 'establishment']",5,https://www.google.com/maps/place/?q=place_id:ChIJv6NQe5SBcC4RaSNYyU3GQow
