formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,plus_code,rating,user_ratings_total,permanently_closed,url
"WC3V+JF3, Unnamed Road, Bohabak II, Kec. Bolang Itang Tim., Kabupaten Bolaang Mongondow Utara, Sulawesi Utara, Indonesia","{'location': {'lat': 0.9040097999999999, 'lng': 123.4436656}, 'viewport': {'northeast': {'lat': 0.9053596298927218, 'lng': 123.4450154298927}, 'southwest': {'lat': 0.9026599701072776, 'lng': 123.4423157701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tanjung Labuo,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108398007629511641942"">yamin nani</a>'], 'photo_reference': 'AUGGfZlOJ3U0tcBmnvx9ub1vYFezWUf-FEYMX02qH_V4-g3S3B2FYnwdbXpnLf54Wxso_F4qXcUnXMb7laxuVEdHg8J2xg85Xd-9WuJey5eJH4s5hfZLbtDoc_QigWyDr0AKf6zH1jJ5L3P6gWPg_EKXvX_Wwv_98-ApBbGEU80NPJ06plQK', 'width': 4000}]",ChIJ1yvfE6CZfjIRC62byk0pW-Q,ChIJ1yvfE6CZfjIRC62byk0pW-Q,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,4.7,7.0,,https://www.google.com/maps/place/?q=place_id:ChIJ1yvfE6CZfjIRC62byk0pW-Q
"VCR8+9VC, Saleo, Bolang Itang Timur, North Bolaang Mongondow Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.8909421999999999, 'lng': 123.4171384}, 'viewport': {'northeast': {'lat': 0.8922909298927222, 'lng': 123.4185093298927}, 'southwest': {'lat': 0.8895912701072777, 'lng': 123.4158096701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Saleo,"[{'height': 2000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107236331019494001138"">sistri rasyid</a>'], 'photo_reference': 'AUGGfZnVd1ZBoBK2JEJyonolbtS-JIF_Fttwrh9wClJjdvzG-4-bLTNhiHhZsK4M_6lB-cgUZ6SW3V8ljVjQpYCeH7yjQWKyjNSDONFte8AO8SYTJsCawzrQMljKmyigV1W7aTrBbVJvejwEKLaN5twsACSq4m6SZvFi-NfvUDIYMoEH-ZE', 'width': 4000}]",ChIJ1wUO7beifjIRcJCpwLw0GX8,ChIJ1wUO7beifjIRcJCpwLw0GX8,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,4.0,21.0,,https://www.google.com/maps/place/?q=place_id:ChIJ1wUO7beifjIRcJCpwLw0GX8
"X743+445, Unnamed Road, Solo, Kec. Kaidipang, Kabupaten Bolaang Mongondow Utara, Sulawesi Utara, Indonesia","{'location': {'lat': 0.9552622, 'lng': 123.2528507}, 'viewport': {'northeast': {'lat': 0.9566394298927221, 'lng': 123.2542160798927}, 'southwest': {'lat': 0.9539397701072778, 'lng': 123.2515164201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Pantai Tanjung Dulang,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109623974515680730362"">Khairiyah Zhufairah</a>'], 'photo_reference': 'AUGGfZlJAoOcs_F8N9mmlHs876iC7GmGTKvw3HczdgzEK3NMt6vn1x-dn_W7NEN4isvjIAyjSW469kO4M9kh2wcBkOVB1jY5WGh0Z2iSzuAAcrtSphnhRY2EwEvCm1c6EP0rIC7afH_UMF8EDMJVjPBIvHHK5j8VpxPETBdAbU7MNRDfBgME', 'width': 4928}]",ChIJiUYZ1K6ofjIR8Iv6ZVunZvw,ChIJiUYZ1K6ofjIR8Iv6ZVunZvw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},,4.2,58.0,,https://www.google.com/maps/place/?q=place_id:ChIJiUYZ1K6ofjIR8Iv6ZVunZvw
"Ollot II, Bloangitang Barat, North Bolaang Mongondow Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.8637811, 'lng': 123.3528101}, 'viewport': {'northeast': {'lat': 0.8651309298927222, 'lng': 123.3541599298927}, 'southwest': {'lat': 0.8624312701072778, 'lng': 123.3514602701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Pohon Akasia Mangium,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107927799098586533719"">A Google User</a>'], 'photo_reference': 'AUGGfZlHmGWlpo3VjdfmmUvb-pc24u9SMuM3XqcAYhzm45uQ1FaQfcsnQhghN6Uue5YoiGgPColz0RklGLu83iprz2UEopNHh2wWIRlmbyAQrPnMU-uwrMcwI4_SR5YzQsD5qVnwxwks3HYG_uyOJmkJcUjrz7iUbfVYNLF-v1PRgu5ulUMk', 'width': 4640}]",ChIJkY9Z56O9fjIRyaV-XrQMYgw,ChIJkY9Z56O9fjIRyaV-XrQMYgw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': 'V973+G4 Ollot II, North Bolaang Mongondow Regency, North Sulawesi, Indonesia', 'global_code': '6QG5V973+G4'}",0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJkY9Z56O9fjIRyaV-XrQMYgw
"VFRF+M72, Binjeita II, Bolang Itang Timur, North Bolaang Mongondow Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.8916274999999999, 'lng': 123.4731528}, 'viewport': {'northeast': {'lat': 0.8929544798927221, 'lng': 123.4745620298927}, 'southwest': {'lat': 0.8902548201072777, 'lng': 123.4718623701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Binjeita,"[{'height': 2084, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105625886061693745348"">A Google User</a>'], 'photo_reference': 'AUGGfZmS-uPs5Ep_yqRriZZVxG_m1p8svyF55GthuFmmdnmhx4swf7zMcM4ja1YxlUkjAf8cY8T9P6WwYVKpEvlrQ2zg0ifgb8Vp7NXLVTI1OCU_fj9O7SS1XsIT2_WoLtvrDTEAI3C9yIS1D37fZWF4JNmwA6K-nnsttjCMeXNgmZIpDoXI', 'width': 4624}]",ChIJZdF6sLKZfjIRb0HVKueR06c,ChIJZdF6sLKZfjIRb0HVKueR06c,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,4.4,10.0,,https://www.google.com/maps/place/?q=place_id:ChIJZdF6sLKZfjIRb0HVKueR06c
"Jl. Trans Sulawesi, Mokoditek I, Kec. Bolang Itang Tim., Kabupaten Bolaang Mongondow Utara, Sulawesi Utara, Indonesia","{'location': {'lat': 0.8866461999999999, 'lng': 123.3734467}, 'viewport': {'northeast': {'lat': 0.8882839298927222, 'lng': 123.3745247798927}, 'southwest': {'lat': 0.8855842701072777, 'lng': 123.3718251201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nagara Swimming Pool Bolmut,"[{'height': 786, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104250348331155554084"">A Google User</a>'], 'photo_reference': 'AUGGfZnrIiSn0_jWmZ-U5CWv0CWjcUOnmWyB2fPvJ-4alK-B8x_e3N86a3h6qW-0gRmLek9iOuTmMTI3QKTR-2dcLany6M4iZRNMsuyHzBS1AV9Rb_pRFVIJ5winikMbM-TlR_TuerktMeBpChK6_BWt2Hi8TBdI3v1DcvQgMNTs--UJWygC', 'width': 1080}]",ChIJqcTE9ROjfjIR_WWnfdgwC6Y,ChIJqcTE9ROjfjIR_WWnfdgwC6Y,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': 'V9PF+M9 Mokoditek I, North Bolaang Mongondow Regency, North Sulawesi, Indonesia', 'global_code': '6QG5V9PF+M9'}",5.0,3.0,,https://www.google.com/maps/place/?q=place_id:ChIJqcTE9ROjfjIR_WWnfdgwC6Y
"Biontong I, Bolang Itang Timur, North Bolaang Mongondow Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.8821333, 'lng': 123.5056546}, 'viewport': {'northeast': {'lat': 0.8834793298927222, 'lng': 123.5070356798928}, 'southwest': {'lat': 0.8807796701072778, 'lng': 123.5043360201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sandra Home,,ChIJIy1Mu4mXfjIRR0DbnICGPjg,ChIJIy1Mu4mXfjIRR0DbnICGPjg,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},"{'compound_code': 'VGJ4+V7 Biontong I, North Bolaang Mongondow Regency, North Sulawesi, Indonesia', 'global_code': '6QG5VGJ4+V7'}",5.0,1.0,,https://www.google.com/maps/place/?q=place_id:ChIJIy1Mu4mXfjIRR0DbnICGPjg
"RFJ9+8XP, Binjeita, Bolang Itang Timur, North Bolaang Mongondow Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.8308253999999999, 'lng': 123.4699549}, 'viewport': {'northeast': {'lat': 0.8321752298927222, 'lng': 123.4713047298927}, 'southwest': {'lat': 0.8294755701072778, 'lng': 123.4686050701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air terjun MOMARA,,ChIJe2K9DOuXfjIRjyXyZcjJ7EA,ChIJe2K9DOuXfjIRjyXyZcjJ7EA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,5.0,1.0,,https://www.google.com/maps/place/?q=place_id:ChIJe2K9DOuXfjIRjyXyZcjJ7EA
"W537+6HG, Batutajam, Pinogaluman, North Bolaang Mongondow Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.9030533, 'lng': 123.1639403}, 'viewport': {'northeast': {'lat': 0.9042873298927221, 'lng': 123.1652332798927}, 'southwest': {'lat': 0.9015876701072778, 'lng': 123.1625336201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Indah Batutajam,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112554810014675127250"">A Google User</a>'], 'photo_reference': 'AUGGfZlrITmrdKluwV9DKe91u6Fll-QFrAFxLFCs4F23Qv1LjMCgR_H0aQaZDwq7SndXR9u1KesfqdY1ayIxHIP-4jzs75lsQbjE7ODB1hmb38Y0uDiDs21VRkT_GT7SWKmh0FhxlDaGpoMZCwp1KvRaHdAaLn178XtikDT6jvlryPNwuIwA', 'width': 2448}]",ChIJAw7zDd6tfjIReuocgLyAP6c,ChIJAw7zDd6tfjIReuocgLyAP6c,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,4.4,25.0,,https://www.google.com/maps/place/?q=place_id:ChIJAw7zDd6tfjIReuocgLyAP6c
"WC55+58, Saleo Satu, North Bolaang Mongondow Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.9079375000000001, 'lng': 123.4083125}, 'viewport': {'northeast': {'lat': 0.9092873298927222, 'lng': 123.4096623298927}, 'southwest': {'lat': 0.9065876701072779, 'lng': 123.4069626701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Pasir Putih Saleo,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106266929277288237125"">A Google User</a>'], 'photo_reference': 'AUGGfZnyOeYRfSSKWaSP5DP61UCLT1-EZb4sr23ooLQ1Y4JZHKgU3kx85AyvsPx66HSoySq2Ntdevdga6YCTKA-ze3E-0MlkLn77kp2mGF3flTR4h9cmEwkahL_j5RAuhQ46G0SlkNf3kFPnMV1dNvPBqmmOwYNhXnwTXAeR_r9xIoL_Rgxi', 'width': 3888}]",ChIJJ0uP5EqjfjIRplewfjShDiA,ChIJJ0uP5EqjfjIRplewfjShDiA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,5.0,2.0,,https://www.google.com/maps/place/?q=place_id:ChIJJ0uP5EqjfjIRplewfjShDiA
"R8QH+2RQ, South Paku, Bloangitang Barat, North Bolaang Mongondow Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.8375949, 'lng': 123.329616}, 'viewport': {'northeast': {'lat': 0.8394981298927222, 'lng': 123.33495045}, 'southwest': {'lat': 0.8367984701072777, 'lng': 123.32783785}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air terjun hunia,,ChIJcXM8BwS7fjIRXsWCfDu45tE,ChIJcXM8BwS7fjIRXsWCfDu45tE,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJcXM8BwS7fjIRXsWCfDu45tE
"QC4R+2V, Bohabak IV, Bolang Itang Timur, North Bolaang Mongondow Regency, North Sulawesi, Indonesia","{'location': {'lat': 0.7551028, 'lng': 123.4421367}, 'viewport': {'northeast': {'lat': 0.7564526298927221, 'lng': 123.4434865298927}, 'southwest': {'lat': 0.7537529701072777, 'lng': 123.4407868701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puncak raban limoto,,ChIJ6TypvyDrfjIRLyMQsFDEDBA,ChIJ6TypvyDrfjIRLyMQsFDEDBA,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,,0.0,0.0,,https://www.google.com/maps/place/?q=place_id:ChIJ6TypvyDrfjIRLyMQsFDEDBA
