formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,reference,types,business_status,opening_hours,rating,user_ratings_total,plus_code,url
"VCMX+C22, Alebo, Konda, South Konawe Regency, South East Sulawesi 93874, Indonesia","{'location': {'lat': -4.1164926, 'lng': 122.4475227}, 'viewport': {'northeast': {'lat': -4.115400920107279, 'lng': 122.4498558}, 'southwest': {'lat': -4.118100579892722, 'lng': 122.446745}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bukit Alebo,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118243240983241740015"">A Google User</a>'], 'photo_reference': 'AUGGfZkj1_6ja1N3QCCLyVZgHWZ2UhahEEca2rjlai_SKU27LHucshZymM7xXxLfJ6Xd6-fzYHsKLn_L_AGrxb-6e9AlSGKkgK60SMw49WkuvvCJYZI9DnmBVtuLC1odttCxxvbezl66i8_0GodG912CRFXL2wwA9Qh4J5-zKfG7-Cai_A3b', 'width': 1836}]",ChIJCVATxUqPmC0RVbOPjDNH4Q0,ChIJCVATxUqPmC0RVbOPjDNH4Q0,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,4.3,124.0,,https://www.google.com/maps/place/?q=place_id:ChIJCVATxUqPmC0RVbOPjDNH4Q0
"Komplek Perkantoran+Wisata, Cialam Jaya, Kec. Konda, Kabupaten Konawe Selatan, Sulawesi Tenggara 93874, Indonesia","{'location': {'lat': -4.1176917, 'lng': 122.5074683}, 'viewport': {'northeast': {'lat': -4.116341870107277, 'lng': 122.5088181298928}, 'southwest': {'lat': -4.119041529892721, 'lng': 122.5061184701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WISATA BUKIT KEMBANG CIALAM JAYA KENDARI,"[{'height': 588, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118167796456423220375"">Pyan Pidani</a>'], 'photo_reference': 'AUGGfZlS-6IFuqheLC9zcmzJubpFwcfjALjQWyKzdLotINgKUq_n2XXRDGXVmkuqmC4Auy4vQ6IEtFSJICefLTaCHiyHByu-ydH5N7-geA0ySqYy3_9nGNNtw4uLnkVvlISDP6lv0CUdEyXSqQCvTGq9cbEA_IjfNBdSkD00lH0Xh_cfsAMj', 'width': 1040}]",ChIJV2v4B3aPmC0RwbF2zijeOr4,ChIJV2v4B3aPmC0RwbF2zijeOr4,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{},4.5,19.0,"{'compound_code': 'VGJ4+WX Cialam Jaya, South Konawe Regency, South East Sulawesi, Indonesia', 'global_code': '6Q74VGJ4+WX'}",https://www.google.com/maps/place/?q=place_id:ChIJV2v4B3aPmC0RwbF2zijeOr4
"Jl. Brigjen Katamso, Puosu Jaya, Kec. Konda, Kabupaten Konawe Selatan, Sulawesi Tenggara 93452, Indonesia","{'location': {'lat': -4.0624606, 'lng': 122.4680117}, 'viewport': {'northeast': {'lat': -4.061041420107278, 'lng': 122.4692847798927}, 'southwest': {'lat': -4.063741079892722, 'lng': 122.4665851201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Pemancingan & Kuliner AjengMart,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116869411256951637568"">Siti Faridah Nur Rofiqoh</a>'], 'photo_reference': 'AUGGfZkRrBORTUPnZRQ_9SNqoErzTewvVweSp9XfQidFUz8_5irCG_o0chfBhaAHltUmeTg6I5a801NFtyhlpaINkyQAY5qPz3FCKxZt99KVMiLxU7p1GQSenZXyacjx00L4426umzOSgbJv24vFaIJGnp2KZ3AJctevruABhhbUAfzRno9h', 'width': 4608}]",ChIJfRpDFaCOmC0R9mSod6Z0MOY,ChIJfRpDFaCOmC0R9mSod6Z0MOY,"['tourist_attraction', 'supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']",OPERATIONAL,{'open_now': True},4.5,122.0,"{'compound_code': 'WFQ9+26 Puosu Jaya, South Konawe Regency, South East Sulawesi, Indonesia', 'global_code': '6Q74WFQ9+26'}",https://www.google.com/maps/place/?q=place_id:ChIJfRpDFaCOmC0R9mSod6Z0MOY
"Kantor Balai Taman Nasional Rawa Aopa Watumohai, Tatangge, Tinanggea, Kabupaten Konawe Selatan, Sulawesi Tenggara 93885, Indonesia","{'location': {'lat': -4.4383319, 'lng': 121.8732554}, 'viewport': {'northeast': {'lat': -4.436982070107277, 'lng': 121.8746052298927}, 'southwest': {'lat': -4.439681729892721, 'lng': 121.8719055701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Nasional Rawa Aopa Watumohai,"[{'height': 3262, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104742396532487977589"">oleg peronkov</a>'], 'photo_reference': 'AUGGfZnJBdHVWp-vIrpZjLtMQt8lev62_3r_V5PbxittGPfdtLlcPJjD2SetAsuqQ6KS7Z-nWQxY4r8Bb7NYK1t1x3HPWd2TBWBbfWaj6b-lpV9NUfdQ1ymttd0Yzb9YH5SfTiumW-sQ-IIgSh2irDy5sEUzJhc7NBcfyjWVrPYAUDZnJ2g8', 'width': 4905}]",ChIJv-Y6KP-Qoi0RXQg8euFeZEo,ChIJv-Y6KP-Qoi0RXQg8euFeZEo,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.4,375.0,"{'compound_code': 'HV6F+M8 Morengke, Bombana Regency, South East Sulawesi, Indonesia', 'global_code': '6Q73HV6F+M8'}",https://www.google.com/maps/place/?q=place_id:ChIJv-Y6KP-Qoi0RXQg8euFeZEo
"QPFP+F7W, Sumber Sari, Moramo, South Konawe Regency, South East Sulawesi 93395, Indonesia","{'location': {'lat': -4.2262591, 'lng': 122.7356932}, 'viewport': {'northeast': {'lat': -4.224896720107278, 'lng': 122.7370340798927}, 'southwest': {'lat': -4.227596379892722, 'lng': 122.7343344201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Permandian air terjun Moramo,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107115469040427963311"">ranti annisa</a>'], 'photo_reference': 'AUGGfZklAlGV1fWOBZHuWXyQJcTsSoKTOTsytxwnPnyarkhQ39GouLEU2V8bgG4_LuOYl27rUD5wtTYwpuT5aroZv7NfsUu-Uykkchme1rphod0r5URr-ZhloLY7Ap1jJ3fMCS8R80vMlrXi4LDf4BUaqRMLP61pfMWhWV5fqu8SC19lEwca', 'width': 3000}]",ChIJEV40m_2hmC0R0uflVNXgowE,ChIJEV40m_2hmC0R0uflVNXgowE,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.5,35.0,,https://www.google.com/maps/place/?q=place_id:ChIJEV40m_2hmC0R0uflVNXgowE
"VGC5+WHR, Cialam Jaya, Konda, South Konawe Regency, South East Sulawesi 93874, Indonesia","{'location': {'lat': -4.127637099999999, 'lng': 122.5088939}, 'viewport': {'northeast': {'lat': -4.126233270107278, 'lng': 122.5102170298927}, 'southwest': {'lat': -4.128932929892722, 'lng': 122.5075173701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,STRATEGIS AREA,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101768197341245516435"">Aswan Junior</a>'], 'photo_reference': 'AUGGfZklYNRQKqWfubzawtWtDdNm3y0hIxed1oggI878fDOxRENRaDxCC4ONABMueRwNxjMzQ7D_EtMBDZTtbMYwiS_lQgqK4_8fQa5dzOwGFX1HnQHw_-JrwIaUA3Gt72TlBOnPXVn-m-uq1uWjIYM2_v0FQV6arXeDgtsgtSBF99DcYoOn', 'width': 3468}]",ChIJyfhxrkKPmC0RuLWJfIL4jnw,ChIJyfhxrkKPmC0RuLWJfIL4jnw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.6,7.0,,https://www.google.com/maps/place/?q=place_id:ChIJyfhxrkKPmC0RuLWJfIL4jnw
"M5PV+HV, Anese, Andoolo, South Konawe Regency, South East Sulawesi 93814, Indonesia","{'location': {'lat': -4.313606, 'lng': 122.194641}, 'viewport': {'northeast': {'lat': -4.312507320107278, 'lng': 122.1965009298927}, 'southwest': {'lat': -4.315206979892722, 'lng': 122.1938012701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Puncak Taidahu,"[{'height': 780, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114451303003244556111"">A Google User</a>'], 'photo_reference': 'AUGGfZndooqFKAh_7AJ_VB6YxZsaTMQg0A0dp6piB0xxodfW1hAwWQqiqHaB94J8MuFYWE7D5sM9ei02nEj3u6Y98Ay19eSkQg3C1gM68ny_emWiiLhwcN8DnFszGDDaLUvzUtIxsHclLswKsU67XczeafVTjve7JfsEAL6nfXJEilPE0EN1', 'width': 1040}]",ChIJncQ1ogiDoi0R6UVGqQwSWRw,ChIJncQ1ogiDoi0R6UVGqQwSWRw,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.5,2.0,,https://www.google.com/maps/place/?q=place_id:ChIJncQ1ogiDoi0R6UVGqQwSWRw
"MFWP+XXM, Ambalodangge, Laeya, South Konawe Regency, South East Sulawesi, Indonesia","{'location': {'lat': -4.3025483, 'lng': 122.4874262}, 'viewport': {'northeast': {'lat': -4.301297470107278, 'lng': 122.4886681798927}, 'southwest': {'lat': -4.303997129892722, 'lng': 122.4859685201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Anggalo mewao,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114985209961111721851"">A Google User</a>'], 'photo_reference': 'AUGGfZmVbNKuJAn6SR5MMkgIO-9aBB8acdhGfsrqlc080fRboOdQ2xx__PaebFaBpDyiAP2SkNGZlEzteElIfp8TZWgjJsPGNekHVQbl0ZrpBmQV9vMMMhb-OTm0RXNah5lj-zLd68-yZweudFdUWkUqlBYhoWxAdgtzfwXzTQNAqPpxkl4x', 'width': 4080}]",ChIJlaHqvuN5oi0RUXrYyBFfNzE,ChIJlaHqvuN5oi0RUXrYyBFfNzE,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,1.0,,https://www.google.com/maps/place/?q=place_id:ChIJlaHqvuN5oi0RUXrYyBFfNzE
"Anduna, Laeya, South Konawe Regency, South East Sulawesi 93880, Indonesia","{'location': {'lat': -4.250994599999999, 'lng': 122.4837202}, 'viewport': {'northeast': {'lat': -4.249621370107278, 'lng': 122.4850778298927}, 'southwest': {'lat': -4.252321029892721, 'lng': 122.4823781701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Anduna Camping Ground,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112333761451457802243"">A Google User</a>'], 'photo_reference': 'AUGGfZnpefiVSlBjNZ3ThSQ3yaOJ5JKFNiBqMazA0pYZHSbvH6PtzFHxDnCbckuZU2Q0V6jnyYAjVXj1-Hq-pjf3xMnjMFz4-kzWa8Tsmv5m2lXIK6VcIbatY_obnHK4zzfB4w9XIWEpbd1pFLG8trZwPnI26HOAN8WLwwj6XeMO3q5zHVwt', 'width': 1200}]",ChIJzQymJKaDmC0RW3m0xsYSJKU,ChIJzQymJKaDmC0RW3m0xsYSJKU,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,,5.0,2.0,"{'compound_code': 'PFXM+JF Anduna, South Konawe Regency, South East Sulawesi, Indonesia', 'global_code': '6Q74PFXM+JF'}",https://www.google.com/maps/place/?q=place_id:ChIJzQymJKaDmC0RW3m0xsYSJKU
"VFWF+GG4, Unnamed Road, Lebo Jaya, Kec. Konda, Kabupaten Konawe Selatan, Sulawesi Tenggara 93874, Indonesia","{'location': {'lat': -4.103727399999999, 'lng': 122.4738318}, 'viewport': {'northeast': {'lat': -4.102390170107276, 'lng': 122.4751441298927}, 'southwest': {'lat': -4.10508982989272, 'lng': 122.4724444701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KOLAM PEMANCINGAN EMPANG PAK WAWAN,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108083567310488974852"">rahmadmakati</a>'], 'photo_reference': 'AUGGfZlGD7MJiqEA2mZcfGRrIhJP3fx1rQUco0xEwk7wLi-8vp6RhBnGIAlE5wSVkuG2LcAY9h6avr9IxujnvsjOMIciAFP0EBMIRiId4E8utq9N9qi0SIF7acvDtK1FYk7YC6QdmS8H2EswvsHL5SuekyF-MNmDqjd-rd4sKe-W5-TLe2pj', 'width': 1920}]",ChIJR3PpcAiPmC0RSXRBT3AFfYo,ChIJR3PpcAiPmC0RSXRBT3AFfYo,"['tourist_attraction', 'point_of_interest', 'establishment']",OPERATIONAL,{'open_now': True},4.8,17.0,,https://www.google.com/maps/place/?q=place_id:ChIJR3PpcAiPmC0RSXRBT3AFfYo
