business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,permanently_closed,opening_hours,price_level,url
OPERATIONAL,"Jl. Panorama, Kakaskasen, Kec. Tomohon Utara, Kota Tomohon, Sulawesi Utara, Indonesia","{'location': {'lat': 1.3441517, 'lng': 124.847988}, 'viewport': {'northeast': {'lat': 1.345478629892722, 'lng': 124.8492938798927}, 'southwest': {'lat': 1.342778970107278, 'lng': 124.8465942201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Villa Emitta Tomohon,"[{'height': 472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115184357048461542493"">A Google User</a>'], 'photo_reference': 'AUGGfZm_2_82L_9uugE16Fj4WsU8gS_if2z6Larf8FG68N8R62-EQ-xZo1uTh5wwxcVt_Bpu--xmZTiNCJE7k1AB0CNqnrtvwmtXnS10RgIpMwrdpR4yRWFZ2UKURa7nQn3mqITYK5qHoeM4B8qJdcsYsodXNkl7CWJBgrmzPs0c0_htLkZL', 'width': 1024}]",ChIJw1Yz3T1thzIR_RZoRjVBNoA,"{'compound_code': '8RVX+M5 Kakaskasen, Tomohon City, North Sulawesi, Indonesia', 'global_code': '6QH68RVX+M5'}",4.6,ChIJw1Yz3T1thzIR_RZoRjVBNoA,"['lodging', 'point_of_interest', 'establishment']",656,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJw1Yz3T1thzIR_RZoRjVBNoA
OPERATIONAL,"GW33+XCR, Jl. A.A. Maramis, Paniki Bawah, Kec. Mapanget, Kota Manado, Sulawesi Utara 95256, Indonesia","{'location': {'lat': 1.5060654, 'lng': 124.9034821}, 'viewport': {'northeast': {'lat': 1.507481279892722, 'lng': 124.9048255298927}, 'southwest': {'lat': 1.504781620107278, 'lng': 124.9021258701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,VICTORIA INN,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115739750397057947206"">A Google User</a>'], 'photo_reference': 'AUGGfZk3StzxosLugNVpNiSrxsYAMwNtswGsl3RtuH1BUWBLC30sAZ68gbYGoDNqnax7QE8HTNSQ5QnDvy-dxOEE9BAPUz7VqWiAeBzeEUonlkbvWpssDcy9xPjLUhG2ZHW1_K95rJqdL5hEPs-mgd_fudo_oWkHo4DKCtiTvlQyKM0Hey4', 'width': 4032}]",ChIJy8RXJCKhhzIRusXNudoIlBw,,4.3,ChIJy8RXJCKhhzIRusXNudoIlBw,"['lodging', 'point_of_interest', 'establishment']",533,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJy8RXJCKhhzIRusXNudoIlBw
OPERATIONAL,"Jl. Lkr. Bar., Kakaskasen Satu, Kec. Tomohon Utara, Kota Tomohon, Sulawesi Utara 95415, Indonesia","{'location': {'lat': 1.3570077, 'lng': 124.827035}, 'viewport': {'northeast': {'lat': 1.358331979892722, 'lng': 124.8284511798927}, 'southwest': {'lat': 1.355632320107278, 'lng': 124.8257515201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Grand Master Villa Tomohon,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100662541201296258962"">A Google User</a>'], 'photo_reference': 'AUGGfZklpKrosVr9glXjo5p9ViXgwtHOUTX1TrtbsxyiH-gKuCHT9L1ZkV28clfPlZShatZ5vmiYWDAwgv6Cm1ncrPDmXo86YJGtFeIWfUja5dZr-mZrzu-Uhmb-gtsHK8bPnVr3Kb7o8sNVRiyuF0hJsIcbheEvcvpqc1tkkXHycEXd_eUI', 'width': 1920}]",ChIJSZ8_JrRthzIRqjV7P4fTWOQ,"{'compound_code': '9R4G+RR Kakaskasen Satu, Tomohon City, North Sulawesi, Indonesia', 'global_code': '6QH69R4G+RR'}",4.5,ChIJSZ8_JrRthzIRqjV7P4fTWOQ,"['point_of_interest', 'establishment']",1051,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJSZ8_JrRthzIRqjV7P4fTWOQ
OPERATIONAL,"Jl. Kawiley, Kakaskasen Dua, Kec. Tomohon Utara, Kota Tomohon, Sulawesi Utara, Indonesia","{'location': {'lat': 1.3482466, 'lng': 124.8359835}, 'viewport': {'northeast': {'lat': 1.349597129892722, 'lng': 124.8373323298927}, 'southwest': {'lat': 1.346897470107278, 'lng': 124.8346326701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Gardenia Country Inn,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106940600248830922616"">A Google User</a>'], 'photo_reference': 'AUGGfZljZ10aObaEWS9MftrFyWWxq8ocLGaeRXf4iC6iti96VQ1XDsgGYSq7xIiSC9KY_dHV_MzN52ji1krhCEBOGSUmT5O_BtpJoJXLYKo-SrQJgBQQaMdR-Dor-yoAjVSlzKoh0CtYH039FVUZfT4-_V8CQ65svDehxF_X0egJOlJx1k0G', 'width': 4000}]",ChIJWyuBs5RshzIRsLaRoM5O4Rg,"{'compound_code': '8RXP+79 Kakaskasen Dua, Tomohon City, North Sulawesi, Indonesia', 'global_code': '6QH68RXP+79'}",4.5,ChIJWyuBs5RshzIRsLaRoM5O4Rg,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",593,,,,https://www.google.com/maps/place/?q=place_id:ChIJWyuBs5RshzIRsLaRoM5O4Rg
OPERATIONAL,"Jl. Kimereng Kali RW.04, Dusun IV, Kinilow, Kec. Tomohon Utara, Kota Tomohon, Sulawesi Utara 95414, Indonesia","{'location': {'lat': 1.3666715, 'lng': 124.8353314}, 'viewport': {'northeast': {'lat': 1.368221429892722, 'lng': 124.8364379798928}, 'southwest': {'lat': 1.365521770107278, 'lng': 124.8337383201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rimba Eco Resort,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117726752613611395364"">A Google User</a>'], 'photo_reference': 'AUGGfZkiIbZKySEx0KDH8ws4vqg8WVPIcuGrM2DSdXpVyx3Ed1vYMj-s5fg6tmYcxIuo-Ao6KANCTy7cedmpezYRMupXhjCmNfVA_hqCvK51LThf-kAxHYnBzk1kdRtXaTWckKkyZ_tRJeZ9no5xEYp-npM3dkmKo0CKxnUHJ-2kcL7f_cHf', 'width': 4000}]",ChIJ4fAbO8hthzIRMwsRD93n_Z4,"{'compound_code': '9R8P+M4 Kinilow, Tomohon City, North Sulawesi, Indonesia', 'global_code': '6QH69R8P+M4'}",4.9,ChIJ4fAbO8hthzIRMwsRD93n_Z4,"['lodging', 'point_of_interest', 'establishment']",36,,,,https://www.google.com/maps/place/?q=place_id:ChIJ4fAbO8hthzIRMwsRD93n_Z4
OPERATIONAL,"Jl. Wolter Monginsidi No.1, Bahu, Kec. Malalayang, Kota Manado, Sulawesi Utara 95115, Indonesia","{'location': {'lat': 1.4623352, 'lng': 124.8235576}, 'viewport': {'northeast': {'lat': 1.463713929892722, 'lng': 124.8248871798927}, 'southwest': {'lat': 1.461014270107278, 'lng': 124.8221875201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Best Western The Lagoon,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105469559896602821440"">A Google User</a>'], 'photo_reference': 'AUGGfZljwHIQypBdbygThFUHOj11J9PwJmGKde8jS2IM6xzY5huWjEg_GrWMV-acogKwQ-_pMRXKI4nU0Ov_b780_9s12vwqckFjg3YSqtYxcPbC5jUwBzC_h95mYw3gVOsCJ6_oVJDPSZXh9ChkeRhodh-CNdlLEOAVZzMinPAL1U_1h8sm', 'width': 6000}]",ChIJgZGx3PZ0hzIRru86aiMmzUU,"{'compound_code': 'FR6F+WC Bahu, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FR6F+WC'}",4.4,ChIJgZGx3PZ0hzIRru86aiMmzUU,"['lodging', 'point_of_interest', 'establishment']",2363,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJgZGx3PZ0hzIRru86aiMmzUU
OPERATIONAL,"Jalan Piere Tendean (Boulevard, No.22, Wenang Utara, Kec. Wenang, Kota Manado, Sulawesi Utara 95111, Indonesia","{'location': {'lat': 1.487635, 'lng': 124.837271}, 'viewport': {'northeast': {'lat': 1.489043229892722, 'lng': 124.8385920298927}, 'southwest': {'lat': 1.486343570107278, 'lng': 124.8358923701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Aryaduta Hotel,"[{'height': 1333, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115249870097157092246"">Hotel Aryaduta</a>'], 'photo_reference': 'AUGGfZkZti2HpEmaoWddwV8TMvl-XY5FnyvVBy0a1uCaJeFdIPBuocYKWbGvs6AmeZ8pOxsarBcgvRtNyxtIbZP5cONHocZLFB4AA_on0AJEh5CewcB_5S4097bl_e8V-lx02jdWR96FsUHKCGCzdmVeWYFTc6810byMdAIDvdWzZGQCpkVJ', 'width': 2000}]",ChIJbYVb1BR1hzIRk5aVBM5jFrI,"{'compound_code': 'FRQP+3W North Wenang, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FRQP+3W'}",4.5,ChIJbYVb1BR1hzIRk5aVBM5jFrI,"['lodging', 'point_of_interest', 'establishment']",5562,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJbYVb1BR1hzIRk5aVBM5jFrI
OPERATIONAL,"Jl. Walanda Maramis, Kel. Wengkol, Kec. Tondano Timur Kabupaten Minahasa, Sulawesi Utara, Sumatera Utara 95613, Indonesia","{'location': {'lat': 1.3074226, 'lng': 124.9139514}, 'viewport': {'northeast': {'lat': 1.308841879892722, 'lng': 124.9151802298927}, 'southwest': {'lat': 1.306142220107278, 'lng': 124.9124805701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 92041 Hotel Borneo,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116977179000622827922"">A Google User</a>'], 'photo_reference': 'AUGGfZmz1jo28lvTYodziHlnL1cvT5BWcDbb0XoVUjn2It-y8pX34MArDw2ZzSBe_bpykGpQalVKgFimd2O2RoSSjTbKBsKU69ZSsCIrQfXqNsg2ZpL2S3ZQdE_aNY-PzxkmdhamZ8BRrgKLAAePplAC5Wh08jZQFd-B4ChBodcQJLQxJqPy', 'width': 640}]",ChIJAw-Ib3kUhzIRhArbJ5Y84bc,"{'compound_code': '8W47+XH Kembuan, Minahasa Regency, North Sulawesi, Indonesia', 'global_code': '6QH68W47+XH'}",4.0,ChIJAw-Ib3kUhzIRhArbJ5Y84bc,"['lodging', 'point_of_interest', 'establishment']",52,,,,https://www.google.com/maps/place/?q=place_id:ChIJAw-Ib3kUhzIRhArbJ5Y84bc
OPERATIONAL,"Jl. Jendral Sudirman No.128, Pinaesaan, Kec. Wenang, Kota Manado, Sulawesi Utara 95123, Indonesia","{'location': {'lat': 1.4903763, 'lng': 124.8414231}, 'viewport': {'northeast': {'lat': 1.491716879892722, 'lng': 124.8427718298927}, 'southwest': {'lat': 1.489017220107278, 'lng': 124.8400721701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Aston Manado Hotel,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108211164796603921667"">Aston Manado Hotel</a>'], 'photo_reference': 'AUGGfZmIsaihVQgPNdo2XzWZDtXLJP8U5qXcdTCpS9n7jHJuQAfw2GVIWjpIFQFsPZtVuUE4_OjYUue9BGmh9jh-I44kdgEtQRHJMqsW26NTmi81RsBbK1NMahVrLVYTIIt9ZXFfUDsLP0hFtES_Q0ZBERoJRi5ACeFmiiO_bJQAfI80aqP5', 'width': 6000}]",ChIJaZl9wUF1hzIRaQDl3eKSknk,"{'compound_code': 'FRRR+5H Pinaesaan, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FRRR+5H'}",4.5,ChIJaZl9wUF1hzIRaQDl3eKSknk,"['gym', 'lodging', 'health', 'restaurant', 'food', 'point_of_interest', 'establishment']",2588,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJaZl9wUF1hzIRaQDl3eKSknk
OPERATIONAL,"Jl. Pomurow No.68, Taas, Kec. Tikala, Kota Manado, Sulawesi Utara 95129, Indonesia","{'location': {'lat': 1.4673192, 'lng': 124.855699}, 'viewport': {'northeast': {'lat': 1.468711129892722, 'lng': 124.8569759298927}, 'southwest': {'lat': 1.466011470107278, 'lng': 124.8542762701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Luwansa Hotel & Convention Center Manado,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118025463745334748540"">A Google User</a>'], 'photo_reference': 'AUGGfZmbpPpNBxZKW63yoywkXoxaCn55Lkhdvb1JTIXtKmiyX9MiB1aaWKlRHuwi-Ax6WkBD06TkFULV9mZ8V0e8p36lOupfpmBXInSL1MaiaxQFjdsNOsCZ9fPYXMsMMHi0uETXLx8ve1EXuCh_KNYctVWlrAdcvEsDtSqWYqzmx-6PRRGm', 'width': 6000}]",ChIJX68YJH11hzIRnfpZv0UvSvY,"{'compound_code': 'FV84+W7 Taas, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FV84+W7'}",4.6,ChIJX68YJH11hzIRnfpZv0UvSvY,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",1289,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJX68YJH11hzIRnfpZv0UvSvY
OPERATIONAL,"Jl. A.A. Maramis, Paniki Dua, Kec. Mapanget, Kota Manado, Sulawesi Utara 95259, Indonesia","{'location': {'lat': 1.5202699, 'lng': 124.9205396}, 'viewport': {'northeast': {'lat': 1.521605029892722, 'lng': 124.9219715798927}, 'southwest': {'lat': 1.518905370107278, 'lng': 124.9192719201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,MEL'S INN MANADO,"[{'height': 628, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100381616857319708581"">A Google User</a>'], 'photo_reference': 'AUGGfZkvRi0U_wSoWXvxpry_10VnxoRz0BjPGOZJuv_rJMEDXIlD5GZiH8dVQ0MRQzbiijywp6-sxZH6Cp8aYHeggLEeXgG5u45SBsy76lF8KUVrTL4uSz__Yb8DI9e5BY1Guuox9mwncrrdiOKlmzYSQol_tmD8FDNw4G4B5CND066uASn4', 'width': 840}]",ChIJOcxS_OyghzIRgA95a-09Qeg,"{'compound_code': 'GWCC+46 Paniki Dua, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6GWCC+46'}",4.2,ChIJOcxS_OyghzIRgA95a-09Qeg,"['lodging', 'point_of_interest', 'establishment']",837,,,,https://www.google.com/maps/place/?q=place_id:ChIJOcxS_OyghzIRgA95a-09Qeg
OPERATIONAL,"Jl. Wawo, Matani III, Kec. Tomohon Tengah, Kota Tomohon, Sulawesi Utara 95441, Indonesia","{'location': {'lat': 1.302137, 'lng': 124.8473274}, 'viewport': {'northeast': {'lat': 1.303486829892722, 'lng': 124.8486603298927}, 'southwest': {'lat': 1.300787170107278, 'lng': 124.8459606701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Narwastu Hills,"[{'height': 1024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110301390198252354307"">Vidi Polla</a>'], 'photo_reference': 'AUGGfZn1hNui2jupPWAL7IQLt_lCbXRFqsk3xi7N38UKP3bkJDJkcZzOrHLDx0lFuzAxNWrrbM-oXJiHhDbB9KfrtUVUaU-o9TzOV-cvU9mV7_XKFIkRx0sRj941Ft5rXW1Q0V-1Oa2aUt0UMl2bv3MpXD4uspSQZTx0jRFq7eGujLVJBVQ', 'width': 768}]",ChIJIQC_mAJrhzIRGAnCykFVwa8,"{'compound_code': '8R2W+VW Walian, Tomohon City, North Sulawesi, Indonesia', 'global_code': '6QH68R2W+VW'}",4.7,ChIJIQC_mAJrhzIRGAnCykFVwa8,"['tourist_attraction', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",501,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJIQC_mAJrhzIRGAnCykFVwa8
OPERATIONAL,"Jl. Jendral Sudirman No.Kav. 85 - 87, Pinaesaan, Kec. Wenang, Kota Manado, Sulawesi Utara, Indonesia","{'location': {'lat': 1.4886216, 'lng': 124.8465946}, 'viewport': {'northeast': {'lat': 1.490037329892722, 'lng': 124.8479653298927}, 'southwest': {'lat': 1.487337670107278, 'lng': 124.8452656701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Swiss-Belhotel Maleosan Manado,"[{'height': 4480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103389611152581421302"">Swiss-Belhotel Maleosan Manado</a>'], 'photo_reference': 'AUGGfZkC3OP4br_2pqyxgK3-NJErK5ulupbAZD9hozXzjQMnJ8daST0zXieeVsM6HjCX8kyG3di2-zoSvAj7RPzPtzBOliNlk6X_nANRIJicPScjY0jHM5wkJB_U3weAB7eiCr5q-d55PEXi08XJf4K3z2SydzEAgZBQ5R6YXmIvZYS9o2yu', 'width': 6720}]",ChIJ66dVgnV2Oy4R639PESGRlhY,"{'compound_code': 'FRQW+FJ Pinaesaan, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FRQW+FJ'}",4.8,ChIJ66dVgnV2Oy4R639PESGRlhY,"['lodging', 'point_of_interest', 'establishment']",8500,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJ66dVgnV2Oy4R639PESGRlhY
OPERATIONAL,"7VP2+5Q, Walian, Tomohon Selatan, Tomohon City, North Sulawesi, Indonesia","{'location': {'lat': 1.285302, 'lng': 124.8519678}, 'viewport': {'northeast': {'lat': 1.286707529892722, 'lng': 124.8529889298927}, 'southwest': {'lat': 1.284007870107278, 'lng': 124.8502892701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Wawowow,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100866280233285979905"">A Google User</a>'], 'photo_reference': 'AUGGfZlp1Ot1dtS2LL9QEslRE7f1QCbrEpgfDeCnViG0HQydkGG8HOjkhN43AVKY8sCP86OrHFg0dZ2jDncZslV_o25E2g2YC7YcUn9Q531wP14FP9O6uyOLBpflplKQLwCHg9-JohipKb3jXP4sMH1a4L3VsOT612YhCkxKtRdNAW7fH_HN', 'width': 1080}]",ChIJUWI2otBrhzIRY29bVtLmJ3Q,,4.8,ChIJUWI2otBrhzIRY29bVtLmJ3Q,"['lodging', 'point_of_interest', 'establishment']",39,,,,https://www.google.com/maps/place/?q=place_id:ChIJUWI2otBrhzIRY29bVtLmJ3Q
OPERATIONAL,"8RFW+M3W, Paslaten Satu, Tomohon Timur, Tomohon City, North Sulawesi, Indonesia","{'location': {'lat': 1.3242265, 'lng': 124.8452076}, 'viewport': {'northeast': {'lat': 1.325379079892722, 'lng': 124.8465891298927}, 'southwest': {'lat': 1.322679420107278, 'lng': 124.8438894701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Anugerah Hill (AH),"[{'height': 2376, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108880250926471059546"">Andika Victor</a>'], 'photo_reference': 'AUGGfZnAGimEqYh8sFmq1eeDmXHoN0dgPf-eCw6vkE-pvq7oPXt4RO1pwkwIIAyo1Zfp9XfeU9j55pLErQ3SJpt5-iaT4Dw3iJfjqyJtQjsfKiIa6JlQ5czD9imgYictM11RBk6fLDdDIJ8r_dP363k8B-dLEA67SwSajXg6acDJg5xuWkG6', 'width': 4224}]",ChIJYVUvDHJthzIRhv7bTh_Tzzw,,4.6,ChIJYVUvDHJthzIRhv7bTh_Tzzw,"['lodging', 'point_of_interest', 'establishment']",169,,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJYVUvDHJthzIRhv7bTh_Tzzw
OPERATIONAL,"Hermina Hospital, Paniki Atas, Talawaan, North Minahasa Regency, North Sulawesi 95378, Indonesia","{'location': {'lat': 1.4971116, 'lng': 124.922031}, 'viewport': {'northeast': {'lat': 1.498430579892722, 'lng': 124.9233183798927}, 'southwest': {'lat': 1.495730920107278, 'lng': 124.9206187201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,SPOT ON 91995 Cvictory Inn,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103335788696532791530"">A Google User</a>'], 'photo_reference': 'AUGGfZmmxi4QkIhas7k4lYp0qwNPWqYwzMXnZsZQpLbcF6sbzLBP39gt29QxsMsp8KvFRdXCmLetliozZe6NHioYS09TxkkNoM7pGXE6tgd6U16N3A2kkH4GkDcqo6cQUN7VIiea2wm1_KIEAOjvdithana-IDWu2HHE6yqqNQT5V99EGhQ', 'width': 640}]",ChIJn2ALIoILhzIRKDAab05vFis,"{'compound_code': 'FWWC+RR Paniki Atas, North Minahasa Regency, North Sulawesi, Indonesia', 'global_code': '6QH6FWWC+RR'}",3.4,ChIJn2ALIoILhzIRKDAab05vFis,"['lodging', 'point_of_interest', 'establishment']",14,,,,https://www.google.com/maps/place/?q=place_id:ChIJn2ALIoILhzIRKDAab05vFis
OPERATIONAL,"Jl. Raya Tomohon, Kinilow, Kec. Tomohon Utara, Kota Tomohon, Sulawesi Utara, Indonesia","{'location': {'lat': 1.3652206, 'lng': 124.8314944}, 'viewport': {'northeast': {'lat': 1.366607579892722, 'lng': 124.8329986798927}, 'southwest': {'lat': 1.363907920107278, 'lng': 124.8302990201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Onong's homestay tomohon,"[{'height': 853, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100106723572845848437"">A Google User</a>'], 'photo_reference': 'AUGGfZl55jLjkGe2d9zhcZSP5177w2bKTeOk4rR8f6PhqFLEmB-Op42XiV2-qybQiArpax__CFatt-do2-9d2wG9Sfp-hvOeMx6zJQ1kB-MqLMovT98DQPYwEbOFpfbpL4QvNIVaBfLmABKTJvOlpiNA6RDeCOmo4Seasu8RChMwy-TpV_O9', 'width': 1280}]",ChIJ_zXTkFJthzIRGhOi5BHBFTY,"{'compound_code': '9R8J+3H Kinilow, Tomohon City, North Sulawesi, Indonesia', 'global_code': '6QH69R8J+3H'}",4.6,ChIJ_zXTkFJthzIRGhOi5BHBFTY,"['lodging', 'point_of_interest', 'establishment']",26,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_zXTkFJthzIRGhOi5BHBFTY
OPERATIONAL,"Jl. Komp. Bahu Mal Blok A3, Sulawesi Utara, Indonesia","{'location': {'lat': 1.4623148, 'lng': 124.8236361}, 'viewport': {'northeast': {'lat': 1.463751629892722, 'lng': 124.8249280798927}, 'southwest': {'lat': 1.461051970107278, 'lng': 124.8222284201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Tamansari Lagoon Apartemen And Condotel,"[{'height': 3375, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100661301915276973469"">IDE Project</a>'], 'photo_reference': 'AUGGfZka8wOsJYCYzjrddvAa0jGGsM9Po52e5SZwH5io7qVCwgDJJ6hSGHlWV89QJBLyTsQrQAPrjiFdqu3F8pRDwfFz0RPGemB7QTVPJ9Obfcd6QJ6YY0nAQSKTzWKv9rs3QlB-HZ-RcZuG1BkZJaT1XjEaxh_rhaGjZcgUgKyr0uqTbpE', 'width': 6000}]",ChIJf2T9Ovd0hzIRSfMnMp_n9Ag,"{'compound_code': 'FR6F+XC Bahu, Manado City, North Sulawesi, Indonesia', 'global_code': '6QH6FR6F+XC'}",4.4,ChIJf2T9Ovd0hzIRSfMnMp_n9Ag,"['lodging', 'point_of_interest', 'establishment']",125,,,,https://www.google.com/maps/place/?q=place_id:ChIJf2T9Ovd0hzIRSfMnMp_n9Ag
OPERATIONAL,"FW9C+P23, Watutumou II, Kalawat, North Minahasa Regency, North Sulawesi, Indonesia","{'location': {'lat': 1.4692697, 'lng': 124.920053}, 'viewport': {'northeast': {'lat': 1.470655029892722, 'lng': 124.9211864798927}, 'southwest': {'lat': 1.467955370107278, 'lng': 124.9184868201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Convention Hall Sultan Raja Hotel,"[{'height': 2176, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111194751467113615794"">Jeffri Kj</a>'], 'photo_reference': 'AUGGfZn3dRSwyIEF7YM_hMdhoLCcbKf2kMW-U_C5eFOiAJouNu2wtk2Z7ATJkAK7o2qta2SOoYF7-JI_3kCxUOYfSg43sR4wIlt8iPs93JefQ7ptb7oGwHUUL53KImG3GhRIOIJkhyvGiEYxnUi3Q0Koi8isq4de2c4asRQlb6YLUwLVgHgr', 'width': 4608}]",ChIJScrjprgLhzIRRL30Te_CyXk,,4.6,ChIJScrjprgLhzIRRL30Te_CyXk,"['lodging', 'point_of_interest', 'establishment']",5,,,,https://www.google.com/maps/place/?q=place_id:ChIJScrjprgLhzIRRL30Te_CyXk
