business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,price_level,permanently_closed,url
OPERATIONAL,"H736+CQF, Jl. Bima, Kelusa, Kec. Payangan, Kabupaten Gianyar, Bali 80561, Indonesia","{'location': {'lat': -8.4464416, 'lng': 115.2619355}, 'viewport': {'northeast': {'lat': -8.445132520107277, 'lng': 115.2634112798927}, 'southwest': {'lat': -8.447832179892721, 'lng': 115.2607116201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bajoes Buncir,"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101445938913946601185"">A Google User</a>'], 'photo_reference': 'AUGGfZlgXkbjby1zuSOaIZBx3GVrsrlsxu_Ag5R20F3o4vzK0TOuXoHEE0hXqQ3MCs2yky6nBO6aDy3nl-4nX0yTqLwhUcjl4FqWu2XVSAu85wNKpm8oNpHeI34Aeg3PKdZd5QSlVUGjic4tiCMREBhIF9N6pSDHdtzoYojI5vw7ImvB_mbH', 'width': 4160}]",ChIJOT4Kt8oj0i0RJLdZ7CGtnks,,5.0,ChIJOT4Kt8oj0i0RJLdZ7CGtnks,"['tourist_attraction', 'point_of_interest', 'establishment']",4,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJOT4Kt8oj0i0RJLdZ7CGtnks
OPERATIONAL,"br, Jl. Bayad, Melinggih Kelod, Kec. Payangan, Bali 80572, Indonesia","{'location': {'lat': -8.449593799999999, 'lng': 115.2452887}, 'viewport': {'northeast': {'lat': -8.448287920107278, 'lng': 115.2465390798927}, 'southwest': {'lat': -8.450987579892722, 'lng': 115.2438394201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bali ATV & RAFTING,"[{'height': 900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117311212515874871251"">A Google User</a>'], 'photo_reference': 'AUGGfZmT_BcvEgiFkdpJtWh3p9dC3hTmp3ujPIV1RW_0upi0yBs6HfNd48LDlrOMwoAR9xb_DBCKgE1V-8K-roAxGI8ymi6XRTPcNy3pyeNIlObHyXjdjOaNrirfP3jxr5aw5BHg-NEjScPxj63Fh4O_43iD3kCXk0zzcS1yzJD8Asn8hPmC', 'width': 720}]",ChIJpVX75sIj0i0R4dKH6JdI_ws,"{'compound_code': 'H62W+54 Melinggih Kelod, Gianyar Regency, Bali, Indonesia', 'global_code': '6P3QH62W+54'}",0.0,ChIJpVX75sIj0i0R4dKH6JdI_ws,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJpVX75sIj0i0R4dKH6JdI_ws
OPERATIONAL,"Jl. Raya Payangan No.198, Puhu, Kec. Payangan, Kabupaten Gianyar, Bali 80572, Indonesia","{'location': {'lat': -8.442906299999999, 'lng': 115.2437942}, 'viewport': {'northeast': {'lat': -8.441555470107277, 'lng': 115.2451370298927}, 'southwest': {'lat': -8.44425512989272, 'lng': 115.2424373701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Br pengaji,,ChIJh5VEQwAj0i0R_JG9vNWY1Vc,"{'compound_code': 'H64V+RG Melinggih Kelod, Gianyar Regency, Bali, Indonesia', 'global_code': '6P3QH64V+RG'}",0.0,ChIJh5VEQwAj0i0R_JG9vNWY1Vc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJh5VEQwAj0i0R_JG9vNWY1Vc
OPERATIONAL,"J7H5+VWX, Puhu, Payangan, Gianyar Regency, Bali, Indonesia","{'location': {'lat': -8.3705179, 'lng': 115.2594496}, 'viewport': {'northeast': {'lat': -8.36971742010728, 'lng': 115.2614827}, 'southwest': {'lat': -8.372417079892724, 'lng': 115.2587719}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Air terjun bunteh,,ChIJez-fSwAh0i0RnNFxZ1I_2QU,,0.0,ChIJez-fSwAh0i0RnNFxZ1I_2QU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJez-fSwAh0i0RnNFxZ1I_2QU
OPERATIONAL,"Jl. Bangkiang Sidem, Kelusa, Kec. Payangan, Kabupaten Gianyar, Bali 80561, Indonesia","{'location': {'lat': -8.4916429, 'lng': 115.2574343}, 'viewport': {'northeast': {'lat': -8.490344070107279, 'lng': 115.2589073798927}, 'southwest': {'lat': -8.493043729892722, 'lng': 115.2562077201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,The Swing by Rare Angon Warung,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111455252145509806647"">A Google User</a>'], 'photo_reference': 'AUGGfZmrqiXGfR1aWGlFjrfNi5mv6bT5RcIuKhj_w7Im7FtPBB1ihpRXdDnmjpOtkAxSlwWyoRN4dhp63aKro8WyCLaHFBOuKPliiZeH59RqFb4aNfzDUcxBmt3ogIsWpuZluyftzQid0GqyGYrzSZUVQI7hwRFeduz_MGWUrA0KdN4Lvy2K', 'width': 3024}]",ChIJXxI6tQ890i0RTioeQeYUGRM,"{'compound_code': 'G754+8X Kelusa, Gianyar Regency, Bali, Indonesia', 'global_code': '6P3QG754+8X'}",5.0,ChIJXxI6tQ890i0RTioeQeYUGRM,"['tourist_attraction', 'point_of_interest', 'establishment']",6,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJXxI6tQ890i0RTioeQeYUGRM
OPERATIONAL,"J69P+7G9, Buahan, Payangan, Gianyar Regency, Bali 80572, Indonesia","{'location': {'lat': -8.381873299999999, 'lng': 115.2364098}, 'viewport': {'northeast': {'lat': -8.380529570107278, 'lng': 115.2377714298927}, 'southwest': {'lat': -8.383229229892722, 'lng': 115.2350717701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,MADU AMERTA BHUANA,"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108481920295446865992"">A Google User</a>'], 'photo_reference': 'AUGGfZmq2EIqThuHz9jnCnIkB2gEKnY7J0xFpwQA4LmOEaUumBtGpLksZg3sTGYmIQkw4Fj8iWnKBWaG8tpyUtAqeJD-_OuJTk6gtUcUmb_Jdl44gYVOJP9Z6fvv1EkWH8RUJbwLdMK1eR54ImGnXzhku1bEtqpu0TJ6KoBFrTYKnoL19RNo', 'width': 2600}]",ChIJFdUHqu0h0i0RXP-nnZY7etM,,5.0,ChIJFdUHqu0h0i0RXP-nnZY7etM,"['tourist_attraction', 'point_of_interest', 'establishment']",5,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJFdUHqu0h0i0RXP-nnZY7etM
OPERATIONAL,"Jl. Raya Payangan No.47, Melinggih Kelod, Kec. Payangan, Kabupaten Gianyar, Bali 80572, Indonesia","{'location': {'lat': -8.4394565, 'lng': 115.2442026}, 'viewport': {'northeast': {'lat': -8.438111870107278, 'lng': 115.2455846298927}, 'southwest': {'lat': -8.440811529892722, 'lng': 115.2428849701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Yasa Putra Sedana - BALINESE SHOW,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106801542780737223267"">i kadek ardita</a>'], 'photo_reference': 'AUGGfZnE-h3J4abQz7ltEi7zU7nlbSY7K5n__FYn1nrhW-rQjvRSWTDAXl9bmnkNo7_lvLEnAG6h57uUockheYnDCb-r5sX2wq5rXh76dQ0bF0XAuUNWUb3pcVwLBDYDbm5gv3EbOzV5cuhlb8ipTMYK9CZMr7v40aUShWM9pI7WMVI1e1io', 'width': 3456}]",ChIJ_ya1FlEi0i0RhZPQ4MNruoQ,"{'compound_code': 'H66V+6M Melinggih Kelod, Gianyar Regency, Bali, Indonesia', 'global_code': '6P3QH66V+6M'}",4.7,ChIJ_ya1FlEi0i0RhZPQ4MNruoQ,"['tourist_attraction', 'point_of_interest', 'establishment']",27,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJ_ya1FlEi0i0RhZPQ4MNruoQ
OPERATIONAL,"Jalan Agung Mas Jl. Raya Br Sema No.8, Melinggih, Kec. Payangan, Kabupaten Gianyar, Bali 80572, Indonesia","{'location': {'lat': -8.4382562, 'lng': 115.2515722}, 'viewport': {'northeast': {'lat': -8.43680297010728, 'lng': 115.2529077798928}, 'southwest': {'lat': -8.439502629892724, 'lng': 115.2502081201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Green Gadjah Ubud Bali,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113740122610717531760"">A Google User</a>'], 'photo_reference': 'AUGGfZk2IUmQaNsPvLhgTvOZMADltF1MHkO3x4kSbrjW99MzkfLsnaw-gsUSrkwuhcp7jo4206ty7qhK7lZFEaGHGBIvJlMi9ItiiBqxD4FzmGgcSpnb0OaCiCBprOZkiKsBpJk2zr_5Xwz50SgOEeyBjyxxlMlJ9sNVFHLM_N_B3JuvMIVp', 'width': 2342}]",ChIJUf1rmjwj0i0Rwfjfj8vfyRw,"{'compound_code': 'H762+MJ Melinggih, Gianyar Regency, Bali, Indonesia', 'global_code': '6P3QH762+MJ'}",4.8,ChIJUf1rmjwj0i0Rwfjfj8vfyRw,"['tourist_attraction', 'point_of_interest', 'establishment']",57,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJUf1rmjwj0i0Rwfjfj8vfyRw
OPERATIONAL,"H69W+3C5, Jalan Raya, Melinggih Kelod, Kec. Payangan, Kabupaten Gianyar, Bali 80572, Indonesia","{'location': {'lat': -8.4327214, 'lng': 115.2460674}, 'viewport': {'northeast': {'lat': -8.431411370107277, 'lng': 115.2474126298927}, 'southwest': {'lat': -8.43411102989272, 'lng': 115.2447129701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PURI SENETAN,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107341148051790407779"">COK SEMARA</a>'], 'photo_reference': 'AUGGfZkLXkS1-4V32UgSSiFQJ7rlNxXOzPltK48qj-afAmhhYRkOkguEWEC3CBKcaZs5y0IPi00UoVCRRiB3LkSTJv8qN6jtUI7bTKCEn6roWw7ZES_zbwzn2Bj7O-UUTPf-1W6qhwyo_gB0CpeBNtzIuGtoCaPSRsd3DcoAymJYzXRMmREL', 'width': 4000}]",ChIJf8lm5soj0i0Rm8A-licBeq4,,5.0,ChIJf8lm5soj0i0Rm8A-licBeq4,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJf8lm5soj0i0Rm8A-licBeq4
OPERATIONAL,"Kelusa, Payangan, Jl. Raya Campuhan, Sayan, Kecamatan Ubud, Kabupaten Gianyar, Bali 80571, Indonesia","{'location': {'lat': -8.5035806, 'lng': 115.2547579}, 'viewport': {'northeast': {'lat': -8.502775820107278, 'lng': 115.2565873298927}, 'southwest': {'lat': -8.505475479892722, 'lng': 115.2538876701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Campuhan Ridge Walk,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102359442153027076038"">Indrayana Tirtayasa</a>'], 'photo_reference': 'AUGGfZlRgbE1Sfmrfg6cycVTKzrOtjui5MPWQYe-jQaKidXR5oUFJiykBoy_kD3vs1hf8fIl9NaNU0e8UWO5_iexWnN3AjaLRApiBE86VIW33r1OxKQG9wgbLw8E_rd6bTEu4DqwrPhKoSN5HNHK47KVaCzgh-K92f9YNFODsmUdHqsS-axW', 'width': 4160}]",ChIJ9XP0yms90i0Rn8QbqnT9E3w,"{'compound_code': 'F7W3+HW Sayan, Gianyar Regency, Bali, Indonesia', 'global_code': '6P3QF7W3+HW'}",4.4,ChIJ9XP0yms90i0Rn8QbqnT9E3w,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",12392,{'open_now': True},,,https://www.google.com/maps/place/?q=place_id:ChIJ9XP0yms90i0Rn8QbqnT9E3w
OPERATIONAL,"Jl. Banjar Gadungan, Bresela, Kec. Payangan, Kabupaten Gianyar, Bali 80572, Indonesia","{'location': {'lat': -8.4328292, 'lng': 115.2731621}, 'viewport': {'northeast': {'lat': -8.431251420107277, 'lng': 115.2742041298927}, 'southwest': {'lat': -8.43395107989272, 'lng': 115.2715044701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,U Fun Field,"[{'height': 2514, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112816870856424364551"">A Google User</a>'], 'photo_reference': 'AUGGfZlISujsST_QQYfL_zsnKlw-ySkkaWDnBm162XEyJFaQF6u7Wut7QkqGeNZJBDd1ooTI1Un2JTBrsVlNW4EkkUwjCvV97Cmx0EJp4XLiGoIc28O2_DHXgbMGr-b2I6jqQVkoL4NpJFWZiATjqtlewzBKXtiz3-V1zmGnmpS-od71aCfI', 'width': 3354}]",ChIJDy7NVvUj0i0Rgx6p8ZKSs-s,"{'compound_code': 'H78F+V7 Beresela, Gianyar Regency, Bali, Indonesia', 'global_code': '6P3QH78F+V7'}",4.7,ChIJDy7NVvUj0i0Rgx6p8ZKSs-s,"['tourist_attraction', 'amusement_park', 'travel_agency', 'park', 'restaurant', 'food', 'point_of_interest', 'establishment']",163,{'open_now': False},,,https://www.google.com/maps/place/?q=place_id:ChIJDy7NVvUj0i0Rgx6p8ZKSs-s
