business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,photos,url
OPERATIONAL,"4XVP+J2, Tanjung Uma, Lubuk Baja, Batam City, Riau Islands, Indonesia","{'location': {'lat': 1.1440243, 'lng': 103.9850334}, 'viewport': {'northeast': {'lat': 1.145222579892722, 'lng': 103.9863437298927}, 'southwest': {'lat': 1.142522920107278, 'lng': 103.9836440701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,pantai tanjung tritip,ChIJk_GZLduL2TER8D205YXMLEQ,4.7,ChIJk_GZLduL2TER8D205YXMLEQ,"['tourist_attraction', 'point_of_interest', 'establishment']",9,,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108730131198346056209"">Alex Setiawan</a>'], 'photo_reference': 'AUGGfZlc0csYyj6h52ZF_OAGLHjN3QqyjPgqUQyLRlG7xPH1-quLkW6QZeRRF8gY9NAIIiW1Q0Bsz-kavuYj4VyW_nUcySZ6snZ8egMJRgWEXeMDZu7IslCgzCAVhofnxfz7LCWOgloklDvlcswdBbi1N8YdGq6QtPXqKBS_R6dvKTC-GfsK', 'width': 1080}]",https://www.google.com/maps/place/?q=place_id:ChIJk_GZLduL2TER8D205YXMLEQ
OPERATIONAL,"42Q6+X8R, Jl. Pembangunan, Lubuk Baja Kota, Kec. Lubuk Baja, Kota Batam, Kepulauan Riau 29432, Indonesia","{'location': {'lat': 1.1394753, 'lng': 104.0105639}, 'viewport': {'northeast': {'lat': 1.140853229892722, 'lng': 104.0119331798927}, 'southwest': {'lat': 1.138153570107278, 'lng': 104.0092335201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/worship_dharma-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Budhi Bhakti Temple,ChIJa7zpKYCJ2TERHR7oC3b7TdU,4.7,ChIJa7zpKYCJ2TERHR7oC3b7TdU,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",1875,,{'open_now': False},"[{'height': 1206, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100950568320423553402"">RoyeN Lock</a>'], 'photo_reference': 'AUGGfZllzUs6VkIorTQAVAnDaca9B1IuzMX_UXlJnpq-WwuuRp6GQ17hmbfVKv1CvdTC0a-_HE2RYm_t08LHeK4pLEI158ni-bPKzFJNSOgk8zBaoFFITZ3pi6h100q4DptHAufH7str5v98qL0Ay7myfROUt3OWwJbw8AkgFLsCbhFiP0bb', 'width': 1600}]",https://www.google.com/maps/place/?q=place_id:ChIJa7zpKYCJ2TERHR7oC3b7TdU
OPERATIONAL,"Jl. Wartok Jaya, Bengkong Laut, Kec. Bengkong, Kota Batam, Kepulauan Riau 29426, Indonesia","{'location': {'lat': 1.1552061, 'lng': 104.028548}, 'viewport': {'northeast': {'lat': 1.156562079892722, 'lng': 104.0299045798927}, 'southwest': {'lat': 1.153862420107278, 'lng': 104.0272049201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,WART.OK,ChIJyV-CsoCJ2TER3DSfAwgL--w,5.0,ChIJyV-CsoCJ2TER3DSfAwgL--w,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"{'compound_code': '524H+3C Bengkong Laut, Batam City, Riau Islands, Indonesia', 'global_code': '6PH6524H+3C'}",{'open_now': True},"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100295546559503142176"">A Google User</a>'], 'photo_reference': 'AUGGfZn5uVp-t397zH86GmN8pdcAMoH12JoBxps2P_TzUP3-jSt8YGANDXe3ml3HfYaliaOViiptQU_CdoKS0pL_980wxprsmk-uBo-vsIZfPvHlds0hRW8c_0m5ozg9qkS1d6b8nfc3SDlpPr0RuGdwHQf8aW0psBYNWcbgGtaqER4u59KH', 'width': 720}]",https://www.google.com/maps/place/?q=place_id:ChIJyV-CsoCJ2TER3DSfAwgL--w
OPERATIONAL,"Jl. Sudirman, Taman Baloi, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29432, Indonesia","{'location': {'lat': 1.1039235, 'lng': 104.0372985}, 'viewport': {'northeast': {'lat': 1.105211279892722, 'lng': 104.0386235798927}, 'southwest': {'lat': 1.102511620107278, 'lng': 104.0359239201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batam Adventure Park,ChIJZ8BFun6J2TER0gK9LuZEGag,4.3,ChIJZ8BFun6J2TER0gK9LuZEGag,"['tourist_attraction', 'point_of_interest', 'establishment']",86,"{'compound_code': '423P+HW Taman Baloi, Batam City, Riau Islands, Indonesia', 'global_code': '6PH6423P+HW'}",{'open_now': False},"[{'height': 4859, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100207580447522338045"">A Google User</a>'], 'photo_reference': 'AUGGfZl8Sq_S2ViB7AqPwjEZm3rbJBNOwkk437bObOAyVuewBvYxqJ3YKfbF7tWMj4HDNJ9csHdBYa_dWqLjAEV7ZWoaB1UJfYzVnBgOmRurJVoxqMIUZnuzpnXMIrRB8HNfkTV1RPH3l5gLBbFHUYN1wAWoqhdlQyaSSjf2yjAuddHU4dyM', 'width': 3887}]",https://www.google.com/maps/place/?q=place_id:ChIJZ8BFun6J2TER0gK9LuZEGag
OPERATIONAL,"Jl. Duyung No.661, Sungai Jodoh, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29432, Indonesia","{'location': {'lat': 1.1551042, 'lng': 103.9976734}, 'viewport': {'northeast': {'lat': 1.156426529892722, 'lng': 103.9990413798927}, 'southwest': {'lat': 1.153726870107278, 'lng': 103.9963417201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Harbour Bay Downtown,ChIJPYQ6lYuL2TER1iyeKc2Sc9w,4.0,ChIJPYQ6lYuL2TER1iyeKc2Sc9w,"['tourist_attraction', 'point_of_interest', 'establishment']",6,"{'compound_code': '5X4X+23 Jodoh River, Batam City, Riau Islands, Indonesia', 'global_code': '6PH55X4X+23'}",{'open_now': True},"[{'height': 2122, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105889300754619844020"">A Google User</a>'], 'photo_reference': 'AUGGfZnMggm91dpgY2LKjgbZGWhtUOhWb2bxnOoN9M9TrU7r6f-qJ_vRCuQM9Bn9kpXLmMu95a5aHpfismNvW0iKDSeIOodRCdQdjK6fgCM-rDWOTZ70XItsS2sRs-os3GPKZ0dAZkpyNGqLaMyOJngm1OB3V9tKVUj7yhzluSPkDBH1UJXX', 'width': 2512}]",https://www.google.com/maps/place/?q=place_id:ChIJPYQ6lYuL2TER1iyeKc2Sc9w
OPERATIONAL,"4XPH+V68, Jl. Tiban Utara, Patam Lestari, Kec. Sekupang, Kota Batam, Kepulauan Riau, Indonesia","{'location': {'lat': 1.1371593, 'lng': 103.9780922}, 'viewport': {'northeast': {'lat': 1.138614329892722, 'lng': 103.9794591298927}, 'southwest': {'lat': 1.135914670107278, 'lng': 103.9767594701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cipta Land Beach,ChIJw91KZLOL2TEReik6P0BEx18,4.2,ChIJw91KZLOL2TEReik6P0BEx18,"['tourist_attraction', 'point_of_interest', 'establishment']",846,,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100556645868259778934"">Ikan Hiu</a>'], 'photo_reference': 'AUGGfZm8woG3eevNpLdhiDiNueDJNJBxzTdoBrfAot-QFUUzPROoAPzMLP3Z23bF49E82HLZuF7fCRWqFun2GYfnhUQs32CsLnmDZdeLvh2yTp-w_rNfK7czwKn_lLgQ_SZQmef55aOj-Yr8lAjl0mEVdSvbm4TeEVbxy2WXhAkatva8IqV4', 'width': 4032}]",https://www.google.com/maps/place/?q=place_id:ChIJw91KZLOL2TEReik6P0BEx18
OPERATIONAL,"524P+FQ8, Sadai, Kec. Bengkong, Kota Batam, Kepulauan Riau, Indonesia","{'location': {'lat': 1.1559781, 'lng': 104.0369385}, 'viewport': {'northeast': {'lat': 1.157205079892722, 'lng': 104.0381959798927}, 'southwest': {'lat': 1.154505420107278, 'lng': 104.0354963201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolongan Seinayon,ChIJ04Y6lPiJ2TERKmDucmTC_cI,0.0,ChIJ04Y6lPiJ2TERKmDucmTC_cI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ04Y6lPiJ2TERKmDucmTC_cI
OPERATIONAL,"Jodoh River, Batu Ampar, Batam City, Riau Islands, Indonesia","{'location': {'lat': 1.1499189, 'lng': 104.0080629}, 'viewport': {'northeast': {'lat': 1.151269229892722, 'lng': 104.0093913298927}, 'southwest': {'lat': 1.148569570107278, 'lng': 104.0066916701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pangkalan Ikhlas,ChIJ2fqSpeWJ2TER5NM2dUtP63E,5.0,ChIJ2fqSpeWJ2TER5NM2dUtP63E,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"{'compound_code': '42X5+X6 Jodoh River, Batam City, Riau Islands, Indonesia', 'global_code': '6PH642X5+X6'}",{'open_now': True},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111605312621951074068"">erwin alexander</a>'], 'photo_reference': 'AUGGfZkELwscfjQAOAmqst4v6_4TrIHII2HZFZCPdgdMoXxUn2SK4x3-x9KJDznXC3mtWRQdtC3C4AjiwgCMoWY8slyxqRj-nUZ4XWx0MjiDMbpi-QbdMf96hEnySneGOxIexlbMxJvMKz66uBlNZfhtuUoD2_5HFfJbBIjdXRGAvgjaIlFr', 'width': 1080}]",https://www.google.com/maps/place/?q=place_id:ChIJ2fqSpeWJ2TER5NM2dUtP63E
OPERATIONAL,"4XGG+3GF, Patam Lestari, Sekupang, Batam City, Riau Islands, Indonesia","{'location': {'lat': 1.1251641, 'lng': 103.9763229}, 'viewport': {'northeast': {'lat': 1.126481229892722, 'lng': 103.9776885298927}, 'southwest': {'lat': 1.123781570107278, 'lng': 103.9749888701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batam Discus farm,ChIJwUYvBk-L2TERXaZCk4g4wQI,0.0,ChIJwUYvBk-L2TERXaZCk4g4wQI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,{'open_now': False},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105705301837574870971"">A Google User</a>'], 'photo_reference': 'AUGGfZnBACJSio855YfWmLhEjNCSAUxnviVOePi8df3DIUfJh66nkLHm_MmPPHU6huUhwhH6I4FVeYWZ9ucEpkNvipKKp-NrMzS5jRrkyolpwvUL-NsNzEu-dphDpM47jAoKaW7POb4idCVjXLgWxsXfFoE5GHsMkYQzZ2BMVpqIGEI_MP1x', 'width': 4160}]",https://www.google.com/maps/place/?q=place_id:ChIJwUYvBk-L2TERXaZCk4g4wQI
OPERATIONAL,"42WX+8V4, Jl. Pasir Putih, Sadai, Kec. Bengkong, Kota Batam, Kepulauan Riau, Indonesia","{'location': {'lat': 1.1457526, 'lng': 104.0497022}, 'viewport': {'northeast': {'lat': 1.147102579892722, 'lng': 104.0512626798927}, 'southwest': {'lat': 1.144402920107278, 'lng': 104.0485630201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Batam Light Festival,ChIJbUjkPwCJ2TER9ubXPOHAI0k,3.0,ChIJbUjkPwCJ2TER9ubXPOHAI0k,"['tourist_attraction', 'point_of_interest', 'establishment']",31,,{'open_now': False},"[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113042327219374688221"">Ganda Bagus</a>'], 'photo_reference': 'AUGGfZnKRaEJ2Vllh3cQ0WorDrMF1a5Uywh4---88djzr5sAbLl1klmqB2GEn4JXR3z6OHCh7u_-xec677zBaJq_GMPxV_IzgGA68dai8UNibTU2sPqX-Fw2Y5JlcFI2ZQjS6W9ALyJ1QvmdPJNtdubr4wgft0EtHxnqlC-Lod8MW1HuZMjY', 'width': 3072}]",https://www.google.com/maps/place/?q=place_id:ChIJbUjkPwCJ2TER9ubXPOHAI0k
OPERATIONAL,"4X3Q+H6W, Tiban Lama, Sekupang, Batam City, Riau Islands, Indonesia","{'location': {'lat': 1.1039899, 'lng': 103.9880908}, 'viewport': {'northeast': {'lat': 1.105318779892722, 'lng': 103.9893673298927}, 'southwest': {'lat': 1.102619120107278, 'lng': 103.9866676701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TELAGA BIRU,ChIJLT6LLACL2TERnvDCKLmCFAM,0.0,ChIJLT6LLACL2TERnvDCKLmCFAM,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJLT6LLACL2TERnvDCKLmCFAM
OPERATIONAL,"42JH+Q43, Panas River, Batam Kota, Batam City, Riau Islands 29444, Indonesia","{'location': {'lat': 1.1318947, 'lng': 104.0278009}, 'viewport': {'northeast': {'lat': 1.133244529892722, 'lng': 104.0291507298927}, 'southwest': {'lat': 1.130544870107278, 'lng': 104.0264510701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Baloi kolam rt.007 rw.016,ChIJid9BQwCJ2TERX2mpOEZG6d0,5.0,ChIJid9BQwCJ2TERX2mpOEZG6d0,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,,https://www.google.com/maps/place/?q=place_id:ChIJid9BQwCJ2TERX2mpOEZG6d0
