business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,photos,permanently_closed,url
OPERATIONAL,"RHXV+HJQ, Cadas 1, Periuk, Tangerang City, Banten, Indonesia","{'location': {'lat': -6.151048599999999, 'lng': 106.594113}, 'viewport': {'northeast': {'lat': -6.149706270107278, 'lng': 106.5954490798927}, 'southwest': {'lat': -6.152405929892722, 'lng': 106.5927494201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,HALTE BUSWAY RS. HERMINA PERIUK TANGERANG RAYA,ChIJgwS7LOD_aS4RM5wfVge0i7Q,5.0,ChIJgwS7LOD_aS4RM5wfVge0i7Q,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100338232682403574505"">A Google User</a>'], 'photo_reference': 'AUGGfZnr61yJu9MZIU5xMx7xU5UYsTClPJlYwT1F_KGpEyvXC486mBHIXQgU539BPYgqJ6sZW_oxRBFw_Mb9VHm8HXxBPydSu_hwhKisbGl3GSzM_J1kjNQD4vlwV8pFfX-aXdBYzl8eS18jtgIKIV8qISsbOBb7Q0H13IvEwVaaBwhibAOo', 'width': 3060}]",,https://www.google.com/maps/place/?q=place_id:ChIJgwS7LOD_aS4RM5wfVge0i7Q
OPERATIONAL,"RH9F+V7W, RT.003/RW.002, Gembor, Periuk, Tangerang City, Banten 15133, Indonesia","{'location': {'lat': -6.1802712, 'lng': 106.5732163}, 'viewport': {'northeast': {'lat': -6.178927070107278, 'lng': 106.5742937298927}, 'southwest': {'lat': -6.181626729892722, 'lng': 106.5715940701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bambu kuning,ChIJiXHv1Hf_aS4R5dxu38aTle4,4.0,ChIJiXHv1Hf_aS4R5dxu38aTle4,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,{'open_now': False},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114695292175908087760"">A Google User</a>'], 'photo_reference': 'AUGGfZlVTxJXpztQOSYBkgl_A8Wez2JQNk5rW2ugnZQBeug42aLYhec56lutnTQKZt5LFCZT0ArsXCU1HrALUHaQQjEhyoYnUoJVR7gXFk7cWLvbGYgbyQz1Vzp6t6K2OrHWtRXC3l2oMw2I4FotdViePYEFrMcXCZclRxey5intY930K-tW', 'width': 3000}]",,https://www.google.com/maps/place/?q=place_id:ChIJiXHv1Hf_aS4R5dxu38aTle4
OPERATIONAL,"RJR7+2C9, RT.001/RW.003, Periuk Jaya, Periuk, Tangerang City, Banten 15131, Indonesia","{'location': {'lat': -6.1599612, 'lng': 106.6136248}, 'viewport': {'northeast': {'lat': -6.158526420107276, 'lng': 106.6150281298927}, 'southwest': {'lat': -6.16122607989272, 'lng': 106.6123284701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jembatan irigasi kali bayur kali sabi,ChIJ96oYQT7_aS4R4sRn3gRFNl8,5.0,ChIJ96oYQT7_aS4R4sRn3gRFNl8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,"[{'height': 1388, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108221213958332709271"">Ed Edwin</a>'], 'photo_reference': 'AUGGfZmq1-3r6xgTpCacv275LZ_vkh1pY5NJqOWmJl1Mdf4gFcmAVnnI4HdqEa3UnMnulMeHcq3oKaLzyHkpd4PY1kWHYZ85ufCtme6iSgTVYsoBMAoSNGuzgJw_NkBuwZ6pSxMbVtgWcRA7kZ-A3Q6xZuv8ZxZUw3UZUY9a0nb4jBXaBIgw', 'width': 2328}]",,https://www.google.com/maps/place/?q=place_id:ChIJ96oYQT7_aS4R4sRn3gRFNl8
OPERATIONAL,"Jl. Villa Mutiara Pluit, Periuk, Kec. Periuk, Kota Tangerang, Banten 15131, Indonesia","{'location': {'lat': -6.1616699, 'lng': 106.588658}, 'viewport': {'northeast': {'lat': -6.160309570107279, 'lng': 106.5899685298927}, 'southwest': {'lat': -6.163009229892722, 'lng': 106.5872688701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Situ Bulakan Periuk Kota Tangerang,ChIJe3BXE3P_aS4RHsP4dyL96jQ,4.2,ChIJe3BXE3P_aS4RHsP4dyL96jQ,"['amusement_park', 'point_of_interest', 'establishment']",698,"{'compound_code': 'RHQQ+8F Periuk, Tangerang City, Banten, Indonesia', 'global_code': '6P58RHQQ+8F'}",{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111283187022125434328"">Baim Franz</a>'], 'photo_reference': 'AUGGfZlgt4uktbvIivKRcQ7KTESWlCPeJdtsEupGHBw4DmFI8rUFrWqL-XMSX9TOklBSj6T37gKsYRpm-R8EOE2loSqStloiq4xoMNQQkuLYBagFFhULytq0zQvnEMGLjpdraK_c4GhRqLH-z-nuzNcmVCISGm7yp25ftRxa9PR9-xflhap1', 'width': 4000}]",,https://www.google.com/maps/place/?q=place_id:ChIJe3BXE3P_aS4RHsP4dyL96jQ
OPERATIONAL,"Sukarasa, Tangerang, Tangerang City, Banten, Indonesia","{'location': {'lat': -6.1702634, 'lng': 106.6342947}, 'viewport': {'northeast': {'lat': -6.168944720107278, 'lng': 106.6356182798927}, 'southwest': {'lat': -6.171644379892721, 'lng': 106.6329186201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Kano Kota Tangerang,ChIJBwuAiyj5aS4RvnJVZiL-fZs,5.0,ChIJBwuAiyj5aS4RvnJVZiL-fZs,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"{'compound_code': 'RJHM+VP Sukarasa, Tangerang City, Banten, Indonesia', 'global_code': '6P58RJHM+VP'}",{'open_now': False},"[{'height': 441, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104721955844685644943"">Arie Abdillah</a>'], 'photo_reference': 'AUGGfZkhdOTJTcrt5NgzEperT5nixZLn1nyCvHLmtuPMR2PUMAppBbiEPTNtx4YrC024hPMApWPkX9F2IMXqTPDja4k5RhhdqgDD9-TbZZy_8oVN0fc-Ys92PF8Ozu7I_AsykxC7c3bE-qGIpRl2IZdL8Cdtr9_YnHDPs-r0sc2LMcr_oZ6T', 'width': 696}]",,https://www.google.com/maps/place/?q=place_id:ChIJBwuAiyj5aS4RvnJVZiL-fZs
OPERATIONAL,"RHFJ+6PP, RT.005/RW.004, Gembor, Periuk, Tangerang City, Banten 15133, Indonesia","{'location': {'lat': -6.1769086, 'lng': 106.5818154}, 'viewport': {'northeast': {'lat': -6.175764270107278, 'lng': 106.5832170298927}, 'southwest': {'lat': -6.178463929892722, 'lng': 106.5805173701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan mas purati,ChIJQXvTxsD_aS4RLneZvIUaNDI,5.0,ChIJQXvTxsD_aS4RLneZvIUaNDI,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110441140282066224885"">A Google User</a>'], 'photo_reference': 'AUGGfZnqM5KmNHQgJVgDsVzuaiE6It6lT6akwWcn6RKzOOqpxwjaoy7sPzHE6Dl8ARA58K1gHLd_lxk40yoY0eHTT2WdNQ64nBp6pSfCcr-sJesrJR0-UB6li9I4YlzCD0ame0SJ4HBwhlxkGhmfWw2Qrgkrrmju5D5Jo2Ef_ZxXMKK213-8', 'width': 1920}]",,https://www.google.com/maps/place/?q=place_id:ChIJQXvTxsD_aS4RLneZvIUaNDI
OPERATIONAL,"Perum. Garden City Residence, RT.004/RW.022, Gebang Raya, Kec. Periuk, Kota Tangerang, Banten 15132, Indonesia","{'location': {'lat': -6.1671226, 'lng': 106.5864505}, 'viewport': {'northeast': {'lat': -6.165784970107278, 'lng': 106.5877985798927}, 'southwest': {'lat': -6.168484629892721, 'lng': 106.5850989201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung Wisata Keramba 22,ChIJfSSy9I7_aS4R2Q7SaQWxXyg,4.7,ChIJfSSy9I7_aS4R2Q7SaQWxXyg,"['tourist_attraction', 'point_of_interest', 'establishment']",67,"{'compound_code': 'RHMP+5H Gebang Raya, Tangerang City, Banten, Indonesia', 'global_code': '6P58RHMP+5H'}",{'open_now': False},"[{'height': 2604, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106790918341974566883"">rizky iky</a>'], 'photo_reference': 'AUGGfZm5p_vgBrIrZI4i4o0Otb1Q9h84lFBQe5ddXQX6qp8CGJAnY3ZtnJ9aJfwalItUL4n4ICWQgXKtxKw8AzOIpLL9JzfMiqg9EgDBeoUu5C6QhamSmHh-A5j7jklIy4qWJOfkLf7VnN-4eWyXnpowQgyRjsQP4x7oRahI859qvqGd1lU7', 'width': 4624}]",,https://www.google.com/maps/place/?q=place_id:ChIJfSSy9I7_aS4R2Q7SaQWxXyg
CLOSED_TEMPORARILY,"RHHH+6Q7, Jl. Raya Regency, Gembor, Kec. Periuk, Kota Tangerang, Banten, Indonesia","{'location': {'lat': -6.171968499999999, 'lng': 106.5794208}, 'viewport': {'northeast': {'lat': -6.170618670107276, 'lng': 106.5807706298927}, 'southwest': {'lat': -6.17331832989272, 'lng': 106.5780709701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gg.h.bain,ChIJP02t-sT_aS4R9eJmStXrx_Q,0.0,ChIJP02t-sT_aS4R9eJmStXrx_Q,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,True,https://www.google.com/maps/place/?q=place_id:ChIJP02t-sT_aS4R9eJmStXrx_Q
CLOSED_TEMPORARILY,"Jl. Pelangi II Jl. Perumahan Garden City No.28, RT.004/RW.007, Gembor, Kec. Periuk, Kota Tangerang, Banten 15133, Indonesia","{'location': {'lat': -6.171508299999999, 'lng': 106.5850405}, 'viewport': {'northeast': {'lat': -6.170133020107278, 'lng': 106.5863870298927}, 'southwest': {'lat': -6.172832679892722, 'lng': 106.5836873701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lorong anggur pelangi,ChIJiSHzk7X_aS4R0pO5_ZSVzz8,0.0,ChIJiSHzk7X_aS4R0pO5_ZSVzz8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': 'RHHP+92 Gembor, Tangerang City, Banten, Indonesia', 'global_code': '6P58RHHP+92'}",,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118349697757231675030"">A Google User</a>'], 'photo_reference': 'AUGGfZkWpF-dhjYklzzY6am-jYDv5ovHY_BBrBuWRqC0T8CKAgeTQ1TKIIhSyHgxJluG8yT_-WcCiOQA8nhcVagiOLORGZgd_9arxZG9JoA0W1mqu-PZKSI9y-gk_fY28A50nN6YxhiyjZ1yWT8d-gpLy0Z3R4aRG5CwxjX_bSXDm_Cb-sMV', 'width': 3120}]",True,https://www.google.com/maps/place/?q=place_id:ChIJiSHzk7X_aS4R0pO5_ZSVzz8
CLOSED_TEMPORARILY,"RH9F+M4M, RT.003/RW.002, Gembor, Periuk, Tangerang City, Banten 15133, Indonesia","{'location': {'lat': -6.1807202, 'lng': 106.5724391}, 'viewport': {'northeast': {'lat': -6.179404470107278, 'lng': 106.5739115298927}, 'southwest': {'lat': -6.182104129892722, 'lng': 106.5712118701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan telaga saung gembor (TSG)fishing,ChIJTWKSGIv_aS4RTzRneJrOebQ,0.0,ChIJTWKSGIv_aS4RTzRneJrOebQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109817069014987416310"">A Google User</a>'], 'photo_reference': 'AUGGfZmwsUXhRV3DYGvG-3f3Ag_LRtUr0I0nTx81tpzyrpU_da_r9YdIZ3hrsbEwd41r89NDOnIjXlJa_JBMwajbE96UeDYHa5U3PtH3D0Wjz9_78f_c9OIoiBykOe5VLaMLm7ktETuEgan9FRkdhHejs9tFOLMqi0ig-7qwwbgA3_2mtMuK', 'width': 2448}]",True,https://www.google.com/maps/place/?q=place_id:ChIJTWKSGIv_aS4RTzRneJrOebQ
