business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,url
OPERATIONAL,"M8QH+7JW, Banding Agung, Suoh, West Lampung Regency, Lampung 34875, Indonesia","{'location': {'lat': -5.3117318, 'lng': 104.3290335}, 'viewport': {'northeast': {'lat': -5.310379370107278, 'lng': 104.3303837798927}, 'southwest': {'lat': -5.313079029892722, 'lng': 104.3276841201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,NAW HOTEL,ChIJuwAVRNgJRy4RLWVdyPvDKcY,4.1,ChIJuwAVRNgJRy4RLWVdyPvDKcY,"['lodging', 'point_of_interest', 'establishment']",14,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102439144444016341632"">Basuki Liwa</a>'], 'photo_reference': 'AUGGfZn3oN_ubKL_AtySKbuiwCWtMt_6rUiHZf95FP3aFXAT7FFEapz0aahQI9YxgWa-QapSycf9luOfeopH2K39hUr4j6jiLiTAz6Ba_u3_WLN4_6zq1WGFyKrxWX5B9DMaqjPGI5VsrOThonGvkaud6yGplmRPwteiIUrjvE5poB394soC', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJuwAVRNgJRy4RLWVdyPvDKcY
OPERATIONAL,"GG94+GW8, Jl. Raya Banjar Negara, Banjar Negoro, Wonosobo, Kabupaten Tanggamus, Lampung 35386, Indonesia","{'location': {'lat': -5.4812748, 'lng': 104.5074024}, 'viewport': {'northeast': {'lat': -5.479900920107278, 'lng': 104.5088043298927}, 'southwest': {'lat': -5.482600579892722, 'lng': 104.5061046701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Rumah adit alvin,ChIJ9bqpIAAdRy4Rr7rrDFhl8Fc,0.0,ChIJ9bqpIAAdRy4Rr7rrDFhl8Fc,"['lodging', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJ9bqpIAAdRy4Rr7rrDFhl8Fc
OPERATIONAL,"QFGJ+FG, Ulu Semong, Ulubelu, Tanggamus Regency, Lampung, Indonesia","{'location': {'lat': -5.2238456, 'lng': 104.4813266}, 'viewport': {'northeast': {'lat': -5.222593770107278, 'lng': 104.4826803798927}, 'southwest': {'lat': -5.225293429892722, 'lng': 104.4799807201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel,ChIJLXqGacYTRy4RmO5qbXY_Pog,0.0,ChIJLXqGacYTRy4RmO5qbXY_Pog,"['lodging', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJLXqGacYTRy4RmO5qbXY_Pog
OPERATIONAL,"V94M+P5X, Sumber Alam, Air Hitam, West Lampung Regency, Lampung 34884, Indonesia","{'location': {'lat': -5.143126, 'lng': 104.3829777}, 'viewport': {'northeast': {'lat': -5.141776170107278, 'lng': 104.3843275298927}, 'southwest': {'lat': -5.144475829892722, 'lng': 104.3816278701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Lek nor keple,ChIJf_nNVBlxRy4R5pETqR6exNU,5.0,ChIJf_nNVBlxRy4R5pETqR6exNU,"['lodging', 'point_of_interest', 'establishment']",1,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112357037055194181905"">hasim cis Cah Kene Wae</a>'], 'photo_reference': 'AUGGfZnhQZj-WGjl65W2PhJK3laocM_AUh-vCJwzw_W1udPPeEctccaR6AWwCcQEqhzMl8OXpXDVeut5R_8oitpTx0PNfIv48yvQSCNoU39GgdNgWZIw9SPp1np5Evg005V3gm9eY3NC6gJb7TC6njO22zFxI1QhDBCncKeG9MASfnaEr7GB', 'width': 1600}]",,https://www.google.com/maps/place/?q=place_id:ChIJf_nNVBlxRy4R5pETqR6exNU
OPERATIONAL,"QC56+897, Rejosari, Ulubelu, Tanggamus Regency, Lampung 35686, Indonesia","{'location': {'lat': -5.2423964, 'lng': 104.410763}, 'viewport': {'northeast': {'lat': -5.241036820107278, 'lng': 104.4121315298927}, 'southwest': {'lat': -5.243736479892722, 'lng': 104.4094318701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,"Rest area ,gardu sidorejo",ChIJIXvCLmYNRy4Ric2fXJkxxd8,0.0,ChIJIXvCLmYNRy4Ric2fXJkxxd8,"['lodging', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJIXvCLmYNRy4Ric2fXJkxxd8
OPERATIONAL,"QF2H+C72, Gunungsari, Ulubelu, Tanggamus Regency, Lampung 35387, Indonesia","{'location': {'lat': -5.2489877, 'lng': 104.4781532}, 'viewport': {'northeast': {'lat': -5.247496020107278, 'lng': 104.4795271298927}, 'southwest': {'lat': -5.250195679892721, 'lng': 104.4768274701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Yametee,ChIJy7eJ9CcTRy4RHOIqLB7Oha0,0.0,ChIJy7eJ9CcTRy4RHOIqLB7Oha0,"['lodging', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJy7eJ9CcTRy4RHOIqLB7Oha0
OPERATIONAL,"GJ4C+JP3, Kuripan, Kota Agung, Tanggamus Regency, Lampung 35384, Indonesia","{'location': {'lat': -5.493500099999999, 'lng': 104.6218232}, 'viewport': {'northeast': {'lat': -5.492162920107278, 'lng': 104.6232101298927}, 'southwest': {'lat': -5.494862579892722, 'lng': 104.6205104701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Ks Samudra,ChIJG5FVwhofRy4RATiBu30AE-Q,4.0,ChIJG5FVwhofRy4RATiBu30AE-Q,"['lodging', 'point_of_interest', 'establishment']",33,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116153060058922479835"">Muzhoffar Busyro</a>'], 'photo_reference': 'AUGGfZnwgM13SyJQq0-RLvTcQTFB-PkO3tf2Ssdw_tf3_CDA_0PI6pDGeQhurX6XJeOcSrX7fKEvUU7LEmXIeBU-ayY-aDtKupy5EfjkpuyvWT3YRc_JEQA6B0qaNusKz07Ti9nEwz8oHLb9uPULkJZ7Yesfq_ls0Iczp8oHuc1eJtT9dLep', 'width': 1920}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJG5FVwhofRy4RATiBu30AE-Q
OPERATIONAL,"CH36+7X4, Way Nipah, Pematang Sawa, Tanggamus Regency, Lampung 35382, Indonesia","{'location': {'lat': -5.596875, 'lng': 104.5624661}, 'viewport': {'northeast': {'lat': -5.595393420107278, 'lng': 104.5638766798927}, 'southwest': {'lat': -5.598093079892722, 'lng': 104.5611770201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Pantai Teluk Semaka,ChIJh1O1CtfjRi4R3_mH_GWrMo4,4.2,ChIJh1O1CtfjRi4R3_mH_GWrMo4,"['lodging', 'point_of_interest', 'establishment']",25,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105890424716550532424"">Agus Salim</a>'], 'photo_reference': 'AUGGfZke_nl-o8hElhZIXpT3x07fxFfwPyRJDI4ojSQd6HwHwMXSH0FRspLZ-KgBjfsjveRdPyxAb4WEGj-4lau8yalhAWg5-GHdBM4Z7MmLXURqbV4ssjP7nYiNOfuFZem4SrfgYCSKmFFEQ5ThyjcDspVHJgdsDcj89DrPr_k_FkTmI06g', 'width': 4160}]",{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJh1O1CtfjRi4R3_mH_GWrMo4
OPERATIONAL,"QF8M+C36, Sinar Banten, Ulubelu, Tanggamus Regency, Lampung, Indonesia","{'location': {'lat': -5.2339714, 'lng': 104.4826449}, 'viewport': {'northeast': {'lat': -5.232922370107278, 'lng': 104.4837771298927}, 'southwest': {'lat': -5.235622029892722, 'lng': 104.4810774701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel,ChIJLazyzfwTRy4RYDgvY5gLZKg,0.0,ChIJLazyzfwTRy4RYDgvY5gLZKg,"['lodging', 'point_of_interest', 'establishment']",0,,,https://www.google.com/maps/place/?q=place_id:ChIJLazyzfwTRy4RYDgvY5gLZKg
OPERATIONAL,"M8XG+7JX, Unnamed Road, Tugu Ratu, Kec. Suoh, Kabupaten Lampung Barat, Lampung 35686, Indonesia","{'location': {'lat': -5.301773799999999, 'lng': 104.3265973}, 'viewport': {'northeast': {'lat': -5.299242699999998, 'lng': 104.3274215798927}, 'southwest': {'lat': -5.302617499999999, 'lng': 104.3247219201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Grand JONO,ChIJeUbTnEwLRy4RGYrAGlyxslY,4.3,ChIJeUbTnEwLRy4RGYrAGlyxslY,"['lodging', 'point_of_interest', 'establishment']",8,"[{'height': 576, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111830458715885159595"">Agung Purnomo</a>'], 'photo_reference': 'AUGGfZlSKqP_w7j41xtSekulYV9VFEA9IiAs56Q4LATc5jeg66Yc1sNLQ9gFZOCkMy87PVDDgxJyXJD1txyM2TlN-MSDkfvLGYOFo03UDOcsO4dSCmqKEx7kdgKdL6IcZPzMhe2BHqExhISGlCzbQ7Oni1qTe1gPFxT1uypI-L_n7qe40yuB', 'width': 576}]",,https://www.google.com/maps/place/?q=place_id:ChIJeUbTnEwLRy4RGYrAGlyxslY
