business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,photos,price_level,url
OPERATIONAL,"33M8+MC6, Cieunteung, Darmaraja, Sumedang Regency, West Java 45372, Indonesia","{'location': {'lat': -6.9159546, 'lng': 108.0657586}, 'viewport': {'northeast': {'lat': -6.914608120107277, 'lng': 108.0671071798927}, 'southwest': {'lat': -6.917307779892721, 'lng': 108.0644075201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kampung,ChIJY1DdIFozby4RESx8QP4uwiw,,0.0,ChIJY1DdIFozby4RESx8QP4uwiw,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJY1DdIFozby4RESx8QP4uwiw
OPERATIONAL,"Pakualam, Darmaraja, Sumedang Regency, West Java 45372, Indonesia","{'location': {'lat': -6.8831662, 'lng': 108.0758004}, 'viewport': {'northeast': {'lat': -6.882289270107278, 'lng': 108.0767709298927}, 'southwest': {'lat': -6.884988929892722, 'lng': 108.0740712701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,LAPAK ANAI,ChIJ803WeI8tby4RUwh5pyM8_I8,"{'compound_code': '438G+P8 Pakualam, Sumedang Regency, West Java, Indonesia', 'global_code': '6P5C438G+P8'}",4.1,ChIJ803WeI8tby4RUwh5pyM8_I8,"['tourist_attraction', 'point_of_interest', 'establishment']",11,{'open_now': True},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101880497254860654552"">REVALDY ARI SAPUTRA</a>'], 'photo_reference': 'AUGGfZmO_j43Lu0FE6VSZCAnNuz2v28dJfF9scW9wR5Vm6naesOoSe4mF7Lh3j5O9dbNWHtGLd-UO_thebQvsucCQcAthpP5izuVzgXWB7FSt8wYtfSoWvs-u6PzQRhLhqGb2gJSuzA4FO6ryM6Z2xKxLVZYyALbYSxLgsgfsfn6SEZomzfY', 'width': 1080}]",,https://www.google.com/maps/place/?q=place_id:ChIJ803WeI8tby4RUwh5pyM8_I8
OPERATIONAL,"4348+JMG, Karangpakuan, Darmaraja, Sumedang Regency, West Java, Indonesia","{'location': {'lat': -6.8934433, 'lng': 108.0667078}, 'viewport': {'northeast': {'lat': -6.892080470107278, 'lng': 108.0680576298927}, 'southwest': {'lat': -6.894780129892722, 'lng': 108.0653579701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tampian Ancol,ChIJI3hV_4wtby4RrZWtD9beQfA,,5.0,ChIJI3hV_4wtby4RrZWtD9beQfA,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 3060, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117821122191013969238"">A Google User</a>'], 'photo_reference': 'AUGGfZlfmxfFqvCbXDrM9iGENOCqbHkcbhSVNaIaP_QJSPDdyhtbojoydSdIAn921XNHRbFSxFRlZcyjkzfAHpN0Ipp6IH5isx_eTh-NNKh7sC7I7VD8jlawrefhcjCD89GLYsJQrHXYhLSXSBHnpKNixp4eljfIHhsccc8ChDo8A7A2Vtqj', 'width': 4080}]",,https://www.google.com/maps/place/?q=place_id:ChIJI3hV_4wtby4RrZWtD9beQfA
OPERATIONAL,"Darmaraja, Sumedang Regency, West Java 45372, Indonesia","{'location': {'lat': -6.9287801, 'lng': 108.0555696}, 'viewport': {'northeast': {'lat': -6.928044920107279, 'lng': 108.0566956798927}, 'southwest': {'lat': -6.930744579892723, 'lng': 108.0539960201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PUNCAK GUNUNG GOLEMPANG,ChIJ6zuDabYyby4RBkzD0RJ2nXc,"{'compound_code': '33C4+F6 Darmaraja, Sumedang Regency, West Java, Indonesia', 'global_code': '6P5C33C4+F6'}",4.7,ChIJ6zuDabYyby4RBkzD0RJ2nXc,"['tourist_attraction', 'point_of_interest', 'establishment']",44,{'open_now': False},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108416169752981451278"">A Google User</a>'], 'photo_reference': 'AUGGfZmnARdCmDXFSS_1FSm6YJENMyluSrSKKhmZH9P2gAIEf0E3RzLXL6oNn68Nzn11As8-2trLG8B4l1cYLnpdnsSyYxXxcLrl6M4lylCjv2JbJtXoDwuD43EONr0Rjb3nIz-aB4tewjappTrfaSKIqokUOqJMfGjGyzsvO97ho5Si9iMF', 'width': 1280}]",,https://www.google.com/maps/place/?q=place_id:ChIJ6zuDabYyby4RBkzD0RJ2nXc
OPERATIONAL,"33PV+G9, Leuwihideung, Darmaraja, Sumedang Regency, West Java, Indonesia","{'location': {'lat': -6.913644, 'lng': 108.0934002}, 'viewport': {'northeast': {'lat': -6.911873900000001, 'lng': 108.0941054298927}, 'southwest': {'lat': -6.918954299999998, 'lng': 108.0914057701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rakit pa oji,ChIJXVlp0wkzby4RzhOBDzH3M1w,,5.0,ChIJXVlp0wkzby4RzhOBDzH3M1w,"['tourist_attraction', 'point_of_interest', 'establishment']",1,{'open_now': True},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105639329824309123425"">ervin juhaeni</a>'], 'photo_reference': 'AUGGfZk-HcSouxVZqYPA7f4o-z70GfXW4AOjupeAXoTVw4nfsZZ5HK37nMiG4w-wQlG4eL50bBX0DbQ6QEH5L23egqcz4ZESlgMO327pcYYdfzgLER2itJImsVN7v_saVut2x4NoS8dTmVSpDhOK6It5ykOxyFr_TA8G0-DfT1Ue2Mn3zfZM', 'width': 1080}]",,https://www.google.com/maps/place/?q=place_id:ChIJXVlp0wkzby4RzhOBDzH3M1w
OPERATIONAL,"4339+RQM, Tarunajaya, Darmaraja, Sumedang Regency, West Java, Indonesia","{'location': {'lat': -6.8954045, 'lng': 108.0694349}, 'viewport': {'northeast': {'lat': -6.894054670107278, 'lng': 108.0707847298927}, 'southwest': {'lat': -6.896754329892722, 'lng': 108.0680850701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan Rakit Mang Abas,ChIJYQ4ZH4Atby4R4kNcRsUaNB0,,0.0,ChIJYQ4ZH4Atby4R4kNcRsUaNB0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108977030380894008710"">Dika Wardana</a>'], 'photo_reference': 'AUGGfZmRl_8hR-DvhU6X4zC9Mr5Pw3FQa_IaEQhrxLYsmRiOFV4RqhnfrhDR4Leojn2c7Fya_-UE1cQEeNBatobAu0zMEiPAxkS7pFe7VYAvSJhV-EdDxY9iNmMWFWLVyZHGsx5HushVJMHqMZQSDwjMZ-JC_ThYLuvPlLEMPb0oT3eXoj1j', 'width': 4608}]",,https://www.google.com/maps/place/?q=place_id:ChIJYQ4ZH4Atby4R4kNcRsUaNB0
OPERATIONAL,"33VQ+44V, Unnamed Road, Leuwihideung, Kec. Darmaraja, Kabupaten Sumedang, Jawa Barat 45372, Indonesia","{'location': {'lat': -6.907132, 'lng': 108.0878067}, 'viewport': {'northeast': {'lat': -6.905782170107279, 'lng': 108.0891565298927}, 'southwest': {'lat': -6.908481829892723, 'lng': 108.0864568701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rakit Akay,ChIJ7d13fuItby4REjTZxi2WNo0,,1.5,ChIJ7d13fuItby4REjTZxi2WNo0,"['tourist_attraction', 'point_of_interest', 'establishment']",2,,,,https://www.google.com/maps/place/?q=place_id:ChIJ7d13fuItby4REjTZxi2WNo0
OPERATIONAL,"33XG+VX, Cibogo, Darmaraja, Sumedang Regency, West Java, Indonesia","{'location': {'lat': -6.9002933, 'lng': 108.0774317}, 'viewport': {'northeast': {'lat': -6.899252150000001, 'lng': 108.07826025}, 'southwest': {'lat': -6.903416750000001, 'lng': 108.07494605}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan bah patma,ChIJv6UBYyktby4RYLbJx_n-478,,0.0,ChIJv6UBYyktby4RYLbJx_n-478,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117550043401428892647"">maman bakri</a>'], 'photo_reference': 'AUGGfZkx8Evr5LQaQFAcKyqwRVK-7Zi1X55eIIdfFofmby5uS1XwX1kEM4xeP9EktS2rJuZw1ltyRg2d1IPZKaDkvOLObPEA_12l02WXRa1IAgaB4HlBY25NNnjeq4py_xUv3oJw1x7TYIg10IBAOp96hZ3ZjMc0smH5l9AI4rzm4m7qXERR', 'width': 1080}]",,https://www.google.com/maps/place/?q=place_id:ChIJv6UBYyktby4RYLbJx_n-478
OPERATIONAL,"33VG+VGG, Cibogo, Darmaraja, Sumedang Regency, West Java 45372, Indonesia","{'location': {'lat': -6.9053244, 'lng': 108.0763397}, 'viewport': {'northeast': {'lat': -6.903272400000001, 'lng': 108.0778708798927}, 'southwest': {'lat': -6.906008399999999, 'lng': 108.0751712201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,RAKIT BAH UNUS,ChIJwTCHFQAtby4RiEpTsLPY2mk,,0.0,ChIJwTCHFQAtby4RiEpTsLPY2mk,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,https://www.google.com/maps/place/?q=place_id:ChIJwTCHFQAtby4RiEpTsLPY2mk
OPERATIONAL,"432F+MQ7, Tarunajaya, Darmaraja, Sumedang Regency, West Java 45372, Indonesia","{'location': {'lat': -6.8983306, 'lng': 108.0744366}, 'viewport': {'northeast': {'lat': -6.897037770107278, 'lng': 108.0755715798927}, 'southwest': {'lat': -6.899737429892721, 'lng': 108.0728719201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bumi Sato Pegasus,ChIJSUBOHQAtby4R1hF7nh_9f6w,,5.0,ChIJSUBOHQAtby4R1hF7nh_9f6w,"['tourist_attraction', 'point_of_interest', 'establishment']",2,{'open_now': False},"[{'height': 1908, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103963385233485261955"">A Google User</a>'], 'photo_reference': 'AUGGfZkxdyUFa7Zv53Xn_Y3BG-kmG4tO6jE8dKKpKanqqTVS4UfsfbvBAP2qeXINNM0e84_N06NCaDrrOYr4PhraBY8UeTMKYg2U_Fl1oEfy_t4PJpNQB8aR49sFtkr-BQQ4wxZaSoSLfZbplqlgF9TApqb8iNk0aQy9Eeh9MVT5FK1fRMpZ', 'width': 4128}]",,https://www.google.com/maps/place/?q=place_id:ChIJSUBOHQAtby4R1hF7nh_9f6w
OPERATIONAL,"33XG+8WC, Cibogo, Darmaraja, Sumedang Regency, West Java 45372, Indonesia","{'location': {'lat': -6.9021523, 'lng': 108.0760497}, 'viewport': {'northeast': {'lat': -6.900914120107279, 'lng': 108.0772619798927}, 'southwest': {'lat': -6.903613779892723, 'lng': 108.0745623201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Cibogo,ChIJfZCbPIstby4RqMToSCVS18E,,4.1,ChIJfZCbPIstby4RqMToSCVS18E,"['tourist_attraction', 'point_of_interest', 'establishment']",8,,,,https://www.google.com/maps/place/?q=place_id:ChIJfZCbPIstby4RqMToSCVS18E
OPERATIONAL,"Pakualam, Darmaraja, Sumedang Regency, West Java 45372, Indonesia","{'location': {'lat': -6.8741398, 'lng': 108.058915}, 'viewport': {'northeast': {'lat': -6.872806670107277, 'lng': 108.0602565798927}, 'southwest': {'lat': -6.875506329892721, 'lng': 108.0575569201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Seribu Cahaya,ChIJCZmSPlItby4RjJDwtdqrqTo,"{'compound_code': '43G5+8H Pakualam, Sumedang Regency, West Java, Indonesia', 'global_code': '6P5C43G5+8H'}",4.6,ChIJCZmSPlItby4RjJDwtdqrqTo,"['tourist_attraction', 'point_of_interest', 'establishment']",92,{'open_now': False},"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110373001514858604312"">A Google User</a>'], 'photo_reference': 'AUGGfZmZVdkEdt39vq7Ned7XCuwQDWcmIpdDmg-NhixoHMW9IbCvVGrOIzSTSpHiphrrx99t0klyX7UorfEL9bMHYQ8d5rGA0m5NOIKL5n8C2YMfjDpWHr1LmXOh95QtdMKl0m1Hjj_jPNHQky-u61d7hdMrgZ-siLChh8TMmf2SzREOiCt_', 'width': 4624}]",,https://www.google.com/maps/place/?q=place_id:ChIJCZmSPlItby4RjJDwtdqrqTo
OPERATIONAL,"33XJ+GR6, Cibogo, Darmaraja, Sumedang Regency, West Java 45372, Indonesia","{'location': {'lat': -6.9012154, 'lng': 108.0820254}, 'viewport': {'northeast': {'lat': -6.899864, 'lng': 108.08318375}, 'southwest': {'lat': -6.905269600000001, 'lng': 108.07855035}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rakit masse Cibogo ciduging,ChIJfX8p-9wtby4RgOb_XlU1I70,,5.0,ChIJfX8p-9wtby4RgOb_XlU1I70,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115451987237769739505"">Fredy Sumargana</a>'], 'photo_reference': 'AUGGfZlPGY_DauZ-Wt9RlpLE-B6BBXYksyc825FAdBeb_CfoBnbkVUXap7UuNsE4XaTnhPJ6CHpGNYt6ERjblaEYB-56D6AbpErQha13sHXLGQmJwfnTxZgj-XWEDmhqp2MjmVlvV665S0nyY65o3FjRzpkZkDT-7AV6gUC9ul9wuWecaxzT', 'width': 4160}]",,https://www.google.com/maps/place/?q=place_id:ChIJfX8p-9wtby4RgOb_XlU1I70
