business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,permanently_closed,price_level,url
OPERATIONAL,"R4GH+V36, Gogourung, Dawuhan, Kademangan, Blitar Regency, East Java 66161, Indonesia","{'location': {'lat': -8.172843799999999, 'lng': 112.1276306}, 'viewport': {'northeast': {'lat': -8.171316970107277, 'lng': 112.1288647798927}, 'southwest': {'lat': -8.174016629892721, 'lng': 112.1261651201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kedung Manten Blitar,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105455038185434278155"">Robby Wiyono</a>'], 'photo_reference': 'AUGGfZk5HMOcEk27AXKBTl4wD1QpoMvqIAvGef5i5wN-U__CxNRIJzfhO7BmximZX5d-KeYbqhwKrE5vAEtvFhrghmvMpSVkzvE6KPdCZP7b7SlYlJ7doIRg2_h8pRhUoEFqHrGYy5bk3In2zN07dcwdqN0EIPJzt8HFflQO4SUH82vf8nT9', 'width': 4160}]",ChIJu1CZGJPpeC4RJuBugzWkLYo,4.0,ChIJu1CZGJPpeC4RJuBugzWkLYo,"['tourist_attraction', 'point_of_interest', 'establishment']",84,{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJu1CZGJPpeC4RJuBugzWkLYo
OPERATIONAL,"V47G+Q6P, Gulungan, Jimbe, Kademangan, Blitar Regency, East Java 66161, Indonesia","{'location': {'lat': -8.135545400000002, 'lng': 112.125571}, 'viewport': {'northeast': {'lat': -8.134126070107278, 'lng': 112.1266340298927}, 'southwest': {'lat': -8.136825729892722, 'lng': 112.1239343701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Parit Raya Lodagung Rolak Jimbe,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107947173408872845607"">A Google User</a>'], 'photo_reference': 'AUGGfZnm0xJoNTg26xdg6utXxxhWBy-DOB_yNL5wAstVcvp2eSXLUNRGStIpmzJkonKDFmdzEK38xK9fD3dY8t2l2CeBaEpSLGjJQ_77oZYcJVHXWklj4vmNgvzMZ-1PMNIzcciY1ZmNEP5SyQTQUYdx7iZdIuf1ujLv28lOKVZb5Xyom4_v', 'width': 2560}]",ChIJ143okXHpeC4RAxkq73FEVkI,0.0,ChIJ143okXHpeC4RAxkq73FEVkI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ143okXHpeC4RAxkq73FEVkI
OPERATIONAL,"Plosorejo, Kademangan, Blitar Regency, East Java 66161, Indonesia","{'location': {'lat': -8.160519599999999, 'lng': 112.1693289}, 'viewport': {'northeast': {'lat': -8.159165820107278, 'lng': 112.1707116298927}, 'southwest': {'lat': -8.161865479892722, 'lng': 112.1680119701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Edukasi Ikan Koi,"[{'height': 3464, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108348103501528602445"">Moh. Habibi Mushab</a>'], 'photo_reference': 'AUGGfZljFT08q8LI47hUq3yLsxSjq5NHluAOTbVH9Rq-ZlTI_asyIp_IfG-gIhn0RJkUB6gAocq4I0r9NyPTi2g_T1OWSZc_-VSx2AqwZdSxoWjtKlqdu57jx-ZnxwY3PF_6CuNrN01tSXTD2_IrgS0qwtoxDgJBlhYG-xMEdn-kH9a9fFt0', 'width': 4618}]",ChIJn7qTMSjreC4Rvy60s3SdO4s,4.7,ChIJn7qTMSjreC4Rvy60s3SdO4s,"['tourist_attraction', 'point_of_interest', 'establishment']",20,{'open_now': False},"{'compound_code': 'R5Q9+QP Plosorejo, Blitar Regency, East Java, Indonesia', 'global_code': '6P3JR5Q9+QP'}",,,https://www.google.com/maps/place/?q=place_id:ChIJn7qTMSjreC4Rvy60s3SdO4s
OPERATIONAL,"R5J7+9XF, Paraan, Plosorejo, Kec. Kademangan, Kabupaten Blitar, Jawa Timur 66161, Indonesia","{'location': {'lat': -8.1690721, 'lng': 112.1649244}, 'viewport': {'northeast': {'lat': -8.165974, 'lng': 112.1657269798927}, 'southwest': {'lat': -8.1701048, 'lng': 112.1630273201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,goa jedog,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107319840131236752065"">marchiano anselmus</a>'], 'photo_reference': 'AUGGfZmo2BWko669rX6N4aS1tF4v4HJAuke3ROR_XXMkXTL5CC9Ka9j0r_FA3UsY5jx4yghCR0_-rlZG6iP-LR0GIDSFJEBd7MVZrnyWjRhvxZ0Sem8vj-9Aumc09FOXw7msUwDKPuk8ynZejZQzZDyS4Z9nnuUs4EOOL2ylkY4KRBvHQk3s', 'width': 4000}]",ChIJHy-5Dj_qeC4RP8MdAQb5WwQ,4.3,ChIJHy-5Dj_qeC4RP8MdAQb5WwQ,"['tourist_attraction', 'point_of_interest', 'establishment']",55,{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJHy-5Dj_qeC4RP8MdAQb5WwQ
OPERATIONAL,"Jl. Banteng Blorok No.18, Plosorejo, Kec. Kademangan, Kabupaten Blitar, Jawa Timur 66161, Indonesia","{'location': {'lat': -8.1560842, 'lng': 112.1702001}, 'viewport': {'northeast': {'lat': -8.154792970107277, 'lng': 112.1715253298927}, 'southwest': {'lat': -8.15749262989272, 'lng': 112.1688256701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Edukasi Kampung Coklat,"[{'height': 900, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117030058146830295213"">muhamad rausyan</a>'], 'photo_reference': 'AUGGfZlhZR5ieY01hQUkvDheELeYCcC33qHbH7vX01hn4VaUSbE_gS5FbrMEKAix5ZQcDE4HJAhcN70ErXUtw4IG4lZoj2PY0kvuR0QfkW3KWMinsFpNKF1F0xu08cOqf_AvbPf0hA0wDVOnd9EZoqPl8j8Qs_LEhJ4GNj4ZsadrCSujZ2KR', 'width': 1600}]",ChIJI_w6WknqeC4RMzVqFFqsN8s,4.4,ChIJI_w6WknqeC4RMzVqFFqsN8s,"['tourist_attraction', 'cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",29637,{'open_now': False},"{'compound_code': 'R5VC+H3 Plosorejo, Blitar Regency, East Java, Indonesia', 'global_code': '6P3JR5VC+H3'}",,,https://www.google.com/maps/place/?q=place_id:ChIJI_w6WknqeC4RMzVqFFqsN8s
OPERATIONAL,"R4WF+X59, Plumpungrejo, Kademangan, Blitar Regency, East Java 66161, Indonesia","{'location': {'lat': -8.1525945, 'lng': 112.1229721}, 'viewport': {'northeast': {'lat': -8.151300020107278, 'lng': 112.1243792298927}, 'southwest': {'lat': -8.153999679892722, 'lng': 112.1216795701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,kebon buah lanang 2,,ChIJIZlWOrHpeC4RPFHjV4QSflg,0.0,ChIJIZlWOrHpeC4RPFHjV4QSflg,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJIZlWOrHpeC4RPFHjV4QSflg
OPERATIONAL,"RT.01/RW.02, Dusun Precet, Plumpungrejo, Kademangan, Blitar Regency, East Java 66161, Indonesia","{'location': {'lat': -8.1469524, 'lng': 112.132018}, 'viewport': {'northeast': {'lat': -8.14560372010728, 'lng': 112.1333320298927}, 'southwest': {'lat': -8.148303379892724, 'lng': 112.1306323701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dunia Gerabah Blitar,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110448067438242918983"">A Google User</a>'], 'photo_reference': 'AUGGfZkPtPdGBnXPXXEpLuBjUmdHNygzw_oObrmg9XAkX3NTZdESZj1witYinv5bSvPX0DLVta3-Px4hrGduoUGvACtWMKPAQ-7Cd-2Xl-vd4WfpBSugBOPXwnhAqTK1dRnHhUVsme3gSG3LgwY5TspbbYLJuTiODpSl0VDM6k5dBbJ0_Mz1', 'width': 3060}]",ChIJ-xqCQYXpeC4RHGHiC5pmhGU,0.0,ChIJ-xqCQYXpeC4RHGHiC5pmhGU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,{'open_now': False},"{'compound_code': 'V43J+6R Plumpungrejo, Blitar Regency, East Java, Indonesia', 'global_code': '6P3JV43J+6R'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ-xqCQYXpeC4RHGHiC5pmhGU
OPERATIONAL,"R5XQ+3PV, Darungan, Kec. Kademangan, Kabupaten Blitar, Jawa Timur 66161, Indonesia","{'location': {'lat': -8.152260499999999, 'lng': 112.1893094}, 'viewport': {'northeast': {'lat': -8.150918770107277, 'lng': 112.1906941298927}, 'southwest': {'lat': -8.15361842989272, 'lng': 112.1879944701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Wisata Serut,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101667770568131535702"">Fortunn Sams</a>'], 'photo_reference': 'AUGGfZkLIXgv8RQ_XY-_Vaca5ungV7leV9KFrCYmLlsoroZKmz1V3ZSnUWmBiyeTLMCuUIB3kNZqb-k57xTan0zoyEnMWSwOZiTQHyAETb9iJUy760JhZRIknSdWweXfWW4GU3EPLHxqBOyHZEhRTNUi_i8gw-bB_Fcx8dS_Yv8vuaD3Szzk', 'width': 3000}]",ChIJnYM1CVXqeC4R7XsW37ySX9c,4.2,ChIJnYM1CVXqeC4R7XsW37ySX9c,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",196,{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJnYM1CVXqeC4R7XsW37ySX9c
OPERATIONAL,"Plosorejo, Kademangan, Blitar Regency, East Java 66161, Indonesia","{'location': {'lat': -8.1548308, 'lng': 112.170097}, 'viewport': {'northeast': {'lat': -8.153577820107278, 'lng': 112.1714105798927}, 'southwest': {'lat': -8.156277479892722, 'lng': 112.1687109201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Edel kampung coklat,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101682969351156997082"">mandala widyatama</a>'], 'photo_reference': 'AUGGfZlXUXPsUGjRqKi-ndxFHQ7zoB_4k1kvWEWI2vcT086wDryRseqnQufqIALQ75hrs6NOtohq9k6F9Ift-CRTKOntE61O2P3eHflgVIPKrwvN2toJh0Ef56qsQNBojCBLTfEcFlx62tbvjNyBUZB_nMSPvCboYaYxxd6LIwQhLC4Abk3Q', 'width': 1280}]",ChIJa0AFDvnreC4Rn4-IKtbpdcM,4.7,ChIJa0AFDvnreC4Rn4-IKtbpdcM,"['tourist_attraction', 'point_of_interest', 'establishment']",12,{'open_now': False},"{'compound_code': 'R5WC+32 Plosorejo, Blitar Regency, East Java, Indonesia', 'global_code': '6P3JR5WC+32'}",,,https://www.google.com/maps/place/?q=place_id:ChIJa0AFDvnreC4Rn4-IKtbpdcM
OPERATIONAL,"V48G+6Q9, Gulungan, Jimbe, Kademangan, Blitar Regency, East Java 66161, Indonesia","{'location': {'lat': -8.1350175, 'lng': 112.1263623}, 'viewport': {'northeast': {'lat': -8.133623420107279, 'lng': 112.1277224798927}, 'southwest': {'lat': -8.136323079892723, 'lng': 112.1250228201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kekunaan Jimbe,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112488453264474580233"">Dwi Hesti</a>'], 'photo_reference': 'AUGGfZmLPs-ofWZiflzD4D5D2tyFbppa7pXZhcyCeaHbybIJPQmMPsh0q9NlX14uUoxkm5F6ZS3tinReP8LxfmaYYgiWwSoc76UzniCDhGFmhu7CoQY385Cijl_3LhNf6a29RtfwEfD_z96Tluth9l5E3581lp4ltswDVQH07f-Bu0EineY6', 'width': 1920}]",ChIJhzcel2npeC4RKaoUiOYbXU0,4.2,ChIJhzcel2npeC4RKaoUiOYbXU0,"['tourist_attraction', 'point_of_interest', 'establishment']",98,{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJhzcel2npeC4RKaoUiOYbXU0
OPERATIONAL,"R22H+7G9, Krajan, Panggungduwet, Kec. Kademangan, Kabupaten Blitar, Jawa Timur, Indonesia","{'location': {'lat': -8.1993329, 'lng': 112.0288646}, 'viewport': {'northeast': {'lat': -8.198251920107278, 'lng': 112.02957875}, 'southwest': {'lat': -8.200951579892722, 'lng': 112.02672215}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Waduk panggungduwet,,ChIJV3uHe3_neC4R6ijWjmf_GpU,0.0,ChIJV3uHe3_neC4R6ijWjmf_GpU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJV3uHe3_neC4R6ijWjmf_GpU
