business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,permanently_closed,opening_hours,plus_code,url
OPERATIONAL,"Q553+4V, Adonara, East Flores Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.242186499999999, 'lng': 123.1546659}, 'viewport': {'northeast': {'lat': -8.240836670107276, 'lng': 123.1560157298927}, 'southwest': {'lat': -8.24353632989272, 'lng': 123.1533160701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ile Manuk,ChIJFzCbAUuBqy0R2u_wU3bSdEY,3.0,ChIJFzCbAUuBqy0R2u_wU3bSdEY,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109275659819372860915"">A Google User</a>'], 'photo_reference': 'AUGGfZlrDutyRUDmzojVFZk6fyVUMtN9GL0ED0DOJk9Q9DVu1JWsPAvy4djNNS4_dtr8TL0owiSUI59TA10Wg30_9Ktpr8WcQYD2e88CaZxJvah4C5WXjcRVVp4ytoWj1XAkjwCxXJji9jlmTq1NIiOfK_wQqRRBtU6sMYD-1SfF-eck_zgg', 'width': 593}]",,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJFzCbAUuBqy0R2u_wU3bSdEY
OPERATIONAL,"Q56G+66, Sagu, Adonara, East Flores Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.2394179, 'lng': 123.175609}, 'viewport': {'northeast': {'lat': -8.238068070107278, 'lng': 123.1769588298927}, 'southwest': {'lat': -8.240767729892722, 'lng': 123.1742591701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai pasir Putih Dusun Arang Desa Sagu,ChIJfQ0V6jyDqy0RskoUxGZoqtY,4.5,ChIJfQ0V6jyDqy0RskoUxGZoqtY,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116142277328143908607"">A Google User</a>'], 'photo_reference': 'AUGGfZm1eRNqkfHOD-upuFpN5Yd7Nilu-1cY_8RNGlOdtZexujbabSqcBOH53Z1MO9B4jDIU29HhSE5qeLjR033NkDufSeyfrali1PLh8yV30gO5K_oEGuHamll4nkSHlb69uwhoLy3p1sVdWlQKuN9-HRmQ2gjXfoe6T87yu_j-EpWjSbB-', 'width': 4000}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJfQ0V6jyDqy0RskoUxGZoqtY
OPERATIONAL,"Q45P+887, Adonara, East Flores Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.2410003, 'lng': 123.1349735}, 'viewport': {'northeast': {'lat': -8.239392570107277, 'lng': 123.1399142}, 'southwest': {'lat': -8.242092229892721, 'lng': 123.1333266}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai tebing goa Lian burak,ChIJacXkhpWBqy0RYMR1-qPeB-Q,2.0,ChIJacXkhpWBqy0RYMR1-qPeB-Q,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 1128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100541139957686879775"">A Google User</a>'], 'photo_reference': 'AUGGfZkfHtkNIIcUibC3uEeYHSYM7Z9XyRhBfUOQ5w2ldRvL395M14xb2msE7H7b34JJrU82AP5C2rXa17dpmAs9zcweHgqP1PqdHnajx2AUj2C0x3Nx_AyYlDuXnHLwAo81RqqEcFDdbx2-BGA1xLYGrb1R6cqyRuEyaf-NjYImLTl6Ly9K', 'width': 720}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJacXkhpWBqy0RYMR1-qPeB-Q
OPERATIONAL,"J679+23Q, Lewo Keleng, Adonara Timur, East Flores Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.3874228, 'lng': 123.2177488}, 'viewport': {'northeast': {'lat': -8.386066320107279, 'lng': 123.2194103798927}, 'southwest': {'lat': -8.388765979892723, 'lng': 123.2167107201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai wailolon,ChIJ4xQm-GV7qy0RYuUBWgDWWY8,4.3,ChIJ4xQm-GV7qy0RYuUBWgDWWY8,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118087664373736988243"">A Google User</a>'], 'photo_reference': 'AUGGfZlQT-QkRE0l8tsu_C2xeeuZFEKwk2oS9TtplI5-M6wrqlLGZXOzpU9XlsqB1X1IGzQIv9H2QuNaIZv0mdSja498WMIvVURUjFJ913luvivyFzYS1B7hpW_GqD2jIipgrLWmcWrApSJLPZnqquu1Lk-ibDx4WD7uPUw9pygx4fqIW8hi', 'width': 3120}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ4xQm-GV7qy0RYuUBWgDWWY8
OPERATIONAL,"M5Q9+XH9, Nubalema, Adonara Tengah, East Flores Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.3100875, 'lng': 123.1689844}, 'viewport': {'northeast': {'lat': -8.308725570107276, 'lng': 123.1703008298927}, 'southwest': {'lat': -8.31142522989272, 'lng': 123.1676011701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,RUMAH ALL,ChIJAfqfPFSDqy0RzTSonh345NI,0.0,ChIJAfqfPFSDqy0RzTSonh345NI,"['park', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJAfqfPFSDqy0RzTSonh345NI
OPERATIONAL,"Klibang, Adonara Tengah, East Flores Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.308519, 'lng': 123.1591053}, 'viewport': {'northeast': {'lat': -8.307218270107278, 'lng': 123.1604849298927}, 'southwest': {'lat': -8.309917929892721, 'lng': 123.1577852701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,"Klibang, Adonara Tengah, NTT, Indonesia",ChIJVZ4uQ3Z_qy0RTmnBcd-Ehpo,0.0,ChIJVZ4uQ3Z_qy0RTmnBcd-Ehpo,"['park', 'point_of_interest', 'establishment']",0,"[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112844543510035769381"">A Google User</a>'], 'photo_reference': 'AUGGfZmOCVQoz4gXCbL7ns84_32FpuHBwmiyPMAINxOCzwtBL7Z2NAwT5c6dlRlZr3HAcm1Wyj9FBCs5NNdugOtVpc04H_QxdRT2GiAvPNpAD_l7EFKYZJe7hqXk1xr7uQu4DUQo_KLJFhohlQ2rhjUEpu5jFn5ij-S-Lp6BTzcEUp1JlBfs', 'width': 750}]",,{'open_now': True},"{'compound_code': 'M5R5+HJ Nubalema, East Flores Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q35M5R5+HJ'}",https://www.google.com/maps/place/?q=place_id:ChIJVZ4uQ3Z_qy0RTmnBcd-Ehpo
OPERATIONAL,"M5WC+M22, Oe Sayang, Adonara Tengah, East Flores Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.3033668, 'lng': 123.1700156}, 'viewport': {'northeast': {'lat': -8.301531220107277, 'lng': 123.17078515}, 'southwest': {'lat': -8.304230879892721, 'lng': 123.16770695}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Bala paung,ChIJNwT1ZwCDqy0R-DSN0IIwDPI,0.0,ChIJNwT1ZwCDqy0R-DSN0IIwDPI,"['park', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJNwT1ZwCDqy0R-DSN0IIwDPI
OPERATIONAL,"Nihaone, Kec. Ile Boleng, Kabupaten Flores Timur, Nusa Tenggara Tim., Indonesia","{'location': {'lat': -8.3955454, 'lng': 123.2313584}, 'viewport': {'northeast': {'lat': -8.393558770107278, 'lng': 123.2327388298927}, 'southwest': {'lat': -8.396258429892722, 'lng': 123.2300391701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Ina Burak,ChIJbxh9cjx6qy0R4rBenPnvDhk,4.7,ChIJbxh9cjx6qy0R4rBenPnvDhk,"['tourist_attraction', 'point_of_interest', 'establishment']",124,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109198398951233987377"">RAY SYAHRIDHO</a>'], 'photo_reference': 'AUGGfZk9bDoay0liedr5XB22HE0pIxmF0nIAvNeYtKIyvOgDFPIpRcfetL2Fh2XBt3TyITm0nbfqIJCZ2jhjtynZZx5bINfNfXQBiPDE_bSR1xP9O8TdjzFozxyevXGnqPMFvRxIqG3w_s2cmTdCNukY-EUW8Lw5q66mQuTZAkYT7it5Csd_', 'width': 4128}]",,{'open_now': False},"{'compound_code': 'J63J+QG Bungalawan, East Flores Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q35J63J+QG'}",https://www.google.com/maps/place/?q=place_id:ChIJbxh9cjx6qy0R4rBenPnvDhk
OPERATIONAL,"M5Q9+XG8, Oe Sayang, Adonara Tengah, East Flores Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.3100842, 'lng': 123.1688407}, 'viewport': {'northeast': {'lat': -8.308756070107277, 'lng': 123.1702509798927}, 'southwest': {'lat': -8.311455729892721, 'lng': 123.1675513201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Rumah koro,ChIJ6dyvLN-Bqy0RdZpnp1n_kEY,0.0,ChIJ6dyvLN-Bqy0RdZpnp1n_kEY,"['park', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ6dyvLN-Bqy0RdZpnp1n_kEY
OPERATIONAL,"Q85G+9JP, Adonara, East Flores Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.241530899999999, 'lng': 123.3265717}, 'viewport': {'northeast': {'lat': -8.240181070107278, 'lng': 123.3279215298927}, 'southwest': {'lat': -8.242880729892722, 'lng': 123.3252218701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Nuha pasir putih,ChIJN6tPURWcqy0RlUqgg2hTNhM,4.5,ChIJN6tPURWcqy0RlUqgg2hTNhM,"['tourist_attraction', 'point_of_interest', 'establishment']",62,"[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110387281822215959912"">Baktiar Sontani</a>'], 'photo_reference': 'AUGGfZm36Ns58SQcALzOimLHhSpzuZePiCFxqqroYokbgLuZ9QjG-T4HSkaOTekx0EGr31q64T20_hvf3WxxzqIFwVltUzehCFmwyl35P8MtCOCb11XFpW8BRSAWR5-PoFxtmGzB4J4M7YpILatbXWemoia8TzPnTUHU5iGsI5vQ2LqpiNwf', 'width': 1500}]",,{'open_now': True},,https://www.google.com/maps/place/?q=place_id:ChIJN6tPURWcqy0RlUqgg2hTNhM
OPERATIONAL,"Sagu, Adonara, East Flores Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.226459799999999, 'lng': 123.2034966}, 'viewport': {'northeast': {'lat': -8.225109970107276, 'lng': 123.2048464298927}, 'southwest': {'lat': -8.22780962989272, 'lng': 123.2021467701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PANTAI WAI JOKI,ChIJKSZVUACFqy0R_qt9bPQjMr4,5.0,ChIJKSZVUACFqy0R_qt9bPQjMr4,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114310076992017884427"">A Google User</a>'], 'photo_reference': 'AUGGfZlBH3OXJUKmULvVPtHkkD1r7JdUyzmXkeZBAfSHyRoKjuHLvPpIvDSQ_cpGCau1lZVEZh6OrTERU7RpKo2Ctp4pGMjFOj_tkkXg8E0irUJ-Hf3gXKTYTo1vO2TCBgpSiUoWd8FqO3e0E6DuhiXTDrEKZryzfLnOlJxHsGSmrST2zkpt', 'width': 3072}]",,{'open_now': False},"{'compound_code': 'Q6F3+C9 Sagu, East Flores Regency, East Nusa Tenggara, Indonesia', 'global_code': '6Q35Q6F3+C9'}",https://www.google.com/maps/place/?q=place_id:ChIJKSZVUACFqy0R_qt9bPQjMr4
OPERATIONAL,"M4MF+49V, Bukit Seburi II, Adonara Barat, East Flores Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.3177822, 'lng': 123.1242393}, 'viewport': {'northeast': {'lat': -8.316414070107276, 'lng': 123.1255966798927}, 'southwest': {'lat': -8.31911372989272, 'lng': 123.1228970201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Rumah Kreatif,ChIJW7qt7oF_qy0Rb9XZCEzJGyk,0.0,ChIJW7qt7oF_qy0Rb9XZCEzJGyk,"['park', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJW7qt7oF_qy0Rb9XZCEzJGyk
OPERATIONAL,"H4GX+9PR, Watobuku, Solor Timur, East Flores Regency, East Nusa Tenggara, Indonesia","{'location': {'lat': -8.4240168, 'lng': 123.1492589}, 'viewport': {'northeast': {'lat': -8.423050070107276, 'lng': 123.1503003298927}, 'southwest': {'lat': -8.42574972989272, 'lng': 123.1476006701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pohon Jomblo,ChIJPZj3Nlx9qy0RZ8_Mnxvy2Qs,5.0,ChIJPZj3Nlx9qy0RZ8_Mnxvy2Qs,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 1968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108215110690799979996"">sahar hamzah</a>'], 'photo_reference': 'AUGGfZls_GDwa4cdu_75gjmDIDnLDz2Cjp5tmpE15IGAGw1DbQogz5LASSZvlu07bZ_p-6wWNfd-w31JB1u_twq5d67L2YJ9_gvxD2l4i2UGKBxazsSkdHpZfrC2FEdlNNcWGjrUqWhWP1KlmvXtcyiDCnv_iYxe-Awr-VPCn3BEo15QyKUv', 'width': 4160}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJPZj3Nlx9qy0RZ8_Mnxvy2Qs
