business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,photos,opening_hours,plus_code,price_level,url
OPERATIONAL,"P7XW+7J4, Dusun Kejoyo, Tambong, Kec. Kabat, Kabupaten Banyuwangi, Jawa Timur 68461, Indonesia","{'location': {'lat': -8.2525383, 'lng': 114.2963448}, 'viewport': {'northeast': {'lat': -8.251125220107276, 'lng': 114.2977237298927}, 'southwest': {'lat': -8.25382487989272, 'lng': 114.2950240701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ider Galengan - Desa Wisata Tambong,ChIJr6ylQABR0S0RbYydzSrRcxU,0.0,ChIJr6ylQABR0S0RbYydzSrRcxU,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJr6ylQABR0S0RbYydzSrRcxU
OPERATIONAL,"R76W+P6C, Dusun Wonosari, Taman Suruh, Kec. Glagah, Kabupaten Banyuwangi, Jawa Timur 68432, Indonesia","{'location': {'lat': -8.1881945, 'lng': 114.2955141}, 'viewport': {'northeast': {'lat': -8.187502820107277, 'lng': 114.2966157298927}, 'southwest': {'lat': -8.19020247989272, 'lng': 114.2939160701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dusun Gadog Desa TamanSuruh Kecamatan Glagah Kabupaten Banyuwangi,ChIJA9EcPgBP0S0R7ksVRf7RYm4,0.0,ChIJA9EcPgBP0S0R7ksVRf7RYm4,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJA9EcPgBP0S0R7ksVRf7RYm4
OPERATIONAL,"Dusun krajan rt 01 rw 03 Kampung baru, Dusun Sukamande, Sarongan, Kec. Pesanggaran, Kabupaten Banyuwangi, Jawa Timur 68488, Indonesia","{'location': {'lat': -8.559230699999999, 'lng': 113.8789576}, 'viewport': {'northeast': {'lat': -8.557880870107278, 'lng': 113.8803074298927}, 'southwest': {'lat': -8.560580529892722, 'lng': 113.8776077701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sukamade beach,ChIJ3fQa_B4b1C0RIkaryruvrFI,4.7,ChIJ3fQa_B4b1C0RIkaryruvrFI,"['tourist_attraction', 'point_of_interest', 'establishment']",60,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116085173291245849547"">A Google User</a>'], 'photo_reference': 'AUGGfZlt37b6fZ1A3L2psgfpOL9EeenSMEn0hZQ5aEkYcdLt7_MLw2sDKJpnTMRdmBkRr4ZVizCEDz23Lfcc_L2WjcS5tVDzHznG9VJEJJq02vN0J1qKq-51gtB8zmx-95n271K6TerRTAFyon4lx5-T-Y0_WZablt71O05oN0lt8P-B_hKv', 'width': 4160}]",{'open_now': True},"{'compound_code': 'CVRH+8H Sarongan, Banyuwangi Regency, East Java, Indonesia', 'global_code': '6P3MCVRH+8H'}",,https://www.google.com/maps/place/?q=place_id:ChIJ3fQa_B4b1C0RIkaryruvrFI
OPERATIONAL,"R8JH+34V, Kopen Bayah, Kelir, Kalipuro, Banyuwangi Regency, East Java 68455, Indonesia","{'location': {'lat': -8.1693993, 'lng': 114.32803}, 'viewport': {'northeast': {'lat': -8.168052020107279, 'lng': 114.3293867298927}, 'southwest': {'lat': -8.170751679892723, 'lng': 114.3266870701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Prapatan Banjarwaru,ChIJB2OgSOtP0S0RlYG5XeJMDaw,5.0,ChIJB2OgSOtP0S0RlYG5XeJMDaw,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"[{'height': 893, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114740096864118024600"">A Google User</a>'], 'photo_reference': 'AUGGfZlzshnS2i-MaC-f5cD5Vhhg1kpU0pFdTcFRGwFDL1B32VWN6WXefHnRhuoMcrCIMiJOZkuB7n1e_L7FhqQav7MQ2xIe40D8G2FGv7tUWOJHyi3RwMKfAT134N3qLnDbjjHSl6E07MpELBXCleOHhzgoFJ511vYh2k72KMu0GxImifP7', 'width': 1280}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJB2OgSOtP0S0RlYG5XeJMDaw
OPERATIONAL,"Jalan Umbul, Jl. Gunungsari, Salamrejo, Sumbergondo, Kec. Glenmore, Kabupaten Banyuwangi, Jawa Timur 68466, Indonesia","{'location': {'lat': -8.2792317, 'lng': 114.0921784}, 'viewport': {'northeast': {'lat': -8.27795722010728, 'lng': 114.0935217798927}, 'southwest': {'lat': -8.280656879892724, 'lng': 114.0908221201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Umbul Pule,ChIJs3IQ-mq01i0R-GOd_fdhcu4,4.2,ChIJs3IQ-mq01i0R-GOd_fdhcu4,"['tourist_attraction', 'point_of_interest', 'establishment']",714,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107397805944001961719"">A Google User</a>'], 'photo_reference': 'AUGGfZkquRwBQMISzTKLAS4GDN6GuJgTQ9KUu4zlxJ5-FYBlhmxtGY0mOFnbyTkT3PyQ039UAcO9mjtysNPFKGJMEKa8oUKW_ahnglz2YAD1jWMQvsZFH_m5l8Yf2EUjzVROzSg7ZeUH1sfyR9-S4VfpsFUyK0FvKB16zKPREQ4OOPUDRoPt', 'width': 4000}]",{'open_now': False},"{'compound_code': 'P3CR+8V Sumbergondo, Banyuwangi Regency, East Java, Indonesia', 'global_code': '6P3PP3CR+8V'}",,https://www.google.com/maps/place/?q=place_id:ChIJs3IQ-mq01i0R-GOd_fdhcu4
OPERATIONAL,"Dusun Krajan, Kemiren, Glagah, Banyuwangi Regency, East Java 68432, Indonesia","{'location': {'lat': -8.2035996, 'lng': 114.3203553}, 'viewport': {'northeast': {'lat': -8.202267020107277, 'lng': 114.3217239798927}, 'southwest': {'lat': -8.20496667989272, 'lng': 114.3190243201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tourism Village Osing,ChIJ49XpxZJP0S0Re4S6-LtMTDA,4.2,ChIJ49XpxZJP0S0Re4S6-LtMTDA,"['tourist_attraction', 'point_of_interest', 'establishment']",1580,"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117408669749363278458"">Muhammad Syukron Makmun</a>'], 'photo_reference': 'AUGGfZmXFobIirz4H8MTkEBdcPeymLnv8dlZxAQye5u3hnXZnlTrWmWcqCIVWEeWJX8byPquY4N-dqYB3L_ca2uONbK3Xpna979aw6YAxZYEXZFK-bVDav5zIywd8QFtLI-EhjCInGbkRNrdCtPlgrrd0IQDYTjCI9eaR66WwR6CiKs3U-3o', 'width': 5760}]",{'open_now': False},"{'compound_code': 'Q8WC+H4 Kemiren, Banyuwangi Regency, East Java, Indonesia', 'global_code': '6P3PQ8WC+H4'}",,https://www.google.com/maps/place/?q=place_id:ChIJ49XpxZJP0S0Re4S6-LtMTDA
OPERATIONAL,"Jl. Raya Licin No.12, RT./RW/RW.02/01Dusun, Krajan, Glagah, Kec. Glagah, Kabupaten Banyuwangi, Jawa Timur 68432, Indonesia","{'location': {'lat': -8.2194769, 'lng': 114.3119767}, 'viewport': {'northeast': {'lat': -8.218138320107279, 'lng': 114.3133395798927}, 'southwest': {'lat': -8.220837979892723, 'lng': 114.3106399201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,theglagahtrans,ChIJl9SwV-VF0S0RQ3rN_EkxdPk,5.0,ChIJl9SwV-VF0S0RQ3rN_EkxdPk,"['tourist_attraction', 'point_of_interest', 'establishment']",2,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110824008840151252698"">sigit pupunk</a>'], 'photo_reference': 'AUGGfZmWUOaJA2lHd5dQgV7kNfrAQcErKpRJRxQM8sGj1_SOQNG4pe1DOCu-G7vRBpqwvUW3h99uCqau5I5vo6VR4s7ldxJOaDByXQ8qM_fylQR86IW3neK0J5ua4dmrURJnWahrXYcvg2K-1DklHBt7yujKNRbd3PnvNphVjWsSCHZ9iWQC', 'width': 3264}]",{'open_now': False},"{'compound_code': 'Q8J6+6Q Glagah, Banyuwangi Regency, East Java, Indonesia', 'global_code': '6P3PQ8J6+6Q'}",,https://www.google.com/maps/place/?q=place_id:ChIJl9SwV-VF0S0RQ3rN_EkxdPk
OPERATIONAL,"Jl. Semeru Lingkungan Lingkungan Payaman giri, Lingkungan Payaman, krajan, Kec. Giri, Kabupaten Banyuwangi, Jawa Timur 68423, Indonesia","{'location': {'lat': -8.199173499999999, 'lng': 114.3582093}, 'viewport': {'northeast': {'lat': -8.197858120107277, 'lng': 114.3595454298927}, 'southwest': {'lat': -8.200557779892721, 'lng': 114.3568457701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ijen crater tour,ChIJDy3k-KVF0S0RruX93A0esRo,4.7,ChIJDy3k-KVF0S0RruX93A0esRo,"['tourist_attraction', 'point_of_interest', 'establishment']",30,"[{'height': 414, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107053925858412445978"">A Google User</a>'], 'photo_reference': 'AUGGfZnhUVz9KYEeYRZO9-Y8z8sy-jFYjkVhiW0ScI-FoqQe8jXcT8hg_c4N11C8W6Ml41KkxfZr-EfCuhj_Dd0ZPjwIflxt6kiqE7t1s6S0FtVNN6ZpcpycAszqGomslKIXyv4NjczrBpmrgB7noewQ3T-lkEOP_edsC5EbGLVsbxyaz49p', 'width': 552}]",{'open_now': False},"{'compound_code': 'R925+87 Lingkungan Payaman, Giri, Banyuwangi Regency, East Java, Indonesia', 'global_code': '6P3PR925+87'}",,https://www.google.com/maps/place/?q=place_id:ChIJDy3k-KVF0S0RruX93A0esRo
OPERATIONAL,"R86G+JC3, Pelinggihan, Grogol, Kec. Giri, Kabupaten Banyuwangi, Jawa Timur 68425, Indonesia","{'location': {'lat': -8.188430199999999, 'lng': 114.3260861}, 'viewport': {'northeast': {'lat': -8.186944520107279, 'lng': 114.3274020798927}, 'southwest': {'lat': -8.189644179892722, 'lng': 114.3247024201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Fikri,ChIJ848nVbRP0S0RANw8YJeHjS8,0.0,ChIJ848nVbRP0S0RANw8YJeHjS8,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108458101827936934955"">A Google User</a>'], 'photo_reference': 'AUGGfZl58n0AsMTUa1cJGEdTmIVjTRNT--7qTwn4WEkoZnIyEQv5HR2DBnSTz8KK4_NOKQSOKAGTdjIb26YHmbP_H_lLQIgOqTGrEyOApGg-dFNyAv6ZW5yZdAF3hj4F1FLa2sudQNqZsqQJOpqYRkuX5sCVxZHjXdL0nj1omEP8itQZW4es', 'width': 3120}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ848nVbRP0S0RANw8YJeHjS8
OPERATIONAL,"R79C+7Q, Dusun Panggang, Kp. Anyar, Kec. Glagah, Kabupaten Banyuwangi, Jawa Timur, Indonesia","{'location': {'lat': -8.181799999999999, 'lng': 114.272}, 'viewport': {'northeast': {'lat': -8.180994900000002, 'lng': 114.2737020298927}, 'southwest': {'lat': -8.1842153, 'lng': 114.2710023701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SUMBER KUWUNG,ChIJ6cgIAWJP0S0RjwUJzs28Zdk,4.6,ChIJ6cgIAWJP0S0RjwUJzs28Zdk,"['tourist_attraction', 'point_of_interest', 'establishment']",5,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112994561730602989019"">A Google User</a>'], 'photo_reference': 'AUGGfZnlbSZGfW221G8BWykiYu6piusSI6sOmO_pXb2W24oQfno55cqboszz5-mOqMWo7_Zzs8fSdVFdYQV083iEqvr_Q9DwSmthAyX23nacQLDDbzJW42wzi-vl0RHwT6zYC3BYXpgXrBfeCSR2bwhgpQhArYbf109veSoiuKJmAJPOhBOT', 'width': 720}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJ6cgIAWJP0S0RjwUJzs28Zdk
OPERATIONAL,"Q9QP+H4M, Kampungmandar, Banyuwangi Sub-District, Banyuwangi Regency, East Java 68411, Indonesia","{'location': {'lat': -8.211046, 'lng': 114.3852945}, 'viewport': {'northeast': {'lat': -8.209694170107278, 'lng': 114.3862927798927}, 'southwest': {'lat': -8.212393829892722, 'lng': 114.3835931201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Penangkaran Penyu,ChIJLc1KcNdE0S0RRGwLSQ5ckBU,4.0,ChIJLc1KcNdE0S0RRGwLSQ5ckBU,"['tourist_attraction', 'point_of_interest', 'establishment']",8,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116549539196553615584"">Wiyanto Haditanojo</a>'], 'photo_reference': 'AUGGfZmOjqbvv-UDsK2BjIjfL5benBAAZIcxp2k4mc2QjN28qVOWjuMioLyUNLFenFpYXKXlBVTLgepVwdQKEYjpGoxOicLcOvuBCQ_5bRQJlreXligbyIGYCj3-eyrrcwcd5cZQO3cEq0dm0f35ZYom23IFKF7ZFrGP-dL7as8f2W3MXfKM', 'width': 1600}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJLc1KcNdE0S0RRGwLSQ5ckBU
