business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,types,user_ratings_total,photos,plus_code,price_level,permanently_closed,url
OPERATIONAL,"VW8V+J2, Teritip, Balikpapan Timur, Balikpapan City, East Kalimantan, Indonesia","{'location': {'lat': -1.13344, 'lng': 116.942538}, 'viewport': {'northeast': {'lat': -1.132084370107278, 'lng': 116.9438917798927}, 'southwest': {'lat': -1.134784029892722, 'lng': 116.9411921201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Plang nama kawasan hutan lindung,{'open_now': True},ChIJ602cZjhN8S0RJmbTRJe03JQ,0.0,ChIJ602cZjhN8S0RJmbTRJe03JQ,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ602cZjhN8S0RJmbTRJe03JQ
OPERATIONAL,"Jl. Lumba - Lumba No.RT.52, Manggar Baru, Kec. Balikpapan Tim., Kota Balikpapan, Kalimantan Timur, Indonesia","{'location': {'lat': -1.2235026, 'lng': 116.9685029}, 'viewport': {'northeast': {'lat': -1.222129720107278, 'lng': 116.9698739298928}, 'southwest': {'lat': -1.224829379892722, 'lng': 116.9671742701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gazebo alfi,,ChIJ9zcAWABF8S0RDLKGxmc85_s,0.0,ChIJ9zcAWABF8S0RDLKGxmc85_s,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,"{'compound_code': 'QXG9+HC Manggar Baru, Balikpapan City, East Kalimantan, Indonesia', 'global_code': '6PCRQXG9+HC'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ9zcAWABF8S0RDLKGxmc85_s
OPERATIONAL,"QXV4+JC4, Manggar Baru, Balikpapan Timur, Balikpapan City, East Kalimantan, Indonesia","{'location': {'lat': -1.205989, 'lng': 116.956084}, 'viewport': {'northeast': {'lat': -1.204547320107278, 'lng': 116.9568802298927}, 'southwest': {'lat': -1.207246979892722, 'lng': 116.9541805701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Sungai Manggar,,ChIJYy-VHQBP8S0RRvPtn-vW66c,0.0,ChIJYy-VHQBP8S0RRvPtn-vW66c,"['tourist_attraction', 'point_of_interest', 'establishment']",0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJYy-VHQBP8S0RRvPtn-vW66c
OPERATIONAL,"QX73+79M, Jl. Mulawarman, Manggar, Kec. Balikpapan Tim., Kota Balikpapan, Kalimantan Timur, Indonesia","{'location': {'lat': -1.2367999, 'lng': 116.9534352}, 'viewport': {'northeast': {'lat': -1.235007570107278, 'lng': 116.9544134298928}, 'southwest': {'lat': -1.237707229892722, 'lng': 116.9517137701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Batakan,{'open_now': True},ChIJq4wTqJBF8S0RR1RKHPs07sk,4.7,ChIJq4wTqJBF8S0RR1RKHPs07sk,"['tourist_attraction', 'point_of_interest', 'establishment']",15,"[{'height': 3060, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108278383346609767452"">William Simanjuntak</a>'], 'photo_reference': 'AUGGfZkLaDgN5mzoPDskcenFz1n2zbxFaCPn-yen6rsBE6I7y0SixirK2l2daNkfNlfixEaxgZZSetXZb-2BJLwoKF2dpZ2ADpak0aIaEZyPzfcGvBbQ0kIzz2wq5znhAaxOHuSj6QOExKdzUEu_oaVbclv7G1LONCTEBrhFC-KARO-MfiRd', 'width': 4080}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJq4wTqJBF8S0RR1RKHPs07sk
OPERATIONAL,"RX3G+H7J, Lamaru, Balikpapan Timur, Balikpapan City, East Kalimantan 76118, Indonesia","{'location': {'lat': -1.1960325, 'lng': 116.975654}, 'viewport': {'northeast': {'lat': -1.194799920107278, 'lng': 116.9770883798927}, 'southwest': {'lat': -1.197499579892722, 'lng': 116.9743887201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Cermin Lamaru,{'open_now': True},ChIJUSEfU0hG8S0R38A0QvKnxAs,3.8,ChIJUSEfU0hG8S0R38A0QvKnxAs,"['tourist_attraction', 'point_of_interest', 'establishment']",311,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111989215588282936409"">Muhammad Amri</a>'], 'photo_reference': 'AUGGfZlqOtM93jxIwuxO_upn1uayBmaaTbqukH6g-BsirN5N_dywDyHDqnDIkFQ_gMdLfRvWybNXrFHsJQxDkEwNi-h3kH6zu7kOCUprdMAJbKGI3qbrqtd-F5cCt6peByz7Y_6mHs8VyjGEsHdyFZR94E-4Qdiv6TuXO1Eq2fBB5cfjzciv', 'width': 4000}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJUSEfU0hG8S0R38A0QvKnxAs
OPERATIONAL,"Jl. Tj. kelor No.70, Manggar Baru, Kec. Balikpapan Tim., Kota Balikpapan, Kalimantan Timur 76117, Indonesia","{'location': {'lat': -1.219379, 'lng': 116.9740628}, 'viewport': {'northeast': {'lat': -1.217829170107278, 'lng': 116.9750424798927}, 'southwest': {'lat': -1.220528829892722, 'lng': 116.9723428201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Breakwater Manggar Baru,,ChIJr-pGBadF8S0RSiICX3L2FHE,5.0,ChIJr-pGBadF8S0RSiICX3L2FHE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,"{'compound_code': 'QXJF+6J Manggar Baru, Balikpapan City, East Kalimantan, Indonesia', 'global_code': '6PCRQXJF+6J'}",,,https://www.google.com/maps/place/?q=place_id:ChIJr-pGBadF8S0RSiICX3L2FHE
OPERATIONAL,"Gg. Wahyu No.110, RT.01, Lamaru, Kec. Balikpapan Tim., Kota Balikpapan, Kalimantan Timur 76117, Indonesia","{'location': {'lat': -1.2080317, 'lng': 116.9798855}, 'viewport': {'northeast': {'lat': -1.206678620107278, 'lng': 116.9812447298927}, 'southwest': {'lat': -1.209378279892722, 'lng': 116.9785450701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,CARTEL MANGGAR [ Angkringan Reja ],,ChIJi_cZctdP8S0RbobzsAQysEE,5.0,ChIJi_cZctdP8S0RbobzsAQysEE,"['tourist_attraction', 'point_of_interest', 'establishment']",14,"[{'height': 1560, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108901647984197815155"">A Google User</a>'], 'photo_reference': 'AUGGfZlsVxlSzz533Zt8USQNH37EBG6JIa3DvLuST678TQkjJDl45HY6RwPMP3GQVgTAfKyQDTOA6ZwBZr4M_OD2lH2QbTofIxUu0HFZRxOl5uaJhq27mA30ncbbz8pNVy40wZAYVr4mvexKAwDV8YJhjIEiRlyLazykd5YU0uNnoz-CcCn-', 'width': 720}]","{'compound_code': 'QXRH+QX Lamaru, Balikpapan City, East Kalimantan, Indonesia', 'global_code': '6PCRQXRH+QX'}",,,https://www.google.com/maps/place/?q=place_id:ChIJi_cZctdP8S0RbobzsAQysEE
OPERATIONAL,"QXQJ+2GR, Manggar Baru, Balikpapan Timur, Balikpapan City, East Kalimantan 76117, Indonesia","{'location': {'lat': -1.2123822, 'lng': 116.9812758}, 'viewport': {'northeast': {'lat': -1.210995820107278, 'lng': 116.9825989798927}, 'southwest': {'lat': -1.213695479892722, 'lng': 116.9798993201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,UPT Manggar,,ChIJnSqKpmhP8S0ROLxIdnA3oOE,4.0,ChIJnSqKpmhP8S0ROLxIdnA3oOE,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111651290144162621808"">A Google User</a>'], 'photo_reference': 'AUGGfZnqhR3Q4KjYBoCCKnSiDXFF30SRzyxS4b2kf0DwqNA0Mje6hwYk-_2_r9zpmDgKLwpnd3TETAV8zimfu6N0_KNgxgrwHQILT0bX4sCGfBer4SvJtLEdjLEP1xQV2CFq2znN9sWcwC_Vduq6APpmpBMF2jV_fl2Sqa8Id3DJT3-ZNTE', 'width': 1840}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJnSqKpmhP8S0ROLxIdnA3oOE
OPERATIONAL,"Jl. Persatuan RT. 50 Gng. Menangis Kel, Manggar Baru, Balikpapan Timur, Balikpapan City, East Kalimantan 76117, Indonesia","{'location': {'lat': -1.2002564, 'lng': 116.9645332}, 'viewport': {'northeast': {'lat': -1.198860070107278, 'lng': 116.9659986298927}, 'southwest': {'lat': -1.201559729892722, 'lng': 116.9632989701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BUKIT CERIA,,ChIJ23Y4KS9P8S0RTz_sWEQO9h0,4.3,ChIJ23Y4KS9P8S0RTz_sWEQO9h0,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103391809260192105275"">Alfin Chaidir Alfin</a>'], 'photo_reference': 'AUGGfZkckVQ-kv7gohoQ2m3Txj7JU4Pme1gTBW-fHVe08xKGraREfA8H5Z343ZQzyqt3o7kXlXS6iPdezHsJIT6W_xNzbEwIiAlhANhAIofex1VHUxYzG7ly1HJCXFJm-ejAfRiWCjljNUszR0MadBenRWGjA8IFSbIdq98PRn8qtNoOcmIY', 'width': 3000}]","{'compound_code': 'QXX7+VR Manggar Baru, Balikpapan City, East Kalimantan, Indonesia', 'global_code': '6PCRQXX7+VR'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ23Y4KS9P8S0RTz_sWEQO9h0
OPERATIONAL,"QXF9+FGJ BSA LAND - Batakan village, Tim., Kota Balikpapan, Kalimantan, Manggar Baru, Kec. Balikpapan Tim., Kota Balikpapan, Kalimantan Timur, Indonesia","{'location': {'lat': -1.2262771, 'lng': 116.9681898}, 'viewport': {'northeast': {'lat': -1.224948120107278, 'lng': 116.9695225798927}, 'southwest': {'lat': -1.227647779892722, 'lng': 116.9668229201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Vilaku balikpapan,,ChIJWQHIXj9F8S0RGOFDscT04iE,4.6,ChIJWQHIXj9F8S0RGOFDscT04iE,"['tourist_attraction', 'point_of_interest', 'establishment']",7,"[{'height': 8000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106368282837122451065"">Evha zuka zuka</a>'], 'photo_reference': 'AUGGfZkwj6V9smn_lt5s4EOOqDt3WsXvINhbCtd0nRaGk87ig1nzUWM3NSf0DUPeuXp8ICu1i5nrhYCdS5VGE2A0vuDdIjYh5J3165y5pMF1Dv9ZsQT4TfQjC0ktJ0jMBw-vrthdWLLsHxBGhB_YFoyTiHLnPd2BZfypc2GTPwR2CKhGVylI', 'width': 6000}]","{'compound_code': 'QXF9+F7 Manggar Baru, Balikpapan City, East Kalimantan, Indonesia', 'global_code': '6PCRQXF9+F7'}",,,https://www.google.com/maps/place/?q=place_id:ChIJWQHIXj9F8S0RGOFDscT04iE
OPERATIONAL,"V282+PCF, Teritip, Balikpapan Timur, Balikpapan City, East Kalimantan 75271, Indonesia","{'location': {'lat': -1.1331839, 'lng': 117.0010515}, 'viewport': {'northeast': {'lat': -1.131823570107278, 'lng': 117.0024342298927}, 'southwest': {'lat': -1.134523229892722, 'lng': 116.9997345701072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Danau Hidayatullah Pusat Balikpapan Timur,{'open_now': False},ChIJKYuVB_dT8S0RF29oDAq2eGE,0.0,ChIJKYuVB_dT8S0RF29oDAq2eGE,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105894430375859852783"">Aam winner</a>'], 'photo_reference': 'AUGGfZkfYq_bwhQLi7wdwKz6ZjKJZSpjlogYcelEh2QFuPSLf_fdS_iz3EGuHUJDEfuW2RfRRYlMBCKaPE7WB8H-ZlJPX_Bg_ynvxXd4awlxbratJB4-yybBNP-aVn0OjPcwB3mzLIUs5hIa5e_u6X4mdvWqGvP_mCT0DbzP5dqCnHoDH0eP', 'width': 1920}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJKYuVB_dT8S0RF29oDAq2eGE
OPERATIONAL,"RXFM+GMW Ajiraden, Lamaru, Kec. Balikpapan Tim., Kota Balikpapan, Kalimantan Timur 76118, Indonesia","{'location': {'lat': -1.176132, 'lng': 116.984192}, 'viewport': {'northeast': {'lat': -1.17385425, 'lng': 116.98652495}, 'southwest': {'lat': -1.17689125, 'lng': 116.98341435}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,BUKIT GAHARUAJI RADEN BUGARAN,,ChIJX8jg2D9P8S0RmCDRBXC9H2M,5.0,ChIJX8jg2D9P8S0RmCDRBXC9H2M,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112943773736333286411"">Mansur A C</a>'], 'photo_reference': 'AUGGfZmyHs32PPxOWRxGMX4TvKwHg3pDdo7nG-YMAYR5V8y2kzBkLWzq5qia2Qvopi6ahAWaUKw1EeVqEd2isSxZ0Vd_uHMVL9ufhB84cEAjOgFEOL8rjJXbAUBGxnHRgBSbpcjaaJ_WIqHn0pjFIc7fFspYgx9tpQ8XJM3vSHkZ2zFFCfCe', 'width': 960}]",,,,https://www.google.com/maps/place/?q=place_id:ChIJX8jg2D9P8S0RmCDRBXC9H2M
