business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,types,user_ratings_total,plus_code,opening_hours,photos,url
OPERATIONAL,"Jl. Adi Sucipto No.13, Sari Rejo, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20217, Indonesia","{'location': {'lat': 3.5518764, 'lng': 98.6807673}, 'viewport': {'northeast': {'lat': 3.553238529892722, 'lng': 98.68220372989272}, 'southwest': {'lat': 3.550538870107278, 'lng': 98.67950407010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Sepatu 13,ChIJBwiFtxoxMTARt5zhMJTTbZc,0.0,ChIJBwiFtxoxMTARt5zhMJTTbZc,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': 'HM2J+Q8 Sari Rejo, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHM2J+Q8'}",,,https://www.google.com/maps/place/?q=place_id:ChIJBwiFtxoxMTARt5zhMJTTbZc
OPERATIONAL,"Jl. Brigjend Katamso No.53, Kp. Baru, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20215, Indonesia","{'location': {'lat': 3.5564414, 'lng': 98.68908569999999}, 'viewport': {'northeast': {'lat': 3.557968179892722, 'lng': 98.69027327989271}, 'southwest': {'lat': 3.555268520107278, 'lng': 98.68757362010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Museum Perkebunan Indonesia,ChIJLYU6BUkwMTARWh0rUZ7Vvas,4.5,ChIJLYU6BUkwMTARWh0rUZ7Vvas,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",405,"{'compound_code': 'HM4Q+HJ Kampung Baru, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHM4Q+HJ'}",{'open_now': True},"[{'height': 2352, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111260632419101683251"">haikal shabil</a>'], 'photo_reference': 'AUGGfZmnW1efZh3VBXLBlyAvE5oL3T2cPM78nlcHQqkvVSC0-3O6dd9YIx3h2OpOvXEVlBtXnEb2TMMASOI9MwbtO-3yTdkJNVf8aIJDdixqXLT6518ioKFfVzrIOm6lcybVQyEjJgHnS8JdmOD1wsNyxR16oAJrz7qJFeePC1u3y2F5o0u1', 'width': 4160}]",https://www.google.com/maps/place/?q=place_id:ChIJLYU6BUkwMTARWh0rUZ7Vvas
OPERATIONAL,"GMFH+VQP, Gedung Johor, Medan Johor, Medan City, North Sumatra 20147, Indonesia","{'location': {'lat': 3.5247108, 'lng': 98.67946549999999}, 'viewport': {'northeast': {'lat': 3.526064379892722, 'lng': 98.68078397989271}, 'southwest': {'lat': 3.523364720107277, 'lng': 98.67808432010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,RUMAH EYANG UTI DAN AKUNG,ChIJfUSM_BQ7MTARK2fspKUj87k,5.0,ChIJfUSM_BQ7MTARK2fspKUj87k,"['tourist_attraction', 'point_of_interest', 'establishment']",1,,,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105553171268173293357"">A Google User</a>'], 'photo_reference': 'AUGGfZkzKQ4cq6xvPLg7MJiIh2GaFGBG-5gmWvdDeaVzp9tr4kAQUSQCRbG101Uasha4XKrjNRZjnFCo1AF6JAj7HngZG2uiTkHYJgb3ZwyyW7qNGZ-H_eOMXnFHvKPUQkAZ36UVeLiOmx8jxy4yyquTsBF2DIw2E6xeDJf3LtFUgCE_vvSK', 'width': 4096}]",https://www.google.com/maps/place/?q=place_id:ChIJfUSM_BQ7MTARK2fspKUj87k
OPERATIONAL,"HMP9+GJG, Jl. Kejaksaan, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20151, Indonesia","{'location': {'lat': 3.5863247, 'lng': 98.66909299999999}, 'viewport': {'northeast': {'lat': 3.587727179892722, 'lng': 98.67044362989273}, 'southwest': {'lat': 3.585027520107278, 'lng': 98.66774397010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Tjong Yong Hian Gallery,ChIJte58l9ExMTAR6qHrIZChoSk,4.5,ChIJte58l9ExMTAR6qHrIZChoSk,"['tourist_attraction', 'point_of_interest', 'establishment']",83,,,"[{'height': 1520, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105412281916771797649"">nizar kauzar</a>'], 'photo_reference': 'AUGGfZmJ3dKPvpHJ3tUxo9shJjvzyZmmnjXCT_eTc32p-vkf8hLAQ4kP205KPjpVz46y6QJeXInv-Lo08T1d6mIeF0Sj7HhlIZzzMLXWdnHEbgJRcG85JYjZ5LmDK636CQJ53Yw73gzgLIxaH_kz4pp-rd-EpQN1y4tSTMWbv7D6t25B3Yjy', 'width': 2280}]",https://www.google.com/maps/place/?q=place_id:ChIJte58l9ExMTAR6qHrIZChoSk
OPERATIONAL,"Posbloc Medan, Kesawan, Kota Medan, Sumatera Utara 20111, Indonesia","{'location': {'lat': 3.591768899999999, 'lng': 98.6773279}, 'viewport': {'northeast': {'lat': 3.592989229892722, 'lng': 98.67866572989273}, 'southwest': {'lat': 3.590289570107278, 'lng': 98.67596607010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pos Bloc Medan,ChIJQYxHrfsxMTARrnQL5fqgWpo,4.5,ChIJQYxHrfsxMTARrnQL5fqgWpo,"['tourist_attraction', 'point_of_interest', 'establishment']",1143,"{'compound_code': 'HMRG+MW Kesawan, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMRG+MW'}",{},"[{'height': 2567, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110369123372037966018"">Jaspal Singh</a>'], 'photo_reference': 'AUGGfZnN5850TiDFEMFfpk3EkVsb9UrVRWPC3jP0MqbH9CpAo2FwnRRU1COY0rcxibihvxp51gCBZpuXO8cVfKSGMphSD4Ywa20poQtQpZkRvM4xRTIlprhgO8GT_P0JckeChPWqF_BivB_Z6Vaf99aflPodEN1kQ6oHD7GzWc1ZO2GawDKh', 'width': 3084}]",https://www.google.com/maps/place/?q=place_id:ChIJQYxHrfsxMTARrnQL5fqgWpo
OPERATIONAL,"HM6P+C7J, Gg. Kenangan, Kp. Baru, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20218, Indonesia","{'location': {'lat': 3.5610995, 'lng': 98.68564959999999}, 'viewport': {'northeast': {'lat': 3.562453329892722, 'lng': 98.68702567989273}, 'southwest': {'lat': 3.559753670107277, 'lng': 98.68432602010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,posko 2,ChIJvxGMIZIxMTARbsjAbvynPPQ,4.7,ChIJvxGMIZIxMTARbsjAbvynPPQ,"['tourist_attraction', 'point_of_interest', 'establishment']",3,,,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103001886509982178816"">A Google User</a>'], 'photo_reference': 'AUGGfZnXC4VzSfI8qmU4aWsidrcHLUVp4vi9Bat5npz9wnewozERqMhidtJYoWf19R_iSSR92CEgJAVK6gTk_JEmXR8tK71X6OYrfHawvkYmLeoEDEV9wrMU4Y96Za8c1u0gnY1e1yvLciHF3p-M7VZmeU9fKXR6cbABHxbucYSAqsGk109-', 'width': 898}]",https://www.google.com/maps/place/?q=place_id:ChIJvxGMIZIxMTARbsjAbvynPPQ
OPERATIONAL,"Jl. Marendal II No.17, Marindal Dua, Kec. Patumbak, Kabupaten Deli Serdang, Sumatera Utara 20149, Indonesia","{'location': {'lat': 3.5295164, 'lng': 98.73282970000001}, 'viewport': {'northeast': {'lat': 3.530961829892722, 'lng': 98.73418392989274}, 'southwest': {'lat': 3.528262170107278, 'lng': 98.73148427010729}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,ストリートバタク,ChIJ85Zwm6E7MTAR3POTuARjdr8,5.0,ChIJ85Zwm6E7MTAR3POTuARjdr8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"{'compound_code': 'GPHM+R4 Marindal Dua, Deli Serdang Regency, North Sumatra, Indonesia', 'global_code': '6MMWGPHM+R4'}",,,https://www.google.com/maps/place/?q=place_id:ChIJ85Zwm6E7MTAR3POTuARjdr8
OPERATIONAL,"Jl. Gajah Mada No.35, Babura, Kec. Medan Baru, Kota Medan, Sumatera Utara 20154, Indonesia","{'location': {'lat': 3.5842487, 'lng': 98.6588732}, 'viewport': {'northeast': {'lat': 3.585530879892722, 'lng': 98.65994307989271}, 'southwest': {'lat': 3.582831220107278, 'lng': 98.65724342010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Gajah Mada Park,ChIJ75rUDSouMTARxdqqukiYvcA,4.3,ChIJ75rUDSouMTARxdqqukiYvcA,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",3454,"{'compound_code': 'HMM5+MG Babura, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMM5+MG'}",{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112232584721206024340"">M. Dodi</a>'], 'photo_reference': 'AUGGfZnyRz4w4pwn9DdLGnj0FKcZVrkNXwDSGopdq4FztO-M9djDUzGJBc8yVV9g8xtqdbvf5rMt7ISxo-wc5WXVp_VfyMaDArZWe4rAuZ_9BTCuwMbvHZterBTqZ4NKW2TIwIvh1zht2vJrrhQZ7vLewPdjxuJSriSUE_vNQnsBE06ar5YS', 'width': 1920}]",https://www.google.com/maps/place/?q=place_id:ChIJ75rUDSouMTARxdqqukiYvcA
OPERATIONAL,"Jl. Eka Sama No.16, Gedung Johor, Kec. Medan Johor, Kota Medan, Sumatera Utara 20147, Indonesia","{'location': {'lat': 3.5257563, 'lng': 98.67989089999999}, 'viewport': {'northeast': {'lat': 3.527320429892722, 'lng': 98.68124652989272}, 'southwest': {'lat': 3.524620770107278, 'lng': 98.67854687010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kolam pancing si maes,ChIJK4_ojCw7MTARdyohyqZM5S8,5.0,ChIJK4_ojCw7MTARdyohyqZM5S8,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"{'compound_code': 'GMGH+8X Gedung Johor, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWGMGH+8X'}",{'open_now': True},"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113050454844171935553"">A Google User</a>'], 'photo_reference': 'AUGGfZmQuQSTyb2hV9LXzNv-PhXrebCUZcvxI9vTjUW1yWIoRf40O5HjeVU6-Lp_3YZp-Ax0hX_oZ5xk6gaRVOLf53rG6A2g5OEISgQrFA70R4bSe2i0IgDUrAB-Y_i0cNCkQH92NMPVvjQoj9Xj4I9qliRKmWNoqWu0-RjHc5xF5pZpMeKu', 'width': 4000}]",https://www.google.com/maps/place/?q=place_id:ChIJK4_ojCw7MTARdyohyqZM5S8
OPERATIONAL,"Jl. Avros No.60b, RW.02, Kp. Baru, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20218, Indonesia","{'location': {'lat': 3.5557769, 'lng': 98.6839682}, 'viewport': {'northeast': {'lat': 3.557212779892722, 'lng': 98.68520052989273}, 'southwest': {'lat': 3.554513120107277, 'lng': 98.68250087010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pinggir Sungai Muka Kuburan,ChIJjbAfzQsxMTARSoIpVcAYcLI,0.0,ChIJjbAfzQsxMTARSoIpVcAYcLI,"['tourist_attraction', 'point_of_interest', 'establishment']",0,"{'compound_code': 'HM4M+8H Kampung Baru, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHM4M+8H'}",,,https://www.google.com/maps/place/?q=place_id:ChIJjbAfzQsxMTARSoIpVcAYcLI
OPERATIONAL,"Jl. Bunga Herba 5 Ujung No.89, Simpang Selayang, Kec. Medan Selayang, Kota Medan, Sumatera Utara 20131, Indonesia","{'location': {'lat': 3.5361047, 'lng': 98.6339916}, 'viewport': {'northeast': {'lat': 3.537260829892722, 'lng': 98.63522017989271}, 'southwest': {'lat': 3.534561170107277, 'lng': 98.63252052010726}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Rumah Adat Karo GARISTA,ChIJIZIexsElMTARM3O6xkIji5M,4.6,ChIJIZIexsElMTARM3O6xkIji5M,"['tourist_attraction', 'point_of_interest', 'establishment']",24,"{'compound_code': 'GJPM+CH Simpang Selayang, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWGJPM+CH'}",{'open_now': True},"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118238416538233852227"">Idon Tarigan</a>'], 'photo_reference': 'AUGGfZkNbENzDeLsN_jf2Csvnz--TFCEhe8j3vE06WQCMya5Y66UpHJFehhbo_3qijIOJ6szBPKdiCnjUiCXUEi3fc-T6Ar-lDrzaJEf7jEmqhepGY3nsn3qoFPI3UNG2tFRY1UZq_gm_OgqeHR4iEpAsivxml4_SkjTarZcAtQtqIHrCrC7', 'width': 4608}]",https://www.google.com/maps/place/?q=place_id:ChIJIZIexsElMTARM3O6xkIji5M
OPERATIONAL,"Jl. Brigjend Katamso No.118, A U R, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20159, Indonesia","{'location': {'lat': 3.5748618, 'lng': 98.6840577}, 'viewport': {'northeast': {'lat': 3.576226079892723, 'lng': 98.68555142989273}, 'southwest': {'lat': 3.573526420107278, 'lng': 98.68285177010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Meriam Puntung,ChIJiWJuj0kwMTARI7ICMX9rEbI,4.5,ChIJiWJuj0kwMTARI7ICMX9rEbI,"['tourist_attraction', 'point_of_interest', 'establishment']",87,"{'compound_code': 'HMFM+XJ A U R, Medan City, North Sumatra, Indonesia', 'global_code': '6MMWHMFM+XJ'}",{'open_now': True},"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104516761660882873298"">A Google User</a>'], 'photo_reference': 'AUGGfZmMPxuYNYfAdwCks6zNG-efzgbmNFg5r4DR5CSkKgOF9EFvxaw2c5IOpR2L7uG_WF8Pmk2W6YLKU8ssQY2f7OAny3WJkSuYXKDwM-e-l_-Fhm1wNYCm4myqM4pLQLJ8WG9w1J_ISNO-eREPkrEgH2Dgxhplcjh0hr2IWwwBkfW4IO4q', 'width': 2560}]",https://www.google.com/maps/place/?q=place_id:ChIJiWJuj0kwMTARI7ICMX9rEbI
